,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
195,"Syntellis Performance Solutions, LLC (dba Axiom)",Health Care Technology,8.00,L + 7.00,1.00,08/02/27,,831,,,791,,,808,,(2) (3)
196,"The Center for Orthopedic and Research Excellence, Inc. (dba HOPCo)",Health Care Providers & Services,6.75,L + 5.75,1.00,08/15/25,,26394,,,25148,,,25998,,(2) (3)
197,"The Center for Orthopedic and Research Excellence, Inc. (dba HOPCo)",Health Care Providers & Services,8.00,P + 4.75,1.00,08/15/25,,4565,,,580,,,616,,(2) (3) (4)
198,"Thrasio, LLC",Internet & Direct Marketing Retail,8.00,L + 7.00,1.00,12/18/26,,29666,,,29255,,,29666,,(2) (3)
199,"Thrasio, LLC",Internet & Direct Marketing Retail,8.00,L + 7.00,1.00,12/18/26,,9965,,,9734,,,9965,,(2) (3)
200,"Thrasio, LLC",Internet & Direct Marketing Retail,,L + 7.00,1.00,12/18/26,,14686,,,(73,,,0,,(2) (3) (4)
201,Total Vision LLC,Health Care Providers & Services,6.50,L + 5.50,1.00,07/15/26,,5070,,,2462,,,2484,,(2) (4)
202,Total Vision LLC,Health Care Providers & Services,6.50,L + 5.50,1.00,07/15/26,,2524,,,2475,,,2473,,(2)
203,Total Vision LLC,Health Care Providers & Services,,L + 5.50,1.00,07/15/26,,1270,,,(24,,,(25,,(2) (4)
204,Tronair Parent Inc.,Air Freight & Logistics,7.25,L + 6.25(incl. 0.50PIK),1.00,09/08/23,,6374,,,6324,,,5584,,
205,Investment *#,Industry,InterestRate (+),Reference Rateand Spread (+),Floor(+),Maturity,Par/Shares(++),,Cost,,FairValue,,Footnotes,,,
206,USN Opco LLC (dba Global Nephrology Solutions),Health Care Providers & Services,6.25,L + 5.25,1.00,12/21/26,,21928,,,21537,,,21709,,(2) (3)
207,USN Opco LLC (dba Global Nephrology Solutions),Health Care Providers & Services,6.25,L + 5.25,1.00,12/21/26,,7600,,,1702,,,1710,,(2) (3) (4)
208,USN Opco LLC (dba Global Nephrology Solutions),Health Care Providers & Services,,L + 5.25,1.00,12/21/26,,3023,,,(53,,,(30,,(2) (3) (4)
209,"Viant Medical Holdings, Inc.",Health Care Equipment & Supplies,7.25,L + 6.25,1.00,07/02/25,,31543,,,29879,,,31386,,(2)
210,"Volt Bidco, Inc. (aka Power Factors)",Independent Power and Renewable Electricity Producers,7.50,L + 6.50,1.00,08/11/27,,22800,,,22352,,,22344,,(2)
211,"Volt Bidco, Inc. (aka Power Factors)",Independent Power and Renewable Electricity Producers,,L + 6.50,1.00,08/11/27,,2618,,,0,,,0,,(2) (4)
212,"Volt Bidco, Inc. (aka Power Factors)",Independent Power and Renewable Electricity Producers,,L + 6.50,1.00,08/11/27,,2181,,,(43,,,(44,,(2) (4)
213,"VRC Companies, LLC (dba Vital Records Control)",Commercial Services & Supplies,6.25,L + 5.50,0.75,06/29/27,,28245,,,27834,,,27821,,(2)
214,"VRC Companies, LLC (dba Vital Records Control)",Commercial Services & Supplies,6.25,L + 5.50,0.75,06/29/27,,4719,,,283,,,281,,(2) (4)
215,"VRC Companies, LLC (dba Vital Records Control)",Commercial Services & Supplies,,L + 5.50,0.75,06/29/27,,944,,,(14,,,(14,,(2) (4)
216,"WebPT, Inc.",Health Care Technology,7.75,L + 6.75,1.00,08/28/24,,25126,,,23972,,,24874,,(2) (3)
217,"WebPT, Inc.",Health Care Technology,7.75,L + 6.75,1.00,08/28/24,,2617,,,725,,,759,,(2) (3) (4)
218,"Wellness AcquisitionCo, Inc. (dba SPINS)",IT Services,6.50,L + 5.50,1.00,01/20/27,,20050,,,19687,,,20050,,(2) (3)
219,"Wellness AcquisitionCo, Inc. (dba SPINS)",IT Services,,L + 5.50,1.00,01/20/27,,2600,,,(46,,,0,,(2) (3) (4)
220,"Wine.com, LLC",Beverages,8.00,L + 7.00,1.00,11/14/24,,15400,,,14951,,,15400,,(2) (3)
221,"Wine.com, LLC",Beverages,8.00,L + 7.00,1.00,11/14/24,,3700,,,3636,,,3700,,(2) (3)
222,"WorkForce Software, LLC",Software,6.50,L + 5.50,1.00,07/31/25,,21740,,,20839,,,21305,,(2) (3)
223,"WorkForce Software, LLC",Software,7.50,L + 6.50,1.00,07/31/25,,1894,,,978,,,972,,(2) (3) (4)
224,Xactly Corporation,IT Services,8.25,L + 7.25,1.00,07/31/23,,62025,,,60336,,,62025,,(2) (3)
225,Xactly Corporation,IT Services,,L + 7.25,1.00,07/31/23,,3874,,,(44,,,0,,(2) (3) (4)
226,"Zarya Intermediate, LLC (dba iOFFICE)",Real Estate Mgmt. & Development,7.50,L + 6.50,1.00,07/01/27,,35480,,,34794,,,34770,,(2)
227,"Zarya Intermediate, LLC (dba iOFFICE)",Real Estate Mgmt. & Development,7.50,L + 6.50,1.00,07/01/27,,27870,,,27321,,,27313,,(2)
228,"Zarya Intermediate, LLC (dba iOFFICE)",Real Estate Mgmt. & Development,,L + 6.50,1.00,07/01/27,,6757,,,(131,,,(135,,(2) (4)
229,"Zodiac Intermediate, LLC (dba Zipari)",Health Care Technology,8.50,L + 7.50,1.00,12/21/26,,50230,,,49030,,,49100,,(2) (3)
230,"Zodiac Intermediate, LLC (dba Zipari)",Health Care Technology,8.50,L + 7.50,1.00,12/22/25,,7500,,,4831,,,4831,,(2) (3) (4)
231,Total 1st Lien/Senior Secured Debt,,,,,,,,,,2596091,,,2622896,,
232,1st Lien/Last-Out Unitranche (7) - 10.01,,,,,,,,,,,,,,,
233,"Doxim, Inc.",Diversified Financial Services,7.00,L + 6.00,1.00,02/28/24,,38967,,,37310,,,38577,,(2) (3)
234,"Doxim, Inc.",Diversified Financial Services,7.75,L + 6.75,1.00,02/28/24,,25000,,,24507,,,24500,,(2) (3)
235,"Doxim, Inc.",Diversified Financial Services,7.00,L + 6.00,1.00,02/28/24,,22863,,,21642,,,22635,,(2) (3)
236,"Doxim, Inc.",Diversified Financial Services,8.00,L + 7.00,1.00,02/28/24,,6751,,,6611,,,6649,,(2) (3)
237,"Doxim, Inc.",Diversified Financial Services,9.00,L + 8.00,1.00,02/28/24,,5242,,,5125,,,5281,,(2) (3)
238,"Doxim, Inc.",Diversified Financial Services,9.00,L + 8.00,1.00,02/28/24,,3928,,,3851,,,3958,,(2) (3)
239,"Smarsh, Inc.",Interactive Media & Services,9.25,L + 8.25,1.00,11/20/25,,60886,,,58281,,,60581,,(2) (3)
240,Total 1st Lien/Last-Out Unitranche,,,,,,,,,,157327,,,162181,,
241,2nd Lien/Senior Secured Debt - 16.93,,,,,,,,,,,,,,,
242,"Animal Supply Intermediate, LLC",Distributors,7.00,7.00PIK,,11/14/25,,8931,,,8462,,,7056,,^ (3)
243,"Bolttech Mannings, Inc.",Commercial Services & Supplies,8.12,L + 8.00PIK,,11/20/22,,17878,,,17766,,,17342,,^^ (3)
244,"Chase Industries, Inc. (dba Senneca Holdings)",Building Products,,10.00PIK,,11/11/25,,12150,,,9714,,,3584,,(2) (3) (7)
245,"Chase Industries, Inc. (dba Senneca Holdings)",Building Products,,11.00PIK,,05/11/26,,12150,,,0,,,0,,(2) (3) (7)
246,Genesis Acquisition Co. (dba ProCare Software),Diversified Financial Services,7.65,L + 7.50,,07/31/25,,17000,,,15726,,,16278,,(2) (3)
247,Genesis Acquisition Co. (dba ProCare Software),Diversified Financial Services,7.62,L + 7.50,,07/31/25,,4939,,,4777,,,4729,,(2) (3)
248,Genesis Acquisition Co. (dba ProCare Software),Diversified Financial Services,7.65,L + 7.50,,07/31/25,,4300,,,3978,,,4117,,(2) (3)
249,IHS Intermediate Inc. (dba Interactive Health Solutions),Health Care Providers & Services,,L + 8.25,1.00,07/20/22,,10000,,,9902,,,0,,(3) (7)
250,"Intelligent Medical Objects, Inc.",Health Care Technology,9.50,L + 8.50,1.00,12/22/24,,29200,,,27789,,,28908,,(2) (3)
251,"MPI Engineered Technologies, LLC",Auto Components,12.00,,,07/15/25,,14428,,,14428,,,13130,,(3)
252,MPI Products LLC,Auto Components,,,,07/15/25,,7412,,,0,,,0,,(3) (5)
253,"National Spine and Pain Centers, LLC",Health Care Providers & Services,9.25,L + 8.25,1.00,12/02/24,,36500,,,34946,,,35496,,(2) (3)
254,Odyssey Logistics & Technology Corporation,Road & Rail,9.00,L + 8.00,1.00,10/12/25,,45348,,,40179,,,43081,,(2)
255,"Spectrum Plastics Group, Inc.",Containers & Packaging,8.00,L + 7.00,1.00,01/31/26,,12525,,,11328,,,11439,,(2)
256,"YI, LLC (dba Young Innovations)",Health Care Equipment & Supplies,8.75,L + 7.75,1.00,11/07/25,,36844,,,33910,,,36107,,(2) (3)
257,Zep Inc.,Chemicals,9.25,L + 8.25,1.00,08/11/25,,54300,,,48159,,,53078,,(2)
258,Total 2nd Lien/Senior Secured Debt,,,,,,,,,,281064,,,274345,,
259,Unsecured Debt - 0.11,,,,,,,,,,,,,,,
260,ATX Networks Corp.,Communications Equipment,10.00,10.00PIK,,09/01/28,,1748,,,1435,,,1433,,^ (1) (3)
261,Conergy Asia & ME Pte. LTD.,Construction & Engineering,,,,06/30/22,,1266,,,1055,,,376,,^ (1) (3) (5)
262,Total Unsecured Debt,,,,,,,,,,2490,,,1809,,
263,Investment *#,Industry,InterestRate,InitialAcquisitionDate(8),Par/Shares(++),,Cost,,FairValue,,Footnotes,,,,,
264,Preferred Stock - 1.25,,,,,,,,,,,,,,,
265,"Broadway Parent, LLC",Diversified Financial Services,,01/25/21,,4000000,,,4019,,,4304,,(2) (3) (5),,
266,"Conergy Asia Holdings, Ltd.",Construction & Engineering,,08/23/17,,600000,,,600,,,0,,^ (1) (3) (5),,
267,Foundation Software,Construction & Engineering,,08/31/20,,22,,,21,,,24,,(2) (3) (5),,
268,Kawa Solar Holdings Limited,Construction & Engineering,8.00PIK,10/25/16,,72698,,,778,,,0,,^ (1) (3) (7),,
269,"MedeAnalytics, Inc.",Health Care Technology,,10/09/20,,42600,,,41,,,42,,(2) (3) (5),,
270,"Wine.com, LLC",Beverages,,03/03/21,,124040,,,3067,,,3243,,(2) (3) (5),,
271,"Wine.com, LLC",Beverages,,11/14/18,,535226,,,8225,,,12562,,(2) (3) (5),,
272,Total Preferred Stock,,,,,,,,16751,,,20175,,,,
273,Common Stock - 1.89,,,,,,,,,,,,,,,
274,"Abacus Data Holdings, Inc. (dba Clutch Intermediate Holdings)",Software,,03/10/21,,29326,,,2933,,,2991,,(2) (3) (5),,
275,"Animal Supply Holdings, LLC",Distributors,,08/14/20,,37500,,,126,,,0,,^ (3) (5),,
276,"Animal Supply Holdings, LLC",Distributors,,08/14/20,,83333,,,13745,,,0,,^ (3) (5),,
277,"ATX Parent Holdings, LLC - Class A Units",Communications Equipment,,09/01/21,,332,,,167,,,167,,^ (1) (3),,
278,"Bolttech Mannings, Inc.",Commercial Services & Supplies,,12/22/17,,309142,,,14885,,,3153,,^^ (3) (5),,
279,"Collaborative Imaging Holdco, LLC (dba Texas Radiology Associates) - Class B",Health Care Providers & Services,,03/30/18,,20183,,,2916,,,3916,,^^^ (2) (3),,
280,"Collaborative Imaging Holdco, LLC (dba Texas Radiology Associates) - Performance Units",Health Care Providers & Services,,03/30/18,,19048,,,514,,,1281,,^^^ (1) (2) (3) (5),,
281,"Conergy Asia Holdings, Ltd.",Construction & Engineering,,07/31/17,,2000,,,4700,,,0,,^ (1) (3) (5),,
282,Country Fresh Holding Company Inc.,Food Products,,04/29/19,,1514,,,889,,,0,,(2) (3) (5),,
283,"Elah Holdings, Inc.",Capital Markets,,05/09/18,,111650,,,5238,,,5396,,^ (2) (3) (5),,
284,Exostar LLC - Class B,Aerospace & Defense,,07/06/20,,31407,,,0,,,24,,(2) (3) (5),,
285,Foundation Software - Class B,Construction & Engineering,,08/31/20,,11826,,,0,,,8,,(2) (3) (5),,
286,"Iracore International Holdings, Inc.",Energy Equipment & Services,,04/13/17,,28898,,,7003,,,6102,,^ (3) (5),,
287,Jill Acquisition LLC (dba J. Jill),Specialty Retail,,09/30/20,,18869,,,56,,,328,,(5),,
288,Kawa Solar Holdings Limited,Construction & Engineering,,08/17/16,,1399556,,,0,,,0,,^ (1) (3) (5),,
289,"National Spine and Pain Centers, LLC",Health Care Providers & Services,,06/02/17,,1100,,,883,,,678,,(2) (3) (5),,
290,"Prairie Provident Resources, Inc.","Oil, Gas & Consumable Fuels",,,,3579988,,,9237,,,244,,(1) (5),,
291,Total Vision LLC,Health Care Providers & Services,,07/15/21,,72571,,,1270,,,1270,,(2) (5),,
292,"Volt Bidco, Inc. (aka Power Factors)",Independent Power and Renewable Electricity Producers,,08/11/21,,2908,,,2908,,,2908,,(2) (5),,
293,"Yasso, Inc.",Food Products,,03/23/17,,1640,,,1368,,,2176,,(2) (3) (5),,
294,Total Common Stock,,,,,,,,68838,,,30642,,,,
295,Warrants - 0.00,,,,,,,,,,,,,,,
296,"Animal Supply Holdings, LLC",Distributors,,08/14/20,,1,,,756,,,76,,^ (3) (5) (9),,
297,KDOR Holdings Inc. (dba Senneca Holdings),Building Products,,06/22/20,,30,,,0,,,0,,(2) (3) (5),,
298,KDOR Holdings Inc. (dba Senneca Holdings),Building Products,,05/29/20,,1406,,,0,,,0,,(2) (3) (5),,
299,KDOR Holdings Inc. (dba Senneca Holdings),Building Products,,05/29/20,,147,,,0,,,0,,(2) (3) (5),,
300,Total Warrants,,,,,,,,756,,,76,,,,
