,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
184,Genesis Acquisition Co. (dba ProCare Software)(1) (2),Diversified Financial Services,7.80,,L + 7.50,07/31/2025,,1800,,,1763,,,1629,,
185,"GK Holdings, Inc. (dba Global Knowledge)(8)",IT Services,,,,L + 12.25 ; 1.00Floor,01/20/2022,,3000,,,2977,,,750,
186,Hygiena Borrower LLC(1),Life Sciences Tools & Services,8.75,,L + 7.75 ; 1.00Floor,08/26/2023,,1860,,,1837,,,1795,,
187,Hygiena Borrower LLC(1),Life Sciences Tools & Services,8.75,,L + 7.75 ; 1.00Floor,08/26/2023,,97,,,96,,,94,,
188,"ICP Industrial, Inc.(1) (2)",Chemicals,9.25,,L + 8.25 ; 1.00Floor,05/03/2024,,20400,,,20080,,,19686,,
189,IHS Intermediate Inc. (dba Interactive Health Solutions)(1) (8),Health Care Providers & Services,,,,L + 8.25 ; 1.00Floor,07/20/2022,,10000,,,9902,,,0,
190,"Market Track, LLC(1) (2)",Media,8.75,,L + 7.75 ; 1.00Floor,06/05/2025,,22200,,,21751,,,21201,,
191,"MPI Engineered Technologies, LLC(1)",Auto Components,12.00PIK,,12.00PIK,07/15/2025,,13580,,,13580,,,12154,,
192,MPI Products LLC(1) (5),Auto Components,,,,,07/15/2025,,7412,,,0,,,0,
193,"National Spine and Pain Centers, LLC(1) (2)",Health Care Providers & Services,9.25,,L + 8.25 ; 1.00Floor,12/02/2024,,19100,,,18730,,,18288,,
194,Odyssey Logistics & Technology Corporation(2),Road & Rail,9.00,,L + 8.00 ; 1.00Floor,10/12/2025,,18722,,,18416,,,15539,,
195,"SMB Shipping Logistics, LLC (dba Worldwide Express)(1) (2)",Air Freight & Logistics,9.00,,L + 8.00 ; 1.00Floor,02/03/2025,,41667,,,41174,,,39062,,
196,"Spectrum Plastics Group, Inc.(2)",Containers & Packaging,8.00,,L + 7.00 ; 1.00Floor,01/31/2026,,6248,,,6225,,,5135,,
197,"YI, LLC (dba Young Innovations)(1) (2)",Health Care Equipment & Supplies,8.75,,L + 7.75 ; 1.00Floor,11/07/2025,,15235,,,14905,,,13712,,
198,Zep Inc.(2),Chemicals,9.25,,L + 8.25 ; 1.00Floor,08/11/2025,,23800,,,23381,,,18594,,
199,Total 2nd Lien/Senior Secured Debt,,,,,,,,,,247403,,,218487,,
200,Unsecured Debt- 1.15,,,,,,,,,,,,,,,
201,"CB-HDT Holdings, Inc. (dba Hunter Defense Technologies)^ (1)",Aerospace & Defense,12.00PIK,,,03/06/2021,,4327,,,4327,,,4327,,
202,"CB-HDT Holdings, Inc. (dba Hunter Defense Technologies)^ (1)",Aerospace & Defense,12.00PIK,,,03/06/2021,,1888,,,1888,,,1888,,
203,Conergy Asia & ME Pte. LTD.^ (1) (4) (5),Construction & Engineering,,,,,06/30/2021,,1266,,,1119,,,996,
204,Total Unsecured Debt,,,,,,,,,,,7334,,,7211,
205,Investment *,Industry,Interest Rate,ParAmount/Shares(++),,Cost,,FairValue,,,,,,,,
206,Preferred Stock - 6.57,,,,,,,,,,,,,,,
207,"Accuity Delivery Systems, LLC^ (1) (2) (5) (9)",Health Care Providers & Services,,,97130,,,3200,,,6313,,,,,
208,"CB-HDT Holdings, Inc. (dba Hunter Defense Technologies)^ (1) (5) (9)",Aerospace & Defense,,,1108333,,,10186,,,30125,,,,,
209,"Conergy Asia Holdings, Ltd.^ (1) (4) (5) (9)",Construction & Engineering,,,600000,,,600,,,0,,,,,
210,Exostar LLC - Class A(2)(5)(9),Aerospace & Defense,,,10,,,10,,,10,,,,,
211,Foundation Software(2)(5)(9),Construction & Engineering,,,11,,,11,,,11,,,,,
212,Kawa Solar Holdings Limited^ (1) (4) (8) (9),Construction & Engineering,8.00PIK,,67147,,,778,,,0,,,,,
213,"Wine.com, LLC(1) (2) (5) (9)",Beverages,,,221072,,,1900,,,4685,,,,,
214,Total Preferred Stock,,,,,,,16685,,,41144,,,,,
215,Common Stock - 7.61,,,,,,,,,,,,,,,
216,"ASC Acquisition Holdings, LLC^ (1)(5)(9)",Distributors,,,37500,,,125,,,209,,,,,
217,"ASC Acquisition Holdings, LLC^ (1)(5)(9)",Distributors,,,83333,,,13745,,,10083,,,,,
218,"Bolttech Mannings, Inc.^^ (1) (5) (9)",Commercial Services & Supplies,,,309142,,,14885,,,6656,,,,,
219,"CB-HDT Holdings, Inc. (dba Hunter Defense Technologies)^ (1) (5) (9)",Aerospace & Defense,,,453383,,,2393,,,12314,,,,,
220,"Collaborative Imaging Holdco, LLC (dba Texas Radiology Associates) - Class B^^^ (1) (2) (9)",Health Care Providers & Services,,,8464,,,1141,,,1349,,,,,
221,"Collaborative Imaging Holdco, LLC (dba Texas Radiology Associates) - Performance Units^^^ (1) (2) (4) (5) (9)",Health Care Providers & Services,,,7988,,,159,,,270,,,,,
222,"Conergy Asia Holdings, Ltd.^ (1) (4) (5) (9)",Construction & Engineering,,,2000,,,4700,,,0,,,,,
223,Country Fresh Holding Company Inc.(1) (2) (5) (9),Food Products,,,671,,,839,,,41,,,,,
224,"Elah Holdings, Inc.^ (1) (2) (5) (9)",Capital Markets,,,46214,,,2234,,,2234,,,,,
225,Exostar LLC - Class B(2)(5)(9),Aerospace & Defense,,,15704,,,0,,,0,,,,,
226,Foundation Software - Class B(2)(5)(9),Construction & Engineering,,,5913,,,0,,,0,,,,,
227,"Iracore International Holdings, Inc.^ (1) (5) (9)",Energy Equipment & Services,,,28898,,,7003,,,7824,,,,,
228,Jill Acquisition LLC (dba J. Jill)(5)(9),Specialty Retail,,,94346,,,56,,,51,,,,,
229,Kawa Solar Holdings Limited^ (1) (4) (5) (9),Construction & Engineering,,,1399556,,,0,,,0,,,,,
230,"National Spine and Pain Centers, LLC(1) (2) (5) (9)",Health Care Providers & Services,,,600,,,600,,,358,,,,,
231,"Prairie Provident Resources, Inc.^^^ (4) (5)","Oil, Gas & Consumable Fuels",,,3579988,,,9237,,,40,,,,,
232,"Wrike, Inc.(1) (2) (5) (9)",Professional Services,,,3484784,,,2165,,,5645,,,,,
233,"Yasso, Inc.(1) (2) (5) (9)",Food Products,,,850,,,850,,,586,,,,,
234,Total Common Stock,,,,,,,60132,,,47660,,,,,
235,Warrants - 0.19,,,,,,,,,,,,,,,
236,"ASC Acquisition Holdings, LLC^ (1) (9) (10)",Distributors,,,1,,,756,,,1204,,,,,
237,Total Warrants,,,,,,,756,,,1204,,,,,
238,Investments in Affiliated Money Market Fund - 15.52,,,,,,,,,,,,,,,
239,Goldman Sachs Financial Square Government Fund - Institutional Shares^^^(11),,,97231683,,,97232,,,97232,,,,,,
