,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
187,"US Med Acquisition, Inc.(3)",Health Care Equipment & Supplies,8.50,,L + 7.50,1.00,,02/14/23,,29256,,,29088,,,29110,,,
188,USN Opco LLC (dba Global Nephrology Solutions)(2) (3),Health Care Providers & Services,6.50,,L + 5.50,1.00,,12/21/26,,22038,,,21614,,,21597,,,
189,USN Opco LLC (dba Global Nephrology Solutions)(2) (3) (4),Health Care Providers & Services,,,,L + 5.50,1.00,,12/21/26,,3023,,,(58,,,(60,,
190,USN Opco LLC (dba Global Nephrology Solutions)(2) (3) (4),Health Care Providers & Services,,,,L + 5.50,1.00,,12/21/26,,7600,,,(73,,,(152,,
191,"Viant Medical Holdings, Inc.(2)",Health Care Equipment & Supplies,7.25,,L + 6.25,1.00,,07/02/25,,31704,,,29846,,,31466,,,
192,Villa Bidco Inc (dba Authority Brands)(2) (3),Diversified Consumer Services,6.75,,L + 5.75,1.00,,03/21/25,,26685,,,25486,,,26285,,,
193,Villa Bidco Inc (dba Authority Brands)(2) (3) (4),Diversified Consumer Services,8.00,,P + 4.75,,,,03/21/25,,2162,,,259,,,266,,
194,"VRC Companies, LLC (dba Vital Records Control)(3)",Commercial Services & Supplies,7.50,,L + 6.50,1.00,,03/31/23,,28331,,,27739,,,28189,,,
195,"VRC Companies, LLC (dba Vital Records Control)(3) (4)",Commercial Services & Supplies,,,,P + 5.50,,,,03/31/22,,1131,,,(5,,,(6,
196,"WebPT, Inc.(2) (3)",Health Care Technology,7.75,,L + 6.75,1.00,,08/28/24,,25126,,,23801,,,24560,,,
197,"WebPT, Inc.(2) (3) (4)",Health Care Technology,7.75,,L + 6.75,1.00,,08/28/24,,2617,,,715,,,726,,,
198,"WebPT, Inc.(2) (3) (4)",Health Care Technology,,,,L + 6.75,1.00,,08/28/24,,3141,,,(75,,,(71,,
199,"Wellness AcquisitionCo, Inc. (dba SPINS)(2) (3)",IT Services,6.75,,L + 5.75,1.00,,01/20/27,,20100,,,19709,,,19698,,,
200,"Wellness AcquisitionCo, Inc. (dba SPINS)(2) (3) (4)",IT Services,,,,L + 5.75,1.00,,01/20/27,,2600,,,(50,,,(52,,
201,"Wine.com, LLC(2) (3)",Beverages,8.00,,L + 7.00,1.00,,11/14/24,,15400,,,14891,,,15400,,,
202,"Wine.com, LLC(2) (3)",Beverages,8.00,,L + 7.00,1.00,,11/14/24,,3700,,,3627,,,3700,,,
203,"WorkForce Software, LLC(2) (3)",Software,7.50,,L + 6.50(incl. 1.00PIK),1.00,,07/31/25,,21669,,,20669,,,21344,,,
204,"WorkForce Software, LLC(2) (3) (4)",Software,,,,L + 6.50,1.00,,07/31/25,,1894,,,(37,,,(28,,
205,Xactly Corporation(2) (3),IT Services,8.25,,L + 7.25,1.00,,07/29/22,,62025,,,60090,,,61560,,,
206,Xactly Corporation(2) (3) (4),IT Services,,,,L + 7.25,1.00,,07/29/22,,3874,,,(37,,,(29,,
207,"Yasso, Inc.(2) (3)(10)",Food Products,8.75,,L + 7.75,1.00,,03/23/22,,15220,,,15010,,,15677,,,
208,"Zodiac Intermediate, LLC (dba Zipari)(2) (3)",Health Care Technology,8.50,,L + 7.50,1.00,,12/21/26,,50230,,,48942,,,48974,,,
209,"Zodiac Intermediate, LLC (dba Zipari)(2) (3) (4)",Health Care Technology,,,,L + 7.50,1.00,,12/22/25,,7500,,,(189,,,(188,,
210,Total 1st Lien/Senior Secured Debt,,,,,,,2464550,,,2499519,,,,,,,,
211,Investment *#,Industry,InterestRate (+),,Reference Rateand Spread (+),Floor(+),,Maturity,ParAmount/Shares(++),,Cost,,FairValue,,,,,,
212,1st Lien/Last-Out Unitranche(8)- 8.45,,,,,,,,,,,,,,,,,,
213,"Doxim, Inc.(2) (3)",Diversified Financial Services,7.00,,L + 6.00,1.00,,02/28/24,,39200,,,37224,,,38416,,,
214,"Doxim, Inc.(2) (3)",Diversified Financial Services,7.00,,L + 6.00,1.00,,02/28/24,,23000,,,21543,,,22540,,,
215,"Doxim, Inc.(2) (3)",Diversified Financial Services,8.00,,L + 7.00,1.00,,02/28/24,,6808,,,6641,,,6638,,,
216,"Doxim, Inc.(2) (3)",Diversified Financial Services,9.00,,L + 8.00,1.00,,02/28/24,,5300,,,5160,,,5300,,,
217,"Doxim, Inc.(2) (3)",Diversified Financial Services,9.00,,L + 8.00,1.00,,02/28/24,,3971,,,3880,,,3971,,,
218,"Smarsh, Inc.(2) (3)",Interactive Media & Services,9.25,,L + 8.25,1.00,,11/20/25,,60886,,,58035,,,60429,,,
219,Total 1st Lien/Last-Out Unitranche,,,,,,,,,,,,,,132483,,,137294,
220,2nd Lien/Senior Secured Debt- 28.40,,,,,,,,,,,,,,,,,,
221,"American Dental Partners, Inc.(2) (3)",Health Care Providers & Services,9.50,,L + 8.50,1.00,,09/25/23,,11070,,,10424,,,10406,,,
222,"Animal Supply Intermediate, LLC^ (3)",Distributors,7.00,,7.00PIK,,,,11/14/25,,8620,,,8098,,,7241,,
223,"Bolttech Mannings, Inc.^^ (3)",Commercial Services & Supplies,8.19,,L + 8.00PIK,,,,11/20/22,,15739,,,15580,,,15267,,
224,"Chase Industries, Inc. (dba Senneca Holdings)(2) (3)",Building Products,10.00,,10.00PIK,,,,11/11/25,,12150,,,9615,,,9234,,
225,"Chase Industries, Inc. (dba Senneca Holdings)(2) (3) (6)",Building Products,,,,11.00PIK,,,,05/11/26,,12150,,,0,,,0,
226,"ERC Finance, LLC (dba Eating Recovery Center)(2) (3)",Health Care Providers & Services,9.22,,L + 8.22,1.00,,09/22/25,,45200,,,42957,,,44974,,,
227,Genesis Acquisition Co. (dba ProCare Software)(2) (3),Diversified Financial Services,7.74,,L + 7.50,,,,07/31/25,,17000,,,15588,,,15555,,
228,Genesis Acquisition Co. (dba ProCare Software)(2) (3),Diversified Financial Services,7.74,,L + 7.50,,,,07/31/25,,4300,,,3944,,,3934,,
229,"GK Holdings, Inc. (dba Global Knowledge)(3) (6)",IT Services,,,,L + 12.25,1.00,,01/20/22,,3000,,,2977,,,1650,,
230,IHS Intermediate Inc. (dba Interactive Health Solutions)(3) (6),Health Care Providers & Services,,,,L + 8.25,1.00,,07/20/22,,10000,,,9902,,,0,,
231,"Intelligent Medical Objects, Inc.(2) (3)",Health Care Technology,9.50,,L + 8.50,1.00,,12/22/24,,21900,,,20389,,,21407,,,
232,"Market Track, LLC(2) (3)",Media,8.75,,L + 7.75,1.00,,06/05/25,,42200,,,40090,,,40617,,,
233,"MPI Engineered Technologies, LLC(3)",Auto Components,12.00,,12.00PIK,,,07/15/25,,14439,,,14439,,,13284,,,
234,MPI Products LLC(3) (7),Auto Components,,,,,,,,07/15/25,,7412,,,0,,,0,
235,"National Spine and Pain Centers, LLC(2) (3)",Health Care Providers & Services,9.25,,L + 8.25,1.00,,12/02/24,,36500,,,34744,,,35314,,,
236,Odyssey Logistics & Technology Corporation(2),Road & Rail,9.00,,L + 8.00,1.00,,10/12/25,,45348,,,39706,,,41111,,,
237,"SMB Shipping Logistics, LLC (dba Worldwide Express)(2) (3)",Air Freight & Logistics,9.00,,L + 8.00,1.00,,02/03/25,,66667,,,63732,,,65167,,,
238,"Spectrum Plastics Group, Inc.(2)",Containers & Packaging,8.00,,L + 7.00,1.00,,01/31/26,,12525,,,11225,,,11310,,,
239,"USRP Holdings, Inc. (dba U.S. Retirement Partners)(2) (3)",Insurance,9.75,,L + 8.75,1.00,,09/29/25,,9700,,,8782,,,9312,,,
240,"USRP Holdings, Inc. (dba U.S. Retirement Partners)(2) (3)",Insurance,9.75,,L + 8.75,1.00,,09/29/25,,1584,,,1434,,,1521,,,
241,"Xcellence, Inc. (dba Xact Data Discovery)(2) (3)",IT Services,9.75,,L + 8.75,1.00,,06/22/24,,26100,,,23885,,,25969,,,
242,"YI, LLC (dba Young Innovations)(2) (3)",Health Care Equipment & Supplies,8.75,,L + 7.75,1.00,,11/07/25,,36844,,,33634,,,35002,,,
243,Zep Inc.(2),Chemicals,9.25,,L + 8.25,1.00,,08/11/25,,54300,,,47569,,,53531,,,
244,Total 2nd Lien/Senior Secured Debt,,,,,,,,,,,,,,458714,,,461806,
245,Unsecured Debt- 0.02,,,,,,,,,,,,,,,,,,
246,Conergy Asia & ME Pte. LTD.^ (1) (3) (7),Construction & Engineering,,,,,,,,06/30/21,,1266,,,1055,,,303,
247,Total Unsecured Debt,,,,,,,,,,,,,,1055,,,303,
248,Investment *#,Industry,Interest Rate,InitialAcquisitionDate(9),ParAmount/Shares(++),,Cost,,FairValue,,,,,,,,,,
249,Preferred Stock- 3.38,,,,,,,,,,,,,,,,,,
250,"Broadway Parent, LLC(2)(7)",Diversified Financial Services,,01/25/21,,4000000,,,4019,,,4019,,,,,,,
251,"CB-HDT Holdings, Inc. (dba Hunter Defense Technologies)^ (3) (7)",Aerospace & Defense,,07/01/16,,1108333,,,10185,,,34890,,,,,,,
252,"Conergy Asia Holdings, Ltd.^ (1) (3) (7)",Construction & Engineering,,08/23/17,,600000,,,600,,,0,,,,,,,
253,Exostar LLC - Class A(2) (3) (7),Aerospace & Defense,,07/06/20,,20,,,20,,,22,,,,,,,
254,Foundation Software(2) (3) (7),Construction & Engineering,,08/31/20,,22,,,21,,,23,,,,,,,
255,Kawa Solar Holdings Limited^ (1) (3) (6),Construction & Engineering,8.00PIK,10/25/16,,69890,,,778,,,0,,,,,,,
256,"MedeAnalytics, Inc.(2) (3)(7)",Health Care Technology,,10/09/20,,42600,,,41,,,55,,,,,,,
257,"Wine.com, LLC(2)(7)",Beverages,,03/03/21,,124040,,,3067,,,3066,,,,,,,
258,"Wine.com, LLC(2)(7)",Beverages,,11/14/18,,535226,,,8225,,,12926,,,,,,,
259,Total Preferred Stock,,,,,,,,26956,,,55001,,,,,,,
260,Common Stock- 2.95,,,,,,,,,,,,,,,,,,
261,"Abacus Data Holdings, Inc. (dba Clutch Intermediate Holdings)(2)(7)",Software,,03/10/21,,25400,,,2540,,,2540,,,,,,,
262,"Animal Supply Holdings, LLC^ (3)(7)",Distributors,,08/14/20,,83333,,,13745,,,5141,,,,,,,
263,"Animal Supply Holdings, LLC^ (3)(7)",Distributors,,08/14/20,,37500,,,126,,,0,,,,,,,
264,"Bolttech Mannings, Inc.^^ (3) (7)",Commercial Services & Supplies,,12/22/17,,309142,,,14885,,,5231,,,,,,,
265,"CB-HDT Holdings, Inc. (dba Hunter Defense Technologies)^ (3) (7)",Aerospace & Defense,,07/01/16,,453383,,,2393,,,14272,,,,,,,
266,"Collaborative Imaging Holdco, LLC (dba Texas Radiology Associates) - Class B^^^ (2) (3)",Health Care Providers & Services,,03/30/18,,20183,,,2916,,,3697,,,,,,,
267,"Collaborative Imaging Holdco, LLC (dba Texas Radiology Associates) - Performance Units^^^ (1) (2) (3) (7)",Health Care Providers & Services,,03/30/18,,19048,,,514,,,1068,,,,,,,
268,"Conergy Asia Holdings, Ltd.^ (1) (3) (7)",Construction & Engineering,,07/31/17,,2000,,,4700,,,0,,,,,,,
269,Country Fresh Holding Company Inc.(2) (3) (7),Food Products,,04/29/19,,1514,,,888,,,0,,,,,,,
270,"Elah Holdings, Inc.^ (2) (3) (7)",Capital Markets,,05/09/18,,111650,,,5238,,,5396,,,,,,,
271,Exostar LLC - Class B(2) (3) (7),Aerospace & Defense,,07/06/20,,31407,,,0,,,16,,,,,,,
272,Foundation Software - Class B(2) (3) (7),Construction & Engineering,,08/31/20,,11826,,,0,,,3,,,,,,,
273,"Iracore International Holdings, Inc.^ (3) (7)",Energy Equipment & Services,,04/13/17,,28898,,,7003,,,7717,,,,,,,
274,Jill Acquisition LLC (dba J. Jill)(7),Specialty Retail,,09/30/20,,18869,,,56,,,184,,,,,,,
275,Kawa Solar Holdings Limited^ (1) (3) (7),Construction & Engineering,,08/17/16,,1399556,,,0,,,0,,,,,,,
276,"National Spine and Pain Centers, LLC(2) (3) (7)",Health Care Providers & Services,,06/02/17,,1100,,,883,,,668,,,,,,,
277,"Prairie Provident Resources, Inc.(1) (7)","Oil, Gas & Consumable Fuels",,,,3579988,,,9237,,,157,,,,,,,
278,"Yasso, Inc.(2) (3) (7)",Food Products,,03/23/17,,1640,,,1368,,,1887,,,,,,,
279,Total Common Stock,,,,,,,,66492,,,47977,,,,,,,
280,Warrants- 0.04,,,,,,,,,,,,,,,,,,
281,"Animal Supply Holdings, LLC^ (3)(7)(11)",Distributors,,08/14/20,,1,,,756,,,710,,,,,,,
282,KDOR Holdings Inc. (dba Senneca Holdings)(2)(3)(7),Building Products,,06/22/20,,30,,,0,,,0,,,,,,,
283,KDOR Holdings Inc. (dba Senneca Holdings)(2) (3)(7),Building Products,,05/29/20,,1406,,,0,,,0,,,,,,,
284,KDOR Holdings Inc. (dba Senneca Holdings)(2) (3)(7),Building Products,,05/29/20,,147,,,0,,,0,,,,,,,
285,Total Warrants,,,,,,,,756,,,710,,,,,,,
