,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
181,"Accuity Delivery Systems,LLC^ (2) (3) (7) (9)",,Health Care Providers & Services,,,,,,,97130,,,,3200,,,,4480,,,,,
182,"Animal Supply Holdings,LLC^^ (2) (7) (9)",,Distributors,,,,,,,250000,,,,25000,,,,25918,,,,,
183,"CB-HDTHoldings, Inc.^ (2) (7) (9)",,Aerospace & Defense,,,,,,,1108333,,,,10186,,,,15461,,,,,
184,"Conergy Asia Holdings,Ltd.^ (2) (7) (8) (9)",,Construction & Engineering,,,,,,,600000,,,,600,,,,0,,,,,
185,Kawa Solar HoldingsLimited^ (2) (7) (8) (10),,Construction & Engineering,,8.00PIK,,,,,,,60790,,,,778,,,,0,,,
186,"NTS Communications,Inc.^ (2) (7) (9)",,Diversified Telecommunication Services,,,,,,,263,,,,187,,,,0,,,,,
187,"Wine.com, LLC(2) (3) (7) (9)",,Beverages,,,,,,,221072,,,,1900,,,,1899,,,,,
188,Total Preferred Stock,,,,,,,,,,,,,,,41851,,,,47758,,,
189,Common Stock(1)– 7.78,,,,,,,,,,,,,,,,,,,,,,
190,"Animal Supply Holdings,LLC^^ (2) (7) (9)",,Distributors,,,,,,,406226,,,,29230,,,,28314,,,,,
191,"Bolttech Mannings, Inc.^^ (2) (7) (9)",,Commercial Services & Supplies,,,,,,,8000,,,,6591,,,,2272,,,,,
192,"CB-HDTHoldings,Inc.^ (2) (7) (9)",,Aerospace & Defense,,,,,,,453383,,,,2393,,,,6034,,,,,
193,"Collaborative Imaging Holdco, LLC –Class B^^^ (2) (3) (7)",,Health Care Providers & Services,,,,,,,8464,,,,1141,,,,1516,,,,,
194,"Collaborative Imaging Holdco, LLC – PerformanceUnits^^^ (2) (3) (7) (8) (9)",,Health Care Providers & Services,,,,,,,7988,,,,159,,,,452,,,,,
195,"Conergy Asia Holdings,Ltd.^ (2) (7) (8) (9)",,Construction & Engineering,,,,,,,2000,,,,4700,,,,0,,,,,
196,Continuum Managed Services LLC – Class A(2) (3) (7) (9),,IT Services,,,,,,,733,,,,733,,,,880,,,,,
197,Continuum Managed Services LLC – Class B(2) (3) (7) (9),,IT Services,,,,,,,496698,,,,7,,,,1252,,,,,
198,Country Fresh Holding Company Inc.(2) (3) (7) (9),,Food Products,,,,,,,671,,,,839,,,,821,,,,,
199,"Elah Holdings, Inc.^ (2) (3) (7) (9)",,Capital Markets,,,,,,,46214,,,,2234,,,,2234,,,,,
200,"Iracore International Holdings,Inc.^ (2) (7) (9)",,Energy Equipment & Services,,,,,,,28898,,,,7003,,,,6357,,,,,
201,Kawa Solar HoldingsLimited^ (2) (7) (8) (9),,Construction & Engineering,,,,,,,1399556,,,,0,,,,0,,,,,
202,"National Spine and Pain Centers,LLC(2) (3) (7) (9)",,Health Care Providers & Services,,,,,,,600,,,,600,,,,255,,,,,
203,"NTS Communications,Inc.^ (2) (7) (9)",,Diversified Telecommunication Services,,,,,,,595215,,,,3,,,,0,,,,,
204,"Prairie Provident Resources,Inc.^^^ (8) (9)",,"Oil, Gas & Consumable Fuels",,,,,,,3579988,,,,9237,,,,246,,,,,
205,"Wrike, Inc.(2) (3) (7) (9)",,Professional Services,,,,,,,348478,,,,2165,,,,2938,,,,,
206,"Yasso, Inc.(2) (3) (7) (9)",,Food Products,,,,,,,850,,,,850,,,,354,,,,,
207,Total Common Stock,,,,67885,,,,53925,,,,,,,,,,,,,,
