,Industry,Company,Investment Type,Spread Above Index,Interest Rate,Maturity Date,Principal Shares,Amortized Cost,Percentage of Net Assets,Fair Value
493,Health Care Technology,"Nextech Holdings, LLC+(5)",One stop,L + 5.50,N/A(6),06/2025,0.0,,0.0,0.0
494,Health Care Technology,"Qgenda Intermediate Holdings, LLC+One stop",One stop,L + 5.00(b),6.01,06/2025,15045.0,15045.0,0.6,15045.0
495,Health Care Technology,"Qgenda Intermediate Holdings, LLC#",One stop,L + 5.00(b),6.01,06/2025,12256.0,12169.0,0.5,12256.0
496,Health Care Technology,"Qgenda Intermediate Holdings, LLC+One stop",One stop,L + 5.00(b),6.01,06/2025,1462.0,1455.0,0.1,1462.0
497,Health Care Technology,"Qgenda Intermediate Holdings, LLC#",One stop,L + 5.00(b),6.01,06/2025,978.0,978.0,0.0,978.0
498,Health Care Technology,"Qgenda Intermediate Holdings, LLC+One stop",One stop,L + 5.00,N/A(6),06/2025,0.0,0.0,0.0,0.0
499,Health Care Technology,"Transaction Data Systems, Inc.*#+~",One stop,L + 4.50(b),5.51,02/2026,66708.0,65815.0,2.5,66708.0
500,Health Care Technology,"Transaction Data Systems, Inc.+(5)",One stop,L + 4.50,N/A(6),02/2026,0.0,,0.0,0.0
501,"Hotels, Restaurants & Leisure","Hotels, Restaurants & Leisure",One stop,,,,,,,
502,"Hotels, Restaurants & Leisure",BJH Holdings III Corp.*#+One stop,One stop,L + 4.50(b),5.50,08/2025,50829.0,51704.0,1.9,50829.0
503,"Hotels, Restaurants & Leisure",BJH Holdings III Corp.+One stop,One stop,L + 4.50(a)(b),5.50,08/2025,150.0,145.0,0.0,150.0
504,"Hotels, Restaurants & Leisure","CR Fitness Holdings, LLC#~",Senior loan,L + 4.00(a),5.00,07/2025,1968.0,1977.0,0.1,1968.0
505,"Hotels, Restaurants & Leisure","CR Fitness Holdings, LLC+Senior loan",Senior loan,L + 4.00(a),5.00,07/2025,832.0,828.0,0.0,832.0
506,"Hotels, Restaurants & Leisure","CR Fitness Holdings, LLC+Senior loan",Senior loan,L + 4.00(a),5.00,07/2025,74.0,74.0,0.0,74.0
507,"Hotels, Restaurants & Leisure","Davidson Hotel Company, LLC+One stop",Senior loan,L + 6.75(a),6.25 cash/1.50 PIK,07/2024,7120.0,7091.0,0.3,6764.0
508,"Hotels, Restaurants & Leisure","Davidson Hotel Company, LLC+One stop",Senior loan,L + 6.75(a),6.25 cash/1.50 PIK,07/2024,1094.0,1092.0,0.1,1039.0
509,"Hotels, Restaurants & Leisure","Davidson Hotel Company, LLC+(5)",One stop,L + 5.25,N/A(6),07/2024,0.0,0.0,0.0,
510,"Hotels, Restaurants & Leisure","EOS Fitness Opco Holdings, LLC*#",One stop,L + 4.75(b),5.75,01/2025,8552.0,8592.0,0.4,8552.0
511,"Hotels, Restaurants & Leisure","EOS Fitness Opco Holdings, LLC+One stop",One stop,L + 4.75(b),5.75,01/2025,901.0,904.0,0.0,901.0
512,"Hotels, Restaurants & Leisure","EOS Fitness Opco Holdings, LLC+One stop",One stop,L + 4.75(b),5.75,01/2025,120.0,120.0,0.0,120.0
513,"Hotels, Restaurants & Leisure",Freddy's Frozen Custard LLC~,One stop,L + 5.00(b),6.00,03/2027,9209.0,9133.0,0.4,9209.0
514,"Hotels, Restaurants & Leisure",Freddy's Frozen Custard LLC+(5),One stop,L + 5.00,N/A(6),03/2027,0.0,,0.0,0.0
515,"Hotels, Restaurants & Leisure",Harri US LLC+One stop,One stop,L + 10.00(b),7.00 cash/4.00 PIK,08/2026,788.0,693.0,0.0,796.0
516,"Hotels, Restaurants & Leisure",Harri US LLC+One stop,One stop,L + 6.00,N/A(6),08/2026,0.0,0.0,0.0,0.0
517,"Hotels, Restaurants & Leisure",Harri US LLC+(5),One stop,L + 6.00,N/A(6),08/2026,0.0,,0.0,14.0
518,"Hotels, Restaurants & Leisure","SSRG Holdings, LLC+One stop",One stop,L + 4.75(b),5.76,11/2025,904.0,893.0,0.0,904.0
519,"Hotels, Restaurants & Leisure","SSRG Holdings, LLC+One stop",One stop,L + 4.75(b),5.75,11/2025,75.0,75.0,0.0,75.0
520,"Hotels, Restaurants & Leisure","Tropical Smoothie Cafe Holdings, LLC*#",Senior loan,L + 5.25(a)(b),6.25,09/2026,13695.0,13571.0,0.5,13695.0
521,"Hotels, Restaurants & Leisure","Tropical Smoothie Cafe Holdings, LLC#",Senior loan,L + 5.25(a)(b),6.25,09/2026,6477.0,6424.0,0.2,6477.0
522,"Hotels, Restaurants & Leisure","Tropical Smoothie Cafe Holdings, LLC+(5)",Senior loan,L + 5.25,N/A(6),09/2026,0.0,,0.0,0.0
523,Household Durables,Household Durables,Senior loan,,,,,,,
524,Household Durables,Groundworks LLC+Senior loan,Senior loan,L + 5.00(b),6.01,01/2026,4638.0,4586.0,0.2,4638.0
525,Household Durables,Groundworks LLC+Senior loan,Senior loan,L + 5.00(b),6.01,01/2026,1814.0,1793.0,0.1,1814.0
526,Household Durables,Groundworks LLC+Senior loan,Senior loan,L + 5.00(b),6.01,01/2026,1209.0,1198.0,0.0,1209.0
527,Household Durables,Groundworks LLC+Senior loan,Senior loan,L + 5.00(b),6.01,01/2026,1077.0,1063.0,0.0,1077.0
528,Household Durables,Groundworks LLC+Senior loan,Senior loan,L + 5.00(b),6.01,01/2026,83.0,82.0,0.0,83.0
529,Household Durables,Groundworks LLC+Senior loan,Senior loan,L + 5.00,N/A(6),01/2026,0.0,0.0,0.0,0.0
530,Household Durables,Groundworks LLC+(5),Senior loan,L + 5.00,N/A(6),01/2026,0.0,,0.0,0.0
531,Household Products,Household Products,Senior loan,,,,,,,
532,Household Products,"WU Holdco, Inc. #+One stop",Senior loan,L + 5.50(b),6.51,03/2026,3762.0,3817.0,0.1,3762.0
533,Household Products,"WU Holdco, Inc. +One stop",Senior loan,L + 5.50(b),6.51,03/2026,1325.0,1325.0,0.1,1325.0
534,Household Products,"WU Holdco, Inc. +One stop",Senior loan,L + 5.50(a),6.50,03/2026,344.0,341.0,0.0,344.0
535,Household Products,"WU Holdco, Inc. +One stop",Senior loan,P + 4.50(e),8.00,03/2025,4.0,4.0,0.0,4.0
536,Industrial Conglomerates,Industrial Conglomerates,Senior loan,,,,,,,
537,Industrial Conglomerates,Arch Global CCT Holdings Corp.#+Senior loan,Senior loan,L + 4.50(a),4.96,04/2026,2367.0,2420.0,0.1,2365.0
538,Industrial Conglomerates,Arch Global CCT Holdings Corp.+Senior loan,Senior loan,L + 4.50(a),4.96,04/2026,136.0,135.0,0.0,136.0
539,Industrial Conglomerates,Arch Global CCT Holdings Corp.+Senior loan,Senior loan,L + 4.50(a),5.25,04/2026,13.0,13.0,0.0,13.0
540,Industrial Conglomerates,Arch Global CCT Holdings Corp.+Senior loan,Senior loan,L + 4.50,N/A(6),04/2025,0.0,0.0,0.0,0.0
541,Industrial Conglomerates,Essential Services Holdings Corporation+One stop,Senior loan,L + 5.75(a),6.75,11/2026,54.0,47.0,0.0,54.0
542,Industrial Conglomerates,Essential Services Holdings Corporation+(5),One stop,L + 5.75,N/A(6),11/2025,0.0,,0.0,0.0
543,Industrial Conglomerates,Madison Safety & Flow LLC+Senior loan,One stop,L + 4.00(a),4.29,03/2025,457.0,456.0,0.0,457.0
544,Industrial Conglomerates,Madison Safety & Flow LLC+Senior loan,One stop,L + 4.00(a),4.39,03/2025,3.0,3.0,0.0,3.0
545,Industrial Conglomerates,Specialty Measurement Bidco Limited~(8)(9)(10),One stop,E + 5.75(f),6.75,11/2027,7969.0,7789.0,0.3,7403.0
546,Industrial Conglomerates,Specialty Measurement Bidco Limited~(8)(10),One stop,L + 5.75(b),6.75,11/2027,7961.0,7784.0,0.3,7961.0
547,Industrial Conglomerates,Specialty Measurement Bidco Limited+(5)(8)(9)(10),One stop,SN + 5.75,N/A(6),11/2027,0.0,,0.0,0.0
548,Insurance,Insurance,One stop,,,,,,,
549,Insurance,"Alera Group, Inc.+One stop",One stop,L + 5.50(a),6.25,10/2028,25498.0,25261.0,1.0,25498.0
550,Insurance,"Alera Group, Inc.+One stop",One stop,L + 5.50(a),6.25,10/2028,6997.0,6897.0,0.3,6997.0
551,Insurance,"Alera Group, Inc.+(5)",One stop,L + 5.50,N/A(6),10/2028,0.0,,0.0,0.0
552,Insurance,"AMBA Buyer, Inc. +One stop",One stop,L + 5.75(b),6.50,07/2027,3205.0,3176.0,0.1,3173.0
553,Insurance,"AMBA Buyer, Inc. +One stop",One stop,L + 5.75,N/A(6),07/2027,0.0,0.0,0.0,0.0
554,Insurance,"AMBA Buyer, Inc. +(5)",One stop,L + 5.75,N/A(6),07/2027,0.0,,0.0,
555,Insurance,"Captive Resources Midco, LLC*#+~",One stop,L + 5.50(a),6.25,05/2027,52638.0,52644.0,2.0,52638.0
556,Insurance,"Captive Resources Midco, LLC+One stop",One stop,L + 5.50(a),6.25,05/2027,6762.0,6698.0,0.3,6762.0
557,Insurance,"Captive Resources Midco, LLC+(5)",One stop,L + 5.50,N/A(6),05/2027,0.0,,0.0,0.0
558,Insurance,"Integrity Marketing Acquisition, LLC+Senior loan",One stop,L + 5.50(b),6.25,08/2025,2525.0,2492.0,0.1,2525.0
559,Insurance,"Integrity Marketing Acquisition, LLC+One stop",One stop,L + 5.75(b),6.75,08/2025,2433.0,2431.0,0.1,2455.0
560,Insurance,"Integrity Marketing Acquisition, LLC+Senior loan",One stop,L + 5.75(b),6.75,08/2025,1525.0,1506.0,0.1,1538.0
561,Insurance,"Integrity Marketing Acquisition, LLC+Senior loan",One stop,L + 5.75(b),6.75,08/2025,777.0,774.0,0.0,785.0
562,Insurance,"Integrity Marketing Acquisition, LLC+One stop",One stop,L + 5.75(b),6.75,08/2025,470.0,468.0,0.0,474.0
563,Insurance,"Integrity Marketing Acquisition, LLC+Senior loan",One stop,L + 5.75(b)(c),6.75,08/2025,245.0,244.0,0.0,248.0
564,Insurance,"Integrity Marketing Acquisition, LLC+One stop",One stop,L + 5.75,N/A(6),08/2025,0.0,0.0,0.0,0.0
565,Insurance,"Integrity Marketing Acquisition, LLC+(5)",Senior loan,L + 5.50,N/A(6),08/2025,0.0,,0.0,0.0
566,Insurance,"J.S. Held Holdings, LLC#+One stop",Senior loan,L + 5.50(b),6.51,07/2025,6454.0,6431.0,0.2,6399.0
567,Insurance,"J.S. Held Holdings, LLC+One stop",Senior loan,L + 5.50(b),6.51,07/2025,1485.0,1462.0,0.1,1473.0
568,Insurance,"J.S. Held Holdings, LLC+One stop",Senior loan,SF + 5.50(n),6.50,07/2025,1437.0,1409.0,0.1,1423.0
569,Insurance,"J.S. Held Holdings, LLC+One stop",Senior loan,P + 4.50(a)(b)(e),8.00,07/2025,32.0,28.0,0.0,28.0
570,Insurance,"J.S. Held Holdings, LLC+(5)",One stop,SF + 5.50,N/A(6),07/2025,0.0,,0.0,
571,Insurance,Keystone Agency Partners LLC+Senior loan,One stop,L + 5.50(b),6.51,05/2027,2309.0,2276.0,0.1,2309.0
572,Insurance,Keystone Agency Partners LLC+(5),Senior loan,L + 5.50,N/A(6),05/2027,0.0,,0.0,0.0
573,Insurance,"Long Term Care Group, Inc.+One stop",Senior loan,L + 6.00(a),6.75,09/2027,2999.0,2945.0,0.1,2939.0
574,Insurance,Majesco*#,One stop,L + 7.25(b),8.26,09/2027,18847.0,18593.0,0.7,18847.0
575,Insurance,Majesco+(5),One stop,L + 7.25,N/A(6),09/2026,0.0,,0.0,0.0
576,Insurance,"Norvax, LLC+Senior loan",One stop,L + 6.50(b),7.50,09/2025,32950.0,32707.0,1.2,32291.0
577,Insurance,"Norvax, LLC+Senior loan",One stop,L + 6.50(b),7.50,09/2025,9975.0,9816.0,0.4,9776.0
578,Insurance,"Pareto Health Intermediate Holdings, Inc. +One stop",One stop,L + 5.75(b)(e),6.76,08/2025,7280.0,7219.0,0.2,7280.0
579,Insurance,"Patriot Growth Insurance Services, LLC+One stop",One stop,L + 5.50(b),6.25,10/2028,8306.0,8228.0,0.3,8306.0
580,Insurance,"Patriot Growth Insurance Services, LLC+(5)",One stop,L + 5.50,N/A(6),10/2028,0.0,,0.0,0.0
581,Insurance,"Patriot Growth Insurance Services, LLC+(5)",One stop,L + 5.50,N/A(6),10/2028,0.0,,0.0,0.0
582,Insurance,People Corporation~(8)(9)(12),One stop,C + 6.25(j),7.25,02/2028,14802.0,14584.0,0.6,15157.0
583,Insurance,People Corporation+(8)(9)(12),One stop,C + 6.25(j),7.25,02/2028,4941.0,4895.0,0.2,4946.0
584,Insurance,People Corporation+(8)(9)(12),One stop,C + 5.50(j),6.37,02/2028,680.0,614.0,0.0,704.0
585,Insurance,People Corporation+(8)(9)(12),One stop,C + 6.25(j),7.25,02/2027,81.0,80.0,0.0,83.0
586,Insurance,"RSC Acquisition, Inc.*#+One stop",One stop,L + 5.50(b),6.27,10/2026,25767.0,25396.0,1.0,25767.0
587,Insurance,"RSC Acquisition, Inc.+One stop",One stop,L + 5.50(b),6.26,10/2026,6594.0,6291.0,0.3,6594.0
588,Insurance,"RSC Acquisition, Inc.+One stop",One stop,L + 5.50(b),6.43,10/2026,1173.0,1162.0,0.0,1173.0
589,Insurance,"RSC Acquisition, Inc.+(5)",One stop,L + 5.50,N/A(6),10/2026,0.0,,0.0,0.0
590,Insurance,"RSC Acquisition, Inc.+(5)",One stop,L + 5.50,N/A(6),10/2026,0.0,,0.0,0.0
591,Insurance,"Sunstar Insurance Group, LLC+Senior loan",One stop,L + 5.75(b),6.76,10/2026,779.0,769.0,0.0,779.0
592,Insurance,"Sunstar Insurance Group, LLC+Senior loan",One stop,L + 5.75(b),6.76,10/2026,395.0,389.0,0.0,395.0
593,Insurance,"Sunstar Insurance Group, LLC+Senior loan",One stop,L + 5.75(b),6.76,10/2026,388.0,380.0,0.0,388.0
594,Insurance,"Sunstar Insurance Group, LLC+Senior loan",One stop,L + 5.75,N/A(6),10/2026,0.0,0.0,0.0,0.0
595,Insurance,"TigerRisk, LLC*+One stop",One stop,L + 5.00(b),6.00,06/2027,22777.0,22580.0,0.9,22777.0
596,Insurance - (continued),Insurance - (continued),One stop,,,,,,,
597,Insurance - (continued),"TigerRisk, LLC+(5)",One stop,L + 5.00,N/A(6),06/2027,0.0,,0.0,0.0
598,Internet & Catalog Retail,Internet & Catalog Retail,One stop,,,,,,,
599,Internet & Catalog Retail,"Revalize, Inc.+One stop",One stop,L + 5.75(b),6.76,04/2027,15088.0,14962.0,0.6,15088.0
600,Internet & Catalog Retail,"Revalize, Inc.+One stop",One stop,L + 5.75(b),6.76,04/2027,8831.0,8757.0,0.3,8831.0
601,Internet & Catalog Retail,"Revalize, Inc.+One stop",One stop,L + 5.75(b),6.76,04/2027,4379.0,4342.0,0.2,4379.0
602,Internet & Catalog Retail,"Revalize, Inc.+One stop",One stop,L + 5.75(b),6.76,04/2027,2638.0,2616.0,0.1,2638.0
603,Internet & Catalog Retail,"Revalize, Inc.+One stop",One stop,L + 5.75(b),6.76,04/2027,1694.0,1678.0,0.1,1694.0
604,Internet & Catalog Retail,"Revalize, Inc.+One stop",One stop,L + 5.75(b),6.76,04/2027,399.0,397.0,0.0,399.0
605,Internet & Catalog Retail,"Revalize, Inc.+One stop",One stop,L + 5.75(b),6.75,04/2027,143.0,140.0,0.0,143.0
606,Internet & Catalog Retail,"Revalize, Inc.+(5)",One stop,L + 5.75,N/A(6),04/2027,0.0,,0.0,0.0
607,IT Services,IT Services,One stop,,,,,,,
608,IT Services,"Acquia, Inc.+~",One stop,L + 7.00(b),8.00,10/2025,9578.0,9499.0,0.3,9578.0
609,IT Services,"Acquia, Inc.+One stop",One stop,L + 7.00,N/A(6),10/2025,0.0,0.0,0.0,0.0
610,IT Services,"Arctic Wolfs Networks, Inc. and Arctic Wolf Networks Canada, Inc.+One stop",One stop,L + 7.50(b),8.50 cash/1.00 PIK,08/2025,4685.0,4561.0,0.2,4811.0
611,IT Services,"Arctic Wolfs Networks, Inc. and Arctic Wolf Networks Canada, Inc.+One stop",One stop,L + 6.50,N/A(6),08/2025,0.0,0.0,0.0,1.0
612,IT Services,"CivicPlus, LLC+One stop",One stop,L + 6.00(b),6.75,08/2027,6174.0,6118.0,0.2,6174.0
613,IT Services,"CivicPlus, LLC+One stop",One stop,L + 6.00,N/A(6),08/2027,0.0,0.0,0.0,0.0
614,IT Services,"CivicPlus, LLC+(5)",One stop,L + 6.00,N/A(6),08/2027,0.0,,0.0,0.0
615,IT Services,"Cordeagle US Finco, Inc.+One stop",One stop,L + 6.75(b),7.75,07/2027,5044.0,4952.0,0.2,4943.0
616,IT Services,"Cordeagle US Finco, Inc.+(5)",One stop,L + 6.75,N/A(6),07/2027,0.0,,0.0,
617,IT Services,Delinea Inc.+One stop,One stop,L + 5.75(a),6.75,03/2028,16665.0,16453.0,0.6,16665.0
618,IT Services,Delinea Inc.#,One stop,L + 5.75(b),6.76,03/2028,9634.0,9509.0,0.4,9634.0
619,IT Services,Delinea Inc.+(5),One stop,L + 5.75,N/A(6),03/2027,0.0,,0.0,0.0
620,IT Services,"Episerver, Inc.+One stop",One stop,L + 5.50(b),6.51,04/2026,21604.0,21336.0,0.8,21604.0
621,IT Services,"Episerver, Inc.+~(8)(9)",One stop,E + 5.75(f),5.75,04/2026,20227.0,20413.0,0.8,19936.0
622,IT Services,"Episerver, Inc.#+One stop",One stop,L + 5.50(b),6.51,04/2026,11999.0,12091.0,0.5,11999.0
623,IT Services,"Episerver, Inc.+One stop",One stop,L + 5.50(b),6.51,04/2026,6635.0,6541.0,0.3,6635.0
624,IT Services,"Episerver, Inc.+(5)",One stop,L + 5.50,N/A(6),04/2026,0.0,,0.0,0.0
625,IT Services,"Episerver, Inc.+(5)",One stop,L + 5.50,N/A(6),04/2026,0.0,,0.0,0.0
626,IT Services,"Infinisource, Inc.#+~",One stop,L + 4.75(b),5.76,10/2026,27959.0,27590.0,1.1,27959.0
627,IT Services,"Infinisource, Inc.+One stop",One stop,L + 4.75(b),5.76,10/2026,8445.0,8367.0,0.3,8445.0
628,IT Services,"Infinisource, Inc.+One stop",One stop,L + 4.75(b),5.76,10/2026,2037.0,1997.0,0.1,2037.0
629,IT Services,"Infinisource, Inc.+One stop",One stop,L + 4.75(b),5.76,10/2026,305.0,302.0,0.0,305.0
630,IT Services,"Infinisource, Inc.+One stop",One stop,L + 4.75(b),5.76,10/2026,106.0,105.0,0.0,106.0
631,IT Services,"Infinisource, Inc.+(5)",One stop,L + 4.75,N/A(6),10/2026,0.0,,0.0,0.0
632,IT Services,"Infinisource, Inc.+(5)",One stop,L + 4.75,N/A(6),10/2026,0.0,,0.0,0.0
633,IT Services,"Infinisource, Inc.+(5)",One stop,L + 4.75,N/A(6),10/2026,0.0,,0.0,0.0
634,IT Services,"PCS Intermediate II Holdings, LLC~",One stop,L + 5.25(b),6.26,01/2026,14274.0,14183.0,0.5,14274.0
635,IT Services,"PCS Intermediate II Holdings, LLC+One stop",One stop,L + 5.25(b),6.26,01/2026,2060.0,2043.0,0.1,2060.0
636,IT Services,"PCS Intermediate II Holdings, LLC+(5)",One stop,L + 5.25,N/A(6),01/2026,0.0,,0.0,0.0
637,IT Services,"Recordxtechnologies, LLC#",One stop,L + 5.50(b),6.51,12/2025,732.0,727.0,0.0,732.0
638,IT Services,"Recordxtechnologies, LLC+One stop",One stop,L + 5.50(b),6.51,12/2025,114.0,113.0,0.0,114.0
639,IT Services,"Recordxtechnologies, LLC+One stop",One stop,L + 5.50(b),6.51,12/2025,42.0,41.0,0.0,42.0
640,IT Services - (continued),IT Services - (continued),One stop,,,,,,,
641,IT Services - (continued),"Red Dawn SEI Buyer, Inc.+~(8)(9)",Senior loan,SN + 4.50(k),5.50,11/2025,23767.0,23584.0,0.9,22784.0
642,IT Services - (continued),"Red Dawn SEI Buyer, Inc.+Senior loan",Senior loan,L + 4.50(b),5.51,11/2025,2477.0,2435.0,0.1,2477.0
643,IT Services - (continued),"Red Dawn SEI Buyer, Inc.+Senior loan",Senior loan,L + 4.25(b),5.26,11/2025,740.0,735.0,0.0,734.0
644,IT Services - (continued),"Red Dawn SEI Buyer, Inc.+Senior loan",Senior loan,L + 4.25(b),5.26,11/2025,132.0,131.0,0.0,131.0
645,IT Services - (continued),"Red Dawn SEI Buyer, Inc.+(5)",Senior loan,L + 4.25,N/A(6),11/2025,0.0,,0.0,
646,IT Services - (continued),"Red Dawn SEI Buyer, Inc.+(5)",Senior loan,L + 4.50,N/A(6),11/2025,0.0,,0.0,0.0
647,IT Services - (continued),Saturn Borrower Inc.+~,One stop,L + 6.50(b),7.51,09/2026,20079.0,19621.0,0.8,19677.0
648,IT Services - (continued),Saturn Borrower Inc.+One stop,One stop,L + 6.50(b),7.50,09/2026,95.0,92.0,0.0,93.0
649,Leisure Products,Leisure Products,One stop,,,,,,,
650,Leisure Products,WBZ Investment LLC#+One stop,One stop,L + 6.50(b),6.50 cash/1.00 PIK,09/2024,8648.0,8685.0,0.3,8648.0
651,Leisure Products,WBZ Investment LLC+One stop,One stop,L + 6.50(b),6.50 cash/1.00 PIK,09/2024,1239.0,1234.0,0.1,1239.0
652,Leisure Products,WBZ Investment LLC+One stop,One stop,L + 6.50(b),6.50 cash/1.00 PIK,09/2024,861.0,878.0,0.0,861.0
653,Leisure Products,WBZ Investment LLC+One stop,One stop,L + 6.50(b),6.50 cash/1.00 PIK,09/2024,442.0,451.0,0.0,442.0
654,Leisure Products,WBZ Investment LLC+One stop,One stop,L + 6.50(b),6.50 cash/1.00 PIK,09/2024,82.0,82.0,0.0,82.0
655,Life Sciences Tools & Services,Life Sciences Tools & Services,One stop,,,,,,,
656,Life Sciences Tools & Services,"Covaris Intermediate 3, LLC+One stop",One stop,L + 5.25(b),6.00,01/2028,5924.0,5866.0,0.2,5924.0
657,Life Sciences Tools & Services,"Covaris Intermediate 3, LLC+(5)",One stop,L + 5.25,N/A(6),01/2028,0.0,,0.0,0.0
658,Life Sciences Tools & Services,"Covaris Intermediate 3, LLC+(5)",One stop,L + 5.25,N/A(6),01/2028,0.0,,0.0,0.0
659,Life Sciences Tools & Services,PAS Parent Inc.*#+One stop,One stop,L + 5.50(b),6.51,12/2028,33709.0,33055.0,1.3,33709.0
660,Life Sciences Tools & Services,PAS Parent Inc.+(5),One stop,L + 5.50,N/A(6),12/2027,0.0,,0.0,0.0
661,Life Sciences Tools & Services,PAS Parent Inc.+(5),One stop,L + 5.50(b),N/A(6),12/2028,0.0,,0.0,0.0
662,Life Sciences Tools & Services,Reaction Biology Corporation+One stop,One stop,SF + 5.25(m),6.00,03/2029,8064.0,7984.0,0.3,7983.0
663,Life Sciences Tools & Services,Reaction Biology Corporation+(5),One stop,SF + 5.25,N/A(6),03/2029,0.0,,0.0,
664,Life Sciences Tools & Services,Reaction Biology Corporation+(5),One stop,SF + 5.25,N/A(6),03/2029,0.0,,0.0,
665,Life Sciences Tools & Services,"Unchained Labs, LLC+Senior loan",One stop,L + 5.50(a),6.50,08/2027,848.0,833.0,0.0,848.0
666,Life Sciences Tools & Services,"Unchained Labs, LLC+(5)",Senior loan,L + 5.50,N/A(6),08/2027,0.0,,0.0,0.0
667,Life Sciences Tools & Services,"Unchained Labs, LLC+(5)",Senior loan,L + 5.50,N/A(6),08/2027,0.0,,0.0,0.0
668,Machinery,Machinery,Senior loan,,,,,,,
669,Machinery,"Bad Boy Mowers Acquisition, LLC+Senior loan",Senior loan,L + 4.25(b),5.00,03/2028,1866.0,1862.0,0.1,1866.0
670,Machinery,"Blackbird Purchaser, Inc. *+~",Senior loan,L + 4.50(a)(b),5.27,04/2026,19184.0,19320.0,0.7,19184.0
671,Machinery,"Blackbird Purchaser, Inc. +(5)",Senior loan,L + 4.50,N/A(6),10/2025,0.0,,0.0,0.0
672,Machinery,"Blackbird Purchaser, Inc. +(5)",Senior loan,L + 4.50,N/A(6),04/2026,0.0,,0.0,0.0
673,Machinery,"Chase Industries, Inc.+~(7)",Senior loan,L + 7.00(b),6.51 cash/1.50 PIK,05/2025,12059.0,12139.0,0.3,7839.0
674,Machinery,"Chase Industries, Inc.+(7)",Senior loan,L + 7.00(b),6.51 cash/1.50 PIK,05/2025,985.0,1009.0,0.0,641.0
675,Machinery,"Chase Industries, Inc.+(7)",Senior loan,L + 7.00(b),6.50 cash/1.50 PIK,05/2023,350.0,351.0,0.0,224.0
676,Marine,Marine,Senior loan,,,,,,,
677,Marine,Veson Nautical LLC#+One stop,Senior loan,L + 4.75(a),5.75,11/2025,9668.0,9598.0,0.4,9668.0
678,Marine,Veson Nautical LLC*,One stop,L + 4.75(a),5.75,11/2025,7173.0,7113.0,0.3,7173.0
679,Marine,Veson Nautical LLC+(5),One stop,L + 4.75,N/A(6),11/2025,0.0,,0.0,0.0
680,Media,Media,One stop,,,,,,,
681,Media,"Triple Lift, Inc.+One stop",One stop,SF + 5.75(l),6.50,05/2028,5370.0,5277.0,0.2,5263.0
682,Media,"Triple Lift, Inc.+One stop",One stop,SF + 5.75(l),6.50,05/2028,1139.0,1116.0,0.0,1116.0
683,Media,"Triple Lift, Inc.+(5)",One stop,L + 5.75,N/A(6),05/2028,0.0,,0.0,
684,Multiline Retail,Multiline Retail,One stop,,,,,,,
685,Multiline Retail,Mills Fleet Farm Group LLC*#+~,One stop,L + 6.25(a),7.25,10/2024,46470.0,46396.0,1.8,46470.0
686,"Oil, Gas & Consumable Fuels","Oil, Gas & Consumable Fuels",One stop,,,,,,,
687,"Oil, Gas & Consumable Fuels","3ES Innovation, Inc.*+~(8)(12)",One stop,L + 6.75(b),7.75,05/2025,20524.0,20621.0,0.8,20524.0
688,"Oil, Gas & Consumable Fuels","3ES Innovation, Inc.+(5)(8)(12)",One stop,L + 6.75,N/A(6),05/2025,0.0,,0.0,0.0
689,"Oil, Gas & Consumable Fuels - (Continued)","Oil, Gas & Consumable Fuels - (Continued)",One stop,,,,,,,
690,"Oil, Gas & Consumable Fuels - (Continued)","Drilling Info Holdings, Inc.*#+~",Senior loan,L + 4.25(a),4.71,07/2025,37258.0,37590.0,1.4,37258.0
691,"Oil, Gas & Consumable Fuels - (Continued)","Drilling Info Holdings, Inc.~",Senior loan,L + 4.50(a),4.96,07/2025,17080.0,16783.0,0.6,17080.0
692,"Oil, Gas & Consumable Fuels - (Continued)","Drilling Info Holdings, Inc.+(5)",Senior loan,L + 4.25,N/A(6),07/2023,0.0,,0.0,
693,"Oil, Gas & Consumable Fuels - (Continued)","Drilling Info Holdings, Inc.+(5)",Senior loan,L + 4.50,N/A(6),07/2023,0.0,,0.0,0.0
694,"Oil, Gas & Consumable Fuels - (Continued)","Project Power Buyer, LLC*#+One stop",Senior loan,L + 6.00(b),7.01,05/2026,15544.0,15652.0,0.6,15544.0
695,"Oil, Gas & Consumable Fuels - (Continued)","Project Power Buyer, LLC+One stop",Senior loan,L + 6.00,N/A(6),05/2025,0.0,0.0,0.0,0.0
696,Paper & Forest Products,Paper & Forest Products,Senior loan,,,,,,,
697,Paper & Forest Products,"Messenger, LLC+One stop",Senior loan,L + 5.75(b),6.76,12/2027,8815.0,8730.0,0.3,8815.0
698,Paper & Forest Products,"Messenger, LLC+One stop",Senior loan,L + 5.75(b),6.75,12/2027,100.0,99.0,0.0,100.0
699,Paper & Forest Products,"Messenger, LLC+One stop",Senior loan,P + 4.75(a)(e),7.89,12/2027,31.0,30.0,0.0,31.0
700,Paper & Forest Products,"Messenger, LLC+One stop",Senior loan,L + 5.75,N/A(6),12/2027,0.0,0.0,0.0,0.0
701,Personal Products,Personal Products,Senior loan,,,,,,,
702,Personal Products,"IMPLUS Footwear, LLC+~",One stop,L + 7.75(b),8.76,04/2024,30514.0,30757.0,1.1,28378.0
703,Personal Products,"IMPLUS Footwear, LLC+~",One stop,L + 7.75(b),8.76,04/2024,5211.0,5253.0,0.2,4846.0
