,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
229,"ADCS Clinics Intermediate Holdings, LLC",One stop,,P + 4.75,,9.00,,05/2022,,47,,,46,,,0,,,47,,,
230,"ADCS Clinics Intermediate Holdings, LLC  *",One stop,,L + 5.75,,7.05,,05/2022,,32,,,31,,,0,,,32,,,
231,"ADCS Clinics Intermediate Holdings, LLC",One stop,,P + 4.75,,9.00,,05/2022,,5,,,2,,,0,,,5,,,
232,"Agilitas USA, Inc.  #",One stop,,L + 6.00,,7.16,,04/2022,,8460,,,8379,,,0.9,,,8375,,,
233,"Agilitas USA, Inc.  (4)",One stop,,L + 6.00,,N/A  (5),,04/2022,,0,,,(1,,,0,,,(1,,,
234,"Agilitas USA, Inc.  (4)",One stop,,L + 6.00,,N/A  (5),,04/2022,,0,,,(1,,,0,,,0,,,
235,"Aris Teleradiology Company, LLC  *",Senior loan,,L + 5.50,,6.80,,03/2021,,2706,,,2685,,,0.3,,,2490,,,
236,"Aris Teleradiology Company, LLC",Senior loan,,L + 5.50,,6.66,,03/2021,,25,,,25,,,0,,,23,,,
237,"Avalign Technologies, Inc.  ^",Senior loan,,L + 4.50,,5.73,,07/2021,,1119,,,1115,,,0.1,,,1119,,,
238,"BIORECLAMATIONIVT, LLC  *^#",One stop,,L + 5.75,,6.98,,01/2021,,14088,,,13912,,,1.5,,,14088,,,
239,"BIORECLAMATIONIVT, LLC  (4)",One stop,,L + 5.75,,N/A  (5),,01/2021,,0,,,(1,,,0,,,0,,,
240,"California Cryobank, LLC  ^",One stop,,L + 5.50,,6.80,,08/2019,,1535,,,1528,,,0.2,,,1535,,,
241,"California Cryobank, LLC  ^",One stop,,L + 5.50,,6.80,,08/2019,,714,,,705,,,0.1,,,714,,,
242,"California Cryobank, LLC  ^",One stop,,L + 5.50,,6.80,,08/2019,,206,,,206,,,0,,,206,,,
243,"California Cryobank, LLC  (4)",One stop,,L + 5.50,,N/A  (5),,08/2019,,0,,,(1,,,0,,,0,,,
244,Certara L.P.  *^#,One stop,,L + 5.50,,6.80,,12/2018,,25931,,,25767,,,2.7,,,25931,,,
245,Certara L.P.  (4),One stop,,L + 5.50,,N/A  (5),,12/2018,,0,,,(6,,,0,,,0,,,
246,"CLP Healthcare Services, Inc.  ^",Senior loan,,L + 5.00,,6.30,,12/2020,,3934,,,3905,,,0.4,,,3855,,,
247,Curo Health Services LLC  #,Senior loan,,L + 4.75,,5.93,,02/2022,,3282,,,3269,,,0.4,,,3325,,,
248,"DCA Investment Holding, LLC  *^#",One stop,,L + 5.25,,6.48,,07/2021,,18823,,,18544,,,2.0,,,18823,,,
249,"DCA Investment Holding, LLC  *^#",One stop,,L + 5.25,,6.48,,07/2021,,13501,,,13380,,,1.4,,,13501,,,
250,"DCA Investment Holding, LLC  #",One stop,,L + 5.25,,6.48,,07/2021,,2481,,,2439,,,0.3,,,2481,,,
251,"DCA Investment Holding, LLC",One stop,,P + 4.25,,8.50,,07/2021,,350,,,338,,,0,,,350,,,
252,"DCA Investment Holding, LLC  (4)",One stop,,L + 5.25,,N/A  (5),,07/2021,,0,,,(3,,,0,,,0,,,
253,"Healthcare, Education and Childcare - (continued)",,,,,,,,,,,,,,,,,,,,,
254,Deca Dental Management LLC  *^,One stop,,L + 6.25,,7.55,,07/2020,,,4086.0,,,,4048,,,0.4,,,,4086.0
255,Deca Dental Management LLC,One stop,,L + 6.25,,7.48,,07/2020,,497,,,493,,,0.1,,,497,,,
256,Deca Dental Management LLC,One stop,,L + 6.25,,7.48,,07/2020,,50,,,50,,,0,,,50,,,
257,Deca Dental Management LLC  (4),One stop,,L + 6.25,,N/A  (5),,07/2020,,0,,,(2,,,0,,,0,,,
258,Delta Educational Systems  *(6),Senior loan,,P + 6.75,,4.75 cash/2.00 PIK,,12/2018,,1438,,,1433,,,0,,,0,,,
259,Delta Educational Systems  (4)(6),Senior loan,,L + 6.00,,N/A  (5),,12/2018,,0,,,0,,,0,,,(60,,,
260,Dental Holdings Corporation,One stop,,L + 5.50,,6.67,,02/2020,,7436,,,7328,,,0.8,,,7436,,,
261,Dental Holdings Corporation,One stop,,L + 5.50,,6.70,,02/2020,,1133,,,1120,,,0.1,,,1133,,,
262,Dental Holdings Corporation,One stop,,L + 5.50,,6.70,,02/2020,,220,,,211,,,0,,,220,,,
263,"eSolutions, Inc.  #",One stop,,L + 6.50,,7.73,,03/2022,,16342,,,16057,,,1.7,,,16179,,,
264,"eSolutions, Inc.  (4)",One stop,,L + 6.50,,N/A  (5),,03/2022,,0,,,(1,,,0,,,(1,,,
265,Excelligence Learning Corporation#,One stop,,L + 6.00,,7.21,,04/2023,,4866,,,4819,,,0.5,,,4817,,,
266,Eyecare Services Partners Holdings LLC,One stop,,L + 6.25,,7.43,,05/2023,,8026,,,7810,,,0.8,,,7946,,,
267,Eyecare Services Partners Holdings LLC  (4),One stop,,L + 6.25,,N/A  (5),,05/2023,,0,,,(3,,,0,,,(2,,,
268,Eyecare Services Partners Holdings LLC  (4),One stop,,L + 6.25,,N/A  (5),,05/2023,,0,,,(4,,,0,,,0,,,
269,"G & H Wire Company, Inc.  *^",One stop,,L + 5.75,,7.05,,12/2017,,13056,,,13039,,,1.4,,,13056,,,
270,"G & H Wire Company, Inc.",One stop,,P + 4.50,,8.75,,12/2017,,196,,,195,,,0,,,196,,,
271,"Immucor, Inc.  #",Senior loan,,L + 5.00,,6.00,,08/2018,,1762,,,1744,,,0.2,,,1780,,,
272,"Joerns Healthcare, LLC  *^",One stop,,L + 6.50,,7.88,,05/2020,,3503,,,3464,,,0.3,,,3263,,,
273,"Kareo, Inc.",One stop,,L + 9.00,,10.29,,06/2022,,4518,,,4291,,,0.5,,,4473,,,
274,"Kareo, Inc.",One stop,,L + 9.00,,N/A  (5),,06/2022,,0,,,0,,,0,,,0,,,
275,"Katena Holdings, Inc.  ^",One stop,,L + 6.25,,7.55,,06/2021,,8633,,,8573,,,0.9,,,8633,,,
276,"Katena Holdings, Inc.  ^",One stop,,L + 6.25,,7.55,,06/2021,,843,,,838,,,0.1,,,843,,,
277,"Katena Holdings, Inc.",One stop,,P + 5.25,,9.50,,06/2021,,54,,,53,,,0,,,54,,,
278,"Lombart Brothers, Inc.  #",One stop,,L + 6.75,,8.05,,04/2022,,3639,,,3553,,,0.4,,,3639,,,
279,"Lombart Brothers, Inc.  #(7)",One stop,,L + 6.75,,8.05,,04/2022,,1669,,,1642,,,0.2,,,1669,,,
280,"Lombart Brothers, Inc.  (7)",One stop,,L + 6.75,,N/A  (5),,04/2022,,0,,,0,,,0,,,0,,,
281,"Lombart Brothers, Inc.  (4)",One stop,,L + 6.75,,N/A  (5),,04/2022,,0,,,(1,,,0,,,0,,,
282,"Maverick Healthcare Group, LLC  *",Senior loan,,P + 8.50,,10.75 cash/2.00 PIK,,12/2017,,1946,,,1946,,,0.2,,,1810,,,
283,"Maverick Healthcare Group, LLC",Senior loan,,P + 6.50,,5.25 cash/5.50 PIK,,12/2017,,82,,,82,,,0,,,82,,,
284,"MWD Management, LLC & MWD Services, Inc.  #",One stop,,L + 5.25,,6.55,,06/2023,,5940,,,5866,,,0.6,,,5881,,,
285,"MWD Management, LLC & MWD Services, Inc.  (4)",One stop,,L + 5.25,,N/A  (5),,06/2022,,0,,,(1,,,0,,,(1,,,
286,"MWD Management, LLC & MWD Services, Inc.  (4)",One stop,,L + 5.25,,N/A  (5),,06/2023,,0,,,(2,,,0,,,0,,,
287,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.50,,7.80,,05/2022,,9458,,,9238,,,1.0,,,9458,,,
288,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.50,,8.10,,05/2022,,74,,,73,,,0,,,74,,,
289,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.50,,7.67,,05/2022,,46,,,45,,,0,,,46,,,
290,"Oliver Street Dermatology Holdings, LLC  *",One stop,,L + 6.50,,7.80,,05/2022,,42,,,41,,,0,,,42,,,
291,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.50,,7.80,,05/2022,,33,,,32,,,0,,,33,,,
292,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.50,,7.66,,05/2022,,30,,,30,,,0,,,30,,,
293,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.50,,7.69,,05/2022,,18,,,16,,,0,,,18,,,
294,"Pinnacle Treatment Centers, Inc.",One stop,,L + 6.25,,7.37,,08/2021,,10005,,,9779,,,1.1,,,10005,,,
295,"Pinnacle Treatment Centers, Inc.",One stop,,P + 5.00,,9.25,,08/2021,,22,,,21,,,0,,,22,,,
296,"Pinnacle Treatment Centers, Inc.  (4)",One stop,,L + 6.25,,N/A  (5),,08/2021,,0,,,(2,,,0,,,0,,,
297,"PPT Management Holdings, LLC  ^#",One stop,,L + 6.00,,7.30,,12/2022,,10248,,,10038,,,1.1,,,10248,,,
298,"PPT Management Holdings, LLC",One stop,,L + 6.00,,7.22,,12/2022,,150,,,146,,,0,,,150,,,
299,"PPT Management Holdings, LLC",One stop,,L + 6.00,,7.30,,12/2022,,110,,,107,,,0,,,110,,,
300,Premise Health Holding Corp.  *^#,One stop,,L + 4.50,,5.80,,06/2020,,14850,,,14784,,,1.6,,,14850,,,
301,Premise Health Holding Corp.  (4),One stop,,L + 4.50,,N/A  (5),,06/2020,,0,,,(13,,,0,,,0,,,
302,"Pyramid Healthcare, Inc.",One stop,,L + 6.50,,7.72,,08/2019,,84,,,82,,,0,,,84,,,
303,"Radiology Partners, Inc.  ^#",One stop,,L + 5.75,,7.05,,09/2020,,22400,,,22147,,,2.4,,,22400,,,
304,"Radiology Partners, Inc.",One stop,,L + 5.75,,7.05,,09/2020,,928,,,911,,,0.1,,,928,,,
305,"Radiology Partners, Inc.",One stop,,L + 5.75,,7.05,,09/2020,,703,,,702,,,0.1,,,703,,,
306,"Healthcare, Education and Childcare - (continued)",,,,,,,,,,,,,,,,,,,,,
307,"Radiology Partners, Inc.  (4)",One stop,,L + 5.75,,N/A  (5),,09/2020,,,0.0,,,,(4,,,0.0,,,,0.0
308,"Reliant Pro ReHab, LLC  *",Senior loan,,L + 5.00,,6.30,,12/2017,,2493,,,2489,,,0.3,,,2493,,,
309,"Reliant Pro ReHab, LLC",Senior loan,,P + 4.00,,8.25,,12/2017,,396,,,394,,,0,,,396,,,
310,"Riverchase MSO, LLC  #",Senior loan,,L + 5.25,,6.55,,10/2022,,4993,,,4926,,,0.5,,,4993,,,
311,"Riverchase MSO, LLC",Senior loan,,L + 5.25,,6.55,,10/2022,,21,,,20,,,0,,,21,,,
312,RXH Buyer Corporation  *^,One stop,,L + 5.75,,7.05,,09/2021,,17303,,,17061,,,1.8,,,16958,,,
313,RXH Buyer Corporation  *,One stop,,L + 5.75,,7.05,,09/2021,,1958,,,1931,,,0.2,,,1918,,,
314,RXH Buyer Corporation,One stop,,L + 5.75,,7.58,,09/2021,,55,,,52,,,0,,,51,,,
315,"SLMP, LLC",One stop,,L + 6.00,,7.23,,05/2023,,6212,,,6059,,,0.6,,,6150,,,
316,"SLMP, LLC",One stop,,No Value,,7.50 PIK,,05/2027,,83,,,83,,,0,,,83,,,
317,"SLMP, LLC  (4)",One stop,,L + 6.00,,N/A  (5),,05/2023,,0,,,(1,,,0,,,(1,,,
318,"SLMP, LLC  (4)",One stop,,L + 6.00,,N/A  (5),,05/2023,,0,,,(1,,,0,,,0,,,
319,"Spear Education, LLC  ^",One stop,,L + 5.75,,6.90,,08/2019,,4656,,,4631,,,0.5,,,4656,,,
320,"Spear Education, LLC",One stop,,L + 5.75,,6.90,,08/2019,,75,,,75,,,0,,,75,,,
321,"Spear Education, LLC",One stop,,L + 5.75,,N/A  (5),,08/2019,,0,,,0,,,0,,,0,,,
322,"Summit Behavioral Holdings I, LLC  *",One stop,,L + 5.00,,6.23,,06/2021,,4349,,,4305,,,0.5,,,4349,,,
323,"Summit Behavioral Holdings I, LLC",One stop,,L + 5.00,,6.23,,06/2021,,113,,,112,,,0,,,113,,,
324,"Summit Behavioral Holdings I, LLC",One stop,,L + 5.00,,6.23,,06/2021,,15,,,15,,,0,,,15,,,
325,"WHCG Management, LLC  *#",Senior loan,,L + 4.75,,6.05,,03/2023,,10400,,,10277,,,1.1,,,10400,,,
326,"WHCG Management, LLC  (4)",Senior loan,,L + 4.75,,N/A  (5),,03/2023,,0,,,(1,,,0,,,0,,,
327,"WHCG Management, LLC  (4)",Senior loan,,L + 4.75,,N/A  (5),,03/2023,,0,,,(3,,,0,,,0,,,
328,"WIRB-Copernicus Group, Inc.  *^",Senior loan,,L + 5.00,,6.30,,08/2022,,9837,,,9753,,,1.0,,,9837,,,
329,"WIRB-Copernicus Group, Inc.  #",Senior loan,,L + 5.00,,6.30,,08/2022,,5680,,,5633,,,0.6,,,5680,,,
330,"WIRB-Copernicus Group, Inc.",Senior loan,,L + 5.00,,N/A  (5),,08/2022,,0,,,0,,,0,,,0,,,
331,"Young Innovations, Inc.  *#",Senior loan,,L + 5.00,,6.30,,01/2019,,3597,,,3570,,,0.4,,,3597,,,
332,"Young Innovations, Inc.",Senior loan,,L + 5.00,,6.30,,01/2019,,13,,,13,,,0,,,13,,,
333,"Home and Office Furnishings, Housewares, and Durable Consumer",,,,,,,,,,,,,,,,,,,,,
334,1A Smart Start LLC  #,Senior loan,,L + 4.50,,5.80,,02/2022,,930,,,926,,,0.1,,,929,,,
335,CST Buyer Company  ^,Senior loan,,L + 6.25,,7.61,,03/2023,,2649,,,2580,,,0.3,,,2649,,,
336,CST Buyer Company  (4),Senior loan,,L + 6.25,,N/A  (5),,03/2023,,0,,,(1,,,0,,,0,,,
337,"Plano Molding Company, LLC  *^#",One stop,,L + 7.50,,8.63,,05/2021,,14522,,,14356,,,1.4,,,13651,,,
338,"Hotels, Motels, Inns, and Gaming",,,,,,,,,,,,,,,,,,,,,
339,"Aimbridge Hospitality, LLC  *^",One stop,,L + 5.50,,6.72,,06/2022,,10066,,,9890,,,1.0,,,9889,,,
340,"Aimbridge Hospitality, LLC",One stop,,L + 5.50,,6.72,,06/2022,,16,,,15,,,0,,,15,,,
341,"Aimbridge Hospitality, LLC  (4)",One stop,,L + 5.50,,N/A  (5),,06/2022,,0,,,(1,,,0,,,(1,,,
342,Insurance,,,,,,,,,,,,,,,,,,,,,
343,"Captive Resources Midco,  LLC*^#",One stop,,L + 5.75,,6.95,,06/2020,,25555,,,25355,,,2.7,,,25555,,,
344,"Captive Resources Midco, LLC  (4)",One stop,,L + 5.75,,N/A  (5),,06/2020,,0,,,(13,,,0,,,0,,,
345,"Captive Resources Midco, LLC  (4)",One stop,,L + 5.75,,N/A  (5),,06/2020,,0,,,(14,,,0,,,0,,,
346,"Higginbotham Insurance Agency, Inc  .*",Senior loan,,L + 5.00,,6.23,,11/2021,,1599,,,1588,,,0.2,,,1599,,,
347,"Internet Pipeline, Inc.",One stop,,L + 7.25,,8.48,,08/2022,,4847,,,4737,,,0.5,,,4798,,,
348,"Internet Pipeline, Inc.  *",One stop,,L + 6.25,,7.42,,08/2022,,2103,,,2082,,,0.2,,,2082,,,
349,"Internet Pipeline, Inc.  (4)",One stop,,L + 7.25,,N/A  (5),,08/2021,,0,,,(1,,,0,,,0,,,
350,"RSC Acquisition, Inc.  #",Senior loan,,L + 5.25,,6.55,,11/2022,,787,,,782,,,0.1,,,783,,,
351,"RSC Acquisition, Inc.  (4)",Senior loan,,L + 5.25,,N/A  (5),,11/2022,,0,,,(2,,,0,,,(2,,,
352,"Leisure, Amusement, Motion Pictures, Entertainment",,,,,,,,,,,,,,,,,,,,,
353,"NFD Operating, LLC  #",One stop,,L + 7.00,,8.25,,06/2021,,,2331.0,,,,2303,,,0.3,,,,2331.0
354,"NFD Operating, LLC",One stop,,L + 7.00,,N/A  (5),,06/2021,,0,,,0,,,0,,,0,,,
355,"NFD Operating, LLC  (4)",One stop,,L + 7.00,,N/A  (5),,06/2021,,0,,,(1,,,0,,,0,,,
356,"PADI Holdco, Inc.  #",One stop,,L + 6.50,,7.80,,04/2023,,19599,,,19314,,,2.0,,,19305,,,
357,"PADI Holdco, Inc.",One stop,,L + 6.50,,7.80,,04/2022,,53,,,51,,,0,,,51,,,
358,"Self Esteem Brands, LLC  *^#",Senior loan,,L + 4.75,,5.98,,02/2020,,18301,,,18197,,,1.9,,,18301,,,
359,"Self Esteem Brands, LLC  (4)",Senior loan,,L + 4.75,,N/A  (5),,02/2020,,0,,,(4,,,0,,,0,,,
360,"Teaching Company, The",One stop,,L + 6.25,,7.37,,08/2020,,18783,,,18606,,,1.9,,,18032,,,
361,"Teaching Company, The",One stop,,L + 6.25,,7.73,,08/2020,,113,,,112,,,0,,,107,,,
362,"Titan Fitness, LLC  *",One stop,,L + 7.00,,8.25,,09/2019,,13122,,,13007,,,1.4,,,13122,,,
363,"Titan Fitness, LLC",One stop,,L + 7.00,,8.25,,09/2019,,1975,,,1964,,,0.2,,,1975,,,
364,"Titan Fitness, LLC  *",One stop,,L + 7.00,,8.25,,09/2019,,1738,,,1728,,,0.2,,,1738,,,
365,"Titan Fitness, LLC  (4)",One stop,,L + 7.00,,N/A  (5),,09/2019,,0,,,(10,,,0,,,0,,,
366,"Titan Fitness, LLC  (4)",One stop,,L + 7.00,,N/A  (5),,09/2019,,0,,,(16,,,0,,,0,,,
367,"Mining, Steel, Iron and Non-Precious Metals",,,,,,,,,,,,,,,,,,,,,
368,"Benetech, Inc.  *",One stop,,L + 11.00,,10.25 cash/2.00 PIK,08/2018,,4483.0,,,4477,,,0.4,,,3587.0,,,,
369,"Benetech, Inc.",One stop,,P + 9.75,,11.97 cash/2.00 PIK,08/2018,,368.0,,,367,,,0,,,144.0,,,,
370,Oil and Gas,,,,,,,,,,,,,,,,,,,,,
371,"Drilling Info, Inc.  ^#(8)",One stop,,L + 5.25,,6.55,,06/2020,,1700,,,1683,,,0.2,,,1700,,,
372,"Drilling Info, Inc.  *(8)",One stop,,L + 5.25,,6.55,,06/2020,,482,,,473,,,0.1,,,482,,,
373,"Drilling Info, Inc.  (8)",One stop,,L + 5.25,,N/A  (5),,06/2020,,0,,,0,,,0,,,0,,,
374,Personal and Non Durable Consumer Products (Mfg. Only),,,,,,,,,,,,,,,,,,,,,
375,"Georgica Pine Clothiers, LLC",One stop,,L + 5.50,,6.80,,11/2021,,5693,,,5610,,,0.6,,,5693,,,
376,"Georgica Pine Clothiers, LLC  ^",One stop,,L + 5.50,,6.80,,11/2021,,496,,,492,,,0.1,,,496,,,
377,"Georgica Pine Clothiers, LLC  *",One stop,,L + 5.50,,6.80,,11/2021,,348,,,345,,,0,,,348,,,
378,"Georgica Pine Clothiers, LLC",One stop,,L + 5.50,,6.80,,11/2021,,38,,,37,,,0,,,38,,,
379,"IMPLUS Footwear, LLC",One stop,,L + 6.75,,8.04,,04/2021,,10615,,,10459,,,1.1,,,10615,,,
380,"IMPLUS Footwear, LLC",One stop,,L + 6.75,,7.91,,04/2021,,1869,,,1841,,,0.2,,,1869,,,
381,"Massage Envy, LLC  *^#",One stop,,L + 6.75,,8.05,,09/2020,,35279,,,34927,,,3.7,,,35279,,,
382,"Massage Envy, LLC",One stop,,L + 6.75,,7.97,,09/2020,,316,,,305,,,0,,,316,,,
383,"Massage Envy, LLC",One stop,,L + 6.75,,7.93,,09/2020,,100,,,99,,,0,,,100,,,
384,"Massage Envy, LLC",One stop,,L + 6.75,,7.97,,09/2020,,35,,,35,,,0,,,35,,,
385,"Massage Envy, LLC",One stop,,L + 6.75,,8.01,,09/2020,,5,,,5,,,0,,,5,,,
386,"Orthotics Holdings, Inc.  *#",One stop,,L + 6.00,,7.23,,02/2020,,8311,,,8236,,,0.9,,,8311,,,
387,"Orthotics Holdings, Inc.  *#(7)",One stop,,L + 6.00,,7.23,,02/2020,,1362,,,1350,,,0.1,,,1362,,,
388,"Orthotics Holdings, Inc.  (4)(7)",One stop,,L + 6.00,,N/A  (5),,02/2020,,0,,,(1,,,0,,,0,,,
389,"Orthotics Holdings, Inc.  (4)",One stop,,L + 6.00,,N/A  (5),,02/2020,,0,,,(11,,,0,,,0,,,
390,Team Technologies Acquisition Company  ^,Senior loan,,L + 5.00,,6.25,,12/2017,,4421,,,4415,,,0.5,,,4413,,,
391,Team Technologies Acquisition Company  #,Senior loan,,L + 5.50,,6.75,,12/2017,,815,,,813,,,0.1,,,824,,,
392,Team Technologies Acquisition Company  (4),Senior loan,,L + 5.00,,N/A  (5),,12/2017,,0,,,0,,,0,,,(1,,,
393,"Personal, Food and Miscellaneous Services",,,,,,,,,,,,,,,,,,,,,
394,"Community Veterinary Partners, LLC  (4)",One stop,,L + 5.50,,N/A  (5),,10/2021,,0,,,(1,,,0,,,0,,,
395,"Ignite Restaurant Group, Inc  .^(6)",One stop,,P + 6.00,,10.25,,02/2019,,4312,,,4285,,,0.2,,,1638,,,
396,PetVet Care Centers LLC  #,One stop,,L + 6.00,,7.22,,06/2023,,16822,,,16655,,,1.8,,,16654,,,
397,PetVet Care Centers LLC,One stop,,L + 6.00,,7.22,,06/2023,,14,,,11,,,0,,,11,,,
398,PetVet Care Centers LLC  (4),One stop,,L + 6.00,,N/A  (5),,06/2023,,0,,,(10,,,0,,,(10,,,
399,"Southern Veterinary Partners, LLC  #",One stop,,L + 5.00,,6.13,,06/2020,,3900,,,3871,,,0.4,,,3880,,,
400,"Southern Veterinary Partners, LLC",One stop,,L + 5.00,,N/A  (5),,06/2020,,0,,,0,,,0,,,0,,,
401,"Personal, Food and Miscellaneous Services - (continued)",,,,,,,,,,,,,,,,,,,,,
402,"Southern Veterinary Partners, LLC  (4)",One stop,,L + 5.00,,N/A  (5),,06/2020,,,0.0,,,,(1,,,0.0,,,,0.0
403,Vetcor Professional Practices LLC  *^#,One stop,,L + 6.25,,7.55,,04/2021,,28822,,,28392,,,3.0,,,28822,,,
404,Vetcor Professional Practices LLC  *,One stop,,L + 6.25,,7.55,,04/2021,,959,,,951,,,0.1,,,959,,,
405,Vetcor Professional Practices LLC  #,One stop,,L + 6.25,,7.55,,04/2021,,950,,,936,,,0.1,,,950,,,
406,Vetcor Professional Practices LLC,One stop,,L + 6.25,,7.55,,04/2021,,864,,,850,,,0.1,,,864,,,
407,Vetcor Professional Practices LLC  #,One stop,,L + 6.25,,7.55,,04/2021,,746,,,746,,,0.1,,,746,,,
408,Vetcor Professional Practices LLC  ^,One stop,,L + 6.25,,7.55,,04/2021,,727,,,716,,,0.1,,,727,,,
409,Vetcor Professional Practices LLC  #,One stop,,L + 6.25,,7.55,,04/2021,,286,,,284,,,0,,,286,,,
410,Vetcor Professional Practices LLC  #,One stop,,L + 6.25,,7.55,,04/2021,,234,,,232,,,0,,,234,,,
411,Vetcor Professional Practices LLC,One stop,,L + 6.25,,7.55,,04/2021,,119,,,110,,,0,,,119,,,
412,Vetcor Professional Practices LLC  (4),One stop,,L + 6.25,,N/A  (5),,04/2021,,0,,,(4,,,0,,,0,,,
413,"Veterinary Specialists of North America, LLC  #",One stop,,L + 5.25,,6.42,,07/2021,,7424,,,7348,,,0.8,,,7424,,,
414,"Veterinary Specialists of North America, LLC",One stop,,L + 5.25,,6.55,,07/2021,,90,,,74,,,0,,,90,,,
415,"Veterinary Specialists of North America, LLC  #",One stop,,L + 5.25,,6.43,,07/2021,,63,,,63,,,0,,,63,,,
416,"Veterinary Specialists of North America, LLC  (4)",One stop,,L + 5.25,,N/A  (5),,07/2021,,0,,,(3,,,0,,,0,,,
417,"Wetzel's Pretzels, LLC",One stop,,L + 6.75,,7.83,,09/2021,,6707,,,6554,,,0.7,,,6707,,,
418,"Wetzel's Pretzels, LLC  (4)",One stop,,L + 6.75,,N/A  (5),,09/2021,,0,,,(1,,,0,,,0,,,
419,Printing and Publishing,,,,,,,,,,,,,,,,,,,,,
420,"Brandmuscle, Inc.  #",Senior loan,,L + 5.00,,6.30,,12/2021,,626,,,621,,,0.1,,,631,,,
421,"Marketo, Inc.",One stop,,L + 9.50,,10.80,,08/2021,,9940,,,9694,,,1.0,,,9940,,,
422,"Marketo, Inc.  (4)",One stop,,L + 9.50,,N/A  (5),,08/2021,,0,,,(1,,,0,,,0,,,
423,Retail Stores,,,,,,,,,,,,,,,,,,,,,
424,Batteries Plus Holding Corporation,One stop,,L + 6.75,,7.98,,07/2022,,13757,,,13459,,,1.5,,,13757,,,
425,Batteries Plus Holding Corporation  (4),One stop,,L + 6.75,,N/A  (5),,07/2022,,0,,,(2,,,0,,,0,,,
426,"CVS Holdings I, LP  *^#",One stop,,L + 6.25,,7.48,,08/2021,,22114,,,21809,,,2.3,,,22114,,,
427,"CVS Holdings I, LP  *",One stop,,L + 6.25,,7.48,,08/2021,,318,,,313,,,0,,,318,,,
428,"CVS Holdings I, LP  (4)",One stop,,L + 6.25,,N/A  (5),,08/2020,,0,,,(2,,,0,,,0,,,
429,"CVS Holdings I, LP  (4)",One stop,,L + 6.25,,N/A  (5),,08/2021,,0,,,(7,,,0,,,0,,,
430,"Cycle Gear, Inc.  ^",One stop,,L + 6.50,,7.65,,01/2020,,10453,,,10336,,,1.1,,,10453,,,
431,"Cycle Gear, Inc.  (4)",One stop,,L + 6.50,,N/A  (5),,01/2020,,0,,,(6,,,0,,,0,,,
432,"Cycle Gear, Inc.  (4)",One stop,,L + 6.50,,N/A  (5),,01/2020,,0,,,(13,,,0,,,0,,,
433,"DTLR, Inc.  *^",One stop,,L + 6.50,,7.67,,10/2020,,11309,,,11234,,,1.2,,,11309,,,
434,"Elite Sportswear, L.P.",Senior loan,,L + 5.25,,6.55,,03/2020,,6959,,,6863,,,0.7,,,6975,,,
435,"Elite Sportswear, L.P.",Senior loan,,L + 5.00,,6.30,,03/2020,,2799,,,2760,,,0.3,,,2787,,,
436,"Elite Sportswear, L.P.",Senior loan,,L + 5.25,,6.55,,03/2020,,1440,,,1425,,,0.2,,,1443,,,
437,"Elite Sportswear, L.P.",Senior loan,,P + 3.75,,8.00,,03/2020,,686,,,680,,,0.1,,,683,,,
438,"Elite Sportswear, L.P.",Senior loan,,L + 5.25,,6.55,,03/2020,,219,,,216,,,0,,,219,,,
439,"Elite Sportswear, L.P.  #",Senior loan,,L + 5.25,,6.49,,03/2020,,209,,,207,,,0,,,209,,,
440,"Elite Sportswear, L.P.",One stop,,L + 5.00,,6.62,,06/2018,,18,,,17,,,0,,,17,,,
441,"Feeders Supply Company, LLC",One stop,,L + 5.75,,6.98,,04/2021,,5181,,,5091,,,0.5,,,5181,,,
442,"Feeders Supply Company, LLC",Subordinated debt,,No Value,,12.50 cash/7.00 PIK,,04/2021,,58,,,58,,,0,,,58,,,
443,"Feeders Supply Company, LLC",One stop,,L + 5.75,,N/A  (5),,04/2021,,0,,,0,,,0,,,0,,,
444,"Marshall Retail Group LLC, The  ^#",One stop,,L + 6.00,,7.15,,08/2020,,12023,,,11944,,,1.3,,,12023,,,
445,"Marshall Retail Group LLC, The",One stop,,P + 4.75,,9.00,,08/2019,,439,,,424,,,0,,,439,,,
446,Mills Fleet Farm Group LLC  *^,One stop,,L + 5.50,,6.73,,02/2022,,1815,,,1717,,,0.2,,,1815,,,
447,"Paper Source, Inc.  ^#",One stop,,L + 6.25,,7.55,,09/2018,,12658,,,12610,,,1.3,,,12658,,,
448,"Paper Source, Inc.  *",One stop,,L + 6.25,,7.55,,09/2018,,1681,,,1672,,,0.2,,,1681,,,
449,"Paper Source, Inc.  (4)",One stop,,L + 6.25,,N/A  (5),,09/2018,,0,,,(5,,,0,,,0,,,
450,Pet Holdings ULC  *^(7)(9),One stop,,L + 5.50,,6.65,,07/2022,,14664,,,14418,,,1.6,,,14664,,,
451,Pet Holdings ULC  (7)(9),One stop,,P + 4.50,,8.75,,07/2022,,120,,,117,,,0,,,120,,,
