,Industry,Company,Investment Type,Spread Above Index,Interest Rate,Maturity Date,Principal Shares,Amortized Cost,Percentage of Net Assets,Fair Value
226,Diversified Consumer Services,"Learn-it Systems, LLC+(23)",Senior secured,SF +5.25(l),8.04cash/2.75PIK,09/2026,615,612,-,565
227,Diversified Consumer Services,"Learn-it Systems, LLC+(5)(23)",Senior secured,L +4.75(a),10.40,09/2026,-,-,-,(3)
228,Diversified Consumer Services,"Liminex, Inc.+One stop",Senior secured,SF +7.25(l),12.79,11/2026,25462,25126,1.0,25462
229,Diversified Consumer Services,"Liminex, Inc.+One stop",Senior secured,SF +7.25(l),12.79,11/2026,20000,19795,0.8,20000
230,Diversified Consumer Services,"Liminex, Inc.+One stop",Senior secured,SF +7.25(l),12.79,11/2026,800,793,-,800
231,Diversified Consumer Services,"Liminex, Inc.+(5)",One stop,SF +7.25,N/A(6),11/2026,-,(2),-,-
232,Diversified Consumer Services,"Liminex, Inc.+One stop",One stop,SF +7.25(l),12.79,11/2026,15837,15558,0.6,15837
233,Diversified Consumer Services,Litera Bidco LLC+One stop,One stop,SF +6.00(k),11.42,05/2026,5660,5622,0.2,5660
234,Diversified Consumer Services,Litera Bidco LLC+One stop,One stop,SF +5.25(k),10.67,05/2026,3636,3647,0.1,3636
235,Diversified Consumer Services,Litera Bidco LLC+One stop,One stop,SF +5.25(k),10.67,05/2026,682,694,-,682
236,Diversified Consumer Services,Litera Bidco LLC+One stop,One stop,SF +5.25(k),10.67,05/2026,682,694,-,682
237,Diversified Consumer Services,Litera Bidco LLC+One stop,One stop,SF +6.00(k),11.42,05/2026,512,509,-,512
238,Diversified Consumer Services,Litera Bidco LLC+One stop,One stop,SF +5.25,N/A(6),05/2025,-,-,-,-
239,Diversified Consumer Services,"Mario Purchaser, LLC+One stop",One stop,SF +5.75(k),11.17,04/2029,7577,7457,0.3,7274
240,Diversified Consumer Services,"Mario Purchaser, LLC+(23)",One stop,SF +10.75(k),16.17PIK,04/2032,1784,1749,0.1,1748
241,Diversified Consumer Services,"Mario Purchaser, LLC+(5)",One stop,SF +5.75,N/A(6),04/2028,-,(1),-,(3)
242,Diversified Consumer Services,"Mario Purchaser, LLC+One stop",One stop,SF +5.75(k),11.17,04/2029,169,165,-,154
243,Diversified Consumer Services,"Mathnasium, LLC#",One stop,SF +5.00(l),10.51,11/2027,9168,9105,0.4,9168
244,Diversified Consumer Services,"Mathnasium, LLC+One stop",One stop,SF +5.00(l),10.52,11/2027,11,11,-,11
245,Diversified Consumer Services,"NSG Buyer, Inc. *#+One stop",One stop,SF +6.50(k),11.92,11/2029,20821,20423,0.8,20821
246,Diversified Consumer Services,"NSG Buyer, Inc. +(5)",One stop,SF +6.50,N/A(6),11/2029,-,(35),-,-
247,Diversified Consumer Services,"NSG Buyer, Inc. +One stop",One stop,SF +6.50,N/A(6),11/2028,-,-,-,-
248,Diversified Consumer Services,"PADI Holdco, Inc.*#(23)",One stop,SF +6.25(l),11.82,01/2027,21582,21242,0.8,21582
249,Diversified Consumer Services,"PADI Holdco, Inc.+(8)(9)(23)",One stop,E +6.25(d),10.03,01/2027,19322,20594,0.8,19322
250,Diversified Consumer Services,"PADI Holdco, Inc.+(23)",One stop,SF +6.25(l),11.79,01/2027,832,819,-,832
251,Diversified Consumer Services,"PADI Holdco, Inc.+(23)",One stop,SF +6.25(l),11.79,01/2027,172,169,-,172
252,Diversified Consumer Services,"PADI Holdco, Inc.+One stop",One stop,SF +6.25(l),11.77,01/2027,54,50,-,54
253,Diversified Consumer Services,Provenance Buyer LLC*#+One stop,One stop,SF +5.00(k),10.42,06/2027,18094,17864,0.7,18094
254,Diversified Consumer Services,Provenance Buyer LLC#,One stop,SF +5.00(k),10.42,06/2027,9875,9801,0.4,9875
255,Diversified Consumer Services,Provenance Buyer LLC+(5),One stop,SF +5.00,N/A(6),06/2027,-,(2),-,-
256,Diversified Consumer Services,RW AM Holdco LLC#+One stop,One stop,SF +5.25(m),10.82,04/2028,17551,17418,0.7,17025
257,Diversified Consumer Services,RW AM Holdco LLC+(5),One stop,SF +5.25,N/A(6),04/2028,-,(1),-,(5)
258,Diversified Financial Services,Diversified Financial Services,One stop,,,,,,,
259,Diversified Financial Services,"Adenza Group, Inc. +One stop",One stop,SF +5.75(k),11.18,12/2027,3975,3923,0.1,3975
260,Diversified Financial Services,"Adenza Group, Inc. +One stop",One stop,SF +5.75,N/A(6),12/2025,-,-,-,-
261,Diversified Financial Services,"Avalara, Inc.+One stop",One stop,SF +7.25(l),12.64,10/2028,11941,11690,0.5,11941
262,Diversified Financial Services,"Avalara, Inc.+(5)",One stop,SF +7.25,N/A(6),10/2028,-,(3),-,-
263,Diversified Financial Services,"Banker's Toolbox, Inc.+One stop",One stop,SF +5.25(l),10.72,07/2027,7936,7873,0.3,7936
264,Diversified Financial Services,"Banker's Toolbox, Inc.+One stop",One stop,SF +5.25,N/A(6),07/2027,-,-,-,-
265,Diversified Financial Services,"Banker's Toolbox, Inc.+One stop",One stop,SF +5.25(l),10.72,07/2027,1478,1478,-,1478
266,Diversified Financial Services,"Finastra USA, Inc.+(8)",One stop,SF +7.25(m),12.71,09/2029,4950,4852,0.2,4851
267,Diversified Financial Services,"Finastra USA, Inc.+(8)",One stop,SF +7.25(k),12.58,09/2029,11,10,-,10
268,Diversified Financial Services,"Flash Topco, Inc.*",One stop,SF +5.75(l),11.22,10/2028,9721,9649,0.4,9235
269,Diversified Financial Services,"Flash Topco, Inc.+One stop",One stop,SF +6.50(l),11.87,10/2028,41,40,-,38
270,Diversified Financial Services,"Flash Topco, Inc.+One stop",One stop,SF +6.50(l),11.87,12/2024,19,19,-,19
271,Diversified Financial Services,"Higginbotham Insurance Agency, Inc.+One stop",One stop,SF +5.50(k),10.92,11/2028,4530,4494,0.2,4507
272,Diversified Financial Services,"Higginbotham Insurance Agency, Inc.+(5)",One stop,SF +5.50,N/A(6),11/2028,-,(25),-,(25)
273,Diversified Financial Services,"Higginbotham Insurance Agency, Inc.+One stop",One stop,SF +5.50(k),10.92,11/2028,183,183,-,182
274,Diversified Telecommunication Services,Diversified Telecommunication Services,One stop,,,,,,,
275,Diversified Telecommunication Services,"NTI Connect, LLC+Senior secured",One stop,SF +4.75(l),10.29,12/2024,1612,1601,0.1,1612
276,"Electronic Equipment, Instruments & Components","Electronic Equipment, Instruments & Components",One stop,,,,,,,
277,"Electronic Equipment, Instruments & Components",CST Holding Company+One stop,One stop,SF +6.50(k),11.92,11/2028,24533,23910,1.0,24533
278,"Electronic Equipment, Instruments & Components",CST Holding Company+(5),One stop,SF +6.50,N/A(6),11/2028,-,(1),-,-
279,Food & Staples Retailing,Food & Staples Retailing,One stop,,,,,,,
280,Food & Staples Retailing,"Cafe Rio Holding, Inc.*#",One stop,SF +5.25(k),10.67,09/2028,18034,18034,0.7,18034
281,Food & Staples Retailing,"Cafe Rio Holding, Inc.#+One stop",One stop,SF +5.25(k),10.67,09/2028,3244,3224,0.1,3244
282,Food & Staples Retailing,"Cafe Rio Holding, Inc.#+One stop",One stop,SF +5.25(k),10.67,09/2028,2179,2179,0.1,2179
283,Food & Staples Retailing,"Cafe Rio Holding, Inc.*#",One stop,SF +5.25(k),10.67,09/2028,1383,1383,0.1,1383
284,Food & Staples Retailing,"Cafe Rio Holding, Inc.#+One stop",One stop,SF +5.25(k),10.67,09/2028,1222,1222,0.1,1222
285,Food & Staples Retailing,"Cafe Rio Holding, Inc.+One stop",One stop,SF +5.25(k),10.67,09/2028,101,101,-,101
286,Food & Staples Retailing,"Cafe Rio Holding, Inc.+One stop",One stop,SF +5.25(k),10.67,09/2028,176,176,-,176
287,Food & Staples Retailing,"Cafe Rio Holding, Inc.+One stop",One stop,SF +5.25(k),10.67,09/2028,50,50,-,50
288,Food & Staples Retailing,"Cafe Rio Holding, Inc.+One stop",One stop,SF +5.25(k),10.67,09/2028,79,79,-,79
289,Food & Staples Retailing,"Cafe Rio Holding, Inc.+One stop",One stop,SF +5.25(k),10.67,09/2028,100,99,-,100
290,Food & Staples Retailing,"Mendocino Farms, LLC+One stop",One stop,SF +6.25(k),11.67,06/2025,923,918,0.1,923
291,Food & Staples Retailing,"Mendocino Farms, LLC+One stop",One stop,SF +6.25(k),11.67,06/2025,726,722,-,726
292,Food & Staples Retailing,"Mendocino Farms, LLC+One stop",One stop,SF +6.25(k),11.67,06/2025,712,708,-,712
293,Food & Staples Retailing,"Mendocino Farms, LLC+One stop",One stop,SF +6.25(k),11.67,06/2025,351,349,-,351
294,Food & Staples Retailing,"Mendocino Farms, LLC+One stop",One stop,SF +6.25(k),11.67,06/2025,350,347,-,350
295,Food & Staples Retailing,"Mendocino Farms, LLC+One stop",One stop,SF +6.25(k),11.67,06/2025,173,172,-,173
296,Food & Staples Retailing,"Mendocino Farms, LLC+One stop",One stop,SF +6.25(k),11.67,06/2025,105,104,-,105
297,Food & Staples Retailing,"Mendocino Farms, LLC+One stop",One stop,SF +6.25(k),11.67,06/2025,824,817,-,824
298,Food & Staples Retailing,"Mendocino Farms, LLC+One stop",One stop,SF +6.25(k),11.67,06/2025,307,306,-,307
299,Food & Staples Retailing,"Mendocino Farms, LLC+One stop",One stop,SF +6.25(k),11.67,06/2025,514,511,-,514
300,Food & Staples Retailing,"Ruby Slipper Cafe LLC, The*+One stop",One stop,SF +7.50(l),13.04,06/2024,2003,2003,0.1,2003
301,Food & Staples Retailing,"Ruby Slipper Cafe LLC, The+One stop",One stop,SF +7.50(l),13.04,06/2024,406,406,-,406
302,Food & Staples Retailing,"Ruby Slipper Cafe LLC, The+One stop",One stop,SF +7.50(l),13.04,06/2024,289,288,-,289
303,Food & Staples Retailing,"Ruby Slipper Cafe LLC, The+One stop",One stop,SF +7.50(l),13.04,06/2024,-,-,-,-
304,Food & Staples Retailing,"Ruby Slipper Cafe LLC, The+One stop",One stop,SF +7.50(l),13.04,06/2024,28,28,-,28
305,Food & Staples Retailing,Wineshipping.com LLC+One stop,One stop,SF +5.75(l),11.32,10/2027,6725,6679,0.3,6456
306,Food & Staples Retailing,Wineshipping.com LLC+One stop,One stop,SF +5.75(l),11.20,10/2027,184,177,-,177
307,Food & Staples Retailing,Wineshipping.com LLC+One stop,One stop,SF +5.75(b)(l),11.47,10/2027,63,63,-,60
308,Food Products,Food Products,One stop,,,,,,,
309,Food Products,"Borrower R365 Holdings, LLC+(23)",One stop,SF +6.50(l),12.04,06/2027,13669,13510,0.5,13669
310,Food Products,"Borrower R365 Holdings, LLC+(23)",One stop,SF +6.50(l),12.04,06/2027,1127,1112,-,1127
311,Food Products,"Borrower R365 Holdings, LLC+(5)",One stop,SF +6.50,N/A(6),06/2027,-,(1),-,-
312,Food Products,"Borrower R365 Holdings, LLC+(5)",One stop,SF +6.50,N/A(6),06/2027,-,(1),-,-
313,Food Products,"Borrower R365 Holdings, LLC+(23)",One stop,SF +6.50(l),12.04,06/2027,43,43,-,43
314,Food Products,"Flavor Producers, LLC#+(23)",Senior secured,SF +6.50(b)(l),10.24cash/1.75PIK,12/2024,5035,5028,0.2,4682
315,Food Products,"Flavor Producers, LLC+(5)",Senior secured,SF +6.50,N/A(6),09/2024,-,-,-,(2)
316,Food Products,"Kodiak Cakes, LLC*#+Senior secured",Senior secured,SF +8.75(l),14.14,06/2027,12338,12048,0.5,11998
317,Food Products,"Kodiak Cakes, LLC+Senior secured",Senior secured,SF +8.75(l),14.14,06/2026,150,146,-,146
318,Food Products,"Louisiana Fish Fry Products, Ltd.*+One stop",Senior secured,SF +6.25(l),11.79,07/2027,9678,9616,0.4,9387
319,Food Products,"Louisiana Fish Fry Products, Ltd.+One stop",Senior secured,SF +6.25(b)(k)(l),12.06,07/2027,76,75,-,72
320,Food Products,"MAPF Holdings, Inc.*#+One stop",Senior secured,SF +5.00(l),10.54,12/2026,37594,37388,1.5,37594
321,Food Products,"MAPF Holdings, Inc.+One stop",Senior secured,SF +5.00(l),10.54,12/2026,120,118,-,120
322,Food Products,"P&P Food Safety Holdings, Inc.*+One stop",Senior secured,SF +6.00(l),11.54,12/2026,17579,17449,0.7,17052
323,Food Products,"P&P Food Safety Holdings, Inc.+One stop",Senior secured,SF +6.00(l),11.55,12/2026,19,18,-,16
324,Food Products,"P&P Food Safety Holdings, Inc.+(5)",One stop,SF +6.00,N/A(6),12/2026,-,(4),-,(16)
325,Food Products,"Purfoods, LLC+(23)",One stop,No Value,7.00PIK,05/2026,66,68,-,66
326,Food Products,Ultimate Baked Goods Midco LLC+One stop,One stop,SF +6.25(k),11.67,08/2027,6604,6551,0.3,6604
327,Food Products,Ultimate Baked Goods Midco LLC+(5),One stop,SF +6.25,N/A(6),08/2027,-,(22),-,-
328,Food Products,"Whitebridge Pet Brands, LLC*#+One stop",One stop,SF +4.75(k),10.17,07/2027,20777,20530,0.8,20777
329,Food Products,"Whitebridge Pet Brands, LLC+(5)",One stop,SF +4.75,N/A(6),07/2027,-,(2),-,-
330,Food Products,Wizard Bidco Limited+(8)(9)(10),One stop,SN +5.25(i),10.44,03/2029,6631,7077,0.2,6366
331,Food Products,Wizard Bidco Limited+(8)(9)(10),One stop,SN +5.25(i),10.44,09/2028,91,90,-,88
332,Food Products,Wizard Bidco Limited+(8)(10),One stop,SF +6.50(l),11.89,03/2029,16243,15955,0.6,16283
333,Food Products,Wizard Bidco Limited+(8)(9)(10),One stop,SN +6.50(i),11.69,03/2029,5424,5389,0.2,5438
334,Food Products,Wizard Bidco Limited+(5)(8)(9)(10),One stop,SN +6.50,N/A(6),03/2029,-,(52),-,-
335,Health Care Equipment & Supplies,Health Care Equipment & Supplies,One stop,,,,,,,
336,Health Care Equipment & Supplies,"Aspen Medical Products, LLC#+One stop",One stop,SF +5.25(l),10.76,06/2025,4115,4141,0.2,4115
337,Health Care Equipment & Supplies,"Aspen Medical Products, LLC+One stop",One stop,SF +5.25(l),10.76,06/2025,263,262,-,263
338,Health Care Equipment & Supplies,"Aspen Medical Products, LLC+One stop",One stop,SF +5.25,N/A(6),06/2025,-,-,-,-
339,Health Care Equipment & Supplies,Baduhenna Bidco Limited+(8)(10),One stop,SF +5.95(j),11.51,08/2028,5415,5363,0.2,5415
340,Health Care Equipment & Supplies,Baduhenna Bidco Limited+(8)(9)(10),One stop,E +5.95(d),9.72,08/2028,3063,3396,0.1,3063
341,Health Care Equipment & Supplies,Baduhenna Bidco Limited+(8)(9)(10),One stop,SN +5.95(i),11.26,08/2028,863,947,-,863
342,Health Care Equipment & Supplies,Baduhenna Bidco Limited+(8)(9)(10),One stop,E +5.95(d),9.92,08/2028,731,760,-,731
343,Health Care Equipment & Supplies,Baduhenna Bidco Limited+(5)(8)(9)(10),One stop,SN +5.95,N/A(6),08/2028,-,(14),-,-
344,Health Care Equipment & Supplies,"Belmont Instrument, LLC*#",One stop,SF +6.25(l),11.64,08/2028,9801,9722,0.4,9801
345,Health Care Equipment & Supplies,"Belmont Instrument, LLC+One stop",One stop,SF +6.25(l),11.64,08/2028,33,32,-,33
346,Health Care Equipment & Supplies,"Blades Buyer, Inc.#+Senior secured",One stop,SF +5.00(l)(m),10.45,03/2028,9958,9880,0.4,9859
347,Health Care Equipment & Supplies,"Blades Buyer, Inc.+(5)",Senior secured,SF +4.75,N/A(6),03/2028,-,(1),-,(3)
348,Health Care Equipment & Supplies,"Blades Buyer, Inc.+Senior secured",Senior secured,SF +5.00(k),10.33,03/2028,317,316,-,314
349,Health Care Equipment & Supplies,"Blades Buyer, Inc.+Senior secured",Senior secured,SF +5.25(k),10.68,03/2028,1301,1283,0.1,1301
350,Health Care Equipment & Supplies,"Blue River Pet Care, LLC*#+One stop",Senior secured,SF +5.75(l),11.27,07/2026,50675,50449,2.0,50167
351,Health Care Equipment & Supplies,"Blue River Pet Care, LLC+One stop",Senior secured,SF +5.75(k)(l),11.24,08/2025,124,122,-,120
352,Health Care Equipment & Supplies,"Blue River Pet Care, LLC+(5)",One stop,SF +5.75,N/A(6),07/2026,-,(1),-,(2)
353,Health Care Equipment & Supplies,"Blue River Pet Care, LLC+One stop",One stop,SF +5.75(l),11.27,07/2026,178,177,-,176
354,Health Care Equipment & Supplies,"Blue River Pet Care, LLC+One stop",One stop,SF +5.75(l),11.27,07/2026,171,170,-,170
355,Health Care Equipment & Supplies,"Blue River Pet Care, LLC+One stop",One stop,SF +5.75(l),11.27,07/2026,764,759,-,757
356,Health Care Equipment & Supplies,"Blue River Pet Care, LLC+One stop",One stop,SF +5.75(l),11.27,07/2026,170,169,-,168
357,Health Care Equipment & Supplies,"CCSL Holdings, LLC*#(8)",One stop,SF +6.00(k),11.42,12/2026,15241,14986,0.6,15089
358,Health Care Equipment & Supplies,"CCSL Holdings, LLC+(8)",One stop,SF +6.00(k),11.42,12/2026,4114,4048,0.2,4073
359,Health Care Equipment & Supplies,"CCSL Holdings, LLC+(8)(9)",One stop,SN +6.00(i),11.29,12/2026,2354,2385,0.1,2330
360,Health Care Equipment & Supplies,"CCSL Holdings, LLC+(5)(8)",One stop,SF +6.00,N/A(6),12/2026,-,(3),-,(3)
361,Health Care Equipment & Supplies,"CCSL Holdings, LLC+(5)(8)",One stop,SF +6.00,N/A(6),12/2026,-,(44),-,(26)
362,Health Care Equipment & Supplies,"CCSL Holdings, LLC+(5)(8)",One stop,SF +6.00,N/A(6),12/2028,-,(27),-,(27)
363,Health Care Equipment & Supplies,CMI Parent Inc.*#,Senior secured,SF +4.75(k),10.17,08/2025,6432,6474,0.3,6432
364,Health Care Equipment & Supplies,CMI Parent Inc.*,Senior secured,SF +4.75(k),10.17,08/2025,3094,3080,0.1,3094
365,Health Care Equipment & Supplies,CMI Parent Inc.+(5),Senior secured,SF +4.75,N/A(6),08/2025,-,(2),-,-
366,Health Care Equipment & Supplies,CMI Parent Inc.*,Senior secured,SF +4.75(k),10.17,08/2025,2903,2884,0.1,2903
367,Health Care Equipment & Supplies,"G & H Wire Company, Inc.+(23)",One stop,SF +9.00(l),8.07cash/6.50PIK,12/2024,11846,11798,0.4,9477
368,Health Care Equipment & Supplies,"G & H Wire Company, Inc.+(23)",One stop,SF +9.00(l),8.07cash/6.50PIK,12/2024,100,98,-,70
369,Health Care Equipment & Supplies,"Joerns Healthcare, LLC+(7)(23)",One stop,SF +18.00(l),23.64PIK,01/2024,1560,1470,-,515
370,Health Care Equipment & Supplies,"Joerns Healthcare, LLC+(23)",One stop,SF +18.00(l),23.64PIK,01/2024,310,310,-,310
371,Health Care Providers & Services,Health Care Providers & Services,One stop,,,,,,,
372,Health Care Providers & Services,"AAH TOPCO, LLC +One stop",One stop,SF +5.50(k),10.92,12/2027,8245,8187,0.3,7997
373,Health Care Providers & Services,"AAH TOPCO, LLC +(23)",Subordinated debt,No Value,11.50PIK,12/2031,1211,1195,0.1,1114
374,Health Care Providers & Services,"AAH TOPCO, LLC +(5)",One stop,SF +5.50,N/A(6),12/2027,-,-,-,(2)
375,Health Care Providers & Services,"AAH TOPCO, LLC +One stop",One stop,SF +5.50(k),10.92,12/2027,472,468,-,454
376,Health Care Providers & Services,"Active Day, Inc.#+One stop",One stop,SF +5.75(l),11.29,02/2025,17566,17462,0.7,17216
377,Health Care Providers & Services,"Active Day, Inc.#+One stop",One stop,SF +5.75(l),11.29,02/2025,1356,1348,0.1,1328
378,Health Care Providers & Services,"Active Day, Inc.*#",One stop,SF +5.75(l),11.29,02/2025,874,869,-,856
379,Health Care Providers & Services,"Active Day, Inc.+One stop",One stop,SF +5.75(l),11.29,02/2025,696,692,-,682
380,Health Care Providers & Services,"Active Day, Inc.+One stop",One stop,SF +5.75(l),11.29,02/2025,615,610,-,602
381,Health Care Providers & Services,"Active Day, Inc.*#",One stop,SF +5.75(l),11.29,02/2025,604,600,-,592
382,Health Care Providers & Services,"Active Day, Inc.+(5)",One stop,SF +5.75,N/A(6),02/2025,-,(2),-,(4)
383,Health Care Providers & Services,"Active Day, Inc.+One stop",One stop,SF +5.75(l),11.29,02/2025,-,-,-,-
384,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+One stop",One stop,SF +6.00(l),11.55,03/2026,16343,16198,0.6,16343
385,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+(23)",One stop,No Value,16.50,06/2027,12165,12007,0.5,12165
386,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+One stop",One stop,SF +6.25(l),11.79,03/2026,4036,4012,0.2,4036
387,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+One stop",One stop,SF +6.25(l),11.80,03/2026,3596,3570,0.2,3596
388,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC#+One stop",One stop,SF +6.25(l),11.79,03/2026,3504,3484,0.2,3504
389,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+One stop",One stop,SF +6.25(l),11.79,03/2026,3171,3185,0.1,3171
390,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+One stop",One stop,SF +6.00(l),11.53,03/2026,2027,1999,0.1,2027
391,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+One stop",One stop,SF +6.25(l),11.79,03/2026,1849,1866,0.1,1849
392,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+One stop",One stop,SF +6.25(l),11.79,03/2026,447,445,-,447
393,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+(23)",One stop,SF +13.00(l),11.79cash/6.75PIK,03/2026,264,263,-,268
394,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+One stop",One stop,SF +6.25(l),11.79,03/2026,165,164,-,165
395,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+One stop",One stop,SF +6.00(l),11.52,03/2026,30,27,-,30
396,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+Senior secured",One stop,SF +6.25(l),11.79,03/2026,109,108,-,109
397,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+(23)",One stop,SF +13.00(l),11.79cash/6.75PIK,03/2026,102,102,-,102
398,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+One stop",One stop,SF +6.25(l),11.79,03/2026,1,1,-,1
399,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+(5)",One stop,SF +6.25,N/A(6),03/2026,-,(2),-,-
400,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+One stop",One stop,SF +6.00(l),11.55,03/2026,1033,1024,0.1,1033
401,Health Care Providers & Services,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+One stop,One stop,SF +6.13(l),11.65,03/2027,4661,4625,0.2,4661
402,Health Care Providers & Services,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+One stop,One stop,SF +6.13(l),11.65,03/2027,3896,3855,0.2,3896
403,Health Care Providers & Services,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+(23),Subordinated debt,SF +10.50(k),15.92,03/2028,2213,2192,0.1,2213
404,Health Care Providers & Services,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+(23),Subordinated debt,SF +10.50(k),15.92,03/2028,846,840,-,846
405,Health Care Providers & Services,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+(23),Subordinated debt,SF +10.50(k),15.92,03/2028,264,262,-,264
406,Health Care Providers & Services,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+One stop,Subordinated debt,SF +6.25(k),11.67,03/2027,153,151,-,153
407,Health Care Providers & Services,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+(5),One stop,SF +6.00,N/A(6),03/2027,-,(1),-,-
408,Health Care Providers & Services,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+One stop,One stop,SF +6.25(k)(l),11.68,03/2027,72,72,-,72
409,Health Care Providers & Services,Bamboo US Bidco LLC+One stop,One stop,SF +6.00(k),11.32,09/2030,2424,2352,0.1,2352
410,Health Care Providers & Services,Bamboo US Bidco LLC+(8)(9),One stop,E +6.00(c),9.86,09/2030,1595,1547,0.1,1547
411,Health Care Providers & Services,Bamboo US Bidco LLC+(5),One stop,SF +6.00,N/A(6),09/2029,-,(15),-,(15)
412,Health Care Providers & Services,Bamboo US Bidco LLC+(5),One stop,SF +6.00,N/A(6),09/2030,-,(6),-,(6)
413,Health Care Providers & Services,"Community Care Partners, LLC+One stop",One stop,SF +6.00(k),11.43,06/2026,2325,2311,0.1,2186
414,Health Care Providers & Services,"Community Care Partners, LLC+(5)",One stop,SF +6.00,N/A(6),06/2026,-,(2),-,-
415,Health Care Providers & Services,"CRH Healthcare Purchaser, Inc.+Senior secured",One stop,SF +4.75(l),10.29,12/2024,19501,19500,0.8,19209
416,Health Care Providers & Services,"CRH Healthcare Purchaser, Inc.+Senior secured",One stop,SF +4.75(l),10.29,12/2024,5145,5126,0.2,5068
417,Health Care Providers & Services,"CRH Healthcare Purchaser, Inc.+Senior secured",One stop,SF +4.75(l),10.29,12/2024,4070,4063,0.2,4008
418,Health Care Providers & Services,"CRH Healthcare Purchaser, Inc.+Senior secured",One stop,SF +4.75(l),10.29,12/2024,3485,3471,0.1,3433
419,Health Care Providers & Services,"CRH Healthcare Purchaser, Inc.+Senior secured",One stop,SF +4.75(l),10.29,12/2024,200,199,-,196
420,Health Care Providers & Services,Datix Bidco Limited+(8)(9)(10),Senior secured,SN +4.50(i),9.69,04/2025,54300,60233,2.1,53757
421,Health Care Providers & Services,Datix Bidco Limited+(8)(9)(10),Second lien,SN +7.75(i),12.94,04/2026,19268,21320,0.8,19171
422,Health Care Providers & Services,"Emerge Intermediate, Inc.*#(23)",One stop,SF +7.25(k),11.42cash/1.25PIK,05/2024,19231,19186,0.8,19231
423,Health Care Providers & Services,"Emerge Intermediate, Inc.+(23)",One stop,SF +7.25(k),11.42cash/1.25PIK,05/2024,1741,1736,0.1,1741
424,Health Care Providers & Services,"Emerge Intermediate, Inc.+(23)",One stop,SF +7.25(k),11.43cash/1.25PIK,05/2024,134,132,-,134
425,Health Care Providers & Services,Encorevet Group LLC+One stop,One stop,SF +6.75(l),12.32,11/2024,975,972,-,945
426,Health Care Providers & Services,Encorevet Group LLC+One stop,One stop,SF +6.75(l),12.32,11/2024,613,611,-,594
427,Health Care Providers & Services,Encorevet Group LLC+One stop,One stop,SF +6.75(l),12.32,11/2024,304,303,-,295
428,Health Care Providers & Services,Encorevet Group LLC+One stop,One stop,SF +6.75(l),12.32,11/2024,291,290,-,282
429,Health Care Providers & Services,Encorevet Group LLC+One stop,One stop,SF +6.75(l),12.32,11/2024,263,262,-,256
430,Health Care Providers & Services,Encorevet Group LLC+Senior secured,One stop,SF +6.75(l),12.32,11/2024,242,241,-,235
431,Health Care Providers & Services,Encorevet Group LLC+One stop,One stop,SF +6.75(l),12.32,11/2024,161,161,-,156
432,Health Care Providers & Services,Encorevet Group LLC+One stop,One stop,SF +6.75(l),12.32,11/2024,113,113,-,110
433,Health Care Providers & Services,Encorevet Group LLC+Senior secured,One stop,SF +6.75(l),12.32,11/2024,109,109,-,105
434,Health Care Providers & Services,Encorevet Group LLC+Senior secured,One stop,SF +6.75(l),12.32,11/2024,68,67,-,66
435,Health Care Providers & Services,Encorevet Group LLC+Senior secured,One stop,SF +6.75(l),12.32,11/2024,56,56,-,54
436,Health Care Providers & Services,Encorevet Group LLC+One stop,One stop,SF +6.75(l),12.32,11/2024,55,55,-,54
437,Health Care Providers & Services,Encorevet Group LLC+One stop,One stop,SF +6.75(l),12.32,11/2024,32,32,-,31
438,Health Care Providers & Services,Encorevet Group LLC+Senior secured,One stop,SF +6.75(l),12.32,11/2024,10,10,-,9
439,Health Care Providers & Services,Encorevet Group LLC+Senior secured,One stop,SF +6.75(l),12.28,11/2024,47,47,-,45
440,Health Care Providers & Services,"ERC Topco Holdings, LLC+One stop",One stop,SF +5.50(l),11.15,11/2028,9116,9063,0.3,7566
