,Industry,Company,Investment Type,Spread Above Index,Interest Rate,Maturity Date,Principal Shares,Amortized Cost,Percentage of Net Assets,Fair Value
212,Investment Funds and Vehicles,Senior Loan Fund  LLC  (7),Investment in SLF,L + 4.00,4.18,05/2020,28356.0,28356.0,4.2,27871.0
213,"Leisure, Amusement, Motion Pictures  and Entertainment","Leisure, Amusement, Motion Pictures  and Entertainment",Investment in SLF,,,,,,,
214,"Leisure, Amusement, Motion Pictures  and Entertainment","Competitor Group, Inc.",One Stop,P + 6.75,9.76,11/2018,884.0,871.0,0.1,743.0
215,"Leisure, Amusement, Motion Pictures  and Entertainment","Competitor Group, Inc.*",One Stop,L + 7.75,9.00 cash/1.00 PIK,11/2018,12807.0,12624.0,1.7,11526.0
216,"Leisure, Amusement, Motion Pictures  and Entertainment","Octane Fitness, LLC  (4)",One Stop,L + 5.25,(5),10/2018,0.0,,0.0,
217,"Leisure, Amusement, Motion Pictures  and Entertainment","Octane Fitness, LLC",One Stop,L + 5.25,6.50,10/2018,8220.0,8181.0,1.2,8179.0
218,"Leisure, Amusement, Motion Pictures  and Entertainment","Pride Manufacturing Company, LLC*",Senior loan,L + 6.00,7.75,11/2015,571.0,566.0,0.1,571.0
219,"Leisure, Amusement, Motion Pictures  and Entertainment","Service Companies, The",Senior loan,L + 6.50,(5),03/2014,0.0,0.0,0.0,0.0
220,"Leisure, Amusement, Motion Pictures  and Entertainment","Service Companies, The*",Senior loan,L + 6.50,9.00,03/2014,6290.0,6282.0,1.0,6290.0
221,"Leisure, Amusement, Motion Pictures  and Entertainment","Starplex Operating, L.L.C.",One Stop,L + 7.50,9.00,12/2017,1077.0,1061.0,0.2,1077.0
222,"Leisure, Amusement, Motion Pictures  and Entertainment","Starplex Operating, L.L.C.*",One Stop,L + 7.50,9.00,12/2017,17388.0,17143.0,2.6,17388.0
223,"Leisure, Amusement, Motion Pictures  and Entertainment","Titan Fitness, LLC  (4)",One Stop,L + 6.50,(5),09/2019,0.0,,0.0,
224,"Leisure, Amusement, Motion Pictures  and Entertainment","Titan Fitness, LLC*",One Stop,L + 6.50,7.75,09/2019,13706.0,13401.0,2.1,13569.0
225,"Leisure, Amusement, Motion Pictures  and Entertainment","Titan Fitness, LLC  (4)",One Stop,L + 6.50,(5),09/2019,0.0,,0.0,
226,"Mining, Steel, Iron and Non-Precious  Metals","Mining, Steel, Iron and Non-Precious  Metals",One Stop,,,,,,,
227,"Mining, Steel, Iron and Non-Precious  Metals","Benetech, Inc.*",One Stop,P + 4.75,8.00,10/2017,201.0,196.0,0.0,201.0
228,"Mining, Steel, Iron and Non-Precious  Metals","Benetech, Inc.*",One Stop,L + 6.00,7.25,10/2017,5434.0,5413.0,0.8,5434.0
229,Oil and Gas,Oil and Gas,One Stop,,,,,,,
230,Oil and Gas,"Drilling Info, Inc.  (4), (8)",One Stop,L + 5.00,(5),06/2018,0.0,,0.0,0.0
231,Oil and Gas,"Drilling Info, Inc.  (4), (8)",One Stop,L + 5.00,6.00,06/2018,408.0,404.0,0.1,408.0
232,Oil and Gas,"Drilling Info, Inc.  (4),  (8)",One Stop,L + 5.00,6.00,06/2018,952.0,943.0,0.1,952.0
233,Personal and Non-Durable Consumer  Products,Personal and Non-Durable Consumer  Products,One Stop,,,,,,,
234,Personal and Non-Durable Consumer  Products,"Hygenic Corporation, The  (4)",Senior loan,L + 4.50,(5),10/2017,0.0,,0.0,0.0
235,Personal and Non-Durable Consumer  Products,"Hygenic Corporation, The*",Senior loan,L + 4.50,5.75,10/2018,3455.0,3417.0,0.5,3455.0
236,Personal and Non-Durable Consumer  Products,"Massage Envy, LLC  (4)",One Stop,L + 7.25,(5),09/2018,0.0,,0.0,0.0
237,Personal and Non-Durable Consumer  Products,"Massage Envy, LLC",One Stop,L + 7.25,8.50,09/2018,16527.0,16203.0,2.5,16527.0
238,Personal and Non-Durable Consumer  Products,Rug Doctor LLC,Senior loan,P + 4.25,7.50,12/2016,217.0,205.0,0.0,204.0
239,Personal and Non-Durable Consumer  Products,Rug Doctor LLC*,Senior loan,L + 5.25,6.25,12/2016,5574.0,5519.0,0.9,5519.0
240,Personal and Non-Durable Consumer  Products,Team Technologies Acquisition Company  (4),Senior loan,L + 4.75,(5),12/2017,0.0,,0.0,0.0
241,Personal and Non-Durable Consumer  Products,Team Technologies Acquisition Company,Senior loan,L + 4.75,6.00,12/2017,3510.0,3483.0,0.5,3510.0
242,"Personal, Food and Miscellaneous  Services","Personal, Food and Miscellaneous  Services",Senior loan,,,,,,,
243,"Personal, Food and Miscellaneous  Services",Affordable Care Inc.  (4),Senior loan,L + 4.75,(5),12/2017,0.0,,0.0,0.0
244,"Personal, Food and Miscellaneous  Services",Affordable Care Inc.,Senior loan,L + 4.75,6.00,12/2018,3532.0,3503.0,0.6,3532.0
245,"Personal, Food and Miscellaneous  Services",El Pollo Loco Inc,Senior loan,L + 4.25,5.25,10/2018,5188.0,5138.0,0.8,5201.0
246,"Personal, Food and Miscellaneous  Services",Focus Brands Inc.,Second Lien,L + 9.00,10.25,08/2018,11195.0,11072.0,1.7,11446.0
247,"Personal, Food and Miscellaneous  Services","National Veterinary Associates, Inc.  (4)",Senior loan,L + 5.00,(5),12/2017,0.0,,0.0,0.0
248,"Personal, Food and Miscellaneous  Services","National Veterinary Associates, Inc.",Senior loan,L + 5.00,6.25,12/2017,6006.0,5965.0,0.9,6006.0
249,"Personal, Food and Miscellaneous  Services","National Veterinary Associates, Inc.",Senior loan,L + 5.00,6.25,12/2017,1433.0,1421.0,0.2,1433.0
250,"Personal, Food and Miscellaneous  Services","PMI Holdings, Inc.  (4)",One Stop,L + 5.75,(5),10/2018,0.0,,0.0,
251,"Personal, Food and Miscellaneous  Services","PMI Holdings, Inc.*",One Stop,L + 5.75,6.75,10/2018,33326.0,33166.0,5.0,33160.0
252,"Personal, Food and Miscellaneous  Services",Vetcor Merger Sub LLC,One Stop,L + 6.50,7.75,12/2017,199.0,192.0,0.0,199.0
253,"Personal, Food and Miscellaneous  Services",Vetcor Merger Sub LLC,One Stop,L + 6.50,7.75,12/2017,5914.0,5862.0,0.9,5914.0
254,"Personal, Food and Miscellaneous  Services",Vetcor Merger Sub  LLC*,One Stop,L + 6.50,7.75,12/2017,1343.0,1323.0,0.2,1343.0
255,Printing and Publishing,Printing and Publishing,One Stop,,,,,,,
256,Printing and Publishing,"Market Track, LLC  (4)",One Stop,L + 6.00,(5),10/2019,0.0,,0.0,
257,Printing and Publishing,"Market Track, LLC*",One Stop,L + 6.00,7.25,10/2019,29492.0,29206.0,4.4,29197.0
258,Printing and Publishing,"Market Track, LLC  (4)",One Stop,L + 6.00,(5),10/2019,0.0,,0.0,
259,Retail Stores,Retail Stores,One Stop,,,,,,,
260,Retail Stores,"Benihana, Inc.  (4)",One Stop,P + 4.25,(5),07/2018,0.0,,0.0,0.0
261,Retail Stores,"Benihana, Inc.*",One Stop,L + 5.50,6.75,01/2019,14071.0,13665.0,2.1,14071.0
262,Retail Stores,"Boot Barn, Inc.*",One Stop,L + 5.75,7.00,05/2019,24614.0,24282.0,3.7,24614.0
263,Retail Stores,"Capital Vision Services, LLC",One Stop,L + 7.25,8.50,12/2017,323.0,312.0,0.1,323.0
264,Retail Stores,"Capital Vision Services, LLC*",One Stop,L + 7.25,8.50,12/2017,13324.0,13168.0,2.0,13324.0
265,Retail Stores,"Capital Vision Services, LLC",One Stop,L + 7.25,8.50,12/2017,1244.0,1230.0,0.2,1244.0
266,Retail Stores,"DTLR, Inc.*",One Stop,L + 8.00,11.00,12/2015,16541.0,16426.0,2.5,16541.0
267,Retail Stores,"Express Oil Change, LLC",Senior loan,L + 4.75,6.35,12/2017,94.0,91.0,0.0,94.0
268,Retail Stores,"Express Oil Change, LLC*",Senior loan,P + 3.50,6.75,12/2017,1795.0,1780.0,0.3,1795.0
269,Retail Stores,"Express Oil Change, LLC",Senior loan,P + 3.50,6.75,12/2017,115.0,111.0,0.0,115.0
270,Retail Stores,"Floor & Decor Outlets of America, Inc.*",One Stop,L + 6.50,7.75,05/2019,11330.0,11204.0,1.7,11330.0
271,Retail Stores,"Marshall Retail Group, LLC, The  (4)",Senior loan,L + 6.50,(5),10/2016,0.0,,0.0,0.0
272,Retail Stores,"Marshall Retail Group, LLC, The*",Senior loan,L + 6.50,8.00,10/2016,9365.0,9251.0,1.4,9365.0
273,Retail Stores,"Paper Source, Inc.",One Stop,P + 5.00,(5),09/2018,0.0,,0.0,
274,Retail Stores,"Paper Source, Inc.*",One Stop,L + 6.25,7.25,09/2018,12672.0,12553.0,1.9,12607.0
275,Retail Stores,"Restaurant Holding Company, LLC",Senior loan,L + 7.50,9.00,02/2017,9230.0,9114.0,1.3,8630.0
276,Retail Stores,"Rubio's Restaurants, Inc*",Senior loan,L + 4.75,6.00,11/2018,9447.0,9439.0,1.4,9447.0
277,Retail Stores,"Sneaker Villa, Inc.",One Stop,P + 7.00,11.50,12/2017,1190.0,1175.0,0.2,1190.0
278,Retail Stores,"Sneaker Villa, Inc.",One Stop,L + 8.50,10.00,12/2017,4520.0,4430.0,0.7,4520.0
279,Retail Stores,"Sneaker Villa, Inc.",One Stop,L + 8.50,10.00,12/2017,627.0,619.0,0.1,627.0
280,Retail Stores,Specialty Catalog Corp.  (4),One Stop,L + 6.00,(5),07/2017,0.0,,0.0,0.0
281,Retail Stores,Specialty Catalog Corp.,One Stop,L + 6.00,7.50,07/2017,4961.0,4914.0,0.8,4961.0
282,Retail Stores,Vision Source L.P.  (4),One Stop,L + 5.00,(5),04/2016,0.0,,0.0,0.0
283,Retail Stores,Vision Source L.P.*,One Stop,L + 5.00,6.00,04/2016,19574.0,19425.0,3.0,19574.0
284,Telecommunications,Telecommunications,One Stop,,,,,,,
285,Telecommunications,"Arise Virtual Solutions, Inc.  (4)",One Stop,L + 6.00,(5),12/2018,0.0,,0.0,
286,Telecommunications,"Arise Virtual Solutions, Inc.*",One Stop,L + 6.00,7.25,12/2018,14134.0,13993.0,2.1,13993.0
287,Telecommunications,Hosting.com Inc.,Senior loan,P + 3.25,6.50,10/2016,14.0,12.0,0.0,14.0
288,Telecommunications,Hosting.com Inc.*,Senior loan,L + 4.50,5.75,10/2016,801.0,793.0,0.1,801.0
289,Telecommunications,"ITC Global, Inc.  (4)",One Stop,P + 5.50,(5),07/2018,10.0,,0.0,10.0
290,Telecommunications,"ITC Global, Inc.",One Stop,L + 6.75,7.75,07/2018,8540.0,8454.0,1.3,8540.0
291,Telecommunications,"NameMedia, Inc.",Senior loan,L + 6.00,(5),11/2014,0.0,0.0,0.0,0.0
292,Utilities,Utilities,Senior loan,,,,,,,
293,Utilities,"PowerPlan Consultants, Inc.  (4)",Senior loan,L + 4.25,(5),10/2018,0.0,,0.0,
294,Utilities,"PowerPlan Consultants, Inc.*",Senior loan,L + 4.25,5.25,10/2019,4207.0,4152.0,0.6,4165.0
295,Equity investments,Equity investments,Senior loan,,,,,,,
296,Aerospace and Defense,Aerospace and Defense,Senior loan,,,,,,,
297,Aerospace and Defense,NTS Technical Systems,Common stock,No Value,No Value,No Value,1.0,1352.0,0.2,1352.0
298,Aerospace and Defense,"Tresys Technology Holdings, Inc.",Common stock,No Value,No Value,No Value,295.0,295.0,0.0,70.0
299,Aerospace and Defense,Whitcraft LLC,Common stock,No Value,No Value,No Value,1.0,670.0,0.1,489.0
300,Aerospace and Defense,Whitcraft LLC,Warrant,No Value,No Value,No Value,0.0,0.0,0.0,95.0
301,Automobile,Automobile,Warrant,,,,,,,
302,Automobile,"ABRA, Inc",LLC interest,No Value,No Value,No Value,208.0,352.0,0.3,2176.0
303,Automobile,"K&N Engineering, Inc.",Common stock,No Value,No Value,No Value,0.0,4.0,0.0,78.0
304,Automobile,"K&N Engineering, Inc.",Preferred stock A,No Value,No Value,No Value,0.0,26.0,0.0,38.0
305,Automobile,"K&N Engineering, Inc.",Preferred stock B,No Value,No Value,No Value,0.0,0.0,0.0,10.0
306,"Beverage, Food and Tobacco","Beverage, Food and Tobacco",Preferred stock B,,,,,,,
307,"Beverage, Food and Tobacco","Atkins Nutritionals, Inc.",LLC interest,No Value,No Value,No Value,57.0,746.0,0.1,824.0
308,"Beverage, Food and Tobacco","First Watch Restaurants, Inc.",Common stock,No Value,No Value,No Value,7.0,691.0,0.1,691.0
309,"Beverage, Food and Tobacco","Goode Seed Co-Invest, LLC",LLC units,No Value,No Value,No Value,356.0,356.0,0.1,411.0
310,"Beverage, Food and Tobacco",Julio & Sons Company,LLC interest,No Value,No Value,No Value,521.0,521.0,0.1,504.0
311,"Beverage, Food and Tobacco","Northern Brewer, LLC",LLC interest,No Value,No Value,No Value,142.0,315.0,0.0,218.0
312,"Beverage, Food and Tobacco","Richelieu Foods, Inc.",LP interest,No Value,No Value,No Value,220.0,220.0,0.0,111.0
313,"Containers, Packaging and  Glass","Containers, Packaging and  Glass",LP interest,,,,,,,
314,"Containers, Packaging and  Glass","Packaging Coordinators,  Inc.",LLC interest,No Value,No Value,No Value,48.0,2476.0,0.6,4007.0
315,Diversified Conglomerate  Manufacturing,Diversified Conglomerate  Manufacturing,LLC interest,,,,,,,
316,Diversified Conglomerate  Manufacturing,"Oasis Outsourcing Holdings, Inc.",LLC interest,No Value,No Value,No Value,1088.0,1088.0,0.3,1797.0
317,Diversified Conglomerate  Manufacturing,"Sunless Merger Sub, Inc.",LP interest,No Value,No Value,No Value,0.0,160.0,0.0,4.0
318,Diversified Conglomerate  Manufacturing,"TIDI Products, LLC",LLC interest,No Value,No Value,No Value,315.0,158.0,0.0,235.0
319,Diversified Conglomerate  Service,Diversified Conglomerate  Service,LLC interest,,,,,,,
320,Diversified Conglomerate  Service,"Document Technologies, LLC",LLC interest,No Value,No Value,No Value,24.0,490.0,0.1,624.0
321,Diversified Conglomerate  Service,"Marathon Data Operating Co., LLC",Common stock,No Value,No Value,No Value,1.0,264.0,0.1,293.0
322,Diversified Conglomerate  Service,"Marathon Data Operating Co., LLC",Preferred stock,No Value,No Value,No Value,1.0,264.0,0.0,218.0
323,Diversified Conglomerate  Service,"Navex Global, Inc.",LP interest,No Value,No Value,No Value,0.0,666.0,0.1,511.0
324,Diversified Conglomerate  Service,"PC Helps Support, LLC",Common stock,No Value,No Value,No Value,1.0,7.0,0.0,7.0
325,Diversified Conglomerate  Service,"PC Helps Support, LLC",Preferred stock,No Value,No Value,No Value,0.0,61.0,0.0,61.0
326,Diversified Conglomerate  Service,"Secure-24, LLC",LLC Units,No Value,No Value,No Value,263.0,263.0,0.0,141.0
327,Grocery,Grocery,LLC Units,,,,,,,
328,Grocery,"MyWebGrocer, Inc.",LLC units,No Value,No Value,No Value,1269.0,1269.0,0.2,1269.0
329,"Healthcare, Education and  Childcare","Healthcare, Education and  Childcare",LLC units,,,,,,,
330,"Healthcare, Education and  Childcare","Advanced Pain Management Holdings, Inc.",Common stock,No Value,No Value,No Value,67.0,67.0,0.1,743.0
331,"Healthcare, Education and  Childcare","Advanced Pain Management Holdings, Inc.",Preferred stock,No Value,No Value,No Value,8.0,829.0,0.1,886.0
332,"Healthcare, Education and  Childcare","Avatar International, LLC",LP interest,No Value,No Value,No Value,1.0,695.0,0.0,183.0
333,"Healthcare, Education and  Childcare",Certara L.P.,LP interest,No Value,No Value,No Value,0.0,541.0,0.1,541.0
334,"Healthcare, Education and  Childcare","Dialysis Newco, Inc.",LLC interest,No Value,No Value,No Value,871.0,89.0,0.2,1274.0
335,"Healthcare, Education and  Childcare","Encore Rehabilitation Services, LLC",LLC interest,No Value,No Value,No Value,270.0,270.0,0.1,349.0
336,"Healthcare, Education and  Childcare","G & H Wire Company, Inc.",LP interest,No Value,No Value,No Value,0.0,102.0,0.0,118.0
337,"Healthcare, Education and  Childcare","Healogics, Inc.",Preferred stock,No Value,No Value,No Value,695.0,799.0,0.2,1057.0
338,"Healthcare, Education and  Childcare","Hospitalists Management Group, LLC",Common stock,No Value,No Value,No Value,0.0,38.0,0.0,10.0
339,"Healthcare, Education and  Childcare","IntegraMed America, Inc.",Common stock,No Value,No Value,No Value,1.0,514.0,0.1,676.0
340,"Healthcare, Education and  Childcare","NeuroTherm, Inc.",Common stock,No Value,No Value,No Value,1.0,569.0,0.1,876.0
341,"Healthcare, Education and  Childcare","Northwestern Management Services, LLC",LLC units,No Value,No Value,No Value,3.0,3.0,0.0,36.0
342,"Healthcare, Education and  Childcare","Northwestern Management Services, LLC",LLC units,No Value,No Value,No Value,0.0,249.0,0.1,274.0
343,"Healthcare, Education and  Childcare","Pentec Acquisition Sub, Inc.",Preferred stock,No Value,No Value,No Value,1.0,116.0,0.0,87.0
344,"Healthcare, Education and  Childcare","Reliant Pro ReHab, LLC",Preferred stock,No Value,No Value,No Value,2.0,264.0,0.1,312.0
345,"Healthcare, Education and  Childcare",Southern Anesthesia and Surgical,LLC units,No Value,No Value,No Value,487.0,487.0,0.1,603.0
346,"Healthcare, Education and  Childcare","Surgical Information Systems, LLC",Common stock,No Value,No Value,No Value,4.0,414.0,0.1,495.0
347,"Healthcare, Education and  Childcare","Young Innovations, Inc.",Preferred stock,No Value,No Value,No Value,0.0,236.0,0.1,269.0
348,"Home  and Office Furnishings, Housewares, and Durable Consumer","Home  and Office Furnishings, Housewares, and Durable Consumer",Preferred stock,,,,,,,
349,"Home  and Office Furnishings, Housewares, and Durable Consumer","Top Knobs USA, Inc.",Common stock,No Value,No Value,No Value,3.0,35.0,0.0,87.0
350,Insurance,Insurance,Common stock,,,,,,,
351,Insurance,"Captive Resources Midco,  LLC",LLC units,No Value,No Value,No Value,1.0,121.0,0.0,135.0
352,Investment  Funds and Vehicles,Investment  Funds and Vehicles,LLC units,,,,,,,
353,Investment  Funds and Vehicles,Senior Loan Fund LLC  (7),LLC interest,No Value,No Value,No Value,4051.0,4051.0,0.7,4879.0
354,"Leisure,  Amusement, Motion Pictures and Entertainment","Leisure,  Amusement, Motion Pictures and Entertainment",LLC interest,,,,,,,
355,"Leisure,  Amusement, Motion Pictures and Entertainment","Competitor Group, Inc.",LLC interest,No Value,No Value,No Value,708.0,712.0,0.0,150.0
356,"Leisure,  Amusement, Motion Pictures and Entertainment","LMP TR Holdings, LLC",LLC units,No Value,No Value,No Value,712.0,712.0,0.1,712.0
357,"Leisure,  Amusement, Motion Pictures and Entertainment","Titan Fitness, LLC",LLC units,No Value,No Value,No Value,6.0,583.0,0.1,583.0
358,Personal  and Non-Durable Consumer Products,Personal  and Non-Durable Consumer Products,LLC units,,,,,,,
359,Personal  and Non-Durable Consumer Products,"Hygenic Corporation, The",LP interest,No Value,No Value,No Value,1.0,61.0,0.0,74.0
360,Personal  and Non-Durable Consumer Products,"Massage Envy, LLC",LLC interest,No Value,No Value,No Value,749.0,749.0,0.1,749.0
361,Personal  and Non-Durable Consumer Products,Team Technologies Acquisition  Company,Common stock,No Value,No Value,No Value,0.0,148.0,0.0,168.0
362,Personal Transportation,Personal Transportation,Common stock,,,,,,,
363,Personal Transportation,PODS Funding Corp. II,Warrant,No Value,No Value,No Value,271.0,0.0,0.1,687.0
364,Printing and Publishing,Printing and Publishing,Warrant,,,,,,,
365,Printing and Publishing,"Market Track, LLC",Preferred stock,No Value,No Value,No Value,0.0,145.0,0.0,166.0
366,Printing and Publishing,"Market Track, LLC",Common stock,No Value,No Value,No Value,1.0,145.0,0.1,174.0
367,Retail Stores,Retail Stores,Common stock,,,,,,,
368,Retail Stores,"Barcelona Restaurants, LLC  (6)",LP interest,No Value,No Value,No Value,1996.0,1996.0,0.4,2879.0
369,Retail Stores,"Benihana, Inc.",LLC interest,No Value,No Value,No Value,43.0,699.0,0.1,830.0
370,Retail Stores,"Capital Vision Services, LLC",LLC interest,No Value,No Value,No Value,402.0,402.0,0.1,562.0
371,Retail Stores,"Express Oil Change, LLC",LLC interest,No Value,No Value,No Value,81.0,81.0,0.0,66.0
372,Retail Stores,"Paper Source, Inc.",LLC interest,No Value,No Value,No Value,8.0,1387.0,0.2,1387.0
373,Retail Stores,"Rubio's Restaurants, Inc.",Preferred stock,No Value,No Value,No Value,199.0,945.0,0.2,1442.0
374,Retail Stores,"Sneaker Villa, Inc.",LLC interest,No Value,No Value,No Value,4.0,411.0,0.1,509.0
375,Retail Stores,Vision Source L.P.,Common stock,No Value,No Value,No Value,9.0,936.0,0.2,1032.0
376,Telecommunications,Telecommunications,Common stock,,,,,,,
377,Telecommunications,"ITC Global, Inc.",Preferred stock,No Value,No Value,No Value,17.0,311.0,0.1,311.0
