,Industry,Company,Investment Type,Spread Above Index,Interest Rate,Maturity Date,Principal Shares,Amortized Cost,Percentage of Net Assets,Fair Value
223,Food & Staples Retailing,"Cafe Rio Holding, Inc.#+One stop",One stop,L + 5.25(c),6.25,09/2023,1247,1274,-,1247
224,Food & Staples Retailing,"Cafe Rio Holding, Inc.+One stop",One stop,L + 5.25(c),6.25,09/2023,179,179,-,179
225,Food & Staples Retailing,"Cafe Rio Holding, Inc.+One stop",One stop,L + 5.25,N/A(6),09/2023,-,-,-,-
226,Food & Staples Retailing,"Captain D's, LLC#",Senior loan,L + 4.50(c),5.50,12/2023,13688,13718,0.6,13688
227,Food & Staples Retailing,"Captain D's, LLC~",Senior loan,L + 4.50(c),5.50,12/2023,2149,2124,0.1,2149
228,Food & Staples Retailing,"Captain D's, LLC+Senior loan",Senior loan,L + 4.50,N/A(6),12/2023,-,-,-,-
229,Food & Staples Retailing,"Feeders Supply Company, LLC#+One stop",Senior loan,L + 5.00(a),6.00,04/2023,8844,8791,0.4,8844
230,Food & Staples Retailing,"Feeders Supply Company, LLC+Subordinated debt",Senior loan,No Value,12.50 cash/7.00 PIK,10/2023,163,163,-,163
231,Food & Staples Retailing,"Feeders Supply Company, LLC+One stop",Senior loan,L + 5.00,N/A(6),04/2023,-,-,-,-
232,Food & Staples Retailing,FWR Holding Corporation#+One stop,Senior loan,L + 5.75(a),6.50 cash/0.25 PIK,08/2023,10428,10420,0.4,10428
233,Food & Staples Retailing,FWR Holding Corporation#+One stop,Senior loan,L + 5.75(a),6.50 cash/0.25 PIK,08/2023,1824,1862,0.1,1824
234,Food & Staples Retailing,FWR Holding Corporation#+One stop,Senior loan,L + 5.75(a),6.50 cash/0.25 PIK,08/2023,1153,1177,-,1153
235,Food & Staples Retailing,FWR Holding Corporation#+One stop,Senior loan,L + 5.75(a),6.50 cash/0.25 PIK,08/2023,365,372,-,365
236,Food & Staples Retailing,FWR Holding Corporation+One stop,Senior loan,L + 5.75(a),6.50 cash/0.25 PIK,08/2023,275,275,-,275
237,Food & Staples Retailing,FWR Holding Corporation#+One stop,Senior loan,L + 5.75(a),6.50 cash/0.25 PIK,08/2023,273,278,-,273
238,Food & Staples Retailing,FWR Holding Corporation+One stop,Senior loan,L + 5.75(a),6.50 cash/0.25 PIK,08/2023,132,131,-,132
239,Food & Staples Retailing,FWR Holding Corporation+One stop,Senior loan,L + 5.50,N/A(6),08/2023,-,-,-,-
240,Food & Staples Retailing,FWR Holding Corporation+One stop,Senior loan,L + 5.50,N/A(6),08/2023,-,-,-,-
241,Food & Staples Retailing,"Mendocino Farms, LLC+One stop",Senior loan,L + 8.50(a),2.00 cash/7.50 PIK,06/2023,877,892,-,877
242,Food & Staples Retailing,"Mendocino Farms, LLC+One stop",Senior loan,L + 8.50(a),2.00 cash/7.50 PIK,06/2023,690,701,-,690
243,Food & Staples Retailing,"Mendocino Farms, LLC+One stop",Senior loan,L + 8.50(a),2.00 cash/7.50 PIK,06/2023,677,675,-,677
244,Food & Staples Retailing,"Mendocino Farms, LLC+One stop",Senior loan,L + 8.50(a),2.00 cash/7.50 PIK,06/2023,332,331,-,332
245,Food & Staples Retailing,"Mendocino Farms, LLC+One stop",Senior loan,L + 8.50(a),2.00 cash/7.50 PIK,06/2023,332,331,-,332
246,Food & Staples Retailing,"Mendocino Farms, LLC+One stop",Senior loan,L + 8.50(a),2.00 cash/7.50 PIK,06/2023,164,164,-,164
247,Food & Staples Retailing,"Mendocino Farms, LLC+One stop",Senior loan,L + 8.50(a),2.00 cash/7.50 PIK,06/2023,100,99,-,100
248,Food & Staples Retailing,"Mendocino Farms, LLC+(5)",One stop,L + 7.50,N/A(6),06/2023,-,(1),-,-
249,Food & Staples Retailing,"Ruby Slipper Cafe LLC, The*+One stop",One stop,L + 7.50(c),8.50,01/2023,2041,2037,0.1,2000
250,Food & Staples Retailing,"Ruby Slipper Cafe LLC, The+One stop",One stop,L + 7.50(c),8.50,01/2023,413,421,-,405
251,Food & Staples Retailing,"Ruby Slipper Cafe LLC, The+One stop",One stop,L + 7.50(c),8.50,01/2023,30,30,-,30
252,Food & Staples Retailing,"Wetzel's Pretzels, LLC*#+One stop",One stop,L + 6.75(c),7.75,09/2023,16278,16067,0.7,16278
253,Food & Staples Retailing,"Wetzel's Pretzels, LLC+One stop",One stop,L + 6.75(c),7.75,09/2023,-,-,-,-
254,Food & Staples Retailing,Wood Fired Holding Corp.*#,One stop,L + 7.25(c),7.25 cash/1.00 PIK,12/2023,14225,14307,0.6,14225
255,Food & Staples Retailing,Wood Fired Holding Corp.+One stop,One stop,L + 7.25(c),7.25 cash/1.00 PIK,12/2023,705,701,-,705
256,Food & Staples Retailing,Wood Fired Holding Corp.+(5),One stop,L + 6.25,N/A(6),12/2023,-,(1),-,-
257,Food & Staples Retailing,Zenput Inc.+One stop,One stop,L + 9.00(c),7.00 cash/3.00 PIK,06/2026,1098,1093,-,1123
258,Food & Staples Retailing,Zenput Inc.+One stop,One stop,L + 9.00(c),7.00 cash/3.00 PIK,06/2026,10,10,-,10
259,Food Products,Food Products,One stop,,,,,,,
260,Food Products,"Borrower R365 Holdings, LLC+One stop",One stop,L + 6.50(c),4.50 cash/3.00 PIK,06/2027,13066,12820,0.5,13066
261,Food Products,"Borrower R365 Holdings, LLC+One stop",One stop,L + 6.50(c),7.50,06/2027,43,41,-,43
262,Food Products,"Flavor Producers, LLC#~",Senior loan,L + 5.75(c),5.75 cash/1.00 PIK,12/2023,5005,4933,0.2,4906
263,Food Products,"Flavor Producers, LLC+(5)",Senior loan,L + 4.75,N/A(6),12/2022,-,(2),-,-
264,Food Products,"Kodiak Cakes, LLC+Senior loan",Senior loan,L + 4.50(a),5.50,06/2027,12369,12101,0.5,12378
265,Food Products,"Kodiak Cakes, LLC+Senior loan",Senior loan,L + 4.50(a),5.50,06/2026,50,48,-,49
266,Food Products,"Louisiana Fish Fry Products, Ltd.+One stop",Senior loan,L + 5.75(c),6.75,07/2027,9876,9780,0.4,9777
267,Food Products,"Louisiana Fish Fry Products, Ltd.+One stop",Senior loan,L + 5.75(c),6.75,07/2027,36,35,-,35
268,Food Products,"MAPF Holdings, Inc.*#+~",One stop,L + 5.50(c),6.50,12/2026,33863,33563,1.3,33863
269,Food Products,"MAPF Holdings, Inc.+(5)",One stop,L + 5.50,N/A(6),12/2026,-,(39),-,-
270,Food Products,"MAPF Holdings, Inc.+(5)",One stop,L + 5.50,N/A(6),12/2026,-,(3),-,-
271,Food Products,"FCID Merger Sub, Inc.*+~",One stop,L + 6.00(c),7.00,12/2026,15654,15458,0.6,15654
272,Food Products,"FCID Merger Sub, Inc.+(5)",One stop,L + 6.00,N/A(6),12/2026,-,(1),-,-
273,Food Products,"FCID Merger Sub, Inc.+(5)",One stop,L + 6.00,N/A(6),12/2026,-,(29),-,-
274,Food Products,"Purfoods, LLC+One stop",One stop,No Value,7.00 PIK,05/2026,79,83,-,79
275,Food Products,Ultimate Baked Goods Midco LLC+One stop,One stop,L + 6.25(a),7.25,08/2027,6722,6656,0.2,6654
276,Food Products,Ultimate Baked Goods Midco LLC+(5),One stop,L + 6.25(c),7.25,08/2027,11,(23),-,10
277,Food Products,"Whitebridge Pet Brands, LLC",One stop,L + 5.00(a),6.00,07/2027,15256,14960,0.6,15103
278,Food Products,"Whitebridge Pet Brands, LLC+One stop",One stop,L + 5.00(a),6.00,07/2027,10,9,-,9
279,Health Care Equipment & Supplies,Health Care Equipment & Supplies,One stop,,,,,,,
280,Health Care Equipment & Supplies,"Aspen Medical Products, LLC#~",One stop,L + 4.75(c),5.75,06/2025,4115,4170,0.2,4115
281,Health Care Equipment & Supplies,"Aspen Medical Products, LLC+One stop",One stop,L + 4.75(c),5.75,06/2025,263,261,-,263
282,Health Care Equipment & Supplies,"Aspen Medical Products, LLC+One stop",One stop,L + 4.75,N/A(6),06/2025,-,-,-,-
283,Health Care Equipment & Supplies,Baduhenna Bidco Limited+(8)(10),One stop,SF + 6.50(o),6.55,08/2028,5415,5342,0.2,5341
284,Health Care Equipment & Supplies,Baduhenna Bidco Limited(8)(9)(10),One stop,E + 6.50(h),6.50,08/2028,3427,3381,0.1,3307
285,Health Care Equipment & Supplies,Baduhenna Bidco Limited+(8)(9)(10),One stop,SN + 6.50(n),6.55,08/2028,983,934,-,941
286,Health Care Equipment & Supplies,Baduhenna Bidco Limited+(5)(8)(9)(10),One stop,SN + 6.75,N/A(6),08/2028,-,(30),-,(30)
287,Health Care Equipment & Supplies,"Belmont Instrument, LLC#+Senior loan",One stop,L + 4.75(c),5.75,12/2023,5203,5173,0.2,5203
288,Health Care Equipment & Supplies,"Blades Buyer, Inc.#+~",Senior loan,L + 4.50(c),5.50,08/2025,8712,8681,0.3,8712
289,Health Care Equipment & Supplies,"Blades Buyer, Inc.+Senior loan",Senior loan,L + 4.50,N/A(6),08/2025,-,-,-,-
290,Health Care Equipment & Supplies,"Blades Buyer, Inc.+(5)",Senior loan,L + 4.50,N/A(6),08/2025,-,(17),-,-
291,Health Care Equipment & Supplies,"Blue River Pet Care, LLC*#+One stop",Senior loan,L + 5.00(a),5.08,07/2026,34829,34787,1.3,34479
292,Health Care Equipment & Supplies,"Blue River Pet Care, LLC+One stop",Senior loan,L + 5.00(a)(c),5.10,07/2026,3195,3142,0.1,3164
293,Health Care Equipment & Supplies,"Blue River Pet Care, LLC+One stop",Senior loan,L + 5.00(c),5.13,07/2026,451,320,-,315
294,Health Care Equipment & Supplies,"Blue River Pet Care, LLC+(5)",One stop,L + 5.00,N/A(6),08/2025,-,(2),-,(4)
295,Health Care Equipment & Supplies,"CCSL Holdings, LLC*+One stop",One stop,L + 5.75(c),6.75,12/2026,15555,15384,0.6,15555
296,Health Care Equipment & Supplies,"CCSL Holdings, LLC+One stop",One stop,L + 5.75(c),6.75,12/2026,4198,4138,0.2,4198
297,Health Care Equipment & Supplies,"CCSL Holdings, LLC+One stop",One stop,P + 4.75(f),8.00,12/2026,10,8,-,10
298,Health Care Equipment & Supplies,CMI Parent Inc.#+Senior loan,One stop,L + 4.00(c),5.00,08/2025,6566,6669,0.3,6501
299,Health Care Equipment & Supplies,CMI Parent Inc.+(5),Senior loan,L + 4.00,N/A(6),08/2025,-,(2),-,(4)
300,Health Care Equipment & Supplies,"G & H Wire Company, Inc.#+One stop",Senior loan,L + 6.25(c),7.25,09/2023,11099,11056,0.5,11099
301,Health Care Equipment & Supplies,"G & H Wire Company, Inc.+One stop",Senior loan,L + 6.25(c),7.25,09/2022,-,-,-,-
302,Health Care Equipment & Supplies,"Joerns Healthcare, LLC*+One stop",Senior loan,L + 6.00(c),7.00,08/2024,1984,1939,0.1,1746
303,Health Care Equipment & Supplies,"Joerns Healthcare, LLC*+One stop",Senior loan,L + 6.00(c),7.00,08/2024,1908,1876,0.1,1679
304,Health Care Equipment & Supplies,"Katena Holdings, Inc.#+One stop",Senior loan,L + 6.00(c),7.00,06/2024,12595,12487,0.5,12595
305,Health Care Equipment & Supplies,"Katena Holdings, Inc.#+One stop",Senior loan,L + 6.00(c),7.00,06/2024,1230,1220,-,1230
306,Health Care Equipment & Supplies,"Katena Holdings, Inc.+One stop",Senior loan,L + 6.00(c),7.00,06/2024,985,977,-,985
307,Health Care Equipment & Supplies,"Katena Holdings, Inc.+One stop",Senior loan,L + 6.00(c),7.00,06/2024,920,912,-,920
308,Health Care Equipment & Supplies,"Katena Holdings, Inc.#+One stop",Senior loan,L + 6.00(c),7.00,06/2024,843,835,-,843
309,Health Care Equipment & Supplies,"Katena Holdings, Inc.+One stop",Senior loan,L + 6.00(c),7.00,06/2024,70,68,-,70
310,Health Care Equipment & Supplies,"Lombart Brothers, Inc.*#+~",One stop,L + 6.25(c),7.25,04/2023,28948,28920,1.2,28948
311,Health Care Equipment & Supplies,"Lombart Brothers, Inc.#+(8)",One stop,L + 6.25(c),7.25,04/2023,3100,3099,0.1,3100
312,Health Care Equipment & Supplies,"Lombart Brothers, Inc.+One stop",One stop,L + 6.25(a),7.25,04/2023,116,115,-,116
313,Health Care Equipment & Supplies,"Lombart Brothers, Inc.+(8)",One stop,L + 6.25(a),7.25,04/2023,50,49,-,50
314,Health Care Providers & Services,Health Care Providers & Services,One stop,,,,,,,
315,Health Care Providers & Services,"Active Day, Inc.#+One stop",One stop,L + 6.00(c),7.00,12/2021,23143,23194,0.8,20828
316,Health Care Providers & Services,"Active Day, Inc.#+One stop",One stop,L + 6.00(c),7.00,12/2021,1786,1790,0.1,1607
317,Health Care Providers & Services,"Active Day, Inc.*#",One stop,L + 6.00(c),7.00,12/2021,1151,1153,-,1036
318,Health Care Providers & Services,"Active Day, Inc.+One stop",One stop,L + 6.00(c),7.00,12/2021,917,921,-,825
319,Health Care Providers & Services,"Active Day, Inc.+One stop",One stop,L + 6.00(c),7.00,12/2021,809,809,-,728
320,Health Care Providers & Services,"Active Day, Inc.*#",One stop,L + 6.00(c),7.00,12/2021,796,796,-,716
321,Health Care Providers & Services,"Active Day, Inc.+(5)",One stop,L + 6.00(c),7.00,12/2021,2,2,-,(18)
322,Health Care Providers & Services,"Active Day, Inc.+One stop",One stop,L + 6.00(c),7.00,12/2021,-,-,-,-
323,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+One stop",One stop,L + 5.00(c),6.00,03/2025,6275,6087,0.2,6275
324,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+One stop",One stop,L + 6.25(c),7.25,03/2025,4119,4130,0.2,4191
325,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+One stop",One stop,L + 6.25(c),7.25,03/2025,3669,3634,0.1,3734
326,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC#+One stop",One stop,L + 6.25(c),7.25,03/2025,3504,3561,0.2,3567
327,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+~",One stop,L + 6.25(c),7.25,03/2025,3235,3312,0.1,3293
328,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+~",One stop,L + 6.25(c),7.25,03/2025,1888,1959,0.1,1921
329,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+One stop",One stop,L + 6.25(c),7.25,03/2025,457,469,-,464
330,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+One stop",One stop,L + 13.00(c),7.25 cash/6.75 PIK,03/2025,238,237,-,253
331,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+One stop",One stop,L + 6.25(c)(f),7.29,03/2025,195,194,-,199
332,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+One stop",One stop,L + 6.25(c),7.25,03/2025,168,167,-,171
333,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+Senior loan",One stop,L + 6.25(c),7.25,03/2025,111,110,-,113
334,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+One stop",One stop,L + 13.00(c),7.25 cash/6.75 PIK,03/2025,91,90,-,96
335,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+One stop",One stop,L + 6.25(c),7.25,03/2025,1,1,-,1
336,Health Care Providers & Services,"Advanced Pain Management Holdings, Inc.+(7)",Senior loan,P + 3.75(f),7.00,07/2021,11412,6855,-,197
337,Health Care Providers & Services,"Advanced Pain Management Holdings, Inc.+(7)",Senior loan,L + 8.50(a),9.75,07/2021,4082,7,-,-
338,Health Care Providers & Services,"Advanced Pain Management Holdings, Inc.+(7)",Senior loan,P + 3.75(f),7.00,07/2021,781,469,-,13
339,Health Care Providers & Services,"Advanced Pain Management Holdings, Inc.+(7)",Senior loan,P + 3.75(f),7.00,07/2021,576,540,-,10
340,Health Care Providers & Services,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+One stop,Senior loan,L + 6.00(c),7.00,03/2027,3976,3922,0.2,3976
341,Health Care Providers & Services,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+One stop,Senior loan,L + 10.50(c),11.50,03/2028,1680,1658,0.1,1680
342,Health Care Providers & Services,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+One stop,Senior loan,L + 6.00(c),7.00,03/2027,1666,1623,0.1,1666
343,Health Care Providers & Services,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+One stop,Senior loan,L + 10.50(c),11.50,03/2028,472,466,-,472
344,Health Care Providers & Services,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+(5),One stop,L + 6.00,N/A(6),03/2027,-,(2),-,-
345,Health Care Providers & Services,"CRH Healthcare Purchaser, Inc.*~",Senior loan,L + 4.50(c),5.50,12/2024,19502,19498,0.7,19306
346,Health Care Providers & Services,"CRH Healthcare Purchaser, Inc.+Senior loan",Senior loan,L + 4.50(c),5.50,12/2024,5250,5199,0.2,5197
347,Health Care Providers & Services,"CRH Healthcare Purchaser, Inc.+Senior loan",Senior loan,L + 4.50(c),5.50,12/2024,4153,4133,0.2,4112
348,Health Care Providers & Services,"CRH Healthcare Purchaser, Inc.+(5)",Senior loan,L + 4.50,N/A(6),12/2024,-,(2),-,(4)
349,Health Care Providers & Services,Datix Bidco Limited+(8)(9)(10),Senior loan,L + 4.50(i),4.55,04/2025,60764,59559,2.3,58750
350,Health Care Providers & Services,Datix Bidco Limited+(8)(9)(10),Second lien,L + 7.75(i),7.80,04/2026,21561,21133,0.8,20847
351,Health Care Providers & Services,"Emerge Intermediate, Inc.*#",One stop,L + 8.50(c),7.00 cash/2.50 PIK,05/2024,19256,19069,0.7,19256
352,Health Care Providers & Services,"Emerge Intermediate, Inc.+(5)",One stop,L + 6.00,N/A(6),05/2024,-,(2),-,-
353,Health Care Providers & Services,Encorevet Group LLC+One stop,One stop,L + 5.25(c),6.25,11/2024,995,987,-,985
354,Health Care Providers & Services,Encorevet Group LLC+Senior loan,One stop,L + 5.25(c),6.25,11/2024,247,245,-,244
355,Health Care Providers & Services - (continued),Health Care Providers & Services - (continued),One stop,,,,,,,
356,Health Care Providers & Services - (continued),Encorevet Group LLC+One stop,One stop,L + 5.25(c),6.25,11/2024,164,163,-,163
357,Health Care Providers & Services - (continued),Encorevet Group LLC+Senior loan,One stop,L + 5.25(c),6.25,11/2024,111,111,-,110
358,Health Care Providers & Services - (continued),Encorevet Group LLC+One stop,One stop,L + 5.25(c),6.25,11/2024,99,93,-,92
359,Health Care Providers & Services - (continued),Encorevet Group LLC+Senior loan,One stop,L + 5.25(c),6.25,11/2024,69,69,-,68
360,Health Care Providers & Services - (continued),Encorevet Group LLC+Senior loan,One stop,L + 5.25(c),6.25,11/2024,57,57,-,57
361,Health Care Providers & Services - (continued),Encorevet Group LLC+One stop,One stop,L + 5.25(b),6.25,11/2024,32,32,-,32
362,Health Care Providers & Services - (continued),Encorevet Group LLC+Senior loan,One stop,L + 5.25(c),6.25,11/2024,10,10,-,10
363,Health Care Providers & Services - (continued),Encorevet Group LLC+(5),Senior loan,L + 5.25,N/A(6),11/2024,-,-,-,(1)
364,Health Care Providers & Services - (continued),"ERC Finance, LLC+One stop",Senior loan,L + 6.00(a)(c),7.00,04/2024,6999,6879,0.3,6999
365,Health Care Providers & Services - (continued),"ERC Finance, LLC+One stop",Senior loan,L + 6.00(a),7.00,04/2024,7,6,-,7
366,Health Care Providers & Services - (continued),"ERC Finance, LLC+(5)",One stop,L + 6.00,N/A(6),04/2024,-,(3),-,-
367,Health Care Providers & Services - (continued),Eyecare Services Partners Holdings LLC+One stop,One stop,L + 6.25(c),2.00 cash/5.25 PIK,05/2023,18333,18397,0.6,15583
368,Health Care Providers & Services - (continued),Eyecare Services Partners Holdings LLC*+One stop,One stop,L + 6.25(c),2.00 cash/5.25 PIK,05/2023,8042,8121,0.3,6836
369,Health Care Providers & Services - (continued),Eyecare Services Partners Holdings LLC*#,One stop,L + 6.25(c),2.00 cash/5.25 PIK,05/2023,7043,7116,0.2,5986
370,Health Care Providers & Services - (continued),Eyecare Services Partners Holdings LLC+One stop,One stop,L + 6.25(c),2.00 cash/5.25 PIK,05/2023,5183,5197,0.2,4406
371,Health Care Providers & Services - (continued),Eyecare Services Partners Holdings LLC*+One stop,One stop,L + 6.25(c),2.00 cash/5.25 PIK,05/2023,2405,2430,0.1,2044
372,Health Care Providers & Services - (continued),Eyecare Services Partners Holdings LLC*+One stop,One stop,L + 6.25(c),2.00 cash/5.25 PIK,05/2023,1543,1559,0.1,1312
373,Health Care Providers & Services - (continued),Eyecare Services Partners Holdings LLC*#,One stop,L + 6.25(c),2.00 cash/5.25 PIK,05/2023,1141,1152,-,970
374,Health Care Providers & Services - (continued),Eyecare Services Partners Holdings LLC*#,One stop,L + 6.25(c),2.00 cash/5.25 PIK,05/2023,1006,1016,-,854
375,Health Care Providers & Services - (continued),Eyecare Services Partners Holdings LLC*+One stop,One stop,L + 6.25(c),2.00 cash/5.25 PIK,05/2023,649,654,-,552
376,Health Care Providers & Services - (continued),Eyecare Services Partners Holdings LLC+One stop,One stop,L + 6.25(c),2.00 cash/5.25 PIK,05/2023,400,399,-,340
377,Health Care Providers & Services - (continued),"FYI Optical Acquisitions, Inc. & FYI USA, Inc.~(8)(9)(12)",One stop,C + 4.50(m),5.50,03/2027,11713,11622,0.5,12364
378,Health Care Providers & Services - (continued),"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,C + 4.50(m),5.50,03/2027,187,185,-,196
379,Health Care Providers & Services - (continued),"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,C + 4.50(m),5.50,03/2027,110,105,-,110
380,Health Care Providers & Services - (continued),"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(12)",One stop,L + 4.50(c),5.50,03/2027,20,19,-,20
381,Health Care Providers & Services - (continued),Klick Inc.+(8)(12),Senior loan,L + 4.50(c),5.50,03/2028,10098,10005,0.4,10115
382,Health Care Providers & Services - (continued),Klick Inc.+(5)(8)(12),Senior loan,L + 4.50,N/A(6),03/2026,-,(1),-,(1)
383,Health Care Providers & Services - (continued),"Krueger-Gilbert Health Physics, LLC+~",Senior loan,L + 5.25(c),6.25,05/2025,2335,2326,0.1,2335
384,Health Care Providers & Services - (continued),"Krueger-Gilbert Health Physics, LLC+Senior loan",Senior loan,L + 5.25(c),6.25,05/2025,1874,1873,0.1,1874
385,Health Care Providers & Services - (continued),"Krueger-Gilbert Health Physics, LLC+Senior loan",Senior loan,L + 5.25(c),6.25,05/2025,1102,1132,-,1102
386,Health Care Providers & Services - (continued),"Krueger-Gilbert Health Physics, LLC+Senior loan",Senior loan,L + 5.25(c),6.25,05/2025,60,60,-,60
387,Health Care Providers & Services - (continued),"Krueger-Gilbert Health Physics, LLC+(5)",Senior loan,L + 5.25,N/A(6),05/2025,-,(20),-,-
388,Health Care Providers & Services - (continued),"MD Now Holdings, Inc.#+One stop",Senior loan,L + 5.00(c),6.00,08/2025,22373,22415,0.9,22373
389,Health Care Providers & Services - (continued),"MD Now Holdings, Inc.+One stop",Senior loan,L + 5.00(c),6.00,08/2025,619,619,-,619
390,Health Care Providers & Services - (continued),"MD Now Holdings, Inc.+(5)",One stop,L + 5.00,N/A(6),08/2025,-,(1),-,-
391,Health Care Providers & Services - (continued),"MWD Management, LLC & MWD Services, Inc.#+One stop",One stop,L + 5.50(c),6.50,06/2023,9286,9253,0.4,9286
392,Health Care Providers & Services - (continued),"MWD Management, LLC & MWD Services, Inc.#",One stop,L + 5.50(c),6.50,06/2023,4471,4514,0.2,4471
393,Health Care Providers & Services - (continued),"MWD Management, LLC & MWD Services, Inc.+(5)",One stop,L + 5.50,N/A(6),06/2022,-,(1),-,-
394,Health Care Providers & Services - (continued),"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,C + 5.50(m),6.50,05/2028,20435,20144,0.8,19553
395,Health Care Providers & Services - (continued),"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,C + 5.50(m),6.50,05/2028,1111,1075,-,1094
396,Health Care Providers & Services - (continued),"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(12)",One stop,L + 5.50(c),6.50,05/2028,501,460,-,506
397,Health Care Providers & Services - (continued),"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(12)",One stop,L + 5.50(c),6.50,05/2026,41,40,-,41
398,Health Care Providers & Services - (continued),"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,C + 5.50(m),6.50,05/2026,20,17,-,18
399,Health Care Providers & Services - (continued),Health Care Providers & Services - (continued),One stop,,,,,,,
400,Health Care Providers & Services - (continued),"NVA Holdings, Inc.~",Senior loan,L + 3.50(a),3.63,02/2026,2766,2746,0.1,2766
401,Health Care Providers & Services - (continued),"Oliver Street Dermatology Holdings, LLC+(7)",One stop,L + 6.25(c),7.25,05/2022,19156,17460,0.6,13743
402,Health Care Providers & Services - (continued),"Oliver Street Dermatology Holdings, LLC+(7)",One stop,L + 6.25(c),7.25,05/2022,2223,1878,0.1,1595
403,Health Care Providers & Services - (continued),"Oliver Street Dermatology Holdings, LLC+(7)",One stop,L + 6.25(c),7.25,05/2022,2107,1909,0.1,1511
404,Health Care Providers & Services - (continued),"Oliver Street Dermatology Holdings, LLC+(7)",One stop,L + 6.25(c),7.25,05/2022,1595,1347,-,1144
405,Health Care Providers & Services - (continued),"Oliver Street Dermatology Holdings, LLC+(7)",One stop,L + 6.25(c),7.25,05/2022,1409,1190,-,1011
406,Health Care Providers & Services - (continued),"Oliver Street Dermatology Holdings, LLC+(7)",One stop,L + 6.25(c),7.25,05/2022,1227,1036,-,880
407,Health Care Providers & Services - (continued),"Oliver Street Dermatology Holdings, LLC+(7)",One stop,L + 6.25(c),7.25,05/2022,955,807,-,685
408,Health Care Providers & Services - (continued),"Oliver Street Dermatology Holdings, LLC+(7)",One stop,L + 6.25(c),7.25,05/2022,828,699,-,594
409,Health Care Providers & Services - (continued),"Oliver Street Dermatology Holdings, LLC+(7)",One stop,L + 6.25(c),7.25,05/2022,511,431,-,366
410,Health Care Providers & Services - (continued),"Oliver Street Dermatology Holdings, LLC+(7)",One stop,L + 6.25(c)(f),7.25,05/2022,291,265,-,209
411,Health Care Providers & Services - (continued),"Oliver Street Dermatology Holdings, LLC+(7)",One stop,L + 6.25(c),7.25,05/2022,97,88,-,69
412,Health Care Providers & Services - (continued),"Oliver Street Dermatology Holdings, LLC+(7)",One stop,L + 6.25(c),7.25,05/2022,88,80,-,63
413,Health Care Providers & Services - (continued),"Oliver Street Dermatology Holdings, LLC+(7)",One stop,L + 6.25(c),7.25,05/2022,69,63,-,49
414,Health Care Providers & Services - (continued),"Oliver Street Dermatology Holdings, LLC+(7)",One stop,L + 6.25(c),7.25,05/2022,63,58,-,45
415,Health Care Providers & Services - (continued),"Pinnacle Treatment Centers, Inc.#+One stop",One stop,L + 5.75(c),6.75,1/1/2023,18931,18919,0.8,18931
416,Health Care Providers & Services - (continued),"Pinnacle Treatment Centers, Inc.*",One stop,L + 5.75(a)(c),6.75,1/1/2023,7612,7581,0.3,7612
417,Health Care Providers & Services - (continued),"Pinnacle Treatment Centers, Inc.#+One stop",One stop,L + 5.75(c),6.75,01/2023,1555,1555,0.1,1555
418,Health Care Providers & Services - (continued),"Pinnacle Treatment Centers, Inc.+One stop",One stop,L + 5.75(c),6.75,01/2023,702,705,-,702
419,Health Care Providers & Services - (continued),"Pinnacle Treatment Centers, Inc.+One stop",One stop,L + 5.75(c),6.75,01/2023,186,186,-,186
420,Health Care Providers & Services - (continued),"Pinnacle Treatment Centers, Inc.+One stop",One stop,L + 5.75(c),6.75,01/2023,106,106,-,106
421,Health Care Providers & Services - (continued),"Pinnacle Treatment Centers, Inc.+One stop",One stop,L + 5.75(c),6.75,01/2023,37,37,-,37
