,Industry,Company,Investment Type,Spread Above Index,Interest Rate,Maturity Date,Principal Shares,Amortized Cost,Percentage of Net Assets,Fair Value
223,"Healthcare, Education and Childcare – (continued)","DCA Investment Holding, LLC",One stop,P + 4.25,8.00,07/2021,482,468,0.1,455
224,"Healthcare, Education and Childcare – (continued)","DCA Investment Holding, LLC  (4)",One stop,L + 5.25,N/A  (5),07/2021,-,(4,-,(4
225,"Healthcare, Education and Childcare – (continued)",Deca Dental Management LLC  *^,One stop,L + 6.25,7.25,07/2020,4136,4092,0.5,4136
226,"Healthcare, Education and Childcare – (continued)",Deca Dental Management LLC,One stop,L + 6.25,7.25,07/2020,503,498,0.1,503
227,"Healthcare, Education and Childcare – (continued)",Deca Dental Management LLC,One stop,L + 6.25,7.25,07/2020,50,49,-,50
228,"Healthcare, Education and Childcare – (continued)",Deca Dental Management LLC  (4),One stop,L + 6.25,N/A  (5),07/2020,-,(3,-,-
229,"Healthcare, Education and Childcare – (continued)",Delta Educational Systems  *(6),Senior loan,P + 4.75,8.25,12/2017,1438,1433,-,-
230,"Healthcare, Education and Childcare – (continued)",Delta Educational Systems  (4)(6),Senior loan,L + 6.00,N/A  (5),12/2017,-,-,-,(69
231,"Healthcare, Education and Childcare – (continued)",Dental Holdings Corporation,One stop,L + 5.50,6.50,02/2020,7580,7470,0.9,7580
232,"Healthcare, Education and Childcare – (continued)",Dental Holdings Corporation,One stop,L + 5.50,6.50,02/2020,1153,1142,0.1,1153
233,"Healthcare, Education and Childcare – (continued)",Dental Holdings Corporation,One stop,P + 4.25,8.00,02/2020,213,204,-,213
234,"Healthcare, Education and Childcare – (continued)","eSolutions, Inc.",One stop,L + 6.50,7.50,03/2022,12782,12535,1.5,12782
235,"Healthcare, Education and Childcare – (continued)","eSolutions, Inc.  (4)",One stop,L + 6.50,N/A  (5),03/2022,-,(1,-,-
236,"Healthcare, Education and Childcare – (continued)","G & H Wire Company, Inc.  *^",One stop,L + 5.75,6.75,12/2017,13123,13089,1.5,13123
237,"Healthcare, Education and Childcare – (continued)","G & H Wire Company, Inc.",One stop,P + 4.50,8.25,12/2017,286,284,-,286
238,"Healthcare, Education and Childcare – (continued)","Joerns Healthcare, LLC  *^",One stop,L + 7.00,8.00,05/2020,3829,3791,0.4,3599
239,"Healthcare, Education and Childcare – (continued)","Katena Holdings, Inc.  ^",One stop,L + 6.25,7.25,06/2021,8677,8609,1.0,8677
240,"Healthcare, Education and Childcare – (continued)","Katena Holdings, Inc.  ^",One stop,L + 6.25,7.25,06/2021,847,841,0.1,847
241,"Healthcare, Education and Childcare – (continued)","Katena Holdings, Inc.",One stop,P + 5.25,9.00,06/2021,18,17,-,18
242,"Healthcare, Education and Childcare – (continued)","Lombart Brothers, Inc.",One stop,L + 6.50,7.50,04/2022,3499,3403,0.4,3499
243,"Healthcare, Education and Childcare – (continued)","Lombart Brothers, Inc.  (4)",One stop,L + 6.50,N/A  (5),04/2022,-,(1,-,-
244,"Healthcare, Education and Childcare – (continued)","Maverick Healthcare Group, LLC  *",Senior loan,L + 7.50,7.25 cash/2.00 PIK,04/2017,1930,1928,0.2,1930
245,"Healthcare, Education and Childcare – (continued)","Oliver Street Dermatology Holdings, LLC",One stop,L + 6.50,7.50,05/2022,8583,8359,1.0,8583
246,"Healthcare, Education and Childcare – (continued)","Oliver Street Dermatology Holdings, LLC",One stop,L + 6.50,7.50,05/2022,42,41,-,42
247,"Healthcare, Education and Childcare – (continued)","Oliver Street Dermatology Holdings, LLC",One stop,L + 6.50,7.50,05/2022,23,22,-,23
248,"Healthcare, Education and Childcare – (continued)","Oliver Street Dermatology Holdings, LLC  (4)",One stop,L + 6.50,N/A  (5),05/2022,-,(2,-,-
249,"Healthcare, Education and Childcare – (continued)","Pinnacle Treatment Centers, Inc.",One stop,L + 6.25,7.25,08/2021,10056,9801,1.2,10056
250,"Healthcare, Education and Childcare – (continued)","Healthcare, Education and Childcare – (continued)",One stop,,,,,,,
251,"Healthcare, Education and Childcare – (continued)","Pinnacle Treatment Centers, Inc.",One stop,P + 5.00,8.75,08/2021,10,8,-,10
252,"Healthcare, Education and Childcare – (continued)","Pinnacle Treatment Centers, Inc.  (4)",One stop,L + 6.25,N/A  (5),08/2021,-,(2,-,-
253,"Healthcare, Education and Childcare – (continued)","PPT Management Holdings, LLC  ^#",One stop,L + 6.00,7.00,12/2022,10300,10070,1.2,10145
254,"Healthcare, Education and Childcare – (continued)","PPT Management Holdings, LLC  (4)",One stop,L + 6.00,N/A  (5),12/2022,-,-,-,(7
255,"Healthcare, Education and Childcare – (continued)","PPT Management Holdings, LLC  (4)",One stop,L + 6.00,N/A  (5),12/2022,-,(4,-,(3
256,"Healthcare, Education and Childcare – (continued)",Premise Health Holding Corp.  #,One stop,L + 4.50,5.50,06/2020,14925,14849,1.7,14925
257,"Healthcare, Education and Childcare – (continued)",Premise Health Holding Corp.  (4),One stop,L + 4.50,N/A  (5),06/2020,-,(15,-,-
258,"Healthcare, Education and Childcare – (continued)","Radiology Partners, Inc.  #",One stop,L + 5.50,6.50,09/2020,22514,22256,2.6,22514
259,"Healthcare, Education and Childcare – (continued)","Radiology Partners, Inc.",One stop,L + 5.50,6.50,09/2020,832,815,0.1,832
260,"Healthcare, Education and Childcare – (continued)","Radiology Partners, Inc.",One stop,L + 5.50,6.50,09/2020,706,706,0.1,706
261,"Healthcare, Education and Childcare – (continued)","Radiology Partners, Inc.  (4)",One stop,L + 5.50,N/A  (5),09/2020,-,(4,-,-
262,"Healthcare, Education and Childcare – (continued)","Reliant Pro ReHab, LLC  *",Senior loan,L + 5.00,6.00,12/2017,2532,2521,0.3,2532
263,"Healthcare, Education and Childcare – (continued)","Reliant Pro ReHab, LLC",Senior loan,P + 4.00,7.75,12/2017,226,222,-,226
264,"Healthcare, Education and Childcare – (continued)","Riverchase MSO, LLC  #",Senior loan,L + 5.25,6.25,10/2022,4043,3985,0.5,3982
265,"Healthcare, Education and Childcare – (continued)","Riverchase MSO, LLC  (4)",Senior loan,L + 5.25,N/A  (5),10/2022,-,(1,-,(1
266,"Healthcare, Education and Childcare – (continued)",RXH Buyer Corporation  *^,One stop,L + 5.75,6.75,09/2021,17391,17119,1.9,16870
267,"Healthcare, Education and Childcare – (continued)",RXH Buyer Corporation  *,One stop,L + 5.75,6.75,09/2021,1968,1937,0.2,1909
268,"Healthcare, Education and Childcare – (continued)",RXH Buyer Corporation,One stop,P + 4.75,8.50,09/2021,35,32,-,29
269,"Healthcare, Education and Childcare – (continued)",RXH Buyer Corporation  (4),One stop,L + 5.75,N/A  (5),09/2021,-,(13,-,(25
270,"Healthcare, Education and Childcare – (continued)",Southern Anesthesia and Surgical,One stop,L + 5.50,6.50,11/2017,4893,4869,0.5,4893
271,"Healthcare, Education and Childcare – (continued)",Southern Anesthesia and Surgical  (4),One stop,L + 5.50,N/A(5),11/2017,-,(2,-,-
272,"Healthcare, Education and Childcare – (continued)","Spear Education, LLC  #",One stop,L + 5.75,6.75,08/2019,4720,4689,0.5,4720
273,"Healthcare, Education and Childcare – (continued)","Spear Education, LLC",One stop,L + 5.75,6.75,08/2019,76,76,-,76
274,"Healthcare, Education and Childcare – (continued)","Spear Education, LLC",One stop,L + 5.75,N/A  (5),08/2019,-,-,-,-
275,"Healthcare, Education and Childcare – (continued)","Summit Behavioral Holdings I, LLC  *",One stop,L + 5.00,6.00,06/2021,4371,4322,0.5,4371
276,"Healthcare, Education and Childcare – (continued)","Summit Behavioral Holdings I, LLC  (4)",One stop,L + 5.00,N/A  (5),06/2021,-,(1,-,-
277,"Healthcare, Education and Childcare – (continued)","Summit Behavioral Holdings I, LLC  (4)",One stop,L + 5.00,N/A  (5),06/2021,-,(2,-,-
278,"Healthcare, Education and Childcare – (continued)","Surgical Information Systems, LLC  ^",Senior loan,L + 3.00,4.02,09/2018,1673,1672,0.2,1673
279,"Healthcare, Education and Childcare – (continued)","U.S. Anesthesia Partners, Inc.  #",One stop,L + 5.00,6.12,12/2019,5867,5851,0.7,5867
280,"Healthcare, Education and Childcare – (continued)","U.S. Anesthesia Partners, Inc.  #",Senior loan,L + 5.00,6.00,12/2019,1597,1581,0.2,1597
281,"Healthcare, Education and Childcare – (continued)","WIRB-Copernicus Group, Inc.  *^",Senior loan,L + 5.00,6.00,08/2022,9886,9794,1.1,9886
282,"Healthcare, Education and Childcare – (continued)","WIRB-Copernicus Group, Inc.  (4)",Senior loan,L + 5.00,N/A  (5),08/2022,-,(1,-,-
283,"Healthcare, Education and Childcare – (continued)","Young Innovations, Inc.  *#",Senior loan,L + 5.00,6.00,01/2019,8025,7950,0.9,7944
284,"Healthcare, Education and Childcare – (continued)","Young Innovations, Inc.  (4)",Senior loan,L + 5.00,N/A  (5),01/2019,-,(1,-,(1
285,"Home and Office Furnishings, Housewares, and Durable Consumer","Home and Office Furnishings, Housewares, and Durable Consumer",Senior loan,,,,,,,
286,"Home and Office Furnishings, Housewares, and Durable Consumer","Plano Molding Company, LLC  *^#",One stop,L + 7.00,8.00,05/2021,14594,14408,1.6,13866
287,"Hotels, Motels, Inns, and Gaming","Hotels, Motels, Inns, and Gaming",One stop,,,,,,,
288,"Hotels, Motels, Inns, and Gaming","Aimbridge Hospitality, LLC  ^",Senior loan,L + 4.50,5.75,10/2018,811,801,0.1,811
289,Insurance,Insurance,Senior loan,,,,,,,
290,Insurance,"Captive Resources Midco, LLC  *^#",One stop,L + 5.75,6.75,06/2020,26059,25827,3.0,26059
291,Insurance,"Captive Resources Midco, LLC  (4)",One stop,L + 5.75,N/A  (5),06/2020,-,(15,-,-
292,Insurance,"Captive Resources Midco, LLC  (4)",One stop,L + 5.75,N/A  (5),06/2020,-,(16,-,-
293,Insurance,"Higginbotham Insurance Agency, Inc.  *",Senior loan,L + 5.00,6.00,11/2021,1611,1599,0.1,1611
294,Insurance,"Internet Pipeline, Inc.",One stop,L + 7.25,8.25,08/2022,4898,4790,0.6,4898
295,Insurance,"Internet Pipeline, Inc.  (4)",One stop,L + 7.25,N/A  (5),08/2021,-,(1,-,-
296,Insurance,"RSC Acquisition, Inc.  #",Senior loan,L + 5.25,6.25,11/2022,627,622,0.1,627
297,"Leisure, Amusement, Motion Pictures and Entertainment","Leisure, Amusement, Motion Pictures and Entertainment",Senior loan,,,,,,,
298,"Leisure, Amusement, Motion Pictures and Entertainment","NFD Operating, LLC  *",One stop,L + 7.00,8.25,06/2021,2343,2311,0.3,2343
299,"Leisure, Amusement, Motion Pictures and Entertainment","NFD Operating, LLC",One stop,L + 7.00,N/A  (5),06/2021,-,-,-,-
300,"Leisure, Amusement, Motion Pictures and Entertainment","NFD Operating, LLC  (4)",One stop,L + 7.00,N/A  (5),06/2021,-,(1,-,-
301,"Leisure, Amusement, Motion Pictures and Entertainment","Self Esteem Brands, LLC  ^",Senior loan,L + 4.00,5.00,02/2020,2791,2782,0.3,2791
302,"Leisure, Amusement, Motion Pictures and Entertainment","Self Esteem Brands, LLC  (4)",Senior loan,L + 4.00,N/A  (5),02/2020,-,(3,-,-
303,"Leisure, Amusement, Motion Pictures and Entertainment","Teaching Company, The",One stop,L + 6.25,7.25,08/2020,18878,18672,2.2,18878
304,"Leisure, Amusement, Motion Pictures and Entertainment","Teaching Company, The",One stop,L + 6.25,7.25,08/2020,30,29,-,30
305,"Leisure, Amusement, Motion Pictures and Entertainment","Titan Fitness, LLC  *",One stop,L + 6.50,7.75,09/2019,13189,13050,1.5,13189
306,"Leisure, Amusement, Motion Pictures and Entertainment","Titan Fitness, LLC  *",One stop,L + 6.50,7.75,09/2019,1747,1735,0.2,1747
307,"Leisure, Amusement, Motion Pictures and Entertainment","Titan Fitness, LLC",One stop,P + 5.25,9.00,09/2019,1118,1106,0.1,1118
308,"Leisure, Amusement, Motion Pictures and Entertainment","Titan Fitness, LLC",One stop,L + 6.50,7.75,09/2019,582,549,0.1,582
309,"Mining, Steel, Iron and Non-Precious Metals","Mining, Steel, Iron and Non-Precious Metals",One stop,,,,,,,
310,"Mining, Steel, Iron and Non-Precious Metals","Benetech, Inc.  *",One stop,L + 9.00,10.25,10/2017,4358,4348,0.4,3835
311,"Mining, Steel, Iron and Non-Precious Metals","Benetech, Inc.",One stop,P + 7.75,11.50,10/2017,52,50,-,34
312,Oil and Gas,Oil and Gas,One stop,,,,,,,
313,Oil and Gas,"Drilling Info, Inc.  ^#(7)",One stop,L + 5.50,6.50,06/2020,1786,1764,0.2,1786
314,Oil and Gas,"Drilling Info, Inc.  *(7)",One stop,L + 5.50,6.50,06/2020,510,500,0.1,510
315,Oil and Gas,"Drilling Info, Inc.  (4)(7)",One stop,L + 5.50,N/A  (5),06/2020,-,(1,-,-
316,Personal and Non-Durable Consumer Products,Personal and Non-Durable Consumer Products,One stop,,,,,,,
317,Personal and Non-Durable Consumer Products,"Georgica Pine Clothiers, LLC",One stop,L + 5.50,6.50,11/2021,5721,5629,0.7,5721
318,Personal and Non-Durable Consumer Products,"Georgica Pine Clothiers, LLC  ^",One stop,L + 5.50,6.50,11/2021,499,494,0.1,499
319,Personal and Non-Durable Consumer Products,"Georgica Pine Clothiers, LLC  *",One stop,L + 5.50,6.50,11/2021,350,346,-,350
320,Personal and Non-Durable Consumer Products,"Georgica Pine Clothiers, LLC",One stop,P + 4.50,8.25,11/2021,8,7,-,8
321,Personal and Non-Durable Consumer Products,"Massage Envy, LLC  *^#",One stop,L + 6.75,7.75,09/2020,35458,35046,4.0,35102
322,Personal and Non-Durable Consumer Products,"Massage Envy, LLC",One stop,L + 6.75,7.75,09/2020,737,725,0.1,727
323,Personal and Non-Durable Consumer Products,"Massage Envy, LLC  (4)",One stop,L + 6.75,N/A  (5),09/2020,-,(1,-,(1
324,Personal and Non-Durable Consumer Products,"Orthotics Holdings, Inc",One stop,L + 5.00,6.00,02/2020,139,129,-,132
325,Personal and Non-Durable Consumer Products,"Orthotics Holdings, Inc.  *#",One stop,L + 5.00,6.00,02/2020,8354,8287,0.9,7936
326,Personal and Non-Durable Consumer Products,"Orthotics Holdings, Inc.  *#(9)",One stop,L + 5.00,6.00,02/2020,1370,1358,0.2,1301
327,Personal and Non-Durable Consumer Products,"Orthotics Holdings, Inc.  (4)",One stop,L + 5.00,N/A  (5),02/2020,-,(11,-,-
328,Personal and Non-Durable Consumer Products,"Orthotics Holdings, Inc.  (4)(9)",One stop,L + 5.00,N/A  (5),02/2020,-,(1,-,-
329,Personal and Non-Durable Consumer Products,Team Technologies Acquisition Company^,Senior loan,L + 5.00,6.25,12/2017,4549,4538,0.5,4504
330,Personal and Non-Durable Consumer Products,Team Technologies Acquisition Company  #,Senior loan,L + 5.50,6.76,12/2017,838,834,0.1,834
331,Personal and Non-Durable Consumer Products,Team Technologies Acquisition Company  (4),Senior loan,L + 5.00,N/A  (5),12/2017,-,(1,-,(3
332,"Personal, Food and Miscellaneous Services","Personal, Food and Miscellaneous Services",Senior loan,,,,,,,
333,"Personal, Food and Miscellaneous Services","Ignite Restaurant Group, Inc (Joe's Crab Shack)  ^",One stop,L + 7.00,8.00,02/2019,4312,4279,0.5,4096
334,"Personal, Food and Miscellaneous Services",PetVet Care Centers LLC  ^,Senior loan,L + 4.75,5.75,12/2020,5822,5738,0.7,5763
335,"Personal, Food and Miscellaneous Services",PetVet Care Centers LLC  ^,Senior loan,L + 4.75,5.75,12/2020,1216,1200,0.2,1204
336,"Personal, Food and Miscellaneous Services",PetVet Care Centers LLC  (4),Senior loan,L + 4.75,N/A  (5),12/2019,-,(9,-,(7
337,"Personal, Food and Miscellaneous Services",Vetcor Professional Practices LLC  *^#,One stop,L + 6.25,7.25,04/2021,28970,28482,3.3,28970
338,"Personal, Food and Miscellaneous Services",Vetcor Professional Practices LLC  *,One stop,L + 6.25,7.25,04/2021,964,955,0.1,964
339,"Personal, Food and Miscellaneous Services",Vetcor Professional Practices LLC  #,One stop,L + 6.25,7.25,04/2021,955,939,0.1,955
340,"Personal, Food and Miscellaneous Services",Vetcor Professional Practices LLC,One stop,L + 6.25,7.25,04/2021,731,718,0.1,731
341,"Personal, Food and Miscellaneous Services",Vetcor Professional Practices LLC  #,One stop,L + 6.25,7.25,04/2021,288,285,-,288
342,"Personal, Food and Miscellaneous Services",Vetcor Professional Practices LLC  #,One stop,L + 6.25,7.25,04/2021,235,233,-,235
343,"Personal, Food and Miscellaneous Services – (continued)","Personal, Food and Miscellaneous Services – (continued)",One stop,,,,,,,
344,"Personal, Food and Miscellaneous Services – (continued)",Vetcor Professional Practices LLC,One stop,L + 6.25,7.25,04/2021,130,112,-,130
345,"Personal, Food and Miscellaneous Services – (continued)",Vetcor Professional Practices LLC  (4),One stop,L + 6.25,N/A  (5),04/2021,-,(4,-,-
346,"Personal, Food and Miscellaneous Services – (continued)",Vetcor Professional Practices LLC  (4),One stop,L + 6.25,N/A  (5),04/2021,-,(15,-,-
347,"Personal, Food and Miscellaneous Services – (continued)","Veterinary Specialists of North America, LLC  *^",One stop,L + 5.00,6.00,07/2021,6086,6018,0.7,6086
348,"Personal, Food and Miscellaneous Services – (continued)","Veterinary Specialists of North America, LLC  *",One stop,L + 5.00,6.00,07/2021,64,63,-,64
349,"Personal, Food and Miscellaneous Services – (continued)","Veterinary Specialists of North America, LLC  (4)",One stop,L + 5.00,N/A  (5),07/2021,-,(3,-,-
350,"Personal, Food and Miscellaneous Services – (continued)","Veterinary Specialists of North America, LLC  (4)",One stop,L + 5.00,N/A  (5),07/2021,-,(17,-,-
351,"Personal, Food and Miscellaneous Services – (continued)","Wetzel's Pretzels, LLC",One stop,L + 6.75,7.75,09/2021,7064,6883,0.8,7064
352,"Personal, Food and Miscellaneous Services – (continued)","Wetzel's Pretzels, LLC  (4)",One stop,L + 6.75,N/A  (5),09/2021,-,(1,-,-
353,Printing and Publishing,Printing and Publishing,One stop,,,,,,,
354,Printing and Publishing,"Brandmuscle, Inc.  #",Senior loan,L + 5.00,6.00,12/2021,629,623,0.1,635
355,Printing and Publishing,"Market Track, LLC  *^#",One stop,L + 7.00,8.00,10/2019,28530,28301,3.3,28530
356,Printing and Publishing,"Market Track, LLC  *",One stop,L + 7.00,8.00,10/2019,2169,2152,0.2,2169
357,Printing and Publishing,"Market Track, LLC  #",One stop,L + 7.00,8.00,10/2019,2135,2122,0.2,2135
358,Printing and Publishing,"Market Track, LLC",One stop,L + 7.00,8.00,10/2019,1759,1742,0.2,1759
359,Printing and Publishing,"Market Track, LLC  *",One stop,L + 7.00,8.00,10/2019,1281,1275,0.2,1281
360,Printing and Publishing,"Marketo, Inc.",One stop,L + 9.50,10.50,08/2021,9940,9664,1.1,9940
361,Printing and Publishing,"Marketo, Inc.  (4)",One stop,L + 9.50,N/A  (5),08/2021,-,(2,-,-
362,Retail Stores,Retail Stores,One stop,,,,,,,
363,Retail Stores,Batteries Plus Holding Corporation,One stop,L + 6.75,7.75,07/2022,13861,13531,1.6,13861
364,Retail Stores,Batteries Plus Holding Corporation  (4),One stop,L + 6.75,N/A  (5),07/2022,-,(2,-,-
365,Retail Stores,"CVS Holdings I, LP  *^#",One stop,L + 6.25,7.25,08/2021,22226,21884,2.6,22226
366,Retail Stores,"CVS Holdings I, LP  *",One stop,L + 6.25,7.25,08/2021,320,314,-,320
367,Retail Stores,"CVS Holdings I, LP  (4)",One stop,L + 6.25,N/A  (5),08/2020,-,(3,-,-
368,Retail Stores,"CVS Holdings I, LP  (4)",One stop,L + 6.25,N/A  (5),08/2021,-,(7,-,-
369,Retail Stores,"Cycle Gear, Inc.  ^",One stop,L + 6.50,7.50,01/2020,10506,10365,1.2,10506
370,Retail Stores,"Cycle Gear, Inc.",One stop,P + 5.25,9.00,01/2020,461,446,0.1,461
371,Retail Stores,"Cycle Gear, Inc.  (4)",One stop,L + 6.50,N/A  (5),01/2020,-,(9,-,-
372,Retail Stores,"DTLR, Inc.  *^",One stop,L + 6.50,7.50,10/2020,11365,11280,1.3,11365
373,Retail Stores,"Elite Sportswear, L.P.",Senior loan,L + 5.25,6.25,03/2020,6994,6880,0.8,6924
374,Retail Stores,"Elite Sportswear, L.P.",Senior loan,L + 5.00,6.00,03/2020,2813,2767,0.3,2765
375,Retail Stores,"Elite Sportswear, L.P.",Senior loan,L + 5.25,6.25,03/2020,1447,1429,0.2,1433
376,Retail Stores,"Elite Sportswear, L.P.",Senior loan,L + 5.25,6.25,03/2020,220,216,-,217
377,Retail Stores,"Elite Sportswear, L.P.  (4)",Senior loan,L + 5.00,N/A  (5),03/2020,-,(7,-,(14
378,Retail Stores,"Express Oil Change, LLC",Senior loan,L + 5.00,6.00,12/2017,1707,1697,0.2,1707
379,Retail Stores,"Express Oil Change, LLC  ^",Senior loan,L + 5.00,6.00,12/2017,466,464,0.1,466
380,Retail Stores,"Feeders Supply Company, LLC",One stop,L + 5.75,6.75,04/2021,5234.0,5131,0.6,5234
381,Retail Stores,"Feeders Supply Company, LLC",Subordinated debt,No Value,12.50 cash/7.00 PIK,04/2021,56,56,-,56
382,Retail Stores,"Feeders Supply Company, LLC",One stop,L + 5.75,6.75,04/2021,10,9,-,10
383,Retail Stores,"Marshall Retail Group, LLC, The  ^#",One stop,L + 6.00,7.00,08/2020,12175,12083,1.3,11566
384,Retail Stores,"Marshall Retail Group, LLC, The",One stop,L + 6.00,7.00,08/2019,410,393,-,300
385,Retail Stores,Mills Fleet Farm Group LLC  *^,One stop,L + 5.50,6.50,02/2022,1815,1710,0.2,1815
386,Retail Stores,"Paper Source, Inc.  *^#",One stop,L + 6.25,7.25,09/2018,12724,12656,1.5,12724
387,Retail Stores,"Paper Source, Inc.  *",One stop,L + 6.25,7.25,09/2018,1689,1677,0.2,1689
388,Retail Stores,"Paper Source, Inc.  (4)",One stop,L + 6.25,N/A  (5),09/2018,-,(7,-,-
389,Retail Stores,Pet Holdings ULC  *^(8)(9),One stop,L + 5.50,6.50,07/2022,14738,14467,1.7,14738
390,Retail Stores,Pet Holdings ULC  (8)(9),One stop,P + 4.50,8.25,07/2022,67,65,-,67
391,Retail Stores – (continued),Retail Stores – (continued),One stop,,,,,,,
392,Retail Stores – (continued),Pet Holdings ULC  (4)(8)(9),One stop,L + 5.50,N/A  (5),07/2022,-,(1,-,-
393,Retail Stores – (continued),"Sneaker Villa, Inc.  *#",One stop,L + 7.75,8.75,12/2020,12436,12336,1.4,12436
394,Telecommunications,Telecommunications,One stop,,,,,,,
395,Telecommunications,"Arise Virtual Solutions, Inc.  ^",One stop,L + 6.50,7.75,12/2018,1310,1302,0.1,1244
396,Telecommunications,"Arise Virtual Solutions, Inc.  (4)",One stop,L + 6.50,N/A  (5),12/2018,-,(1,-,-
397,Telecommunications,Hosting.com Inc.  *,Senior loan,L + 4.50,5.75,12/2017,702,700,0.1,702
398,Telecommunications,Hosting.com Inc.,Senior loan,L + 4.50,5.75,12/2017,75,74,-,75
399,Telecommunications,"NetMotion Wireless Holdings, Inc.  ^#",One stop,L + 6.25,7.25,10/2021,7394,7288,0.9,7320
400,Telecommunications,"NetMotion Wireless Holdings, Inc.",One stop,L + 6.25,7.25,10/2021,5,4,-,5
401,Textile and Leather,Textile and Leather,One stop,,,,,,,
402,Textile and Leather,SHO Holding I Corporation  *,Senior loan,L + 5.00,6.00,10/2022,2057,2013,0.2,2057
403,Textile and Leather,SHO Holding I Corporation  (4),Senior loan,L + 4.00,N/A  (5),10/2021,-,(1,-,(2
404,Utilities,Utilities,Senior loan,,,,,,,
405,Utilities,"Arcos, LLC",One stop,L + 6.50,7.50,02/2021,4004,3938,0.4,4004
406,Utilities,"Arcos, LLC",One stop,L + 6.50,N/A  (5),02/2021,-,-,-,-
407,Utilities,"Power Plan Holdings, Inc.  *#",Senior loan,L + 4.75,5.75,02/2022,6783,6697,0.8,6783
408,Utilities,"PowerPlan Holdings, Inc.  (4)",Senior loan,L + 4.75,N/A  (5),02/2021,-,(5,-,-
409,Equity Investments  (10)(11),Equity Investments  (10)(11),Senior loan,,,,,,,
410,Aerospace and Defense,Aerospace and Defense,Senior loan,,,,,,,
411,Aerospace and Defense,NTS Technical Systems,Common stock,No Value,No Value,No Value,2,1506,0.2,1290
412,Aerospace and Defense,NTS Technical Systems,Preferred stock A,No Value,No Value,No Value,-,128,-,128
413,Aerospace and Defense,"Tresys Technology Holdings, Inc.",Common stock,No Value,No Value,No Value,295,295,-,-
414,Aerospace and Defense,Whitcraft LLC,Preferred stock B,No Value,No Value,No Value,1,670,0.2,1440
415,Aerospace and Defense,Whitcraft LLC,Warrant,No Value,No Value,No Value,-,-,-,280
416,Automobile,Automobile,Warrant,,,,,,,
417,Automobile,Polk Acquisition Corp.,LP interest,No Value,No Value,No Value,1,144,-,171
418,"Beverage, Food and Tobacco","Beverage, Food and Tobacco",LP interest,,,,,,,
419,"Beverage, Food and Tobacco","Atkins Nutritionals, Inc",LLC interest,No Value,No Value,No Value,57,746,0.3,2842
420,"Beverage, Food and Tobacco","Benihana, Inc.",LLC units,No Value,No Value,No Value,43,699,0.1,487
421,"Beverage, Food and Tobacco","C. J. Foods, Inc.",Preferred stock,No Value,No Value,No Value,-,157,-,310
422,"Beverage, Food and Tobacco","First Watch Restaurants, Inc.",Common stock,No Value,No Value,No Value,9,964,0.2,1692
423,"Beverage, Food and Tobacco","Hopdoddy Holdings, LLC",LLC interest,No Value,No Value,No Value,27,130,-,47
424,"Beverage, Food and Tobacco","Hopdoddy Holdings, LLC",LLC interest,No Value,No Value,No Value,12,36,-,13
425,"Beverage, Food and Tobacco",Julio & Sons Company,LLC interest,No Value,No Value,No Value,521,521,0.1,885
426,"Beverage, Food and Tobacco","Purfoods, LLC",LLC interest,No Value,No Value,No Value,381,381,0.1,464
427,"Beverage, Food and Tobacco","Richelieu Foods, Inc.",LP interest,No Value,No Value,No Value,220,220,0.1,595
428,"Beverage, Food and Tobacco","Rubio's Restaurants, Inc.",Preferred stock A,No Value,No Value,No Value,2,945,0.3,2465
429,"Beverage, Food and Tobacco","Tate's Bake Shop, Inc.",LP interest,No Value,No Value,No Value,462,428,-,463
430,"Beverage, Food and Tobacco",Uinta Brewing Company,LP interest,No Value,No Value,No Value,462,462,-,-
431,Buildings and Real Estate,Buildings and Real Estate,LP interest,,,,,,,
432,Buildings and Real Estate,"Brooks Equipment Company, LLC",Common stock,No Value,No Value,No Value,10,1021,0.1,1245
433,"Chemicals, Plastics and Rubber","Chemicals, Plastics and Rubber",Common stock,,,,,,,
434,"Chemicals, Plastics and Rubber","Flexan, LLC",Preferred stock,No Value,No Value,No Value,-,90,-,101
435,"Chemicals, Plastics and Rubber","Flexan, LLC",Common stock,No Value,No Value,No Value,1,-,-,13
436,Diversified Conglomerate Manufacturing,Diversified Conglomerate Manufacturing,Common stock,,,,,,,
437,Diversified Conglomerate Manufacturing,"Chase Industries, Inc.",LLC units,No Value,No Value,No Value,1,1186,0.2,1701
438,Diversified Conglomerate Manufacturing,"Inventus Power, Inc.",Preferred stock,No Value,No Value,No Value,-,370,-,117
439,Diversified Conglomerate Manufacturing,"Inventus Power, Inc.",Common stock,No Value,No Value,No Value,-,-,-,-
440,Diversified Conglomerate Manufacturing,"Reladyne, Inc.",LP interest,No Value,No Value,No Value,-,249,-,292
441,Diversified Conglomerate Manufacturing,"Sunless Merger Sub, Inc.",LP interest,No Value,No Value,No Value,160,160,-,-
442,Diversified Conglomerate Service,Diversified Conglomerate Service,LP interest,,,,,,,
443,Diversified Conglomerate Service,"Actiance, Inc.",Warrant,No Value,No Value,No Value,510,122,-,130
444,Diversified Conglomerate Service,Agility Recovery Solutions Inc.,Preferred stock,No Value,No Value,No Value,67,341,0.1,555
445,Diversified Conglomerate Service,Bomgar Corporation,Common stock,No Value,No Value,No Value,-,108,-,100
446,Diversified Conglomerate Service,Bomgar Corporation,Common stock,No Value,No Value,No Value,72,1,-,-
