,0,1,2,3,4,5,6,7,8,9,10,11,12
209,Oil and Gas,"Drilling Info, Inc.  (9)",One stop,L + 5.00,N/A  (5),06/2018,0,0,,0,,0,
210,Oil and Gas,"Drilling Info, Inc.  (9)",One stop,L + 5.00,6.00,06/2018,326,324,,0,,326,
211,Oil and Gas,"Drilling Info, Inc.^",One stop,L + 5.00,6.00,06/2018,872,867,,0.1,,872,
212,Oil and Gas,"Drilling Info, Inc.  (4)(9)",One stop,L + 5.00,N/A  (5),06/2018,0,(7,,0,,0,
213,Personal and Non-Durable Consumer Products,"Georgica Pine Clothiers, LLC  (4)",One stop,L + 5.50,N/A  (5),11/2021,0,(1,,0,,0,
214,Personal and Non-Durable Consumer Products,"Georgica Pine Clothiers, LLC",One stop,L + 5.50,6.50,11/2021,5750,5647,,0.7,,5750,
215,Personal and Non-Durable Consumer Products,The Hygenic Corporation  (4),Senior loan,L + 5.00,N/A  (5),10/2019,0,(4,,0,,0,
216,Personal and Non-Durable Consumer Products,The Hygenic Corporation*,Senior loan,P + 4.00,7.50,10/2020,3251,3214,,0.4,,3251,
217,Personal and Non-Durable Consumer Products,"Massage Envy, LLC  (4)",One stop,L + 7.25,N/A  (5),09/2018,0,(7,,0,,0,
218,Personal and Non-Durable Consumer Products,"Massage Envy, LLC*",One stop,L + 7.25,8.50,09/2018,15151,15009,,1.8,,15151,
219,Personal and Non-Durable Consumer Products,"Orthotics Holdings, Inc  (4)(7)",One stop,L + 5.00,N/A  (5),02/2020,0,(1,,0,,(7,
220,Personal and Non-Durable Consumer Products,"Orthotics Holdings, Inc  *#(7)",One stop,L + 5.00,6.00,02/2020,1377,1364,,0.2,,1308,
221,Personal and Non-Durable Consumer Products,"Orthotics Holdings, Inc  (4)",One stop,L + 5.00,N/A  (5),02/2020,0,(13,,0,,(70,
222,Personal and Non-Durable Consumer Products,"Orthotics Holdings, Inc",One stop,L + 5.00,6.00,02/2020,139,128,,0,,77,
223,Personal and Non-Durable Consumer Products,"Orthotics Holdings, Inc  *#",One stop,L + 5.00,6.00,02/2020,8396,8319,,1.0,,7976,
224,Personal and Non-Durable Consumer Products,Team Technologies Acquisition Company  (4),Senior loan,L + 5.00,N/A  (5),12/2017,0,(1,,0,,(3,
225,Personal and Non-Durable Consumer Products,Team Technologies Acquisition Company^,Senior loan,L + 5.00,6.25,12/2017,4745,4727,,0.6,,4698,
226,Personal and Non-Durable Consumer Products,Team Technologies Acquisition Company  #,Senior loan,L + 5.50,6.75,12/2017,874,868,,0.1,,872,
227,"Personal, Food and Miscellaneous Services",Focus Brands Inc.*^,Second lien,L + 9.00,10.25,08/2018,9000,8961,,1.1,,9000,
228,"Personal, Food and Miscellaneous Services","Ignite Restaurant Group, Inc (Joe's Crab Shack)^",One stop,L + 7.00,8.00,02/2019,4577,4535,,0.6,,4577,
229,"Personal, Food and Miscellaneous Services",PetVet Care Centers LLC  (4),Senior loan,L + 4.75,N/A  (5),12/2019,0,(9,,0,,0,
230,"Personal, Food and Miscellaneous Services",PetVet Care Centers LLC^,Senior loan,L + 4.75,5.75,12/2020,1222,1205,,0.2,,1222,
231,"Personal, Food and Miscellaneous Services",PetVet Care Centers LLC^,Senior loan,L + 4.75,5.75,12/2020,5851,5763,,0.7,,5851,
232,"Personal, Food and Miscellaneous Services",Vetcor Professional Practices LLC,One stop,L + 6.25,7.25,04/2021,63,58,,0,,60,
233,"Personal, Food and Miscellaneous Services",Vetcor Professional Practices LLC*  ^#,One stop,L + 6.25,7.25,04/2021,29117,28569,,3.5,,28825,
234,"Personal, Food and Miscellaneous Services",Vetcor Professional Practices LLC  (4),One stop,L + 6.25,N/A  (5),04/2021,0,(2,,0,,(2,
235,"Personal, Food and Miscellaneous Services",Vetcor Professional Practices LLC  *,One stop,L + 6.25,7.25,04/2021,969,958,,0.1,,959,
236,"Personal, Food and Miscellaneous Services",Vetcor Professional Practices LLC  (4),One stop,L + 6.25,N/A  (5),04/2021,0,(52,,0,,(24,
237,"Personal, Food and Miscellaneous Services",Vetcor Professional Practices LLC  #,One stop,L + 6.25,7.25,04/2021,289,286,,0,,286,
238,"Personal, Food and Miscellaneous Services",Vetcor Professional Practices LLC  (4),One stop,L + 6.25,N/A  (5),04/2021,0,(17,,0,,(9,
239,"Personal, Food and Miscellaneous Services","Veterinary Specialists of North America, LLC  (4)",One stop,L + 5.00,N/A  (5),11/2020,0,(1,,0,,0,
240,"Personal, Food and Miscellaneous Services","Veterinary Specialists of North America, LLC",One stop,L + 5.00,6.00,11/2020,64,55,,0,,64,
241,"Personal, Food and Miscellaneous Services","Veterinary Specialists of North America, LLC*",One stop,L + 5.00,6.00,11/2020,2702,2685,,0.3,,2702,
242,Printing and Publishing,"Market Track, LLC*",One stop,L + 7.00,8.00,10/2019,2180,2160,,0.3,,2180,
243,Printing and Publishing,"Market Track, LLC",One stop,L + 7.00,8.00,10/2019,1288,1281,,0.1,,1288,
244,Printing and Publishing,"Market Track, LLC  #",One stop,L + 7.00,8.00,10/2019,2146,2131,,0.3,,2146,
245,Printing and Publishing,"Market Track, LLC",One stop,L + 7.00,8.00,10/2019,983,963,,0.1,,983,
246,Printing and Publishing,"Market Track, LLC  *^#",One stop,L + 7.00,8.00,10/2019,28677,28407,,3.5,,28677,
247,Retail Stores,"CVS Holdings I, LP",One stop,P + 5.25,8.75,08/2020,23,19,,0,,23,
248,Retail Stores,"CVS Holdings I, LP  *^#",One stop,L + 6.25,7.25,08/2021,20421,20071,,2.5,,20421,
249,Retail Stores,"CVS Holdings I, LP^",One stop,L + 6.25,7.25,08/2021,1918,1886,,0.2,,1918,
250,Retail Stores,"Cycle Gear, Inc.  (4)",One stop,L + 6.50,N/A  (5),01/2020,0,(19,,0,,0,
251,Retail Stores,"Cycle Gear, Inc.^",One stop,L + 6.50,7.50,01/2020,10559,10393,,1.3,,10559,
252,Retail Stores,"Cycle Gear, Inc.  (4)",One stop,L + 6.50,N/A  (5),01/2020,0,(9,,0,,0,
253,Retail Stores,"DTLR, Inc.*^",One stop,L + 6.50,7.50,10/2020,11423,11325,,1.4,,11423,
254,Retail Stores,"Elite Sportswear, L.P.",Senior loan,P + 3.75,7.25,03/2020,176,171,,0,,165,
255,Retail Stores,"Elite Sportswear, L.P.",Senior loan,L + 5.00,6.00,03/2020,2828,2786,,0.3,,2785,
256,Retail Stores,"Elite Sportswear, L.P.",Senior loan,L + 5.25,6.25,03/2020,1455,1434,,0.2,,1440,
257,Retail Stores,"Express Oil Change, LLC^",Senior loan,L + 5.00,6.00,12/2017,480,475,,0.1,,475,
258,Retail Stores,"Express Oil Change, LLC",Senior loan,L + 5.00,6.02,12/2017,868,852,,0.1,,851,
259,Retail Stores,"Feeders Supply Company, LLC  (4)",One stop,L + 5.75,N/A  (5),04/2021,0,(1,,0,,0,
260,Retail Stores,"Feeders Supply Company, LLC",One stop,L + 5.75,6.75,04/2021,4418,4323,,0.5,,4374,
261,Retail Stores,"Feeders Supply Company, LLC",Subordinated debt,No Value,12.50 cash/7.00 PIK,04/2021,42,42,,0,,42,
262,Retail Stores,"Marshall Retail Group, LLC, The",One stop,L + 6.00,7.00,08/2019,1068,1049,,0.1,,892,
263,Retail Stores,"Marshall Retail Group, LLC, The  (4)",One stop,L + 6.00,N/A  (5),08/2020,0,(8,,0,,(71,
264,Retail Stores,"Marshall Retail Group, LLC, The  ^#",One stop,L + 6.00,7.00,08/2020,12238,12131,,1.4,,11259,
265,Retail Stores,Mills Fleet Farm Group LLC*,One stop,L + 5.50,6.50,02/2022,4776,4635,,0.6,,4776,
266,Retail Stores,"Paper Source, Inc.",One stop,P + 5.00,8.50,09/2018,203,195,,0,,203,
267,Retail Stores,"Paper Source, Inc.  *^#",One stop,L + 6.25,7.25,09/2018,12789,12702,,1.6,,12789,
268,Retail Stores,"Paper Source, Inc.  (4)",One stop,L + 6.25,N/A  (5),09/2018,0,(16,,0,,0,
269,Retail Stores,RCPSI Corporation,One stop,L + 5.75,7.17,04/2020,30,27,,0,,30,
270,Retail Stores,RCPSI Corporation*  ^#,One stop,L + 5.75,6.75,04/2021,21500,21147,,2.6,,21500,
271,Retail Stores,"Sneaker Villa, Inc.*^",One stop,L + 7.75,8.75,12/2020,12499,12386,,1.5,,12499,
272,Retail Stores,Specialty Commerce Corp.  (4),One stop,L + 6.00,N/A  (5),07/2017,0,(2,,0,,0,
273,Retail Stores,Specialty Commerce Corp.,One stop,L + 6.00,7.50,07/2017,3765,3754,,0.5,,3765,
274,Telecommunications,"Arise Virtual Solutions, Inc.  (4)",One stop,L + 6.00,N/A  (5),12/2018,0,(1,,0,,(5,
275,Telecommunications,"Arise Virtual Solutions, Inc.^",One stop,L + 6.00,7.25,12/2018,1401,1391,,0.1,,1317,
276,Telecommunications,Hosting.com Inc.,Senior loan,L + 4.50,5.75,12/2017,85,84,,0,,85,
277,Telecommunications,Hosting.com Inc.*,Senior loan,L + 4.50,5.75,12/2017,737,734,,0.1,,737,
278,Textile and Leather,"5.11, Inc.*^",Senior loan,L + 5.00,6.00,02/2020,984,978,,0.1,,984,
279,Textile and Leather,SHO Holding I Corporation  (4),Senior loan,L + 4.00,N/A  (5),10/2021,0,(1,,0,,0,
280,Textile and Leather,SHO Holding I Corporation*,Senior loan,L + 5.00,6.00,10/2022,2068,2019,,0.3,,2068,
281,Utilities,"Arcos, LLC",One stop,L + 6.50,N/A  (5),02/2021,0,0,,0,,0,
282,Utilities,"Arcos, LLC",One stop,L + 6.50,7.50,02/2021,4025,3950,,0.5,,4025,
283,Utilities,"PowerPlan Consultants, Inc.  (4)",Senior loan,L + 5.25,N/A  (5),02/2021,0,(6,,0,,0,
284,Utilities,"PowerPlan Consultants, Inc.  *#",Senior loan,L + 5.25,6.25,02/2022,6791,6697,,0.8,,6791,
285,Aerospace and Defense,NTS Technical Systems,Common stock,No Value,No Value,No Value,2,,1506,,0.2,,1475
286,Aerospace and Defense,"Tresys Technology Holdings, Inc.",Common stock,No Value,No Value,No Value,295,,295,,0,,0
287,Aerospace and Defense,Whitcraft LLC,Preferred stock B,No Value,No Value,No Value,1,,670,,0.1,,1149
288,Aerospace and Defense,Whitcraft LLC,Warrant,No Value,No Value,No Value,0,,0,,0,,224
289,Automobile,"K&N Engineering, Inc.",Preferred stock A,No Value,No Value,No Value,0,,0,,0,,13
290,Automobile,"K&N Engineering, Inc.",Preferred stock B,No Value,No Value,No Value,0,,0,,0,,13
291,Automobile,"K&N Engineering, Inc.",Common stock,No Value,No Value,No Value,0,,0,,0,,104
292,Automobile,Polk Acquisition Corp.,LP interest,No Value,No Value,No Value,,,144,,0,,144
293,"Beverage, Food and Tobacco","Atkins Nutritionals, Inc",LLC interest,No Value,No Value,No Value,57,,746,,0.3,,2632
294,"Beverage, Food and Tobacco","Benihana, Inc.",LLC units,No Value,No Value,No Value,43,,699,,0.1,,541
295,"Beverage, Food and Tobacco","C. J. Foods, Inc.",Preferred stock,No Value,No Value,No Value,0,,157,,0,,242
296,"Beverage, Food and Tobacco","First Watch Restaurants, Inc.",Common stock,No Value,No Value,No Value,9,,964,,0.2,,1694
297,"Beverage, Food and Tobacco","Hopdoddy Holdings, LLC",LLC interest,No Value,No Value,No Value,27,,130,,0,,53
298,"Beverage, Food and Tobacco","Hopdoddy Holdings, LLC",LLC interest,No Value,No Value,No Value,12,,36,,0,,15
299,"Beverage, Food and Tobacco",Julio & Sons Company,LLC interest,No Value,No Value,No Value,521,,521,,0.1,,739
300,"Beverage, Food and Tobacco","Northern Brewer, LLC",LLC interest,No Value,No Value,No Value,438,,362,,0,,60
301,"Beverage, Food and Tobacco","Purfoods, LLC",LLC interest,No Value,No Value,No Value,381,,381,,0,,381
302,"Beverage, Food and Tobacco","Richelieu Foods, Inc.",LP interest,No Value,No Value,No Value,220,,220,,0.1,,486
303,"Beverage, Food and Tobacco","Rubio's Restaurants, Inc.",Preferred stock A,No Value,No Value,No Value,2,,945,,0.3,,2626
304,"Beverage, Food and Tobacco","Tate's Bake Shop, Inc.",LP interest,No Value,No Value,No Value,462,,428,,0.1,,499
305,"Beverage, Food and Tobacco",Uinta Brewing Company,LP interest,No Value,No Value,No Value,462,,462,,0,,14
306,"Beverage, Food and Tobacco",United Craft Brews LLC,LP interest,No Value,No Value,No Value,1,,657,,0.1,,657
307,Buildings and Real Estate,"Brooks Equipment Company, LLC",Common stock,No Value,No Value,No Value,10,,1020,,0.1,,1229
308,"Chemicals, Plastics and Rubber","Flexan, LLC",Preferred stock,No Value,No Value,No Value,0,,73,,0,,80
309,"Chemicals, Plastics and Rubber","Flexan, LLC",Common stock,No Value,No Value,No Value,1,,0,,0,,4
310,"Containers, Packaging and Glass","Packaging Coordinators, Inc.  (7)",Common stock,No Value,No Value,No Value,25,,2065,,0.4,,3198
311,"Containers, Packaging and Glass","Packaging Coordinators, Inc.",Common stock,No Value,No Value,No Value,48,,1563,,0.8,,6168
312,Diversified Conglomerate Manufacturing,"Chase Industries, Inc.",LLC units,No Value,No Value,No Value,1,,1186,,0.2,,1387
313,Diversified Conglomerate Manufacturing,"Inventus Power, Inc",Preferred stock,No Value,No Value,No Value,0,,370,,0,,153
314,Diversified Conglomerate Manufacturing,"Inventus Power, Inc",Common stock,No Value,No Value,No Value,0,,0,,0,,0
315,Diversified Conglomerate Manufacturing,"Sunless Merger Sub, Inc.",LP interest,No Value,No Value,No Value,0,,160,,0,,0
316,Diversified Conglomerate Service,"Actiance, Inc.",Warrant,No Value,No Value,No Value,398,,95,,0,,98
317,Diversified Conglomerate Service,Agility Recovery Solutions Inc.,Preferred stock,No Value,No Value,No Value,67,,341,,0.1,,513
318,Diversified Conglomerate Service,Bomgar Corporation,Common stock,No Value,No Value,No Value,0,,108,,0,,108
319,Diversified Conglomerate Service,Bomgar Corporation,Common stock,No Value,No Value,No Value,72,,1,,0,,1
320,Diversified Conglomerate Service,"Daxko, LLC",LLC units,No Value,No Value,No Value,219,,219,,0.1,,510
321,Diversified Conglomerate Service,DISA Holdings Acquisition Subsidiary Corp.,Common stock,No Value,No Value,No Value,0,,154,,0,,41
322,Diversified Conglomerate Service,"HealthcareSource HR, Inc.",LLC interest,No Value,No Value,No Value,0,,348,,0,,339
323,Diversified Conglomerate Service,"Host Analytics, Inc.",Warrant,No Value,No Value,No Value,180,,0,,0,,77
324,Diversified Conglomerate Service,"Marathon Data Operating Co., LLC",LLC units,No Value,No Value,No Value,1,,264,,0,,0
325,Diversified Conglomerate Service,"Marathon Data Operating Co., LLC",LLC units,No Value,No Value,No Value,1,,264,,0.1,,418
326,Diversified Conglomerate Service,"Secure-24, LLC",LLC units,No Value,No Value,No Value,263,,263,,0.1,,432
327,Diversified Conglomerate Service,"Steelwedge Software, Inc.",Warrant,No Value,No Value,No Value,36575,,76,,0,,84
328,Diversified Conglomerate Service,"TA MHI Buyer, Inc.",Preferred stock,No Value,No Value,No Value,0,,202,,0,,230
329,Diversified Conglomerate Service,"Vendavo, Inc.",Preferred stock A,No Value,No Value,No Value,827,,827,,0.1,,951
330,Diversified Conglomerate Service,"Vitalyst, LLC",Common stock,No Value,No Value,No Value,1,,7,,0,,0
331,Diversified Conglomerate Service,"Vitalyst, LLC",Preferred stock A,No Value,No Value,No Value,0,,61,,0,,45
332,Electronics,Diligent Corporation,Preferred stock,No Value,No Value,No Value,,,83,,0,,83
333,Electronics,"ECI Acquisition Holdings, Inc.",Common stock,No Value,No Value,No Value,9,,872,,0.1,,1147
334,Electronics,"Gamma Technologies, LLC",LLC units,No Value,No Value,No Value,1,,134,,0,,130
335,Electronics,"SEI, Inc.",LLC units,No Value,No Value,No Value,340,,340,,0.1,,381
336,Electronics,"Sloan Company, Inc., The",LLC units,No Value,No Value,No Value,1,,14,,0,,0
337,Electronics,"Sloan Company, Inc., The",LLC units,No Value,No Value,No Value,0,,122,,0,,0
338,Electronics,Sparta Holding Corporation,Common stock,No Value,No Value,No Value,1,,567,,0.1,,673
339,Electronics,Sparta Holding Corporation,Common stock,No Value,No Value,No Value,235,,6,,0,,115
340,Electronics,Syncsort Incorporated,Preferred stock,No Value,No Value,No Value,90,,226,,0,,263
341,Grocery,"MyWebGrocer, Inc.",LLC units,No Value,No Value,No Value,1418,,1446,,0.3,,1957
342,Grocery,"MyWebGrocer, Inc.",Preferred stock,No Value,No Value,No Value,71,,165,,0,,262
343,"Healthcare, Education and Childcare","Active Day, Inc.",LLC interest,No Value,No Value,No Value,1,,614,,0.1,,588
344,"Healthcare, Education and Childcare","ADCS Clinics Intermediate Holdings, LLC",Preferred stock,No Value,No Value,No Value,1,,579,,0.1,,579
345,"Healthcare, Education and Childcare","ADCS Clinics Intermediate Holdings, LLC",Common stock,No Value,No Value,No Value,0,,6,,0,,6
346,"Healthcare, Education and Childcare","Advanced Pain Management Holdings, Inc.",Common stock,No Value,No Value,No Value,67,,67,,0,,0
347,"Healthcare, Education and Childcare","Advanced Pain Management Holdings, Inc.",Preferred stock,No Value,No Value,No Value,8,,829,,0.1,,590
348,"Healthcare, Education and Childcare","Advanced Pain Management Holdings, Inc.",Preferred stock,No Value,No Value,No Value,1,,64,,0,,197
349,"Healthcare, Education and Childcare","BIORECLAMATIONIVT, LLC",LLC interest,No Value,No Value,No Value,0,,365,,0,,365
350,"Healthcare, Education and Childcare","California Cryobank, LLC",LLC units,No Value,No Value,No Value,0,,28,,0,,31
351,"Healthcare, Education and Childcare","California Cryobank, LLC",LLC units,No Value,No Value,No Value,0,,0,,0,,0
352,"Healthcare, Education and Childcare",Certara L.P.,LP interest,No Value,No Value,No Value,0,,635,,0.1,,1168
353,"Healthcare, Education and Childcare","DCA Investment Holding, LLC",LLC units,No Value,No Value,No Value,8637,,864,,0.1,,924
354,"Healthcare, Education and Childcare","DCA Investment Holding, LLC",LLC units,No Value,No Value,No Value,87,,9,,0,,87
355,"Healthcare, Education and Childcare",Deca Dental Management LLC,LLC units,No Value,No Value,No Value,357,,357,,0,,375
356,"Healthcare, Education and Childcare",Dental Holdings Corporation,LLC units,No Value,No Value,No Value,775,,775,,0.1,,1046
357,"Healthcare, Education and Childcare","Encore GC Acquisition, LLC",LLC units,No Value,No Value,No Value,18,,182,,0,,200
358,"Healthcare, Education and Childcare","Encore GC Acquisition, LLC",LLC units,No Value,No Value,No Value,18,,0,,0,,36
359,"Healthcare, Education and Childcare","G & H Wire Company, Inc",LP interest,No Value,No Value,No Value,102,,102,,0,,112
360,"Healthcare, Education and Childcare","Global Healthcare Exchange, LLC",Common stock,No Value,No Value,No Value,0,,5,,0.1,,364
361,"Healthcare, Education and Childcare","Global Healthcare Exchange, LLC",Common stock,No Value,No Value,No Value,0,,481,,0.1,,582
362,"Healthcare, Education and Childcare","IntegraMed America, Inc.",LLC interest,No Value,No Value,No Value,0,,417,,0.1,,505
363,"Healthcare, Education and Childcare","IntegraMed America, Inc.",LLC interest,No Value,No Value,No Value,0,,458,,0,,33
364,"Healthcare, Education and Childcare","Katena Holdings, Inc.",LLC units,No Value,No Value,No Value,0,,387,,0.1,,381
365,"Healthcare, Education and Childcare","Lombart Brothers, Inc.",Common stock,No Value,No Value,No Value,0,,106,,0,,106
366,"Healthcare, Education and Childcare","Northwestern Management Services, LLC",LLC units,No Value,No Value,No Value,3,,3,,0,,274
367,"Healthcare, Education and Childcare","Northwestern Management Services, LLC",LLC units,No Value,No Value,No Value,0,,249,,0.1,,329
368,"Healthcare, Education and Childcare","Oliver Street Dermatology Holdings, LLC",LLC units,No Value,No Value,No Value,234,,234,,0,,234
369,"Healthcare, Education and Childcare","Pentec Acquisition Sub, Inc.",Preferred stock,No Value,No Value,No Value,1,,116,,0,,254
370,"Healthcare, Education and Childcare","Radiology Partners, Inc.",LLC units,No Value,No Value,No Value,43,,85,,0,,129
371,"Healthcare, Education and Childcare","Reliant Pro ReHab, LLC",Preferred stock A,No Value,No Value,No Value,2,,183,,0.1,,1034
372,"Healthcare, Education and Childcare",RXH Buyer Corporation,LP interest,No Value,No Value,No Value,7,,683,,0.1,,531
373,"Healthcare, Education and Childcare",Southern Anesthesia and Surgical,LLC units,No Value,No Value,No Value,487,,487,,0.1,,570
374,"Healthcare, Education and Childcare","Spear Education, LLC",LLC units,No Value,No Value,No Value,0,,62,,0,,64
375,"Healthcare, Education and Childcare","Spear Education, LLC",LLC units,No Value,No Value,No Value,1,,1,,0,,36
376,"Healthcare, Education and Childcare",SSH Corporation,Common stock,No Value,No Value,No Value,0,,40,,0,,141
377,"Healthcare, Education and Childcare","Surgical Information Systems, LLC",Common stock,No Value,No Value,No Value,4,,414,,0.1,,496
378,"Healthcare, Education and Childcare","U.S. Renal Care, Inc.",LP interest,No Value,No Value,No Value,1,,2665,,0.4,,3406
379,"Healthcare, Education and Childcare","Young Innovations, Inc.",LLC units,No Value,No Value,No Value,0,,236,,0.1,,620
380,Insurance,"Captive Resources Midco, LLC",LLC units,No Value,No Value,No Value,1,,0,,0,,175
381,Insurance,"Internet Pipeline, Inc.",Common stock,No Value,No Value,No Value,43,,1,,0,,33
382,Insurance,"Internet Pipeline, Inc.",Preferred stock,No Value,No Value,No Value,0,,98,,0.1,,110
383,"Leisure, Amusement, Motion Pictures and Entertainment","LMP TR Holdings, LLC",LLC units,No Value,No Value,No Value,712,,712,,0.1,,578
384,"Leisure, Amusement, Motion Pictures and Entertainment","Titan Fitness, LLC",LLC units,No Value,No Value,No Value,7,,712,,0.1,,740
385,Personal and Non-Durable Consumer Products,"C.B. Fleet Company, Incorporated",LLC units,No Value,No Value,No Value,2,,134,,0,,237
386,Personal and Non-Durable Consumer Products,"Georgica Pine Clothiers, LLC",LLC interest,No Value,No Value,No Value,11,,106,,0,,116
387,Personal and Non-Durable Consumer Products,"Hygenic Corporation, The",LP interest,No Value,No Value,No Value,1,,61,,0,,166
388,Personal and Non-Durable Consumer Products,"Massage Envy, LLC",LLC interest,No Value,No Value,No Value,749,,749,,0.1,,1131
389,Personal and Non-Durable Consumer Products,Team Technologies Acquisition Company,Common stock,No Value,No Value,No Value,0,,114,,0.1,,289
390,"Personal, Food and Miscellaneous Services","Community Veterinary Partners, LLC",Common stock,No Value,No Value,No Value,1,,114,,0,,135
391,"Personal, Food and Miscellaneous Services",R.G. Barry Corporation,Preferred stock,No Value,No Value,No Value,0,,161,,0,,181
392,"Personal, Food and Miscellaneous Services",Vetcor Professional Practices LLC,LLC units,No Value,No Value,No Value,85,,85,,0.1,,452
393,"Personal, Food and Miscellaneous Services",Vetcor Professional Practices LLC,LLC units,No Value,No Value,No Value,766,,525,,0.1,,526
394,Printing and Publishing,"Brandmuscle, Inc.",LLC interest,No Value,No Value,No Value,0,,240,,0.1,,257
395,Printing and Publishing,"Market Track, LLC",Preferred stock,No Value,No Value,No Value,0,,145,,0,,210
396,Printing and Publishing,"Market Track, LLC",Common stock,No Value,No Value,No Value,1,,145,,0,,266
397,Retail Stores,"Barcelona Restaurants, LLC",LP interest,No Value,No Value,No Value,1996,,0,,0.6,,5228
398,Retail Stores,"Cycle Gear, Inc.",LLC interest,No Value,No Value,No Value,19,,248,,0,,346
399,Retail Stores,"DentMall MSO, LLC",LLC units,No Value,No Value,No Value,2,,0,,0,,0
400,Retail Stores,"DentMall MSO, LLC",LLC units,No Value,No Value,No Value,2,,97,,0,,0
401,Retail Stores,"Elite Sportswear, L.P.",LLC interest,No Value,No Value,No Value,0,,83,,0,,103
402,Retail Stores,"Express Oil Change, LLC",LLC interest,No Value,No Value,No Value,81,,81,,0,,232
403,Retail Stores,"Feeders Supply Company, LLC",Preferred stock,No Value,No Value,No Value,2,,155,,0,,155
404,Retail Stores,"Feeders Supply Company, LLC",Common stock,No Value,No Value,No Value,0,,0,,0,,0
405,Retail Stores,"Marshall Retail Group LLC, The",LLC units,No Value,No Value,No Value,15,,154,,0,,39
406,Retail Stores,"Paper Source, Inc.",Common stock,No Value,No Value,No Value,8,,1387,,0.2,,1514
407,Retail Stores,RCP PetPeople LP,LP interest,No Value,No Value,No Value,889,,889,,0.2,,1556
408,Retail Stores,RCPSI Corporation,LLC interest,No Value,No Value,No Value,455,,455,,0.1,,419
409,Retail Stores,"Sneaker Villa, Inc.",LLC interest,No Value,No Value,No Value,4,,411,,0.1,,581
410,Utilities,"PowerPlan Holdings, Inc.",Common stock,No Value,No Value,No Value,0,,303,,0.1,,342
411,Utilities,"PowerPlan Holdings, Inc.",Common stock,No Value,No Value,No Value,151,,3,,0,,140
412,"Leisure, Amusement, Motion Pictures and Entertainment","Competitor Group, Inc.  (7)",One stop,L + 9.25,5.00 cash/5.50 PIK,11/2018,1080,,1044,,0.1,,999
413,"Leisure, Amusement, Motion Pictures and Entertainment","Competitor Group, Inc.  *#(7)",One stop,L + 9.25,5.00 cash/5.50 PIK,11/2018,9113,,8671,,1.1,,8430
414,"Leisure, Amusement, Motion Pictures and Entertainment","Competitor Group, Inc.  (7)",LLC interest,No Value,No Value,No Value,1,,714,,0,,0
415,"Leisure, Amusement, Motion Pictures and Entertainment","Competitor Group, Inc.  *#(7)",Preferred stock,No Value,No Value,No Value,4,,4226,,0,,118
416,"Leisure, Amusement, Motion Pictures and Entertainment","Competitor Group, Inc.  *#(7)",Common stock,No Value,No Value,No Value,27,,0,,0,,0
417,Investment Funds and Vehicles,Senior Loan Fund LLC  (7),Subordinated debt,L + 8.00,8.44,05/2020,82114,,82114,,9.9,,81292
418,Investment Funds and Vehicles,Senior Loan Fund LLC  (7),LLC interest,No Value,No Value,No Value,31339,,31339,,3.6,,29772
