,Industry,Company,Investment Type,Spread Above Index,Interest Rate,Maturity Date,Principal Shares,Amortized Cost,Percentage of Net Assets,Fair Value
199,Diversified/Conglomerate Service - (continued),"Trintech, Inc.",One stop,L + 6.50(c),8.28,12/2023,30.0,28.0,0.0,30.0
200,Diversified/Conglomerate Service - (continued),"True Commerce, Inc.  #",One stop,L + 5.75(c),8.06,11/2023,5638.0,5572.0,0.6,5638.0
201,Diversified/Conglomerate Service - (continued),"True Commerce, Inc.  (5)",One stop,L + 5.75,N/A  (6),11/2023,0.0,,0.0,0.0
202,Diversified/Conglomerate Service - (continued),Diversified/Conglomerate Service - (continued),One stop,,,,,,,
203,Diversified/Conglomerate Service - (continued),"Valant Medical Solutions, Inc.",One stop,L + 11.00(a),10.47 cash/2.25 PIK,10/2020,819.0,752.0,0.1,819.0
204,Diversified/Conglomerate Service - (continued),"Valant Medical Solutions, Inc.",One stop,No Value,6.00 PIK,02/2020,149.0,149.0,0.0,149.0
205,Diversified/Conglomerate Service - (continued),"Valant Medical Solutions, Inc.",One stop,L + 11.00(a),10.47 cash/2.25 PIK,10/2020,10.0,10.0,0.0,10.0
206,Diversified/Conglomerate Service - (continued),"Velocity Technology Solutions, Inc.  #",One stop,L + 6.00(c),8.03,12/2023,8269.0,8132.0,0.9,8269.0
207,Diversified/Conglomerate Service - (continued),"Velocity Technology Solutions, Inc.  (5)",One stop,L + 6.00,N/A  (6),12/2023,0.0,,0.0,0.0
208,Diversified/Conglomerate Service - (continued),"Vendavo, Inc.",One stop,L + 8.50(c),10.22,10/2019,17982.0,17847.0,1.9,17982.0
209,Diversified/Conglomerate Service - (continued),"Vendavo, Inc.  (5)",One stop,L + 8.50,N/A  (6),10/2019,0.0,,0.0,0.0
210,Diversified/Conglomerate Service - (continued),Vendor Credentialing Service LLC  ^,One stop,L + 6.00(a),7.89,11/2021,12177.0,11983.0,1.3,12177.0
211,Diversified/Conglomerate Service - (continued),Vendor Credentialing Service LLC  (5),One stop,L + 6.00,N/A  (6),11/2021,0.0,,0.0,0.0
212,Diversified/Conglomerate Service - (continued),Verisys Corporation  *,One stop,L + 6.75(c),9.06,01/2023,3906.0,3859.0,0.4,3906.0
213,Diversified/Conglomerate Service - (continued),Verisys Corporation  (5),One stop,L + 6.75,N/A  (6),01/2023,0.0,,0.0,0.0
214,Diversified/Conglomerate Service - (continued),"Workforce Software, LLC  ^",One stop,L + 10.50(c),5.21 cash/7.00 PIK,06/2021,5536.0,5512.0,0.6,5536.0
215,Diversified/Conglomerate Service - (continued),"Workforce Software, LLC",One stop,L + 10.50(c),5.21 cash/7.00 PIK,06/2021,52.0,52.0,0.0,52.0
216,Diversified/Conglomerate Service - (continued),"Xmatters, Inc. and Alarmpoint, Inc.",One stop,L + 9.25(a),10.35 cash/0.75 PIK,08/2021,3159.0,3099.0,0.3,3159.0
217,Diversified/Conglomerate Service - (continued),"Xmatters, Inc. and Alarmpoint, Inc.",One stop,P + 8.00(e),12.00 cash/0.75 PIK,08/2021,20.0,20.0,0.0,20.0
218,Ecological,Ecological,One stop,,,,,,,
219,Ecological,"Pace Analytical Services, LLC",One stop,L + 6.25(a),8.14,09/2022,15268.0,14953.0,1.6,15268.0
220,Ecological,"Pace Analytical Services, LLC  ^",One stop,L + 6.25(a),8.14,09/2022,1419.0,1401.0,0.2,1419.0
221,Ecological,"Pace Analytical Services, LLC  *",One stop,L + 6.25(a),8.14,09/2022,347.0,343.0,0.0,347.0
222,Ecological,"Pace Analytical Services, LLC",One stop,L + 6.25(a),8.10,09/2022,119.0,117.0,0.0,119.0
223,Ecological,"Pace Analytical Services, LLC",One stop,L + 6.25(a),8.14,09/2022,50.0,49.0,0.0,50.0
224,Ecological,"Pace Analytical Services, LLC  (5)",One stop,L + 6.25,N/A  (6),09/2022,0.0,,0.0,0.0
225,Ecological,WRE Holding Corp.  *,Senior loan,L + 4.75(a)(e),6.63,01/2023,1016.0,1006.0,0.1,1016.0
226,Ecological,WRE Holding Corp.,Senior loan,L + 4.75(c),6.59,01/2023,43.0,42.0,0.0,43.0
227,Ecological,WRE Holding Corp.,Senior loan,L + 4.75(a),6.63,01/2023,16.0,16.0,0.0,16.0
228,Ecological,WRE Holding Corp.,Senior loan,L + 4.75,N/A  (6),01/2023,0.0,0.0,0.0,0.0
229,Electronics,Electronics,Senior loan,,,,,,,
230,Electronics,"Appriss Holdings, Inc.  *^#",One stop,L + 6.00(c),8.31,11/2020,22324.0,22110.0,2.3,22324.0
231,Electronics,"Appriss Holdings, Inc.  (5)",One stop,L + 6.00,N/A  (6),11/2020,0.0,,0.0,0.0
232,Electronics,"Compusearch Software Holdings, Inc.  *^",Senior loan,L + 4.25(c),6.55,05/2021,2077.0,2075.0,0.2,2077.0
233,Electronics,Diligent Corporation  #,One stop,L + 6.50(c),8.94,04/2022,26263.0,25948.0,2.7,26263.0
234,Electronics,Diligent Corporation  #,One stop,L + 6.50(d),8.94,04/2022,4903.0,4831.0,0.5,4903.0
235,Electronics,Diligent Corporation  *,One stop,L + 6.50(d),8.94,04/2022,4814.0,4710.0,0.5,4814.0
236,Electronics,Diligent Corporation  *^,One stop,L + 6.50(d),8.94,04/2022,2635.0,2594.0,0.3,2635.0
237,Electronics,Diligent Corporation  (5),One stop,L + 6.50,N/A  (6),04/2022,0.0,,0.0,
238,Electronics,Diligent Corporation  (5),One stop,L + 6.50,N/A  (6),04/2022,0.0,,0.0,
239,Electronics,"Gamma Technologies, LLC  ^",One stop,L + 4.75(a),6.64,06/2021,7516.0,7476.0,0.8,7516.0
240,Electronics,"Gamma Technologies, LLC  (5)",One stop,L + 5.00,N/A  (6),06/2021,0.0,,0.0,0.0
241,Electronics,"LD Intermediate Holdings, Inc.  *^",Senior loan,L + 5.88(c),7.67,12/2022,2506.0,2348.0,0.2,2256.0
242,Electronics,"SEI, Inc.  *",Senior loan,L + 5.25(a),7.14,07/2023,5504.0,5450.0,0.6,5449.0
243,Electronics,"Sloan Company, Inc., The  #",One stop,L + 7.25(c),9.56,04/2020,6443.0,6388.0,0.6,6121.0
244,Electronics,"Sloan Company, Inc., The",One stop,L + 7.25(c),9.17,04/2020,430.0,430.0,0.0,409.0
245,Electronics,"Sloan Company, Inc., The",One stop,L + 7.25(c),9.13,04/2020,35.0,35.0,0.0,33.0
246,Electronics,Sovos Compliance  *^,One stop,L + 6.00(a),7.89,03/2022,9282.0,9156.0,1.0,9282.0
247,Electronics,Sovos Compliance  (5),One stop,L + 6.00,N/A  (6),03/2022,0.0,,0.0,0.0
248,Electronics,Sovos Compliance  ^,One stop,L + 6.00(a),7.89,03/2022,1561.0,1541.0,0.2,1561.0
249,Electronics,Sovos Compliance,One stop,L + 6.00,N/A  (6),03/2022,0.0,0.0,0.0,0.0
250,Electronics,"Watchfire Enterprises, Inc.",Second lien,L + 8.00(c),10.31,10/2021,9435.0,9322.0,1.0,9435.0
251,Grocery,Grocery,Second lien,,,,,,,
252,Grocery,"MyWebGrocer, Inc.  *",One stop,L + 5.00(d),6.57,09/2018,14271.0,14178.0,1.5,14271.0
253,"Healthcare, Education and Childcare","Healthcare, Education and Childcare",One stop,,,,,,,
254,"Healthcare, Education and Childcare","Active Day, Inc.",One stop,L + 6.00(b),8.00,12/2021,13333.0,13108.0,1.4,13333.0
255,"Healthcare, Education and Childcare","Active Day, Inc.  ^",One stop,L + 6.00(b),8.00,12/2021,1029.0,1018.0,0.1,1029.0
256,"Healthcare, Education and Childcare","Active Day, Inc.  *",One stop,L + 6.00(b),8.00,12/2021,663.0,657.0,0.1,663.0
257,"Healthcare, Education and Childcare","Active Day, Inc.  *",One stop,L + 6.00(b),8.00,12/2021,458.0,453.0,0.1,458.0
258,"Healthcare, Education and Childcare","Active Day, Inc.  (5)",One stop,L + 6.00,N/A  (6),12/2021,0.0,,0.0,0.0
259,"Healthcare, Education and Childcare","Active Day, Inc.  (5)",One stop,L + 6.00,N/A  (6),12/2021,0.0,,0.0,0.0
260,"Healthcare, Education and Childcare","Acuity Eyecare Holdings, LLC",One stop,L + 6.75(b),8.64,03/2022,3596.0,3524.0,0.4,3596.0
261,"Healthcare, Education and Childcare","Acuity Eyecare Holdings, LLC",One stop,L + 6.75(b),8.75,03/2022,204.0,178.0,0.0,186.0
262,"Healthcare, Education and Childcare","Acuity Eyecare Holdings, LLC",One stop,L + 6.75(b),8.70,03/2022,150.0,148.0,0.0,150.0
263,"Healthcare, Education and Childcare","Acuity Eyecare Holdings, LLC",One stop,P + 5.75(e),10.50,03/2022,3.0,2.0,0.0,3.0
264,"Healthcare, Education and Childcare","ADCS Clinics Intermediate Holdings, LLC",One stop,L + 5.75(c),8.06,05/2022,21173.0,20688.0,2.2,20749.0
265,"Healthcare, Education and Childcare","ADCS Clinics Intermediate Holdings, LLC  *",One stop,L + 5.75(c),8.06,05/2022,108.0,106.0,0.0,106.0
266,"Healthcare, Education and Childcare","ADCS Clinics Intermediate Holdings, LLC",One stop,L + 5.75(c),8.06,05/2022,83.0,82.0,0.0,82.0
267,"Healthcare, Education and Childcare","ADCS Clinics Intermediate Holdings, LLC",One stop,P + 4.75(e),9.50,05/2022,50.0,48.0,0.0,48.0
268,"Healthcare, Education and Childcare","ADCS Clinics Intermediate Holdings, LLC  *",One stop,L + 5.75(c),8.06,05/2022,32.0,31.0,0.0,31.0
269,"Healthcare, Education and Childcare","ADCS Clinics Intermediate Holdings, LLC  (5)",One stop,L + 5.75,N/A  (6),05/2022,0.0,,0.0,0.0
270,"Healthcare, Education and Childcare","Agilitas USA, Inc.  #",One stop,L + 6.25(c),7.94,04/2022,8396.0,8328.0,0.8,8061.0
271,"Healthcare, Education and Childcare","Agilitas USA, Inc.",One stop,L + 6.25(c),7.95,04/2022,10.0,9.0,0.0,7.0
272,"Healthcare, Education and Childcare","Agilitas USA, Inc.  (5)",One stop,L + 6.25,N/A  (6),04/2022,0.0,,0.0,0.0
273,"Healthcare, Education and Childcare","Aris Teleradiology Company, LLC  *",Senior loan,L + 5.50(c),7.81,03/2021,2693.0,2675.0,0.2,2019.0
274,"Healthcare, Education and Childcare","Aris Teleradiology Company, LLC  (5)",Senior loan,L + 5.50(c),7.28,03/2021,25.0,25.0,0.0,
275,"Healthcare, Education and Childcare","Avalign Technologies, Inc.  ^",Senior loan,L + 4.50(a),6.38,07/2021,1425.0,1421.0,0.2,1425.0
276,"Healthcare, Education and Childcare","BIORECLAMATIONIVT, LLC  *^#",One stop,L + 5.75(a),7.64,01/2021,16939.0,16775.0,1.8,16939.0
277,"Healthcare, Education and Childcare","BIORECLAMATIONIVT, LLC",One stop,P + 4.75(e),9.50,01/2021,55.0,54.0,0.0,55.0
278,"Healthcare, Education and Childcare","California Cryobank, LLC  ^",One stop,L + 5.50(c),7.81,08/2019,1437.0,1433.0,0.2,1437.0
279,"Healthcare, Education and Childcare","California Cryobank, LLC  ^",One stop,L + 5.50(c),7.81,08/2019,551.0,546.0,0.1,551.0
280,"Healthcare, Education and Childcare","California Cryobank, LLC  ^",One stop,L + 5.50(c),7.81,08/2019,184.0,184.0,0.0,182.0
281,"Healthcare, Education and Childcare","California Cryobank, LLC  (5)",One stop,L + 5.50,N/A  (6),08/2019,0.0,,0.0,0.0
282,"Healthcare, Education and Childcare","California Cryobank, LLC  (5)",One stop,L + 5.50,N/A  (6),08/2019,0.0,,0.0,
283,"Healthcare, Education and Childcare","CLP Healthcare Services, Inc.  ^",Senior loan,L + 5.50(a),7.38,12/2020,3904.0,3872.0,0.4,3826.0
284,"Healthcare, Education and Childcare",Curo Health Services LLC  #,Senior loan,L + 4.00(c),5.81,02/2022,3256.0,3246.0,0.3,3250.0
285,"Healthcare, Education and Childcare","DCA Investment Holding, LLC  *^#",One stop,L + 5.25(c),7.56,07/2021,18680.0,18454.0,1.9,18680.0
286,"Healthcare, Education and Childcare","DCA Investment Holding, LLC  *^#",One stop,L + 5.25(c),7.56,07/2021,13398.0,13301.0,1.4,13398.0
287,"Healthcare, Education and Childcare","DCA Investment Holding, LLC  #",One stop,L + 5.25(c),7.56,07/2021,2463.0,2429.0,0.3,2463.0
288,"Healthcare, Education and Childcare","DCA Investment Holding, LLC",One stop,L + 5.25(c),7.56,07/2021,152.0,150.0,0.0,152.0
289,"Healthcare, Education and Childcare","DCA Investment Holding, LLC  (5)",One stop,L + 5.25,N/A  (6),07/2021,0.0,,0.0,0.0
290,"Healthcare, Education and Childcare","DCA Investment Holding, LLC  (5)",One stop,L + 5.25,N/A  (6),07/2021,0.0,,0.0,0.0
291,"Healthcare, Education and Childcare","DCA Investment Holding, LLC  (5)",One stop,L + 5.25,N/A  (6),07/2021,0.0,,0.0,0.0
292,"Healthcare, Education and Childcare",Deca Dental Management LLC  *^,One stop,L + 6.25(c),8.56,07/2020,4084.0,4056.0,0.4,4084.0
293,"Healthcare, Education and Childcare",Deca Dental Management LLC,One stop,L + 6.25(a)(c),8.37,07/2020,497.0,493.0,0.1,497.0
294,"Healthcare, Education and Childcare",Deca Dental Management LLC,One stop,L + 6.25(a),8.14,07/2020,50.0,50.0,0.0,50.0
295,"Healthcare, Education and Childcare",Deca Dental Management LLC  (5),One stop,L + 6.25,N/A  (6),07/2020,0.0,,0.0,0.0
296,"Healthcare, Education and Childcare",Dental Holdings Corporation,One stop,L + 6.00(c),7.77,02/2020,7142.0,7059.0,0.7,6999.0
297,"Healthcare, Education and Childcare",Dental Holdings Corporation,One stop,L + 6.00(c),7.77,02/2020,1132.0,1124.0,0.1,1110.0
298,"Healthcare, Education and Childcare",Dental Holdings Corporation,One stop,L + 6.00(c)(e),8.75,02/2020,440.0,432.0,0.1,429.0
299,"Healthcare, Education and Childcare","eSolutions, Inc.  *^",One stop,L + 6.50(c),8.81,03/2022,19786.0,19519.0,2.1,19786.0
300,"Healthcare, Education and Childcare","eSolutions, Inc.  (5)",One stop,L + 6.50,N/A  (6),03/2022,0.0,,0.0,0.0
301,"Healthcare, Education and Childcare",Excelligence Learning Corporation  ^,One stop,L + 6.00(a),7.88,04/2023,4829.0,4788.0,0.5,4829.0
302,"Healthcare, Education and Childcare",Eyecare Services Partners Holdings LLC,One stop,L + 6.25(c),8.56,05/2023,7966.0,7779.0,0.8,7966.0
303,"Healthcare, Education and Childcare - (continued)","Healthcare, Education and Childcare - (continued)",One stop,,,,,,,
304,"Healthcare, Education and Childcare - (continued)",Eyecare Services Partners Holdings LLC,One stop,L + 6.25(c),8.56,05/2023,357.0,354.0,0.0,357.0
305,"Healthcare, Education and Childcare - (continued)",Eyecare Services Partners Holdings LLC,One stop,L + 6.25(c),8.03,05/2023,173.0,172.0,0.0,173.0
306,"Healthcare, Education and Childcare - (continued)",Eyecare Services Partners Holdings LLC,One stop,L + 6.25(b),8.14,05/2023,58.0,57.0,0.0,58.0
307,"Healthcare, Education and Childcare - (continued)",Eyecare Services Partners Holdings LLC,One stop,L + 6.25(c),8.03,05/2023,51.0,51.0,0.0,51.0
308,"Healthcare, Education and Childcare - (continued)",Eyecare Services Partners Holdings LLC,One stop,L + 6.25(c),8.56,05/2023,33.0,28.0,0.0,33.0
309,"Healthcare, Education and Childcare - (continued)",Eyecare Services Partners Holdings LLC  (5),One stop,L + 6.25,N/A  (6),05/2023,0.0,,0.0,0.0
310,"Healthcare, Education and Childcare - (continued)",Eyecare Services Partners Holdings LLC  (5),One stop,L + 6.25,N/A  (6),05/2023,0.0,,0.0,0.0
311,"Healthcare, Education and Childcare - (continued)",Eyecare Services Partners Holdings LLC  (5),One stop,L + 6.25,N/A  (6),05/2023,0.0,,0.0,0.0
312,"Healthcare, Education and Childcare - (continued)","G & H Wire Company, Inc.  #",One stop,L + 5.50(a),7.39,09/2023,5614.0,5550.0,0.6,5614.0
313,"Healthcare, Education and Childcare - (continued)","G & H Wire Company, Inc.  (5)",One stop,L + 5.50,N/A  (6),09/2023,0.0,,0.0,0.0
314,"Healthcare, Education and Childcare - (continued)","Immucor, Inc.  #",Senior loan,L + 5.00(c),7.30,06/2021,1605.0,1596.0,0.2,1647.0
315,"Healthcare, Education and Childcare - (continued)","Joerns Healthcare, LLC  *^",One stop,L + 6.00(c),7.98,05/2020,3497.0,3469.0,0.3,3249.0
316,"Healthcare, Education and Childcare - (continued)","Kareo, Inc.",One stop,L + 9.00(b),10.99,06/2022,4518.0,4325.0,0.5,4518.0
317,"Healthcare, Education and Childcare - (continued)","Kareo, Inc.",One stop,L + 9.00,N/A  (6),06/2022,0.0,0.0,0.0,0.0
318,"Healthcare, Education and Childcare - (continued)","Katena Holdings, Inc.  ^",One stop,L + 6.75(c),9.06,06/2021,8567.0,8500.0,0.9,8396.0
319,"Healthcare, Education and Childcare - (continued)","Katena Holdings, Inc.  ^",One stop,L + 6.75(c),9.06,06/2021,837.0,830.0,0.1,820.0
320,"Healthcare, Education and Childcare - (continued)","Katena Holdings, Inc.  #",One stop,L + 6.75(c),9.06,06/2021,571.0,563.0,0.1,559.0
321,"Healthcare, Education and Childcare - (continued)","Katena Holdings, Inc.",One stop,P + 5.75(e),10.50,06/2021,100.0,99.0,0.0,98.0
322,"Healthcare, Education and Childcare - (continued)","Lombart Brothers, Inc.  ^",One stop,L + 6.75(c),9.06,04/2022,3612.0,3530.0,0.4,3612.0
323,"Healthcare, Education and Childcare - (continued)","Lombart Brothers, Inc.  ^(8)",One stop,L + 6.75(c),9.06,04/2022,1656.0,1629.0,0.2,1656.0
324,"Healthcare, Education and Childcare - (continued)","Lombart Brothers, Inc.",One stop,P + 5.50(e),10.25,04/2022,16.0,16.0,0.0,16.0
325,"Healthcare, Education and Childcare - (continued)","Lombart Brothers, Inc.  (8)",One stop,L + 6.75,N/A  (6),04/2022,0.0,0.0,0.0,0.0
326,"Healthcare, Education and Childcare - (continued)","Maverick Healthcare Group, LLC  *",Senior loan,L + 7.50(a),7.38 cash/2.00 PIK,12/2017,1380.0,1380.0,0.1,1380.0
327,"Healthcare, Education and Childcare - (continued)","MWD Management, LLC & MWD Services  #",One stop,L + 5.25(c),7.56,06/2023,5895.0,5831.0,0.6,5895.0
328,"Healthcare, Education and Childcare - (continued)","MWD Management, LLC & MWD Services  (5)",One stop,L + 5.25,N/A  (6),06/2022,0.0,,0.0,0.0
329,"Healthcare, Education and Childcare - (continued)","MWD Management, LLC & MWD Services  (5)",One stop,L + 5.25,N/A  (6),06/2023,0.0,,0.0,0.0
330,"Healthcare, Education and Childcare - (continued)","MWD Management, LLC & MWD Services",One stop,L + 2.25(c),4.56,06/2023,230.0,229.0,0.0,230.0
331,"Healthcare, Education and Childcare - (continued)","Oliver Street Dermatology Holdings, LLC",One stop,L + 6.00(c),8.31,05/2022,9386.0,9178.0,1.0,9386.0
332,"Healthcare, Education and Childcare - (continued)","Oliver Street Dermatology Holdings, LLC",One stop,L + 6.00(c),8.31,05/2022,947.0,932.0,0.1,947.0
333,"Healthcare, Education and Childcare - (continued)","Oliver Street Dermatology Holdings, LLC  *",One stop,L + 6.00(c),8.31,05/2022,211.0,209.0,0.0,211.0
334,"Healthcare, Education and Childcare - (continued)","Oliver Street Dermatology Holdings, LLC",One stop,L + 6.00(a),7.77,05/2022,91.0,90.0,0.0,91.0
335,"Healthcare, Education and Childcare - (continued)","Oliver Street Dermatology Holdings, LLC",One stop,L + 6.00(c),8.31,05/2022,46.0,45.0,0.0,46.0
336,"Healthcare, Education and Childcare - (continued)","Oliver Street Dermatology Holdings, LLC  *",One stop,L + 6.00(c),8.31,05/2022,42.0,41.0,0.0,42.0
337,"Healthcare, Education and Childcare - (continued)","Oliver Street Dermatology Holdings, LLC",One stop,L + 6.00(c),8.31,05/2022,32.0,32.0,0.0,32.0
338,"Healthcare, Education and Childcare - (continued)","Oliver Street Dermatology Holdings, LLC",One stop,L + 6.00(c),8.31,05/2022,30.0,30.0,0.0,30.0
339,"Healthcare, Education and Childcare - (continued)","Oliver Street Dermatology Holdings, LLC",One stop,L + 6.00(c),8.30,05/2022,17.0,15.0,0.0,15.0
340,"Healthcare, Education and Childcare - (continued)","Oliver Street Dermatology Holdings, LLC",One stop,L + 6.00(a)(b)(c),7.79,05/2022,151.0,150.0,0.0,151.0
341,"Healthcare, Education and Childcare - (continued)","Oliver Street Dermatology Holdings, LLC",One stop,L + 6.00(a)(b),7.89,05/2022,39.0,35.0,0.0,35.0
342,"Healthcare, Education and Childcare - (continued)","ONsite Mammography, LLC",One stop,L + 6.75(a),8.64,11/2023,3079.0,3014.0,0.3,3079.0
343,"Healthcare, Education and Childcare - (continued)","ONsite Mammography, LLC",One stop,L + 6.75(d),8.93,11/2023,16.0,15.0,0.0,16.0
344,"Healthcare, Education and Childcare - (continued)","ONsite Mammography, LLC  (5)",One stop,L + 6.75,N/A  (6),11/2023,0.0,,0.0,0.0
345,"Healthcare, Education and Childcare - (continued)","Pinnacle Treatment Centers, Inc.",One stop,L + 6.25(b),8.04,08/2021,9930.0,9746.0,1.0,9930.0
346,"Healthcare, Education and Childcare - (continued)","Pinnacle Treatment Centers, Inc.",One stop,L + 6.25(a),8.07,08/2021,55.0,53.0,0.0,55.0
347,"Healthcare, Education and Childcare - (continued)","Pinnacle Treatment Centers, Inc.",One stop,L + 6.25(b),8.04,08/2021,30.0,29.0,0.0,30.0
348,"Healthcare, Education and Childcare - (continued)","PPT Management Holdings, LLC  ^",One stop,L + 6.00(c),7.70,12/2022,10171.0,9990.0,0.9,8645.0
349,"Healthcare, Education and Childcare - (continued)","PPT Management Holdings, LLC",One stop,L + 6.00(a),7.89,12/2022,200.0,196.0,0.0,170.0
350,"Healthcare, Education and Childcare - (continued)","PPT Management Holdings, LLC  *",One stop,L + 6.00(c),7.75,12/2022,134.0,134.0,0.0,114.0
351,"Healthcare, Education and Childcare - (continued)","PPT Management Holdings, LLC",One stop,L + 6.00(c),8.10,12/2022,80.0,81.0,0.0,68.0
352,"Healthcare, Education and Childcare - (continued)","PPT Management Holdings, LLC  (5)",One stop,L + 6.00(c),8.31,12/2022,38.0,29.0,0.0,
353,"Healthcare, Education and Childcare - (continued)",Premise Health Holding Corp.  *^#,One stop,L + 4.50(c),6.81,06/2020,14738.0,14689.0,1.5,14738.0
354,"Healthcare, Education and Childcare - (continued)",Premise Health Holding Corp.  (5),One stop,L + 4.50,N/A  (6),06/2020,0.0,,0.0,0.0
355,"Healthcare, Education and Childcare - (continued)","Radiology Partners, Inc.  ^#",One stop,L + 5.75(c)(d),7.61,12/2023,29053.0,28939.0,3.0,29053.0
356,"Healthcare, Education and Childcare - (continued)","Healthcare, Education and Childcare - (continued)",One stop,,,,,,,
357,"Healthcare, Education and Childcare - (continued)","Radiology Partners, Inc.  (5)",One stop,L + 5.75,N/A  (6),12/2023,0.0,,0.0,0.0
358,"Healthcare, Education and Childcare - (continued)","Reliant Pro ReHab, LLC  *",Senior loan,L + 5.00(a),6.88,12/2018,2435.0,2432.0,0.3,2435.0
359,"Healthcare, Education and Childcare - (continued)","Reliant Pro ReHab, LLC",Senior loan,P + 4.00(e),8.75,12/2018,454.0,453.0,0.0,454.0
360,"Healthcare, Education and Childcare - (continued)","Riverchase MSO, LLC  #",Senior loan,L + 5.75(c),8.06,10/2022,4956.0,4898.0,0.5,4956.0
361,"Healthcare, Education and Childcare - (continued)","Riverchase MSO, LLC",Senior loan,L + 5.75(c),7.96,10/2022,54.0,53.0,0.0,54.0
362,"Healthcare, Education and Childcare - (continued)",RXH Buyer Corporation  *^,One stop,L + 5.75(c),8.06,09/2021,17171.0,16973.0,1.8,17171.0
363,"Healthcare, Education and Childcare - (continued)",RXH Buyer Corporation  *,One stop,L + 5.75(c),8.06,09/2021,1943.0,1921.0,0.2,1943.0
364,"Healthcare, Education and Childcare - (continued)",RXH Buyer Corporation,One stop,L + 5.75(c)(e),8.75,09/2021,77.0,75.0,0.0,77.0
365,"Healthcare, Education and Childcare - (continued)","SLMP, LLC  #",One stop,L + 6.00(a),7.89,05/2023,7582.0,7430.0,0.8,7582.0
366,"Healthcare, Education and Childcare - (continued)","SLMP, LLC",One stop,L + 6.00(a),7.89,05/2023,299.0,295.0,0.0,299.0
367,"Healthcare, Education and Childcare - (continued)","SLMP, LLC",One stop,No Value,7.50 PIK,05/2027,83.0,83.0,0.0,89.0
368,"Healthcare, Education and Childcare - (continued)","SLMP, LLC  (5)",One stop,L + 6.00,N/A  (6),05/2023,0.0,,0.0,0.0
369,"Healthcare, Education and Childcare - (continued)","SLMP, LLC  (5)",One stop,L + 6.00,N/A  (6),05/2023,0.0,,0.0,0.0
370,"Healthcare, Education and Childcare - (continued)","Spear Education, LLC  ^",One stop,L + 6.25(c),7.94,08/2019,4621.0,4604.0,0.5,4621.0
371,"Healthcare, Education and Childcare - (continued)","Spear Education, LLC",One stop,L + 6.25(c),7.94,08/2019,74.0,74.0,0.0,74.0
372,"Healthcare, Education and Childcare - (continued)","Spear Education, LLC",One stop,L + 6.25,N/A  (6),08/2019,0.0,0.0,0.0,0.0
373,"Healthcare, Education and Childcare - (continued)","Summit Behavioral Healthcare, LLC  ^#",Senior loan,L + 4.75(c),6.73,10/2023,8822.0,8699.0,0.9,8822.0
374,"Healthcare, Education and Childcare - (continued)","Summit Behavioral Healthcare, LLC",Senior loan,L + 4.75(c),6.78,10/2023,45.0,43.0,0.0,45.0
375,"Healthcare, Education and Childcare - (continued)","Summit Behavioral Healthcare, LLC  (5)",Senior loan,L + 4.75,N/A  (6),10/2023,0.0,,0.0,0.0
376,"Healthcare, Education and Childcare - (continued)","WHCG Management, LLC  #",Senior loan,L + 4.75(c),7.06,03/2023,2382.0,2357.0,0.2,2382.0
377,"Healthcare, Education and Childcare - (continued)","WHCG Management, LLC",Senior loan,L + 4.75(c),6.71,03/2023,30.0,29.0,0.0,30.0
378,"Healthcare, Education and Childcare - (continued)","WHCG Management, LLC  (5)",Senior loan,L + 4.75,N/A  (6),03/2023,0.0,,0.0,0.0
379,"Healthcare, Education and Childcare - (continued)","WIRB-Copernicus Group, Inc.  *^#",Senior loan,L + 4.25(a),6.14,08/2022,10956.0,10879.0,1.1,10901.0
380,"Healthcare, Education and Childcare - (continued)","WIRB-Copernicus Group, Inc.  (5)",Senior loan,L + 4.25,N/A  (6),08/2022,0.0,,0.0,
381,"Healthcare, Education and Childcare - (continued)","WIRB-Copernicus Group, Inc.  (5)",Senior loan,L + 4.25,N/A  (6),08/2022,0.0,,0.0,
382,"Home and Office Furnishings, Housewares, and Durable Consumer","Home and Office Furnishings, Housewares, and Durable Consumer",Senior loan,,,,,,,
383,"Home and Office Furnishings, Housewares, and Durable Consumer",1A Smart Start LLC  *,Senior loan,L + 4.50(a),6.38,02/2022,550.0,549.0,0.1,551.0
384,"Home and Office Furnishings, Housewares, and Durable Consumer",CST Buyer Company  ^,One stop,L + 5.00(c),7.45,03/2023,2515.0,2452.0,0.2,2515.0
385,"Home and Office Furnishings, Housewares, and Durable Consumer",CST Buyer Company  (5),One stop,L + 5.00,N/A  (6),03/2023,0.0,,0.0,0.0
386,"Home and Office Furnishings, Housewares, and Durable Consumer","Plano Molding Company, LLC  *^#",One stop,L + 8.00(a),9.82,05/2021,13098.0,12955.0,1.2,11526.0
387,"Hotels, Motels, Inns, and Gaming","Hotels, Motels, Inns, and Gaming",One stop,,,,,,,
388,"Hotels, Motels, Inns, and Gaming","Aimbridge Hospitality, LLC  *^",One stop,L + 5.50(a),7.39,06/2022,9991.0,9843.0,1.0,9991.0
389,"Hotels, Motels, Inns, and Gaming","Aimbridge Hospitality, LLC",One stop,L + 5.50(a),7.39,06/2022,16.0,15.0,0.0,16.0
390,"Hotels, Motels, Inns, and Gaming","Aimbridge Hospitality, LLC  (5)",One stop,L + 5.50,N/A  (6),06/2022,0.0,,0.0,0.0
391,Insurance,Insurance,One stop,,,,,,,
