,Industry,Company,Investment Type,Spread Above Index,Interest Rate,Maturity Date,Principal Shares,Amortized Cost,Percentage of Net Assets,Fair Value
191,Diversified/Conglomerate Service,Arch Global CCT Holdings Corp.  (5),Senior loan,L + 4.75,N/A  (6),04/2025,0.0,0.0,0.0,
192,Diversified/Conglomerate Service,Arch Global CCT Holdings Corp.  (5),Senior loan,L + 4.75,N/A  (6),04/2026,0.0,0.0,0.0,
193,Diversified/Conglomerate Service,"Astute Holdings, Inc.  !",One stop,L + 6.00(c),7.07,04/2025,10853.0,11024.0,0.5,10853.0
194,Diversified/Conglomerate Service,"Astute Holdings, Inc.  (5)",One stop,L + 6.00,N/A  (6),04/2025,0.0,,0.0,0.0
195,Diversified/Conglomerate Service,"Astute Holdings, Inc.  (5)",One stop,L + 6.00,N/A  (6),04/2025,0.0,,0.0,0.0
196,Diversified/Conglomerate Service,Aurora Lux Finco S.A.R.L  .!(8)(13),One stop,L + 6.00(c),7.00,12/2026,998.0,974.0,0.0,898.0
197,Diversified/Conglomerate Service,"AutoQuotes, LLC  !",One stop,L + 5.75(c),6.75,11/2024,9888.0,10031.0,0.4,9690.0
198,Diversified/Conglomerate Service,"AutoQuotes, LLC",One stop,L + 5.75(c),6.75,11/2024,100.0,100.0,0.0,98.0
199,Diversified/Conglomerate Service,Axiom Merger Sub Inc.  !~,One stop,L + 5.25(c),6.36,04/2026,5861.0,5917.0,0.3,5861.0
200,Diversified/Conglomerate Service,Axiom Merger Sub Inc.  +~(8)(9),One stop,E + 5.50(g),5.50,04/2026,2416.0,2439.0,0.1,2408.0
201,Diversified/Conglomerate Service,Axiom Merger Sub Inc.,One stop,L + 5.25(c),6.25,04/2026,30.0,29.0,0.0,30.0
202,Diversified/Conglomerate Service,"Bazaarvoice, Inc.  *#+~",One stop,L + 5.75(a)(c),6.79,02/2024,48249.0,49050.0,2.1,48249.0
203,Diversified/Conglomerate Service,"Bazaarvoice, Inc.",One stop,L + 5.75(a)(c),6.75,02/2024,400.0,397.0,0.0,400.0
204,Diversified/Conglomerate Service,"Bearcat Buyer, Inc.  +~",Senior loan,L + 4.25(c),4.56,07/2026,2935.0,2959.0,0.1,2935.0
205,Diversified/Conglomerate Service,"Bearcat Buyer, Inc.  ~",Senior loan,L + 4.25(c),4.56,07/2026,310.0,307.0,0.0,310.0
206,Diversified/Conglomerate Service,"Bearcat Buyer, Inc.",Senior loan,L + 4.25(c),4.56,07/2026,165.0,166.0,0.0,165.0
207,Diversified/Conglomerate Service,"Bearcat Buyer, Inc.",Senior loan,L + 4.25,N/A  (6),07/2024,0.0,0.0,0.0,0.0
208,Diversified/Conglomerate Service,"Bullhorn, Inc.  #+~",One stop,L + 5.50(d),6.57,10/2025,67472.0,66594.0,2.8,66123.0
209,Diversified/Conglomerate Service,"Bullhorn, Inc.  (8)(9)",One stop,L + 6.00(d),6.70,10/2025,12039.0,11881.0,0.5,11902.0
210,Diversified/Conglomerate Service,"Bullhorn, Inc.  (8)(9)",One stop,L + 5.75(d),5.75,10/2025,4834.0,4771.0,0.2,4818.0
211,Diversified/Conglomerate Service - (continued),Diversified/Conglomerate Service - (continued),One stop,,,,,,,
212,Diversified/Conglomerate Service - (continued),"Bullhorn, Inc.",One stop,L + 5.50(c),6.50,10/2025,239.0,236.0,0.0,234.0
213,Diversified/Conglomerate Service - (continued),"Bullhorn, Inc.",One stop,L + 5.50(d),6.57,10/2025,78.0,77.0,0.0,77.0
214,Diversified/Conglomerate Service - (continued),"Bullhorn, Inc.",One stop,L + 0.00(d),6.57,10/2025,59.0,55.0,0.0,52.0
215,Diversified/Conglomerate Service - (continued),"Calabrio, Inc.  !~",One stop,L + 6.50(c),7.50,06/2025,24880.0,24895.0,1.1,24880.0
216,Diversified/Conglomerate Service - (continued),"Calabrio, Inc.",One stop,L + 6.50(a),7.50,06/2025,72.0,72.0,0.0,72.0
217,Diversified/Conglomerate Service - (continued),Centrify Corporation  *#,One stop,L + 8.25(c),9.33,08/2024,23299.0,23339.0,1.0,22367.0
218,Diversified/Conglomerate Service - (continued),Centrify Corporation,One stop,P + 7.25(f),10.50,08/2024,200.0,202.0,0.0,192.0
219,Diversified/Conglomerate Service - (continued),"Clearwater Analytics, LLC  ^*#",One stop,L + 5.50(d),7.09,09/2022,16458.0,16454.0,0.7,16458.0
220,Diversified/Conglomerate Service - (continued),"Clearwater Analytics, LLC  *",One stop,L + 5.50(d),6.50,09/2022,6056.0,6090.0,0.3,6056.0
221,Diversified/Conglomerate Service - (continued),"Clearwater Analytics, LLC  +One stop",One stop,L + 5.50(d),6.50,09/2022,992.0,976.0,0.0,992.0
222,Diversified/Conglomerate Service - (continued),"Clearwater Analytics, LLC  (5)",One stop,L + 5.50,N/A  (6),09/2022,0.0,,0.0,0.0
223,Diversified/Conglomerate Service - (continued),"Cloudbees, Inc.",One stop,L + 9.00(a),9.50 cash/0.50 PIK,05/2023,4209.0,4246.0,0.2,4188.0
224,Diversified/Conglomerate Service - (continued),"Cloudbees, Inc.",One stop,L + 9.00(a),9.50 cash/0.50 PIK,05/2023,2771.0,2681.0,0.1,2758.0
225,Diversified/Conglomerate Service - (continued),"Cloudbees, Inc.",One stop,L + 9.00(a),9.50 cash/0.50 PIK,05/2023,1468.0,1484.0,0.1,1460.0
226,Diversified/Conglomerate Service - (continued),"Cloudbees, Inc.",One stop,L + 8.50,N/A  (6),05/2023,0.0,0.0,0.0,0.0
227,Diversified/Conglomerate Service - (continued),"Confluence Technologies, Inc.  +~",One stop,L + 5.75(a),6.75,03/2024,45117.0,44865.0,1.9,44666.0
228,Diversified/Conglomerate Service - (continued),"Confluence Technologies, Inc.",One stop,L + 5.75(a),6.75,03/2024,69.0,68.0,0.0,66.0
229,Diversified/Conglomerate Service - (continued),"Connexin Software, Inc.  !~",One stop,L + 8.50(a),9.50,02/2024,7550.0,7621.0,0.3,7550.0
230,Diversified/Conglomerate Service - (continued),"Connexin Software, Inc.",One stop,L + 8.50(a),9.50,02/2024,20.0,20.0,0.0,20.0
231,Diversified/Conglomerate Service - (continued),"Convercent, Inc.",One stop,L + 9.00(c),8.25 cash/2.75 PIK,12/2024,2776.0,2701.0,0.1,2810.0
232,Diversified/Conglomerate Service - (continued),"Convercent, Inc.",Subordinated debt,No Value,4.00,11/2020,138.0,138.0,0.0,164.0
233,Diversified/Conglomerate Service - (continued),"Convercent, Inc.",One stop,L + 9.00(c),8.25 cash/2.75 PIK,12/2024,20.0,20.0,0.0,20.0
234,Diversified/Conglomerate Service - (continued),"Convercent, Inc.",One stop,L + 6.25,N/A  (6),12/2024,0.0,0.0,0.0,0.0
235,Diversified/Conglomerate Service - (continued),Daxko Acquisition Corporation  ^*#,One stop,L + 4.75(c),5.75,09/2023,22002.0,22260.0,0.9,22002.0
236,Diversified/Conglomerate Service - (continued),Daxko Acquisition Corporation,One stop,L + 4.75(a)(c),5.75,09/2023,68.0,68.0,0.0,68.0
237,Diversified/Conglomerate Service - (continued),"Digital Guardian, Inc.  !",One stop,L + 9.50(c),7.93 cash/3.00 PIK,06/2023,8666.0,8973.0,0.4,8963.0
238,Diversified/Conglomerate Service - (continued),"Digital Guardian, Inc.",Subordinated debt,No Value,8.00 PIK,06/2023,9.0,7.0,0.0,9.0
239,Diversified/Conglomerate Service - (continued),"Digital Guardian, Inc.",One stop,L + 5.00,N/A  (6),06/2023,0.0,0.0,0.0,2.0
240,Diversified/Conglomerate Service - (continued),DISA Holdings Acquisition Subsidiary Corp.  +~,Senior loan,L + 4.00(c),5.26,06/2022,9840.0,9927.0,0.4,8758.0
241,Diversified/Conglomerate Service - (continued),DISA Holdings Acquisition Subsidiary Corp.,Senior loan,L + 4.00(c),5.00,06/2022,1448.0,1448.0,0.1,1289.0
242,Diversified/Conglomerate Service - (continued),DISA Holdings Acquisition Subsidiary Corp  .(5),Senior loan,L + 4.00,N/A  (6),06/2022,0.0,3.0,0.0,
243,Diversified/Conglomerate Service - (continued),"E2open, LLC  *#+!~",One stop,L + 5.75(c),6.75,11/2024,86120.0,87042.0,3.6,84398.0
244,Diversified/Conglomerate Service - (continued),"E2open, LLC  (5)",One stop,L + 5.75,N/A  (6),11/2024,0.0,,0.0,
245,Diversified/Conglomerate Service - (continued),"EGD Security Systems, LLC  ^*#",One stop,L + 5.75(c),7.10,06/2023,30092.0,30486.0,1.3,30092.0
246,Diversified/Conglomerate Service - (continued),"EGD Security Systems, LLC",One stop,L + 5.75(c),6.99,06/2023,1258.0,1257.0,0.1,1258.0
247,Diversified/Conglomerate Service - (continued),"EGD Security Systems, LLC  #",One stop,L + 5.75(c),7.10,06/2023,644.0,665.0,0.0,644.0
248,Diversified/Conglomerate Service - (continued),"EGD Security Systems, LLC  #",One stop,L + 5.75(c),7.10,06/2023,575.0,571.0,0.0,575.0
249,Diversified/Conglomerate Service - (continued),"EGD Security Systems, LLC  (5)",One stop,L + 5.75,N/A  (6),06/2023,0.0,,0.0,0.0
250,Diversified/Conglomerate Service - (continued),EWC Growth Partners LLC,One stop,L + 5.50(c),6.50,03/2026,916.0,898.0,0.0,824.0
251,Diversified/Conglomerate Service - (continued),EWC Growth Partners LLC,One stop,L + 5.50(c),6.50,03/2026,30.0,29.0,0.0,27.0
252,Diversified/Conglomerate Service - (continued),EWC Growth Partners LLC,One stop,L + 5.50(c),6.50,03/2026,18.0,18.0,0.0,16.0
253,Diversified/Conglomerate Service - (continued),"GS Acquisitionco, Inc.  *#+!~",One stop,L + 5.75(c),6.83,05/2024,54184.0,54603.0,2.3,54184.0
254,Diversified/Conglomerate Service - (continued),"GS Acquisitionco, Inc.  *#",One stop,L + 5.75(c),6.83,05/2024,12788.0,13110.0,0.5,12788.0
255,Diversified/Conglomerate Service - (continued),Diversified/Conglomerate Service - (continued),One stop,,,,,,,
256,Diversified/Conglomerate Service - (continued),"GS Acquisitionco, Inc.  #",One stop,L + 5.75(c),6.83,05/2024,3294.0,3378.0,0.1,3294.0
257,Diversified/Conglomerate Service - (continued),"GS Acquisitionco, Inc.  +~",One stop,L + 5.75(c),6.83,05/2024,3040.0,3118.0,0.1,3040.0
258,Diversified/Conglomerate Service - (continued),"GS Acquisitionco, Inc.  #",One stop,L + 5.75(c),6.83,05/2024,1904.0,1952.0,0.1,1904.0
259,Diversified/Conglomerate Service - (continued),"GS Acquisitionco, Inc.",One stop,L + 5.75(d),6.83,05/2024,90.0,88.0,0.0,90.0
260,Diversified/Conglomerate Service - (continued),"GS Acquisitionco, Inc.",One stop,L + 5.75(c)(d),6.85,05/2024,75.0,75.0,0.0,75.0
261,Diversified/Conglomerate Service - (continued),"GS Acquisitionco, Inc.",One stop,L + 5.75,N/A  (6),05/2024,0.0,0.0,0.0,0.0
262,Diversified/Conglomerate Service - (continued),"HealthcareSource HR, Inc.  *#",One stop,L + 6.25(c),7.25,05/2023,33830.0,33862.0,1.4,33830.0
263,Diversified/Conglomerate Service - (continued),"HealthcareSource HR, Inc.  (5)",One stop,L + 6.25,N/A  (6),05/2023,0.0,,0.0,0.0
264,Diversified/Conglomerate Service - (continued),"HealthEdge Software, Inc.",One stop,L + 6.25(a),7.25,04/2026,2000.0,1957.0,0.1,1955.0
265,Diversified/Conglomerate Service - (continued),"HealthEdge Software, Inc.  (5)",One stop,L + 6.25,N/A  (6),04/2026,0.0,,0.0,
266,Diversified/Conglomerate Service - (continued),"HealthEdge Software, Inc.  (5)",One stop,L + 6.25,N/A  (6),04/2026,0.0,,0.0,
267,Diversified/Conglomerate Service - (continued),"HSI Halo Acquisition, Inc  .+~",One stop,L + 5.75(a),6.75,08/2026,6330.0,6289.0,0.3,6202.0
268,Diversified/Conglomerate Service - (continued),"HSI Halo Acquisition, Inc.",One stop,L + 5.75(a),6.75,08/2026,311.0,305.0,0.0,297.0
269,Diversified/Conglomerate Service - (continued),"HSI Halo Acquisition, Inc.",One stop,P + 4.75(f),8.00,09/2025,64.0,63.0,0.0,62.0
270,Diversified/Conglomerate Service - (continued),Hydraulic Authority III Limited  ~(8)(9)(10),One stop,L + 6.00(i)(j)(k),7.00,11/2025,12308.0,12526.0,0.5,11878.0
271,Diversified/Conglomerate Service - (continued),Hydraulic Authority III Limited  (8)(9)(10),One stop,No Value,11.00 PIK,11/2028,198.0,202.0,0.0,196.0
272,Diversified/Conglomerate Service - (continued),Hydraulic Authority III Limited  (8)(9)(10),One stop,L + 6.00(d),7.00,11/2025,59.0,59.0,0.0,60.0
273,Diversified/Conglomerate Service - (continued),"ICIMS, Inc.  !~",One stop,L + 6.50(c),7.50,09/2024,14355.0,14560.0,0.6,14355.0
274,Diversified/Conglomerate Service - (continued),"ICIMS, Inc.  !~",One stop,L + 6.50(c),7.50,09/2024,4500.0,4580.0,0.2,4500.0
275,Diversified/Conglomerate Service - (continued),"ICIMS, Inc.  (5)",One stop,L + 6.50,N/A  (6),09/2024,0.0,,0.0,0.0
276,Diversified/Conglomerate Service - (continued),"Imprivata, Inc.  *#+~",Senior loan,L + 4.00(c),5.00,10/2023,9237.0,9435.0,0.4,9237.0
277,Diversified/Conglomerate Service - (continued),"Imprivata, Inc.  (5)",Senior loan,L + 4.00,N/A  (6),10/2023,0.0,,0.0,0.0
278,Diversified/Conglomerate Service - (continued),"Infinisource, Inc  .+~",One stop,L + 4.50(c),5.50,10/2026,29254.0,28811.0,1.2,28377.0
279,Diversified/Conglomerate Service - (continued),"Infinisource, Inc.",One stop,L + 4.50(c),5.50,10/2026,111.0,110.0,0.0,108.0
280,Diversified/Conglomerate Service - (continued),"Infinisource, Inc.  (5)",One stop,L + 4.50,N/A  (6),10/2026,0.0,,0.0,
281,Diversified/Conglomerate Service - (continued),"Infinisource, Inc.  (5)",One stop,L + 4.50,N/A  (6),10/2026,0.0,,0.0,
282,Diversified/Conglomerate Service - (continued),"Infogix, Inc.  *#",One stop,L + 7.00(c),8.00,04/2024,7197.0,7336.0,0.3,7052.0
283,Diversified/Conglomerate Service - (continued),"Infogix, Inc.  *+One stop",One stop,L + 7.00(c),7.30,04/2024,1110.0,1128.0,0.0,1088.0
284,Diversified/Conglomerate Service - (continued),"Infogix, Inc.",One stop,L + 7.00(c),8.00,04/2024,90.0,91.0,0.0,88.0
285,Diversified/Conglomerate Service - (continued),"Property Brands, Inc  .#",One stop,L + 5.75(c),6.75,01/2024,19895.0,20102.0,0.8,18901.0
286,Diversified/Conglomerate Service - (continued),"Property Brands, Inc.  +~",One stop,L + 5.75(c),6.75,01/2024,13702.0,13576.0,0.6,13016.0
287,Diversified/Conglomerate Service - (continued),"Property Brands, Inc.  *#",One stop,L + 5.75(c),6.75,01/2024,6669.0,6787.0,0.3,6336.0
288,Diversified/Conglomerate Service - (continued),"Property Brands, Inc.^~",One stop,L + 5.75(c),6.75,01/2024,3251.0,3364.0,0.1,3088.0
289,Diversified/Conglomerate Service - (continued),"Property Brands, Inc.",One stop,L + 5.75(c),6.75,01/2024,1428.0,1475.0,0.1,1356.0
290,Diversified/Conglomerate Service - (continued),"Property Brands, Inc.  #",One stop,L + 5.75(c),6.75,01/2024,1209.0,1249.0,0.1,1148.0
291,Diversified/Conglomerate Service - (continued),"Property Brands, Inc.",One stop,L + 5.75(c),6.75,01/2024,1191.0,1233.0,0.0,1132.0
292,Diversified/Conglomerate Service - (continued),"Property Brands, Inc.",One stop,L + 5.75(c),6.75,01/2024,955.0,948.0,0.0,907.0
293,Diversified/Conglomerate Service - (continued),"Property Brands, Inc.",One stop,L + 5.75(c),6.75,01/2024,502.0,520.0,0.0,478.0
294,Diversified/Conglomerate Service - (continued),"Property Brands, Inc.",One stop,L + 5.75(c),6.75,01/2024,200.0,199.0,0.0,190.0
295,Diversified/Conglomerate Service - (continued),"Property Brands, Inc.  (5)",One stop,L + 5.75,N/A  (6),01/2024,0.0,,0.0,
296,Diversified/Conglomerate Service - (continued),"Integral Ad Science, Inc  .!~",One stop,L + 7.25(c),7.00 cash/1.25 PIK,07/2024,15832.0,16031.0,0.7,15515.0
297,Diversified/Conglomerate Service - (continued),"Integral Ad Science, Inc.  (5)",One stop,L + 6.00,N/A  (6),07/2023,0.0,,0.0,
298,Diversified/Conglomerate Service - (continued),"Integration Appliance, Inc.  ^*!~",One stop,L + 7.25(c),9.43,08/2023,68335.0,69184.0,2.9,68335.0
299,Diversified/Conglomerate Service - (continued),Diversified/Conglomerate Service - (continued),One stop,,,,,,,
300,Diversified/Conglomerate Service - (continued),"Integration Appliance, Inc.",One stop,L + 7.25(a),8.25,08/2023,973.0,969.0,0.0,973.0
301,Diversified/Conglomerate Service - (continued),Internet Truckstop Group LLC  *#!,One stop,L + 5.50(c),6.50,04/2025,22644.0,23254.0,0.9,22192.0
302,Diversified/Conglomerate Service - (continued),Internet Truckstop Group LLC  (5),One stop,L + 5.50,N/A  (6),04/2025,0.0,,0.0,
303,Diversified/Conglomerate Service - (continued),"Invoice Cloud, Inc.  !",One stop,L + 6.50(c),4.25 cash/3.25 PIK,02/2024,6467.0,6508.0,0.3,6337.0
304,Diversified/Conglomerate Service - (continued),"Invoice Cloud, Inc.",One stop,L + 7.75(c),4.25 cash/3.25 PIK,02/2024,2168.0,2167.0,0.1,2120.0
305,Diversified/Conglomerate Service - (continued),"Invoice Cloud, Inc.  (5)",One stop,L + 6.00,N/A  (6),02/2024,0.0,0.0,0.0,
306,Diversified/Conglomerate Service - (continued),"JAMF Holdings, Inc.  !~",One stop,L + 7.00(c),8.00,11/2022,13559.0,13746.0,0.6,13559.0
307,Diversified/Conglomerate Service - (continued),"JAMF Holdings, Inc.",One stop,L + 7.00,N/A  (6),11/2022,0.0,0.0,0.0,0.0
308,Diversified/Conglomerate Service - (continued),"Kareo, Inc.",One stop,L + 9.00(a),10.00,06/2022,10273.0,10403.0,0.4,10358.0
309,Diversified/Conglomerate Service - (continued),"Kareo, Inc.  !",One stop,L + 9.00(a),10.00,06/2022,941.0,957.0,0.0,949.0
310,Diversified/Conglomerate Service - (continued),"Kareo, Inc.",One stop,L + 9.00(a),10.00,06/2022,753.0,767.0,0.0,759.0
311,Diversified/Conglomerate Service - (continued),"Kareo, Inc.",One stop,P + 8.00(f),11.25,06/2022,80.0,80.0,0.0,80.0
312,Diversified/Conglomerate Service - (continued),Kaseya Traverse Inc  !~,One stop,L + 7.00(c),5.09 cash/3.00 PIK,05/2025,35799.0,36814.0,1.5,35799.0
313,Diversified/Conglomerate Service - (continued),Kaseya Traverse Inc,One stop,L + 7.00(d),5.09 cash/3.00 PIK,05/2025,505.0,523.0,0.0,505.0
314,Diversified/Conglomerate Service - (continued),Kaseya Traverse Inc,One stop,L + 6.50(c),7.50,05/2025,181.0,180.0,0.0,177.0
315,Diversified/Conglomerate Service - (continued),Kaseya Traverse Inc  (5),One stop,L + 4.00,N/A  (6),05/2025,0.0,,0.0,0.0
316,Diversified/Conglomerate Service - (continued),"Learn-it Systems, LLC  !",Senior loan,L + 4.50(c),5.00,03/2025,2547.0,2603.0,0.1,2445.0
317,Diversified/Conglomerate Service - (continued),"Learn-it Systems, LLC",Senior loan,L + 4.50(c),5.31,03/2025,345.0,344.0,0.0,331.0
318,Diversified/Conglomerate Service - (continued),"Learn-it Systems, LLC  (5)",Senior loan,L + 4.50,N/A  (6),03/2025,0.0,0.0,0.0,
319,Diversified/Conglomerate Service - (continued),Litera Bidco LLC  +~,One stop,L + 5.25(c),6.25,05/2026,3695.0,3720.0,0.2,3695.0
320,Diversified/Conglomerate Service - (continued),Litera Bidco LLC,One stop,L + 5.25(c),6.25,05/2026,704.0,729.0,0.0,704.0
321,Diversified/Conglomerate Service - (continued),Litera Bidco LLC,One stop,L + 5.25(c),6.25,05/2026,704.0,730.0,0.0,704.0
322,Diversified/Conglomerate Service - (continued),Litera Bidco LLC,One stop,L + 5.25(c),6.25,05/2025,60.0,60.0,0.0,60.0
323,Diversified/Conglomerate Service - (continued),Maverick Bidco Inc.  *#!~,One stop,L + 6.25(c),7.25,04/2023,39565.0,39806.0,1.7,39565.0
324,Diversified/Conglomerate Service - (continued),Maverick Bidco Inc.  *#,One stop,L + 6.25(c),7.25,04/2023,3191.0,3250.0,0.1,3191.0
325,Diversified/Conglomerate Service - (continued),Maverick Bidco Inc.,One stop,L + 6.25(c),7.32,04/2023,202.0,199.0,0.0,202.0
326,Diversified/Conglomerate Service - (continued),"MetricStream, Inc.  !",One stop,L + 7.00(c),9.00,05/2024,9131.0,9215.0,0.4,9196.0
327,Diversified/Conglomerate Service - (continued),"MetricStream, Inc.",One stop,L + 7.00,N/A  (6),05/2024,0.0,0.0,0.0,2.0
328,Diversified/Conglomerate Service - (continued),"MetricStream, Inc.",One stop,L + 7.00,N/A  (6),04/2024,0.0,10.0,0.0,14.0
329,Diversified/Conglomerate Service - (continued),"Mindbody, Inc.  !~",One stop,L + 9.50(c),9.00 cash/1.50 PIK,02/2025,48407.0,49239.0,1.9,45503.0
330,Diversified/Conglomerate Service - (continued),"Mindbody, Inc.",One stop,L + 8.00(c),9.07,02/2025,238.0,237.0,0.0,224.0
331,Diversified/Conglomerate Service - (continued),"Ministry Brands, LLC  +Senior loan",One stop,L + 4.00(c),5.00,12/2022,1449.0,1468.0,0.1,1362.0
332,Diversified/Conglomerate Service - (continued),"Ministry Brands, LLC  +Senior loan",One stop,L + 4.00(c),5.00,12/2022,829.0,840.0,0.0,780.0
333,Diversified/Conglomerate Service - (continued),"Ministry Brands, LLC",Senior loan,L + 4.00(c),5.00,12/2022,378.0,390.0,0.0,355.0
334,Diversified/Conglomerate Service - (continued),"MSHC, Inc.  +Senior loan",Senior loan,L + 4.25(c),5.25,12/2024,344.0,341.0,0.0,337.0
335,Diversified/Conglomerate Service - (continued),"MSHC, Inc.",Senior loan,L + 4.25(c),5.25,12/2024,9.0,9.0,0.0,8.0
336,Diversified/Conglomerate Service - (continued),"Namely, Inc  .!~",One stop,L + 7.50(c),8.25 cash/1.25 PIK,06/2024,3569.0,3605.0,0.2,3497.0
337,Diversified/Conglomerate Service - (continued),"Namely, Inc.",One stop,L + 7.50(c),8.25 cash/1.25 PIK,06/2024,2026.0,2012.0,0.1,1958.0
338,Diversified/Conglomerate Service - (continued),"Namely, Inc.",One stop,L + 7.50(a),8.25 cash/1.25 PIK,06/2024,70.0,70.0,0.0,68.0
339,Diversified/Conglomerate Service - (continued),Net Health Acquisition Corp.  *#,One stop,L + 5.50(c),6.57,12/2023,8576.0,8685.0,0.4,8576.0
340,Diversified/Conglomerate Service - (continued),Net Health Acquisition Corp.  +~,One stop,L + 5.50(c),6.57,12/2023,6862.0,6990.0,0.3,6862.0
341,Diversified/Conglomerate Service - (continued),Net Health Acquisition Corp.  *#,One stop,L + 5.50(c),6.57,12/2023,1198.0,1214.0,0.1,1198.0
342,Diversified/Conglomerate Service - (continued),Net Health Acquisition Corp  .(5),One stop,L + 5.50,N/A  (6),12/2023,0.0,,0.0,0.0
343,Diversified/Conglomerate Service - (continued),Diversified/Conglomerate Service - (continued),One stop,,,,,,,
344,Diversified/Conglomerate Service - (continued),"Netsmart Technologies, Inc.  (5)",Senior loan,L + 4.75,N/A  (6),04/2021,0.0,,0.0,
345,Diversified/Conglomerate Service - (continued),"Nextech Holdings, LLC  +~",One stop,L + 5.50(a),5.68,06/2025,4022.0,4091.0,0.2,3780.0
346,Diversified/Conglomerate Service - (continued),"Nextech Holdings, LLC",One stop,L + 5.50(a),5.68,06/2025,500.0,497.0,0.0,464.0
347,Diversified/Conglomerate Service - (continued),"Nextech Holdings, LLC  (5)",One stop,L + 5.50,N/A  (6),06/2025,0.0,,0.0,
348,Diversified/Conglomerate Service - (continued),"Nexus Brands Group, Inc.  *#",One stop,L + 6.00(c),7.00,11/2023,9402.0,9502.0,0.4,8650.0
349,Diversified/Conglomerate Service - (continued),"Nexus Brands Group, Inc.  +~(8)(9)",One stop,L + 6.00(i)(k),7.00,11/2023,7163.0,7290.0,0.3,6504.0
350,Diversified/Conglomerate Service - (continued),"Nexus Brands Group, Inc.  #",One stop,L + 6.00(c),7.00,11/2023,1991.0,2061.0,0.1,1832.0
351,Diversified/Conglomerate Service - (continued),"Nexus Brands Group, Inc.  #~",One stop,L + 6.00(c),7.00,11/2023,1441.0,1491.0,0.1,1326.0
352,Diversified/Conglomerate Service - (continued),"Nexus Brands Group, Inc.  ~",One stop,L + 6.00(c),7.00,11/2023,767.0,761.0,0.0,706.0
353,Diversified/Conglomerate Service - (continued),"Nexus Brands Group, Inc.",One stop,L + 6.00(c)(d),7.04,11/2023,60.0,61.0,0.0,44.0
354,Diversified/Conglomerate Service - (continued),"Nexus Brands Group, Inc  .(5)(8)(9)",One stop,L + 6.00,N/A  (6),11/2023,0.0,,0.0,0.0
355,Diversified/Conglomerate Service - (continued),"Nexus Brands Group, Inc.  (5)",One stop,L + 6.00,N/A  (6),11/2023,0.0,,0.0,0.0
356,Diversified/Conglomerate Service - (continued),"Nexus Brands Group, Inc.  (5)(8)(9)",One stop,L + 6.00,N/A  (6),11/2023,0.0,,0.0,
357,Diversified/Conglomerate Service - (continued),"Onapsis, Inc., Virtual Forge GMBH and Onapsis GMBH  !",One stop,P + 6.75(f),8.25 cash/1.75 PIK,10/2024,2130.0,2110.0,0.1,2237.0
358,Diversified/Conglomerate Service - (continued),"Onapsis, Inc., Virtual Forge GMBH and Onapsis GMBH",One stop,L + 6.00,N/A  (6),10/2024,0.0,0.0,0.0,1.0
359,Diversified/Conglomerate Service - (continued),"Onapsis, Inc., Virtual Forge GMBH and Onapsis GMBH",One stop,L + 7.75,N/A  (6),10/2024,0.0,0.0,0.0,4.0
360,Diversified/Conglomerate Service - (continued),"PCS Intermediate II Holdings, LLC  ~",One stop,L + 5.50(c),6.50,01/2026,14529.0,14394.0,0.6,14239.0
361,Diversified/Conglomerate Service - (continued),"PCS Intermediate II Holdings, LLC",One stop,L + 5.50(d),6.68,01/2026,27.0,26.0,0.0,25.0
362,Diversified/Conglomerate Service - (continued),"Personify, Inc.  *+One stop",One stop,L + 5.75(c),6.75,09/2024,15496.0,15767.0,0.6,14876.0
363,Diversified/Conglomerate Service - (continued),"Personify, Inc.",One stop,L + 5.75(c),6.75,09/2024,80.0,80.0,0.0,74.0
364,Diversified/Conglomerate Service - (continued),"PlanSource Holdings, Inc.  !~",One stop,L + 6.25(d),7.95,04/2025,11416.0,11549.0,0.5,11416.0
365,Diversified/Conglomerate Service - (continued),"PlanSource Holdings, Inc.  (5)",One stop,L + 6.25,N/A  (6),04/2025,0.0,,0.0,0.0
366,Diversified/Conglomerate Service - (continued),"Project Power Buyer, LLC  +~",One stop,L + 5.25(c),6.25,05/2026,11525.0,11745.0,0.5,11525.0
367,Diversified/Conglomerate Service - (continued),"Project Power Buyer, LLC  (5)",One stop,L + 5.25,N/A  (6),05/2025,0.0,,0.0,0.0
368,Diversified/Conglomerate Service - (continued),"PT Intermediate Holdings III, LLC  +~",One stop,L + 5.50(c),6.50,10/2025,29850.0,29440.0,1.2,27462.0
369,Diversified/Conglomerate Service - (continued),"Qgenda Intermediate Holdings, LLC  +One stop",One stop,L + 5.00(c),6.00,06/2025,15316.0,15335.0,0.7,15316.0
370,Diversified/Conglomerate Service - (continued),"Qgenda Intermediate Holdings, LLC  ~",One stop,L + 5.00(c),6.00,06/2025,995.0,986.0,0.0,995.0
371,Diversified/Conglomerate Service - (continued),"Qgenda Intermediate Holdings, LLC",One stop,L + 5.00(c),6.00,06/2025,200.0,198.0,0.0,200.0
372,Diversified/Conglomerate Service - (continued),"Recordxtechnologies, LLC  +One stop",One stop,L + 5.50(c),6.50,12/2025,745.0,737.0,0.0,715.0
373,Diversified/Conglomerate Service - (continued),"Recordxtechnologies, LLC",One stop,L + 5.50(c),6.50,12/2025,41.0,40.0,0.0,38.0
