,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
213,"FPG Intermediate Holdco, LLC+(5)",One stop,SF +,6.5,,N/A(6),,,,03/2027,,0,,,(  13  ),,,0.0,,(  14  ),,,
214,FSS Buyer LLC+,One stop,L +,5.75,(a),8.87,,,,08/2028,,5491,,,5399,,,0.2,,5272,,,
215,FSS Buyer LLC+(5),One stop,L +,5.75,,N/A(6),,,,08/2027,,0,,,(  1  ),,,0.0,,(  2  ),,,
216,"HS Spa Holdings, Inc.+",One stop,SF +,5.75,(m),7.51,,,,06/2029,,7782,,,7634,,,0.3,,7627,,,
217,"HS Spa Holdings, Inc.+(5)",One stop,SF +,5.75,,N/A(6),,,,06/2028,,,0,,,,(  2  ),,,0,,,(  2  )
218,"Learn-it Systems, LLC+",Senior loan,L +,4.75,(c),8.92,,,,03/2025,,2497,,,2521,,,0.1,,2297,,,
219,"Learn-it Systems, LLC+",Senior loan,L +,4.75,(b),8.42,,,,03/2025,,1344,,,1341,,,0.0,,1236,,,
220,"Learn-it Systems, LLC+",Senior loan,L +,4.75,(b)(c),8.30,,,,03/2025,,606,,,598,,,0.0,,558,,,
221,"Learn-it Systems, LLC+",Senior loan,L +,4.75,(b),7.63,,,,03/2025,,33,,,32,,,0.0,,29,,,
222,"Liminex, Inc.+",One stop,SF +,7.25,(l),10.95,,,,11/2026,,25462,,,25129,,,1.0,,25971,,,
223,"Liminex, Inc.+",One stop,SF +,6.25,(l),9.95,,,,11/2026,,20000,,,19816,,,0.8,,19800,,,
224,"Liminex, Inc.+",One stop,SF +,7.25,(l),10.95,,,,11/2026,,800,,,794,,,0.0,,816,,,
225,"Liminex, Inc.+(5)",One stop,SF +,7.25,,N/A(6),,,,11/2026,,0,,,(  1  ),,,0.0,,0,,,
226,Litera Bidco LLC+,One stop,L +,6.0,(a),9.12,,,,05/2026,,5718,,,5666,,,0.2,,5662,,,
227,Litera Bidco LLC+,One stop,L +,5.75,(a),8.87,,,,05/2026,,3674,,,3688,,,0.1,,3609,,,
228,Litera Bidco LLC+,One stop,L +,5.75,(a),8.87,,,,05/2026,,688,,,705,,,0.0,,676,,,
229,Litera Bidco LLC+,One stop,L +,5.75,(a),8.87,,,,05/2026,,688,,,705,,,0.0,,676,,,
230,Litera Bidco LLC+,One stop,L +,6.0,(a),9.12,,,,05/2026,,517,,,513,,,0.0,,512,,,
231,Litera Bidco LLC+,One stop,L +,5.75,,N/A(6),,,,05/2025,,0,,,0,,,0.0,,0,,,
232,"Mario Purchaser, LLC+",One stop,SF +,5.75,(k),8.88,,,,04/2029,,7654,,,7510,,,0.3,,7347,,,
233,"Mario Purchaser, LLC+",One stop,SF +,10.75,(k),13.88,PIK,,,04/2032,,1527,,,1487,,,0.1,,1497,,,
234,"Mario Purchaser, LLC+(5)",One stop,P +,4.75,,N/A(6),,,,04/2028,,0,,,(  1  ),,,0.0,,(  3  ),,,
235,"Mario Purchaser, LLC+",One stop,SF +,5.75,(k),8.88,,,,04/2029,,109,,,104,,,0.0,,94,,,
236,"Mathnasium, LLC#",One stop,L +,5.0,(b),7.91,,,,11/2027,,9261,,,9182,,,0.4,,9168,,,
237,"Mathnasium, LLC+",One stop,L +,5.0,(b),7.91,,,,11/2027,,13,,,12,,,0.0,,12,,,
238,"NSG Buyer, Inc. +",One stop,SF +,6.0,(k),9.13,,,,06/2029,,7874,,,7798,,,0.3,,7874,,,
239,"NSG Buyer, Inc. +",One stop,SF +,6.0,(k),9.13,,,,06/2029,,242,,,239,,,0.0,,242,,,
240,"NSG Buyer, Inc. +",One stop,SF +,6.0,(k),9.13,,,,06/2029,,141,,,140,,,0.0,,141,,,
241,"NSG Buyer, Inc. +",One stop,SF +,6.0,(k),9.13,,,,06/2029,,133,,,117,,,0.0,,133,,,
242,"NSG Buyer, Inc. +",One stop,SF +,6.0,(k),9.13,,,,06/2028,,12,,,11,,,0.0,,12,,,
243,"PADI Holdco, Inc.*#",One stop,L +,7.25,(b),8.82,cash/,1.50,PIK,04/2024,,21638,,,21619,,,0.8,,20771,,,
244,"PADI Holdco, Inc.+(8)(9)",One stop,E +,7.25,(e),6.33,cash/,1.50,PIK,04/2024,,17873,,,20923,,,0.7,,17156,,,
245,"PADI Holdco, Inc.+",One stop,L +,7.25,(b),9.38,cash/,1.50,PIK,04/2024,,824,,,820,,,0.0,,791,,,
246,"PADI Holdco, Inc.+",One stop,L +,7.25,(b),8.90,cash/,1.50,PIK,04/2024,,170,,,170,,,0.0,,163,,,
247,"PADI Holdco, Inc.+(5)",One stop,L +,5.75,,N/A(6),,,,04/2023,,0,,,(  1  ),,,0.0,,(  4  ),,,
248,Provenance Buyer LLC#+,One stop,L +,5.0,(a),8.12,,,,06/2027,,18279,,,17987,,,0.7,,18279,,,
249,Provenance Buyer LLC+,One stop,L +,5.0,(a),8.12,,,,06/2027,,9975,,,9881,,,0.4,,9975,,,
250,Provenance Buyer LLC+(5),One stop,L +,5.0,,N/A(6),,,,06/2027,,0,,,(  2  ),,,0.0,,0,,,
251,Provenance Buyer LLC+(5),One stop,L +,5.0,,N/A(6),,,,06/2027,,0,,,(  2  ),,,0.0,,0,,,
252,RW AM Holdco LLC#+,One stop,SF +,5.25,(m),9.48,,,,04/2028,,17729,,,17565,,,0.7,,17551,,,
253,RW AM Holdco LLC+(5),One stop,SF +,5.25,,N/A(6),,,,04/2028,,0,,,(  1  ),,,0.0,,(  2  ),,,
254,Diversified Financial Services,,,,,,,,,,,,,,,,,,,,,,
255,"AxiomSL Group, Inc.+",One stop,L +,6.0,(a),9.12,,,,12/2027,,,4016,,,,3951,,,0.2,,,3976
256,"AxiomSL Group, Inc.+",One stop,L +,6.0,,N/A(6),,,,12/2027,,0,,,0,,,0.0,,0,,,
257,"AxiomSL Group, Inc.+",One stop,L +,6.0,,N/A(6),,,,12/2025,,0,,,0,,,0.0,,0,,,
258,"Banker's Toolbox, Inc.+",One stop,SF +,5.25,(m),9.23,,,,07/2027,,8017,,,7938,,,0.3,,7857,,,
259,"Banker's Toolbox, Inc.+(5)",One stop,L +,5.25,,N/A(6),,,,07/2027,,0,,,0,,,0.0,,(  2  ),,,
260,"Banker's Toolbox, Inc.+",One stop,L +,5.25,(c),8.74,,,,07/2027,,990,,,985,,,0.0,,921,,,
261,"Flash Topco, Inc.*",One stop,L +,5.75,(b),8.56,,,,10/2028,,9820,,,9734,,,0.4,,9623,,,
262,"Flash Topco, Inc.+(5)",One stop,L +,5.75,,N/A(6),,,,10/2028,,0,,,(  1  ),,,0.0,,(  2  ),,,
263,"Higginbotham Insurance Agency, Inc.+",One stop,L +,5.25,(a),8.37,,,,11/2026,,4577,,,4528,,,0.2,,4531,,,
264,"Higginbotham Insurance Agency, Inc.+",One stop,L +,5.25,(a),8.37,,,,11/2026,,26,,,25,,,0.0,,24,,,
265,Diversified Telecommunication Services,,,,,,,,,,,,,,,,,,,,,,
266,"NTI Connect, LLC+",Senior loan,L +,5.0,(b),8.67,,,,12/2024,,,1628,,,,1609,,,0.1,,,1628
267,"Electronic Equipment, Instruments & Components",,,,,,,,,,,,,,,,,,,,,,
268,CST Buyer Company#+,One stop,L +,5.5,(a),8.62,,,,10/2025,,20121,,,19964,,,0.8,,20121,,,
269,CST Buyer Company#+,One stop,L +,5.5,(a),8.62,,,,10/2025,,10140,,,10074,,,0.4,,10140,,,
270,CST Buyer Company+,One stop,L +,5.5,,N/A(6),,,,10/2025,,0,,,0,,,0.0,,0,,,
271,"Electrical Source Holdings, LLC*#+",One stop,L +,5.0,(b),8.07,,,,11/2025,,75982,,,75698,,,3.0,,75982,,,
272,"Electrical Source Holdings, LLC+",One stop,L +,5.0,(b),8.67,,,,11/2025,,19780,,,19780,,,0.8,,19780,,,
273,"Electrical Source Holdings, LLC+",One stop,L +,5.0,(b),8.07,,,,11/2025,,1752,,,1752,,,0.1,,1752,,,
274,"Electrical Source Holdings, LLC+",Senior loan,L +,5.0,(b),8.67,,,,11/2025,,648,,,642,,,0.0,,648,,,
275,"Electrical Source Holdings, LLC+",Senior loan,L +,5.0,(b),8.67,,,,11/2025,,137,,,136,,,0.0,,137,,,
276,"Electrical Source Holdings, LLC+",Senior loan,L +,5.0,(b),8.67,,,,11/2025,,94,,,94,,,0.0,,94,,,
277,"Electrical Source Holdings, LLC+",Senior loan,L +,5.0,(b),8.67,,,,11/2025,,89,,,88,,,0.0,,89,,,
278,"Electrical Source Holdings, LLC+",Senior loan,L +,5.0,(b),8.67,,,,11/2025,,88,,,86,,,0.0,,88,,,
279,"Electrical Source Holdings, LLC+(5)",Senior loan,L +,5.0,,N/A(6),,,,11/2025,,0,,,(  2  ),,,0.0,,0,,,
280,"Electrical Source Holdings, LLC+",Senior loan,L +,5.0,(b),8.67,,,,11/2025,,46,,,45,,,0.0,,46,,,
281,"Electrical Source Holdings, LLC+",Senior loan,L +,5.0,(b),8.07,,,,11/2025,,41,,,41,,,0.0,,41,,,
282,"Electrical Source Holdings, LLC+",Senior loan,L +,5.0,(b),8.67,,,,11/2025,,35,,,35,,,0.0,,35,,,
283,"Electrical Source Holdings, LLC+",Senior loan,L +,5.0,(b),8.67,,,,11/2025,,17,,,17,,,0.0,,17,,,
284,"Electrical Source Holdings, LLC+(5)",One stop,L +,5.0,,N/A(6),,,,11/2025,,0,,,(  119  ),,,0.0,,0,,,
285,"Electrical Source Holdings, LLC+",One stop,L +,5.0,(b),7.77,,,,11/2025,,2305,,,2305,,,0.1,,2305,,,
286,Food & Staples Retailing,,,,,,,,,,,,,,,,,,,,,,
287,"Cafe Rio Holding, Inc.*#",One stop,SF +,5.5,(l),9.20,,,,09/2028,,,18226,,,,18096,,,0.7,,,18226
288,"Cafe Rio Holding, Inc.+",One stop,SF +,5.5,(l),9.20,,,,09/2028,,3277,,,3241,,,0.1,,3277,,,
289,"Cafe Rio Holding, Inc.#+",One stop,SF +,5.5,(l),9.20,,,,09/2028,,2203,,,2202,,,0.1,,2203,,,
290,"Cafe Rio Holding, Inc.*#",One stop,SF +,5.5,(l),9.20,,,,09/2028,,1398,,,1397,,,0.1,,1398,,,
291,"Cafe Rio Holding, Inc.#+",One stop,SF +,5.5,(l),9.20,,,,09/2028,,1235,,,1234,,,0.1,,1235,,,
292,"Cafe Rio Holding, Inc.+",One stop,SF +,5.5,(l),9.20,,,,09/2028,,110,,,107,,,0.0,,110,,,
293,"Cafe Rio Holding, Inc.+",One stop,SF +,5.5,(l),9.20,,,,09/2028,,178,,,176,,,0.0,,178,,,
294,"Cafe Rio Holding, Inc.+(5)",One stop,SF +,5.5,,N/A(6),,,,09/2028,,0,,,(  1  ),,,0.0,,0,,,
295,"Cafe Rio Holding, Inc.+",One stop,SF +,5.5,(l),9.20,,,,09/2028,,80,,,79,,,0.0,,80,,,
296,"Mendocino Farms, LLC+",One stop,SF +,6.25,(k),9.38,,,,06/2025,,931,,,928,,,0.0,,922,,,
297,"Mendocino Farms, LLC+",One stop,SF +,6.25,(k),9.38,,,,06/2025,,731,,,730,,,0.0,,724,,,
298,"Mendocino Farms, LLC+",One stop,SF +,6.25,(k),9.38,,,,06/2025,,718,,,710,,,0.0,,711,,,
299,"Mendocino Farms, LLC+",One stop,SF +,6.25,(k),9.38,,,,06/2025,,353,,,350,,,0.0,,350,,,
300,"Mendocino Farms, LLC+",One stop,SF +,6.25,(k),9.38,,,,06/2025,,353,,,349,,,0.0,,349,,,
301,"Mendocino Farms, LLC+",One stop,SF +,6.25,(k),9.38,,,,06/2025,,174,,,172,,,0.0,,172,,,
302,"Mendocino Farms, LLC+",One stop,SF +,6.25,(k),9.38,,,,06/2025,,106,,,104,,,0.0,,105,,,
303,"Mendocino Farms, LLC+(5)",One stop,SF +,6.25,,N/A(6),,,,06/2025,,0,,,(  20  ),,,0.0,,(  21  ),,,
304,"Ruby Slipper Cafe LLC, The*+",One stop,SF +,7.5,(l),11.20,,,,06/2024,,2025,,,2019,,,0.1,,2025,,,
305,"Ruby Slipper Cafe LLC, The+",One stop,SF +,7.5,(l),11.20,,,,06/2024,,410,,,411,,,0.0,,410,,,
306,"Ruby Slipper Cafe LLC, The+",One stop,SF +,7.5,(l),11.20,,,,06/2024,,292,,,289,,,0.0,,292,,,
307,"Ruby Slipper Cafe LLC, The+",One stop,SF +,7.5,(l),11.20,,,,06/2024,,0,,,0,,,0.0,,0,,,
308,"Ruby Slipper Cafe LLC, The+",One stop,SF +,7.5,,N/A(6),,,,06/2024,,0,,,0,,,0.0,,0,,,
309,"Wetzel's Pretzels, LLC*#+",One stop,L +,6.5,(b),10.17,,,,09/2023,,14768,,,14679,,,0.6,,14768,,,
310,"Wetzel's Pretzels, LLC+",One stop,L +,6.5,(b),10.17,,,,09/2023,,0,,,0,,,0.0,,0,,,
311,Wineshipping.com LLC+,One stop,L +,5.75,(c),7.58,,,,10/2027,,6793,,,6736,,,0.3,,6590,,,
312,Wineshipping.com LLC+,One stop,L +,5.75,(b),8.17,,,,10/2027,,186,,,178,,,0.0,,180,,,
313,Wineshipping.com LLC+,One stop,L +,5.75,(b),8.83,,,,10/2027,,17,,,16,,,0.0,,14,,,
314,Wood Fired Holding Corp.*#,One stop,L +,6.25,(b),8.67,,,,12/2023,,9679,,,9728,,,0.4,,9679,,,
315,Wood Fired Holding Corp.+,One stop,L +,6.25,,N/A(6),,,,12/2023,,0,,,0,,,0.0,,0,,,
316,Food Products,,,,,,,,,,,,,,,,,,,,,,
317,"Borrower R365 Holdings, LLC+",One stop,L +,6.5,(b),7.18,cash/,3.00,PIK,06/2027,,,13490,,,,13288,,,0.5,,,13490
318,"Borrower R365 Holdings, LLC+",One stop,L +,6.5,(b),7.18,cash/,3.00,PIK,06/2027,,1112,,,1094,,,0.1,,1112,,,
319,"Borrower R365 Holdings, LLC+(5)",One stop,L +,6.5,,N/A(6),,,,06/2027,,0,,,(  1  ),,,0.0,,0,,,
320,"Borrower R365 Holdings, LLC+(5)",One stop,L +,6.5,,N/A(6),,,,06/2027,,0,,,(  1  ),,,0.0,,0,,,
321,"Flavor Producers, LLC#+",Senior loan,L +,5.75,(b),7.82,cash/,1.00,PIK,12/2023,,5001,,,4962,,,0.2,,4851,,,
322,"Flavor Producers, LLC+",Senior loan,L +,5.75,(b),7.82,cash/,1.00,PIK,12/2022,,2,,,2,,,0.0,,2,,,
323,"Kodiak Cakes, LLC*#+",Senior loan,L +,6.0,(b),9.67,,,,06/2027,,12369,,,12246,,,0.4,,11379,,,
324,"Kodiak Cakes, LLC+",Senior loan,L +,6.0,(b),9.67,,,,06/2026,,100,,,99,,,0.0,,87,,,
325,"Louisiana Fish Fry Products, Ltd.*+",One stop,SF +,6.25,(k),9.38,,,,07/2027,,9777,,,9698,,,0.4,,8994,,,
326,"Louisiana Fish Fry Products, Ltd.+",One stop,L +,6.25,(c)(k),9.24,,,,07/2027,,73,,,71,,,0.0,,65,,,
327,"MAPF Holdings, Inc.*#+",One stop,L +,5.5,(b),9.17,,,,12/2026,,37979,,,37709,,,1.5,,37979,,,
328,"MAPF Holdings, Inc.+",One stop,L +,5.5,(b),9.17,,,,12/2026,,70,,,68,,,0.0,,70,,,
329,"P&P Food Safety Holdings, Inc.*+",One stop,L +,6.0,(c),8.88,,,,12/2026,,17722,,,17551,,,0.7,,17367,,,
330,"P&P Food Safety Holdings, Inc.+",One stop,L +,6.0,(b),9.67,,,,12/2026,,38,,,37,,,0.0,,36,,,
331,"P&P Food Safety Holdings, Inc.+(5)",One stop,L +,6.0,,N/A(6),,,,12/2026,,0,,,(  5  ),,,0.0,,0,,,
332,"Purfoods, LLC+",One stop,No Value,,,7.00,PIK,,,05/2026,,66,,,69,,,0.0,,66,,,
333,Ultimate Baked Goods Midco LLC+,One stop,L +,6.5,(a),9.62,,,,08/2027,,6671,,,6604,,,0.2,,6004,,,
334,Ultimate Baked Goods Midco LLC+,One stop,L +,6.5,(a)(d),9.92,,,,08/2027,,47,,,19,,,0.0,,41,,,
335,"Whitebridge Pet Brands, LLC*#+",One stop,L +,5.0,(a),8.12,,,,07/2027,,23003,,,22686,,,0.9,,23003,,,
336,"Whitebridge Pet Brands, LLC+",One stop,L +,5.0,(a),7.98,,,,07/2027,,130,,,128,,,0.0,,130,,,
337,Wizard Bidco Limited+(8)(9)(10),One stop,SN +,4.75,(i),6.94,,,,03/2029,,6067,,,7062,,,0.2,,6067,,,
338,Wizard Bidco Limited+(5)(8)(9)(10),One stop,SN +,4.75,,N/A(6),,,,09/2028,,0,,,(  1  ),,,0.0,,0,,,
339,Health Care Equipment & Supplies,,,,,,,,,,,,,,,,,,,,,,
340,"Aspen Medical Products, LLC#+",One stop,L +,5.0,(b),7.39,,,,06/2025,,,4115,,,,4155,,,0.2,,,4074
341,"Aspen Medical Products, LLC+",One stop,L +,5.0,(b),7.39,,,,06/2025,,263,,,262,,,0.0,,260,,,
342,"Aspen Medical Products, LLC+",One stop,L +,5.0,,N/A(6),,,,06/2025,,0,,,0,,,0.0,,0,,,
343,Baduhenna Bidco Limited+(8)(10),One stop,SF +,6.5,(j),9.61,,,,08/2028,,5415,,,5353,,,0.2,,5415,,,
344,Baduhenna Bidco Limited+(8)(9)(10),One stop,E +,6.45,(e),6.70,,,,08/2028,,2839,,,3389,,,0.1,,2806,,,
345,Baduhenna Bidco Limited+(8)(9)(10),One stop,SF +,6.5,(i),8.76,,,,08/2028,,790,,,940,,,0.0,,784,,,
346,Baduhenna Bidco Limited+(8)(9)(10),One stop,E +,6.45,(e),7.64,,,,08/2028,,677,,,756,,,0.0,,669,,,
347,Baduhenna Bidco Limited+(5)(8)(9)(10),One stop,SF +,6.5,,N/A(6),,,,08/2028,,0,,,(  17  ),,,0.0,,(  8  ),,,
348,"Belmont Instrument, LLC+",One stop,SF +,6.25,(l),9.69,,,,08/2028,,9900,,,9803,,,0.4,,9801,,,
349,"Belmont Instrument, LLC+(5)",One stop,SF +,6.25,,N/A(6),,,,08/2028,,0,,,(  1  ),,,0.0,,(  1  ),,,
350,"Blades Buyer, Inc.#+",Senior loan,SF +,4.75,(l)(m),7.43,,,,03/2028,,10045,,,9940,,,0.4,,9786,,,
351,"Blades Buyer, Inc.+",Senior loan,SF +,4.75,(k),7.47,,,,03/2028,,33,,,31,,,0.0,,27,,,
352,"Blades Buyer, Inc.+(5)",Senior loan,SF +,4.75,,N/A(6),,,,03/2028,,0,,,(  1  ),,,0.0,,(  8  ),,,
353,"Blades Buyer, Inc.+",Senior loan,SF +,4.75,,N/A(6),,,,03/2028,,0,,,0,,,0.0,,0,,,
354,"Blue River Pet Care, LLC*#+",One stop,L +,5.0,(a),8.12,,,,07/2026,,51197,,,50889,,,2.0,,50686,,,
355,"Blue River Pet Care, LLC+(5)",One stop,L +,5.0,,N/A(6),,,,08/2025,,0,,,(  2  ),,,0.0,,(  4  ),,,
356,"Blue River Pet Care, LLC+(5)",One stop,L +,5.0,,N/A(6),,,,07/2026,,0,,,(  10  ),,,0.0,,(  11  ),,,
357,"Blue River Pet Care, LLC+",One stop,L +,5.0,(a),7.94,,,,07/2026,,180,,,178,,,0.0,,178,,,
358,"Blue River Pet Care, LLC+",One stop,L +,5.0,(a),8.12,,,,07/2026,,173,,,172,,,0.0,,171,,,
359,"CCSL Holdings, LLC*+",One stop,SF +,6.5,(k),9.63,,,,12/2026,,15399,,,15261,,,0.6,,15244,,,
360,"CCSL Holdings, LLC+",One stop,SF +,6.5,(k),9.63,,,,12/2026,,4156,,,4123,,,0.2,,4114,,,
361,"CCSL Holdings, LLC+(8)(9)",One stop,SN +,6.5,(i),8.79,,,,12/2026,,2175,,,2428,,,0.1,,2154,,,
362,"CCSL Holdings, LLC+",One stop,SF +,6.5,(d)(k),9.73,,,,12/2026,,115,,,113,,,0.0,,113,,,
363,"CCSL Holdings, LLC+(5)",One stop,SF +,6.5,,N/A(6),,,,12/2026,,0,,,(  15  ),,,0.0,,(  14  ),,,
364,"CCSL Holdings, LLC+(5)",One stop,SF +,6.5,,N/A(6),,,,12/2026,,0,,,(  24  ),,,0.0,,(  26  ),,,
365,CMI Parent Inc.#+,Senior loan,L +,4.25,(b),7.26,,,,08/2025,,6499,,,6563,,,0.3,,6434,,,
366,CMI Parent Inc.+,Senior loan,L +,4.25,(b),7.92,,,,08/2025,,3220,,,3196,,,0.1,,3188,,,
367,CMI Parent Inc.+(5),Senior loan,L +,4.25,,N/A(6),,,,08/2025,,0,,,(  2  ),,,0.0,,(  4  ),,,
368,CMI Parent Inc.+,Senior loan,SF +,4.75,(l),8.30,,,,08/2025,,2932,,,2903,,,0.1,,2903,,,
369,"G & H Wire Company, Inc.#+",One stop,L +,8.0,(c),11.17,cash/,1.00,PIK,09/2023,,11133,,,11109,,,0.4,,10911,,,
370,"G & H Wire Company, Inc.+",One stop,L +,8.0,(b),10.24,cash/,1.00,PIK,10/2022,,72,,,72,,,0.0,,68,,,
371,"Joerns Healthcare, LLC*+(7)",One stop,SF +,16.0,(l),9.75,cash/,10.00,PIK,08/2024,,2084,,,1963,,,0.0,,104,,,
372,"Joerns Healthcare, LLC*+(7)",One stop,SF +,16.0,(l),9.75,cash/,10.00,PIK,08/2024,,2003,,,1889,,,0.0,,0,,,
373,"Joerns Healthcare, LLC+",One stop,No Value,,,15.00,PIK,,,11/2022,,1290,,,1287,,,0.0,,1161,,,
374,Health Care Providers & Services,,,,,,,,,,,,,,,,,,,,,,
375,"AAH TOPCO, LLC +",One stop,L +,5.5,(a),8.58,,,,12/2027,,,8329,,,,8256,,,0.3,,,8079
376,"AAH TOPCO, LLC +",Subordinated debt,No Value,,,11.50,PIK,,,12/2031,,1080,,,1062,,,0.0,,1026,,,
377,"AAH TOPCO, LLC +(5)",One stop,L +,5.5,,N/A(6),,,,12/2027,,0,,,(  1  ),,,0.0,,(  2  ),,,
378,"AAH TOPCO, LLC +",One stop,L +,5.5,(a),8.36,,,,12/2027,,193,,,187,,,0.0,,175,,,
379,"Active Day, Inc.#+",One stop,SF +,5.25,(k),8.38,,,,02/2025,,17746,,,17566,,,0.7,,17389,,,
380,"Active Day, Inc.#+",One stop,SF +,5.25,(k),8.38,,,,02/2025,,1369,,,1356,,,0.1,,1343,,,
381,"Active Day, Inc.*#",One stop,SF +,5.25,(k),8.38,,,,02/2025,,883,,,874,,,0.1,,865,,,
382,"Active Day, Inc.+",One stop,SF +,5.25,(k),8.38,,,,02/2025,,704,,,696,,,0.1,,689,,,
383,"Active Day, Inc.+",One stop,SF +,5.25,(k),8.38,,,,02/2025,,620,,,615,,,0.0,,608,,,
384,"Active Day, Inc.*#",One stop,SF +,5.25,(k),8.38,,,,02/2025,,610,,,604,,,0.0,,597,,,
385,"Active Day, Inc.+(5)",One stop,SF +,5.25,,N/A(6),,,,02/2025,,0,,,(  2  ),,,0.0,,(  4  ),,,
386,"Active Day, Inc.+",One stop,SF +,5.25,(k),8.38,,,,02/2025,,0,,,0,,,0.0,,0,,,
387,"Acuity Eyecare Holdings, LLC+",One stop,SF +,6.0,(l),9.47,,,,03/2025,,16467,,,16342,,,0.6,,16213,,,
388,"Acuity Eyecare Holdings, LLC+",One stop,No Value,,,15.00,,,,06/2027,,10440,,,10239,,,0.4,,10440,,,
389,"Acuity Eyecare Holdings, LLC+",One stop,SF +,6.25,(l),9.95,,,,03/2025,,4077,,,4071,,,0.2,,4036,,,
390,"Acuity Eyecare Holdings, LLC+",One stop,SF +,6.25,(l),9.77,,,,03/2025,,3632,,,3607,,,0.2,,3596,,,
391,"Acuity Eyecare Holdings, LLC#+",One stop,SF +,6.25,(l),9.95,,,,03/2025,,3504,,,3516,,,0.2,,3469,,,
392,"Acuity Eyecare Holdings, LLC+",One stop,SF +,6.25,(l),9.95,,,,03/2025,,3203,,,3246,,,0.1,,3172,,,
393,"Acuity Eyecare Holdings, LLC+",One stop,SF +,6.0,(l),9.02,,,,03/2025,,2047,,,2016,,,0.1,,2016,,,
394,"Acuity Eyecare Holdings, LLC+",One stop,SF +,6.25,(l),9.95,,,,03/2025,,1868,,,1909,,,0.1,,1849,,,
395,"Acuity Eyecare Holdings, LLC+",One stop,SF +,6.25,(l),9.95,,,,03/2025,,452,,,455,,,0.0,,447,,,
396,"Acuity Eyecare Holdings, LLC+",One stop,SF +,13.0,(l),9.95,cash/,6.75,PIK,03/2025,,251,,,250,,,0.0,,266,,,
397,"Acuity Eyecare Holdings, LLC+",One stop,SF +,6.25,(l),9.95,,,,03/2025,,167,,,166,,,0.0,,165,,,
398,"Acuity Eyecare Holdings, LLC+",One stop,SF +,6.0,(l),9.71,,,,03/2025,,61,,,51,,,0.0,,45,,,
399,"Acuity Eyecare Holdings, LLC+",Senior loan,SF +,6.25,(l),9.04,,,,03/2025,,110,,,109,,,0.0,,109,,,
400,"Acuity Eyecare Holdings, LLC+",One stop,SF +,13.0,(l),9.76,cash/,6.75,PIK,03/2025,,96,,,96,,,0.0,,102,,,
401,"Acuity Eyecare Holdings, LLC+",One stop,SF +,6.25,(l),9.95,,,,03/2025,,1,,,1,,,0.0,,1,,,
402,"Acuity Eyecare Holdings, LLC+",One stop,SF +,6.25,(l),9.94,,,,03/2025,,145,,,145,,,0.0,,143,,,
403,"Acuity Eyecare Holdings, LLC+",One stop,SF +,6.0,(l),9.06,,,,03/2025,,208,,,206,,,0.0,,205,,,
404,"Advanced Pain Management Holdings, Inc.+(7)",Senior loan,P +,3.75,(d),10.00,,,,07/2021,,17456,,,6855,,,0.0,,0,,,
405,"Advanced Pain Management Holdings, Inc.+(7)",Senior loan,L +,8.5,(a),11.62,,,,07/2021,,6906,,,6,,,0.0,,0,,,
406,"Advanced Pain Management Holdings, Inc.+(7)",Senior loan,P +,3.75,(d),10.00,,,,07/2021,,1190,,,469,,,0.0,,0,,,
407,"Advanced Pain Management Holdings, Inc.+(7)",Senior loan,P +,3.75,(d),10.00,,,,07/2021,,888,,,544,,,0.0,,0,,,
408,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+,One stop,L +,6.13,(b),9.80,,,,03/2027,,4708,,,4661,,,0.2,,4505,,,
409,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+,One stop,L +,6.13,(b),9.80,,,,03/2027,,3936,,,3882,,,0.2,,3766,,,
410,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+,Subordinated debt,L +,10.5,(a),13.62,,,,03/2028,,1900,,,1874,,,0.1,,1900,,,
411,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+,Subordinated debt,L +,10.5,(a),13.62,,,,03/2028,,726,,,719,,,0.0,,726,,,
412,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+,Subordinated debt,L +,10.5,(a),13.62,,,,03/2028,,163,,,159,,,0.0,,163,,,
413,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+,One stop,L +,6.25,(a),9.37,,,,03/2027,,97,,,95,,,0.0,,89,,,
414,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+(5),One stop,L +,6.0,,N/A(6),,,,03/2027,,0,,,(  1  ),,,0.0,,(  3  ),,,
415,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+(5),One stop,L +,6.25,,N/A(6),,,,03/2027,,0,,,(  1  ),,,0.0,,(  3  ),,,
416,"Community Care Partners, LLC+",One stop,SF +,5.75,(k),8.89,,,,06/2026,,2349,,,2330,,,0.1,,2325,,,
417,"Community Care Partners, LLC+(5)",One stop,SF +,5.75,,N/A(6),,,,06/2026,,0,,,(  3  ),,,0.0,,(  3  ),,,
418,"CRH Healthcare Purchaser, Inc.*+",Senior loan,L +,4.5,(b),8.17,,,,12/2024,,19502,,,19499,,,0.8,,19502,,,
419,"CRH Healthcare Purchaser, Inc.#",Senior loan,L +,4.5,(b),8.17,,,,12/2024,,,5197,,,,5162,,,0.2,,,5197
