,Industry,Company,Investment Type,Spread Above Index,Interest Rate,Maturity Date,Principal Shares,Amortized Cost,Percentage of Net Assets,Fair Value
228,Diversified Consumer Services,"Mario Purchaser, LLC+One stop",One stop,SF +5.75(n),10.95,04/2029,169,165,-,158
229,Diversified Consumer Services,"Mathnasium, LLC#",One stop,SF +5.0(o),10.24,11/2027,9191,9124,0.4,9191
230,Diversified Consumer Services,"Mathnasium, LLC+One stop",One stop,SF +5.0(o),10.24,11/2027,13,12,-,13
231,Diversified Consumer Services,"NSG Buyer, Inc. *#+One stop",One stop,SF +6.5(n),11.70,11/2029,20787,20372,0.8,20579
232,Diversified Consumer Services,"NSG Buyer, Inc. +(5)",One stop,SF +6.5,N/A(6),11/2029,-,(37),-,(41)
233,Diversified Consumer Services,"NSG Buyer, Inc. +(5)",One stop,SF +6.5,N/A(6),11/2028,-,-,-,(1)
234,Diversified Consumer Services,"PADI Holdco, Inc.*#(23)",One stop,SF +6.5(o),11.16cash/0.75PIK,04/2024,21595,21551,0.9,21379
235,Diversified Consumer Services,"PADI Holdco, Inc.+(8)(9)(23)",One stop,E +6.5(f),9.22cash/0.75PIK,04/2024,19969,20935,0.8,19769
236,Diversified Consumer Services,"PADI Holdco, Inc.+(23)",One stop,L +6.5(b),11.29cash/0.75PIK,04/2024,833,831,-,825
237,Diversified Consumer Services,"PADI Holdco, Inc.+(23)",One stop,SF +6.5(o),11.15cash/0.75PIK,04/2024,172,172,-,170
238,Diversified Consumer Services,"PADI Holdco, Inc.+(5)",One stop,L +5.75,N/A(6),04/2024,-,-,-,(2)
239,Diversified Consumer Services,Provenance Buyer LLC*#+One stop,One stop,SF +5.0(n),10.20,06/2027,18140,17894,0.7,18140
240,Diversified Consumer Services,Provenance Buyer LLC#,One stop,SF +5.0(n),10.20,06/2027,9900,9821,0.4,9900
241,Diversified Consumer Services,Provenance Buyer LLC+(5),One stop,SF +5.0,N/A(6),06/2027,-,(2),-,-
242,Diversified Consumer Services,Provenance Buyer LLC+(5),One stop,SF +5.0,N/A(6),06/2027,-,(2),-,-
243,Diversified Consumer Services,RW AM Holdco LLC#+One stop,One stop,SF +5.25(p),10.21,04/2028,17596,17455,0.7,16892
244,Diversified Consumer Services,RW AM Holdco LLC+(5),One stop,P +4.25,N/A(6),04/2028,-,(1),-,(6)
245,Diversified Financial Services,Diversified Financial Services,One stop,,,,,,,
246,Diversified Financial Services,"Adenza Group, Inc. +One stop",One stop,SF +5.75(n),10.97,12/2027,3985,3930,0.1,3985
247,Diversified Financial Services,"Adenza Group, Inc. +One stop",One stop,SF +5.75,N/A(6),12/2027,-,-,-,-
248,Diversified Financial Services,"Adenza Group, Inc. +One stop",One stop,SF +5.75,N/A(6),12/2025,-,-,-,-
249,Diversified Financial Services,"Avalara, Inc.+One stop",One stop,SF +7.25(o),12.49,10/2028,11941,11677,0.5,11941
250,Diversified Financial Services,"Avalara, Inc.+(5)",One stop,SF +7.25,N/A(6),10/2028,-,(3),-,-
251,Diversified Financial Services,"Banker's Toolbox, Inc.+One stop",One stop,SF +5.25(n),10.45,07/2027,7956,7889,0.3,7877
252,Diversified Financial Services,"Banker's Toolbox, Inc.+(5)",One stop,SF +5.25,N/A(6),07/2027,-,-,-,(1)
253,Diversified Financial Services,"Banker's Toolbox, Inc.+One stop",One stop,SF +5.25(n),10.45,07/2027,1482,1478,0.1,1448
254,Diversified Financial Services,"Flash Topco, Inc.*",One stop,SF +5.75(o),10.93,10/2028,9746,9670,0.4,9161
255,Diversified Financial Services,"Flash Topco, Inc.+One stop",One stop,SF +6.5(o),11.58,10/2028,35,35,-,32
256,Diversified Financial Services,"Flash Topco, Inc.+One stop",One stop,SF +6.5(o),11.58,12/2024,17,16,-,16
257,Diversified Financial Services,"Higginbotham Insurance Agency, Inc.+One stop",One stop,SF +5.25(o),10.45,11/2026,4542,4503,0.2,4542
258,Diversified Financial Services,"Higginbotham Insurance Agency, Inc.+One stop",One stop,SF +5.25(o),10.45,11/2026,184,183,-,184
259,Diversified Telecommunication Services,Diversified Telecommunication Services,One stop,,,,,,,
260,Diversified Telecommunication Services,"NTI Connect, LLC+Senior secured",One stop,SF +4.75(o),10.14,12/2024,1616,1603,0.1,1616
261,"Electronic Equipment, Instruments & Components","Electronic Equipment, Instruments & Components",One stop,,,,,,,
262,"Electronic Equipment, Instruments & Components",CST Holding Company+One stop,One stop,SF +6.75(n),11.95,11/2028,24595,23939,1.0,24595
263,"Electronic Equipment, Instruments & Components",CST Holding Company+(5),One stop,SF +6.75,N/A(6),11/2028,-,(1),-,-
264,Food & Staples Retailing,Food & Staples Retailing,One stop,,,,,,,
265,Food & Staples Retailing,"Cafe Rio Holding, Inc.*#",One stop,SF +5.5(o),10.89,09/2028,18083,18056,0.7,18083
266,Food & Staples Retailing,"Cafe Rio Holding, Inc.#+One stop",One stop,SF +5.5(o),10.89,09/2028,3251,3231,0.1,3251
267,Food & Staples Retailing,"Cafe Rio Holding, Inc.#+One stop",One stop,SF +5.5(o),10.89,09/2028,2186,2185,0.1,2186
268,Food & Staples Retailing,"Cafe Rio Holding, Inc.*#",One stop,SF +5.5(o),10.89,09/2028,1387,1387,0.1,1387
269,Food & Staples Retailing,"Cafe Rio Holding, Inc.#+One stop",One stop,SF +5.5(o),10.89,09/2028,1225,1225,0.1,1225
270,Food & Staples Retailing,"Cafe Rio Holding, Inc.+One stop",One stop,SF +5.5(o),10.89,09/2028,202,201,-,202
271,Food & Staples Retailing,"Cafe Rio Holding, Inc.+One stop",One stop,SF +5.5(o),10.89,09/2028,176,176,-,176
272,Food & Staples Retailing,"Cafe Rio Holding, Inc.+One stop",One stop,SF +5.5,N/A(6),09/2028,-,-,-,-
273,Food & Staples Retailing,"Cafe Rio Holding, Inc.+One stop",One stop,SF +5.5(o),10.89,09/2028,79,79,-,79
274,Food & Staples Retailing,"Cafe Rio Holding, Inc.+One stop",One stop,SF +5.5(o),10.89,09/2028,100,99,-,100
275,Food & Staples Retailing,"Mendocino Farms, LLC+One stop",One stop,SF +6.25(n),11.45,06/2025,926,919,0.1,926
276,Food & Staples Retailing,"Mendocino Farms, LLC+One stop",One stop,SF +6.25(n),11.45,06/2025,727,722,-,727
277,Food & Staples Retailing,"Mendocino Farms, LLC+One stop",One stop,SF +6.25(n),11.45,06/2025,713,709,-,713
278,Food & Staples Retailing,"Mendocino Farms, LLC+One stop",One stop,SF +6.25(n),11.45,06/2025,351,349,-,351
279,Food & Staples Retailing,"Mendocino Farms, LLC+One stop",One stop,SF +6.25(n),11.45,06/2025,351,348,-,351
280,Food & Staples Retailing,"Mendocino Farms, LLC+One stop",One stop,SF +6.25(n),11.45,06/2025,173,172,-,173
281,Food & Staples Retailing,"Mendocino Farms, LLC+One stop",One stop,SF +6.25(n),11.45,06/2025,105,104,-,105
282,Food & Staples Retailing,"Mendocino Farms, LLC+One stop",One stop,SF +6.25(n),11.45,06/2025,412,403,-,412
283,Food & Staples Retailing,"Mendocino Farms, LLC+One stop",One stop,SF +6.25(n),11.45,06/2025,308,306,-,308
284,Food & Staples Retailing,"Mendocino Farms, LLC+One stop",One stop,SF +6.25(n),11.45,06/2025,515,511,-,515
285,Food & Staples Retailing,"Ruby Slipper Cafe LLC, The*+One stop",One stop,SF +7.5(o),12.89,06/2024,2008,2008,0.1,2008
286,Food & Staples Retailing,"Ruby Slipper Cafe LLC, The+One stop",One stop,SF +7.5(o),12.89,06/2024,407,407,-,407
287,Food & Staples Retailing,"Ruby Slipper Cafe LLC, The+One stop",One stop,SF +7.5(o),12.89,06/2024,289,288,-,289
288,Food & Staples Retailing,"Ruby Slipper Cafe LLC, The+One stop",One stop,SF +7.5(o),12.89,06/2024,-,-,-,-
289,Food & Staples Retailing,"Ruby Slipper Cafe LLC, The+One stop",One stop,SF +7.5(o),12.89,06/2024,21,21,-,21
290,Food & Staples Retailing,Wineshipping.com LLC+One stop,One stop,SF +5.75(o),11.16,10/2027,6742,6693,0.3,6472
291,Food & Staples Retailing,Wineshipping.com LLC+One stop,One stop,SF +5.75(o),10.86,10/2027,184,177,-,177
292,Food & Staples Retailing,Wineshipping.com LLC+One stop,One stop,SF +5.75(o),10.99,10/2027,37,36,-,33
293,Food Products,Food Products,One stop,,,,,,,
294,Food Products,"Borrower R365 Holdings, LLC+(23)",One stop,SF +6.5(o),11.89,06/2027,13701,13532,0.5,13564
295,Food Products,"Borrower R365 Holdings, LLC+(23)",One stop,SF +6.5(o),11.89,06/2027,1130,1114,-,1118
296,Food Products,"Borrower R365 Holdings, LLC+(5)",One stop,SF +6.5,N/A(6),06/2027,-,(1),-,(1)
297,Food Products,"Borrower R365 Holdings, LLC+(5)",One stop,SF +9.5,N/A(6),06/2027,-,(1),-,(1)
298,Food Products,"Borrower R365 Holdings, LLC+(23)",One stop,SF +6.5(o),11.89,06/2027,43,43,-,43
299,Food Products,"Flavor Producers, LLC#+(23)",Senior secured,SF +6.5(d)(o),10.09cash/1.75PIK,12/2024,5024,5010,0.2,4773
300,Food Products,"Flavor Producers, LLC+(5)(23)",Senior secured,SF +6.5(o),10.09cash/1.75PIK,09/2024,-,-,-,(2)
301,Food Products,"Kodiak Cakes, LLC*#+Senior secured",Senior secured,SF +8.75(o),13.99,06/2027,12369,12060,0.5,11348
302,Food Products,"Kodiak Cakes, LLC+Senior secured",Senior secured,SF +8.75(o),13.99,06/2026,150,146,-,132
303,Food Products,"Louisiana Fish Fry Products, Ltd.*+One stop",Senior secured,SF +6.25(p),11.36,07/2027,9703,9635,0.4,9121
304,Food Products,"Louisiana Fish Fry Products, Ltd.+One stop",Senior secured,SF +6.25(p),11.36,07/2027,44,43,-,35
305,Food Products,"MAPF Holdings, Inc.*#+One stop",Senior secured,SF +5.0(o),10.39,12/2026,37690,37469,1.5,37690
306,Food Products,"MAPF Holdings, Inc.+One stop",Senior secured,SF +5.0(o),10.37,12/2026,130,128,-,130
307,Food Products,"P&P Food Safety Holdings, Inc.*+One stop",Senior secured,SF +6.0(n)(o),11.39,12/2026,17624,17484,0.7,17095
308,Food Products,"P&P Food Safety Holdings, Inc.+(5)",One stop,SF +6.0,N/A(6),12/2026,-,(1),-,(3)
309,Food Products,"P&P Food Safety Holdings, Inc.+(5)",One stop,SF +6.0,N/A(6),12/2026,-,(4),-,(16)
310,Food Products,"Purfoods, LLC+(23)",One stop,No Value,7.00PIK,05/2026,66,68,-,66
311,Food Products,Ultimate Baked Goods Midco LLC+One stop,One stop,SF +6.25(n),11.45,08/2027,6621,6565,0.3,6621
312,Food Products,Ultimate Baked Goods Midco LLC+(5),One stop,SF +6.25,N/A(6),08/2027,-,(24),-,-
313,Food Products,"Whitebridge Pet Brands, LLC*#+One stop",One stop,SF +5.0(n),10.20,07/2027,21306,21041,0.8,21092
314,Food Products,"Whitebridge Pet Brands, LLC+(5)",One stop,SF +5.0,N/A(6),07/2027,-,(2),-,(3)
315,Food Products,Wizard Bidco Limited+(8)(9)(10),One stop,SN +5.67(l),10.60,03/2029,6899,7074,0.3,6365
316,Food Products,Wizard Bidco Limited+(8)(9)(10),One stop,SN +5.67(l),10.60,09/2028,38,35,-,31
317,Food Products,Wizard Bidco Limited+(8)(10),One stop,SF +7.0(o),12.23,03/2029,16243,15942,0.6,16080
318,Food Products,Wizard Bidco Limited+(8)(9)(10),One stop,SN +7.0(l),11.93,03/2029,5643,5385,0.2,5587
319,Food Products,Wizard Bidco Limited+(5)(8)(9)(10),One stop,SN +7.0,N/A(6),03/2029,-,(55),-,(40)
320,Health Care Equipment & Supplies,Health Care Equipment & Supplies,One stop,,,,,,,
321,Health Care Equipment & Supplies,"Aspen Medical Products, LLC#+One stop",One stop,SF +5.0(o),10.24,06/2025,4115,4144,0.2,4115
322,Health Care Equipment & Supplies,"Aspen Medical Products, LLC+One stop",One stop,SF +5.0(o),10.24,06/2025,263,262,-,263
323,Health Care Equipment & Supplies,"Aspen Medical Products, LLC+One stop",One stop,SF +5.0,N/A(6),06/2025,-,-,-,-
324,Health Care Equipment & Supplies,Baduhenna Bidco Limited+(8)(10),One stop,SF +5.95(m),11.26,08/2028,5415,5360,0.2,5415
325,Health Care Equipment & Supplies,Baduhenna Bidco Limited+(8)(9)(10),One stop,E +5.95(f),9.26,08/2028,3160,3394,0.1,3160
326,Health Care Equipment & Supplies,Baduhenna Bidco Limited+(8)(9)(10),One stop,SN +5.95(l),11.00,08/2028,898,946,0.1,898
327,Health Care Equipment & Supplies,Baduhenna Bidco Limited+(8)(9)(10),One stop,E +5.95(f),9.55,08/2028,754,759,-,754
328,Health Care Equipment & Supplies,Baduhenna Bidco Limited+(5)(8)(9)(10),One stop,SN +5.95,N/A(6),08/2028,-,(15),-,-
329,Health Care Equipment & Supplies,"Belmont Instrument, LLC*#",One stop,SF +6.25(o),11.49,08/2028,9826,9742,0.4,9826
330,Health Care Equipment & Supplies,"Belmont Instrument, LLC+One stop",One stop,SF +6.25(m),11.30,08/2028,33,32,-,33
331,Health Care Equipment & Supplies,"Blades Buyer, Inc.#+Senior secured",One stop,SF +5.0(o),9.89,03/2028,9983,9899,0.4,9882
332,Health Care Equipment & Supplies,"Blades Buyer, Inc.+Senior secured",One stop,P +3.75(d),12.00,03/2028,27,25,-,23
333,Health Care Equipment & Supplies,"Blades Buyer, Inc.+Senior secured",One stop,SF +5.0(p),9.90,03/2028,318,316,-,314
334,Health Care Equipment & Supplies,"Blades Buyer, Inc.+Senior secured",One stop,SF +5.25(n),9.89,03/2028,1304,1285,0.1,1304
335,Health Care Equipment & Supplies,"Blue River Pet Care, LLC*#+One stop",One stop,SF +5.75(n),10.95,07/2026,50805,50559,2.0,50298
336,Health Care Equipment & Supplies,"Blue River Pet Care, LLC+One stop",One stop,SF +5.75(n),10.94,08/2025,64,62,-,60
337,Health Care Equipment & Supplies,"Blue River Pet Care, LLC+(5)",One stop,SF +5.75,N/A(6),07/2026,-,(1),-,(2)
338,Health Care Equipment & Supplies,"Blue River Pet Care, LLC+One stop",One stop,SF +5.75(n),10.95,07/2026,179,177,-,177
339,Health Care Equipment & Supplies,"Blue River Pet Care, LLC+One stop",One stop,SF +5.75(n),10.95,07/2026,172,171,-,170
340,Health Care Equipment & Supplies,"Blue River Pet Care, LLC+One stop",One stop,SF +5.75(n),10.95,07/2026,766,761,-,758
341,Health Care Equipment & Supplies,"Blue River Pet Care, LLC+One stop",One stop,SF +5.75(o),11.10,07/2026,170,169,-,168
342,Health Care Equipment & Supplies,"CCSL Holdings, LLC*#(8)",One stop,SF +5.75(n),10.95,12/2026,15281,15169,0.6,15128
343,Health Care Equipment & Supplies,"CCSL Holdings, LLC+(8)",One stop,SF +5.75(n),10.95,12/2026,4124,4097,0.2,4083
344,Health Care Equipment & Supplies,"CCSL Holdings, LLC+(8)(9)",One stop,SN +5.75(l),10.78,12/2026,2455,2414,0.1,2430
345,Health Care Equipment & Supplies,"CCSL Holdings, LLC+(8)",One stop,SF +5.75(n),10.95,12/2026,150,149,-,148
346,Health Care Equipment & Supplies,"CCSL Holdings, LLC+(5)(8)",One stop,SF +5.75,N/A(6),12/2026,-,(20),-,-
347,Health Care Equipment & Supplies,CMI Parent Inc.*#,Senior secured,SF +4.75(n),9.95,08/2025,6449,6497,0.3,6449
348,Health Care Equipment & Supplies,CMI Parent Inc.*,Senior secured,SF +4.75(n),9.95,08/2025,3196,3178,0.1,3196
349,Health Care Equipment & Supplies,CMI Parent Inc.+(5),Senior secured,SF +4.75,N/A(6),08/2025,-,(2),-,-
350,Health Care Equipment & Supplies,CMI Parent Inc.*,Senior secured,SF +4.75(n),9.95,08/2025,2910,2889,0.1,2910
351,Health Care Equipment & Supplies,"G & H Wire Company, Inc.+(23)",One stop,L +9.0(b),7.98cash/6.50PIK,12/2024,11653,11540,0.4,9322
352,Health Care Equipment & Supplies,"G & H Wire Company, Inc.+(23)",One stop,L +9.0(b),7.98cash/6.50PIK,12/2024,98,98,-,70
353,Health Care Equipment & Supplies,"Joerns Healthcare, LLC+(7)(23)",One stop,SF +18.0(o),23.35,01/2024,1470,1470,-,1191
354,Health Care Equipment & Supplies,"Joerns Healthcare, LLC+(23)",One stop,SF +18.0(o),23.35,01/2024,293,293,-,293
355,Health Care Providers & Services,Health Care Providers & Services,One stop,,,,,,,
356,Health Care Providers & Services,"AAH TOPCO, LLC +One stop",One stop,SF +5.5(n),10.70,12/2027,8266,8204,0.3,8018
357,Health Care Providers & Services,"AAH TOPCO, LLC +(23)",Subordinated debt,No Value,11.50PIK,12/2031,1177,1160,-,1059
358,Health Care Providers & Services,"AAH TOPCO, LLC +(5)",One stop,SF +5.5,N/A(6),12/2027,-,-,-,(2)
359,Health Care Providers & Services,"AAH TOPCO, LLC +One stop",One stop,SF +5.5(n),10.70,12/2027,473,469,-,456
360,Health Care Providers & Services,"Active Day, Inc.#+One stop",One stop,SF +5.75(o),11.14,02/2025,17611,17488,0.7,17259
361,Health Care Providers & Services,"Active Day, Inc.#+One stop",One stop,SF +5.75(o),11.14,02/2025,1359,1350,0.1,1332
362,Health Care Providers & Services,"Active Day, Inc.*#",One stop,SF +5.75(o),11.14,02/2025,876,870,-,859
363,Health Care Providers & Services,"Active Day, Inc.+One stop",One stop,SF +5.75(o),11.14,02/2025,698,694,-,684
364,Health Care Providers & Services,"Active Day, Inc.+One stop",One stop,SF +5.75(o),11.14,02/2025,616,611,-,604
365,Health Care Providers & Services,"Active Day, Inc.*#",One stop,SF +5.75(o),11.14,02/2025,605,601,-,593
366,Health Care Providers & Services,"Active Day, Inc.+(5)",One stop,SF +5.75,N/A(6),02/2025,-,(2),-,(4)
367,Health Care Providers & Services,"Active Day, Inc.+One stop",One stop,SF +5.75(o),11.14,02/2025,-,-,-,-
368,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+One stop",One stop,SF +6.0(o),11.38,03/2026,16384,16220,0.6,15770
369,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+(23)",One stop,No Value,16.50,06/2027,11684,11515,0.5,11333
370,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+One stop",One stop,SF +6.25(o),11.64,03/2026,4046,4018,0.2,3925
371,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+One stop",One stop,SF +6.25(o),11.65,03/2026,3605,3574,0.1,3497
372,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC#+One stop",One stop,SF +6.25(o),11.64,03/2026,3504,3481,0.2,3399
373,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+One stop",One stop,SF +6.25(o),11.64,03/2026,3179,3195,0.1,3084
374,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+One stop",One stop,SF +6.0(o),11.28,03/2026,2032,2001,0.1,1955
375,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+One stop",One stop,SF +6.25(o),11.64,03/2026,1853,1874,0.1,1798
376,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+One stop",One stop,SF +6.25(o),11.64,03/2026,448,446,-,435
377,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+(23)",One stop,SF +13.0(o),11.64cash/6.75PIK,03/2026,261,259,-,267
378,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+One stop",One stop,SF +6.25(o),11.64,03/2026,165,164,-,160
379,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+One stop",One stop,SF +6.0(o),11.20,03/2026,30,27,-,22
380,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+Senior secured",One stop,SF +6.25(o),11.53,03/2026,109,108,-,106
381,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+(23)",One stop,SF +13.0(o),11.60cash/6.75PIK,03/2026,101,100,-,101
382,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+One stop",One stop,SF +6.25(o),11.64,03/2026,1,1,-,1
383,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+(5)",One stop,SF +6.25,N/A(6),03/2026,-,(2),-,(8)
384,Health Care Providers & Services,"Acuity Eyecare Holdings, LLC+One stop",One stop,SF +6.0(o),11.34,03/2026,1036,1025,-,997
385,Health Care Providers & Services,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+One stop,One stop,SF +6.13(n),11.33,03/2027,4672,4634,0.2,4649
386,Health Care Providers & Services,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+One stop,One stop,SF +6.13(n),11.33,03/2027,3906,3862,0.2,3886
387,Health Care Providers & Services,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+(23),Subordinated debt,SF +10.5(n),15.70,03/2028,2126,2104,0.1,2126
388,Health Care Providers & Services,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+(23),Subordinated debt,SF +10.5(n),15.70,03/2028,813,806,-,813
389,Health Care Providers & Services,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+(23),Subordinated debt,SF +10.5(n),15.70,03/2028,254,251,-,254
390,Health Care Providers & Services,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+One stop,Subordinated debt,SF +6.25(o),11.61,03/2027,153,152,-,153
391,Health Care Providers & Services,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+(5),One stop,SF +6.0,N/A(6),03/2027,-,(1),-,(1)
392,Health Care Providers & Services,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+One stop,One stop,SF +6.25(n)(o),11.48,03/2027,73,72,-,73
393,Health Care Providers & Services,"Community Care Partners, LLC+One stop",One stop,SF +6.0(n),11.22,06/2026,2331,2316,0.1,2168
394,Health Care Providers & Services,"Community Care Partners, LLC+(5)",One stop,SF +6.0,N/A(6),06/2026,-,(2),-,-
395,Health Care Providers & Services,"CRH Healthcare Purchaser, Inc.+Senior secured",One stop,SF +4.75(o),10.14,12/2024,19501,19500,0.8,19209
396,Health Care Providers & Services,"CRH Healthcare Purchaser, Inc.+Senior secured",One stop,SF +4.75(o),10.14,12/2024,5158,5135,0.2,5081
397,Health Care Providers & Services,"CRH Healthcare Purchaser, Inc.+Senior secured",One stop,SF +4.75(o),10.14,12/2024,4079,4071,0.2,4019
398,Health Care Providers & Services,"CRH Healthcare Purchaser, Inc.+Senior secured",One stop,SF +4.75(o),10.14,12/2024,3494,3477,0.1,3442
399,Health Care Providers & Services,"CRH Healthcare Purchaser, Inc.+Senior secured",One stop,SF +4.75(o),10.14,12/2024,120,119,-,116
400,Health Care Providers & Services,Datix Bidco Limited+(8)(9)(10),Senior secured,SN +4.5(l),9.43,04/2025,56495,60148,2.2,55366
401,Health Care Providers & Services,Datix Bidco Limited+(8)(9)(10),Second lien,SN +7.75(l),12.68,04/2026,20047,21297,0.8,19646
402,Health Care Providers & Services,"Emerge Intermediate, Inc.*#(23)",One stop,SF +7.25(o),11.39cash/1.25PIK,05/2024,19218,19156,0.8,19218
403,Health Care Providers & Services,"Emerge Intermediate, Inc.+(23)",One stop,SF +7.25(o),11.39cash/1.25PIK,05/2024,1739,1734,0.1,1739
404,Health Care Providers & Services,"Emerge Intermediate, Inc.+(23)",One stop,SF +7.25(o),11.13cash/1.25PIK,05/2024,222,222,-,222
405,Health Care Providers & Services,Encorevet Group LLC+One stop,One stop,L +6.75(b),12.23,11/2024,977,974,0.1,958
406,Health Care Providers & Services,Encorevet Group LLC+One stop,One stop,L +6.75(b),12.23,11/2024,614,612,-,602
407,Health Care Providers & Services,Encorevet Group LLC+One stop,One stop,L +6.75(b),12.23,11/2024,305,303,-,299
408,Health Care Providers & Services,Encorevet Group LLC+One stop,One stop,L +6.75(b),12.23,11/2024,292,290,-,286
409,Health Care Providers & Services,Encorevet Group LLC+One stop,One stop,L +6.75(b),12.23,11/2024,264,263,-,259
410,Health Care Providers & Services,Encorevet Group LLC+Senior secured,One stop,L +6.75(b),12.23,11/2024,242,242,-,238
411,Health Care Providers & Services,Encorevet Group LLC+One stop,One stop,L +6.75(b),12.23,11/2024,162,161,-,158
412,Health Care Providers & Services,Encorevet Group LLC+One stop,One stop,L +6.75(b),12.23,11/2024,113,113,-,111
413,Health Care Providers & Services,Encorevet Group LLC+Senior secured,One stop,L +6.75(b),12.23,11/2024,109,109,-,107
414,Health Care Providers & Services,Encorevet Group LLC+Senior secured,One stop,L +6.75(b),12.23,11/2024,68,68,-,66
415,Health Care Providers & Services,Encorevet Group LLC+Senior secured,One stop,L +6.75(b),12.23,11/2024,56,56,-,55
416,Health Care Providers & Services,Encorevet Group LLC+One stop,One stop,L +6.75(b),12.23,11/2024,55,55,-,54
417,Health Care Providers & Services,Encorevet Group LLC+One stop,One stop,L +6.75(b),12.23,11/2024,32,32,-,31
418,Health Care Providers & Services,Encorevet Group LLC+Senior secured,One stop,L +6.75(b),12.23,11/2024,10,10,-,9
419,Health Care Providers & Services,Encorevet Group LLC+Senior secured,One stop,L +6.75(b),12.19,11/2024,47,47,-,46
420,Health Care Providers & Services,"ERC Topco Holdings, LLC+One stop",One stop,SF +5.5(o),11.00,11/2028,9140,9082,0.3,8043
421,Health Care Providers & Services,"ERC Topco Holdings, LLC+One stop",One stop,SF +5.5(d)(n),11.11,11/2027,42,41,-,27
422,Health Care Providers & Services,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,C +5.75(k),10.79,03/2027,10778,10586,0.5,10778
423,Health Care Providers & Services,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,C +5.75(i),11.00,03/2027,84,80,-,84
424,Health Care Providers & Services,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,C +5.75(i),11.00,03/2027,482,498,-,482
425,Health Care Providers & Services,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,C +5.75(i),11.00,03/2027,171,169,-,171
426,Health Care Providers & Services,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(12)",One stop,SF +5.75(n),10.95,03/2027,70,69,-,70
427,Health Care Providers & Services,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(12)",One stop,SF +5.75(n),10.95,03/2027,94,93,-,94
428,Health Care Providers & Services,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,C +5.75(i),11.00,03/2027,707,714,-,707
429,Health Care Providers & Services,Heartland Veterinary Partners LLC+Senior secured,One stop,SF +4.75(n),9.95,12/2026,838,832,-,821
430,Health Care Providers & Services,Heartland Veterinary Partners LLC+Senior secured,One stop,SF +4.75(n),9.95,12/2026,162,161,-,158
431,Health Care Providers & Services,Heartland Veterinary Partners LLC+Senior secured,One stop,SF +4.75,N/A(6),12/2026,-,-,-,-
432,Health Care Providers & Services,Klick Inc.+(8)(12),Senior secured,SF +4.5(o),9.84,03/2028,9921,9854,0.4,9921
433,Health Care Providers & Services,Klick Inc.+(5)(8)(12),Senior secured,SF +4.5,N/A(6),03/2026,-,(1),-,-
434,Health Care Providers & Services,"Krueger-Gilbert Health Physics, LLC+Senior secured",Senior secured,SF +5.25(o),10.64,05/2025,2294,2289,0.1,2294
435,Health Care Providers & Services,"Krueger-Gilbert Health Physics, LLC+Senior secured",Senior secured,SF +5.25(o),10.64,05/2025,1844,1835,0.1,1844
436,Health Care Providers & Services,"Krueger-Gilbert Health Physics, LLC+Senior secured",Senior secured,SF +5.25(o),10.64,05/2025,1083,1098,0.1,1083
437,Health Care Providers & Services,"Krueger-Gilbert Health Physics, LLC+Senior secured",Senior secured,SF +5.25(o),10.64,05/2025,60,60,-,60
438,Health Care Providers & Services,"Krueger-Gilbert Health Physics, LLC+Senior secured",Senior secured,SF +5.25(o),10.64,05/2025,760,750,-,760
439,Health Care Providers & Services,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,C +5.5(k),10.88,05/2028,18369,19866,0.7,17450
