,Industry,Company,Investment Type,Spread Above Index,Interest Rate,Maturity Date,Principal Shares,Amortized Cost,Percentage of Net Assets,Fair Value
212,"Leisure, Amusement, Motion  Pictures","Leisure, Amusement, Motion  Pictures",Subordinated debt,,,,,,,
213,and Entertainment,and Entertainment,Subordinated debt,,,,,,,
214,and Entertainment,"Competitor Group, Inc.",One stop,P  + 6.75,9.76,11/2018,884.0,872.0,0.1,716.0
215,and Entertainment,"Competitor Group, Inc.*",One stop,L  + 8.75,9.00  cash/1.00 PIK,11/2018,12765.0,12593.0,1.5,11105.0
216,and Entertainment,"Octane Fitness, LLC  (3)",One stop,L  + 5.25,(4),10/2018,0.0,,0.0,0.0
217,and Entertainment,"Octane Fitness, LLC",One stop,L  + 5.25,6.50,10/2018,8158.0,8121.0,1.1,8158.0
218,and Entertainment,"Pride Manufacturing Company, LLC*",Senior loan,L  + 6.00,7.75,11/2015,550.0,547.0,0.1,550.0
219,and Entertainment,"Self Esteem Brands,  LLC  (3)",Senior loan,L  + 4.00,(4),02/2020,0.0,,0.0,
220,and Entertainment,"Self Esteem Brands, LLC",Senior loan,L  + 4.00,5.00,02/2020,8034.0,7984.0,1.1,7983.0
221,and Entertainment,"Starplex Operating, L.L.C.",One stop,L  + 7.50,9.00,12/2017,1197.0,1182.0,0.2,1197.0
222,and Entertainment,"Starplex Operating, L.L.C.*",One stop,L  + 7.50,9.00,12/2017,17279.0,17049.0,2.4,17279.0
223,and Entertainment,"Titan Fitness, LLC  (3)",One stop,L  + 6.50,(4),09/2019,0.0,,0.0,0.0
224,and Entertainment,"Titan Fitness, LLC  (3)",One stop,L  + 6.50,(4),09/2019,0.0,,0.0,0.0
225,and Entertainment,"Titan Fitness, LLC*",One stop,L  + 6.50,7.75,09/2019,13671.0,13380.0,1.9,13671.0
226,"Mining, Steel, Iron and  Non-Precious Metals","Mining, Steel, Iron and  Non-Precious Metals",One stop,,,,,,,
227,"Mining, Steel, Iron and  Non-Precious Metals","Benetech, Inc.*",One stop,P  + 4.75,8.00,10/2017,60.0,56.0,0.0,60.0
228,"Mining, Steel, Iron and  Non-Precious Metals","Benetech, Inc.*",One stop,L  + 6.00,7.25,10/2017,5262.0,5243.0,0.7,5262.0
229,Oil and Gas,Oil and Gas,One stop,,,,,,,
230,Oil and Gas,"Drilling Info, Inc.  (3),  (5)",One stop,L  + 5.00,(4),06/2018,0.0,,0.0,0.0
231,Oil and Gas,"Drilling Info, Inc.  (3),  (5)",One stop,L  + 5.00,(4),06/2018,0.0,,0.0,0.0
232,Oil and Gas,"Drilling  Info, Inc.  (5)",One stop,L  + 5.00,6.00,06/2018,1351.0,1339.0,0.2,1351.0
233,Personal and Non-Durable  Consumer,Personal and Non-Durable  Consumer,One stop,,,,,,,
234,Products,Products,One stop,,,,,,,
235,Products,"Hygenic Corporation, The",Senior loan,L  + 4.75,6.00,10/2017,142.0,138.0,0.0,142.0
236,Products,"Hygenic Corporation, The*",Senior loan,L  + 4.75,6.00,10/2018,4245.0,4197.0,0.6,4245.0
237,Products,"Massage Envy, LLC  (3)",One stop,L  + 7.25,(4),09/2018,0.0,,0.0,0.0
238,Products,"Massage Envy, LLC",One stop,L  + 7.25,8.50,09/2018,16421.0,16116.0,2.3,16421.0
239,Products,Rug Doctor LLC,Senior loan,P  + 4.25,7.50,12/2016,258.0,247.0,0.0,246.0
240,Products,Rug Doctor LLC*,Senior loan,L  + 5.25,6.25,12/2016,5505.0,5455.0,0.7,5450.0
241,Products,Team Technologies Acquisition Company,Senior loan,P  + 3.50,6.75,12/2017,58.0,55.0,0.0,58.0
242,Products,Team Technologies Acquisition  Company,Senior loan,L  + 4.75,6.00,12/2017,3502.0,3476.0,0.5,3502.0
243,"Personal, Food and Miscellaneous","Personal, Food and Miscellaneous",Senior loan,,,,,,,
244,Services,Services,Senior loan,,,,,,,
245,Services,Affordable Care Inc.  (3),Senior loan,L  + 4.75,(4),12/2017,0.0,,0.0,0.0
246,Services,Affordable Care Inc.,Senior loan,L  + 4.75,6.00,12/2018,3523.0,3496.0,0.5,3523.0
247,Services,El Pollo Loco Inc,Senior loan,L  + 4.25,5.25,10/2018,5175.0,5128.0,0.7,5240.0
248,Services,Focus Brands Inc.,Second lien,L  + 9.00,10.25,08/2018,11195.0,11078.0,1.6,11404.0
249,Services,"National Veterinary  Associates, Inc.  (3)",Senior loan,L  + 5.00,(4),12/2017,0.0,,0.0,0.0
250,Services,"National Veterinary Associates, Inc.",Senior loan,L  + 5.00,6.25,12/2017,5991.0,5953.0,0.8,5991.0
251,Services,"National Veterinary Associates, Inc.",Senior loan,L  + 5.00,6.25,12/2017,1671.0,1661.0,0.2,1671.0
252,Services,"PMI Holdings, Inc.",One stop,P  + 4.75,8.00,10/2018,200.0,190.0,0.0,200.0
253,Services,"PMI Holdings, Inc.*",One stop,L  + 5.75,6.75,10/2018,33326.0,33173.0,4.6,33326.0
254,Services,Vetcor Merger Sub LLC  (3),One stop,L  + 6.50,(4),12/2017,0.0,,0.0,0.0
255,Services,Vetcor Merger Sub LLC,One stop,L  + 6.50,7.75,12/2017,199.0,193.0,0.0,199.0
256,Services,Vetcor Merger Sub LLC*,One stop,L  + 6.50,7.75,12/2017,5892.0,5844.0,0.8,5892.0
257,Services,Vetcor Merger Sub LLC,One stop,L  + 6.50,7.75,12/2017,374.0,374.0,0.1,374.0
258,Services,Vetcor Merger Sub LLC,One stop,L  + 6.50,7.75,12/2017,577.0,577.0,0.1,577.0
259,Services,Vetcor Merger Sub LLC,One stop,L  + 6.50,7.75,12/2017,387.0,387.0,0.1,387.0
260,Printing and Publishing,Printing and Publishing,One stop,,,,,,,
261,Printing and Publishing,"Market  Track, LLC  (3)",One stop,L  + 6.00,(4),10/2019,0.0,,0.0,0.0
262,Printing and Publishing,"Market Track, LLC  (3)",One stop,L  + 6.00,(4),10/2019,0.0,,0.0,0.0
263,Printing and Publishing,"Market Track, LLC*",One stop,L  + 6.00,7.25,10/2019,29418.0,29145.0,4.1,29418.0
264,Retail Stores,Retail Stores,One stop,,,,,,,
265,Retail Stores,"Benihana, Inc.  (3)",One stop,L  + 5.50,(4),07/2018,0.0,,0.0,0.0
266,Retail Stores,"Benihana, Inc.*",One stop,L  + 5.50,6.75,01/2019,14000.0,13616.0,1.9,14000.0
267,Retail Stores,"Boot Barn, Inc.*",One stop,L  + 5.75,7.00,05/2019,24553.0,24235.0,3.4,24553.0
268,Retail Stores,"Capital Vision Services,  LLC  (3)",One stop,L  + 7.25,(4),12/2017,0.0,,0.0,0.0
269,Retail Stores,"Capital Vision Services,  LLC  (3)",One stop,L  + 7.25,(4),12/2017,0.0,,0.0,0.0
270,Retail Stores,"Capital Vision Services, LLC*",One stop,L  + 7.25,8.50,12/2017,15480.0,15323.0,2.1,15480.0
271,Retail Stores,"Capital Vision Services, LLC",One stop,L  + 7.25,8.50,12/2017,1241.0,1228.0,0.2,1241.0
272,Retail Stores,"DTLR, Inc.*",One stop,L  + 8.00,11.00,12/2015,16325.0,16225.0,2.3,16325.0
273,Retail Stores,"Express Oil Change, LLC",Senior loan,L  + 4.75,6.29,12/2017,81.0,79.0,0.0,81.0
274,Retail Stores,"Express Oil Change, LLC*",Senior loan,P  + 3.50,6.75,12/2017,1771.0,1758.0,0.2,1771.0
275,Retail Stores,"Express Oil Change, LLC",Senior loan,P  + 3.50,6.75,12/2017,113.0,109.0,0.0,113.0
276,Retail Stores,"Floor & Decor Outlets of America, Inc.*",One stop,L  + 6.50,7.75,05/2019,11300.0,11181.0,1.6,11300.0
277,Retail Stores,"Marshall Retail Group,  LLC, The  (3)",Senior loan,L  + 6.50,8.00,10/2016,122.0,113.0,0.0,122.0
278,Retail Stores,"Marshall Retail Group, LLC, The*",Senior loan,L  + 6.50,8.00,10/2016,9235.0,9132.0,1.3,9235.0
279,Retail Stores,"Paper Source, Inc.  (3)",One stop,L  + 6.25,(4),09/2018,0.0,,0.0,0.0
280,Retail Stores,"Paper Source, Inc.*",One stop,L  + 6.25,7.25,09/2018,12641.0,12527.0,1.8,12641.0
281,Retail Stores,"Restaurant Holding Company, LLC",Senior loan,L  + 7.75,8.75,02/2019,4989.0,4940.0,0.7,4977.0
282,Retail Stores,"Rubio's Restaurants, Inc*",Senior loan,L  + 4.75,6.00,11/2018,9423.0,9415.0,1.3,9423.0
283,Retail Stores,"Sneaker Villa, Inc.  (3)",One stop,L  + 8.50,(4),12/2017,0.0,,0.0,0.0
284,Retail Stores,"Sneaker Villa, Inc.  (3)",One stop,L  + 8.50,(4),12/2017,0.0,,0.0,0.0
285,Retail Stores,"Sneaker Villa, Inc.",One stop,L  + 8.50,10.00,12/2017,4491.0,4407.0,0.6,4491.0
286,Retail Stores,"Sneaker Villa, Inc.",One stop,L  + 8.50,10.00,12/2017,627.0,619.0,0.1,627.0
287,Retail Stores,"Sneaker Villa, Inc.",One stop,L  + 8.50,10.00,12/2017,1253.0,1241.0,0.2,1253.0
288,Retail Stores,Specialty Catalog Corp.  (3),One stop,L  + 6.00,(4),07/2017,0.0,,0.0,0.0
289,Retail Stores,Specialty Catalog Corp.,One stop,L  + 6.00,7.50,07/2017,4763.0,4721.0,0.7,4763.0
290,Retail Stores,Vision Source L.P.  (3),One stop,L  + 5.00,(4),04/2016,0.0,,0.0,0.0
291,Retail Stores,Vision Source L.P.*,One stop,L  + 5.00,6.00,04/2016,18504.0,18378.0,2.5,18504.0
292,Telecommunications,Telecommunications,One stop,,,,,,,
293,Telecommunications,"Arise Virtual Solutions,  Inc.  (3)",One stop,L  + 6.00,(4),12/2018,0.0,,0.0,
294,Telecommunications,"Arise Virtual Solutions, Inc.*",One stop,L  + 6.00,7.25,12/2018,14046.0,13913.0,1.9,13906.0
295,Telecommunications,Hosting.com Inc.,Senior loan,P  + 3.25,6.50,12/2017,20.0,19.0,0.0,20.0
296,Telecommunications,Hosting.com Inc.*,Senior loan,L  + 4.50,5.75,12/2017,884.0,872.0,0.1,884.0
297,Telecommunications,"ITC Global, Inc.  (3)",One stop,L  + 6.75,(4),07/2018,0.0,,0.0,0.0
298,Telecommunications,"ITC Global, Inc.*",One stop,L  + 6.75,7.75,07/2018,8475.0,8393.0,1.2,8475.0
299,Telecommunications,"ITC Global, Inc.",One stop,L  + 6.75,7.75,07/2018,1445.0,1431.0,0.2,1445.0
300,Textile and Leather,Textile and Leather,One stop,,,,,,,
301,Textile and Leather,"5.11, Inc.",Senior loan,L  + 5.00,6.00,02/2020,876.0,872.0,0.1,872.0
302,Utilities,Utilities,Senior loan,,,,,,,
303,Utilities,"PowerPlan Consultants,  Inc.  (3)",Senior loan,L  + 4.25,(4),10/2018,0.0,,0.0,0.0
304,Utilities,"PowerPlan Consultants,  Inc.*",Senior loan,L  + 4.25,5.27,10/2019,3987.0,3937.0,0.6,3987.0
305,Equity investments  (9),Equity investments  (9),Senior loan,,,,,,,
306,Aerospace and Defense,Aerospace and Defense,Senior loan,,,,,,,
307,Aerospace and Defense,NTS Technical Systems,Common stock,No Value,No Value,No Value,2.0,1506.0,0.2,1506.0
308,Aerospace and Defense,"Tresys Technology Holdings, Inc.",Common stock,No Value,No Value,No Value,295.0,295.0,0.0,3.0
309,Aerospace and Defense,Whitcraft LLC,Common stock,No Value,No Value,No Value,7.0,670.0,0.1,409.0
310,Aerospace and Defense,Whitcraft LLC,Warrant,No Value,No Value,No Value,1.0,0.0,0.0,79.0
311,Automobile,Automobile,Warrant,,,,,,,
312,Automobile,"ABRA, Inc",LLC interest,No Value,No Value,No Value,208.0,352.0,0.4,2707.0
313,Automobile,"K&N Engineering, Inc.",Common stock,No Value,No Value,No Value,0.0,4.0,0.0,78.0
314,Automobile,"K&N Engineering, Inc.",Preferred stock A,No Value,No Value,No Value,0.0,26.0,0.0,38.0
315,Automobile,"K&N Engineering, Inc.",Preferred stock B,No Value,No Value,No Value,0.0,0.0,0.0,10.0
316,"Beverage, Food and Tobacco","Beverage, Food and Tobacco",Preferred stock B,,,,,,,
317,"Beverage, Food and Tobacco","Atkins Nutritionals, Inc.",LLC interest,No Value,No Value,No Value,51.0,746.0,0.1,824.0
318,"Beverage, Food and Tobacco","First Watch Restaurants, Inc.",Common stock,No Value,No Value,No Value,8.0,816.0,0.1,816.0
319,"Beverage, Food and Tobacco","Goode Seed Co-Invest, LLC",LLC units,No Value,No Value,No Value,356.0,356.0,0.1,411.0
320,"Beverage, Food and Tobacco",Julio & Sons Company,LLC interest,No Value,No Value,No Value,521.0,521.0,0.1,440.0
321,"Beverage, Food and Tobacco","Northern Brewer, LLC",LLC interest,No Value,No Value,No Value,438.0,362.0,0.0,119.0
322,"Beverage, Food and Tobacco","Richelieu Foods, Inc.",LP interest,No Value,No Value,No Value,220.0,220.0,0.0,124.0
323,"Containers, Packaging and  Glass","Containers, Packaging and  Glass",LP interest,,,,,,,
324,"Containers, Packaging and  Glass","Packaging Coordinators,  Inc.",LLC interest,No Value,No Value,No Value,48.0,1563.0,0.4,2745.0
325,Diversified Conglomerate  Manufacturing,Diversified Conglomerate  Manufacturing,LLC interest,,,,,,,
326,Diversified Conglomerate  Manufacturing,ICCN Acquisition Corp.,Common stock,No Value,No Value,No Value,0.0,0.0,0.0,0.0
327,Diversified Conglomerate  Manufacturing,ICCN Acquisition Corp.,Preferred stock,No Value,No Value,No Value,0.0,162.0,0.0,162.0
328,Diversified Conglomerate  Manufacturing,"Oasis Outsourcing Holdings, Inc.",LLC interest,No Value,No Value,No Value,1088.0,1088.0,0.3,1899.0
329,Diversified Conglomerate  Manufacturing,"Sunless Merger Sub, Inc.",LP interest,No Value,No Value,No Value,0.0,160.0,0.0,4.0
330,Diversified Conglomerate  Manufacturing,"TIDI Products, LLC",LLC interest,No Value,No Value,No Value,315.0,158.0,0.1,235.0
331,Diversified Conglomerate  Service,Diversified Conglomerate  Service,LLC interest,,,,,,,
332,Diversified Conglomerate  Service,"Daxko, LLC",LLC units,No Value,No Value,No Value,219.0,219.0,0.0,219.0
333,Diversified Conglomerate  Service,"Document Technologies, LLC",LLC interest,No Value,No Value,No Value,24.0,490.0,0.1,700.0
334,Diversified Conglomerate  Service,"Marathon Data Operating Co., LLC",Common stock,No Value,No Value,No Value,1.0,264.0,0.1,299.0
335,Diversified Conglomerate  Service,"Marathon Data Operating Co., LLC",Preferred stock,No Value,No Value,No Value,1.0,264.0,0.1,264.0
336,Diversified Conglomerate  Service,"Navex Global, Inc.",LP interest,No Value,No Value,No Value,0.0,666.0,0.1,624.0
337,Diversified Conglomerate  Service,"PC Helps Support, LLC",Common stock,No Value,No Value,No Value,1.0,7.0,0.0,0.0
338,Diversified Conglomerate  Service,"PC Helps Support, LLC",Preferred stock,No Value,No Value,No Value,0.0,61.0,0.0,70.0
339,Diversified Conglomerate  Service,"Secure-24, LLC",LLC units,No Value,No Value,No Value,263.0,263.0,0.0,180.0
340,Electronics,Electronics,LLC units,,,,,,,
341,Electronics,"ECI Acquisition Holdings,  Inc.",Common stock,No Value,No Value,No Value,9.0,872.0,0.1,872.0
342,Grocery,Grocery,Common stock,,,,,,,
343,Grocery,"MyWebGrocer, Inc.",LLC units,No Value,No Value,No Value,1315.0,1322.0,0.2,1269.0
344,"Healthcare, Education and  Childcare","Healthcare, Education and  Childcare",LLC units,,,,,,,
345,"Healthcare, Education and  Childcare","Advanced Pain Management Holdings, Inc.",Common stock,No Value,No Value,No Value,67.0,67.0,0.1,769.0
346,"Healthcare, Education and  Childcare","Advanced Pain Management Holdings, Inc.",Preferred stock,No Value,No Value,No Value,8.0,829.0,0.1,901.0
347,"Healthcare, Education and  Childcare","Avatar International, LLC",LP interest,No Value,No Value,No Value,1.0,741.0,0.0,74.0
348,"Healthcare, Education and  Childcare",Certara L.P.,LP interest,No Value,No Value,No Value,0.0,541.0,0.1,541.0
349,"Healthcare, Education and  Childcare","Dialysis Newco, Inc.",LLC units,No Value,No Value,No Value,871.0,89.0,0.2,1691.0
350,"Healthcare, Education and  Childcare","Encore Rehabilitation Services, LLC",LLC interest,No Value,No Value,No Value,270.0,270.0,0.1,428.0
351,"Healthcare, Education and  Childcare","G & H Wire Company, Inc.",LP interest,No Value,No Value,No Value,0.0,102.0,0.0,118.0
352,"Healthcare, Education and  Childcare","Global Healthcare Exchange, LLC",Common stock,No Value,No Value,No Value,0.0,4.0,0.0,4.0
353,"Healthcare, Education and  Childcare","Global Healthcare Exchange, LLC",Preferred stock,No Value,No Value,No Value,0.0,398.0,0.1,398.0
354,"Healthcare, Education and  Childcare","Healogics, Inc.",Preferred stock,No Value,No Value,No Value,695.0,799.0,0.2,1264.0
355,"Healthcare, Education and  Childcare","Hospitalists Management Group, LLC",Common stock,No Value,No Value,No Value,0.0,38.0,0.0,10.0
356,"Healthcare, Education and  Childcare","IntegraMed America, Inc.",Common stock,No Value,No Value,No Value,1.0,514.0,0.1,676.0
357,"Healthcare, Education and  Childcare","NeuroTherm, Inc.",Common stock,No Value,No Value,No Value,1.0,569.0,0.1,868.0
358,"Healthcare, Education and  Childcare","Northwestern Management Services, LLC",LLC units,No Value,No Value,No Value,3.0,3.0,0.0,76.0
359,"Healthcare, Education and  Childcare","Northwestern Management Services, LLC",LLC units,No Value,No Value,No Value,0.0,249.0,0.1,279.0
360,"Healthcare, Education and  Childcare","Pentec Acquisition Sub, Inc.",Preferred stock,No Value,No Value,No Value,1.0,116.0,0.0,98.0
361,"Healthcare, Education and  Childcare","Reliant Pro ReHab, LLC",Preferred stock,No Value,No Value,No Value,2.0,264.0,0.1,446.0
362,"Healthcare, Education and  Childcare",Southern Anesthesia and Surgical,LLC units,No Value,No Value,No Value,487.0,487.0,0.1,614.0
363,"Healthcare, Education and  Childcare","Surgical Information Systems, LLC",Common stock,No Value,No Value,No Value,4.0,414.0,0.1,495.0
364,"Healthcare, Education and  Childcare","Young Innovations, Inc.",Preferred stock,No Value,No Value,No Value,0.0,236.0,0.1,269.0
365,"Home and Office Furnishings,","Home and Office Furnishings,",Preferred stock,,,,,,,
366,"Housewares,  and Durable Consumer","Housewares,  and Durable Consumer",Preferred stock,,,,,,,
367,"Housewares,  and Durable Consumer","Top Knobs USA, Inc.",Common stock,No Value,No Value,No Value,3.0,35.0,0.0,154.0
368,Insurance,Insurance,Common stock,,,,,,,
369,Insurance,"Captive Resources Midco,  LLC",LLC units,No Value,No Value,No Value,1.0,86.0,0.0,152.0
370,Investment Funds and Vehicles,Investment Funds and Vehicles,LLC units,,,,,,,
371,Investment Funds and Vehicles,Senior  Loan Fund LLC  (7)(8),LLC interest,No Value,No Value,No Value,4051.0,5170.0,0.8,5521.0
372,"Leisure, Amusement, Motion  Pictures","Leisure, Amusement, Motion  Pictures",LLC interest,,,,,,,
373,and Entertainment,and Entertainment,LLC interest,,,,,,,
374,and Entertainment,"Competitor Group, Inc.",LLC interest,No Value,No Value,No Value,708.0,712.0,0.0,43.0
375,and Entertainment,"LMP TR Holdings, LLC",LLC units,No Value,No Value,No Value,712.0,712.0,0.1,712.0
376,and Entertainment,"Starplex Operating, L.L.C.",Common stock,No Value,No Value,No Value,1.0,183.0,0.0,183.0
377,and Entertainment,"Titan Fitness, LLC",LLC units,No Value,No Value,No Value,6.0,583.0,0.1,625.0
378,Personal and Non-Durable  Consumer,Personal and Non-Durable  Consumer,LLC units,,,,,,,
379,Products,Products,LLC units,,,,,,,
380,Products,"Hygenic Corporation, The",LP interest,No Value,No Value,No Value,1.0,61.0,0.0,74.0
381,Products,"Massage Envy, LLC",LLC interest,No Value,No Value,No Value,749.0,749.0,0.1,818.0
382,Products,Team Technologies Acquisition  Company,Common stock,No Value,No Value,No Value,0.0,148.0,0.1,204.0
383,Personal Transportation,Personal Transportation,Common stock,,,,,,,
384,Personal Transportation,PODS Funding Corp. II,Warrant,No Value,No Value,No Value,271.0,0.0,0.1,687.0
385,Printing and Publishing,Printing and Publishing,Warrant,,,,,,,
386,Printing and Publishing,"Market Track, LLC",Common stock,No Value,No Value,No Value,1.0,145.0,0.1,191.0
387,Printing and Publishing,"Market Track, LLC",Preferred stock,No Value,No Value,No Value,0.0,145.0,0.0,172.0
388,Retail Stores,Retail Stores,Preferred stock,,,,,,,
389,Retail Stores,"Barcelona Restaurants,  LLC  (8)(10)",LP interest,No Value,No Value,No Value,1996.0,1996.0,0.4,2879.0
390,Retail Stores,"Benihana, Inc.",LLC interest,No Value,No Value,No Value,43.0,699.0,0.1,747.0
391,Retail Stores,"Capital Vision Services, LLC",LLC interest,No Value,No Value,No Value,402.0,402.0,0.1,654.0
392,Retail Stores,"Express Oil Change, LLC",LLC interest,No Value,No Value,No Value,81.0,81.0,0.0,66.0
393,Retail Stores,"Paper Source, Inc.",LLC interest,No Value,No Value,No Value,8.0,1387.0,0.2,1417.0
394,Retail Stores,"Rubio's Restaurants, Inc.",Preferred stock,No Value,No Value,No Value,199.0,945.0,0.1,1388.0
395,Retail Stores,"Sneaker Villa, Inc.",LLC interest,No Value,No Value,No Value,4.0,411.0,0.1,437.0
396,Retail Stores,Vision Source L.P.,Common stock,No Value,No Value,No Value,0.0,936.0,0.1,1032.0
397,Telecommunications,Telecommunications,Common stock,,,,,,,
398,Telecommunications,"ITC Global, Inc.",Preferred stock,No Value,No Value,No Value,17.0,311.0,0.1,311.0
