,Industry,Company,Investment Type,Spread Above Index,Interest Rate,Maturity Date,Principal Shares,Amortized Cost,Percentage of Net Assets,Fair Value
198,Diversified/Conglomerate Service - (continued),Hydraulic Authority III Limited  (8)(9)(10),One stop,No Value,11.00 PIK,11/2028,85.0,85.0,0.0,85.0
199,Diversified/Conglomerate Service - (continued),Hydraulic Authority III Limited  (5)(8)(9)(10),One stop,L + 6.00,N/A  (6),11/2025,0.0,,0.0,
200,Diversified/Conglomerate Service - (continued),"ICIMS, Inc.",One stop,L + 6.50(a),8.94,09/2024,5413.0,5310.0,0.6,5413.0
201,Diversified/Conglomerate Service - (continued),"ICIMS, Inc.  (5)",One stop,L + 6.50,N/A  (6),09/2024,0.0,,0.0,0.0
202,Diversified/Conglomerate Service - (continued),"III US Holdings, LLC",One stop,L + 6.50,N/A  (6),09/2022,0.0,0.0,0.0,0.0
203,Diversified/Conglomerate Service - (continued),"Imprivata, Inc.  *#",Senior loan,L + 4.00(c),6.80,10/2023,10515.0,10404.0,1.1,10515.0
204,Diversified/Conglomerate Service - (continued),"Imprivata, Inc.  (5)",Senior loan,L + 4.00,N/A  (6),10/2023,0.0,,0.0,0.0
205,Diversified/Conglomerate Service - (continued),"Infogix, Inc.  #",One stop,L + 6.00(c),8.80,04/2024,3322.0,3307.0,0.3,3322.0
206,Diversified/Conglomerate Service - (continued),"Infogix, Inc.  #",One stop,L + 6.00(c),8.8,04/2024,513.0,506.0,0.1,513.0
207,Diversified/Conglomerate Service - (continued),"Infogix, Inc.",One stop,L + 6.00,N/A  (6),04/2024,0.0,0.0,0.0,0.0
208,Diversified/Conglomerate Service - (continued),"Integral Ad Science, Inc.",One stop,L + 7.25(a),8.53 cash/1.25 PIK,07/2024,5016.0,4924.0,0.5,5016.0
209,Diversified/Conglomerate Service - (continued),"Integral Ad Science, Inc.  (5)",One stop,L + 7.25,N/A  (6),07/2023,0.0,,0.0,0.0
210,Diversified/Conglomerate Service - (continued),"Integration Appliance, Inc.  ^*",One stop,L + 7.25(a),9.60,08/2023,34762.0,34400.0,3.6,34762.0
211,Diversified/Conglomerate Service - (continued),"Integration Appliance, Inc.  (5)",One stop,L + 7.25,N/A  (6),08/2023,0.0,,0.0,0.0
212,Diversified/Conglomerate Service - (continued),"JAMF Holdings, Inc.",One stop,L + 8.00(c),10.61,11/2022,4550.0,4479.0,0.5,4550.0
213,Diversified/Conglomerate Service - (continued),"JAMF Holdings, Inc.  (5)",One stop,L + 8.00,N/A  (6),11/2022,0.0,,0.0,0.0
214,Diversified/Conglomerate Service - (continued),"Kareo, Inc.",One stop,L + 9.00(a),11.52,06/2022,4518.0,4360.0,0.5,4518.0
215,Diversified/Conglomerate Service - (continued),"Kareo, Inc.",One stop,L + 9.00(a),11.52,06/2022,332.0,327.0,0.0,332.0
216,Diversified/Conglomerate Service - (continued),"Kareo, Inc.",One stop,L + 9.00,N/A  (6),06/2022,0.0,0.0,0.0,0.0
217,Diversified/Conglomerate Service - (continued),"Keais Records Service, LLC",One stop,L + 4.50(a),7.02,10/2024,8812.0,8684.0,0.9,8768.0
218,Diversified/Conglomerate Service - (continued),"Keais Records Service, LLC",One stop,L + 4.50,N/A  (6),10/2024,0.0,0.0,0.0,0.0
219,Diversified/Conglomerate Service - (continued),"Keais Records Service, LLC  (5)",One stop,L + 4.50,N/A  (6),10/2024,0.0,,0.0,
220,Diversified/Conglomerate Service - (continued),Maverick Bidco Inc.  *#,One stop,L + 6.25(c),9.05,04/2023,17424.0,17165.0,1.8,17424.0
221,Diversified/Conglomerate Service - (continued),Maverick Bidco Inc.  *,One stop,L + 6.25(c),9.05,04/2023,167.0,166.0,0.0,167.0
222,Diversified/Conglomerate Service - (continued),Maverick Bidco Inc.,One stop,L + 6.25(a),8.73,04/2023,33.0,32.0,0.0,33.0
223,Diversified/Conglomerate Service - (continued),"Ministry Brands, LLC  #",Senior loan,L + 4.00(a),6.52,12/2022,864.0,860.0,0.1,864.0
224,Diversified/Conglomerate Service - (continued),"Ministry Brands, LLC  #",Senior loan,L + 4.00(a),6.52,12/2022,494.0,492.0,0.1,494.0
225,Diversified/Conglomerate Service - (continued),"Ministry Brands, LLC",Senior loan,L + 4.00(a),6.52,12/2022,18.0,18.0,0.0,18.0
226,Diversified/Conglomerate Service - (continued),MMan Acquisition Co.  ^*,One stop,L + 6.00(c),8.53,08/2023,9726.0,9614.0,1.0,9240.0
227,Diversified/Conglomerate Service - (continued),MMan Acquisition Co.,One stop,L + 6.00(c),8.53,08/2023,100.0,99.0,0.0,95.0
228,Diversified/Conglomerate Service - (continued),Net Health Acquisition Corp.  *,One stop,L + 5.50(a),8.02,12/2023,3847.0,3815.0,0.4,3847.0
229,Diversified/Conglomerate Service - (continued),Net Health Acquisition Corp.  *,One stop,L + 5.50(a),8.02,12/2023,538.0,535.0,0.1,538.0
230,Diversified/Conglomerate Service - (continued),Net Health Acquisition Corp.,One stop,L + 5.50,N/A  (6),12/2023,0.0,0.0,0.0,0.0
231,Diversified/Conglomerate Service - (continued),"Netsmart Technologies, Inc.  #",Senior loan,L + 3.75(a),6.27,04/2023,1732.0,1721.0,0.2,1726.0
232,Diversified/Conglomerate Service - (continued),"Netsmart Technologies, Inc.  (5)",Senior loan,L + 4.75,N/A  (6),04/2023,0.0,,0.0,
233,Diversified/Conglomerate Service - (continued),"Nextech Systems, LLC  *#",One stop,L + 6.00(a),8.52,03/2024,10331.0,10297.0,1.1,10331.0
234,Diversified/Conglomerate Service - (continued),"Nextech Systems, LLC",One stop,L + 6.00,N/A  (6),03/2024,0.0,0.0,0.0,0.0
235,Diversified/Conglomerate Service - (continued),Diversified/Conglomerate Service - (continued),One stop,,,,,,,
236,Diversified/Conglomerate Service - (continued),"Nexus Brands Group, Inc.  *",One stop,L + 6.00(c),8.78,11/2023,5736.0,5677.0,0.6,5736.0
237,Diversified/Conglomerate Service - (continued),"Nexus Brands Group, Inc.  #(8)(9)",One stop,L + 6.00(i),7.00,11/2023,3255.0,3223.0,0.3,3227.0
238,Diversified/Conglomerate Service - (continued),"Nexus Brands Group, Inc.",One stop,L + 6.00(c),8.80,11/2023,90.0,90.0,0.0,90.0
239,Diversified/Conglomerate Service - (continued),"Nexus Brands Group, Inc.",One stop,L + 6.00(a),8.48,11/2023,34.0,33.0,0.0,34.0
240,Diversified/Conglomerate Service - (continued),"Nexus Brands Group, Inc.  (5)(8)(9)",One stop,L + 6.00,N/A  (6),11/2023,0.0,0.0,0.0,0.0
241,Diversified/Conglomerate Service - (continued),"Nexus Brands Group, Inc.  (5)(8)(9)",One stop,L + 6.00,N/A  (6),11/2023,0.0,,0.0,
242,Diversified/Conglomerate Service - (continued),"Nexus Brands Group, Inc.  (5)",One stop,L + 6.00,N/A  (6),11/2023,0.0,,0.0,0.0
243,Diversified/Conglomerate Service - (continued),"Personify, Inc.  #",One stop,L + 5.75(c),8.55,09/2024,7314.0,7244.0,0.8,7241.0
244,Diversified/Conglomerate Service - (continued),"Personify, Inc.  (5)",One stop,L + 5.75,N/A  (6),09/2024,0.0,,0.0,
245,Diversified/Conglomerate Service - (continued),"Property Brands, Inc.",One stop,L + 6.00(a),8.52,01/2024,10845.0,10639.0,1.1,10845.0
246,Diversified/Conglomerate Service - (continued),"Property Brands, Inc.  ^",One stop,L + 6.00(a),8.52,01/2024,218.0,216.0,0.0,218.0
247,Diversified/Conglomerate Service - (continued),"Property Brands, Inc.",One stop,L + 6.00(a),8.52,01/2024,60.0,59.0,0.0,60.0
248,Diversified/Conglomerate Service - (continued),"Property Brands, Inc.  (5)",One stop,L + 6.00,N/A  (6),01/2024,0.0,,0.0,0.0
249,Diversified/Conglomerate Service - (continued),"RegEd Aquireco, LLC",Senior loan,L + 4.25(c),6.72,12/2024,8793.0,8640.0,0.9,8727.0
250,Diversified/Conglomerate Service - (continued),"RegEd Aquireco, LLC  (5)",Senior loan,L + 4.25,N/A  (6),12/2024,0.0,,0.0,
251,Diversified/Conglomerate Service - (continued),"RegEd Aquireco, LLC  (5)",Senior loan,L + 4.25,N/A  (6),12/2024,0.0,,0.0,
252,Diversified/Conglomerate Service - (continued),"Saba Software, Inc.  ^*#",Senior loan,L + 4.50(a),7.02,05/2023,22457.0,22175.0,2.3,22345.0
253,Diversified/Conglomerate Service - (continued),"Saba Software, Inc.  #",Senior loan,L + 4.50(a),7.02,05/2023,7235.0,7165.0,0.7,7199.0
254,Diversified/Conglomerate Service - (continued),"Saba Software, Inc.  (5)",Senior loan,L + 4.50,N/A  (6),05/2023,0.0,,0.0,
255,Diversified/Conglomerate Service - (continued),"Saldon Holdings, Inc.  *",Senior loan,L + 4.25(a)(c),6.78,09/2022,1402.0,1391.0,0.2,1402.0
256,Diversified/Conglomerate Service - (continued),"Telesoft, LLC  *",One stop,L + 5.00(c),7.40,07/2022,4150.0,4120.0,0.4,4150.0
257,Diversified/Conglomerate Service - (continued),"Telesoft, LLC  (5)",One stop,L + 5.00,N/A  (6),07/2022,0.0,,0.0,0.0
258,Diversified/Conglomerate Service - (continued),"TI Intermediate Holdings, LLC  #",Senior loan,L + 4.50(a),7.02,12/2024,1675.0,1659.0,0.2,1658.0
259,Diversified/Conglomerate Service - (continued),"TI Intermediate Holdings, LLC",Senior loan,L + 4.50(a),7.02,12/2024,3.0,3.0,0.0,3.0
260,Diversified/Conglomerate Service - (continued),"Transaction Data Systems, Inc.  *#",One stop,L + 5.25(a),7.78,06/2021,38953.0,38806.0,4.0,38953.0
261,Diversified/Conglomerate Service - (continued),"Transaction Data Systems, Inc.",One stop,L + 5.25(a),7.74,06/2021,65.0,64.0,0.0,65.0
262,Diversified/Conglomerate Service - (continued),"Trintech, Inc.  ^#",One stop,L + 6.00(c),8.53,12/2023,10848.0,10735.0,1.1,10848.0
263,Diversified/Conglomerate Service - (continued),"Trintech, Inc.  ^",One stop,L + 6.00(c),8.53,12/2023,3403.0,3368.0,0.4,3403.0
264,Diversified/Conglomerate Service - (continued),"Trintech, Inc.",One stop,L + 6.00(c),8.52,12/2023,50.0,48.0,0.0,50.0
265,Diversified/Conglomerate Service - (continued),"True Commerce, Inc.  ^",One stop,L + 5.75(c),8.55,11/2023,5596.0,5538.0,0.6,5596.0
266,Diversified/Conglomerate Service - (continued),"True Commerce, Inc.  (5)",One stop,L + 5.75,N/A  (6),11/2023,0.0,,0.0,0.0
267,Diversified/Conglomerate Service - (continued),"Upserve, Inc.",One stop,L + 5.50(a),8.02,07/2023,2969.0,2949.0,0.3,2969.0
268,Diversified/Conglomerate Service - (continued),"Upserve, Inc.",One stop,L + 5.50,N/A  (6),07/2023,0.0,0.0,0.0,0.0
269,Diversified/Conglomerate Service - (continued),"Upserve, Inc.  (5)",One stop,L + 5.50,N/A  (6),07/2023,0.0,,0.0,0.0
270,Diversified/Conglomerate Service - (continued),"Valant Medical Solutions, Inc.",One stop,L + 11.00(c),11.15 cash/2.25 PIK,10/2020,830.0,782.0,0.1,830.0
271,Diversified/Conglomerate Service - (continued),"Valant Medical Solutions, Inc.",Subordinated debt,No Value,6.00 PIK,02/2020,149.0,149.0,0.0,224.0
272,Diversified/Conglomerate Service - (continued),"Valant Medical Solutions, Inc.",One stop,L + 11.00(c),11.15 cash/2.25 PIK,10/2020,10.0,10.0,0.0,10.0
273,Diversified/Conglomerate Service - (continued),"Velocity Technology Solutions, Inc.  *",One stop,L + 6.00(c),8.80,12/2023,8207.0,8088.0,0.9,8207.0
274,Diversified/Conglomerate Service - (continued),"Velocity Technology Solutions, Inc.  (5)",One stop,L + 6.00,N/A  (6),12/2023,0.0,,0.0,0.0
275,Diversified/Conglomerate Service - (continued),"Vendavo, Inc.  *",One stop,L + 8.50(c),11.21,10/2022,28935.0,28472.0,3.0,28935.0
276,Diversified/Conglomerate Service - (continued),"Vendavo, Inc.",One stop,L + 8.50,N/A  (6),10/2022,0.0,,0.0,0.0
277,Diversified/Conglomerate Service - (continued),Verisys Corporation  *,One stop,L + 7.75(c),10.55,01/2023,3876.0,3836.0,0.4,3876.0
278,Diversified/Conglomerate Service - (continued),Verisys Corporation  (5),One stop,L + 7.75,N/A  (6),01/2023,0.0,,0.0,0.0
279,Diversified/Conglomerate Service - (continued),"Workforce Software, LLC  ^",One stop,L + 6.50(c),8.91,06/2021,5790.0,5759.0,0.6,5790.0
280,Diversified/Conglomerate Service - (continued),"Workforce Software, LLC",One stop,L + 6.50(c),9.21,06/2021,577.0,572.0,0.1,577.0
281,Diversified/Conglomerate Service - (continued),"Workforce Software, LLC  (5)",One stop,L + 6.50,N/A  (6),06/2021,0.0,,0.0,0.0
282,Ecological,Ecological,One stop,,,,,,,
283,Ecological,"Pace Analytical Services, LLC",One stop,L + 5.50(a),8.02,09/2022,15152.0,14856.0,1.6,15152.0
284,Ecological,"Pace Analytical Services, LLC  ^",One stop,L + 5.50(a),8.02,09/2022,1409.0,1390.0,0.2,1409.0
285,Ecological,"Pace Analytical Services, LLC  *",One stop,L + 5.50(a),8.02,09/2022,715.0,706.0,0.1,715.0
286,Ecological,"Pace Analytical Services, LLC  *",One stop,L + 5.50(a),8.02,09/2022,345.0,340.0,0.0,345.0
287,Ecological,"Pace Analytical Services, LLC  ^",One stop,L + 5.50(a)(c),8.01,09/2022,118.0,116.0,0.0,118.0
288,Ecological,"Pace Analytical Services, LLC",One stop,L + 5.50(a),8.02,09/2022,54.0,51.0,0.0,54.0
289,Ecological,"Pace Analytical Services, LLC",One stop,L + 5.50(a),8.01,09/2022,10.0,8.0,0.0,10.0
290,Ecological,"Pace Analytical Services, LLC  (5)",One stop,L + 5.50,N/A  (6),09/2022,0.0,,0.0,0.0
291,Ecological,WRE Holding Corp.  *,Senior loan,L + 5.00(a)(f),7.53,01/2023,1008.0,1000.0,0.1,1008.0
292,Ecological,WRE Holding Corp.,Senior loan,L + 5.00(a)(f),7.53,01/2023,42.0,42.0,0.0,42.0
293,Ecological,WRE Holding Corp.,Senior loan,L + 5.00(a)(f),7.44,01/2023,12.0,12.0,0.0,12.0
294,Ecological,WRE Holding Corp.,Senior loan,L + 5.00(a)(c)(f),7.52,01/2023,12.0,12.0,0.0,12.0
295,Electronics,Electronics,Senior loan,,,,,,,
296,Electronics,"Appriss Holdings, Inc.  ^*#",One stop,L + 6.25(c),9.05,05/2022,36306.0,35956.0,3.8,36306.0
297,Electronics,"Appriss Holdings, Inc.  (5)",One stop,L + 6.25,N/A  (6),05/2022,0.0,,0.0,0.0
298,Electronics,"Compusearch Software Holdings, Inc.  ^#",Senior loan,L + 4.25(c),7.05,05/2021,2062.0,2059.0,0.2,2062.0
299,Electronics,Diligent Corporation  *#,One stop,L + 5.50(c),8.09,04/2022,26066.0,25810.0,2.7,26066.0
300,Electronics,Diligent Corporation  #,One stop,L + 5.50(c),8.09,04/2022,4867.0,4808.0,0.5,4867.0
301,Electronics,Diligent Corporation  *,One stop,L + 5.50(c),8.09,04/2022,4778.0,4693.0,0.5,4778.0
302,Electronics,Diligent Corporation  ^*,One stop,L + 5.50(c),8.09,04/2022,2616.0,2582.0,0.3,2616.0
303,Electronics,Diligent Corporation,One stop,L + 5.50(d),8.39,04/2022,102.0,101.0,0.0,102.0
304,Electronics,Diligent Corporation,One stop,L + 5.50(c),8.03,04/2022,81.0,80.0,0.0,81.0
305,Electronics,Diligent Corporation,One stop,L + 5.50(c),8.28,04/2022,78.0,75.0,0.0,78.0
306,Electronics,Diligent Corporation,One stop,L + 5.50(d),8.03,04/2022,36.0,35.0,0.0,36.0
307,Electronics,Diligent Corporation  (5),One stop,L + 5.50,N/A  (6),04/2022,0.0,,0.0,0.0
308,Electronics,Diligent Corporation  (5),One stop,L + 5.50,N/A  (6),04/2022,0.0,,0.0,0.0
309,Electronics,"Episerver, Inc.  (8)(9)(11)",One stop,L + 6.00(a),6.00,10/2024,9986.0,9859.0,1.0,9865.0
310,Electronics,"Episerver, Inc.  (11)",One stop,L + 5.75(a),8.27,10/2024,5789.0,5715.0,0.6,5731.0
311,Electronics,"Episerver, Inc.  (5)",One stop,L + 5.75,N/A  (6),10/2024,0.0,,0.0,
312,Electronics,"Gamma Technologies, LLC  ^*#",One stop,L + 5.50(a),8.02,06/2024,21425.0,21250.0,2.2,21425.0
313,Electronics,"Gamma Technologies, LLC  (5)",One stop,L + 5.50,N/A  (6),06/2024,0.0,,0.0,0.0
314,Electronics,"SEI, Inc.  *",Senior loan,L + 5.25(a),7.77,07/2023,5036.0,4989.0,0.5,5036.0
315,Electronics,"Sloan Company, Inc., The  #",One stop,L + 8.50(c),11.30,04/2020,6525.0,6490.0,0.5,4567.0
316,Electronics,"Sloan Company, Inc., The",One stop,L + 8.50(c),11.30,04/2020,436.0,436.0,0.0,305.0
317,Electronics,"Sloan Company, Inc., The",One stop,L + 8.50(c),11.30,04/2020,51.0,51.0,0.0,36.0
318,Electronics,Sovos Compliance  ^*,One stop,L + 6.00(a),8.52,03/2022,9211.0,9109.0,1.0,9211.0
319,Electronics,Sovos Compliance  ^,One stop,L + 6.00(a),8.52,03/2022,1549.0,1533.0,0.2,1549.0
320,Electronics,Sovos Compliance,One stop,L + 6.00(a),8.52,03/2022,173.0,172.0,0.0,173.0
321,Electronics,Sovos Compliance  (5),One stop,L + 6.00,N/A  (6),03/2022,0.0,,0.0,0.0
322,Electronics,Sovos Compliance  (5),One stop,L + 6.00,N/A  (6),03/2022,0.0,,0.0,0.0
323,Electronics,"Watchfire Enterprises, Inc.",Second lien,L + 8.00(c),10.80,10/2021,9434.0,9346.0,1.0,9434.0
324,Grocery,Grocery,Second lien,,,,,,,
325,Grocery,"Teasdale Quality Foods, Inc.  #",Senior loan,L + 5.25(c)(f),7.65,10/2020,316.0,313.0,0.0,300.0
326,"Healthcare, Education and Childcare","Healthcare, Education and Childcare",Senior loan,,,,,,,
327,"Healthcare, Education and Childcare","Active Day, Inc.",One stop,L + 6.00(c),8.80,12/2021,13231.0,13053.0,1.3,12834.0
328,"Healthcare, Education and Childcare","Active Day, Inc.  ^",One stop,L + 6.00(c),8.80,12/2021,1021.0,1012.0,0.1,990.0
329,"Healthcare, Education and Childcare","Active Day, Inc.  *",One stop,L + 6.00(c),8.80,12/2021,658.0,653.0,0.1,638.0
330,"Healthcare, Education and Childcare","Active Day, Inc.  *",One stop,L + 6.00(c),8.80,12/2021,454.0,451.0,0.1,441.0
331,"Healthcare, Education and Childcare","Active Day, Inc.",One stop,P + 5.00(f),10.50,12/2021,50.0,49.0,0.0,48.0
332,"Healthcare, Education and Childcare","Acuity Eyecare Holdings, LLC",One stop,L + 6.75(c),9.40,03/2022,2564.0,2523.0,0.3,2564.0
333,"Healthcare, Education and Childcare","Acuity Eyecare Holdings, LLC",One stop,L + 6.75(c),9.46,03/2022,203.0,181.0,0.0,203.0
334,"Healthcare, Education and Childcare","Acuity Eyecare Holdings, LLC  ^",One stop,L + 6.75(c),9.41,03/2022,149.0,148.0,0.0,149.0
335,"Healthcare, Education and Childcare","Acuity Eyecare Holdings, LLC",One stop,L + 6.75,N/A  (6),03/2022,0.0,0.0,0.0,0.0
336,"Healthcare, Education and Childcare","Acuity Eyecare Holdings, LLC  (5)",One stop,L + 6.25,N/A  (6),12/2020,0.0,,0.0,0.0
337,"Healthcare, Education and Childcare","ADCS Clinics Intermediate Holdings, LLC",One stop,L + 5.75(a),8.27,05/2022,21011.0,20618.0,2.2,21011.0
338,"Healthcare, Education and Childcare","ADCS Clinics Intermediate Holdings, LLC  *",One stop,L + 5.75(a),8.27,05/2022,107.0,105.0,0.0,107.0
339,"Healthcare, Education and Childcare","ADCS Clinics Intermediate Holdings, LLC  *",One stop,L + 5.75(a),8.27,05/2022,83.0,82.0,0.0,83.0
340,"Healthcare, Education and Childcare","ADCS Clinics Intermediate Holdings, LLC  *",One stop,L + 5.75(a),8.27,05/2022,31.0,31.0,0.0,31.0
341,"Healthcare, Education and Childcare","ADCS Clinics Intermediate Holdings, LLC",One stop,P + 4.75(f),10.25,05/2022,25.0,24.0,0.0,25.0
342,"Healthcare, Education and Childcare","Agilitas USA, Inc.  *",One stop,L + 5.50(c),7.90,04/2022,8333.0,8279.0,0.9,8333.0
343,"Healthcare, Education and Childcare","Agilitas USA, Inc.",One stop,L + 5.50(c),7.90,04/2022,10.0,10.0,0.0,10.0
344,"Healthcare, Education and Childcare","Agilitas USA, Inc.",One stop,L + 5.50,N/A  (6),04/2022,0.0,0.0,0.0,0.0
345,"Healthcare, Education and Childcare","Aris Teleradiology Company, LLC  (7)",Senior loan,L + 5.50(c),8.30,03/2021,2693.0,2678.0,0.1,1112.0
346,"Healthcare, Education and Childcare","Aris Teleradiology Company, LLC  (7)",Senior loan,L + 5.50(a)(c)(d),8.09,03/2021,317.0,317.0,0.0,70.0
347,"Healthcare, Education and Childcare","BIO18 Borrower, LLC",One stop,L + 5.50(b),8.12,11/2024,7242.0,7082.0,0.8,7169.0
348,"Healthcare, Education and Childcare","BIO18 Borrower, LLC  (5)",One stop,L + 5.50,N/A  (6),11/2024,0.0,,0.0,
349,"Healthcare, Education and Childcare","BIO18 Borrower, LLC  (5)",One stop,L + 5.50,N/A  (6),11/2024,0.0,,0.0,
350,"Healthcare, Education and Childcare","BIOVT, LLC  ^*",One stop,L + 5.75(a),8.27,01/2021,18442.0,18308.0,1.9,18258.0
351,"Healthcare, Education and Childcare","BIOVT, LLC",One stop,L + 5.75(a),8.27,01/2021,161.0,160.0,0.0,159.0
352,"Healthcare, Education and Childcare","BIOVT, LLC  (5)",One stop,L + 5.75,N/A  (6),01/2021,0.0,,0.0,
353,"Healthcare, Education and Childcare","BIOVT, LLC  (5)",One stop,L + 5.75,N/A  (6),01/2021,0.0,,0.0,
354,"Healthcare, Education and Childcare","CLP Healthcare Services, Inc.  ^",Senior loan,L + 5.50(a),8.02,12/2020,3875.0,3851.0,0.4,3875.0
355,"Healthcare, Education and Childcare","CRH Healthcare Purchaser, Inc.  #",Senior loan,L + 4.50(c),7.30,12/2024,8266.0,8184.0,0.9,8183.0
356,"Healthcare, Education and Childcare","CRH Healthcare Purchaser, Inc.  (5)",Senior loan,L + 4.50,N/A  (6),12/2024,0.0,,0.0,
357,"Healthcare, Education and Childcare","CRH Healthcare Purchaser, Inc.  (5)",Senior loan,L + 4.50,N/A  (6),12/2020,0.0,,0.0,
358,"Healthcare, Education and Childcare","DCA Investment Holding, LLC  ^*",One stop,L + 5.25(c),8.05,07/2021,18536.0,18363.0,1.9,18536.0
359,"Healthcare, Education and Childcare","DCA Investment Holding, LLC  ^*#",One stop,L + 5.25(c),8.05,07/2021,13295.0,13222.0,1.4,13295.0
360,"Healthcare, Education and Childcare","DCA Investment Holding, LLC  *",One stop,L + 5.25(c),8.05,07/2021,2444.0,2418.0,0.3,2444.0
361,"Healthcare, Education and Childcare","DCA Investment Holding, LLC",One stop,L + 5.25(a)(c),7.92,07/2021,195.0,188.0,0.0,195.0
362,"Healthcare, Education and Childcare","DCA Investment Holding, LLC  *",One stop,L + 5.25(c),8.05,07/2021,151.0,149.0,0.0,151.0
363,"Healthcare, Education and Childcare","DCA Investment Holding, LLC  *",One stop,L + 5.25(c),8.05,07/2021,148.0,146.0,0.0,148.0
364,"Healthcare, Education and Childcare","DCA Investment Holding, LLC",One stop,P + 4.25(f),9.75,07/2021,92.0,84.0,0.0,92.0
365,"Healthcare, Education and Childcare","DCA Investment Holding, LLC  *",One stop,L + 5.25(c),8.05,07/2021,47.0,47.0,0.0,47.0
366,"Healthcare, Education and Childcare",Deca Dental Management LLC  ^*,One stop,L + 6.00(c),8.80,07/2020,4052.0,4004.0,0.4,4052.0
367,"Healthcare, Education and Childcare",Deca Dental Management LLC,One stop,L + 6.00(a)(c),8.67,07/2020,493.0,487.0,0.1,493.0
368,"Healthcare, Education and Childcare",Deca Dental Management LLC  #,One stop,L + 6.00(c),8.80,12/2021,356.0,353.0,0.0,356.0
369,"Healthcare, Education and Childcare",Deca Dental Management LLC,One stop,L + 6.00(a),8.52,07/2020,8.0,7.0,0.0,8.0
370,"Healthcare, Education and Childcare",Deca Dental Management LLC  (5),One stop,L + 6.00,N/A  (6),12/2021,0.0,,0.0,0.0
371,"Healthcare, Education and Childcare",Dental Holdings Corporation,One stop,L + 5.50(c),8.03,02/2020,7132.0,7082.0,0.7,7132.0
372,"Healthcare, Education and Childcare",Dental Holdings Corporation,One stop,L + 5.50(c),8.03,02/2020,1133.0,1127.0,0.1,1133.0
373,"Healthcare, Education and Childcare",Dental Holdings Corporation,One stop,L + 5.50(c)(f),7.90,02/2020,220.0,215.0,0.0,220.0
374,"Healthcare, Education and Childcare",Elite Dental Partners LLC  *,One stop,L + 5.25(a),7.77,06/2023,12243.0,12077.0,1.3,12243.0
375,"Healthcare, Education and Childcare - (continued)","Healthcare, Education and Childcare - (continued)",One stop,,,,,,,
376,"Healthcare, Education and Childcare - (continued)",Elite Dental Partners LLC,One stop,L + 5.25(a),7.77,06/2023,115.0,113.0,0.0,115.0
377,"Healthcare, Education and Childcare - (continued)",Elite Dental Partners LLC,One stop,L + 5.25(a),7.77,06/2023,110.0,109.0,0.0,110.0
378,"Healthcare, Education and Childcare - (continued)",Elite Dental Partners LLC,One stop,L + 5.25(a),7.77,06/2023,43.0,42.0,0.0,43.0
379,"Healthcare, Education and Childcare - (continued)",Elite Dental Partners LLC  (5),One stop,L + 5.25,N/A  (6),06/2023,0.0,,0.0,0.0
380,"Healthcare, Education and Childcare - (continued)","ERG Buyer, LLC  *",One stop,L + 5.50(c),8.30,05/2024,13150.0,12970.0,1.3,12624.0
381,"Healthcare, Education and Childcare - (continued)","ERG Buyer, LLC  (5)",One stop,L + 5.50,N/A  (6),05/2024,0.0,,0.0,
382,"Healthcare, Education and Childcare - (continued)","ERG Buyer, LLC  (5)",One stop,L + 5.50,N/A  (6),05/2024,0.0,,0.0,
383,"Healthcare, Education and Childcare - (continued)","eSolutions, Inc.  ^*",One stop,L + 6.50(a),9.02,03/2022,31639.0,31286.0,3.3,31639.0
384,"Healthcare, Education and Childcare - (continued)","eSolutions, Inc.  (5)",One stop,L + 6.50,N/A  (6),03/2022,0.0,,0.0,0.0
385,"Healthcare, Education and Childcare - (continued)",Excelligence Learning Corporation  ^,One stop,L + 6.00(a),8.52,04/2023,4503.0,4468.0,0.4,4233.0
386,"Healthcare, Education and Childcare - (continued)",Eyecare Services Partners Holdings LLC,One stop,L + 6.25(c),9.05,05/2023,7906.0,7747.0,0.8,7748.0
387,"Healthcare, Education and Childcare - (continued)",Eyecare Services Partners Holdings LLC  *,One stop,L + 6.25(c),9.05,05/2023,574.0,565.0,0.1,563.0
388,"Healthcare, Education and Childcare - (continued)",Eyecare Services Partners Holdings LLC  *,One stop,L + 6.25(c),9.05,05/2023,354.0,352.0,0.0,347.0
389,"Healthcare, Education and Childcare - (continued)",Eyecare Services Partners Holdings LLC,One stop,L + 6.25(c),9.03,05/2023,200.0,197.0,0.0,196.0
390,"Healthcare, Education and Childcare - (continued)",Eyecare Services Partners Holdings LLC  *,One stop,L + 6.25(c),9.05,05/2023,172.0,171.0,0.0,168.0
391,"Healthcare, Education and Childcare - (continued)",Eyecare Services Partners Holdings LLC  *,One stop,L + 6.25(c),9.05,05/2023,100.0,99.0,0.0,98.0
392,"Healthcare, Education and Childcare - (continued)",Eyecare Services Partners Holdings LLC  *,One stop,L + 6.25(c),9.05,05/2023,57.0,57.0,0.0,56.0
393,"Healthcare, Education and Childcare - (continued)",Eyecare Services Partners Holdings LLC  *,One stop,L + 6.25(c),9.05,05/2023,50.0,50.0,0.0,49.0
394,"Healthcare, Education and Childcare - (continued)",Eyecare Services Partners Holdings LLC  *,One stop,L + 6.25(c),9.05,05/2023,33.0,28.0,0.0,32.0
