,Industry,Company,Investment Type,Spread Above Index,Interest Rate,Maturity Date,Principal Shares,Amortized Cost,Percentage of Net Assets,Fair Value
225,"Healthcare, Education and Childcare",Deca Dental Management LLC  *^,One stop,L + 6.25,7.25,07/2020,4146,4100,0.5,4146
226,"Healthcare, Education and Childcare",Deca Dental Management LLC,One stop,L + 6.25,7.25,07/2020,504,496,0.1,504
227,"Healthcare, Education and Childcare",Deca Dental Management LLC,One stop,L + 6.25,7.25,07/2020,50,49,-,50
228,"Healthcare, Education and Childcare",Delta Educational Systems  *(6),Senior loan,P + 4.75,8.25,12/2016,1438,1433,-,216
229,"Healthcare, Education and Childcare",Delta Educational Systems  (4)(6),Senior loan,L + 6.00,N/A  (5),12/2016,-,-,-,(60
230,"Healthcare, Education and Childcare",Dental Holdings Corporation,One stop,L + 5.50,6.50,02/2020,7599,7480,0.9,7599
231,"Healthcare, Education and Childcare",Dental Holdings Corporation,One stop,L + 5.50,6.50,02/2020,1155,1143,0.1,1155
232,"Healthcare, Education and Childcare",Dental Holdings Corporation,One stop,P + 4.25,7.75,02/2020,213,204,-,213
233,"Healthcare, Education and Childcare","eSolutions, Inc.",One stop,L + 6.50,7.50,03/2022,12866,12605,1.5,12866
234,"Healthcare, Education and Childcare","eSolutions, Inc.  (4)",One stop,L + 6.50,N/A  (5),03/2022,-,(1,-,-
235,"Healthcare, Education and Childcare","G & H Wire Company, Inc.  *^",One stop,L + 5.75,6.75,12/2017,13157,13112,1.5,13157
236,"Healthcare, Education and Childcare","G & H Wire Company, Inc.",One stop,P + 4.50,8.00,12/2017,357,355,-,357
237,"Healthcare, Education and Childcare","Joerns Healthcare, LLC  *^",One stop,L + 5.00,6.00,05/2020,3838,3802,0.4,3647
238,"Healthcare, Education and Childcare – (continued)","Healthcare, Education and Childcare – (continued)",One stop,,,,,,,
239,"Healthcare, Education and Childcare – (continued)","Katena Holdings, Inc.  ^",One stop,L + 6.25,7.25,06/2021,8699,8627,1.0,8699
240,"Healthcare, Education and Childcare – (continued)","Katena Holdings, Inc.",One stop,P + 5.25,8.75,06/2021,850,843,0.1,850
241,"Healthcare, Education and Childcare – (continued)","Katena Holdings, Inc.",One stop,P + 5.25,8.75,06/2021,13,12,-,13
242,"Healthcare, Education and Childcare – (continued)","Lombart Brothers, Inc.",One stop,L + 6.75,7.75,04/2022,3508,3411,0.4,3508
243,"Healthcare, Education and Childcare – (continued)","Lombart Brothers, Inc.",One stop,L + 6.75,7.75,04/2022,8,7,-,8
244,"Healthcare, Education and Childcare – (continued)","Maverick Healthcare Group, LLC  *",Senior loan,L + 7.50,7.25 cash/2.00 PIK,04/2017,1921,1915,0.2,1921
245,"Healthcare, Education and Childcare – (continued)","Northwestern Management Services, LLC (Sage Dental)",One stop,L + 5.25,6.50,10/2019,72,71,-,71
246,"Healthcare, Education and Childcare – (continued)","Northwestern Management Services, LLC (Sage Dental)",One stop,P + 4.00,7.50,10/2019,17,16,-,16
247,"Healthcare, Education and Childcare – (continued)","Northwestern Management Services, LLC (Sage Dental)  (4)",One stop,L + 5.25,N/A  (5),10/2019,-,(2,-,(3
248,"Healthcare, Education and Childcare – (continued)","Oliver Street Dermatology Holdings, LLC",One stop,L + 6.50,7.50,05/2022,8605,8369,1.0,8605
249,"Healthcare, Education and Childcare – (continued)","Oliver Street Dermatology Holdings, LLC",One stop,L + 6.50,7.50,05/2022,58,57,-,58
250,"Healthcare, Education and Childcare – (continued)","Oliver Street Dermatology Holdings, LLC  (4)",One stop,L + 6.50,N/A  (5),05/2022,-,(3,-,-
251,"Healthcare, Education and Childcare – (continued)","Pinnacle Treatment Centers, Inc.",One stop,L + 6.25,7.25,08/2021,10081,9812,1.1,9980
252,"Healthcare, Education and Childcare – (continued)","Pinnacle Treatment Centers, Inc.",One stop,P + 5.00,8.50,08/2021,5,3,-,4
253,"Healthcare, Education and Childcare – (continued)","Pinnacle Treatment Centers, Inc.  (4)",One stop,L + 6.25,N/A  (5),08/2021,-,(3,-,(1
254,"Healthcare, Education and Childcare – (continued)","PPT Management, LLC  #",One stop,L + 5.00,6.00,04/2020,4179,4143,0.5,4179
255,"Healthcare, Education and Childcare – (continued)","PPT Management, LLC",One stop,L + 5.00,6.00,04/2020,137,136,-,137
256,"Healthcare, Education and Childcare – (continued)","PPT Management, LLC  (4)",One stop,L + 5.00,N/A  (5),04/2020,-,(1,-,-
257,"Healthcare, Education and Childcare – (continued)",Premise Health Holding Corp.  #,One stop,L + 4.50,5.50,06/2020,14963,14881,1.7,14963
258,"Healthcare, Education and Childcare – (continued)",Premise Health Holding Corp.  (4),One stop,L + 4.50,N/A  (5),06/2020,-,(16,-,-
259,"Healthcare, Education and Childcare – (continued)","Pyramid Healthcare, Inc.  #",One stop,L + 5.75,6.75,08/2019,1484,1471,0.2,1484
260,"Healthcare, Education and Childcare – (continued)","Radiology Partners, Inc.  #",One stop,L + 5.50,6.50,09/2020,22570,22295,2.6,22344
261,"Healthcare, Education and Childcare – (continued)","Radiology Partners, Inc.",One stop,L + 5.50,6.50,09/2020,708,708,0.1,701
262,"Healthcare, Education and Childcare – (continued)","Radiology Partners, Inc.  (4)",One stop,L + 5.50,N/A  (5),09/2020,-,(4,-,(4
263,"Healthcare, Education and Childcare – (continued)","Radiology Partners, Inc.  (4)",One stop,L + 5.50,N/A  (5),09/2020,-,(18,-,(8
264,"Healthcare, Education and Childcare – (continued)","Reliant Pro ReHab, LLC  *",Senior loan,L + 5.00,6.00,12/2017,2548,2533,0.3,2548
265,"Healthcare, Education and Childcare – (continued)","Reliant Pro ReHab, LLC",Senior loan,P + 4.00,7.50,12/2017,59,54,-,59
266,"Healthcare, Education and Childcare – (continued)",RXH Buyer Corporation  *^,One stop,L + 5.75,6.75,09/2021,17435,17148,1.9,16738
267,"Healthcare, Education and Childcare – (continued)",RXH Buyer Corporation,One stop,L + 5.75,6.75,09/2021,1973,1940,0.2,1894
268,"Healthcare, Education and Childcare – (continued)",RXH Buyer Corporation,One stop,P + 4.75,8.25,09/2021,35,32,-,27
269,"Healthcare, Education and Childcare – (continued)",RXH Buyer Corporation  (4),One stop,L + 5.75,N/A  (5),09/2021,-,(14,-,(34
270,"Healthcare, Education and Childcare – (continued)",Southern Anesthesia and Surgical,One stop,L + 5.50,6.50,11/2017,5537,5502,0.6,5537
271,"Healthcare, Education and Childcare – (continued)",Southern Anesthesia and Surgical  ^,One stop,L + 5.50,6.50,11/2017,2715,2701,0.3,2715
272,"Healthcare, Education and Childcare – (continued)",Southern Anesthesia and Surgical  (4),One stop,L + 5.50,N/A(5),11/2017,-,(3,-,-
273,"Healthcare, Education and Childcare – (continued)","Spear Education, LLC  #",One stop,L + 6.00,7.00,08/2019,4732,4697,0.5,4732
274,"Healthcare, Education and Childcare – (continued)","Spear Education, LLC",One stop,L + 6.00,7.00,08/2019,76,76,-,76
275,"Healthcare, Education and Childcare – (continued)","Spear Education, LLC",One stop,L + 6.00,N/A(5),08/2019,-,-,-,-
276,"Healthcare, Education and Childcare – (continued)","Summit Behavioral Holdings I, LLC  *",One stop,L + 5.00,6.00,06/2021,4382,4330,0.5,4382
277,"Healthcare, Education and Childcare – (continued)","Summit Behavioral Holdings I, LLC  (4)",One stop,L + 5.00,N/A(5),06/2021,-,(1,-,-
278,"Healthcare, Education and Childcare – (continued)","Summit Behavioral Holdings I, LLC  (4)",One stop,L + 5.00,N/A(5),06/2021,-,(2,-,-
279,"Healthcare, Education and Childcare – (continued)","Surgical Information Systems, LLC  ^",Senior loan,L + 3.00,4.50,09/2018,1701,1699,0.2,1701
280,"Healthcare, Education and Childcare – (continued)","U.S. Anesthesia Partners, Inc.  #",One stop,L + 5.00,6.12,12/2019,5882,5864,0.7,5882
281,"Healthcare, Education and Childcare – (continued)","WIRB-Copernicus Group, Inc.  *^",Senior loan,L + 5.00,6.00,08/2022,9912,9815,1.1,9812
282,"Healthcare, Education and Childcare – (continued)","WIRB-Copernicus Group, Inc.  (4)",Senior loan,L + 5.00,N/A(5),08/2022,-,(1,-,(1
283,"Healthcare, Education and Childcare – (continued)","Young Innovations, Inc.  *#",Senior loan,L + 4.25,5.25,01/2019,1733,1725,0.2,1739
284,"Healthcare, Education and Childcare – (continued)","Young Innovations, Inc.  *",Senior loan,L + 4.75,5.75,01/2019,304,299,0.1,308
285,"Healthcare, Education and Childcare – (continued)","Young Innovations, Inc.",Senior loan,P + 3.25,6.75,01/2018,34,34,-,33
286,"Home and Office Furnishings, Housewares, and Durable Consumer","Home and Office Furnishings, Housewares, and Durable Consumer",Senior loan,,,,,,,
287,"Home and Office Furnishings, Housewares, and Durable Consumer","Plano Molding Company, LLC  *^#",One stop,L + 6.50,7.50,05/2021,17934,17796,1.9,16498
288,"Hotels, Motels, Inns, and Gaming","Hotels, Motels, Inns, and Gaming",One stop,,,,,,,
289,"Hotels, Motels, Inns, and Gaming","Aimbridge Hospitality, LLC  ^",Senior loan,L + 4.50,5.75,10/2018,815,804,0.1,815
290,Insurance,Insurance,Senior loan,,,,,,,
291,Insurance,"Captive Resources Midco, LLC  *^#",One stop,L + 5.75,6.75,06/2020,26127,25876,3.0,26127
292,Insurance,"Captive Resources Midco, LLC  (4)",One stop,L + 5.75,N/A  (5),06/2020,-,(16,-,-
293,Insurance,"Captive Resources Midco, LLC  (4)",One stop,L + 5.75,N/A  (5),06/2020,-,(17,-,-
294,Insurance,"Higginbotham Insurance Agency, Inc.  *",Senior loan,L + 5.25,6.25,11/2021,1301,1290,0.1,1303
295,Insurance,"Internet Pipeline, Inc.",One stop,L + 7.25,8.25,08/2022,4910,4797,0.6,4910
296,Insurance,"Internet Pipeline, Inc.  (4)",One stop,L + 7.25,N/A  (5),08/2021,-,(1,-,-
297,Insurance,"RSC Acquisition, Inc.  #",Senior loan,L + 5.25,6.25,11/2022,629,624,0.1,629
298,"Leisure, Amusement, Motion Pictures and Entertainment","Leisure, Amusement, Motion Pictures and Entertainment",Senior loan,,,,,,,
299,"Leisure, Amusement, Motion Pictures and Entertainment","NFD Operating, LLC  *",One stop,L + 7.00,8.25,06/2021,2349,2315,0.3,2349
300,"Leisure, Amusement, Motion Pictures and Entertainment","NFD Operating, LLC",One stop,L + 7.00,N/A  (5),06/2021,-,-,-,-
301,"Leisure, Amusement, Motion Pictures and Entertainment","NFD Operating, LLC  (4)",One stop,L + 7.00,N/A  (5),06/2021,-,(1,-,-
302,"Leisure, Amusement, Motion Pictures and Entertainment","Self Esteem Brands, LLC  ^",Senior loan,L + 4.00,5.00,02/2020,2934,2924,0.3,2934
303,"Leisure, Amusement, Motion Pictures and Entertainment","Self Esteem Brands, LLC  (4)",Senior loan,L + 4.00,N/A  (5),02/2020,-,(3,-,-
304,"Leisure, Amusement, Motion Pictures and Entertainment","Teaching Company, The",One stop,L + 6.25,7.25,08/2020,18926,18705,2.2,18926
305,"Leisure, Amusement, Motion Pictures and Entertainment","Teaching Company, The",One stop,L + 6.25,7.25,08/2020,40,39,-,40
306,"Leisure, Amusement, Motion Pictures and Entertainment","Titan Fitness, LLC  *",One stop,L + 6.50,7.75,09/2019,13223,13070,1.5,13223
307,"Leisure, Amusement, Motion Pictures and Entertainment","Titan Fitness, LLC",One stop,L + 6.50,7.75,09/2019,1747,1733,0.2,1747
308,"Leisure, Amusement, Motion Pictures and Entertainment","Titan Fitness, LLC",One stop,L + 6.50,7.75,09/2019,582,546,0.1,582
309,"Leisure, Amusement, Motion Pictures and Entertainment","Titan Fitness, LLC",One stop,P + 5.25,8.75,09/2019,419,406,-,419
310,"Mining, Steel, Iron and Non-Precious Metals","Mining, Steel, Iron and Non-Precious Metals",One stop,,,,,,,
311,"Mining, Steel, Iron and Non-Precious Metals","Benetech, Inc.  *",One stop,L + 9.00,10.25,10/2017,4425,4413,0.4,3894
312,"Mining, Steel, Iron and Non-Precious Metals","Benetech, Inc.",One stop,P + 7.75,11.25,10/2017,152,149,-,20
313,Oil and Gas,Oil and Gas,One stop,,,,,,,
314,Oil and Gas,"Drilling Info, Inc.  ^#(9)",One stop,L + 5.50,6.50,06/2020,1806,1782,0.2,1792
315,Oil and Gas,"Drilling Info, Inc.  (9)",One stop,L + 5.50,6.50,06/2020,516,506,0.1,513
316,Oil and Gas,"Drilling Info, Inc.  (4)(9)",One stop,L + 5.50,N/A  (5),06/2020,-,(1,-,-
317,Personal and Non-Durable Consumer Products,Personal and Non-Durable Consumer Products,One stop,,,,,,,
318,Personal and Non-Durable Consumer Products,"Georgica Pine Clothiers, LLC",One Stop,L + 5.50,6.50,11/2021,5736,5638,0.7,5736
319,Personal and Non-Durable Consumer Products,"Georgica Pine Clothiers, LLC  ^",One Stop,L + 5.50,6.50,11/2021,500,495,0.1,500
320,Personal and Non-Durable Consumer Products,"Georgica Pine Clothiers, LLC  (4)",One Stop,L + 5.50,N/A  (5),11/2021,-,(1,-,-
321,Personal and Non-Durable Consumer Products,"Massage Envy, LLC  *",One Stop,L + 7.25,8.50,09/2018,15151,15025,1.7,15151
322,Personal and Non-Durable Consumer Products,"Massage Envy, LLC  (4)",One Stop,L + 7.25,N/A  (5),09/2018,-,(6,-,-
323,Personal and Non-Durable Consumer Products,"Orthotics Holdings, Inc  *#",One Stop,L + 5.00,6.00,02/2020,8375,8303,0.9,7956
324,Personal and Non-Durable Consumer Products,"Orthotics Holdings, Inc  *#(7)",One Stop,L + 5.00,6.00,02/2020,1373,1361,0.1,1304
325,Personal and Non-Durable Consumer Products,"Orthotics Holdings, Inc",One Stop,L + 5.00,6.00,02/2020,139,129,-,77
326,Personal and Non-Durable Consumer Products,"Orthotics Holdings, Inc  (4)",One Stop,L + 5.00,N/A  (5),02/2020,-,(12,-,(70
327,Personal and Non-Durable Consumer Products – (continued),Personal and Non-Durable Consumer Products – (continued),One Stop,,,,,,,
328,Personal and Non-Durable Consumer Products – (continued),"Orthotics Holdings, Inc  (4)(7)",One Stop,L + 5.00,N/A  (5),02/2020,-,(1,-,(7
329,Personal and Non-Durable Consumer Products – (continued),Team Technologies Acquisition Company  ^,Senior loan,L + 5.00,6.25,12/2017,4660,4644,0.5,4613
330,Personal and Non-Durable Consumer Products – (continued),Team Technologies Acquisition Company  #,Senior loan,L + 5.50,6.75,12/2017,859,854,0.1,857
331,Personal and Non-Durable Consumer Products – (continued),Team Technologies Acquisition Company  (4),Senior loan,L + 5.00,N/A  (5),12/2017,-,(1,-,(3
332,Personal and Non-Durable Consumer Products,Personal and Non-Durable Consumer Products,Senior loan,,,,,,,
333,Personal and Non-Durable Consumer Products,"Community Veterinary Partners, LLC",One stop,L + 5.50,6.50,10/2021,16,16,-,16
334,Personal and Non-Durable Consumer Products,Focus Brands Inc.  *^,Second lien,L + 9.00,10.25,08/2018,9000,8965,1.0,9000
335,Personal and Non-Durable Consumer Products,"Ignite Restaurant Group, Inc (Joe's Crab Shack)^",One stop,L + 7.00,8.00,02/2019,4322,4286,0.5,4236
336,Personal and Non-Durable Consumer Products,PetVet Care Centers LLC  ^,Senior loan,L + 4.75,5.75,12/2020,5837,5753,0.7,5837
337,Personal and Non-Durable Consumer Products,PetVet Care Centers LLC  ^,Senior loan,L + 4.75,5.75,12/2020,1219,1203,0.1,1219
338,Personal and Non-Durable Consumer Products,PetVet Care Centers LLC  (4),Senior loan,L + 4.75,N/A  (5),12/2019,-,(9,-,-
339,Personal and Non-Durable Consumer Products,Vetcor Professional Practices LLC  *^#,One stop,L + 6.25,7.25,04/2021,29043,28526,3.3,29043
340,Personal and Non-Durable Consumer Products,Vetcor Professional Practices LLC  *,One stop,L + 6.25,7.25,04/2021,966,956,0.1,966
341,Personal and Non-Durable Consumer Products,Vetcor Professional Practices LLC,One stop,L + 6.25,7.25,04/2021,550,501,0.1,550
342,Personal and Non-Durable Consumer Products,Vetcor Professional Practices LLC  #,One stop,L + 6.25,7.25,04/2021,288,285,-,288
343,Personal and Non-Durable Consumer Products,Vetcor Professional Practices LLC,One stop,L + 6.25,7.25,04/2021,236,234,-,236
344,Personal and Non-Durable Consumer Products,Vetcor Professional Practices LLC  (4),One stop,L + 6.25,N/A  (5),04/2021,-,(16,-,-
345,Personal and Non-Durable Consumer Products,Vetcor Professional Practices LLC  (4),One stop,L + 6.25,N/A  (5),04/2021,-,(4,-,-
346,Personal and Non-Durable Consumer Products,"Veterinary Specialists of North America, LLC  *^",One stop,L + 5.25,6.25,07/2021,6101,6029,0.7,6041
347,Personal and Non-Durable Consumer Products,"Veterinary Specialists of North America, LLC",One stop,L + 5.25,6.25,07/2021,64,63,-,63
348,Personal and Non-Durable Consumer Products,"Veterinary Specialists of North America, LLC  (4)",One stop,L + 5.25,N/A  (5),07/2021,-,(3,-,(3
349,Personal and Non-Durable Consumer Products,"Veterinary Specialists of North America, LLC  (4)",One stop,L + 5.25,N/A  (5),07/2021,-,(18,-,(13
350,Personal and Non-Durable Consumer Products,"Wetzel's Pretzels, LLC",One stop,L + 6.75,7.75,09/2021,7064,6873,0.8,6993
351,Personal and Non-Durable Consumer Products,"Wetzel's Pretzels, LLC  (4)",One stop,L + 6.75,N/A  (5),09/2021,-,(1,-,-
352,Printing and Publishing,Printing and Publishing,One stop,,,,,,,
353,Printing and Publishing,"Brandmuscle, Inc.  #",Senior loan,L + 5.00,6.00,12/2021,631,624,0.1,636
354,Printing and Publishing,"Market Track, LLC  *^#",One stop,L + 7.00,8.00,10/2019,28603,28354,3.3,28603
355,Printing and Publishing,"Market Track, LLC  *",One stop,L + 7.00,8.00,10/2019,2175,2156,0.2,2175
356,Printing and Publishing,"Market Track, LLC  #",One stop,L + 7.00,8.00,10/2019,2141,2126,0.2,2141
357,Printing and Publishing,"Market Track, LLC",One stop,L + 7.00,8.00,10/2019,1353,1334,0.2,1353
358,Printing and Publishing,"Market Track, LLC",One stop,L + 7.00,8.00,10/2019,1284,1278,0.1,1284
359,Printing and Publishing,"Marketo, Inc.",One stop,L + 9.50,10.50,08/2021,9940,9649,1.1,9791
360,Printing and Publishing,"Marketo, Inc.  (4)",One stop,L + 9.50,N/A  (5),08/2021,-,(2,-,(1
361,Retail Stores,Retail Stores,One stop,,,,,,,
362,Retail Stores,Batteries Plus Holding Corporation,One stop,L + 6.75,7.75,07/2022,13860,13516,1.6,13791
363,Retail Stores,Batteries Plus Holding Corporation  (4),One stop,L + 6.75,N/A  (5),07/2022,-,(2,-,(1
364,Retail Stores,"CVS Holdings I, LP  *^#",One stop,L + 6.25,7.25,08/2021,22283,21920,2.5,21948
365,Retail Stores,"CVS Holdings I, LP  *",One stop,L + 6.25,7.25,08/2021,321,315,-,316
366,Retail Stores,"CVS Holdings I, LP  (4)",One stop,L + 6.25,N/A  (5),08/2020,-,(3,-,(3
367,Retail Stores,"CVS Holdings I, LP  (4)",One stop,L + 6.25,N/A  (5),08/2021,-,(8,-,(6
368,Retail Stores,"Cycle Gear, Inc.  ^",One stop,L + 6.50,7.50,01/2020,10533,10379,1.2,10533
369,Retail Stores – (continued),Retail Stores – (continued),One stop,,,,,,,
370,Retail Stores – (continued),"Cycle Gear, Inc.  (4)",One stop,L + 6.50,N/A  (5),01/2020,-,(17,-,-
371,Retail Stores – (continued),"Cycle Gear, Inc.  (4)",One stop,L + 6.50,N/A  (5),01/2020,-,(9,-,-
372,Retail Stores – (continued),"DTLR, Inc.  *^",One stop,L + 6.50,7.50,10/2020,11394,11303,1.3,11394
373,Retail Stores – (continued),"Elite Sportswear, L.P.",Senior loan,L + 5.00,6.00,03/2020,2821,2781,0.3,2814
374,Retail Stores – (continued),"Elite Sportswear, L.P.",Senior loan,L + 5.25,6.25,03/2020,1451,1431,0.2,1458
375,Retail Stores – (continued),"Elite Sportswear, L.P.",Senior loan,L + 5.25,6.25,03/2020,220,216,-,221
376,Retail Stores – (continued),"Elite Sportswear, L.P.",Senior loan,P + 3.75,7.25,03/2020,117,112,-,116
377,Retail Stores – (continued),"Express Oil Change, LLC",Senior loan,L + 5.00,6.01,12/2017,1210,1197,0.1,1210
378,Retail Stores – (continued),"Express Oil Change, LLC  ^",Senior loan,L + 5.00,6.00,12/2017,473,470,0.1,473
379,Retail Stores – (continued),"Feeders Supply Company, LLC",One stop,L + 5.75,6.75,04/2021,4298,4211,0.5,4298
380,Retail Stores – (continued),"Feeders Supply Company, LLC",Subordinated debt,No Value,12.50 cash/7.00 PIK,04/2021,43,43,-,43
381,Retail Stores – (continued),"Feeders Supply Company, LLC  (4)",One stop,L + 5.75,N/A  (5),04/2021,-,(1,-,-
382,Retail Stores – (continued),"Marshall Retail Group, LLC, The  ^#",One stop,L + 6.00,7.00,08/2020,12207,12107,1.3,11474
383,Retail Stores – (continued),"Marshall Retail Group, LLC, The",One stop,L + 6.00,7.00,08/2019,410,392,-,278
384,Retail Stores – (continued),Mills Fleet Farm Group LLC  *^,One stop,L + 5.50,6.50,02/2022,4776,4641,0.5,4776
385,Retail Stores – (continued),"Paper Source, Inc.  *^#",One stop,L + 6.25,7.25,09/2018,12757,12679,1.5,12757
386,Retail Stores – (continued),"Paper Source, Inc.",One stop,L + 6.25,7.25,09/2018,1694,1680,0.2,1694
387,Retail Stores – (continued),"Paper Source, Inc.",One stop,P + 5.00,8.50,09/2018,339,331,-,339
388,Retail Stores – (continued),Pet Holdings ULC  *^(7)(8),One stop,L + 5.50,6.50,07/2022,14775,14491,1.7,14627
389,Retail Stores – (continued),Pet Holdings ULC  (7)(8),One stop,P + 4.50,8.00,07/2022,37,35,-,36
390,Retail Stores – (continued),Pet Holdings ULC  (4)(7)(8),One stop,L + 5.50,N/A  (5),07/2022,-,(1,-,(1
391,Retail Stores – (continued),"Sneaker Villa, Inc.  *^",One stop,L + 7.75,8.75,12/2020,12467,12361,1.4,12467
392,Telecommunications,Telecommunications,One stop,,,,,,,
393,Telecommunications,"Arise Virtual Solutions, Inc.  ^",One stop,L + 6.50,7.75,12/2018,1382,1373,0.2,1313
394,Telecommunications,"Arise Virtual Solutions, Inc.  (4)",One stop,L + 6.50,N/A  (5),12/2018,-,(1,-,(4
395,Telecommunications,Hosting.com Inc.  *,Senior loan,L + 4.50,5.75,12/2017,720,717,0.1,720
396,Telecommunications,Hosting.com Inc.,Senior loan,L + 4.50,5.75,12/2017,82,81,-,82
397,Textile and Leather,Textile and Leather,Senior loan,,,,,,,
398,Textile and Leather,SHO Holding I Corporation  *,Senior loan,L + 5.00,6.00,10/2022,2062,2016,0.2,2062
399,Textile and Leather,SHO Holding I Corporation  (4),Senior loan,L + 4.00,N/A  (5),10/2021,-,(1,-,(1
400,Utilities,Utilities,Senior loan,,,,,,,
401,Utilities,"Arcos, LLC",One stop,L + 6.50,7.50,02/2021,4014,3944,0.5,4014
402,Utilities,"Arcos, LLC",One stop,L + 6.50,N/A  (5),02/2021,-,-,-,-
403,Utilities,"PowerPlan Holdings, Inc.  *#",Senior loan,L + 4.75,5.75,02/2022,6790,6699,0.8,6790
404,Utilities,"PowerPlan Holdings, Inc.  (4)",Senior loan,L + 4.75,N/A  (5),02/2021,-,(6,-,-
405,Equity Investments  (10)(11),Equity Investments  (10)(11),Senior loan,,,,,,,
406,Aerospace and Defense,Aerospace and Defense,Senior loan,,,,,,,
407,Aerospace and Defense,NTS Technical Systems,Common stock,No Value,No Value,No Value,2,1506,0.2,1317
408,Aerospace and Defense,"Tresys Technology Holdings, Inc.",Common stock,No Value,No Value,No Value,295,295,-,-
409,Aerospace and Defense,Whitcraft LLC,Warrant,No Value,No Value,No Value,-,-,-,232
410,Aerospace and Defense,Whitcraft LLC,Preferred stock B,No Value,No Value,No Value,1,670,0.1,1194
411,Automobile,Automobile,Preferred stock B,,,,,,,
412,Automobile,"K&N Engineering, Inc.",Preferred stock A,No Value,No Value,No Value,-,-,-,27
413,Automobile,"K&N Engineering, Inc.",Preferred stock B,No Value,No Value,No Value,-,-,-,27
414,Automobile,"K&N Engineering, Inc.",Common stock,No Value,No Value,No Value,-,-,-,213
415,Automobile,Polk Acquisition Corp.,LP interest,No Value,No Value,No Value,1,144,0.1,144
416,"Beverage, Food and Tobacco","Beverage, Food and Tobacco",LP interest,,,,,,,
417,"Beverage, Food and Tobacco","Atkins Nutritionals, Inc",LLC interest,No Value,No Value,No Value,57,746,0.3,2630
418,"Beverage, Food and Tobacco","Benihana, Inc.",LLC units,No Value,No Value,No Value,43,699,0.1,501
419,"Beverage, Food and Tobacco","C. J. Foods, Inc.",Preferred stock,No Value,No Value,No Value,-,157,-,309
420,"Beverage, Food and Tobacco","First Watch Restaurants, Inc.",Common stock,No Value,No Value,No Value,9,964,0.2,1712
421,"Beverage, Food and Tobacco","Hopdoddy Holdings, LLC",LLC interest,No Value,No Value,No Value,27,130,-,50
422,"Beverage, Food and Tobacco","Hopdoddy Holdings, LLC",LLC interest,No Value,No Value,No Value,12,36,-,14
423,"Beverage, Food and Tobacco",Julio & Sons Company,LLC interest,No Value,No Value,No Value,521,521,0.1,801
424,"Beverage, Food and Tobacco","Purfoods, LLC",LLC interest,No Value,No Value,No Value,381,381,-,381
425,"Beverage, Food and Tobacco","Richelieu Foods, Inc.",LP interest,No Value,No Value,No Value,220,220,0.1,588
426,"Beverage, Food and Tobacco","Rubio's Restaurants, Inc.",Preferred stock A,No Value,No Value,No Value,2,945,0.3,2625
427,"Beverage, Food and Tobacco","Tate's Bake Shop, Inc.",LP interest,No Value,No Value,No Value,462,428,0.1,483
428,"Beverage, Food and Tobacco",Uinta Brewing Company,LP interest,No Value,No Value,No Value,462,462,-,-
429,Buildings and Real Estate,Buildings and Real Estate,LP interest,,,,,,,
430,Buildings and Real Estate,"Brooks Equipment Company, LLC",Common stock,No Value,No Value,No Value,10,1021,0.1,1248
431,"Chemicals, Plastics and Rubber","Chemicals, Plastics and Rubber",Common stock,,,,,,,
432,"Chemicals, Plastics and Rubber","Flexan, LLC",Preferred stock,No Value,No Value,No Value,-,73,-,75
433,"Chemicals, Plastics and Rubber","Flexan, LLC",Common stock,No Value,No Value,No Value,1,-,-,-
434,Diversified Conglomerate Manufacturing,Diversified Conglomerate Manufacturing,Common stock,,,,,,,
435,Diversified Conglomerate Manufacturing,"Chase Industries, Inc.",LLC units,No Value,No Value,No Value,1,1186,0.2,1666
436,Diversified Conglomerate Manufacturing,"Inventus Power, Inc",Preferred stock,No Value,No Value,No Value,-,370,-,137
437,Diversified Conglomerate Manufacturing,"Inventus Power, Inc",Common stock,No Value,No Value,No Value,-,-,-,-
438,Diversified Conglomerate Manufacturing,"Reladyne, Inc.",LP interest,No Value,No Value,No Value,-,249,-,249
439,Diversified Conglomerate Manufacturing,"Sunless Merger Sub, Inc.",LP interest,No Value,No Value,No Value,-,160,-,-
440,Diversified Conglomerate Service,Diversified Conglomerate Service,LP interest,,,,,,,
441,Diversified Conglomerate Service,"Actiance, Inc.",Warrant,No Value,No Value,No Value,344,95,-,99
442,Diversified Conglomerate Service,Agility Recovery Solutions Inc.,Preferred stock,No Value,No Value,No Value,67,341,0.1,610
443,Diversified Conglomerate Service,Bomgar Corporation,Common stock,No Value,No Value,No Value,100,108,-,108
444,Diversified Conglomerate Service,Bomgar Corporation,Common stock,No Value,No Value,No Value,72,1,-,1
445,Diversified Conglomerate Service,DISA Holdings Acquisition Subsidiary Corp.,Common stock,No Value,No Value,No Value,-,154,-,43
446,Diversified Conglomerate Service,"HealthcareSource HR, Inc.",LLC interest,No Value,No Value,No Value,-,348,-,323
447,Diversified Conglomerate Service,"Host Analytics, Inc.",Warrant,No Value,No Value,No Value,180,-,-,155
448,Diversified Conglomerate Service,"Marathon Data Operating Co., LLC",LLC units,No Value,No Value,No Value,1,264,0.1,385
449,Diversified Conglomerate Service,"Marathon Data Operating Co., LLC",LLC units,No Value,No Value,No Value,1,264,-,-
450,Diversified Conglomerate Service,"Project Alpha Intermediate Holding, Inc.",Common stock,No Value,No Value,No Value,1,417,-,417
