,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
420,,"Advanced Pain Management Holdings, Inc.+(7)(22)",Senior loan,,L +,8.50,(a),,12.88,,,,,07/2021,,7120,,,6,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,,"Advanced Pain Management Holdings, Inc.+(7)(22)",Senior loan,,P +,3.75,(d),,11.25,,,,,07/2021,,1089,,,337,,,-,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,,"Advanced Pain Management Holdings, Inc.+(7)(22)",Senior loan,,P +,3.75,(d),,11.25,,,,,07/2021,,813,,,446,,,-,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+,One stop,,L +,6.13,(b),,10.85,,,,,03/2027,,4696,,,4652,,,0.2,,4637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+,One stop,,L +,6.13,(b),,10.85,,,,,03/2027,,3926,,,3875,,,0.2,,3877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+(22),Subordinated debt,,L +,10.50,(b),,15.23,,,,,03/2028,,1945,,,1920,,,0.1,,1945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+(22),Subordinated debt,,L +,10.50,(b),,15.23,,,,,03/2028,,743,,,736,,,-,,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+(22),Subordinated debt,,L +,10.50,(a)(b),,15.17,,,,,03/2028,,233,,,230,,,-,,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+,One stop,,L +,6.25,(b),,10.98,,,,,03/2027,,112,,,109,,,-,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+(5),One stop,,L +,6.00,,,N/A(6),,,,,03/2027,,-,,,(1),,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+,One stop,,L +,6.25,(a)(b),,10.81,,,,,03/2027,,43,,,42,,,-,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,,"Community Care Partners, LLC+",One stop,,SF +,6.00,(k),,10.44,,,,,06/2026,,2343,,,2325,,,0.1,,2296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,,,Investment Type,,SpreadAboveIndex(1),,InterestRate(2),,MaturityDate,,Principal ($) /Shares(3),,Amortized Cost,,Percentageof NetAssets,,FairValue (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,,"Community Care Partners, LLC+(5)",One stop,,SF +,6.00,,,N/A(6),,,,,06/2026,,,-,,,,(3),,,-,,,(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,,"CRH Healthcare Purchaser, Inc.*+",Senior loan,,L +,4.50,(b),,9.23,,,,,12/2024,,19502,,,19499,,,0.8,,19111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,,"CRH Healthcare Purchaser, Inc.#",Senior loan,,L +,4.50,(b),,9.23,,,,,12/2024,,5184,,,5153,,,0.2,,5081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,,"CRH Healthcare Purchaser, Inc.#+",Senior loan,,L +,4.50,(b),,9.23,,,,,12/2024,,4100,,,4088,,,0.2,,4019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,,"CRH Healthcare Purchaser, Inc.+",Senior loan,,L +,4.50,(b),,9.23,,,,,12/2024,,3512,,,3489,,,0.1,,3441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,,"CRH Healthcare Purchaser, Inc.+(5)",Senior loan,,L +,4.50,,,N/A(6),,,,,12/2024,,-,,,(1),,,-,,(6),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,,Datix Bidco Limited+(8)(9)(10),Senior loan,,SN +,4.50,(i),,7.93,,,,,04/2025,,53824,,,59981,,,2.1,,52209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,,Datix Bidco Limited+(8)(9)(10),Second lien,,SN +,7.75,(i),,11.18,,,,,04/2026,,19099,,,21250,,,0.7,,18335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,,"Emerge Intermediate, Inc.*#(22)",One stop,,SF +,6.50,(l),,10.73,cash/,0.50,PIK,,05/2024,,19253,,,19156,,,0.8,,19060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,,"Emerge Intermediate, Inc.+(22)",One stop,,SF +,6.50,(l),,10.73,cash/,0.50,PIK,,05/2024,,1743,,,1734,,,0.1,,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,,"Emerge Intermediate, Inc.+(22)",One stop,,SF +,6.50,(l),,10.52,cash/,0.50,PIK,,05/2024,,30,,,28,,,-,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,,Encorevet Group LLC+,One stop,,L +,6.75,(b),,11.48,,,,,11/2024,,982,,,978,,,-,,963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,,Encorevet Group LLC+,One stop,,L +,6.75,(b),,11.48,,,,,11/2024,,617,,,614,,,-,,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,,Encorevet Group LLC+,One stop,,L +,6.75,(b),,11.48,,,,,11/2024,,306,,,304,,,-,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,,Encorevet Group LLC+,One stop,,L +,6.75,(b),,11.48,,,,,11/2024,,293,,,291,,,-,,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,,Encorevet Group LLC+,One stop,,L +,6.75,(b),,11.48,,,,,11/2024,,265,,,264,,,-,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,,Encorevet Group LLC+,Senior loan,,L +,6.75,(b),,11.48,,,,,11/2024,,244,,,243,,,-,,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,,Encorevet Group LLC+,One stop,,L +,6.75,(b),,11.48,,,,,11/2024,,162,,,161,,,-,,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,,Encorevet Group LLC+,One stop,,L +,6.75,(b),,11.48,,,,,11/2024,,114,,,113,,,-,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,,Encorevet Group LLC+,Senior loan,,L +,6.75,(b),,11.48,,,,,11/2024,,109,,,109,,,-,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,,Encorevet Group LLC+,Senior loan,,L +,6.75,(b),,11.48,,,,,11/2024,,68,,,68,,,-,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,,Encorevet Group LLC+,Senior loan,,L +,6.75,(b),,11.48,,,,,11/2024,,57,,,56,,,-,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,,Encorevet Group LLC+,One stop,,L +,6.75,(b),,11.48,,,,,11/2024,,56,,,55,,,-,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,,Encorevet Group LLC+,One stop,,L +,6.75,(b),,11.48,,,,,11/2024,,32,,,32,,,-,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,,Encorevet Group LLC+,Senior loan,,L +,6.75,(b),,11.48,,,,,11/2024,,10,,,10,,,-,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,,Encorevet Group LLC+,Senior loan,,L +,6.75,(b),,11.12,,,,,11/2024,,27,,,26,,,-,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,,Encorevet Group LLC+(5),One stop,,L +,6.75,,,N/A(6),,,,,11/2024,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,,"ERC Topco Holdings, LLC+",One stop,,L +,5.50,(b),,10.23,,,,,11/2028,,9188,,,9119,,,0.4,,8821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,,"ERC Topco Holdings, LLC+",One stop,,P +,4.50,(b)(d),,11.15,,,,,11/2027,,93,,,91,,,-,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,,"ERC Topco Holdings, LLC+(5)",One stop,,L +,5.50,,,N/A(6),,,,,11/2028,,-,,,(3),,,-,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,,Eyecare Services Partners Holdings LLC+(7)(22),One stop,,L +,9.25,(b),,5.41,cash/,8.25,PIK,,05/2023,,19708,,,19718,,,0.4,,9854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,,Eyecare Services Partners Holdings LLC+(7)(22),One stop,,L +,9.25,(b),,5.41,cash/,8.25,PIK,,05/2023,,8646,,,8661,,,0.2,,4323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,,Eyecare Services Partners Holdings LLC+(7)(22),One stop,,L +,9.25,(b),,5.41,cash/,8.25,PIK,,05/2023,,7571,,,7585,,,0.2,,3786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,,Eyecare Services Partners Holdings LLC+(7)(22),One stop,,L +,9.25,(b),,5.41,cash/,8.25,PIK,,05/2023,,5573,,,5574,,,0.1,,2786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,,Eyecare Services Partners Holdings LLC+(7)(22),One stop,,L +,9.25,(b),,5.41,cash/,8.25,PIK,,05/2023,,2585,,,2591,,,0.1,,1293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,,Eyecare Services Partners Holdings LLC+(7)(22),One stop,,L +,9.25,(b),,5.41,cash/,8.25,PIK,,05/2023,,1660,,,1663,,,-,,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,,Eyecare Services Partners Holdings LLC+(7)(22),One stop,,L +,9.25,(b),,5.41,cash/,8.25,PIK,,05/2023,,1227,,,1229,,,-,,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,,Eyecare Services Partners Holdings LLC+(7)(22),One stop,,L +,9.25,(b),,5.41,cash/,8.25,PIK,,05/2023,,1081,,,1083,,,-,,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,,Eyecare Services Partners Holdings LLC+(7)(22),One stop,,L +,9.25,(a)(b),,5.41,cash/,8.25,PIK,,05/2023,,1365,,,1358,,,-,,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,,Eyecare Services Partners Holdings LLC+(7)(22),One stop,,L +,9.25,(b),,5.41,cash/,8.25,PIK,,05/2023,,698,,,699,,,-,,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,,Eyecare Services Partners Holdings LLC+(7)(22),One stop,,L +,9.25,(b),,5.41,cash/,8.25,PIK,,05/2023,,432,,,432,,,-,,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,,Eyecare Services Partners Holdings LLC+(22),One stop,,L +,9.25,(b),,5.41,cash/,8.25,PIK,,05/2023,,843,,,840,,,-,,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,,Eyecare Services Partners Holdings LLC+(7)(22),One stop,,L +,9.25,(b),,5.41,cash/,8.25,PIK,,05/2023,,843,,,840,,,-,,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,,Eyecare Services Partners Holdings LLC+(22),One stop,,L +,9.25,(b),,5.61,cash/,8.25,PIK,,05/2023,,1630,,,1630,,,0.1,,1630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,,,Investment Type,,SpreadAboveIndex(1),,InterestRate(2),,MaturityDate,,Principal ($) /Shares(3),,Amortized Cost,,Percentageof NetAssets,,FairValue (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,,C +,4.50,(h),,8.74,,,,,03/2027,,,11429,,,,11494,,,0.5,,,11429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,,C +,5.00,(h),,9.88,,,,,03/2027,,89,,,86,,,-,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,,C +,5.00,(h),,9.88,,,,,03/2027,,511,,,541,,,-,,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,,C +,5.00,(h),,9.88,,,,,03/2027,,181,,,183,,,-,,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(12)",One stop,,L +,5.00,(b),,9.73,,,,,03/2027,,74,,,73,,,-,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(12)",One stop,,SF +,5.00,(l),,9.70,,,,,03/2027,,100,,,99,,,-,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,,C +,5.00,(h),,9.88,,,,,03/2027,,750,,,775,,,-,,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,,Heartland Veterinary Partners LLC+,Senior loan,,SF +,4.75,(m),,9.56,,,,,12/2026,,842,,,835,,,-,,825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,,Heartland Veterinary Partners LLC+,Senior loan,,SF +,4.75,(k)(l)(m),,9.25,,,,,12/2026,,114,,,113,,,-,,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,,Heartland Veterinary Partners LLC+,Senior loan,,SF +,4.75,,,N/A(6),,,,,12/2026,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,,Klick Inc.+(8)(12),Senior loan,,L +,4.50,(b),,9.23,,,,,03/2028,,9972,,,9897,,,0.4,,9872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,,Klick Inc.+(5)(8)(12),Senior loan,,L +,4.50,,,N/A(6),,,,,03/2026,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,,"Krueger-Gilbert Health Physics, LLC+",Senior loan,,L +,5.25,(b),,9.98,,,,,05/2025,,2305,,,2299,,,0.1,,2259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,,"Krueger-Gilbert Health Physics, LLC+",Senior loan,,L +,5.25,(b),,9.98,,,,,05/2025,,1854,,,1842,,,0.1,,1817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,,"Krueger-Gilbert Health Physics, LLC+",Senior loan,,L +,5.25,(b),,9.98,,,,,05/2025,,1088,,,1108,,,0.1,,1066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,,"Krueger-Gilbert Health Physics, LLC+",Senior loan,,L +,5.25,(b),,9.98,,,,,05/2025,,60,,,60,,,-,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,,"Krueger-Gilbert Health Physics, LLC+",Senior loan,,L +,5.25,(b),,9.98,,,,,05/2025,,764,,,751,,,-,,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,,C +,5.50,(h),,10.38,,,,,05/2028,,18060,,,19945,,,0.7,,17157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(12)",One stop,,L +,5.50,(b),,10.23,,,,,05/2028,,4315,,,4267,,,0.2,,4099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(12)",One stop,,L +,5.50,(b),,10.23,,,,,05/2028,,2809,,,2785,,,0.1,,2668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,,C +,5.50,(h),,10.38,,,,,05/2028,,1101,,,1185,,,-,,1046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,,C +,5.50,(h),,10.38,,,,,05/2028,,574,,,585,,,-,,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,,C +,5.50,(h),,10.38,,,,,05/2026,,125,,,126,,,-,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(12)",One stop,,L +,5.50,(b),,10.23,,,,,05/2026,,60,,,60,,,-,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(12)",One stop,,L +,5.50,(b),,10.23,,,,,05/2028,,18,,,18,,,-,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,,"Oliver Street Dermatology Holdings, LLC+(7)(22)",One stop,,SF +,11.40,(l),,16.13,,,,,03/2023,,23658,,,16786,,,0.8,,18926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,,"Oliver Street Dermatology Holdings, LLC+(22)",One stop,,SF +,6.25,(l),,10.98,,,,,03/2023,,13860,,,13912,,,0.5,,12890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,,"Oliver Street Dermatology Holdings, LLC+(22)",One stop,,SF +,6.25,(l),,10.98,,,,,03/2023,,357,,,358,,,-,,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,,"Pinnacle Treatment Centers, Inc.*#+",One stop,,L +,6.50,(a),,10.57,,,,,01/2026,,18682,,,18264,,,0.8,,18261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,,"Pinnacle Treatment Centers, Inc.*",One stop,,L +,6.50,(a),,10.57,,,,,01/2026,,7534,,,7366,,,0.3,,7365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,,"Pinnacle Treatment Centers, Inc.#+",One stop,,L +,6.50,(a),,10.57,,,,,01/2026,,1535,,,1501,,,0.1,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,,"Pinnacle Treatment Centers, Inc.+",One stop,,L +,6.50,(a),,10.57,,,,,01/2026,,693,,,678,,,-,,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,,"Pinnacle Treatment Centers, Inc.+",One stop,,L +,6.50,(a),,10.57,,,,,01/2026,,182,,,178,,,-,,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,,"Pinnacle Treatment Centers, Inc.+(5)",One stop,,SF +,6.50,,,N/A(6),,,,,01/2026,,-,,,(5),,,-,,(5),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,,"Pinnacle Treatment Centers, Inc.+",One stop,,L +,6.50,(a),,10.57,,,,,01/2026,,105,,,102,,,-,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,,"Pinnacle Treatment Centers, Inc.+",One stop,,L +,6.50,(a),,10.57,,,,,01/2026,,37,,,36,,,-,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,,"Pinnacle Treatment Centers, Inc.+",One stop,,SF +,6.50,(k),,10.92,,,,,01/2026,,2198,,,2149,,,0.1,,2148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,,"Pinnacle Treatment Centers, Inc.+",One stop,,L +,6.50,(a),,10.57,,,,,01/2026,,1155,,,1129,,,-,,1129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,,"PPT Management Holdings, LLC+(7)(22)",One stop,,L +,8.50,(a),,10.33,cash/,2.50,PIK,,01/2023,,27082,,,25482,,,0.8,,20311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,,"PPT Management Holdings, LLC+(7)(22)",One stop,,L +,8.50,(a),,10.33,cash/,2.50,PIK,,01/2023,,328,,,310,,,-,,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,,"PPT Management Holdings, LLC+(7)(22)",One stop,,L +,10.50,(a),,10.33,cash/,4.50,PIK,,01/2023,,302,,,282,,,-,,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,,,Investment Type,,SpreadAboveIndex(1),,InterestRate(2),,MaturityDate,,Principal ($) /Shares(3),,Amortized Cost,,Percentageof NetAssets,,FairValue (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,,"PPT Management Holdings, LLC+(7)(22)",One stop,,L +,8.50,(a),,10.33,cash/,2.50,PIK,,01/2023,,194,,,183,,,-,,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,,"PPT Management Holdings, LLC+(7)(22)",One stop,,L +,8.50,(a),,10.33,cash/,2.50,PIK,,01/2023,,96,,,88,,,-,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,,"PPT Management Holdings, LLC+",One stop,,L +,10.50,,,N/A(6),,,,,01/2023,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,,"Suveto Buyer, LLC+",One stop,,L +,5.00,(a),,9.38,,,,,09/2027,,18298,,,18089,,,0.7,,16962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,,"Suveto Buyer, LLC+",One stop,,L +,5.00,(a),,9.38,,,,,09/2027,,113,,,112,,,-,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,,,,,,,,,,,,,484381,,,464960,,,16.4,,412194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,,,Investment Type,,SpreadAboveIndex(1),,InterestRate(2),,MaturityDate,,Principal ($) /Shares(3),,Amortized Cost,,Percentageof NetAssets,,FairValue (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,,Health Care Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,,Alegeus Technologies Holdings Corp.+,Senior loan,,L +,8.25,(b),,10.95,,,,,09/2024,,,374,,,,373,,,-,,,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
