,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
421,,"CRH Healthcare Purchaser, Inc.+",Senior secured,,SF +,4.75,(o),,10.14,,,,,12/2024,,5158,,,5135,,,0.2,,5081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,,"CRH Healthcare Purchaser, Inc.+",Senior secured,,SF +,4.75,(o),,10.14,,,,,12/2024,,4079,,,4071,,,0.2,,4019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,,"CRH Healthcare Purchaser, Inc.+",Senior secured,,SF +,4.75,(o),,10.14,,,,,12/2024,,3494,,,3477,,,0.1,,3442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,,"CRH Healthcare Purchaser, Inc.+",Senior secured,,SF +,4.75,(o),,10.14,,,,,12/2024,,120,,,119,,,-,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,,Datix Bidco Limited+(8)(9)(10),Senior secured,,SN +,4.50,(l),,9.43,,,,,04/2025,,56495,,,60148,,,2.2,,55366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,,,Investment Type,,SpreadAboveIndex(1),,InterestRate(2),,MaturityDate,,Principal ($) /Shares(3),,Amortized Cost,,Percentageof NetAssets,,FairValue (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,,Datix Bidco Limited+(8)(9)(10),Second lien,,SN +,7.75,(l),,12.68,,,,,04/2026,,,20047,,,,21297,,,0.8,,,19646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,,"Emerge Intermediate, Inc.*#(23)",One stop,,SF +,7.25,(o),,11.39,cash/,1.25,PIK,,05/2024,,19218,,,19156,,,0.8,,19218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,,"Emerge Intermediate, Inc.+(23)",One stop,,SF +,7.25,(o),,11.39,cash/,1.25,PIK,,05/2024,,1739,,,1734,,,0.1,,1739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,,"Emerge Intermediate, Inc.+(23)",One stop,,SF +,7.25,(o),,11.13,cash/,1.25,PIK,,05/2024,,222,,,222,,,-,,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,,Encorevet Group LLC+,One stop,,L +,6.75,(b),,12.23,,,,,11/2024,,977,,,974,,,0.1,,958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,,Encorevet Group LLC+,One stop,,L +,6.75,(b),,12.23,,,,,11/2024,,614,,,612,,,-,,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,,Encorevet Group LLC+,One stop,,L +,6.75,(b),,12.23,,,,,11/2024,,305,,,303,,,-,,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,,Encorevet Group LLC+,One stop,,L +,6.75,(b),,12.23,,,,,11/2024,,292,,,290,,,-,,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,,Encorevet Group LLC+,One stop,,L +,6.75,(b),,12.23,,,,,11/2024,,264,,,263,,,-,,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,,Encorevet Group LLC+,Senior secured,,L +,6.75,(b),,12.23,,,,,11/2024,,242,,,242,,,-,,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,,Encorevet Group LLC+,One stop,,L +,6.75,(b),,12.23,,,,,11/2024,,162,,,161,,,-,,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,,Encorevet Group LLC+,One stop,,L +,6.75,(b),,12.23,,,,,11/2024,,113,,,113,,,-,,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,,Encorevet Group LLC+,Senior secured,,L +,6.75,(b),,12.23,,,,,11/2024,,109,,,109,,,-,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,,Encorevet Group LLC+,Senior secured,,L +,6.75,(b),,12.23,,,,,11/2024,,68,,,68,,,-,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,,Encorevet Group LLC+,Senior secured,,L +,6.75,(b),,12.23,,,,,11/2024,,56,,,56,,,-,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,,Encorevet Group LLC+,One stop,,L +,6.75,(b),,12.23,,,,,11/2024,,55,,,55,,,-,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,,Encorevet Group LLC+,One stop,,L +,6.75,(b),,12.23,,,,,11/2024,,32,,,32,,,-,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,,Encorevet Group LLC+,Senior secured,,L +,6.75,(b),,12.23,,,,,11/2024,,10,,,10,,,-,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,,Encorevet Group LLC+,Senior secured,,L +,6.75,(b),,12.19,,,,,11/2024,,47,,,47,,,-,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,,"ERC Topco Holdings, LLC+",One stop,,SF +,5.50,(o),,11.00,,,,,11/2028,,9140,,,9082,,,0.3,,8043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,,"ERC Topco Holdings, LLC+",One stop,,SF +,5.50,(d)(n),,11.11,,,,,11/2027,,42,,,41,,,-,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,,C +,5.75,(k),,10.79,,,,,03/2027,,10778,,,10586,,,0.5,,10778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,,C +,5.75,(i),,11.00,,,,,03/2027,,84,,,80,,,-,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,,C +,5.75,(i),,11.00,,,,,03/2027,,482,,,498,,,-,,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,,C +,5.75,(i),,11.00,,,,,03/2027,,171,,,169,,,-,,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(12)",One stop,,SF +,5.75,(n),,10.95,,,,,03/2027,,70,,,69,,,-,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(12)",One stop,,SF +,5.75,(n),,10.95,,,,,03/2027,,94,,,93,,,-,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,,C +,5.75,(i),,11.00,,,,,03/2027,,707,,,714,,,-,,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,,Heartland Veterinary Partners LLC+,Senior secured,,SF +,4.75,(n),,9.95,,,,,12/2026,,838,,,832,,,-,,821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,,Heartland Veterinary Partners LLC+,Senior secured,,SF +,4.75,(n),,9.95,,,,,12/2026,,162,,,161,,,-,,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,,Heartland Veterinary Partners LLC+,Senior secured,,SF +,4.75,,,N/A(6),,,,,12/2026,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,,Klick Inc.+(8)(12),Senior secured,,SF +,4.50,(o),,9.84,,,,,03/2028,,9921,,,9854,,,0.4,,9921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,,Klick Inc.+(5)(8)(12),Senior secured,,SF +,4.50,,,N/A(6),,,,,03/2026,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,,"Krueger-Gilbert Health Physics, LLC+",Senior secured,,SF +,5.25,(o),,10.64,,,,,05/2025,,2294,,,2289,,,0.1,,2294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,,"Krueger-Gilbert Health Physics, LLC+",Senior secured,,SF +,5.25,(o),,10.64,,,,,05/2025,,1844,,,1835,,,0.1,,1844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,,"Krueger-Gilbert Health Physics, LLC+",Senior secured,,SF +,5.25,(o),,10.64,,,,,05/2025,,1083,,,1098,,,0.1,,1083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,,"Krueger-Gilbert Health Physics, LLC+",Senior secured,,SF +,5.25,(o),,10.64,,,,,05/2025,,60,,,60,,,-,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,,"Krueger-Gilbert Health Physics, LLC+",Senior secured,,SF +,5.25,(o),,10.64,,,,,05/2025,,760,,,750,,,-,,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,,C +,5.50,(k),,10.88,,,,,05/2028,,18369,,,19866,,,0.7,,17450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.#(8)(12)",One stop,,SF +,5.50,(o),,10.89,,,,,05/2028,,4293,,,4250,,,0.2,,4078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.#(8)(12)",One stop,,SF +,5.50,(o),,10.89,,,,,05/2028,,2795,,,2774,,,0.1,,2655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,,C +,5.50,(k),,10.88,,,,,05/2028,,1120,,,1180,,,-,,1064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,,C +,5.50,(k),,10.88,,,,,05/2028,,583,,,597,,,-,,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,,C +,5.50,(k),,10.87,,,,,05/2026,,165,,,163,,,-,,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,,,Investment Type,,SpreadAboveIndex(1),,InterestRate(2),,MaturityDate,,Principal ($) /Shares(3),,Amortized Cost,,Percentageof NetAssets,,FairValue (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(12)",One stop,,SF +,5.50,(o),,10.89,,,,,05/2026,,,60,,,,60,,,-,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(12)",One stop,,SF +,5.50,(o),,10.89,,,,,05/2028,,18,,,18,,,-,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,,"Oliver Street Dermatology Holdings, LLC+(7)(23)",One stop,,SF +,11.36,(o),,16.75,,,,,09/2023,,25646,,,16786,,,0.8,,20260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,,"Oliver Street Dermatology Holdings, LLC+(23)",One stop,,SF +,6.25,(o),,11.64,,,,,09/2023,,14652,,,14652,,,0.5,,12748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,,"Oliver Street Dermatology Holdings, LLC+(23)",One stop,,SF +,6.25,(o),,11.64,,,,,09/2023,,377,,,377,,,-,,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,,"Pinnacle Treatment Centers, Inc.*#",One stop,,SF +,6.75,(o),,12.16,,,,,01/2026,,18582,,,18221,,,0.8,,18582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,,"Pinnacle Treatment Centers, Inc.*",One stop,,SF +,6.75,(o),,12.16,,,,,01/2026,,7495,,,7355,,,0.3,,7495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,,"Pinnacle Treatment Centers, Inc.#+",One stop,,SF +,6.75,(o),,12.16,,,,,01/2026,,1526,,,1498,,,0.1,,1526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,,"Pinnacle Treatment Centers, Inc.+",One stop,,SF +,6.75,(o),,12.16,,,,,01/2026,,689,,,676,,,-,,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,,"Pinnacle Treatment Centers, Inc.+",One stop,,SF +,6.75,(o),,12.16,,,,,01/2026,,182,,,178,,,-,,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,,"Pinnacle Treatment Centers, Inc.+",One stop,,SF +,6.75,(n)(o),,12.20,,,,,01/2026,,116,,,111,,,-,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,,"Pinnacle Treatment Centers, Inc.+",One stop,,SF +,6.75,(o),,12.16,,,,,01/2026,,104,,,102,,,-,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,,"Pinnacle Treatment Centers, Inc.+",One stop,,SF +,6.75,(o),,12.16,,,,,01/2026,,37,,,36,,,-,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,,"Pinnacle Treatment Centers, Inc.#",One stop,,SF +,6.75,(o),,12.16,,,,,01/2026,,2187,,,2146,,,0.1,,2187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,,"Pinnacle Treatment Centers, Inc.#",One stop,,SF +,6.75,(o),,12.16,,,,,01/2026,,1149,,,1128,,,-,,1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,,"Suveto Buyer, LLC+",One stop,,SF +,4.25,(n),,9.45,,,,,09/2027,,19216,,,19030,,,0.7,,18152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,,"Suveto Buyer, LLC+",One stop,,SF +,4.25,(n),,9.45,,,,,09/2027,,47,,,45,,,-,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,,,,,,,,,,,,,,,,385804,,,381298,,,14.7,,370206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,,,Investment Type,,SpreadAboveIndex(1),,InterestRate(2),,MaturityDate,,Principal ($) /Shares(3),,Amortized Cost,,Percentageof NetAssets,,FairValue (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,,Health Care Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,,Alegeus Technologies Holdings Corp.+,Senior secured,,SF +,8.25,(p),,13.36,,,,,09/2024,,,374,,,,373,,,-,,,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,,"Coding Solutions Acquisition, Inc.+",One stop,,SF +,5.50,(n),,10.60,,,,,05/2028,,5209,,,5166,,,0.2,,5209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,,"Coding Solutions Acquisition, Inc.+",One stop,,SF +,5.50,(n),,10.60,,,,,05/2028,,14,,,14,,,-,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,,"Coding Solutions Acquisition, Inc.+",One stop,,SF +,5.50,(o),,10.58,,,,,05/2028,,165,,,158,,,-,,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,,"Color Intermediate, LLC+",One stop,,SF +,5.50,(n),,10.70,,,,,10/2029,,11694,,,11485,,,0.5,,11344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,,"Connexin Software, Inc.+",One stop,,SF +,8.50,(o),,13.74,,,,,02/2024,,9465,,,9474,,,0.4,,9465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,,"Connexin Software, Inc.+",One stop,,SF +,8.50,,,N/A(6),,,,,02/2024,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,,"Crow River Buyer, Inc.+",One stop,,SF +,7.75,(o),,12.80,,,,,01/2029,,4619,,,4533,,,0.2,,4550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,,"Crow River Buyer, Inc.+(5)",One stop,,SF +,7.75,,,N/A(6),,,,,01/2029,,-,,,(1),,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,,"ESO Solution, Inc.+",One stop,,SF +,7.00,(o),,12.25,,,,,05/2027,,7549,,,7502,,,0.3,,7474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,,"ESO Solution, Inc.+",One stop,,SF +,7.00,(o),,12.33,,,,,03/2027,,43,,,42,,,-,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,,"HSI Halo Acquisition, Inc.+",One stop,,SF +,5.75,(p),,11.19,,,,,08/2026,,6138,,,6118,,,0.2,,6015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,,"HSI Halo Acquisition, Inc.+",One stop,,SF +,5.75,(p),,11.19,,,,,08/2026,,2927,,,2902,,,0.1,,2868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,,"HSI Halo Acquisition, Inc.+",One stop,,SF +,5.75,(p),,11.19,,,,,08/2026,,1928,,,1917,,,0.1,,1889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,,"HSI Halo Acquisition, Inc.+",One stop,,SF +,5.75,(p),,11.19,,,,,08/2026,,1345,,,1329,,,0.1,,1318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,,"HSI Halo Acquisition, Inc.+",One stop,,SF +,5.75,(p),,11.19,,,,,08/2026,,629,,,627,,,-,,617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,,"HSI Halo Acquisition, Inc.+",One stop,,SF +,5.75,(n),,10.95,,,,,09/2025,,64,,,63,,,-,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,,"HSI Halo Acquisition, Inc.+",One stop,,SF +,5.75,(p),,11.19,,,,,08/2026,,131,,,130,,,-,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,,"HSI Halo Acquisition, Inc.+(23)",One stop,,No Value,,,,10.00,,,,,08/2026,,15,,,15,,,-,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,,"Nextech Holdings, LLC+",One stop,,SF +,5.00,(o),,10.39,,,,,06/2025,,3900,,,3929,,,0.1,,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,,"Nextech Holdings, LLC+",One stop,,SF +,5.00,(o),,10.39,,,,,06/2025,,1903,,,1896,,,0.1,,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,,"Nextech Holdings, LLC+",One stop,,SF +,5.00,(o),,10.39,,,,,06/2025,,100,,,99,,,-,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,,Plasma Buyer LLC+,One stop,,SF +,5.75,(o),,10.99,,,,,05/2029,,5363,,,5273,,,0.2,,4719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,,Plasma Buyer LLC+(5),One stop,,SF +,5.75,,,N/A(6),,,,,05/2028,,-,,,(1),,,-,,(6),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,,Plasma Buyer LLC+(5),One stop,,SF +,5.75,,,N/A(6),,,,,05/2029,,-,,,(12),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,,"QF Holdings, Inc.+",One stop,,SF +,6.25,(n),,11.45,,,,,12/2027,,626,,,619,,,-,,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,,"Qgenda Intermediate Holdings, LLC+",One stop,,SF +,5.00,(o),,10.34,,,,,06/2025,,14852,,,14852,,,0.6,,14555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,,"Qgenda Intermediate Holdings, LLC#",One stop,,SF +,5.00,(o),,10.34,,,,,06/2025,,12101,,,12048,,,0.5,,11859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,,"Qgenda Intermediate Holdings, LLC+",One stop,,SF +,5.00,(o),,10.34,,,,,06/2025,,1444,,,1440,,,0.1,,1415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,,"Qgenda Intermediate Holdings, LLC#",One stop,,SF +,5.00,(o),,10.34,,,,,06/2025,,965,,,965,,,-,,946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,,"Qgenda Intermediate Holdings, LLC+",One stop,,SF +,5.00,(o),,10.34,,,,,06/2025,,200,,,200,,,-,,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,,"Tebra Technologies, Inc.+(23)",One stop,,SF +,8.00,(n),,9.70,cash/,3.50,PIK,,06/2025,,10665,,,10582,,,0.4,,10692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,,"Tebra Technologies, Inc.+(23)",One stop,,SF +,8.00,(n),,9.70,cash/,3.50,PIK,,06/2025,,10382,,,10021,,,0.4,,10408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,,"Tebra Technologies, Inc.+(23)",One stop,,SF +,8.00,(n),,9.70,cash/,3.50,PIK,,06/2025,,6840,,,6786,,,0.3,,6857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,,"Tebra Technologies, Inc.+(23)",One stop,,SF +,8.00,(n),,9.70,cash/,3.50,PIK,,06/2025,,1759,,,1745,,,0.1,,1763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,,"Tebra Technologies, Inc.+(23)",One stop,,SF +,8.00,(n),,9.70,cash/,3.50,PIK,,06/2025,,1563,,,1551,,,0.1,,1567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,,"Tebra Technologies, Inc.+(23)",One stop,,SF +,8.00,(n),,9.70,cash/,3.50,PIK,,06/2025,,1173,,,1163,,,-,,1175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,,"Tebra Technologies, Inc.+(23)",One stop,,SF +,8.00,(n),,9.70,cash/,3.50,PIK,,06/2025,,977,,,970,,,-,,979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,,"Tebra Technologies, Inc.+(23)",One stop,,SF +,8.00,(n),,9.70,cash/,3.50,PIK,,06/2025,,782,,,776,,,-,,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,,"Tebra Technologies, Inc.+(23)",One stop,,SF +,8.00,(n),,9.70,cash/,3.50,PIK,,06/2025,,156,,,155,,,-,,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,,"Tebra Technologies, Inc.+(23)",One stop,,SF +,8.00,(n),,9.70,cash/,3.50,PIK,,06/2025,,84,,,82,,,-,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
