,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
438,,"YI, LLC+",One stop,,SF +,5.75,(j),,11.09,,,,,12/2029,,367,,,363,,,-,,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,,"YI, LLC+(5)",One stop,,SF +,5.75,,,N/A(6),,,,,12/2029,,-,,,(1),,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,,"YI, LLC+(5)",One stop,,SF +,5.75,,,N/A(6),,,,,12/2029,,-,,,(1),,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,,,,,,,,,,,,,,,,137329,,,136494,,,5.2,,132683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,,,Investment Type,,SpreadAboveIndex(1),,InterestRate(2),,MaturityDate,,Principal ($) /Shares(3),,Amortized Cost,,Percentageof NetAssets,,FairValue (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,,Health Care Providers & Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,,"AAH TOPCO, LLC +",One stop,,SF +,5.50,(i),,10.96,,,,,12/2027,,,8224,,,,8169,,,0.3,,,8018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,,"AAH TOPCO, LLC +(23)",Subordinated debt,,No Value,,,,11.50,PIK,,,,12/2031,,1246,,,1230,,,-,,1097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,,"AAH TOPCO, LLC +",One stop,,SF +,5.50,(i),,10.96,,,,,12/2027,,519,,,516,,,-,,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,,"AAH TOPCO, LLC +(5)",One stop,,SF +,5.50,,,N/A(6),,,,,12/2027,,-,,,-,,,-,,(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,,"AAH TOPCO, LLC +(5)",One stop,,SF +,6.00,,,N/A(6),,,,,12/2027,,-,,,(5),,,-,,(5),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,,"Active Day, Inc.#+",One stop,,SF +,5.25,(j),,10.75,,,,,02/2025,,17522,,,17437,,,0.7,,17522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,,"Active Day, Inc.#+",One stop,,SF +,5.25,(j),,10.75,,,,,02/2025,,1352,,,1346,,,0.1,,1352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,,"Active Day, Inc.*#",One stop,,SF +,5.25,(j),,10.75,,,,,02/2025,,872,,,867,,,-,,872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,,"Active Day, Inc.+",One stop,,SF +,5.25,(j),,10.75,,,,,02/2025,,695,,,692,,,-,,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,,"Active Day, Inc.+",One stop,,SF +,5.25,(j),,10.75,,,,,02/2025,,613,,,609,,,-,,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,,"Active Day, Inc.*#",One stop,,SF +,5.25,(j),,10.75,,,,,02/2025,,602,,,599,,,-,,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,,"Active Day, Inc.+",One stop,,SF +,5.25,,,N/A(6),,,,,02/2025,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,,"Active Day, Inc.+",One stop,,SF +,5.25,(j),,10.75,,,,,02/2025,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.00,(j),,11.51,,,,,03/2026,,16302,,,16176,,,0.6,,16302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,,"Acuity Eyecare Holdings, LLC+(23)",One stop,,No Value,,,,16.50,,,,,06/2027,,12665,,,12518,,,0.5,,12728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.25,(j),,11.75,,,,,03/2026,,4026,,,4005,,,0.2,,4026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.25,(j),,11.76,,,,,03/2026,,3586,,,3566,,,0.2,,3586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,,"Acuity Eyecare Holdings, LLC#+",One stop,,SF +,6.25,(j),,11.75,,,,,03/2026,,3504,,,3487,,,0.2,,3504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.25,(j),,11.75,,,,,03/2026,,3163,,,3174,,,0.1,,3163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.00,(j),,11.53,,,,,03/2026,,2021,,,1998,,,0.1,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.25,(j),,11.75,,,,,03/2026,,1844,,,1857,,,0.1,,1844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.00,(j),,11.53,,,,,03/2026,,1031,,,1023,,,0.1,,1031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.25,(j),,11.75,,,,,03/2026,,446,,,444,,,-,,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,,"Acuity Eyecare Holdings, LLC+(23)",One stop,,SF +,13.00,(j),,11.75,cash/,6.75,PIK,,03/2026,,268,,,267,,,-,,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.25,(j),,11.75,,,,,03/2026,,165,,,164,,,-,,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,,"Acuity Eyecare Holdings, LLC+",Senior secured,,SF +,6.25,(j),,11.79,,,,,03/2026,,108,,,108,,,-,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,,"Acuity Eyecare Holdings, LLC+(23)",One stop,,SF +,13.00,(j),,11.75,cash/,6.75,PIK,,03/2026,,104,,,103,,,-,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.00,(j),,11.53,,,,,03/2026,,30,,,28,,,-,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.25,(j),,11.75,,,,,03/2026,,1,,,1,,,-,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,,"Acuity Eyecare Holdings, LLC+(5)",One stop,,SF +,6.25,,,N/A(6),,,,,03/2026,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+,One stop,,SF +,6.00,(j),,11.49,,,,,03/2027,,4649,,,4615,,,0.2,,4649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+,One stop,,SF +,6.00,(j),,11.49,,,,,03/2027,,3886,,,3848,,,0.2,,3886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+(23),Subordinated debt,,No Value,,,,13.75,,,,,03/2028,,2266,,,2246,,,0.1,,2221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+(23),Subordinated debt,,No Value,,,,13.75,,,,,03/2028,,866,,,860,,,-,,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+(23),Subordinated debt,,No Value,,,,13.75,,,,,03/2028,,275,,,272,,,-,,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+,One stop,,SF +,6.00,(j),,11.48,,,,,03/2027,,153,,,151,,,-,,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+,One stop,,SF +,6.00,(j),,11.48,,,,,03/2027,,72,,,72,,,-,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+(5),One stop,,SF +,6.00,,,N/A(6),,,,,03/2027,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,,Bamboo US Bidco LLC+,One stop,,SF +,6.00,(j),,11.38,,,,,09/2030,,2424,,,2354,,,0.1,,2352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,,Bamboo US Bidco LLC+(8)(9),One stop,,E +,6.00,(c),,9.95,,,,,09/2030,,1665,,,1549,,,0.1,,1615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,,Bamboo US Bidco LLC+(5),One stop,,SF +,6.00,,,N/A(6),,,,,09/2029,,-,,,(14),,,-,,(15),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,,Bamboo US Bidco LLC+,One stop,,SF +,6.00,(i),,11.36,,,,,09/2030,,26,,,21,,,-,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,,"Community Care Partners, LLC+",One stop,,SF +,6.00,(i),,11.47,,,,,06/2026,,2319,,,2307,,,0.1,,2180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,,"Community Care Partners, LLC+(5)",One stop,,SF +,6.00,,,N/A(6),,,,,06/2026,,-,,,(2),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,,,Investment Type,,SpreadAboveIndex(1),,InterestRate(2),,MaturityDate,,Principal ($) /Shares(3),,Amortized Cost,,Percentageof NetAssets,,FairValue (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,,"CRH Healthcare Purchaser, Inc.+",Senior secured,,SF +,6.25,(j),,11.75,,,,,06/2025,,,19501,,,,19438,,,0.8,,,19501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,,"CRH Healthcare Purchaser, Inc.+",Senior secured,,SF +,6.25,(j),,11.75,,,,,06/2025,,5132,,,5100,,,0.2,,5132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,,"CRH Healthcare Purchaser, Inc.+",Senior secured,,SF +,6.25,(j),,11.75,,,,,06/2025,,4059,,,4040,,,0.2,,4059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,,"CRH Healthcare Purchaser, Inc.+",Senior secured,,SF +,6.25,(j),,11.75,,,,,06/2025,,3476,,,3454,,,0.2,,3476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,,"CRH Healthcare Purchaser, Inc.+",Senior secured,,SF +,6.25,(j),,11.75,,,,,06/2025,,100,,,98,,,-,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,,Datix Bidco Limited+(8)(9)(10),Senior secured,,SN +,4.50,(g),,9.69,,,,,04/2025,,56646,,,60318,,,2.2,,56646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,,Datix Bidco Limited+(8)(9)(10),Second lien,,SN +,7.75,(g),,12.94,,,,,04/2026,,20100,,,21344,,,0.8,,20100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,,"Emerge Intermediate, Inc.*#(23)",One stop,,SF +,6.50,(j),,11.50,cash/,0.50,PIK,,05/2024,,19233,,,19206,,,0.8,,19233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,,"Emerge Intermediate, Inc.+(23)",One stop,,SF +,6.50,(j),,11.50,cash/,0.50,PIK,,05/2024,,1741,,,1738,,,0.1,,1741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,,"Emerge Intermediate, Inc.+(23)",One stop,,SF +,6.50,(j),,11.50,cash/,0.50,PIK,,05/2024,,134,,,134,,,-,,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,,Encorevet Group LLC+(23),One stop,,SF +,6.75,(j),,12.29,,,,,02/2027,,983,,,981,,,-,,949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,,Encorevet Group LLC+(23),One stop,,SF +,6.75,(j),,12.29,,,,,02/2027,,618,,,617,,,-,,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,,Encorevet Group LLC+(23),One stop,,SF +,6.75,(j),,12.29,,,,,02/2027,,307,,,306,,,-,,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,,Encorevet Group LLC+(23),One stop,,SF +,6.75,(j),,12.29,,,,,02/2027,,294,,,293,,,-,,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,,Encorevet Group LLC+(23),One stop,,SF +,6.75,(j),,12.29,,,,,02/2027,,266,,,265,,,-,,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,,Encorevet Group LLC+(23),One stop,,SF +,6.75,(j),,12.29,,,,,02/2027,,244,,,244,,,-,,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,,Encorevet Group LLC+(23),One stop,,SF +,6.75,(j),,12.29,,,,,02/2027,,162,,,162,,,-,,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,,Encorevet Group LLC+(23),One stop,,SF +,6.75,(j),,12.29,,,,,02/2027,,114,,,114,,,-,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,,Encorevet Group LLC+(23),One stop,,SF +,6.75,(j),,12.29,,,,,02/2027,,110,,,110,,,-,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,,Encorevet Group LLC+(23),One stop,,SF +,6.75,(j),,12.29,,,,,02/2027,,68,,,68,,,-,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,,Encorevet Group LLC+(23),One stop,,SF +,6.75,(j),,12.29,,,,,02/2027,,57,,,57,,,-,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,,Encorevet Group LLC+(23),One stop,,SF +,6.75,(j),,12.29,,,,,02/2027,,56,,,55,,,-,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,,Encorevet Group LLC+(23),One stop,,SF +,6.75,(j),,12.26,,,,,02/2027,,47,,,47,,,-,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,,Encorevet Group LLC+(23),One stop,,SF +,6.75,(j),,12.29,,,,,02/2027,,32,,,32,,,-,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,,Encorevet Group LLC+(23),One stop,,SF +,6.75,(j),,12.29,,,,,02/2027,,10,,,10,,,-,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,,Encorevet Group LLC+(5),One stop,,SF +,8.75,,,N/A(6),,,,,02/2027,,-,,,-,,,-,,(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,,"ERC Topco Holdings, LLC+(23)",One stop,,SF +,6.25,(j),,8.61,cash/,3.25,PIK,,11/2028,,9116,,,9069,,,0.3,,7111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,,"ERC Topco Holdings, LLC+(23)",One stop,,SF +,6.25,(j),,8.67,cash/,3.25,PIK,,11/2027,,65,,,64,,,-,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,,"ERC Topco Holdings, LLC+(23)",One stop,,SF +,6.25,(j),,11.86,PIK,,,,11/2028,,73,,,73,,,-,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,,"ERC Topco Holdings, LLC+(23)",One stop,,SF +,6.25,(j),,11.60,PIK,,,,11/2028,,1,,,1,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,,C +,5.75,(f),,11.33,,,,,03/2027,,10777,,,10597,,,0.4,,10777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,,C +,5.75,(f),,11.33,,,,,03/2027,,707,,,715,,,-,,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,,C +,5.75,(f),,11.33,,,,,03/2027,,482,,,499,,,-,,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,,C +,5.75,(f),,11.33,,,,,03/2027,,171,,,170,,,-,,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(12)",One stop,,SF +,5.75,(j),,11.28,,,,,03/2027,,94,,,93,,,-,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,,C +,5.75,(f),,11.33,,,,,03/2027,,84,,,80,,,-,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(12)",One stop,,SF +,5.75,(j),,11.28,,,,,03/2027,,70,,,69,,,-,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,,Heartland Veterinary Partners LLC+,Senior secured,,SF +,4.75,(i),,10.21,,,,,12/2026,,834,,,829,,,-,,825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,,Heartland Veterinary Partners LLC+,Senior secured,,SF +,4.75,(i),,10.21,,,,,12/2026,,161,,,160,,,-,,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,,Heartland Veterinary Partners LLC+,Senior secured,,SF +,4.75,,,N/A(6),,,,,12/2026,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,,Klick Inc.+(8)(12),Senior secured,,SF +,4.50,(j),,9.95,,,,,03/2028,,9871,,,9811,,,0.4,,9871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,,Klick Inc.+(5)(8)(12),Senior secured,,SF +,4.50,,,N/A(6),,,,,03/2026,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,,"Krueger-Gilbert Health Physics, LLC+",Senior secured,,SF +,5.75,(j),,11.25,,,,,05/2026,,2281,,,2267,,,0.1,,2281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,,"Krueger-Gilbert Health Physics, LLC+",Senior secured,,SF +,5.75,(j),,11.25,,,,,05/2026,,1835,,,1819,,,0.1,,1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,,"Krueger-Gilbert Health Physics, LLC+",Senior secured,,SF +,5.75,(j),,11.25,,,,,05/2026,,1084,,,1071,,,-,,1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,,"Krueger-Gilbert Health Physics, LLC+",Senior secured,,SF +,5.75,(j),,11.25,,,,,05/2026,,1077,,,1083,,,-,,1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,,"Krueger-Gilbert Health Physics, LLC+",Senior secured,,SF +,5.75,(j),,11.25,,,,,05/2026,,60,,,60,,,-,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,,,Investment Type,,SpreadAboveIndex(1),,InterestRate(2),,MaturityDate,,Principal ($) /Shares(3),,Amortized Cost,,Percentageof NetAssets,,FairValue (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,,"Krueger-Gilbert Health Physics, LLC+",Senior secured,,SF +,5.75,(j),,11.25,,,,,05/2026,,,153,,,,151,,,-,,,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,,"Krueger-Gilbert Health Physics, LLC+(5)",Senior secured,,SF +,5.75,,,N/A(6),,,,,05/2026,,-,,,(3),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)(23)",One stop,,C +,6.00,(f),,9.43,cash/,2.00,PIK,,05/2028,,19122,,,20552,,,0.7,,18166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.#(8)(12)",One stop,,SF +,5.50,(j),,11.00,,,,,05/2028,,4271,,,4234,,,0.2,,4058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.#+(8)(12)",One stop,,SF +,5.50,(j),,11.00,,,,,05/2028,,2997,,,2964,,,0.1,,2848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,,C +,5.50,(f),,10.93,,,,,05/2028,,1215,,,1265,,,-,,1154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,,C +,5.50,(f),,10.93,,,,,05/2028,,633,,,644,,,-,,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(5)(8)(9)(12)",One stop,,C +,5.50,,,N/A(6),,,,,05/2026,,-,,,(18),,,-,,(12),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(5)(8)(12)",One stop,,SF +,5.50,,,N/A(6),,,,,05/2026,,-,,,(1),,,-,,(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(12)(23)",One stop,,SF +,6.00,(j),,9.50,cash/,2.00,PIK,,05/2028,,42,,,40,,,-,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,,"Oliver Street Dermatology Holdings, LLC+(7)(23)",One stop,,SF +,11.31,(j),,16.81,,,,,01/2024,,27872,,,16786,,,0.6,,15329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,,"Oliver Street Dermatology Holdings, LLC+(23)",One stop,,SF +,6.25,(j),,11.75,,,,,01/2024,,15533,,,15533,,,0.6,,15533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
