,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
471,,Eyecare Services Partners Holdings LLC+,One stop,,L + 9.25,(b),,3.29 cash/8.25 PIK,,05/2023,,420,,,419,,,-,,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,,Eyecare Services Partners Holdings LLC+,One stop,,L + 9.25,(b),,3.29 cash/8.25 PIK,,05/2023,,726,,,713,,,-,,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,,Eyecare Services Partners Holdings LLC+,One stop,,L + 9.25,(b),,3.29 cash/8.25 PIK,,05/2023,,8,,,1,,,-,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,,Eyecare Services Partners Holdings LLC+(5),One stop,,L + 9.25,(b),,3.29 cash/8.25 PIK,,05/2023,,8,,,1,,,-,,(239),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.~(8)(9)(12)",One stop,,C + 4.50,(i),,5.81,,03/2027,,12085,,,11545,,,0.5,,11965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,,,Investment Type,,SpreadAboveIndex(1),,InterestRate(2),,MaturityDate,,Principal ($) /Shares(3),,Amortized Cost,,Percentageof NetAssets,,FairValue (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,,C + 4.50,(i),,7.18,,03/2027,,,542,,,,545,,,-,,,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,,C + 4.50,(i),,7.18,,03/2027,,191,,,184,,,-,,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(12)",One stop,,L + 4.50,(b),,6.75,,03/2027,,75,,,74,,,-,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,,C + 4.50,(i),,7.18,,03/2027,,583,,,579,,,-,,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(5)(8)(12)",One stop,,SF + 4.50,,,N/A(6),,03/2027,,-,,,(1),,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,,Heartland Veterinary Partners LLC+,Senior loan,,L + 4.75,(b),,5.75,,12/2026,,846,,,839,,,-,,838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,,Heartland Veterinary Partners LLC+,Senior loan,,L + 4.75,(b)(c),,6.28,,12/2026,,44,,,42,,,-,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,,Heartland Veterinary Partners LLC+,Senior loan,,L + 4.75,,,N/A(6),,12/2026,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,,Klick Inc.+(8)(12),Senior loan,,L + 4.50,(b),,6.75,,03/2028,,10023,,,9940,,,0.4,,10023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,,Klick Inc.+(5)(8)(12),Senior loan,,L + 4.50,,,N/A(6),,03/2026,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,,"Krueger-Gilbert Health Physics, LLC+~",Senior loan,,L + 5.25,(b),,7.50,,05/2025,,2317,,,2310,,,0.1,,2317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,,"Krueger-Gilbert Health Physics, LLC+",Senior loan,,L + 5.25,,,N/A(6),,05/2025,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,,"Krueger-Gilbert Health Physics, LLC+",Senior loan,,L + 5.25,(b),,7.50,,05/2025,,1094,,,1118,,,0.1,,1094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,,"Krueger-Gilbert Health Physics, LLC+",Senior loan,,L + 5.25,(b),,7.50,,05/2025,,60,,,60,,,-,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,,"Krueger-Gilbert Health Physics, LLC+(5)",Senior loan,,L + 5.25,,,N/A(6),,05/2025,,-,,,(16),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,,"Krueger-Gilbert Health Physics, LLC+",Senior loan,,L + 5.25,(b),,7.50,,05/2025,,1863,,,1849,,,0.1,,1863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,,C + 5.50,(i),,8.18,,05/2028,,19097,,,20025,,,0.7,,18715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(12)",One stop,,L + 5.50,(b),,7.75,,05/2028,,4337,,,4284,,,0.2,,4250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(12)",One stop,,L + 5.50,(b),,7.75,,05/2028,,2823,,,2797,,,0.1,,2767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,,C + 5.50,(i),,8.18,,05/2028,,577,,,557,,,-,,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,,C + 5.50,(i),,8.15,,05/2026,,60,,,58,,,-,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(12)",One stop,,L + 5.50,(b),,7.75,,05/2026,,60,,,60,,,-,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(12)",One stop,,L + 5.50,(b),,7.75,,05/2028,,15,,,14,,,-,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,,C + 5.50,(i),,8.18,,05/2028,,1164,,,1190,,,-,,1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(a),,7.92,,07/2022,,22090,,,17353,,,0.7,,17672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(a),,7.92,,07/2022,,2564,,,1858,,,0.1,,2051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(a),,7.92,,07/2022,,2430,,,1896,,,0.1,,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(a),,7.92,,07/2022,,1839,,,1332,,,0.1,,1471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(a),,7.92,,07/2022,,1625,,,1177,,,0.1,,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(a),,7.92,,07/2022,,1414,,,1025,,,0.1,,1132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(a),,7.92,,07/2022,,1102,,,798,,,-,,881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(a),,7.92,,07/2022,,955,,,692,,,-,,764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(a),,7.92,,07/2022,,589,,,427,,,-,,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(a)(d),,7.92,,07/2022,,337,,,264,,,-,,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(a),,7.92,,07/2022,,112,,,88,,,-,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(a),,7.92,,07/2022,,101,,,80,,,-,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(a),,7.92,,07/2022,,79,,,62,,,-,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(a),,7.92,,07/2022,,73,,,57,,,-,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,,"Pinnacle Treatment Centers, Inc.#+",One stop,,L + 5.75,(b),,6.99,,01/2023,,18781,,,18776,,,0.7,,18781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,,"Pinnacle Treatment Centers, Inc.*",One stop,,L + 5.75,(b),,6.99,,01/2023,,7573,,,7561,,,0.3,,7573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,,"Pinnacle Treatment Centers, Inc.#+",One stop,,L + 5.75,(b),,6.99,,01/2023,,1543,,,1543,,,0.1,,1543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,,"Pinnacle Treatment Centers, Inc.+",One stop,,L + 5.75,(b),,6.99,,01/2023,,697,,,698,,,-,,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,,,Investment Type,,SpreadAboveIndex(1),,InterestRate(2),,MaturityDate,,Principal ($) /Shares(3),,Amortized Cost,,Percentageof NetAssets,,FairValue (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,,"Pinnacle Treatment Centers, Inc.+",One stop,,L + 5.75,(b),,6.99,,01/2023,,,184,,,,184,,,-,,,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,,"Pinnacle Treatment Centers, Inc.+",One stop,,L + 5.75,(b),,6.99,,01/2023,,105,,,105,,,-,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,,"Pinnacle Treatment Centers, Inc.+",One stop,,L + 5.75,(b),,6.99,,01/2023,,37,,,37,,,-,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,,"Pinnacle Treatment Centers, Inc.+",One stop,,L + 5.75,(a)(b),,7.51,,01/2023,,127,,,127,,,-,,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,,"PPT Management Holdings, LLC+",One stop,,L + 8.50,(b),,7.00 cash/2.50 PIK,,12/2022,,25588,,,25324,,,0.8,,21750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,,"PPT Management Holdings, LLC+",One stop,,L + 8.50,(b),,7.00 cash/2.50 PIK,,12/2022,,310,,,308,,,-,,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,,"PPT Management Holdings, LLC+",One stop,,L + 10.50,(b),,7.00 cash/4.50 PIK,,12/2022,,282,,,276,,,-,,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,,"PPT Management Holdings, LLC+",One stop,,L + 8.50,(b),,7.00 cash/2.50 PIK,,12/2022,,184,,,182,,,-,,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,,"PPT Management Holdings, LLC+",One stop,,L + 8.50,(b),,7.00 cash/2.50 PIK,,12/2022,,90,,,87,,,-,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,,"Suveto Buyer, LLC+",One stop,,L + 5.00,(b),,7.25,,09/2027,,18362,,,18131,,,0.7,,17827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,,"Suveto Buyer, LLC+",One stop,,P + 4.00,(b)(d),,8.07,,09/2027,,50,,,48,,,-,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,,,,,,,,,,,,472349,,,452555,,,16.1,,417340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,,,Investment Type,,SpreadAboveIndex(1),,InterestRate(2),,MaturityDate,,Principal ($) /Shares(3),,Amortized Cost,,Percentageof NetAssets,,FairValue (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,,Health Care Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,,Alegeus Technologies Holdings Corp.+,Senior loan,,L + 8.25,(b),,10.95,,09/2024,,,374,,,,372,,,-,,,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,,"Coding Solutions Acquisition, Inc.+",One stop,,SF + 5.75,(l),,6.99,,05/2028,,5248,,,5197,,,0.2,,5143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,,"Coding Solutions Acquisition, Inc.+(5)",One stop,,SF + 5.75,,,N/A(6),,05/2028,,-,,,-,,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,,"Coding Solutions Acquisition, Inc.+(5)",One stop,,SF + 5.75,,,N/A(6),,05/2028,,-,,,(8),,,-,,(16),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,,"Connexin Software, Inc.+~",One stop,,L + 8.50,(b),,9.79,,02/2024,,8619,,,8649,,,0.4,,8619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,,"Connexin Software, Inc.+",One stop,,L + 8.50,,,N/A(6),,02/2024,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,,"ESO Solution, Inc.+",One stop,,SF + 7.00,(m),,9.05,,03/2027,,7549,,,7489,,,0.3,,7549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,,"ESO Solution, Inc.+(5)",One stop,,SF + 7.00,,,N/A(6),,03/2027,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,,"HSI Halo Acquisition, Inc.+~",One stop,,L + 5.75,(b),,8.00,,08/2026,,6202,,,6175,,,0.2,,6140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,,"HSI Halo Acquisition, Inc.+",One stop,,L + 5.75,(b),,8.00,,08/2026,,2956,,,2924,,,0.1,,2927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,,"HSI Halo Acquisition, Inc.+",One stop,,L + 5.75,(b),,8.00,,08/2026,,1947,,,1933,,,0.1,,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,,"HSI Halo Acquisition, Inc.+",One stop,,L + 5.75,(b),,8.00,,08/2026,,1066,,,1047,,,-,,1053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,,"HSI Halo Acquisition, Inc.+",One stop,,L + 5.75,(b),,8.00,,08/2026,,636,,,632,,,-,,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,,"HSI Halo Acquisition, Inc.+",One stop,,L + 5.75,(b),,7.35,,09/2025,,13,,,12,,,-,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,,"HSI Halo Acquisition, Inc.+(5)",One stop,,L + 5.75,,,N/A(6),,08/2026,,-,,,(1),,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,,Plasma Buyer LLC+,One stop,,SF + 5.75,(m),,7.80,,05/2029,,5403,,,5297,,,0.2,,5295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,,Plasma Buyer LLC+(5),One stop,,SF + 5.75,,,N/A(6),,05/2028,,-,,,(1),,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,,Plasma Buyer LLC+(5),One stop,,SF + 5.75,,,N/A(6),,05/2029,,-,,,(14),,,-,,(14),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,,"Tebra Technologies, Inc.+",One stop,,SF + 8.00,(l),,6.13 cash/3.50 PIK,,06/2025,,10294,,,10093,,,0.4,,10082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,,"Tebra Technologies, Inc.+",One stop,,SF + 8.00,(l),,6.13 cash/3.50 PIK,,06/2025,,6602,,,6275,,,0.2,,6466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,,"Tebra Technologies, Inc.+",One stop,,SF + 8.00,(l),,6.13 cash/3.50 PIK,,06/2025,,1509,,,1459,,,0.1,,1478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,,"Tebra Technologies, Inc.+",One stop,,SF + 8.00,(l),,6.13 cash/3.50 PIK,,06/2025,,943,,,926,,,-,,924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,,"Tebra Technologies, Inc.+",One stop,,SF + 8.00,(l),,6.13 cash/3.50 PIK,,06/2025,,755,,,741,,,-,,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,,"Tebra Technologies, Inc.+",One stop,,SF + 8.00,(l),,6.13 cash/3.50 PIK,,06/2025,,150,,,148,,,-,,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,,"Tebra Technologies, Inc.+",One stop,,SF + 8.00,(l),,6.13 cash/3.50 PIK,,06/2025,,80,,,78,,,-,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,,"Tebra Technologies, Inc.+",One stop,,SF + 8.00,(l),,6.13 cash/3.50 PIK,,06/2025,,1698,,,1667,,,0.1,,1663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,,"Tebra Technologies, Inc.+",One stop,,SF + 8.00,(l),,6.13 cash/3.50 PIK,,06/2025,,10020,,,9479,,,0.4,,9814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,,"Tebra Technologies, Inc.+",One stop,,SF + 8.00,(l),,6.13 cash/3.50 PIK,,06/2025,,1132,,,1111,,,-,,1108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,,"Nextech Holdings, LLC+",One stop,,L + 5.50,(b),,6.74,,06/2025,,3941,,,3984,,,0.2,,3901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,,"Nextech Holdings, LLC+",One stop,,L + 5.50,(b),,6.74,,06/2025,,1923,,,1912,,,0.1,,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,,"Nextech Holdings, LLC+(5)",One stop,,L + 5.50,,,N/A(6),,06/2025,,-,,,(1),,,-,,(6),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,,"Qgenda Intermediate Holdings, LLC+",One stop,,L + 5.00,(b),,7.25,,06/2025,,15006,,,15006,,,0.6,,14706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,,"Qgenda Intermediate Holdings, LLC#",One stop,,L + 5.00,(b),,7.25,,06/2025,,12225,,,12144,,,0.5,,11981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,,"Qgenda Intermediate Holdings, LLC+",One stop,,L + 5.00,(b),,7.25,,06/2025,,1458,,,1452,,,0.1,,1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,,"Qgenda Intermediate Holdings, LLC#",One stop,,L + 5.00,(b),,7.25,,06/2025,,975,,,975,,,-,,955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,,"Qgenda Intermediate Holdings, LLC+(5)",One stop,,L + 5.00,,,N/A(6),,06/2025,,-,,,-,,,-,,(4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,,"Transaction Data Systems, Inc.*#+~",One stop,,L + 4.50,(b),,6.75,,02/2026,,66494,,,65659,,,2.5,,65830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,,"Transaction Data Systems, Inc.+(5)",One stop,,L + 4.50,,,N/A(6),,02/2026,,-,,,(4),,,-,,(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,,"Veranex, Inc.+",Senior loan,,SF + 4.75,(m),,5.60,,04/2028,,3186,,,3155,,,0.1,,3154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,,"Veranex, Inc.+(5)",Senior loan,,SF + 4.75,,,N/A(6),,04/2028,,-,,,-,,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,,"Veranex, Inc.+(5)",Senior loan,,SF + 4.75,,,N/A(6),,04/2028,,-,,,(1),,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,,,,,,,,,,,,178404,,,175960,,,6.8,,175981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,,,Investment Type,,SpreadAboveIndex(1),,InterestRate(2),,MaturityDate,,Principal ($) /Shares(3),,Amortized Cost,,Percentageof NetAssets,,FairValue (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,,"Hotels, Restaurants & Leisure",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,,BJH Holdings III Corp.*#+,One stop,,L + 4.50,(a),,6.13,,08/2025,,,50699,,,,51509,,,1.9,,,49684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,,BJH Holdings III Corp.+,One stop,,L + 4.50,(a),,6.13,,08/2025,,60,,,56,,,-,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,,"CR Fitness Holdings, LLC#~",Senior loan,,L + 4.00,(a),,5.67,,07/2025,,1963,,,1971,,,0.1,,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,,"CR Fitness Holdings, LLC+",Senior loan,,L + 4.00,(a),,5.64,,07/2025,,830,,,827,,,-,,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,,"CR Fitness Holdings, LLC+",Senior loan,,L + 4.00,(a),,5.63,,07/2025,,74,,,74,,,-,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,,"Davidson Hotel Company, LLC+",One stop,,L + 5.75,(a),,6.92 cash/0.50 PIK,,07/2024,,7114,,,7092,,,0.3,,7043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,,"Davidson Hotel Company, LLC+",One stop,,L + 5.75,(a),,6.92 cash/0.50 PIK,,07/2024,,1094,,,1092,,,-,,1083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,,"Davidson Hotel Company, LLC+(5)",One stop,,L + 5.75,,,N/A(6),,07/2024,,-,,,-,,,-,,(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,,"EOS Fitness Opco Holdings, LLC*#+",One stop,,SF + 4.75,(n),,7.58,,01/2026,,9417,,,9448,,,0.4,,9417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,,"EOS Fitness Opco Holdings, LLC+",One stop,,SF + 4.75,(c)(n),,7.58,,01/2026,,898,,,902,,,-,,898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,,"EOS Fitness Opco Holdings, LLC+",One stop,,SF + 4.75,(c)(n),,7.58,,01/2026,,8,,,8,,,-,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,,"EOS Fitness Opco Holdings, LLC+(5)",One stop,,SF + 4.75,,,N/A(6),,01/2026,,-,,,(13),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,,Freddy's Frozen Custard LLC~,One stop,,L + 5.00,(b),,6.83,,03/2027,,9185,,,9113,,,0.4,,9185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,,Freddy's Frozen Custard LLC+(5),One stop,,L + 5.00,,,N/A(6),,03/2027,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,,Harri US LLC+,One stop,,L + 10.00,(b),,7.40 cash/4.00 PIK,,08/2026,,796,,,706,,,-,,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
