,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
176,"ICP Industrial, Inc.(2) (3)",,Chemicals,,10.31,,L + 8.25 ; 1.00Floor,,,05/03/2024,,,,20400,,,,20008,,,,19992,
177,IHS Intermediate Inc.(2),,Health Care Providers & Services,,10.53,,L + 8.25 ; 1.00Floor,,,07/20/2022,,,,10000,,,,9902,,,,7675,
178,"Market Track, LLC(2) (3)",,Internet & Catalog Retail,,9.79,,L + 7.75 ; 1.00Floor,,,06/05/2025,,,,22200,,,,21677,,,,21312,
179,MPI Products LLC(2) (4) (12),,Auto Components,,,,L + 9.00 ; 1.00Floor,,,01/30/2020,,,,20000,,,,19653,,,,14100,
180,"National Spine and Pain Centers, LLC(2) (3)",,Health Care Providers & Services,,10.29,,L + 8.25 ; 1.00Floor,,,12/02/2024,,,,19100,,,,18661,,,,18527,
181,Odyssey Logistics & Technology Corporation(3),,Road & Rail,,10.04,,L + 8.00 ; 1.00Floor,,,10/12/2025,,,,18722,,,,18370,,,,18348,
182,"SMB Shipping Logistics, LLC(2) (3)",,Air Freight & Logistics,,10.17,,L + 8.00 ; 1.00Floor,,,02/03/2025,,,,41667,,,,41086,,,,40937,
183,"Spectrum Plastics Group, Inc.(3)",,Containers & Packaging,,9.04,,L + 7.00 ; 1.00Floor,,,01/31/2026,,,,6248,,,,6221,,,,5623,
184,"Viant Medical Holdings, Inc.(3)",,Health Care Equipment & Supplies,,9.85,,L + 7.75,,,07/02/2026,,,,8260,,,,8186,,,,7641,
185,"YI, LLC(2) (3)",,Health Care Equipment & Supplies,,9.85,,L + 7.75 ; 1.00Floor,,,11/07/2025,,,,15235,,,,14857,,,,14816,
186,Zep Inc.(3),,Chemicals,,10.35,,L + 8.25 ; 1.00Floor,,,08/11/2025,,,,23800,,,,23317,,,,13685,
187,Total 2nd Lien/Senior Secured Debt,,,,,,,,,,,,,271461,,,,251245,,,,,
188,Unsecured Debt– 1.03,,,,,,,,,,,,,,,,,,,,,,
189,"CB-HDTHoldings, Inc.^ (2)",,Aerospace & Defense,,12.00  PIK,,,,,03/06/2021,,,,4165,,,,4165,,,,4165,
190,"CB-HDTHoldings, Inc.^ (2)",,Aerospace & Defense,,12.00  PIK,,,,,03/06/2021,,,,1818,,,,1818,,,,1818,
191,Conergy Asia & ME Pte.LTD.^ (2) (9),,Construction & Engineering,,10.00,,,,,05/26/2020,,,,1064,,,,1064,,,,1064,
192,Total Unsecured Debt,,,,,,,,,,,,,7047,,,,7047,,,,,
193,Total Corporate Debt,,,,,,,,,,,,,1364856,,,,1330332,,,,,
194,Portfolio Company,,Industry,,,,Coupon,,,,,Shares,,,Cost,,,Fair Value,,,,,
195,Preferred Stock(1)– 7.26,,,,,,,,,,,,,,,,,,,,,,
196,"Accuity Delivery Systems,LLC^ (2) (3) (7) (10)",,Health Care Providers & Services,,,,,,,,,,,97130,,,,3200,,,,4800,
197,"Animal Supply Holdings,LLC^^ (2) (7) (10)",,Distributors,,,,,,,,,,,250000,,,,25000,,,,26598,
198,"CB-HDTHoldings,Inc.^ (2) (7) (10)",,Aerospace & Defense,,,,,,,,,,,1108333,,,,10186,,,,16381,
199,"Conergy Asia Holdings,Ltd.^ (2) (7) (9) (10)",,Construction & Engineering,,,,,,,,,,,600000,,,,600,,,,0,
200,Kawa Solar HoldingsLimited^ (2) (7) (9) (12),,Construction & Engineering,,,,8.00PIK,,,,,,,62006,,,,778,,,,0,
201,"Wine.com, LLC(2) (3) (7) (10)",,Beverages,,,,,,,,,,,221072,,,,1900,,,,1930,
202,Total Preferred Stock,,,,,,,,,,,,,,,41664,,,,49709,,,
203,Common Stock(1)– 7.32,,,,,,,,,,,,,,,,,,,,,,
204,"Animal Supply Holdings,LLC^^ (2) (7) (10)",,Distributors,,,,,,,,,,,406226,,,,29230,,,,24942,
205,"Bolttech Mannings,Inc.^^ (2) (7) (10)",,Commercial Services & Supplies,,,,,,,,,,,8000,,,,6591,,,,1388,
206,"CB-HDTHoldings,Inc.^ (2) (7) (10)",,Aerospace & Defense,,,,,,,,,,,453383,,,,2393,,,,6474,
207,"Collaborative Imaging Holdco, LLC – Class B^^^ (2) (3) (7)",,Health Care Providers & Services,,,,,,,,,,,8464,,,,1141,,,,1574,
208,"Collaborative Imaging Holdco, LLC – PerformanceUnits^^^ (2) (3) (7) (9) (10)",,Health Care Providers & Services,,,,,,,,,,,7988,,,,159,,,,405,
209,"Conergy Asia Holdings,Ltd.^ (2) (7) (9) (10)",,Construction & Engineering,,,,,,,,,,,2000,,,,4700,,,,0,
210,Continuum Managed Services LLC – Class A(2) (3) (7) (10),,IT Services,,,,,,,,,,,733,,,,733,,,,900,
211,Continuum Managed Services LLC – Class B(2) (3) (7) (10),,IT Services,,,,,,,,,,,496698,,,,7,,,,1480,
212,Country Fresh Holding CompanyInc.(2) (3) (7) (10),,Food Products,,,,,,,,,,,671,,,,839,,,,780,
213,"Elah Holdings, Inc.^ (2) (3) (7) (10)",,Capital Markets,,,,,,,,,,,46214,,,,2234,,,,2234,
214,"Iracore International Holdings,Inc.^ (2) (7) (10)",,Energy Equipment & Services,,,,,,,,,,,28898,,,,7003,,,,6357,
215,Kawa Solar HoldingsLimited^ (2) (7) (9) (10),,Construction & Engineering,,,,,,,,,,,1399556,,,,0,,,,0,
216,"National Spine and Pain Centers,LLC(2) (3) (7) (10)",,Health Care Providers & Services,,,,,,,,,,,600,,,,600,,,,173,
217,"Prairie Provident Resources,Inc.^^^ (9) (10)",,"Oil, Gas & Consumable Fuels",,,,,,,,,,,3579988,,,,9237,,,,149,
218,"Wrike, Inc.(2) (3) (7) (10)",,Professional Services,,,,,,,,,,,348478,,,,2165,,,,2903,
219,"Yasso, Inc.(2) (3) (7) (10)",,Food Products,,,,,,,,,,,850,,,,850,,,,355,
220,Total Common Stock,,,,,,,,,,,,,,,,,67882,,,,50114,
221,TOTAL INVESTMENTS – 208.83,,,,,,,,,,,1474402,,,,1430155,,,,,,,
222,LIABILITIES IN EXCESS OF OTHER ASSETS – (108.83 ),,,,,,,,,,,,,,,,,"(745,316",,,,,
223,NET ASSETS – 100.00,,,,,,,,,,,,,,,,,,,,,684839,
224,(+),,"The Consolidated Schedule of Investments discloses the actual interest rate for partially or fully funded debt in effect as of the reporting date. Variable rate loans bear interest at a rate that may be determined by reference to either LIBOR (“L”) or alternate base rate (commonly based on the Prime Rate (“P”)), at the borrower’s option, which reset periodically based on the terms of the credit agreement. L loans are typically indexed to 12 month, 6 month, 3 month, 2 month, 1 month or 1 week L rates. As of September 30, 2019, rates for the 12 month, 6 month, 3 month, 2 month, 1 month and 1 week L are 2.03 , 2.06 , 2.09 , 2.07 , 2.02and 1.91 , respectively. As of September 30, 2019, P was 5.00 . For investments with multiple reference rates or alternate base rates, the interest rate shown is the weighted average interest rate in effect at September 30, 2019.",,,,,,,,,,,,,,,,,,,,
