,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
193,Total Vision LLC,Health Care Providers & Services,,L + 5.75,1.00,07/15/26,,10400,,,(104,,,(208,,(2) (3) (4)
194,Total Vision LLC,Health Care Providers & Services,,L + 5.75,1.00,07/15/26,,17100,,,0,,,(342,,(2) (3) (4)
195,Tronair Parent Inc.,Air Freight & Logistics,7.25,L + 6.25(incl. 0.50PIK),1.00,09/08/23,,6350,,,6313,,,5708,,
196,USN Opco LLC (dba Global Nephrology Solutions),Health Care Providers & Services,6.25,L + 5.25,1.00,12/21/26,,21818,,,21461,,,21654,,(2) (3)
197,USN Opco LLC (dba Global Nephrology Solutions),Health Care Providers & Services,6.25,L + 5.25,1.00,12/21/26,,7582,,,7449,,,7525,,(2) (3)
198,USN Opco LLC (dba Global Nephrology Solutions),Health Care Providers & Services,,L + 5.25,1.00,12/21/26,,3023,,,(48,,,(23,,(2) (3) (4)
199,"Viant Medical Holdings, Inc.",Health Care Equipment & Supplies,7.25,L + 6.25,1.00,07/02/25,,31382,,,29918,,,30755,,(2)
200,"Volt Bidco, Inc. (dba Power Factors)",Independent Power and Renewable Electricity Producers,7.50,L + 6.50,1.00,08/11/27,,22800,,,22383,,,22401,,(2) (3)
201,"Volt Bidco, Inc. (dba Power Factors)",Independent Power and Renewable Electricity Producers,7.50,L + 6.50,1.00,08/11/27,,2626,,,883,,,837,,(2) (3) (4)
202,"Volt Bidco, Inc. (dba Power Factors)",Independent Power and Renewable Electricity Producers,,L + 6.50,1.00,08/11/27,,2181,,,(39,,,(38,,(2) (3) (4)
203,"VRC Companies, LLC (dba Vital Records Control)",Commercial Services & Supplies,6.25,L + 5.50,0.75,06/29/27,,28103,,,27725,,,27681,,(2) (3)
204,"VRC Companies, LLC (dba Vital Records Control)",Commercial Services & Supplies,6.51,L + 5.50,1.01,06/29/27,,4714,,,1876,,,1868,,(2) (3) (4)
205,"VRC Companies, LLC (dba Vital Records Control)",Commercial Services & Supplies,8.00,P + 4.50,3.50,06/29/27,,944,,,82,,,80,,(2) (3) (4)
206,"WebPT, Inc.",Health Care Technology,7.75,L + 6.75,1.00,01/18/28,,25126,,,23456,,,24749,,(2) (3)
207,"WebPT, Inc.",Health Care Technology,7.75,L + 6.75,1.00,01/18/28,,5534,,,5453,,,5451,,(2) (3)
208,"WebPT, Inc.",Health Care Technology,,L + 6.75,1.00,01/18/28,,2617,,,(19,,,(39,,(2) (3) (4)
209,"Wellness AcquisitionCo, Inc. (dba SPINS)",IT Services,6.50,L + 5.50,1.00,01/20/27,,21944,,,21574,,,21944,,(2) (3)
210,"Wellness AcquisitionCo, Inc. (dba SPINS)",IT Services,,L + 5.50,1.00,01/20/27,,2600,,,(42,,,0,,(2) (3) (4)
211,"Wellness AcquisitionCo, Inc. (dba SPINS)",IT Services,,L + 5.50,1.00,01/20/27,,4000,,,(39,,,0,,(2) (3) (4)
212,WhiteWater Holding Company LLC,Diversified Consumer Services,6.76,L + 5.75,1.00,12/21/27,,17475,,,17139,,,17126,,(2) (3)
213,WhiteWater Holding Company LLC,Diversified Consumer Services,6.71,L + 5.75,1.00,12/21/27,,5829,,,5717,,,5712,,(2) (3)
214,WhiteWater Holding Company LLC,Diversified Consumer Services,6.50,L + 5.75,0.75,12/21/27,,2340,,,552,,,550,,(2) (3) (4)
215,WhiteWater Holding Company LLC,Diversified Consumer Services,,L + 5.75,0.75,12/21/27,,5840,,,(56,,,(117,,(2) (3) (4)
216,"Wine.com, LLC",Beverages,8.00,L + 7.00,1.00,11/14/24,,15400,,,15015,,,15400,,(2) (3)
217,"Wine.com, LLC",Beverages,8.00,L + 7.00,1.00,11/14/24,,3700,,,3645,,,3700,,(2) (3)
218,"WorkForce Software, LLC",Software,8.25,L + 7.25(incl. 3.00PIK),1.00,07/31/25,,21852,,,21055,,,21415,,(2) (3)
219,"WorkForce Software, LLC",Software,8.25,L + 7.25(incl. 3.00PIK),1.00,07/31/25,,3092,,,3034,,,3030,,(2) (3)
220,Investment *#,Industry,InterestRate (+),Reference Rateand Spread (+),Floor(+),Maturity,Par(++),,Cost,,FairValue,,Footnotes,,,
221,"WorkForce Software, LLC",Software,7.50,L + 6.50,1.00,07/31/25,,1894,,,603,,,594,,(2) (3) (4)
222,"WorkForce Software, LLC",Software,,L + 7.25(incl. 3.00PIK),1.00,07/31/25,,2319,,,(22,,,(46,,(2) (3) (4)
223,"WSO2, Inc.",IT Services,8.50,L + 7.50(incl. 3.00PIK),1.00,11/04/26,,31376,,,30799,,,30748,,(2) (3)
224,Xactly Corporation,IT Services,8.25,L + 7.25,1.00,07/31/23,,62025,,,60767,,,62025,,(2) (3)
225,Xactly Corporation,IT Services,,L + 7.25,1.00,07/31/23,,3874,,,(32,,,0,,(2) (3) (4)
226,"Zarya Intermediate, LLC (dba iOFFICE)",Real Estate Mgmt. & Development,7.50,L + 6.50,1.00,07/01/27,,35480,,,34842,,,35480,,(2) (3)
227,"Zarya Intermediate, LLC (dba iOFFICE)",Real Estate Mgmt. & Development,7.50,L + 6.50,1.00,07/01/27,,27870,,,27359,,,27870,,(2) (3)
228,"Zarya Intermediate, LLC (dba iOFFICE)",Real Estate Mgmt. & Development,,L + 6.50,1.00,07/01/27,,6757,,,(120,,,0,,(2) (3) (4)
229,"Zodiac Intermediate, LLC (dba Zipari)",Health Care Technology,9.01,L + 8.00,1.01,12/21/26,,50230,,,49002,,,49100,,(2) (3)
230,"Zodiac Intermediate, LLC (dba Zipari)",Health Care Technology,,L + 8.00,1.00,12/22/25,,7500,,,(168,,,(169,,(2) (3) (4)
231,Total 1st Lien/Senior Secured Debt,,,,,,,,,2992700,,,3004541,,,
232,1st Lien/Last-Out Unitranche (7) - 6.27,,,,,,,,,,,,,,,
233,"Doxim, Inc.",Diversified Financial Services,7.00,L + 6.00,1.00,02/28/24,,38967,,,37625,,,38383,,(2) (3)
234,"Doxim, Inc.",Diversified Financial Services,7.75,L + 6.75,1.00,02/28/24,,24938,,,24539,,,24314,,(2) (3)
235,"Doxim, Inc.",Diversified Financial Services,7.00,L + 6.00,1.00,02/28/24,,22863,,,21874,,,22520,,(2) (3)
236,"Doxim, Inc.",Diversified Financial Services,8.00,L + 7.00,1.00,02/28/24,,6717,,,6604,,,6582,,(2) (3)
237,"Doxim, Inc.",Diversified Financial Services,9.00,L + 8.00,1.00,02/28/24,,5216,,,5121,,,5203,,(2) (3)
238,"Doxim, Inc.",Diversified Financial Services,9.00,L + 8.00,1.00,02/28/24,,3908,,,3846,,,3898,,(2) (3)
239,Total 1st Lien/Last-Out Unitranche,,,,,,,,,99609,,,100900,,,
240,2nd Lien/Senior Secured Debt - 17.02,,,,,,,,,,,,,,,
241,"Animal Supply Intermediate, LLC",Distributors,7.00,7.00PIK,,11/14/25,,9252,,,8837,,,6684,,^ (3)
242,"Bolttech Mannings, Inc.",Commercial Services & Supplies,8.52,L + 8.00PIK,,08/20/23,,11767,,,11179,,,11178,,^^ (3) (5)
243,"Chase Industries, Inc. (dba Senneca Holdings)",Building Products,,10.00PIK,,11/11/25,,12150,,,9714,,,1701,,(2) (3) (5)
244,"Chase Industries, Inc. (dba Senneca Holdings)",Building Products,,,,05/11/26,,15511,,,0,,,0,,(2) (3) (6)
245,Genesis Acquisition Co. (dba ProCare Software),Diversified Financial Services,7.71,L + 7.50,,07/31/25,,17000,,,15866,,,16532,,(2) (3)
246,Genesis Acquisition Co. (dba ProCare Software),Diversified Financial Services,8.25,L + 7.50,0.75,07/31/25,,13890,,,13637,,,13508,,(2) (3)
247,Genesis Acquisition Co. (dba ProCare Software),Diversified Financial Services,7.81,L + 7.50,,07/31/25,,4939,,,4796,,,4803,,(2) (3)
248,Genesis Acquisition Co. (dba ProCare Software),Diversified Financial Services,7.71,L + 7.50,,07/31/25,,4300,,,4014,,,4182,,(2) (3)
249,IHS Intermediate Inc. (dba Interactive Health Solutions),Health Care Providers & Services,,L + 8.25,1.00,07/20/22,,10000,,,9902,,,0,,(3) (5)
250,"Intelligent Medical Objects, Inc.",Health Care Technology,9.50,L + 8.50,1.00,12/22/24,,29200,,,27977,,,28835,,(2) (3)
251,"MPI Engineered Technologies, LLC",Auto Components,12.00,,,07/15/25,,14874,,,14874,,,12941,,(3)
252,MPI Products LLC,Auto Components,,,,07/15/25,,7412,,,0,,,0,,(3) (6)
253,"National Spine and Pain Centers, LLC",Health Care Providers & Services,9.25,L + 8.25,1.00,12/02/24,,36500,,,35158,,,35587,,(2) (3)
254,Odyssey Logistics & Technology Corporation,Road & Rail,9.00,L + 8.00,1.00,10/12/25,,45348,,,40683,,,43081,,(2)
255,"Spectrum Plastics Group, Inc.",Containers & Packaging,8.01,L + 7.00,1.00,01/31/26,,12525,,,11436,,,11423,,(2)
256,"YI, LLC (dba Young Innovations)",Health Care Equipment & Supplies,8.75,L + 7.75,1.00,11/07/25,,36844,,,34203,,,35831,,(2) (3)
257,Zep Inc.,Chemicals,9.26,L + 8.25,1.00,08/11/25,,53049,,,47658,,,47745,,(2)
258,Total 2nd Lien/Senior Secured Debt,,,,,,,,,289934,,,274031,,,
259,Unsecured Debt - 0.12,,,,,,,,,,,,,,,
260,ATX Networks Corp.,Communications Equipment,10.00,10.00PIK,,09/01/28,,1836,,,1542,,,1487,,^ (1) (3)
261,Conergy Asia & ME Pte. LTD.,Construction & Engineering,,,,06/30/22,,1266,,,1055,,,400,,^ (1) (3) (6)
262,Total Unsecured Debt,,,,,,,,,2597,,,1887,,,
263,Investment *#,Industry,InterestRate,InitialAcquisitionDate(8),Par/Shares(++),,Cost,,FairValue,,Footnotes,,,,,
264,Preferred Stock - 3.26,,,,,,,,,,,,,,,
265,"Broadway Parent, LLC",Diversified Financial Services,,01/25/21,,4000000,,,4019,,,4286,,(2) (3) (6),,
266,"CloudBees, Inc.",Software,,11/24/21,,1152957,,,12899,,,13789,,(2) (3) (6),,
267,Foundation Software,Construction & Engineering,,08/31/20,,22,,,21,,,25,,(2) (3) (6),,
268,"Governmentjobs.com, Inc. (dba NeoGov)",Software,,12/02/21,,10597,,,10332,,,10691,,(2) (3) (6),,
269,Kawa Solar Holdings Limited,Construction & Engineering,8.00PIK,10/25/16,,75668,,,778,,,0,,^ (1) (3) (5),,
270,"MedeAnalytics, Inc.",Health Care Technology,,10/09/20,,42600,,,41,,,11,,(2) (3) (6),,
271,"Wine.com, LLC",Beverages,,11/14/18,,535226,,,8225,,,11261,,(2) (3) (6),,
272,"Wine.com, LLC",Beverages,,03/03/21,,124040,,,3067,,,3417,,(2) (3) (6),,
273,"WSO2, Inc.",IT Services,,11/04/21,,561918,,,8876,,,9006,,(2) (3) (6),,
274,Total Preferred Stock,,,,,,,48258,,,52486,,,,,
275,Common Stock - 2.52,,,,,,,,,,,,,,,
276,"Abacus Data Holdings, Inc. (dba Clutch Intermediate Holdings)",Software,,03/10/21,,29326,,,2933,,,2933,,(2) (3) (6),,
277,"Animal Supply Holdings, LLC",Distributors,,08/14/20,,83333,,,13745,,,0,,^ (3) (6),,
278,"Animal Supply Holdings, LLC",Distributors,,08/14/20,,37500,,,126,,,0,,^ (3) (6),,
279,"ATX Parent Holdings, LLC - Class A Units",Communications Equipment,,09/01/21,,332,,,167,,,1615,,^ (1) (3) (6),,
280,"Bolttech Mannings, Inc.",Commercial Services & Supplies,,12/22/17,,4145602,,,22366,,,8084,,^^ (3) (6),,
281,"Collaborative Imaging Holdco, LLC (dba Texas Radiology Associates) - Class B",Health Care Providers & Services,,03/30/18,,20183,,,2916,,,4056,,^^^ (2) (3),,
282,"Collaborative Imaging Holdco, LLC (dba Texas Radiology Associates) - Performance Units",Health Care Providers & Services,,03/30/18,,19048,,,514,,,1494,,^^^ (1) (2) (3) (6),,
283,Conergy Asia & ME Pte. LTD.,Construction & Engineering,,01/11/21,,3126780,,,5300,,,0,,^ (1) (3) (6),,
284,Country Fresh Holding Company Inc.,Food Products,,04/29/19,,1514,,,889,,,0,,(2) (3) (6),,
285,"Elah Holdings, Inc.",Capital Markets,,05/09/18,,111650,,,5238,,,5396,,^ (2) (3) (6),,
286,Exostar LLC - Class B,Aerospace & Defense,,07/06/20,,31407,,,0,,,25,,(2) (3) (6),,
287,Foundation Software - Class B,Construction & Engineering,,08/31/20,,11826,,,0,,,9,,(2) (3) (6),,
288,"Iracore International Holdings, Inc.",Energy Equipment & Services,,04/13/17,,28898,,,7003,,,6354,,^ (3) (6),,
289,Jill Acquisition LLC (dba J. Jill),Specialty Retail,,09/30/20,,18869,,,56,,,286,,(6),,
290,Kawa Solar Holdings Limited,Construction & Engineering,,08/17/16,,1399556,,,0,,,0,,^ (1) (3) (6),,
291,"National Spine and Pain Centers, LLC",Health Care Providers & Services,,06/02/17,,1100,,,883,,,433,,(2) (3) (6),,
292,"Prairie Provident Resources, Inc.","Oil, Gas & Consumable Fuels",,,,3579988,,,9237,,,760,,(1) (6),,
293,Total Vision LLC,Health Care Providers & Services,,07/15/21,,72571,,,1270,,,1379,,(2) (3) (6),,
294,"Volt Bidco, Inc. (dba Power Factors)",Independent Power and Renewable Electricity Producers,,08/11/21,,2908,,,2908,,,2718,,(2) (3) (6),,
295,WhiteWater Holding Company LLC,Diversified Consumer Services,,12/21/21,,23400,,,2340,,,2465,,(2) (3) (6),,
296,"Yasso, Inc.",Food Products,,03/23/17,,1640,,,1368,,,2661,,(2) (3) (6),,
297,Total Common Stock,,,,,,,79259,,,40668,,,,,
298,Warrants - 0.14,,,,,,,,,,,,,,,
299,"CloudBees, Inc.",Software,,11/24/21,,333980,,,1849,,,2191,,(2) (3) (6),,
300,KDOR Holdings Inc. (dba Senneca Holdings),Building Products,,06/22/20,,59,,,0,,,0,,(2) (3) (6),,
301,KDOR Holdings Inc. (dba Senneca Holdings),Building Products,,05/29/20,,2812,,,0,,,0,,(2) (3) (6),,
302,KDOR Holdings Inc. (dba Senneca Holdings),Building Products,,05/29/20,,294,,,0,,,0,,(2) (3) (6),,
303,Total Warrants,,,,,,,1849,,,2191,,,,,
304,Total Investments - 215.95,,,,3514206,,,3476704,,,,,,,,
305,*,Assets are pledged as collateral for the Revolving Credit Facility. See Note 6 “Debt.”,,,,,,,,,,,,,,
306,(+),"Represents the actual interest rate for partially or fully funded debt in effect as of the reporting date. Variable rate loans bear interest at a rate that may be determined by the larger of the floor or the reference to either LIBOR (""L""), SOFR including SOFR adjustment, if any, (""S""), CDOR (""C"") or alternate base rate (commonly based on the U.S. Prime Rate (""P""), unless otherwise noted) at the borrower’s option, which reset periodically based on the terms of the credit agreement. L and S loans are typically indexed to 12 month, 6 month, 3 month or 1 month L or S rates. As of March 31, 2022, rates for the 12 month, 6 month, 3 month and 1 month L are 2.10 , 1.47 , 0.96and 0.45 , respectively. As of March 31, 2022, 1 month SOFR was 0.16 , 3 month SOFR was 0.09 , 3 month C was 1.26 , P was 3.50 , and Canadian Prime rate (""CDN P"") was 2.70 . For investments with multiple reference rates or alternate base rates, the interest rate shown is the weighted average interest rate in effect at March 31, 2022.",,,,,,,,,,,,,,
307,(++),"Par amount is presented for debt investments, while the number of shares or units owned is presented for equity investments. Par amount is denominated in U.S. Dollars (""$"") unless otherwise noted, Euro (""€""), Great British Pound (“GBP”), or Canadian dollar (""CAD"").",,,,,,,,,,,,,,
308,#,Percentages are based on net assets.,,,,,,,,,,,,,,
309,^,"As defined in the Investment Company Act of 1940, as amended (the “Investment Company Act”), the investment is deemed to be an “affiliated person” of the Company because the Company owns, either directly or indirectly, 5or more of the portfolio company’s outstanding voting securities. See Note 3 “Significant Agreements and Related Party Transactions.”",,,,,,,,,,,,,,
310,^^,"As defined in the Investment Company Act, the investment is deemed to be a “controlled affiliated person” of the Company because the Company owns, either directly or indirectly, 25or more of the portfolio company’s outstanding voting securities or has the power to exercise control over management or policies of such portfolio company. See Note 3 “Significant Agreements and Related Party Transactions”.",,,,,,,,,,,,,,
311,^^^,The investment is otherwise deemed to be an “affiliated person” of the Company. See Note 3 “Significant Agreements and Related Party Transactions”.,,,,,,,,,,,,,,
312,(1),"The investment is not a qualifying asset under Section 55(a) of the Investment Company Act. The Company may not acquire any non-qualifying asset unless, at the time of acquisition, qualifying assets represent at least 70of the Company’s total assets. As of March 31, 2022 the aggregate fair value of these securities is $165,364 or 4.67of the Company’s total assets.",,,,,,,,,,,,,,
313,(2),Represent co-investments made with the Company’s affiliates in accordance with the terms of the exemptive relief received from the U.S. Securities and Exchange Commission. See Note 3 “Significant Agreements and Related Party Transactions.”,,,,,,,,,,,,,,
314,(3),The fair value of the investment was determined using significant unobservable inputs. See Note 5 “Fair Value Measurement.”,,,,,,,,,,,,,,
315,(4),"Position or portion thereof is an unfunded loan commitment, and no interest is being earned on the unfunded portion. The unfunded loan commitment may be subject to a commitment termination date that may expire prior to the maturity date stated. The negative cost, if applicable, is the result of the capitalized discount being greater than the principal amount outstanding on the loan. The negative fair value, if applicable, is the result of the capitalized discount on the loan. See Note 8 ""Commitments and Contingencies.""",,,,,,,,,,,,,,
316,(5),"The investment is on non-accrual status. See Note 2 ""Significant Accounting Policies.""",,,,,,,,,,,,,,
317,(6),Non-income producing security.,,,,,,,,,,,,,,
318,(7),"In exchange for the greater risk of loss, the “last-out” portion of the Company's unitranche loan investment generally earns a higher interest rate than the “first-out” portions. The “first-out” portion would generally receive priority with respect to payment of principal, interest and any other amounts due thereunder over the “last-out” portion.",,,,,,,,,,,,,,
319,(8),"Securities exempt from registration under the Securities Act of 1933, and may be deemed to be “restricted securities”. As of March 31, 2022, the aggregate fair value of these securities is $94,585 or 5.88of the Company's net assets. The initial acquisition dates have been included for such securities.",,,,,,,,,,,,,,
320,,PIK – Payment-In-Kind,,,,,,,,,,,,,,
