,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
195,"Superman Holdings, LLC (dba Foundation Software)",Construction & Engineering,8.75,L + 6.50,1.00,08/31/27,,957,,,922,,,933,,(2) (3)
196,"Superman Holdings, LLC (dba Foundation Software)",Construction & Engineering,,L + 6.50,1.00,08/31/26,,122,,,(2,,,(3,,(2) (3) (4)
197,Sweep Purchaser LLC,Commercial Services & Supplies,8.00,L + 5.75,1.00,11/30/26,,28250,,,27812,,,27968,,(2) (3)
198,Sweep Purchaser LLC,Commercial Services & Supplies,7.11,L + 5.75,1.00,11/30/26,,8968,,,8828,,,8879,,(2) (3)
199,Sweep Purchaser LLC,Commercial Services & Supplies,7.10,L + 5.75,1.00,11/30/26,,7191,,,7073,,,7119,,(2) (3)
200,Investment *#,Industry,InterestRate (+),Reference Rateand Spread (+),Floor(+),Maturity,Par(++),,Cost,,FairValue,,Footnotes,,,
201,Sweep Purchaser LLC,Commercial Services & Supplies,7.16,L + 5.75,1.00,11/30/26,,4995,,,4825,,,4866,,(2) (3) (4)
202,Sweep Purchaser LLC,Commercial Services & Supplies,9.50,L + 5.75,1.00,11/30/26,,4541,,,1458,,,1480,,(2) (3) (4)
203,"Syntellis Performance Solutions, LLC (dba Axiom)",Health Care Technology,,L + 7.00,1.00,07/31/27,,16449,,,0,,,0,,(2) (4)
204,"Syntellis Performance Solutions, LLC (dba Axiom)",Health Care Technology,8.24,L + 7.00,1.00,08/02/27,,824,,,789,,,804,,(2) (3)
205,"The Center for Orthopedic and Research Excellence, Inc. (dba HOPCo)",Health Care Providers & Services,6.80,S + 5.50,1.00,08/15/25,,4712,,,4633,,,4630,,(2) (3)
206,"The Center for Orthopedic and Research Excellence, Inc. (dba HOPCo)",Health Care Providers & Services,7.13,S + 5.50,1.00,08/15/25,,26192,,,25073,,,25734,,(2) (3)
207,"The Center for Orthopedic and Research Excellence, Inc. (dba HOPCo)",Health Care Providers & Services,7.13,S + 5.50,1.00,08/15/25,,7917,,,4008,,,3977,,(2) (3) (4)
208,"The Center for Orthopedic and Research Excellence, Inc. (dba HOPCo)",Health Care Providers & Services,9.25,P + 4.50,,08/15/25,,4565,,,2181,,,2202,,(2) (3) (4)
209,"The Center for Orthopedic and Research Excellence, Inc. (dba HOPCo)",Health Care Providers & Services,,S + 5.50,1.00,08/15/25,,2120,,,(17,,,(37,,(2) (3) (4)
210,"Thrasio, LLC",Internet & Direct Marketing Retail,9.25,L + 7.00,1.00,12/18/26,,39331,,,38773,,,39331,,(2) (3)
211,"Thrasio, LLC",Internet & Direct Marketing Retail,,L + 7.00,1.00,12/18/26,,14686,,,(63,,,0,,(2) (3) (4)
212,Total Vision LLC,Health Care Providers & Services,6.96,S + 5.75,1.00,07/15/26,,17100,,,16771,,,16758,,(2) (3)
213,Total Vision LLC,Health Care Providers & Services,7.25,S + 5.75,1.00,07/15/26,,5032,,,4947,,,4931,,(2) (3)
214,Total Vision LLC,Health Care Providers & Services,7.01,S + 5.75,1.00,07/15/26,,2505,,,2463,,,2455,,(2) (3)
215,Total Vision LLC,Health Care Providers & Services,7.33,S + 5.75,1.00,07/15/26,,10400,,,1097,,,998,,(2) (3) (4)
216,Total Vision LLC,Health Care Providers & Services,,L + 5.75,1.00,07/15/26,,1270,,,(21,,,(25,,(2) (3) (4)
217,Tronair Parent Inc.,Air Freight & Logistics,7.65,L + 6.25(incl. 0.50PIK),1.00,09/08/23,,6318,,,6287,,,5823,,
218,USN Opco LLC (dba Global Nephrology Solutions),Health Care Providers & Services,7.13,S + 5.50,1.00,12/21/26,,21763,,,21422,,,21599,,(2) (3)
219,USN Opco LLC (dba Global Nephrology Solutions),Health Care Providers & Services,7.13,S + 5.50,1.00,12/21/26,,7564,,,7438,,,7507,,(2) (3)
220,USN Opco LLC (dba Global Nephrology Solutions),Health Care Providers & Services,7.13,S + 5.50,1.00,12/21/26,,9676,,,3454,,,3475,,(2) (3) (4)
221,USN Opco LLC (dba Global Nephrology Solutions),Health Care Providers & Services,7.69,S + 5.50,1.00,12/21/26,,3023,,,559,,,582,,(2) (3) (4)
222,"Viant Medical Holdings, Inc.",Health Care Equipment & Supplies,7.92,L + 6.25,1.00,07/02/25,,31302,,,29940,,,30832,,(2)
223,"Volt Bidco, Inc. (dba Power Factors)",Independent Power and Renewable Electricity Producers,7.90,L + 6.50,1.00,08/11/27,,22800,,,34184,,,34217,,(2) (3)
224,"Volt Bidco, Inc. (dba Power Factors)",Independent Power and Renewable Electricity Producers,7.90,L + 6.50,1.00,08/11/27,,2644,,,1325,,,1193,,(2) (3) (4)
225,"Volt Bidco, Inc. (dba Power Factors)",Independent Power and Renewable Electricity Producers,,L + 6.50,1.00,08/11/27,,3685,,,(67,,,(64,,(2) (3) (4)
226,"VRC Companies, LLC (dba Vital Records Control)",Commercial Services & Supplies,8.38,L + 5.50,0.75,06/29/27,,28032,,,27670,,,27121,,(2) (3)
227,"VRC Companies, LLC (dba Vital Records Control)",Commercial Services & Supplies,8.38,L + 5.50,0.75,06/29/27,,4709,,,2377,,,2283,,(2) (3) (4)
228,"VRC Companies, LLC (dba Vital Records Control)",Commercial Services & Supplies,9.25,P + 4.50,,06/29/27,,944,,,224,,,205,,(2) (3) (4)
229,"WebPT, Inc.",Health Care Technology,8.32,L + 6.75,1.00,01/18/28,,25126,,,23511,,,24372,,(2) (3)
230,"WebPT, Inc.",Health Care Technology,7.79,L + 6.75,1.00,01/18/28,,5534,,,5456,,,5368,,(2) (3)
231,"WebPT, Inc.",Health Care Technology,8.46,L + 6.75,1.00,01/18/28,,2617,,,460,,,445,,(2) (3) (4)
232,"WebPT, Inc.",Health Care Technology,,L + 6.75,1.00,01/18/28,,2617,,,(18,,,(79,,(2) (3) (4)
233,"Wellness AcquisitionCo, Inc. (dba SPINS)",IT Services,6.50,L + 5.50,1.00,01/20/27,,21889,,,21536,,,21889,,(2) (3)
234,"Wellness AcquisitionCo, Inc. (dba SPINS)",IT Services,,L + 5.50,1.00,01/20/27,,2600,,,(40,,,0,,(2) (3) (4)
235,"Wellness AcquisitionCo, Inc. (dba SPINS)",IT Services,,L + 5.50,1.00,01/20/27,,4000,,,(37,,,0,,(2) (3) (4)
236,WhiteWater Holding Company LLC,Diversified Consumer Services,8.00,L + 5.75,0.75,12/21/27,,17431,,,17108,,,17083,,(2) (3)
237,WhiteWater Holding Company LLC,Diversified Consumer Services,8.00,L + 5.75,0.75,12/21/27,,5814,,,5707,,,5698,,(2) (3)
238,WhiteWater Holding Company LLC,Diversified Consumer Services,6.99,L + 5.75,0.75,12/21/27,,5840,,,1486,,,1438,,(2) (3) (4)
239,Investment *#,Industry,InterestRate (+),Reference Rateand Spread (+),Floor(+),Maturity,Par(++),,Cost,,FairValue,,Footnotes,,,
240,WhiteWater Holding Company LLC,Diversified Consumer Services,7.39,L + 5.75,0.75,12/21/27,,2340,,,554,,,550,,(2) (3) (4)
241,"Wine.com, LLC",Beverages,8.44,L + 7.00,1.00,11/14/24,,15400,,,15048,,,15400,,(2) (3)
242,"Wine.com, LLC",Beverages,8.44,L + 7.00,1.00,11/14/24,,3700,,,3650,,,3700,,(2) (3)
243,"WorkForce Software, LLC",Software,8.82,L + 7.25(incl. 3.00PIK),1.00,07/31/25,,22185,,,21441,,,21797,,(2) (3)
244,"WorkForce Software, LLC",Software,8.82,L + 7.25(incl. 3.00PIK),1.00,07/31/25,,3129,,,3074,,,3074,,(2) (3)
245,"WorkForce Software, LLC",Software,7.51,L + 6.50,1.00,07/31/25,,1894,,,1868,,,1861,,(2) (3)
246,"WorkForce Software, LLC",Software,,L + 7.25,1.00,07/31/25,,2319,,,(20,,,(41,,(2) (3) (4)
247,"WSO2, Inc.",IT Services,8.62,L + 7.50(incl. 3.00PIK),1.00,11/04/26,,31622,,,31072,,,30990,,(2) (3)
248,Xactly Corporation,IT Services,8.49,L + 7.25,1.00,07/31/23,,62025,,,60995,,,61870,,(2) (3)
249,Xactly Corporation,IT Services,8.80,L + 7.25,1.00,07/31/23,,3874,,,2350,,,2367,,(2) (3) (4)
250,"Zarya Intermediate, LLC (dba iOFFICE)",Real Estate Mgmt. & Development,7.56,L + 6.50,1.00,07/01/27,,35480,,,34867,,,35303,,(2) (3)
251,"Zarya Intermediate, LLC (dba iOFFICE)",Real Estate Mgmt. & Development,8.12,L + 6.50,1.00,07/01/27,,27870,,,27379,,,27731,,(2) (3)
252,"Zarya Intermediate, LLC (dba iOFFICE)",Real Estate Mgmt. & Development,,L + 6.50,1.00,07/01/27,,6757,,,(114,,,(34,,(2) (3) (4)
253,"Zodiac Intermediate, LLC (dba Zipari)",Health Care Technology,9.67,L + 8.00,1.00,12/21/26,,50230,,,49055,,,49100,,(2) (3)
254,"Zodiac Intermediate, LLC (dba Zipari)",Health Care Technology,,L + 8.00,1.00,12/22/25,,7500,,,(157,,,(169,,(2) (3) (4)
255,Total 1st Lien/Senior Secured Debt,,,,,,,,,3156027,,,3155522,,,
256,1st Lien/Last-Out Unitranche (6) - 6.26,,,,,,,,,,,,,,,
257,"Doxim, Inc.",Diversified Financial Services,7.67,L + 6.00,1.00,02/28/24,,38967,,,37792,,,37798,,(2) (3)
258,"Doxim, Inc.",Diversified Financial Services,8.39,L + 6.75,1.00,02/28/24,,24875,,,24527,,,23942,,(2) (3)
259,"Doxim, Inc.",Diversified Financial Services,7.62,L + 6.00,1.00,02/28/24,,22863,,,21996,,,22178,,(2) (3)
260,"Doxim, Inc.",Diversified Financial Services,8.64,L + 7.00,1.00,02/28/24,,6700,,,6601,,,6465,,(2) (3)
261,"Doxim, Inc.",Diversified Financial Services,9.25,L + 8.00,1.00,02/28/24,,5202,,,5119,,,5098,,(2) (3)
262,"Doxim, Inc.",Diversified Financial Services,9.67,L + 8.00,1.00,02/28/24,,3898,,,3844,,,3820,,(2) (3)
263,Total 1st Lien/Last-Out Unitranche,,,,,,,,,99879,,,99301,,,
264,2nd Lien/Senior Secured Debt - 15.26,,,,,,,,,,,,,,,
265,"Animal Supply Intermediate, LLC",Distributors,7.00,7.00PIK,,11/14/25,,9416,,,9030,,,6992,,^ (3)
266,"Bolttech Mannings, Inc.",Commercial Services & Supplies,10.25,L + 8.00PIK,,08/20/23,,12166,,,11429,,,11558,,^^ (3) (7)
267,"Chase Industries, Inc. (dba Senneca Holdings)",Building Products,,10.00PIK,,11/11/25,,12150,,,9714,,,1701,,(2) (3) (7)
268,"Chase Industries, Inc. (dba Senneca Holdings)",Building Products,,,,05/11/26,,15511,,,0,,,0,,(2) (3) (5)
269,Genesis Acquisition Co. (dba ProCare Software),Diversified Financial Services,8.46,L + 7.50,,07/31/25,,17000,,,15938,,,16447,,(2) (3)
270,Genesis Acquisition Co. (dba ProCare Software),Diversified Financial Services,8.46,L + 7.50,0.75,07/31/25,,13890,,,13653,,,13439,,(2) (3)
271,Genesis Acquisition Co. (dba ProCare Software),Diversified Financial Services,8.46,L + 7.50,,07/31/25,,4939,,,4805,,,4778,,(2) (3)
272,Genesis Acquisition Co. (dba ProCare Software),Diversified Financial Services,8.46,L + 7.50,,07/31/25,,4300,,,4032,,,4160,,(2) (3)
273,IHS Intermediate Inc. (dba Interactive Health Solutions),Health Care Providers & Services,,L + 8.25,1.00,07/20/22,,10000,,,9902,,,0,,(3) (7)
274,"MPI Engineered Technologies, LLC",Auto Components,12.00,12.00,,07/15/25,,15305,,,15305,,,13315,,(3)
275,MPI Products LLC,Auto Components,,,,07/15/25,,7412,,,0,,,0,,(3) (5)
276,"National Spine and Pain Centers, LLC",Health Care Providers & Services,9.25,L + 8.25,1.00,12/02/24,,36500,,,35268,,,35040,,(2) (3)
277,Odyssey Logistics & Technology Corporation,Road & Rail,9.24,L + 8.00,1.00,10/12/25,,45348,,,40950,,,42769,,(2)
278,"Spectrum Plastics Group, Inc.",Containers & Packaging,8.67,L + 7.00,1.00,01/31/26,,12525,,,11494,,,11298,,(2)
279,"YI, LLC (dba Young Innovations)",Health Care Equipment & Supplies,9.42,L + 7.75,1.00,11/07/25,,36844,,,34356,,,35370,,(2) (3)
280,Zep Inc.,Chemicals,10.50,L + 8.25,1.00,08/11/25,,53049,,,47986,,,45092,,(2)
281,Total 2nd Lien/Senior Secured Debt,,,,,,,,,263862,,,241959,,,
282,Unsecured Debt - 0.49,,,,,,,,,,,,,,,
283,ATX Networks Corp.,Communications Equipment,10.00,10.00PIK,,09/01/28,,1836,,,1552,,,1523,,^ (1) (3)
284,CivicPlus LLC,Software,12.93,S + 11.75,0.75,08/24/27,,6247,,,6060,,,6060,,(2) (3)
285,Conergy Asia & ME Pte. LTD.,Construction & Engineering,,,,06/30/23,,1266,,,1055,,,182,,^ (1) (3) (5)
286,Total Unsecured Debt,,,,,,,,,8667,,,7765,,,
287,Investment *#,Industry,InterestRate,InitialAcquisitionDate(8),Par/Shares(++),,Cost,,FairValue,,Footnotes,,,,,
288,Preferred Stock - 3.01,,,,,,,,,,,,,,,
289,"Broadway Parent, LLC",Diversified Financial Services,,01/25/21,,4000000,,,4019,,,4000,,(2) (3) (5),,
290,"CloudBees, Inc.",Software,,11/24/21,,1152957,,,12899,,,12706,,(2) (3) (5),,
291,Foundation Software,Construction & Engineering,,08/31/20,,22,,,21,,,26,,(2) (3) (5),,
292,"Governmentjobs.com, Inc. (dba NeoGov)",Software,,12/02/21,,10597,,,10332,,,10971,,(2) (3) (5),,
293,Kawa Solar Holdings Limited,Construction & Engineering,8.00PIK,10/25/16,,77164,,,778,,,0,,^ (1) (3) (7),,
294,"MedeAnalytics, Inc.",Health Care Technology,,10/09/20,,42600,,,41,,,4,,(2) (3) (5),,
295,"Wine.com, LLC",Beverages,,11/14/18,,535226,,,8225,,,8376,,(2) (3) (5),,
296,"Wine.com, LLC",Beverages,,03/03/21,,124040,,,3067,,,3286,,(2) (3) (5),,
297,"WSO2, Inc.",IT Services,,11/04/21,,561918,,,8876,,,8440,,(2) (3) (5),,
298,Total Preferred Stock,,,,,,,48258,,,47809,,,,,
299,Common Stock - 2.45,,,,,,,,,,,,,,,
300,"Abacus Data Holdings, Inc. (dba Clutch Intermediate Holdings)",Software,,03/10/21,,29326,,,2933,,,2654,,(2) (3) (5),,
301,"Animal Supply Holdings, LLC",Distributors,,08/14/20,,37500,,,126,,,0,,^ (3) (5),,
302,"Animal Supply Holdings, LLC",Distributors,,08/14/20,,83333,,,13745,,,0,,^ (3) (5),,
303,"ATX Parent Holdings, LLC - Class A Units",Communications Equipment,,09/01/21,,332,,,167,,,1773,,^ (1) (3) (5),,
304,"Bolttech Mannings, Inc.",Commercial Services & Supplies,,12/22/17,,4145602,,,22366,,,6177,,^^ (3) (5),,
305,"Collaborative Imaging Holdco, LLC (dba Texas Radiology Associates) - Class B",Health Care Providers & Services,,03/30/18,,20183,,,2916,,,4012,,^^^ (2) (3),,
306,"Collaborative Imaging Holdco, LLC (dba Texas Radiology Associates) - Performance Units",Health Care Providers & Services,,03/30/18,,19048,,,514,,,1364,,^^^ (1) (2) (3) (5),,
307,Conergy Asia & ME Pte. LTD.,Construction & Engineering,,01/11/21,,3126780,,,5300,,,0,,^ (1) (3) (5),,
308,Country Fresh Holding Company Inc.,Food Products,,04/29/19,,1514,,,888,,,0,,(2) (3) (5),,
309,"Elah Holdings, Inc.",Capital Markets,,05/09/18,,111650,,,5238,,,5396,,^ (2) (3) (5),,
310,Exostar LLC - Class B,Aerospace & Defense,,07/06/20,,31407,,,0,,,20,,(2) (3) (5),,
311,Foundation Software - Class B,Construction & Engineering,,08/31/20,,11826,,,0,,,6,,(2) (3) (5),,
312,"Iracore International Holdings, Inc.",Energy Equipment & Services,,04/13/17,,28898,,,7003,,,5888,,^ (3) (5),,
313,Jill Acquisition LLC (dba J. Jill),Specialty Retail,,09/30/20,,18869,,,56,,,345,,(5),,
314,Kawa Solar Holdings Limited,Construction & Engineering,,08/17/16,,1399556,,,0,,,0,,^ (1) (3) (5),,
315,"National Spine and Pain Centers, LLC",Health Care Providers & Services,,06/02/17,,1100,,,883,,,329,,(2) (3) (5),,
316,"Prairie Provident Resources, Inc.","Oil, Gas & Consumable Fuels",,,,3579988,,,9237,,,612,,(1) (5),,
317,Total Vision LLC,Health Care Providers & Services,,07/15/21,,122571,,,2270,,,2260,,(2) (3) (5),,
318,"Volt Bidco, Inc. (dba Power Factors)",Independent Power and Renewable Electricity Producers,,08/11/21,,3355,,,3407,,,3138,,(2) (3) (5),,
319,WhiteWater Holding Company LLC,Diversified Consumer Services,,12/21/21,,23400,,,2340,,,2465,,(2) (3) (5),,
320,"Yasso, Inc.",Food Products,,03/23/17,,1640,,,1368,,,2339,,(2) (3) (5),,
321,Total Common Stock,,,,,,,80757,,,38778,,,,,
322,Warrants - 0.05,,,,,,,,,,,,,,,
323,"CloudBees, Inc.",Software,,11/24/21,,333980,,,1849,,,742,,(2) (3) (5),,
324,KDOR Holdings Inc. (dba Senneca Holdings),Building Products,,06/22/20,,59,,,0,,,0,,(2) (3) (5),,
325,KDOR Holdings Inc. (dba Senneca Holdings),Building Products,,05/29/20,,2812,,,0,,,0,,(2) (3) (5),,
326,KDOR Holdings Inc. (dba Senneca Holdings),Building Products,,05/29/20,,294,,,0,,,0,,(2) (3) (5),,
327,Total Warrants,,,,,,,1849,,,742,,,,,
328,Total Investments - 226.52,,,,3659299,,,3591876,,,,,,,,
329,*,Assets are pledged as collateral for the Revolving Credit Facility. See Note 6 “Debt”.,,,,,,,,,,,,,,
330,(+),"Represents the actual interest rate for partially or fully funded debt in effect as of the reporting date. Variable rate loans bear interest at a rate that may be determined by the larger of the floor or the reference to either LIBOR (""L""), SOFR (""S"") or alternate base rate (commonly based on the U.S. Prime Rate (""P""), unless otherwise noted) at the borrower’s option, which reset periodically based on the terms of the credit agreement. L and S loans are typically indexed to 12 month, 6 month, 3 month or 1 month L or S rates. As of June 30, 2022, rates for the 12 month, 6 month, 3 month and 1 month L are 3.62 , 2.94 , 2.29and 1.79 , respectively. As of June 30, 2022, 1 month S was 1.09 , 3 month S was 0.70 , P was 4.75 , and Canadian Prime rate (""CDN P"") was 3.70 . For investments with multiple reference rates or alternate base rates, the interest rate shown is the weighted average interest rate in effect at June 30, 2022.",,,,,,,,,,,,,,
331,(++),"Par amount is presented for debt investments, while the number of shares or units owned is presented for equity investments. Par amount is denominated in U.S. Dollars (""$"") unless otherwise noted, Euro (""€""), Great British Pound (“GBP”), or Canadian dollar (""CAD"").",,,,,,,,,,,,,,
332,#,Percentages are based on net assets.,,,,,,,,,,,,,,
333,^,"As defined in the Investment Company Act of 1940, as amended (the “Investment Company Act”), the investment is deemed to be an “affiliated person” of the Company because the Company owns, either directly or indirectly, 5or more of the portfolio company’s outstanding voting securities. See Note 3 “Significant Agreements and Related Party Transactions”.",,,,,,,,,,,,,,
334,^^,"As defined in the Investment Company Act, the investment is deemed to be a “controlled affiliated person” of the Company because the Company owns, either directly or indirectly, 25or more of the portfolio company’s outstanding voting securities or has the power to exercise control over management or policies of such portfolio company. See Note 3 “Significant Agreements and Related Party Transactions”.",,,,,,,,,,,,,,
335,^^^,The investment is otherwise deemed to be an “affiliated person” of the Company. See Note 3 “Significant Agreements and Related Party Transactions”.,,,,,,,,,,,,,,
336,(1),"The investment is not a qualifying asset under Section 55(a) of the Investment Company Act. The Company may not acquire any non-qualifying asset unless, at the time of acquisition, qualifying assets represent at least 70of the Company’s total assets. As of June 30, 2022 the aggregate fair value of these securities is $162,757 or 4.42of the Company’s total assets.",,,,,,,,,,,,,,
337,(2),Represent co-investments made with the Company’s affiliates in accordance with the terms of the exemptive relief received from the U.S. Securities and Exchange Commission. See Note 3 “Significant Agreements and Related Party Transactions”.,,,,,,,,,,,,,,
338,(3),The fair value of the investment was determined using significant unobservable inputs. See Note 5 “Fair Value Measurement”.,,,,,,,,,,,,,,
339,(4),"Position or portion thereof is an unfunded loan commitment, and no interest is being earned on the unfunded portion. The unfunded loan commitment may be subject to a commitment termination date that may expire prior to the maturity date stated. The negative cost, if applicable, is the result of the capitalized discount being greater than the principal amount outstanding on the loan. The negative fair value, if applicable, is the result of the capitalized discount on the loan. See Note 8 ""Commitments and Contingencies"".",,,,,,,,,,,,,,
340,(5),Non-income producing security.,,,,,,,,,,,,,,
341,(6),"In exchange for the greater risk of loss, the “last-out” portion of the Company's unitranche loan investment generally earns a higher interest rate than the “first-out” portions. The “first-out” portion would generally receive priority with respect to payment of principal, interest and any other amounts due thereunder over the “last-out” portion.",,,,,,,,,,,,,,
342,(7),"The investment is on non-accrual status. See Note 2 ""Significant Accounting Policies"".",,,,,,,,,,,,,,
343,(8),"Securities exempt from registration under the Securities Act of 1933, and may be deemed to be “restricted securities”. As of June 30, 2022, the aggregate fair value of these securities is $86,717 or 5.47of the Company's net assets. The initial acquisition dates have been included for such securities.",,,,,,,,,,,,,,
344,,PIK – Payment-In-Kind,,,,,,,,,,,,,,
