,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
183,MRI Software LLC,Real Estate Mgmt. & Development,10.84  %,S +  5.50  %,02/10/26,,,23099.0,,,22414,,,22291,,
184,MRI Software LLC,Real Estate Mgmt. & Development,10.84  %,S +  5.50  %,02/10/26,,,6503.0,,,6482,,,6275,,
185,MRI Software LLC,Real Estate Mgmt. & Development,,S +  5.50  %,02/10/26,,,1612.0,,,(  20,),,(  56,),(8)
186,"NFM & J, L.P. (dba the Facilities Group)",Professional Services,10.95  %,S +  5.75  %,11/30/27,,,16994.0,,,16729,,,16484,,(6) (7)
187,"NFM & J, L.P. (dba the Facilities Group)",Professional Services,11.11  %,S +  5.75  %,11/30/27,,,17265.0,,,15416,,,15162,,(6) (7) (8)
188,"NFM & J, L.P. (dba the Facilities Group)",Professional Services,,P +  4.75  %,11/30/27,,,2992.0,,,(  45,),,(  90,),(6) (7) (8)
189,One GI LLC,Health Care Providers & Services,11.95  %,S +  6.75  %,12/22/25,,,22529.0,,,22278,,,21177,,(6) (7)
190,One GI LLC,Health Care Providers & Services,11.95  %,S +  6.75  %,12/22/25,,,12025.0,,,11866,,,11304,,(6) (7)
191,One GI LLC,Health Care Providers & Services,11.95  %,S +  6.75  %,12/22/25,,,9263.0,,,9161,,,8707,,(6) (7)
192,One GI LLC,Health Care Providers & Services,11.95  %,S +  6.75  %,12/22/25,,,6642.0,,,6500,,,6200,,(6) (7) (8)
193,One GI LLC,Health Care Providers & Services,11.95  %,S +  6.75  %,12/22/25,,,3610.0,,,3571,,,3393,,(6) (7)
194,"Output Services Group, Inc.",Diversified Consumer Services,,S +  6.75  % (incl.  1.50  % PIK),06/29/26,,,3875.0,,,3857,,,969,,(9)
195,"PDDS Holdco, Inc. (dba Planet DDS)",Health Care Technology,13.09  %,S +  7.50  %,07/18/28,,,24090.0,,,23666,,,23608,,(6) (7)
196,"PDDS Holdco, Inc. (dba Planet DDS)",Health Care Technology,12.93  %,S +  7.50  %,07/18/28,,,2805.0,,,2805,,,2749,,(6) (7)
197,"PDDS Holdco, Inc. (dba Planet DDS)",Health Care Technology,13.09  %,S +  7.50  %,07/18/28,,,2255.0,,,2235,,,2210,,(6) (7)
198,"PDDS Holdco, Inc. (dba Planet DDS)",Health Care Technology,13.09  %,S +  7.50  %,07/18/28,,,9559.0,,,594,,,474,,(6) (7) (8)
199,"PDDS Holdco, Inc. (dba Planet DDS)",Health Care Technology,,S +  7.50  %,07/18/28,,,1815.0,,,(  31,),,(  23,),(6) (7) (8)
200,"PDDS Holdco, Inc. (dba Planet DDS)",Health Care Technology,,S +  7.50  %,07/18/28,,,2805.0,,,(  24,),,(  35,),(6) (7) (8)
201,Picture Head Midco LLC,Entertainment,12.06  %,S +  6.75  %,08/31/23,,,45077.0,,,44804,,,44176,,(6) (7)
202,Investment  (1)(4),Industry,Interest  Rate  (2),Reference Rate  and Spread  (2),Maturity,Par  (3),,Cost,,Fair  Value,,Footnotes,,,,
203,"Pioneer Buyer I, LLC",Software,12.24  %,S +  7.00  % PIK,11/01/28,$,27849.0,,$,27472,,$,27292,,(6) (7),
204,"Pioneer Buyer I, LLC",Software,,S +  7.00  % PIK,11/01/27,,4300.0,,,(  63,),,(  86,),(6) (7) (8),
205,"PlanSource Holdings, Inc.",Health Care Technology,11.36  %,L +  6.25  %,04/22/25,,56720.0,,,55212,,,56011,,(6) (7),
206,"PlanSource Holdings, Inc.",Health Care Technology,11.36  %,L +  6.25  %,04/22/25,,905.0,,,897,,,893,,(6) (7),
207,"PlanSource Holdings, Inc.",Health Care Technology,11.36  %,L +  6.25  %,04/22/25,,905.0,,,897,,,893,,(6) (7),
208,"PlanSource Holdings, Inc.",Health Care Technology,,L +  6.25  %,04/22/25,,7824.0,,,(  97,),,(  98,),(6) (7) (8),
209,"Pluralsight, Inc",Professional Services,13.04  %,S +  8.00  %,04/06/27,,75915.0,,,74851,,,74207,,(6) (7),
210,"Pluralsight, Inc",Professional Services,13.04  %,S +  8.00  %,04/06/27,,5100.0,,,2483,,,2435,,(6) (7) (8),
211,"Premier Care Dental Management, LLC",Health Care Providers & Services,10.60  %,S +  5.50  %,08/05/28,,18541.0,,,18252,,,17382,,(6) (7),
212,"Premier Care Dental Management, LLC",Health Care Providers & Services,10.60  %,S +  5.50  %,08/05/28,,10059.0,,,9890,,,9430,,(6) (7),
213,"Premier Care Dental Management, LLC",Health Care Providers & Services,,S +  5.50  %,08/05/27,,3052.0,,,(  42,),,(  191,),(6) (7) (8),
214,"Premier Imaging, LLC (dba Lucid Health)",Health Care Providers & Services,11.22  %,S +  6.00  %,01/02/25,,27277.0,,,26581,,,26596,,(6) (7),
215,"Premier Imaging, LLC (dba Lucid Health)",Health Care Providers & Services,11.22  %,S +  6.00  %,01/02/25,,7588.0,,,7529,,,7398,,(6) (7),
216,"Premier Imaging, LLC (dba Lucid Health)",Health Care Providers & Services,11.22  %,S +  6.00  %,01/02/25,,6062.0,,,6014,,,5911,,(6) (7),
217,"Premier Imaging, LLC (dba Lucid Health)",Health Care Providers & Services,11.22  %,S +  6.00  %,01/02/25,,5753.0,,,1600,,,1500,,(6) (7) (8),
218,"Project Eagle Holdings, LLC (dba Exostar)",Aerospace & Defense,11.22  %,S +  6.00  %,07/06/26,,35084.0,,,34605,,,34558,,(6) (7),
219,"Project Eagle Holdings, LLC (dba Exostar)",Aerospace & Defense,,L +  6.25  %,07/06/26,,75.0,,,(  1,),,(  1,),(6) (7) (8),
220,Prophix Software Inc. (dba Pound Bidco),Diversified Financial Services,11.66  %,L +  6.50  %,01/30/26,,18948.0,,,18733,,,18759,,(5) (6) (7),
221,Prophix Software Inc. (dba Pound Bidco),Diversified Financial Services,11.66  %,L +  6.50  %,01/30/26,,7752.0,,,7652,,,7675,,(5) (6) (7),
222,Prophix Software Inc. (dba Pound Bidco),Diversified Financial Services,,L +  6.50  %,06/14/28,,1659.0,,,—,,,(  17,),(6) (7) (8),
223,Prophix Software Inc. (dba Pound Bidco),Diversified Financial Services,,L +  6.50  %,01/30/26,,3445.0,,,(  36,),,(  34,),(5) (6) (7) (8),
224,"PT Intermediate Holdings III, LLC (dba Parts Town)",Trading Companies & Distributors,11.37  %,S +  5.98  %,11/01/28,,22675.0,,,22490,,,21881,,(6),
225,"PT Intermediate Holdings III, LLC (dba Parts Town)",Trading Companies & Distributors,11.37  %,S +  5.98  %,11/01/28,,2015.0,,,1997,,,1944,,(6),
226,"PT Intermediate Holdings III, LLC (dba Parts Town)",Trading Companies & Distributors,11.37  %,S +  5.98  %,11/01/28,,1950.0,,,1934,,,1882,,(6),
227,"PT Intermediate Holdings III, LLC (dba Parts Town)",Trading Companies & Distributors,11.37  %,S +  5.98  %,11/01/28,,1393.0,,,1382,,,1344,,(6),
228,"Purfoods, LLC",Health Care Providers & Services,11.49  %,S +  6.25  %,08/12/26,,584.0,,,567,,,570,,(6) (7),
229,"Purfoods, LLC",Health Care Providers & Services,11.55  %,S +  6.25  %,08/12/26,,394.0,,,388,,,385,,(6) (7),
230,"Riverpoint Medical, LLC",Health Care Equipment & Supplies,10.11  %,S +  5.00  %,06/21/25,,21587.0,,,21024,,,21102,,(6) (7),
231,"Riverpoint Medical, LLC",Health Care Equipment & Supplies,10.11  %,S +  5.00  %,06/21/25,,1635.0,,,1624,,,1598,,(6) (7),
232,"Riverpoint Medical, LLC",Health Care Equipment & Supplies,10.19  %,S +  5.00  %,06/21/25,,4094.0,,,367,,,317,,(6) (7) (8),
233,Rodeo Buyer Company (dba Absorb Software),Professional Services,11.44  %,S +  6.25  %,05/25/27,,21167.0,,,20868,,,20902,,(5) (6) (7),
234,Rodeo Buyer Company (dba Absorb Software),Professional Services,11.44  %,S +  6.25  %,05/25/27,,3387.0,,,1310,,,1312,,(5) (6) (7) (8),
235,"Rubrik, Inc.",Software,12.64  %,S +  7.00  %,06/10/27,,35173.0,,,34590,,,34470,,(6) (7),
236,"Rubrik, Inc.",Software,12.35  %,S +  7.00  %,06/10/27,,4020.0,,,2899,,,2819,,(6) (7) (8),
237,"Singlewire Software, LLC",Software,11.49  %,S +  6.25  %,05/10/29,,871.0,,,845,,,845,,(6),
238,"Singlewire Software, LLC",Software,,S +  6.25  %,05/10/29,,129.0,,,(  4,),,(  4,),(6) (8),
239,"Smarsh, Inc.",Software,11.84  %,S +  6.50  %,02/16/29,,26667.0,,,26440,,,26400,,(7),
240,"Smarsh, Inc.",Software,11.84  %,S +  6.50  %,02/16/29,,6667.0,,,3290,,,3267,,(7) (8),
241,"Smarsh, Inc.",Software,,S +  6.50  %,02/16/29,,1667.0,,,(  14,),,(  17,),(7) (8),
242,"Southeast Mechanical, LLC (dba. SEM Holdings, LLC)",Diversified Consumer Services,11.22  %,S +  6.00  %,07/06/27,,10692.0,,,10513,,,10505,,(6) (7) (11),
243,"Southeast Mechanical, LLC (dba. SEM Holdings, LLC)",Diversified Consumer Services,13.25  %,S +  6.00  %,07/06/27,,7400.0,,,1406,,,1350,,(6) (7) (8) (11),
244,"Southeast Mechanical, LLC (dba. SEM Holdings, LLC)",Diversified Consumer Services,,S +  6.00  %,07/06/27,,1900.0,,,(  31,),,(  33,),(6) (7) (8) (11),
245,"SPay, Inc. (dba Stack Sports)",Interactive Media & Services,14.45  %,S +  9.25  % (incl.  3.50  % PIK),03/14/25,,31178.0,,,30111,,,29619,,(6) (7) (10),
246,"SPay, Inc. (dba Stack Sports)",Interactive Media & Services,14.46  %,S +  9.25  % (incl.  3.50  % PIK),03/14/25,,2258.0,,,2162,,,2145,,(6) (7),
247,"SPay, Inc. (dba Stack Sports)",Interactive Media & Services,14.49  %,S +  9.25  % (incl.  3.50  % PIK),03/14/25,,1135.0,,,1100,,,1078,,(6) (7) (10),
248,"SpendMend, LLC",Health Care Providers & Services,10.86  %,S +  5.75  %,03/01/28,,631.0,,,622,,,615,,(6) (7),
249,"SpendMend, LLC",Health Care Providers & Services,10.87  %,S +  5.75  %,03/01/28,,277.0,,,114,,,110,,(6) (7) (8),
250,Investment  (1)(4),Industry,Interest  Rate  (2),Reference Rate  and Spread  (2),Maturity,,Par  (3),,Cost,,Fair  Value,,Footnotes,,,
251,"SpendMend, LLC",Health Care Providers & Services,11.14  %,S +  5.75  %,03/01/28,$,,83.0,,$,32,,$,31,,(6) (7) (8)
252,"Spotless Brands, LLC",Diversified Consumer Services,12.11  %,S +  6.75  %,07/25/28,,,215.0,,,209,,,209,,(6) (7)
253,"Spotless Brands, LLC",Diversified Consumer Services,11.89  %,S +  6.75  %,07/25/28,,,33.0,,,32,,,32,,(6) (7)
254,"StarCompliance Intermediate, LLC",Diversified Financial Services,12.09  %,S +  6.75  %,01/12/27,,,15600.0,,,15397,,,15366,,(6) (7)
255,"StarCompliance Intermediate, LLC",Diversified Financial Services,12.09  %,S +  6.75  %,01/12/27,,,2514.0,,,2478,,,2476,,(6) (7)
256,"StarCompliance Intermediate, LLC",Diversified Financial Services,11.95  %,S +  6.75  %,01/12/27,,,2500.0,,,695,,,687,,(6) (7) (8)
257,"Sundance Group Holdings, Inc. (dba NetDocuments)",Software,11.41  %,S +  6.25  %,07/02/27,,,41043.0,,,40583,,,40222,,(6) (7)
258,"Sundance Group Holdings, Inc. (dba NetDocuments)",Software,11.44  %,S +  6.25  %,07/02/27,,,12313.0,,,12138,,,12067,,(6) (7)
259,"Sundance Group Holdings, Inc. (dba NetDocuments)",Software,11.49  %,S +  6.25  %,07/02/27,,,4925.0,,,1097,,,1051,,(6) (7) (8)
260,"Sunstar Insurance Group, LLC",Insurance,11.14  %,S +  5.75  %,10/09/26,,,20440.0,,,20291,,,20031,,(6) (7)
261,"Sunstar Insurance Group, LLC",Insurance,11.14  %,S +  5.75  %,10/09/26,,,4014.0,,,3974,,,3934,,(6) (7)
262,"Sunstar Insurance Group, LLC",Insurance,11.14  %,S +  5.75  %,10/09/26,,,4732.0,,,767,,,747,,(6) (7) (8)
263,"Sunstar Insurance Group, LLC",Insurance,11.14  %,S +  5.75  %,10/09/26,,,337.0,,,333,,,330,,(6) (7)
264,"Sunstar Insurance Group, LLC",Insurance,13.00  %,S +  5.75  %,10/09/26,,,374.0,,,119,,,117,,(6) (7) (8)
265,Superior Environmental Solutions,Commercial Services & Supplies,,S +  5.50  %,07/03/30,,,4000.0,,,—,,,—,,(6) (8)
266,Superior Environmental Solutions,Commercial Services & Supplies,,S +  5.50  %,07/03/30,,,600.0,,,—,,,—,,(6) (8)
267,Superior Environmental Solutions,Commercial Services & Supplies,,S +  5.50  %,07/03/28,,,400.0,,,—,,,-,,(6) (8)
268,"Superman Holdings, LLC (dba Foundation Software)",Construction & Engineering,10.99  %,S +  6.50  %,08/31/27,,,31317.0,,,30828,,,30535,,(6) (7)
269,"Superman Holdings, LLC (dba Foundation Software)",Construction & Engineering,10.99  %,S +  6.50  %,08/31/27,,,4037.0,,,3940,,,3937,,(6) (7)
270,"Superman Holdings, LLC (dba Foundation Software)",Construction & Engineering,10.99  %,S +  6.50  %,08/31/27,,,947.0,,,918,,,924,,(6) (7)
271,"Superman Holdings, LLC (dba Foundation Software)",Construction & Engineering,,S +  6.50  %,08/31/26,,,122.0,,,(  2,),,(  3,),(6) (7) (8)
272,"Superman Holdings, LLC (dba Foundation Software)",Construction & Engineering,,S +  6.50  %,08/31/27,,,952.0,,,(  11,),,(  24,),(6) (7) (8)
273,Sweep Purchaser LLC,Commercial Services & Supplies,11.09  %,S +  5.75  %,11/30/26,,,27964.0,,,27614,,,27265,,(6) (7)
274,Sweep Purchaser LLC,Commercial Services & Supplies,11.02  %,S +  5.75  %,11/30/26,,,8877.0,,,8765,,,8656,,(6) (7)
275,Sweep Purchaser LLC,Commercial Services & Supplies,11.02  %,S +  5.75  %,11/30/26,,,7118.0,,,7024,,,6940,,(6) (7)
276,Sweep Purchaser LLC,Commercial Services & Supplies,11.02  %,S +  5.75  %,11/30/26,,,4945.0,,,4871,,,4821,,(6) (7)
277,Sweep Purchaser LLC,Commercial Services & Supplies,11.09  %,S +  5.75  %,11/30/26,,,4541.0,,,3307,,,3247,,(6) (7) (8)
278,"Syntellis Performance Solutions, LLC (dba Axiom)",Health Care Technology,11.60  %,S +  6.50  %,08/02/27,,,16285.0,,,16008,,,16000,,(6) (7)
279,"Syntellis Performance Solutions, LLC (dba Axiom)",Health Care Technology,11.60  %,S +  6.50  %,08/02/27,,,816.0,,,786,,,802,,(6) (7)
280,"The Center for Orthopedic and Research Excellence, Inc. (dba HOPCo)",Health Care Providers & Services,10.70  %,S +  5.50  %,08/15/25,,,25923.0,,,25134,,,25469,,(6) (7)
281,"The Center for Orthopedic and Research Excellence, Inc. (dba HOPCo)",Health Care Providers & Services,10.77  %,S +  5.50  %,08/15/25,,,7857.0,,,7755,,,7720,,(6) (7)
282,"The Center for Orthopedic and Research Excellence, Inc. (dba HOPCo)",Health Care Providers & Services,10.74  %,S +  5.50  %,08/15/25,,,4665.0,,,4610,,,4583,,(6) (7)
283,"The Center for Orthopedic and Research Excellence, Inc. (dba HOPCo)",Health Care Providers & Services,10.70  %,S +  5.50  %,08/15/25,,,4565.0,,,3580,,,3572,,(6) (7) (8)
284,"The Center for Orthopedic and Research Excellence, Inc. (dba HOPCo)",Health Care Providers & Services,10.85  %,S +  5.50  %,08/15/25,,,2117.0,,,642,,,621,,(6) (7) (8)
285,"Thrasio, LLC",Internet & Direct Marketing Retail,12.50  %,S +  7.00  %,12/18/26,,,38932.0,,,38479,,,35039,,(6) (7)
286,Total Vision LLC,Health Care Providers & Services,11.33  %,S +  6.00  %,07/15/26,,,16929.0,,,16673,,,16633,,(6) (7)
287,Total Vision LLC,Health Care Providers & Services,11.33  %,S +  6.00  %,07/15/26,,,4981.0,,,4915,,,4894,,(6) (7)
288,Total Vision LLC,Health Care Providers & Services,11.35  %,S +  6.00  %,07/15/26,,,10388.0,,,3006,,,2926,,(6) (7) (8)
289,Total Vision LLC,Health Care Providers & Services,11.29  %,S +  6.00  %,07/15/26,,,2479.0,,,2447,,,2436,,(6) (7)
290,Investment  (1)(4),Industry,Interest  Rate  (2),Reference Rate  and Spread  (2),Maturity,,Par  (3),,Cost,,Fair  Value,,Footnotes,,,
291,Total Vision LLC,Health Care Providers & Services,,S +  6.00  %,07/15/26,$,,1270.0,,$,(  16,),$,(  22,),(6) (7) (8)
292,Trader Corporation,Automobiles,11.96  %,C +  6.75  %,12/21/29,CAD,,316.0,,,229,,,233,,(5) (6) (7)
293,Trader Corporation,Automobiles,,C +  6.75  %,12/22/28,CAD,,24.0,,,—,,,—,,(5) (6) (7) (8)
294,USN Opco LLC (dba Global Nephrology Solutions),Health Care Providers & Services,11.14  %,S +  5.75  %,12/21/26,,,21542.0,,,21269,,,20896,,(6) (7)
295,USN Opco LLC (dba Global Nephrology Solutions),Health Care Providers & Services,11.14  %,S +  5.75  %,12/21/26,,,7488.0,,,7387,,,7263,,(6) (7)
296,USN Opco LLC (dba Global Nephrology Solutions),Health Care Providers & Services,11.14  %,S +  5.75  %,12/21/26,,,9643.0,,,4760,,,4556,,(6) (7) (8)
297,USN Opco LLC (dba Global Nephrology Solutions),Health Care Providers & Services,11.14  %,S +  5.75  %,12/21/26,,,3023.0,,,1904,,,1850,,(6) (7) (8)
298,"Viant Medical Holdings, Inc.",Health Care Equipment & Supplies,11.44  %,L +  6.25  %,07/02/25,,,30980.0,,,29998,,,30670,,(6)
299,"Volt Bidco, Inc. (dba Power Factors)",Independent Power and Renewable Electricity Producers,12.24  %,S +  7.00  %,08/11/27,,,34826.0,,,34286,,,34216,,(6) (7)
300,"Volt Bidco, Inc. (dba Power Factors)",Independent Power and Renewable Electricity Producers,12.24  %,S +  7.00  %,08/11/27,,,6536.0,,,5737,,,5622,,(6) (7) (8)
301,"Volt Bidco, Inc. (dba Power Factors)",Independent Power and Renewable Electricity Producers,,S +  7.00  %,08/11/27,,,3685.0,,,(  54,),,(  64,),(6) (7) (8)
302,"VRC Companies, LLC (dba Vital Records Control)",Commercial Services & Supplies,10.72  %,S +  5.50  %,06/29/27,,,32416.0,,,32068,,,31444,,(6) (7)
303,"VRC Companies, LLC (dba Vital Records Control)",Commercial Services & Supplies,,S +  5.50  %,06/29/27,,,944.0,,,(  10,),,(  28,),(6) (7) (8)
304,"WebPT, Inc.",Health Care Technology,12.11  %,S +  6.75  %,01/18/28,,,25126.0,,,23734,,,24372,,(6) (7)
305,"WebPT, Inc.",Health Care Technology,11.98  %,S +  6.75  %,01/18/28,,,5534.0,,,5467,,,5368,,(6) (7)
306,"WebPT, Inc.",Health Care Technology,12.01  %,S +  6.75  %,01/18/28,,,2617.0,,,1321,,,1267,,(6) (7) (8)
307,"WebPT, Inc.",Health Care Technology,14.00  %,P +  5.75  %,01/18/28,,,2617.0,,,695,,,669,,(6) (7) (8)
308,"Wellness AcquisitionCo, Inc. (dba SPINS)",IT Services,10.86  %,S +  5.50  %,01/20/27,,,21668.0,,,21384,,,21343,,(6) (7)
309,"Wellness AcquisitionCo, Inc. (dba SPINS)",IT Services,,S +  5.50  %,01/20/27,,,2600.0,,,(  31,),,(  39,),(6) (7) (8)
310,"Wellness AcquisitionCo, Inc. (dba SPINS)",IT Services,,S +  5.50  %,01/20/27,,,4000.0,,,(  29,),,(  60,),(6) (7) (8)
311,Whitewater Holding Company LLC,Diversified Consumer Services,11.14  %,S +  5.75  %,12/21/27,,,17256.0,,,16983,,,16695,,(6) (7)
312,Whitewater Holding Company LLC,Diversified Consumer Services,11.16  %,S +  5.75  %,12/21/27,,,5792.0,,,5697,,,5604,,(6) (7)
313,Whitewater Holding Company LLC,Diversified Consumer Services,11.14  %,S +  5.75  %,12/21/27,,,5756.0,,,5665,,,5569,,(6) (7)
314,Whitewater Holding Company LLC,Diversified Consumer Services,11.32  %,S +  6.00  %,12/21/27,,,2699.0,,,1774,,,1747,,(6) (7) (8)
315,Whitewater Holding Company LLC,Diversified Consumer Services,,S +  5.75  %,12/21/27,,,2340.0,,,(  36,),,(  76,),(6) (7) (8)
316,"Wine.com, LLC",Beverages,12.35  %,S +  7.00  %,11/14/24,,,15400.0,,,15405,,,15400,,(6) (7)
317,Investment  (1)(4),Industry,Interest  Rate  (2),Reference Rate  and Spread  (2),Maturity,Par  (3),,Cost,,Fair  Value,,Footnotes,,,,
318,"Wine.com, LLC",Beverages,,12.00  % PIK,11/14/24,$,5707.0,,$,7672,,$,9454,,(6) (7) (9) (10),
319,"Wine.com, LLC",Beverages,12.35  %,S +  7.00  %,11/14/24,,3700.0,,,3703,,,3700,,(6) (7),
320,"Wine.com, LLC",Beverages,,12.00  % PIK,11/14/24,,1541.0,,,673,,,1012,,(6) (7) (8) (9) (10),
321,"WorkForce Software, LLC",Software,12.66  %,S +  7.25  % (incl.  3.00  % PIK),07/31/25,,22867.0,,,22339,,,22353,,(6) (7),
322,"WorkForce Software, LLC",Software,12.66  %,S +  7.25  % (incl.  3.00  % PIK),07/31/25,,3225.0,,,3187,,,3152,,(6) (7),
323,"WorkForce Software, LLC",Software,12.66  %,S +  7.25  % (incl.  3.00  % PIK),07/31/25,,2371.0,,,2338,,,2317,,(6) (7),
324,"WorkForce Software, LLC",Software,,S +  7.25  % (Incl.  3.00  % PIK),07/31/25,,1894.0,,,(  18,),,(  43,),(6) (7) (8),
325,"WSO2, Inc.",IT Services,12.85  %,S +  7.50  % (incl.  3.00  % PIK),11/04/26,,32538.0,,,32098,,,31887,,(6) (7),
326,Xactly Corporation,IT Services,12.61  %,S +  7.25  %,07/31/25,,62025.0,,,61255,,,61095,,(6) (7),
327,Xactly Corporation,IT Services,,S +  7.25  %,07/31/25,,3874.0,,,(  42,),,(  58,),(6) (7) (8),
328,"Zarya Intermediate, LLC (dba iOFFICE)",Real Estate Mgmt. & Development,11.76  %,S +  6.50  %,07/01/27,,76666.0,,,76666,,,75899,,(6) (7),
329,"Zarya Intermediate, LLC (dba iOFFICE)",Real Estate Mgmt. & Development,11.73  %,S +  6.50  %,07/01/27,,7987.0,,,1141,,,1061,,(6) (7) (8),
330,"Zodiac Intermediate, LLC (dba Zipari)",Health Care Technology,13.54  %,L +  8.00  %,12/21/26,,50230.0,,,49269,,,43826,,(6) (7),
331,"Zodiac Intermediate, LLC (dba Zipari)",Health Care Technology,13.54  %,L +  8.00  %,12/22/25,,7500.0,,,7384,,,6544,,(6) (7),
332,Total 1st Lien/Senior Secured Debt,,,,,,,,3225062,,,3169436,,,,
333,1st Lien/Last-Out Unitranche (13) -  7.34  %,,,,,,,,,,,,,,,
334,"Doxim, Inc.",Diversified Financial Services,11.59  %,S +  6.40  %,08/31/24,$,38967.0,,$,38287,,$,36629,,(6) (7),
335,"Doxim, Inc.",Diversified Financial Services,11.94  %,S +  6.75  %,08/31/24,,24625.0,,,24405,,,23148,,(6) (7),
336,"Doxim, Inc.",Diversified Financial Services,11.59  %,S +  6.40  %,08/31/24,,22863.0,,,22371,,,21491,,(6) (7),
337,"Doxim, Inc.",Diversified Financial Services,12.19  %,S +  7.00  %,08/31/24,,6632.0,,,6570,,,6250,,(6) (7),
338,"Doxim, Inc.",Diversified Financial Services,13.19  %,S +  8.00  %,08/31/24,,5149.0,,,5098,,,4905,,(6) (7),
339,"Doxim, Inc.",Diversified Financial Services,13.19  %,S +  8.00  %,08/31/24,,3858.0,,,3824,,,3675,,(6) (7),
340,"EDB Parent, LLC (dba Enterprise DB)",Software,11.99  %,S +  6.75  %,07/07/28,,19504.0,,,19047,,,19017,,(6) (7),
341,"EDB Parent, LLC (dba Enterprise DB)",Software,11.99  %,S +  6.75  %,07/07/28,,7591.0,,,2256,,,2066,,(6) (7) (8),
342,Total 1st Lien/Last-Out Unitranche,,,,,,,,121858,,,117181,,,,
343,2nd Lien/Senior Secured Debt -  10.79  %,,,,,,,,,,,,,,,
344,"Animal Supply Intermediate, LLC",Distributors,,7.00  % PIK,11/14/25,$,10107.0,,$,9031,,$,—,,(7) (9) (11),
345,"Chase Industries, Inc. (dba Senneca Holdings)",Building Products,,10.00  % PIK,11/11/25,,12150.0,,,9714,,,1701,,(6) (7) (9),
346,"Chase Industries, Inc. (dba Senneca Holdings)",Building Products,,,05/11/26,,15511.0,,,—,,,—,,(6) (7) (12),
347,Genesis Acquisition Co. (dba ProCare Software),Diversified Financial Services,14.27  %,S +  9.00  %,07/31/26,,17000.0,,,16181,,,16788,,(6) (7),
348,Genesis Acquisition Co. (dba ProCare Software),Diversified Financial Services,14.27  %,S +  9.00  %,07/31/26,,13890.0,,,13687,,,13716,,(6) (7),
349,Genesis Acquisition Co. (dba ProCare Software),Diversified Financial Services,14.27  %,S +  9.00  %,07/31/26,,4939.0,,,4831,,,4877,,(6) (7),
350,Genesis Acquisition Co. (dba ProCare Software),Diversified Financial Services,14.27  %,S +  9.00  %,07/31/26,,4300.0,,,4093,,,4246,,(6) (7),
351,IHS Intermediate Inc. (dba Interactive Health Solutions),Health Care Providers & Services,,L +  8.25  %,07/20/22,,10000.0,,,9902,,,—,,(7) (9) (14),
352,"MPI Engineered Technologies, LLC",Auto Components,,12.00  % PIK,07/15/25,,17237.0,,,16741,,,12410,,(7) (9),
353,MPI Products LLC,Auto Components,,,07/15/25,,7412.0,,,—,,,—,,(7) (12),
354,Odyssey Logistics & Technology Corporation,Road & Rail,13.19  %,L +  8.00  %,10/12/25,,45348.0,,,42072,,,42004,,(6),
355,"Spectrum Plastics Group, Inc.",Containers & Packaging,12.58  %,L +  7.00  %,01/31/26,,12525.0,,,11651,,,12431,,(6),
356,"YI, LLC (dba Young Innovations)",Health Care Equipment & Supplies,12.95  %,S +  7.75  %,11/07/25,,36844.0,,,34965,,,34910,,(6) (7),
357,Zep Inc.,Chemicals,13.79  %,L +  8.25  %,08/11/25,,53049.0,,,49421,,,29177,,(6),
358,Total 2nd Lien/Senior Secured Debt,,,,,,,,222289,,,172260,,,,
359,Unsecured Debt -  0.55  %,,,,,,,,,,,,,,,
360,ATX Networks Corp.,Communications Equipment,10.00  %,10.00  % PIK,09/01/28,$,2027.0,,$,1775,,$,1642,,(5) (7) (11),
361,"Bayside Opco, LLC (dba Pro-PT)",Health Care Providers & Services,,S +  10.00  % PIK,05/31/26,,945.0,,,82,,,83,,(7) (9),
362,CivicPlus LLC,Software,17.09  %,S +  11.75  % PIK,06/09/34,,7312.0,,,7132,,,7129,,(6) (7),
363,Conergy Asia & ME Pte. LTD.,Construction & Engineering,,,06/30/23,,1266.0,,,1055,,,—,,(5) (7) (11) (12),
364,Total Unsecured Debt,,,,,,,,10044,,,8854,,,,
365,Investment  (1)(4),Industry,Interest  Rate,Initial  Acquisition  Date  (15),Par/Shares  (3),,Cost,,Fair  Value,,Footnotes,,,,,
366,Preferred Stock -  2.72  %,,,,,,,,,,,,,,,
367,"Broadway Parent, LLC",Diversified Financial Services,,01/25/21,,4000000,,$,4019,,$,6643,,(6) (7) (12),,
368,"CloudBees, Inc.",Software,,11/24/21,,1152957,,,12899,,,14158,,(6) (7) (12),,
369,Foundation Software,Construction & Engineering,,08/31/20,,22,,,21,,,28,,(6) (7) (12),,
370,"Governmentjobs.com, Inc. (dba NeoGov)",Software,,12/02/21,,10597,,,10332,,,12169,,(6) (7) (12),,
371,Kawa Solar Holdings Limited,Construction & Engineering,8.00  % PIK,10/25/16,,83543,,,778,,,—,,(5) (7) (9) (11),,
372,"MedeAnalytics, Inc.",Health Care Technology,,10/09/20,,—,,,—,,,—,,(6) (7) (11) (12) (16),,
373,"Wine.com, LLC",Beverages,,03/03/21,,124040,,,3067,,,1014,,(6) (7) (12),,
374,"Wine.com, LLC",Beverages,,11/14/18,,535226,,,8225,,,722,,(6) (7) (12),,
375,"WSO2, Inc.",IT Services,,11/04/21,,561918,,,8876,,,8770,,(6) (7) (12),,
