,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
181,"LCG Vardiman Black, LLC (dba Specialty Dental Brands)",Health Care Providers & Services,12.43  %,,S +  7.00  %,03/18/27,,,991.0,,,979,,,877,,(6) (7),
182,"Lithium Technologies, Inc.",Interactive Media & Services,14.35  %,,S +  9.00  % (Incl.  4.50  % PIK),01/03/25,,,92590.0,,,92441,,,87961,,(6) (7),
183,"LS Clinical Services Holdings, Inc (dba CATO)",Pharmaceuticals,12.43  %,,S +  6.75  %,12/16/27,,,15127.0,,,14840,,,13879,,(6) (7),
184,"LS Clinical Services Holdings, Inc (dba CATO)",Pharmaceuticals,12.52  %,,S +  6.75  %,12/16/26,,,2200.0,,,2162,,,2018,,(6) (7),
185,"MedeAnalytics, Inc.",Health Care Technology,,,,3.00  % PIK,10/23/28,,,218,,,142,,,142,,(6) (7) (9) (11)
186,"MerchantWise Solutions, LLC (dba HungerRush)",Diversified Financial Services,11.39  %,,S +  6.00  %,06/01/28,,,21474.0,,,21120,,,20400,,(6) (7),
187,"MerchantWise Solutions, LLC (dba HungerRush)",Diversified Financial Services,11.38  %,,S +  6.00  %,06/01/28,,,5408.0,,,4608,,,4427,,(6) (7) (8),
188,"MerchantWise Solutions, LLC (dba HungerRush)",Diversified Financial Services,11.31  %,,S +  6.00  %,06/01/28,,,2718.0,,,365,,,272,,(6) (7) (8),
189,"Millstone Medical Outsourcing, LLC",Health Care Providers & Services,11.34  %,,S +  5.75  %,12/15/27,,,10167.0,,,10014,,,9964,,(6) (7),
190,"Millstone Medical Outsourcing, LLC",Health Care Providers & Services,13.50  %,,P +  5.00  %,12/15/27,,,2217.0,,,308,,,296,,(6) (7) (8),
191,MRI Software LLC,Real Estate Mgmt. & Development,10.99  %,,S +  5.50  %,02/10/26,,,23040.0,,,22411,,,22435,,,
192,MRI Software LLC,Real Estate Mgmt. & Development,10.90  %,,S +  5.50  %,02/10/26,,,6486.0,,,6467,,,6316,,,
193,MRI Software LLC,Real Estate Mgmt. & Development,,,S +  5.50  %,02/10/26,,,1612.0,,,(  18,),,(  42,),(8),
194,"NFM & J, L.P. (dba the Facilities Group)",Professional Services,11.22  %,,S +  5.75  %,11/30/27,,,16951.0,,,16699,,,16442,,(6) (7),
195,"NFM & J, L.P. (dba the Facilities Group)",Professional Services,11.27  %,,S +  5.75  %,11/30/27,,,17226.0,,,15389,,,15123,,(6) (7) (8),
196,"NFM & J, L.P. (dba the Facilities Group)",Professional Services,13.25  %,,P +  4.75  %,11/30/27,,,2992.0,,,58,,,10,,(6) (7) (8),
197,One GI LLC,Health Care Providers & Services,12.17  %,,S +  6.75  %,12/22/25,,,22471.0,,,22244,,,21123,,(6) (7),
198,One GI LLC,Health Care Providers & Services,12.17  %,,S +  6.75  %,12/22/25,,,11995.0,,,11851,,,11275,,(6) (7),
199,One GI LLC,Health Care Providers & Services,12.17  %,,S +  6.75  %,12/22/25,,,9239.0,,,9146,,,8684,,(6) (7),
200,One GI LLC,Health Care Providers & Services,12.17  %,,S +  6.75  %,12/22/25,,,6626.0,,,6493,,,6184,,(6) (7) (8),
201,One GI LLC,Health Care Providers & Services,12.17  %,,S +  6.75  %,12/22/25,,,3610.0,,,3574,,,3393,,(6) (7),
202,Investment  (1)(4),Industry,Interest  Rate  (2),Reference Rate  and Spread  (2),Maturity,,Par  (3),,Cost,,Fair  Value,,Footnotes,,,,,
203,"Ortholite, LLC","Textiles, Apparel & Luxury Goods",11.65  %,S +  6.25  %,09/29/27,,$,5881.0,,$,5822,,$,5822,,(6),,
204,"Output Services Group, Inc.",Diversified Consumer Services,,S +  6.75  % (Incl.  1.50  % PIK),06/29/26,,,3890.0,,,3857,,,758,,(9),,
205,"PDDS Holdco, Inc. (dba Planet DDS)",Health Care Technology,13.09  %,S +  7.50  %,07/18/28,,,24090.0,,,23681,,,23729,,(6) (7),,
206,"PDDS Holdco, Inc. (dba Planet DDS)",Health Care Technology,12.94  %,S +  7.50  %,07/18/28,,,8063.0,,,4220,,,4099,,(6) (7) (8),,
207,"PDDS Holdco, Inc. (dba Planet DDS)",Health Care Technology,13.09  %,S +  7.50  %,07/18/28,,,2255.0,,,2236,,,2221,,(6) (7),,
208,"PDDS Holdco, Inc. (dba Planet DDS)",Health Care Technology,,S +  7.50  %,07/18/28,,,1815.0,,,(  29,),,(  27,),(6) (7) (8),,
209,"PDDS Holdco, Inc. (dba Planet DDS)",Health Care Technology,,S +  7.50  %,07/18/28,,,2805.0,,,(  23,),,(  42,),(6) (7) (8),,
210,Picture Head Midco LLC,Entertainment,12.88  %,S +  7.25  % (incl.  0.50  % PIK),12/31/24,,,44971.0,,,44440,,,43172,,(6) (7) (10),,
211,"Pioneer Buyer I, LLC",Software,12.39  %,S +  7.00  % PIK,11/01/28,,,28711.0,,,28350,,,28137,,(6) (7),,
212,"Pioneer Buyer I, LLC",Software,,S +  7.00  % PIK,11/01/27,,,4300.0,,,(  59,),,(  86,),(6) (7) (8),,
213,"PlanSource Holdings, Inc.",Health Care Technology,11.90  %,S +  6.25  %,04/22/25,,,56720.0,,,55404,,,56011,,(6) (7),,
214,"PlanSource Holdings, Inc.",Health Care Technology,11.90  %,S +  6.25  %,04/22/25,,,905.0,,,898,,,893,,(6) (7),,
215,"PlanSource Holdings, Inc.",Health Care Technology,11.90  %,S +  6.25  %,04/22/25,,,905.0,,,898,,,893,,(6) (7),,
216,"PlanSource Holdings, Inc.",Health Care Technology,,S +  6.25  %,04/22/25,,,7824.0,,,(  84,),,(  98,),(6) (7) (8),,
217,"Pluralsight, Inc",Professional Services,13.45  %,S +  8.00  %,04/06/27,,,75915.0,,,74907,,,72878,,(6) (7),,
218,"Pluralsight, Inc",Professional Services,13.44  %,S +  8.00  %,04/06/27,,,5100.0,,,3134,,,2994,,(6) (7) (8),,
219,"Premier Care Dental Management, LLC",Health Care Providers & Services,10.82  %,S +  5.50  %,08/05/28,,,18494.0,,,18217,,,17431,,(6) (7),,
220,"Premier Care Dental Management, LLC",Health Care Providers & Services,10.82  %,S +  5.50  %,08/05/28,,,10034.0,,,9871,,,9457,,(6) (7),,
221,"Premier Care Dental Management, LLC",Health Care Providers & Services,,S +  5.50  %,08/05/27,,,3052.0,,,(  40,),,(  176,),(6) (7) (8),,
222,"Premier Imaging, LLC (dba Lucid Health)",Health Care Providers & Services,11.65  %,S +  6.00  %,01/02/25,,,27277.0,,,26684,,,26596,,(6) (7),,
223,"Premier Imaging, LLC (dba Lucid Health)",Health Care Providers & Services,11.65  %,S +  6.00  %,01/02/25,,,7568.0,,,7519,,,7379,,(6) (7),,
224,"Premier Imaging, LLC (dba Lucid Health)",Health Care Providers & Services,11.65  %,S +  6.00  %,01/02/25,,,6047.0,,,6007,,,5896,,(6) (7),,
225,"Premier Imaging, LLC (dba Lucid Health)",Health Care Providers & Services,11.65  %,S +  6.00  %,01/02/25,,,1639.0,,,1629,,,1598,,(6) (7),,
226,"Project Eagle Holdings, LLC (dba Exostar)",Aerospace & Defense,11.43  %,S +  6.00  %,07/06/26,,,35008.0,,,34564,,,34921,,(6) (7),,
227,"Project Eagle Holdings, LLC (dba Exostar)",Aerospace & Defense,,S +  6.00  %,07/06/26,,,75.0,,,(  1,),,—,,(6) (7) (8),,
228,Prophix Software Inc. (dba Pound Bidco),Diversified Financial Services,11.93  %,S +  6.50  %,01/30/26,,,18948.0,,,18751,,,18806,,(5) (6) (7),,
229,Prophix Software Inc. (dba Pound Bidco),Diversified Financial Services,11.93  %,S +  6.50  %,01/30/26,,,7752.0,,,7661,,,7694,,(5) (6) (7),,
230,Prophix Software Inc. (dba Pound Bidco),Diversified Financial Services,,S +  6.50  %,01/30/26,,,1659.0,,,—,,,(  12,),(6) (7) (8),,
231,Prophix Software Inc. (dba Pound Bidco),Diversified Financial Services,,S +  6.50  %,01/30/26,,,3445.0,,,(  33,),,(  26,),(5) (6) (7) (8),,
232,"PT Intermediate Holdings III, LLC (dba Parts Town)",Trading Companies & Distributors,11.52  %,S +  5.98  %,11/01/28,,,22617.0,,,22440,,,22278,,(6),,
233,"PT Intermediate Holdings III, LLC (dba Parts Town)",Trading Companies & Distributors,11.52  %,S +  5.98  %,11/01/28,,,2009.0,,,1993,,,1979,,(6),,
234,"PT Intermediate Holdings III, LLC (dba Parts Town)",Trading Companies & Distributors,11.52  %,S +  5.98  %,11/01/28,,,1945.0,,,1930,,,1916,,(6),,
235,"PT Intermediate Holdings III, LLC (dba Parts Town)",Trading Companies & Distributors,11.52  %,S +  5.98  %,11/01/28,,,1390.0,,,1379,,,1369,,(6),,
236,"Purfoods, LLC",Health Care Providers & Services,11.76  %,S +  6.25  %,08/12/26,,,582.0,,,567,,,569,,(6) (7),,
237,"Purfoods, LLC",Health Care Providers & Services,11.79  %,S +  6.25  %,08/12/26,,,393.0,,,388,,,384,,(6) (7),,
238,"Recochem, Inc",Chemicals,,S +  5.75  %,09/01/30,CAD,,1299.0,,,—,,,—,,(5) (6) (8),,
239,"Recochem, Inc",Chemicals,,S +  5.75  %,09/01/30,CAD,,10393.0,,,—,,,—,,(5) (6) (8),,
240,"Recochem, Inc",Chemicals,,S +  5.75  %,09/01/30,CAD,,1949.0,,,—,,,—,,(5) (6) (8),,
241,Recorded Books Inc. (dba RBMedia),Media,11.64  %,S +  6.25  %,09/03/30,,,9251.0,,,8999,,,8997,,(6),,
242,Recorded Books Inc. (dba RBMedia),Media,11.66  %,S +  6.25  %,08/31/28,,,749.0,,,408,,,407,,(6) (8),,
243,"Riverpoint Medical, LLC",Health Care Equipment & Supplies,10.54  %,S +  5.00  %,06/21/25,,,21532.0,,,21032,,,21047,,(6) (7),,
244,"Riverpoint Medical, LLC",Health Care Equipment & Supplies,10.54  %,S +  5.00  %,06/21/25,,,1631.0,,,1621,,,1594,,(6) (7),,
245,"Riverpoint Medical, LLC",Health Care Equipment & Supplies,10.42  %,S +  5.00  %,06/21/25,,,4094.0,,,475,,,420,,(6) (7) (8),,
246,Rodeo Buyer Company (dba Absorb Software),Professional Services,11.67  %,S +  6.25  %,05/25/27,,,21167.0,,,20884,,,20902,,(5) (6) (7),,
247,Rodeo Buyer Company (dba Absorb Software),Professional Services,11.67  %,S +  6.25  %,05/25/27,,,3387.0,,,1313,,,1312,,(5) (6) (7) (8),,
248,"Rubrik, Inc.",Software,12.53  %,S +  7.00  %,08/17/28,,,34387.0,,,34049,,,34043,,(6),,
249,"Rubrik, Inc.",Software,12.37  %,S +  7.00  %,08/17/28,,,4806.0,,,439,,,437,,(6) (8),,
250,Investment  (1)(4),Industry,Interest  Rate  (2),Reference Rate  and Spread  (2),Maturity,,Par  (3),,Cost,,Fair  Value,,Footnotes,,,,,
251,"Singlewire Software, LLC",Software,11.64  %,S +  6.25  %,05/10/29,$,,869.0,,$,844,,$,847,,(6) (7),,
252,"Singlewire Software, LLC",Software,,S +  6.25  %,05/10/29,,,129.0,,,(  4,),,(  3,),(6) (7) (8),,
253,"Smarsh, Inc.",Software,11.84  %,S +  6.50  %,02/16/29,,,26667.0,,,26447,,,26400,,(7),,
254,"Smarsh, Inc.",Software,11.84  %,S +  6.50  %,02/16/29,,,6667.0,,,3292,,,3267,,(7) (8),,
255,"Smarsh, Inc.",Software,,S +  6.50  %,02/16/29,,,1667.0,,,(  13,),,(  17,),(7) (8),,
256,"Southeast Mechanical, LLC (dba. SEM Holdings, LLC)",Diversified Consumer Services,11.43  %,S +  6.00  %,07/06/27,,,10665.0,,,10495,,,10505,,(6) (7) (11),,
257,"Southeast Mechanical, LLC (dba. SEM Holdings, LLC)",Diversified Consumer Services,11.65  %,S +  6.00  %,07/06/27,,,7400.0,,,1410,,,1369,,(6) (7) (8) (11),,
258,"Southeast Mechanical, LLC (dba. SEM Holdings, LLC)",Diversified Consumer Services,,S +  6.00  %,07/06/27,,,1900.0,,,(  29,),,(  29,),(6) (7) (8) (11),,
259,"SPay, Inc. (dba Stack Sports)",Interactive Media & Services,14.95  %,S +  9.25  % (Incl.  3.50  % PIK),03/14/25,,,31908.0,,,31079,,,30313,,(6) (7) (10),,
260,"SPay, Inc. (dba Stack Sports)",Interactive Media & Services,14.95  %,S +  9.25  % (Incl.  3.50  % PIK),03/14/25,,,2311.0,,,2227,,,2195,,(6) (7),,
261,"SPay, Inc. (dba Stack Sports)",Interactive Media & Services,14.95  %,S +  9.25  % (Incl.  3.50  % PIK),03/14/25,,,1161.0,,,1136,,,1103,,(6) (7) (10),,
262,"SpendMend, LLC",Health Care Providers & Services,11.04  %,S +  5.50  %,03/01/28,,,629.0,,,621,,,614,,(6) (7),,
263,"SpendMend, LLC",Health Care Providers & Services,11.03  %,S +  5.50  %,03/01/28,,,276.0,,,114,,,110,,(6) (7) (8),,
264,"SpendMend, LLC",Health Care Providers & Services,11.03  %,S +  5.50  %,03/01/28,,,83.0,,,32,,,31,,(6) (7) (8),,
265,"Spotless Brands, LLC",Diversified Consumer Services,12.30  %,S +  6.75  %,07/25/28,,,215.0,,,209,,,210,,(6) (7),,
266,"Spotless Brands, LLC",Diversified Consumer Services,12.04  %,S +  6.50  %,07/25/28,,,33.0,,,32,,,33,,(6) (7),,
267,"StarCompliance Intermediate, LLC",Diversified Financial Services,12.24  %,S +  6.75  %,01/12/27,,,15600.0,,,15409,,,15366,,(6) (7),,
268,"StarCompliance Intermediate, LLC",Diversified Financial Services,12.24  %,S +  6.75  %,01/12/27,,,2514.0,,,2480,,,2476,,(6) (7),,
269,"StarCompliance Intermediate, LLC",Diversified Financial Services,12.20  %,S +  6.75  %,01/12/27,,,2500.0,,,1447,,,1438,,(6) (7) (8),,
270,"Sundance Group Holdings, Inc. (dba NetDocuments)",Software,11.72  %,S +  6.25  %,07/02/27,,,41043.0,,,40607,,,40222,,(6) (7),,
271,"Sundance Group Holdings, Inc. (dba NetDocuments)",Software,11.73  %,S +  6.25  %,07/02/27,,,12313.0,,,12147,,,12067,,(6) (7),,
272,"Sundance Group Holdings, Inc. (dba NetDocuments)",Software,11.71  %,S +  6.25  %,07/02/27,,,4925.0,,,2577,,,2528,,(6) (7) (8),,
273,"Sunstar Insurance Group, LLC",Insurance,11.54  %,S +  6.00  %,10/09/26,,,20388.0,,,20249,,,20082,,(6) (7),,
274,"Sunstar Insurance Group, LLC",Insurance,11.54  %,S +  6.00  %,10/09/26,,,4004.0,,,3966,,,3944,,(6) (7),,
275,"Sunstar Insurance Group, LLC",Insurance,11.54  %,S +  6.00  %,10/09/26,,,4732.0,,,1418,,,1417,,(6) (7) (8),,
276,"Sunstar Insurance Group, LLC",Insurance,11.54  %,S +  6.00  %,10/09/26,,,336.0,,,332,,,331,,(6) (7),,
277,"Sunstar Insurance Group, LLC",Insurance,13.50  %,P +  5.00  %,10/09/26,,,374.0,,,70,,,69,,(6) (7) (8),,
278,Superior Environmental Solutions,Commercial Services & Supplies,11.92  %,S +  6.50  %,08/01/29,,,4000.0,,,3902,,,3900,,(6),,
279,Superior Environmental Solutions,Commercial Services & Supplies,11.87  %,S +  6.50  %,08/01/29,,,400.0,,,110,,,110,,(6) (8),,
280,Superior Environmental Solutions,Commercial Services & Supplies,,S +  6.50  %,08/01/29,,,600.0,,,(  7,),,(  8,),(6) (8),,
281,"Superman Holdings, LLC (dba Foundation Software)",Construction & Engineering,11.52  %,S +  6.13  %,08/31/27,,,31239.0,,,30775,,,30614,,(6) (7),,
282,"Superman Holdings, LLC (dba Foundation Software)",Construction & Engineering,11.52  %,S +  6.13  %,08/31/27,,,4027.0,,,3935,,,3947,,(6) (7),,
283,"Superman Holdings, LLC (dba Foundation Software)",Construction & Engineering,11.52  %,S +  6.13  %,08/31/27,,,945.0,,,917,,,926,,(6) (7),,
284,"Superman Holdings, LLC (dba Foundation Software)",Construction & Engineering,,S +  6.13  %,08/31/26,,,122.0,,,(  2,),,(  2,),(6) (7) (8),,
285,"Superman Holdings, LLC (dba Foundation Software)",Construction & Engineering,,S +  6.13  %,08/31/27,,,952.0,,,(  11,),,(  19,),(6) (7) (8),,
286,Sweep Purchaser LLC,Commercial Services & Supplies,11.24  %,S +  5.75  %,11/30/26,,,27893.0,,,27565,,,26498,,(6) (7),,
287,Sweep Purchaser LLC,Commercial Services & Supplies,11.22  %,S +  5.75  %,11/30/26,,,8855.0,,,8750,,,8412,,(6) (7),,
288,Sweep Purchaser LLC,Commercial Services & Supplies,11.22  %,S +  5.75  %,11/30/26,,,7100.0,,,7012,,,6745,,(6) (7),,
289,Sweep Purchaser LLC,Commercial Services & Supplies,11.22  %,S +  5.75  %,11/30/26,,,4932.0,,,4863,,,4686,,(6) (7),,
290,Investment  (1)(4),Industry,Interest  Rate  (2),Reference Rate  and Spread  (2),Maturity,,Par  (3),,Cost,,Fair  Value,,Footnotes,,,,,
291,Sweep Purchaser LLC,Commercial Services & Supplies,11.23  %,S +  5.75  %,11/30/26,$,,4541.0,,$,4400,,$,4223,,(6) (7) (8),,
292,"The Center for Orthopedic and Research Excellence, Inc. (dba HOPCo)",Health Care Providers & Services,11.52  %,S +  6.00  %,08/15/25,,,25856.0,,,25154,,,25403,,(6) (7),,
293,"The Center for Orthopedic and Research Excellence, Inc. (dba HOPCo)",Health Care Providers & Services,11.19  %,S +  6.00  %,08/15/25,,,7837.0,,,7747,,,7700,,(6) (7),,
294,"The Center for Orthopedic and Research Excellence, Inc. (dba HOPCo)",Health Care Providers & Services,11.01  %,S +  6.00  %,08/15/25,,,4653.0,,,4604,,,4572,,(6) (7),,
295,"The Center for Orthopedic and Research Excellence, Inc. (dba HOPCo)",Health Care Providers & Services,11.50  %,S +  6.00  %,08/15/25,,,2115.0,,,1756,,,1743,,(6) (7) (8),,
296,"The Center for Orthopedic and Research Excellence, Inc. (dba HOPCo)",Health Care Providers & Services,,S +  6.00  %,08/15/25,,,4565.0,,,(  64,),,(  80,),(6) (7) (8),,
297,"Thrasio, LLC",Internet & Direct Marketing Retail,,S +  7.00  %,12/18/26,,,38832.0,,,38379,,,22911,,(6) (7) (9),,
298,Total Vision LLC,Health Care Providers & Services,11.61  %,S +  6.00  %,07/15/26,,,16886.0,,,16649,,,16591,,(6) (7),,
299,Total Vision LLC,Health Care Providers & Services,11.63  %,S +  6.00  %,07/15/26,,,10380.0,,,9598,,,9574,,(6) (7) (8),,
300,Total Vision LLC,Health Care Providers & Services,11.63  %,S +  6.00  %,07/15/26,,,4969.0,,,4907,,,4882,,(6) (7),,
301,Total Vision LLC,Health Care Providers & Services,11.58  %,S +  6.00  %,07/15/26,,,2473.0,,,2443,,,2430,,(6) (7),,
302,Total Vision LLC,Health Care Providers & Services,,S +  6.00  %,07/15/26,,,1270.0,,,(  14,),,(  22,),(6) (7) (8),,
303,Trader Corporation,Automobiles,12.13  %,C +  6.75  %,12/21/29,CAD,,315.0,,,228,,,228,,(5) (6) (7),,
304,Trader Corporation,Automobiles,,C +  6.75  %,12/22/28,CAD,,24.0,,,—,,,-,,(5) (6) (7) (8),,
305,USN Opco LLC (dba Global Nephrology Solutions),Health Care Providers & Services,11.29  %,S +  5.75  %,12/21/26,,,21487.0,,,21232,,,20843,,(6) (7),,
306,USN Opco LLC (dba Global Nephrology Solutions),Health Care Providers & Services,11.29  %,S +  5.75  %,12/21/26,,,9631.0,,,9316,,,9141,,(6) (7) (8),,
307,USN Opco LLC (dba Global Nephrology Solutions),Health Care Providers & Services,11.29  %,S +  5.75  %,12/21/26,,,7469.0,,,7374,,,7245,,(6) (7),,
308,USN Opco LLC (dba Global Nephrology Solutions),Health Care Providers & Services,11.29  %,S +  5.75  %,12/21/26,,,3023.0,,,2028,,,1971,,(6) (7) (8),,
309,"VASA Fitness Buyer, Inc.",Consumer Retail,13.31  %,S +  7.50  % (Incl.  0.38  % PIK),08/14/28,,,4168.0,,,4025,,,4022,,(6),,
310,"VASA Fitness Buyer, Inc.",Consumer Retail,,S +  7.50  % (Incl.  0.38  % PIK),08/14/28,,,119.0,,,(  4,),,(  4,),(6) (8),,
311,"VASA Fitness Buyer, Inc.",Consumer Retail,,S +  7.50  % (Incl.  0.38  % PIK),08/14/28,,,714.0,,,(  12,),,(  13,),(6) (8),,
312,"Viant Medical Holdings, Inc.",Health Care Equipment & Supplies,11.68  %,L +  6.25  %,07/02/25,,,30900.0,,,30016,,,30591,,(6),,
313,"Volt Bidco, Inc. (dba Power Factors)",Independent Power and Renewable Electricity Producers,12.39  %,S +  7.00  %,08/11/27,,,35122.0,,,34609,,,34508,,(6) (7),,
314,"Volt Bidco, Inc. (dba Power Factors)",Independent Power and Renewable Electricity Producers,12.40  %,S +  7.00  %,08/11/27,,,6713.0,,,6713,,,6596,,(6) (7),,
315,"Volt Bidco, Inc. (dba Power Factors)",Independent Power and Renewable Electricity Producers,,S +  7.00  %,08/11/27,,,3685.0,,,(  51,),,(  64,),(6) (7) (8),,
316,"VRC Companies, LLC (dba Vital Records Control)",Commercial Services & Supplies,11.13  %,S +  5.50  %,06/29/27,,,32334.0,,,32004,,,31364,,(6) (7),,
317,"VRC Companies, LLC (dba Vital Records Control)",Commercial Services & Supplies,,P +  4.50  %,06/29/27,,,944.0,,,(  9,),,(  28,),(6) (7) (8),,
318,"WebPT, Inc.",Health Care Technology,12.27  %,S +  6.75  %,01/18/28,,,25126.0,,,23792,,,24497,,(6) (7),,
319,"WebPT, Inc.",Health Care Technology,12.23  %,S +  6.75  %,01/18/28,,,5534.0,,,5469,,,5395,,(6) (7),,
320,"WebPT, Inc.",Health Care Technology,12.25  %,S +  6.75  %,01/18/28,,,2617.0,,,2030,,,1994,,(6) (7) (8),,
321,"WebPT, Inc.",Health Care Technology,12.30  %,S +  6.75  %,01/18/28,,,2617.0,,,398,,,383,,(6) (7) (8),,
322,"Wellness AcquisitionCo, Inc. (dba SPINS)",IT Services,11.02  %,S +  5.50  %,01/20/27,,,21613.0,,,21346,,,21288,,(6) (7),,
323,"Wellness AcquisitionCo, Inc. (dba SPINS)",IT Services,,S +  5.50  %,01/20/27,,,2600.0,,,(  29,),,(  39,),(6) (7) (8),,
324,"Wellness AcquisitionCo, Inc. (dba SPINS)",IT Services,,S +  5.50  %,01/20/27,,,4000.0,,,(  27,),,(  60,),(6) (7) (8),,
325,Whitewater Holding Company LLC,Diversified Consumer Services,11.29  %,S +  5.75  %,12/21/27,,,17212.0,,,16952,,,16696,,(6) (7),,
326,Whitewater Holding Company LLC,Diversified Consumer Services,11.31  %,S +  5.75  %,12/21/27,,,5778.0,,,5687,,,5604,,(6) (7),,
327,Whitewater Holding Company LLC,Diversified Consumer Services,11.29  %,S +  5.75  %,12/21/27,,,5741.0,,,5655,,,5569,,(6) (7),,
328,Whitewater Holding Company LLC,Diversified Consumer Services,11.54  %,S +  6.00  %,12/21/27,,,2694.0,,,1905,,,1884,,(6) (7) (8),,
329,Whitewater Holding Company LLC,Diversified Consumer Services,11.22  %,S +  5.75  %,12/21/27,,,2340.0,,,200,,,164,,(6) (7) (8),,
330,"Wine.com, LLC",Beverages,12.64  %,S +  7.00  %,11/14/24,,,15400.0,,,15405,,,20020,,(6) (7),,
331,Investment  (1)(4),Industry,Interest  Rate  (2),Reference Rate  and Spread  (2),Maturity,Par  (3),,Cost,,Fair  Value,,Footnotes,,,,,,
332,"Wine.com, LLC",Beverages,12.64  %,S +  7.00  %,11/14/24,$,3700.0,,$,3703,,$,4810,,(6) (7),,,
333,"Wine.com, LLC",Beverages,,12.00  % PIK,11/14/24,,5882.0,,,7672,,,2588,,(6) (7) (9) (10),,,
334,"Wine.com, LLC",Beverages,,12.00  % PIK,11/14/24,,1541.0,,,673,,,(  863,),(6) (7) (8) (9) (10),,,
335,"WorkForce Software, LLC",Software,12.82  %,S +  7.25  % (Incl.  3.00  % PIK),07/31/25,,23043.0,,,22572,,,22582,,(6) (7),,,
336,"WorkForce Software, LLC",Software,12.82  %,S +  7.25  % (Incl.  3.00  % PIK),07/31/25,,3250.0,,,3216,,,3185,,(6) (7),,,
337,"WorkForce Software, LLC",Software,12.82  %,S +  7.25  % (Incl.  3.00  % PIK),07/31/25,,2389.0,,,2360,,,2341,,(6) (7),,,
338,"WorkForce Software, LLC",Software,,S +  7.25  % (Incl.  3.00  % PIK),07/31/25,,1894.0,,,(  16,),,(  38,),(6) (7) (8),,,
339,"WSO2, Inc.",IT Services,12.95  %,S +  7.50  % (Incl.  3.00  % PIK),11/04/26,,32872.0,,,32461,,,32215,,(6) (7),,,
340,Xactly Corporation,IT Services,12.77  %,S +  7.25  %,07/31/25,,62025.0,,,61322,,,61095,,(6) (7),,,
341,Xactly Corporation,IT Services,,S +  7.25  %,07/31/25,,3874.0,,,(  37,),,(  58,),(6) (7) (8),,,
342,"Zarya Intermediate, LLC (dba iOFFICE)",Real Estate Mgmt. & Development,11.92  %,S +  6.50  %,07/01/27,,76666.0,,,76666,,,75899,,(6) (7),,,
343,"Zarya Intermediate, LLC (dba iOFFICE)",Real Estate Mgmt. & Development,11.91  %,S +  6.50  %,07/01/27,,7987.0,,,3423,,,3343,,(6) (7) (8),,,
344,"Zodiac Intermediate, LLC (dba Zipari)",Health Care Technology,,S +  8.00  %,12/21/26,,50230.0,,,49269,,,30540,,(6) (7) (9),,,
345,"Zodiac Intermediate, LLC (dba Zipari)",Health Care Technology,,S +  8.00  %,12/22/25,,7500.0,,,7332,,,4560,,(6) (7) (9),,,
346,Total 1st Lien/Senior Secured Debt,,,,,,,,3242212,,,3141036,,,,,,
347,1st Lien/Last-Out Unitranche (13) -  7.70  %,,,,,,,,,,,,,,,,,
348,"Doxim, Inc.",Diversified Financial Services,11.82  %,S +  6.40  %,06/01/26,$,38967.0,,$,38165,,$,36629,,(6) (7),,,
349,"Doxim, Inc.",Diversified Financial Services,12.17  %,S +  6.75  %,06/01/26,,24563.0,,,24227,,,23089,,(6) (7),,,
350,"Doxim, Inc.",Diversified Financial Services,11.73  %,S +  6.40  %,06/01/26,,22863.0,,,22330,,,21491,,(6) (7),,,
351,"Doxim, Inc.",Diversified Financial Services,12.42  %,S +  7.00  %,06/01/26,,6615.0,,,6522,,,6251,,(6) (7),,,
352,"Doxim, Inc.",Diversified Financial Services,13.42  %,S +  8.00  %,06/01/26,,5136.0,,,5061,,,4982,,(6) (7),,,
353,"Doxim, Inc.",Diversified Financial Services,13.42  %,S +  8.00  %,06/01/26,,3849.0,,,3796,,,3733,,(6) (7),,,
354,"EDB Parent, LLC (dba Enterprise DB)",Software,12.14  %,S +  6.75  %,07/07/28,,19504.0,,,19064,,,19017,,(6) (7),,,
355,"EDB Parent, LLC (dba Enterprise DB)",Software,12.14  %,S +  6.75  %,07/07/28,,7591.0,,,2843,,,2653,,(6) (7) (8),,,
356,Thor FinanceCo LLC (dba Harmoni Towers),Wireless Telecommunication Services,12.42  %,S +  7.00  %,08/24/28,,3111.0,,,3073,,,3072,,(6),,,
357,Thor FinanceCo LLC (dba Harmoni Towers),Wireless Telecommunication Services,,S +  7.00  %,08/24/28,,1889.0,,,(  23,),,(  24,),(6) (8),,,
358,"Towerco IV Holdings, LLC",Wireless Telecommunication Services,9.43  %,S +  4.00  %,08/31/28,,5000.0,,,2284,,,2283,,(6) (8),,,
359,Total 1st Lien/Last-Out Unitranche,,,,,,,,127342,,,123176,,,,,,
360,2nd Lien/Senior Secured Debt -  5.56  %,,,,,,,,,,,,,,,,,
361,"Animal Supply Intermediate, LLC",Distributors,,7.00  % PIK,11/14/25,$,10287.0,,$,9030,,$,—,,(7) (9) (11),,,
362,"Chase Industries, Inc. (dba Senneca Holdings)",Building Products,,10.00  % PIK,11/11/25,,12150.0,,,9714,,,1701,,(6) (7) (9),,,
363,"Chase Industries, Inc. (dba Senneca Holdings)",Building Products,,,05/11/26,,15511.0,,,—,,,—,,(6) (7) (12),,,
