,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
340,,"AAH TOPCO, LLC +(5)",One stop,,SF +,5.50,,,N/A(6),,,,,12/2027,,-,,,-,,,-,,(  2  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,,"AAH TOPCO, LLC +",One stop,,SF +,5.50,(k),,10.92,,,,,12/2027,,472,,,468,,,-,,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,,"Active Day, Inc.#+",One stop,,SF +,5.75,(l),,11.29,,,,,02/2025,,17566,,,17462,,,0.7,,17216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,,"Active Day, Inc.#+",One stop,,SF +,5.75,(l),,11.29,,,,,02/2025,,1356,,,1348,,,0.1,,1328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,,"Active Day, Inc.*#",One stop,,SF +,5.75,(l),,11.29,,,,,02/2025,,874,,,869,,,-,,856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,,"Active Day, Inc.+",One stop,,SF +,5.75,(l),,11.29,,,,,02/2025,,696,,,692,,,-,,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,,"Active Day, Inc.+",One stop,,SF +,5.75,(l),,11.29,,,,,02/2025,,615,,,610,,,-,,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,,"Active Day, Inc.*#",One stop,,SF +,5.75,(l),,11.29,,,,,02/2025,,604,,,600,,,-,,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,,"Active Day, Inc.+(5)",One stop,,SF +,5.75,,,N/A(6),,,,,02/2025,,-,,,(  2  ),,,-,,(  4  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,,"Active Day, Inc.+",One stop,,SF +,5.75,(l),,11.29,,,,,02/2025,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.00,(l),,11.55,,,,,03/2026,,16343,,,16198,,,0.6,,16343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,,"Acuity Eyecare Holdings, LLC+(23)",One stop,,No Value,,,,16.50,,,,,06/2027,,12165,,,12007,,,0.5,,12165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.25,(l),,11.79,,,,,03/2026,,4036,,,4012,,,0.2,,4036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.25,(l),,11.80,,,,,03/2026,,3596,,,3570,,,0.2,,3596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,,"Acuity Eyecare Holdings, LLC#+",One stop,,SF +,6.25,(l),,11.79,,,,,03/2026,,3504,,,3484,,,0.2,,3504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.25,(l),,11.79,,,,,03/2026,,3171,,,3185,,,0.1,,3171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.00,(l),,11.53,,,,,03/2026,,2027,,,1999,,,0.1,,2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.25,(l),,11.79,,,,,03/2026,,1849,,,1866,,,0.1,,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.25,(l),,11.79,,,,,03/2026,,447,,,445,,,-,,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,,"Acuity Eyecare Holdings, LLC+(23)",One stop,,SF +,13.00,(l),,11.79,cash/,6.75,PIK,,03/2026,,264,,,263,,,-,,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.25,(l),,11.79,,,,,03/2026,,165,,,164,,,-,,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.00,(l),,11.52,,,,,03/2026,,30,,,27,,,-,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,,"Acuity Eyecare Holdings, LLC+",Senior secured,,SF +,6.25,(l),,11.79,,,,,03/2026,,109,,,108,,,-,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,,"Acuity Eyecare Holdings, LLC+(23)",One stop,,SF +,13.00,(l),,11.79,cash/,6.75,PIK,,03/2026,,102,,,102,,,-,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.25,(l),,11.79,,,,,03/2026,,1,,,1,,,-,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,,"Acuity Eyecare Holdings, LLC+(5)",One stop,,SF +,6.25,,,N/A(6),,,,,03/2026,,-,,,(  2  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.00,(l),,11.55,,,,,03/2026,,1033,,,1024,,,0.1,,1033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+,One stop,,SF +,6.13,(l),,11.65,,,,,03/2027,,4661,,,4625,,,0.2,,4661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+,One stop,,SF +,6.13,(l),,11.65,,,,,03/2027,,3896,,,3855,,,0.2,,3896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+(23),Subordinated debt,,SF +,10.50,(k),,15.92,,,,,03/2028,,2213,,,2192,,,0.1,,2213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+(23),Subordinated debt,,SF +,10.50,(k),,15.92,,,,,03/2028,,846,,,840,,,-,,846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+(23),Subordinated debt,,SF +,10.50,(k),,15.92,,,,,03/2028,,264,,,262,,,-,,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+,One stop,,SF +,6.25,(k),,11.67,,,,,03/2027,,153,,,151,,,-,,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+(5),One stop,,SF +,6.00,,,N/A(6),,,,,03/2027,,-,,,(  1  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+,One stop,,SF +,6.25,(k)(l),,11.68,,,,,03/2027,,72,,,72,,,-,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,,Bamboo US Bidco LLC+,One stop,,SF +,6.00,(k),,11.32,,,,,09/2030,,2424,,,2352,,,0.1,,2352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,,Bamboo US Bidco LLC+(8)(9),One stop,,E +,6.00,(c),,9.86,,,,,09/2030,,1595,,,1547,,,0.1,,1547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,,Bamboo US Bidco LLC+(5),One stop,,SF +,6.00,,,N/A(6),,,,,09/2029,,-,,,(  15  ),,,-,,(  15  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,,Bamboo US Bidco LLC+(5),One stop,,SF +,6.00,,,N/A(6),,,,,09/2030,,-,,,(  6  ),,,-,,(  6  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,,"Community Care Partners, LLC+",One stop,,SF +,6.00,(k),,11.43,,,,,06/2026,,2325,,,2311,,,0.1,,2186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,,"Community Care Partners, LLC+(5)",One stop,,SF +,6.00,,,N/A(6),,,,,06/2026,,-,,,(  2  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,,"CRH Healthcare Purchaser, Inc.+",Senior secured,,SF +,4.75,(l),,10.29,,,,,12/2024,,19501,,,19500,,,0.8,,19209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,,"CRH Healthcare Purchaser, Inc.+",Senior secured,,SF +,4.75,(l),,10.29,,,,,12/2024,,5145,,,5126,,,0.2,,5068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,,"CRH Healthcare Purchaser, Inc.+",Senior secured,,SF +,4.75,(l),,10.29,,,,,12/2024,,,4070,,,,4063,,,0.2,,,4008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,,"CRH Healthcare Purchaser, Inc.+",Senior secured,,SF +,4.75,(l),,10.29,,,,,12/2024,,3485,,,3471,,,0.1,,3433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,,"CRH Healthcare Purchaser, Inc.+",Senior secured,,SF +,4.75,(l),,10.29,,,,,12/2024,,200,,,199,,,-,,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,,Datix Bidco Limited+(8)(9)(10),Senior secured,,SN +,4.50,(i),,9.69,,,,,04/2025,,54300,,,60233,,,2.1,,53757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,,Datix Bidco Limited+(8)(9)(10),Second lien,,SN +,7.75,(i),,12.94,,,,,04/2026,,19268,,,21320,,,0.8,,19171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,,"Emerge Intermediate, Inc.*#(23)",One stop,,SF +,7.25,(k),,11.42,cash/,1.25,PIK,,05/2024,,19231,,,19186,,,0.8,,19231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,,"Emerge Intermediate, Inc.+(23)",One stop,,SF +,7.25,(k),,11.42,cash/,1.25,PIK,,05/2024,,1741,,,1736,,,0.1,,1741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,,"Emerge Intermediate, Inc.+(23)",One stop,,SF +,7.25,(k),,11.43,cash/,1.25,PIK,,05/2024,,134,,,132,,,-,,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,,Encorevet Group LLC+,One stop,,SF +,6.75,(l),,12.32,,,,,11/2024,,975,,,972,,,-,,945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,,Encorevet Group LLC+,One stop,,SF +,6.75,(l),,12.32,,,,,11/2024,,613,,,611,,,-,,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,,Encorevet Group LLC+,One stop,,SF +,6.75,(l),,12.32,,,,,11/2024,,304,,,303,,,-,,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,,Encorevet Group LLC+,One stop,,SF +,6.75,(l),,12.32,,,,,11/2024,,291,,,290,,,-,,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,,Encorevet Group LLC+,One stop,,SF +,6.75,(l),,12.32,,,,,11/2024,,263,,,262,,,-,,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,,Encorevet Group LLC+,Senior secured,,SF +,6.75,(l),,12.32,,,,,11/2024,,242,,,241,,,-,,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,,Encorevet Group LLC+,One stop,,SF +,6.75,(l),,12.32,,,,,11/2024,,161,,,161,,,-,,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,,Encorevet Group LLC+,One stop,,SF +,6.75,(l),,12.32,,,,,11/2024,,113,,,113,,,-,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,,Encorevet Group LLC+,Senior secured,,SF +,6.75,(l),,12.32,,,,,11/2024,,109,,,109,,,-,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,,Encorevet Group LLC+,Senior secured,,SF +,6.75,(l),,12.32,,,,,11/2024,,68,,,67,,,-,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,,Encorevet Group LLC+,Senior secured,,SF +,6.75,(l),,12.32,,,,,11/2024,,56,,,56,,,-,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,,Encorevet Group LLC+,One stop,,SF +,6.75,(l),,12.32,,,,,11/2024,,55,,,55,,,-,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,,Encorevet Group LLC+,One stop,,SF +,6.75,(l),,12.32,,,,,11/2024,,32,,,32,,,-,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,,Encorevet Group LLC+,Senior secured,,SF +,6.75,(l),,12.32,,,,,11/2024,,10,,,10,,,-,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,,Encorevet Group LLC+,Senior secured,,SF +,6.75,(l),,12.28,,,,,11/2024,,47,,,47,,,-,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,,"ERC Topco Holdings, LLC+",One stop,,SF +,5.50,(l),,11.15,,,,,11/2028,,9116,,,9063,,,0.3,,7566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,,"ERC Topco Holdings, LLC+",One stop,,SF +,5.50,(l),,11.10,,,,,11/2027,,60,,,59,,,-,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,,C +,5.75,(h),,11.25,,,,,03/2027,,10516,,,10592,,,0.4,,10516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,,C +,5.75,(h),,11.25,,,,,03/2027,,82,,,80,,,-,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,,C +,5.75,(h),,11.25,,,,,03/2027,,471,,,499,,,-,,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,,C +,5.75,(h),,11.25,,,,,03/2027,,166,,,170,,,-,,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(12)",One stop,,SF +,5.75,(l),,11.27,,,,,03/2027,,70,,,69,,,-,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(12)",One stop,,SF +,5.75,(l),,11.27,,,,,03/2027,,94,,,93,,,-,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,,C +,5.75,(h),,11.25,,,,,03/2027,,690,,,715,,,-,,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,,Heartland Veterinary Partners LLC+,Senior secured,,SF +,4.75,(k),,10.17,,,,,12/2026,,836,,,830,,,-,,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,,Heartland Veterinary Partners LLC+,Senior secured,,SF +,4.75,(k),,10.17,,,,,12/2026,,161,,,160,,,-,,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,,Heartland Veterinary Partners LLC+,Senior secured,,SF +,4.75,,,N/A(6),,,,,12/2026,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,,Klick Inc.+(8)(12),Senior secured,,SF +,4.50,(l),,9.99,,,,,03/2028,,9896,,,9832,,,0.4,,9896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,,Klick Inc.+(5)(8)(12),Senior secured,,SF +,4.50,,,N/A(6),,,,,03/2026,,-,,,(  1  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,,"Krueger-Gilbert Health Physics, LLC+",Senior secured,,SF +,5.25,(l),,10.79,,,,,05/2025,,2287,,,2283,,,0.1,,2287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,,"Krueger-Gilbert Health Physics, LLC+",Senior secured,,SF +,5.25,(l),,10.79,,,,,05/2025,,1840,,,1832,,,0.1,,1840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,,"Krueger-Gilbert Health Physics, LLC+",Senior secured,,SF +,5.25,(l),,10.79,,,,,05/2025,,1080,,,1093,,,-,,1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,,"Krueger-Gilbert Health Physics, LLC+",Senior secured,,SF +,5.25,(l),,10.79,,,,,05/2025,,60,,,60,,,-,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,,"Krueger-Gilbert Health Physics, LLC+",Senior secured,,SF +,5.25,(l),,10.79,,,,,05/2025,,1086,,,1077,,,-,,1086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,,C +,5.50,(h),,11.01,,,,,05/2028,,17876,,,19826,,,0.7,,16983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.#(8)(12)",One stop,,SF +,5.50,(l),,11.04,,,,,05/2028,,4282,,,4242,,,0.2,,4068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.#(8)(12)",One stop,,SF +,5.50,(l),,11.04,,,,,05/2028,,2787,,,2768,,,0.1,,2648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,,C +,5.50,(h),,11.01,,,,,05/2028,,,1090,,,,1181,,,-,,,1035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,,C +,5.50,(h),,11.01,,,,,05/2028,,568,,,595,,,-,,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,,C +,5.50,(h),,11.01,,,,,05/2026,,182,,,184,,,-,,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(12)",One stop,,SF +,5.50,(l),,11.04,,,,,05/2026,,80,,,79,,,-,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(12)",One stop,,SF +,5.50,(l),,11.04,,,,,05/2028,,18,,,17,,,-,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,,"Oliver Street Dermatology Holdings, LLC+(7)(23)",One stop,,SF +,11.33,(l),,16.87,,,,,11/2023,,26731,,,16786,,,0.7,,18178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,,"Oliver Street Dermatology Holdings, LLC+(23)",One stop,,SF +,6.25,(l),,11.79,,,,,11/2023,,15083,,,15083,,,0.6,,15083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,,"Oliver Street Dermatology Holdings, LLC+(23)",One stop,,SF +,6.25,(l),,11.79,,,,,11/2023,,388,,,388,,,-,,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,,"Pinnacle Treatment Centers, Inc.*#",One stop,,SF +,6.75,(l),,12.32,,,,,01/2026,,18532,,,18201,,,0.7,,18532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,,"Pinnacle Treatment Centers, Inc.*",One stop,,SF +,6.75,(l),,12.32,,,,,01/2026,,7476,,,7349,,,0.3,,7476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,,"Pinnacle Treatment Centers, Inc.#+",One stop,,SF +,6.75,(l),,12.32,,,,,01/2026,,1523,,,1497,,,0.1,,1523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,,"Pinnacle Treatment Centers, Inc.+",One stop,,SF +,6.75,(l),,12.32,,,,,01/2026,,688,,,676,,,-,,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,,"Pinnacle Treatment Centers, Inc.+",One stop,,SF +,6.75,(l),,12.32,,,,,01/2026,,182,,,178,,,-,,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,,"Pinnacle Treatment Centers, Inc.+",One stop,,SF +,6.75,(l),,12.32,,,,,01/2026,,197,,,193,,,-,,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,,"Pinnacle Treatment Centers, Inc.+",One stop,,SF +,6.75,(l),,12.32,,,,,01/2026,,104,,,102,,,-,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,,"Pinnacle Treatment Centers, Inc.+",One stop,,SF +,6.75,(l),,12.32,,,,,01/2026,,37,,,36,,,-,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,,"Pinnacle Treatment Centers, Inc.#",One stop,,SF +,6.75,(l),,12.32,,,,,01/2026,,2181,,,2144,,,0.1,,2181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,,"Pinnacle Treatment Centers, Inc.#",One stop,,SF +,6.75,(l),,12.32,,,,,01/2026,,1147,,,1127,,,-,,1147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,,"Suveto Buyer, LLC+",One stop,,SF +,4.25,(k),,9.67,,,,,09/2027,,19672,,,19543,,,0.7,,19082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,,"Suveto Buyer, LLC+",One stop,,SF +,4.25,(k),,9.67,,,,,09/2027,,24,,,23,,,-,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,,,,,,,,,,,,,,,,388703,,,387084,,,14.7,,374314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
