,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
346,,Deca Dental Management LLC+,One stop,,L + 6.00,(c),,7.00,,05/2022,,737,,,742,,,-,,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,,Deca Dental Management LLC+,One stop,,L + 6.00,(c),,7.00,,05/2022,,2,,,-,,,-,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,,Health Care Providers & Services - (continued),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,,Deca Dental Management LLC+,One stop,,L + 6.00,(c),,7.00,,05/2022,,,-,,,,-,,,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,,"Emerge Intermediate, Inc.*#",One stop,,L + 8.50,(c),,7.00 cash/2.50 PIK,,05/2024,,19182,,,18976,,,0.7,,18798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,,"Emerge Intermediate, Inc.+(5)",One stop,,L + 6.00,,,N/A(6),,05/2024,,-,,,(2),,,-,,(6),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,,Encorevet Group LLC+,One stop,,L + 5.25,(c),,6.25,,11/2024,,706,,,698,,,-,,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,,Encorevet Group LLC+,Senior loan,,L + 5.25,(c),,6.25,,11/2024,,248,,,246,,,-,,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,,Encorevet Group LLC+,Senior loan,,L + 5.25,(c),,6.25,,11/2024,,111,,,111,,,-,,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,,Encorevet Group LLC+,Senior loan,,L + 5.25,(c),,6.25,,11/2024,,69,,,69,,,-,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,,Encorevet Group LLC+,Senior loan,,L + 5.25,(c),,6.25,,11/2024,,57,,,57,,,-,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,,Encorevet Group LLC+,Senior loan,,L + 5.25,(c),,6.25,,11/2024,,10,,,10,,,-,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,,Encorevet Group LLC+,Senior loan,,L + 5.25,,,N/A(6),,11/2024,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,,"ERC Finance, LLC+",One stop,,L + 6.00,(a),,7.00,,04/2024,,6896,,,6767,,,0.3,,6759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,,"ERC Finance, LLC+",One stop,,L + 6.00,(a),,7.00,,04/2024,,7,,,6,,,-,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,,"ERC Finance, LLC+(5)",One stop,,L + 6.00,,,N/A(6),,04/2024,,-,,,(4),,,-,,(4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,,Eyecare Services Partners Holdings LLC+,One stop,,L + 6.25,(c),,7.25,,05/2023,,18090,,,18164,,,0.6,,16281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,,Eyecare Services Partners Holdings LLC*+,One stop,,L + 6.25,(c),,7.25,,05/2023,,7936,,,8026,,,0.3,,7142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,,Eyecare Services Partners Holdings LLC*#,One stop,,L + 6.25,(c),,7.25,,05/2023,,6950,,,7034,,,0.2,,6255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,,Eyecare Services Partners Holdings LLC+,One stop,,L + 6.25,(c),,7.25,,05/2023,,5115,,,5130,,,0.2,,4604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,,Eyecare Services Partners Holdings LLC*+,One stop,,L + 6.25,(c),,7.25,,05/2023,,2373,,,2403,,,0.1,,2136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,,Eyecare Services Partners Holdings LLC*+,One stop,,L + 6.25,(c),,7.25,,05/2023,,1523,,,1541,,,0.1,,1371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,,Eyecare Services Partners Holdings LLC*#,One stop,,L + 6.25,(c),,7.24,,05/2023,,1126,,,1140,,,-,,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,,Eyecare Services Partners Holdings LLC*#,One stop,,L + 6.25,(c),,7.25,,05/2023,,992,,,1004,,,-,,893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,,Eyecare Services Partners Holdings LLC*+,One stop,,L + 6.25,(c),,7.25,,05/2023,,640,,,647,,,-,,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,,Eyecare Services Partners Holdings LLC+,One stop,,L + 6.25,(c),,7.25,,05/2023,,400,,,399,,,-,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.~(8)(9)(12)",One stop,,L + 4.50,(m),,4.50,,03/2027,,11742,,,11647,,,0.5,,12552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,,L + 4.50,(m),,4.50,,03/2027,,133,,,131,,,-,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(12)",One stop,,L + 4.50,(c),,5.50,,03/2027,,20,,,19,,,-,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(5)(8)(9)(12)",One stop,,L + 4.50,,,N/A(6),,03/2027,,-,,,(6),,,-,,(6),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,,Klick Inc.+(8)(12),Senior loan,,L + 4.50,(c),,5.50,,03/2028,,10124,,,10026,,,0.4,,10124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,,Klick Inc.+(5)(8)(12),Senior loan,,L + 4.50,,,N/A(6),,03/2026,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,,"Krueger-Gilbert Health Physics, LLC+~",Senior loan,,L + 5.25,(c),,6.25,,05/2025,,2341,,,2331,,,0.1,,2341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,,"Krueger-Gilbert Health Physics, LLC+",Senior loan,,L + 5.25,(c),,6.25,,05/2025,,1171,,,1170,,,-,,1171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,,"Krueger-Gilbert Health Physics, LLC+",Senior loan,,L + 5.25,(c),,6.25,,05/2025,,1108,,,1140,,,-,,1108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,,"Krueger-Gilbert Health Physics, LLC+",Senior loan,,L + 5.25,(c),,6.25,,05/2025,,50,,,50,,,-,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,,"MD Now Holdings, Inc.#+",One stop,,L + 5.00,(c),,6.00,,08/2025,,22430,,,22475,,,0.9,,22205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,,"MD Now Holdings, Inc.+",One stop,,L + 5.00,(c),,6.00,,08/2025,,621,,,621,,,-,,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,,"MD Now Holdings, Inc.+(5)",One stop,,L + 5.00,,,N/A(6),,08/2025,,-,,,(1),,,-,,(4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,,"MWD Management, LLC & MWD Services, Inc.#+^",One stop,,L + 5.50,(c),,6.50,,06/2023,,9309,,,9273,,,0.4,,9309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,,"MWD Management, LLC & MWD Services, Inc.#",One stop,,L + 5.50,(c),,6.50,,06/2023,,4482,,,4532,,,0.2,,4482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,,"MWD Management, LLC & MWD Services, Inc.+(5)",One stop,,L + 5.50,,,N/A(6),,06/2022,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,,L + 5.50,(m),,6.50,,05/2028,,20486,,,20183,,,0.8,,19731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,,L + 5.50,(m),,6.50,,05/2028,,268,,,231,,,-,,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(12)",One stop,,L + 5.50,(c),,6.50,,05/2026,,58,,,57,,,-,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,,L + 5.50,(m),,6.50,,05/2026,,52,,,49,,,-,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,,Health Care Providers & Services - (continued),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(5)(8)(12)",One stop,,L + 5.50,,,N/A(6),,05/2028,,,-,,,,(43),,,-,,,(44),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,,"NVA Holdings, Inc.~",Senior loan,,L + 3.50,(a),,3.63,,02/2026,,2803,,,2781,,,0.1,,2803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(c),,7.25,,05/2022,,19203,,,17517,,,0.5,,12714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(c),,7.25,,05/2022,,2228,,,1888,,,0.1,,1475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(c),,7.25,,05/2022,,2112,,,1915,,,0.1,,1398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(c),,7.25,,05/2022,,1598,,,1354,,,-,,1058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(c),,7.25,,05/2022,,1412,,,1196,,,-,,935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(c),,7.25,,05/2022,,1229,,,1041,,,-,,814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(c),,7.25,,05/2022,,958,,,811,,,-,,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(c),,7.25,,05/2022,,830,,,703,,,-,,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(c),,7.25,,05/2022,,512,,,434,,,-,,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(c)(f),,7.25,,05/2022,,291,,,265,,,-,,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(c),,7.25,,05/2022,,97,,,89,,,-,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(c),,7.25,,05/2022,,88,,,80,,,-,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(c),,7.25,,05/2022,,69,,,63,,,-,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(c),,7.25,,5/1/2022,,63,,,58,,,-,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,,"Pinnacle Treatment Centers, Inc.#+",One stop,,L + 5.75,(c),,6.75,,1/1/2023,,18981,,,18990,,,0.7,,18981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,,"Pinnacle Treatment Centers, Inc.*",One stop,,L + 5.75,(c),,6.75,,01/2023,,7612,,,7575,,,0.3,,7612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,,"Pinnacle Treatment Centers, Inc.#+",One stop,,L + 5.75,(c),,6.75,,01/2023,,1558,,,1559,,,0.1,,1558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,,"Pinnacle Treatment Centers, Inc.^",One stop,,L + 5.75,(c),,6.75,,01/2023,,704,,,708,,,-,,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,,"Pinnacle Treatment Centers, Inc.+",One stop,,L + 5.75,(c),,6.75,,01/2023,,186,,,186,,,-,,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,,"Pinnacle Treatment Centers, Inc.+^",One stop,,L + 5.75,(c),,6.75,,01/2023,,106,,,106,,,-,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,,"Pinnacle Treatment Centers, Inc.+",One stop,,L + 5.75,(c),,6.75,,01/2023,,37,,,37,,,-,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,,"Pinnacle Treatment Centers, Inc.+",One stop,,L + 5.75,,,N/A(6),,01/2023,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,,"Pinnacle Treatment Centers, Inc.+",One stop,,L + 5.75,,,N/A(6),,01/2023,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,,"PPT Management Holdings, LLC+",One stop,,L + 8.00,(c),,7.00 cash/2.00 PIK,,12/2022,,25266,,,24411,,,0.9,,23245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,,"PPT Management Holdings, LLC+",One stop,,L + 8.00,(c),,7.00 cash/2.00 PIK,,12/2022,,306,,,298,,,-,,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,,"PPT Management Holdings, LLC+",One stop,,L + 8.00,(c),,7.00 cash/2.00 PIK,,12/2022,,182,,,176,,,-,,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,,"PPT Management Holdings, LLC+",One stop,,L + 8.00,(c),,7.00 cash/2.00 PIK,,12/2022,,88,,,77,,,-,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,,"PPT Management Holdings, LLC+(5)",One stop,,L + 8.00,(c),,7.00 cash/2.00 PIK,,12/2022,,18,,,3,,,-,,(14),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,,"Summit Behavioral Healthcare, LLC*#+",Senior loan,,L + 5.00,(c),,6.00,,10/2023,,29418,,,29177,,,1.2,,29418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,,"Summit Behavioral Healthcare, LLC+",Senior loan,,L + 5.00,(c),,6.00,,10/2023,,903,,,878,,,-,,903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,,"Summit Behavioral Healthcare, LLC+(5)",Senior loan,,L + 5.00,,,N/A(6),,10/2023,,-,,,(3),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,,"Veterinary Specialists of North America, LLC*#+",Senior loan,,L + 4.25,(a),,4.35,,4/1/2025,,41336,,,42515,,,1.6,,41336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,,"Veterinary Specialists of North America, LLC+",Senior loan,,L + 4.25,(a),,4.35,,04/2025,,11753,,,11749,,,0.5,,11753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,,"Veterinary Specialists of North America, LLC#+",Senior loan,,L + 4.25,(a),,4.35,,04/2025,,2850,,,2833,,,0.1,,2850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,,"Veterinary Specialists of North America, LLC*+",Senior loan,,L + 4.25,(a),,4.35,,04/2025,,1434,,,1476,,,0.1,,1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,,"Veterinary Specialists of North America, LLC+(5)",Senior loan,,L + 4.25,,,N/A(6),,04/2025,,-,,,(2),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,,"Water's Edge Management, LLC+",One stop,,L + 7.50,(c),,8.50,,04/2026,,9056,,,8838,,,0.3,,8829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,,"Water's Edge Management, LLC+",One stop,,P + 6.50,(f),,9.75,,04/2026,,7,,,6,,,-,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,,"WHCG Management, LLC+",Senior loan,,L + 4.75,,,N/A(6),,03/2023,,-,,,2,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,,,,,,,,,,,,454612,,,441421,,,16.0,,417095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,,Health Care Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,,"Connexin Software, Inc.+~",One stop,,L + 8.50,(a),,9.50,,02/2024,,,7550,,,,7601,,,0.3,,,7550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,,"Connexin Software, Inc.+",One stop,,L + 8.50,,,N/A(6),,02/2024,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,,"ESO Solution, Inc.+",One stop,,L + 7.00,(c),,8.00,,03/2027,,6493,,,6430,,,0.3,,6428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,,"ESO Solution, Inc.+(5)",One stop,,L + 7.00,,,N/A(6),,03/2027,,-,,,(1),,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,,"ESO Solution, Inc.+(5)",One stop,,L + 7.00,,,N/A(6),,03/2027,,-,,,-,,,-,,(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,,"HealthcareSource HR, Inc.+",One stop,,No Value,,,8.00,,05/2023,,178,,,160,,,-,,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,,"HealthEdge Software, Inc.",One stop,,L + 6.25,(c),,7.25,,04/2026,,2000,,,1964,,,0.1,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,,"HealthEdge Software, Inc.+",One stop,,L + 6.25,(c),,7.25,,04/2026,,1008,,,1008,,,-,,1008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,,"HealthEdge Software, Inc.+",One stop,,L + 6.25,(c),,7.25,,04/2026,,225,,,223,,,-,,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,,"HealthEdge Software, Inc.+",One stop,,L + 6.25,(c),,7.25,,04/2026,,19,,,18,,,-,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,,"HSI Halo Acquisition, Inc.+~",One stop,,L + 5.75,(c),,6.75,,08/2026,,6265,,,6232,,,0.2,,6265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,,"HSI Halo Acquisition, Inc.+",One stop,,L + 5.75,(c),,6.75,,08/2026,,1967,,,1949,,,0.1,,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,,"HSI Halo Acquisition, Inc.+",One stop,,L + 5.75,(c),,6.75,,08/2026,,643,,,638,,,-,,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,,"HSI Halo Acquisition, Inc.+",One stop,,L + 5.75,(a),,6.75,,09/2025,,13,,,12,,,-,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,,"HSI Halo Acquisition, Inc.+(5)",One stop,,L + 5.75,,,N/A(6),,08/2026,,-,,,(12),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,,"Kareo, Inc.+",One stop,,L + 9.00,(a),,10.00,,06/2022,,10273,,,10338,,,0.4,,10366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,,"Kareo, Inc.",One stop,,L + 9.00,(a),,10.00,,06/2022,,1506,,,1461,,,0.1,,1520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,,"Kareo, Inc.+",One stop,,L + 9.00,(a),,10.00,,06/2022,,941,,,949,,,-,,950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,,"Kareo, Inc.+",One stop,,L + 9.00,(a),,10.00,,06/2022,,753,,,759,,,-,,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,,"Kareo, Inc.+",One stop,,L + 9.00,(a),,10.00,,06/2022,,80,,,81,,,-,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,,"Nextech Holdings, LLC^",One stop,,L + 5.50,(c),,5.69,,06/2025,,3981,,,4039,,,0.2,,3902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,,"Nextech Holdings, LLC+",One stop,,L + 5.50,(c),,5.69,,06/2025,,1942,,,1928,,,0.1,,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,,"Nextech Holdings, LLC+(5)",One stop,,L + 5.50,,,N/A(6),,06/2025,,-,,,(3),,,-,,(12),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,,"Qgenda Intermediate Holdings, LLC+^",One stop,,L + 5.25,(c),,6.25,,06/2025,,15161,,,15161,,,0.6,,15161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,,"Qgenda Intermediate Holdings, LLC#",One stop,,L + 5.25,(c),,6.25,,06/2025,,12349,,,12241,,,0.5,,12349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,,"Qgenda Intermediate Holdings, LLC#",One stop,,L + 5.25,(c),,6.25,,06/2025,,985,,,985,,,-,,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,,"Qgenda Intermediate Holdings, LLC+",One stop,,L + 5.25,,,N/A(6),,06/2025,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,,"Transaction Data Systems, Inc.*#+~^",One stop,,L + 4.50,(c),,5.50,,02/2026,,67347,,,66281,,,2.6,,67347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,,"Transaction Data Systems, Inc.+(5)",One stop,,L + 4.50,,,N/A(6),,02/2026,,-,,,(4),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,,,,,,,,,,,,141679,,,140438,,,5.5,,141604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,,"Hotels, Restaurants & Leisure",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,,BJH Holdings III Corp.*#+^,One stop,,L + 4.50,(c),,5.50,,08/2025,,,51311,,,,52377,,,2.0,,,51311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
