,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
329,,"Louisiana Fish Fry Products, Ltd.+",One stop,,SF +,6.25,(i)(j),,11.74,,,,,07/2027,,105,,,104,,,-,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,,"MAPF Holdings, Inc.*#+",One stop,,SF +,5.00,(j),,10.50,,,,,12/2026,,37499,,,37309,,,1.5,,37499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,,"MAPF Holdings, Inc.+",One stop,,SF +,5.00,(j),,10.51,,,,,12/2026,,300,,,299,,,-,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,,"MAPF Holdings, Inc.+",One stop,,SF +,5.00,(j),,10.50,,,,,12/2026,,500,,,496,,,-,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,,"P&P Food Safety Holdings, Inc.*+",One stop,,SF +,6.00,(i)(j),,11.50,,,,,12/2026,,17597,,,17478,,,0.7,,17069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,,"P&P Food Safety Holdings, Inc.+(5)",One stop,,SF +,6.00,,,N/A(6),,,,,12/2026,,-,,,(  1  ),,,-,,(  3  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,,"P&P Food Safety Holdings, Inc.+(5)",One stop,,SF +,6.00,,,N/A(6),,,,,12/2026,,-,,,(  3  ),,,-,,(  14  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,,"Purfoods, LLC+(23)",One stop,,No Value,,,,7.00,PIK,,,,05/2026,,66,,,68,,,-,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,,Ultimate Baked Goods Midco LLC+,One stop,,SF +,6.25,(i),,11.71,,,,,08/2027,,6587,,,6538,,,0.2,,6521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,,Ultimate Baked Goods Midco LLC+(5),One stop,,SF +,6.25,,,N/A(6),,,,,08/2027,,-,,,(  21  ),,,-,,(  1  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,,"Whitebridge Pet Brands, LLC*#+",One stop,,SF +,4.75,(i),,10.21,,,,,07/2027,,20777,,,20546,,,0.8,,20777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,,"Whitebridge Pet Brands, LLC+(5)",One stop,,SF +,4.75,,,N/A(6),,,,,07/2027,,-,,,(  2  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,,Wizard Bidco Limited+(8)(10),One stop,,SF +,6.00,(j),,11.35,,,,,03/2029,,16243,,,15968,,,0.6,,16283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,,Wizard Bidco Limited+(8)(9)(10)(23),One stop,,SN +,5.00,(g),,8.69,cash/,1.50,PIK,,03/2029,,6943,,,7107,,,0.3,,6666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,,Wizard Bidco Limited+(8)(9)(10),One stop,,SN +,6.50,(g),,11.69,,,,,03/2029,,5658,,,5393,,,0.2,,5673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,,Wizard Bidco Limited+(8)(9)(10),One stop,,SN +,4.75,(g),,9.94,,,,,09/2028,,95,,,91,,,-,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,,Wizard Bidco Limited+(5)(8)(9)(10),One stop,,SN +,6.50,,,N/A(6),,,,,03/2029,,-,,,(  50  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,,,,,,,,,,,,,,,,158784,,,157163,,,6.1,,157597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,,Health Care Equipment & Supplies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,,"Aspen Medical Products, LLC#+",One stop,,SF +,5.25,(j),,10.78,,,,,06/2025,,,4115,,,,4137,,,0.2,,,4115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,,"Aspen Medical Products, LLC+",One stop,,SF +,5.25,(j),,10.78,,,,,06/2025,,263,,,262,,,-,,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,,"Aspen Medical Products, LLC+",One stop,,SF +,5.25,,,N/A(6),,,,,06/2025,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,,Baduhenna Bidco Limited+(8)(10),One stop,,SF +,5.95,(h),,11.53,,,,,08/2028,,5415,,,5366,,,0.2,,5415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,,Baduhenna Bidco Limited+(8)(9)(10),One stop,,E +,5.95,(c),,9.92,,,,,08/2028,,3197,,,3398,,,0.1,,3197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,,Baduhenna Bidco Limited+(8)(9)(10),One stop,,SN +,5.95,(g),,11.26,,,,,08/2028,,900,,,949,,,-,,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,,Baduhenna Bidco Limited+(8)(9)(10),One stop,,E +,5.95,(c),,9.88,,,,,08/2028,,763,,,762,,,-,,763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,,Baduhenna Bidco Limited+(5)(8)(9)(10),One stop,,SN +,5.95,,,N/A(6),,,,,08/2028,,-,,,(  13  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,,"Belmont Instrument, LLC*#",One stop,,SF +,6.25,(j),,11.60,,,,,08/2028,,9777,,,9700,,,0.4,,9777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,,"Belmont Instrument, LLC+",One stop,,SF +,6.25,(j),,11.60,,,,,08/2028,,33,,,32,,,-,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,,"Blades Buyer, Inc.#+",Senior secured,,SF +,5.00,(j)(k),,10.45,,,,,03/2028,,9932,,,9862,,,0.4,,9859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,,"Blades Buyer, Inc.+",Senior secured,,SF +,5.25,(i),,10.69,,,,,03/2028,,1297,,,1281,,,0.1,,1297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,,"Blades Buyer, Inc.+",Senior secured,,SF +,5.00,(i),,10.44,,,,,03/2028,,316,,,315,,,-,,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,,"Blades Buyer, Inc.+",Senior secured,,P +,3.75,(a),,12.25,,,,,03/2028,,17,,,17,,,-,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,,"Blue River Pet Care, LLC*#+",One stop,,SF +,5.75,(i),,11.21,,,,,07/2026,,50545,,,50339,,,2.0,,50039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,,"Blue River Pet Care, LLC+",One stop,,SF +,5.75,(i),,11.21,,,,,07/2026,,762,,,758,,,-,,755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,,"Blue River Pet Care, LLC+",One stop,,SF +,5.75,(i),,11.21,,,,,07/2026,,178,,,177,,,-,,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,,"Blue River Pet Care, LLC+",One stop,,SF +,5.75,(i),,11.21,,,,,07/2026,,171,,,170,,,-,,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,,"Blue River Pet Care, LLC+",One stop,,SF +,5.75,(i),,11.21,,,,,07/2026,,169,,,168,,,-,,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,,"Blue River Pet Care, LLC+(5)",One stop,,SF +,5.75,,,N/A(6),,,,,08/2025,,-,,,(  2  ),,,-,,(  4  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,,"Blue River Pet Care, LLC+(5)",One stop,,SF +,5.75,,,N/A(6),,,,,07/2026,,-,,,-,,,-,,(  1  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,,"Blue River Pet Care, LLC+",One stop,,SF +,5.75,(i),,11.21,,,,,07/2026,,130,,,129,,,-,,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,,"CCSL Holdings, LLC*#(8)",One stop,,SF +,6.00,(i),,11.36,,,,,12/2028,,15202,,,14966,,,0.6,,15202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,,"CCSL Holdings, LLC+(8)",One stop,,SF +,6.00,(i),,11.36,,,,,12/2028,,4104,,,4043,,,0.2,,4104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,,"CCSL Holdings, LLC+(8)(9)",One stop,,SN +,6.00,(g),,11.19,,,,,12/2028,,2449,,,2382,,,0.1,,2449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,,"CCSL Holdings, LLC+(5)(8)",One stop,,SF +,6.00,,,N/A(6),,,,,12/2028,,-,,,(  3  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,,"CCSL Holdings, LLC+(8)",One stop,,SF +,6.00,(i),,11.36,,,,,12/2028,,521,,,480,,,-,,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,,"CCSL Holdings, LLC+(5)(8)",One stop,,SF +,6.00,,,N/A(6),,,,,12/2028,,-,,,(  25  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,,CMI Parent Inc.*#,Senior secured,,SF +,4.75,(i),,10.21,,,,,08/2025,,6291,,,6328,,,0.3,,6291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,,CMI Parent Inc.*,Senior secured,,SF +,4.75,(i),,10.21,,,,,08/2025,,3086,,,3074,,,0.1,,3086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,,CMI Parent Inc.*,Senior secured,,SF +,4.75,(i),,10.21,,,,,08/2025,,2895,,,2879,,,0.1,,2895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,,CMI Parent Inc.+(5),Senior secured,,SF +,4.75,,,N/A(6),,,,,08/2025,,-,,,(  2  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,,"G & H Wire Company, Inc.+(23)",One stop,,SF +,9.00,(j),,8.04,cash/,6.50,PIK,,12/2024,,12004,,,11965,,,0.4,,9363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,,"G & H Wire Company, Inc.+(23)",One stop,,SF +,9.00,(j),,8.04,cash/,6.50,PIK,,12/2024,,102,,,100,,,-,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,,"Joerns Healthcare, LLC+(7)(23)",One stop,,SF +,18.00,(j),,23.63,PIK,,,,01/2024,,1654,,,1470,,,-,,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,,"Joerns Healthcare, LLC+(23)",One stop,,SF +,18.00,(j),,23.63,PIK,,,,01/2024,,329,,,329,,,-,,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,,"TIDI Legacy Products, Inc.+",One stop,,SF +,5.50,(i),,10.86,,,,,12/2029,,345,,,341,,,-,,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,,"TIDI Legacy Products, Inc.+(5)",One stop,,SF +,5.50,,,N/A(6),,,,,12/2029,,-,,,(  1  ),,,-,,(  1  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,,"TIDI Legacy Products, Inc.+",One stop,,SF +,5.50,,,N/A(6),,,,,06/2025,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,,"YI, LLC+",One stop,,SF +,5.75,(j),,11.09,,,,,12/2029,,367,,,363,,,-,,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,,"YI, LLC+(5)",One stop,,SF +,5.75,,,N/A(6),,,,,12/2029,,-,,,(  1  ),,,-,,(  1  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,,"YI, LLC+(5)",One stop,,SF +,5.75,,,N/A(6),,,,,12/2029,,-,,,(  1  ),,,-,,(  1  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,,,,,,,,,,,,,,,,137329,,,136494,,,5.2,,132683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,,Health Care Providers & Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,,"AAH TOPCO, LLC +",One stop,,SF +,5.50,(i),,10.96,,,,,12/2027,,,8224,,,,8169,,,0.3,,,8018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,,"AAH TOPCO, LLC +(23)",Subordinated debt,,No Value,,,,11.50,PIK,,,,12/2031,,1246,,,1230,,,-,,1097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,,"AAH TOPCO, LLC +",One stop,,SF +,5.50,(i),,10.96,,,,,12/2027,,519,,,516,,,-,,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,,"AAH TOPCO, LLC +(5)",One stop,,SF +,5.50,,,N/A(6),,,,,12/2027,,-,,,-,,,-,,(  2  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,,"AAH TOPCO, LLC +(5)",One stop,,SF +,6.00,,,N/A(6),,,,,12/2027,,-,,,(  5  ),,,-,,(  5  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,,"Active Day, Inc.#+",One stop,,SF +,5.25,(j),,10.75,,,,,02/2025,,17522,,,17437,,,0.7,,17522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,,"Active Day, Inc.#+",One stop,,SF +,5.25,(j),,10.75,,,,,02/2025,,1352,,,1346,,,0.1,,1352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,,"Active Day, Inc.*#",One stop,,SF +,5.25,(j),,10.75,,,,,02/2025,,872,,,867,,,-,,872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,,"Active Day, Inc.+",One stop,,SF +,5.25,(j),,10.75,,,,,02/2025,,695,,,692,,,-,,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,,"Active Day, Inc.+",One stop,,SF +,5.25,(j),,10.75,,,,,02/2025,,613,,,609,,,-,,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,,"Active Day, Inc.*#",One stop,,SF +,5.25,(j),,10.75,,,,,02/2025,,602,,,599,,,-,,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,,"Active Day, Inc.+",One stop,,SF +,5.25,,,N/A(6),,,,,02/2025,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,,"Active Day, Inc.+",One stop,,SF +,5.25,(j),,10.75,,,,,02/2025,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.00,(j),,11.51,,,,,03/2026,,16302,,,16176,,,0.6,,16302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,,"Acuity Eyecare Holdings, LLC+(23)",One stop,,No Value,,,,16.50,,,,,06/2027,,12665,,,12518,,,0.5,,12728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.25,(j),,11.75,,,,,03/2026,,4026,,,4005,,,0.2,,4026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.25,(j),,11.76,,,,,03/2026,,3586,,,3566,,,0.2,,3586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,,"Acuity Eyecare Holdings, LLC#+",One stop,,SF +,6.25,(j),,11.75,,,,,03/2026,,3504,,,3487,,,0.2,,3504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.25,(j),,11.75,,,,,03/2026,,3163,,,3174,,,0.1,,3163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.00,(j),,11.53,,,,,03/2026,,2021,,,1998,,,0.1,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.25,(j),,11.75,,,,,03/2026,,1844,,,1857,,,0.1,,1844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.00,(j),,11.53,,,,,03/2026,,1031,,,1023,,,0.1,,1031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.25,(j),,11.75,,,,,03/2026,,446,,,444,,,-,,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,,"Acuity Eyecare Holdings, LLC+(23)",One stop,,SF +,13.00,(j),,11.75,cash/,6.75,PIK,,03/2026,,268,,,267,,,-,,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.25,(j),,11.75,,,,,03/2026,,165,,,164,,,-,,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,,"Acuity Eyecare Holdings, LLC+",Senior secured,,SF +,6.25,(j),,11.79,,,,,03/2026,,108,,,108,,,-,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,,"Acuity Eyecare Holdings, LLC+(23)",One stop,,SF +,13.00,(j),,11.75,cash/,6.75,PIK,,03/2026,,104,,,103,,,-,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.00,(j),,11.53,,,,,03/2026,,30,,,28,,,-,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.25,(j),,11.75,,,,,03/2026,,1,,,1,,,-,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,,"Acuity Eyecare Holdings, LLC+(5)",One stop,,SF +,6.25,,,N/A(6),,,,,03/2026,,-,,,(  1  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+,One stop,,SF +,6.00,(j),,11.49,,,,,03/2027,,4649,,,4615,,,0.2,,4649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+,One stop,,SF +,6.00,(j),,11.49,,,,,03/2027,,3886,,,3848,,,0.2,,3886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+(23),Subordinated debt,,No Value,,,,13.75,,,,,03/2028,,2266,,,2246,,,0.1,,2221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+(23),Subordinated debt,,No Value,,,,13.75,,,,,03/2028,,866,,,860,,,-,,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+(23),Subordinated debt,,No Value,,,,13.75,,,,,03/2028,,275,,,272,,,-,,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+,One stop,,SF +,6.00,(j),,11.48,,,,,03/2027,,153,,,151,,,-,,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+,One stop,,SF +,6.00,(j),,11.48,,,,,03/2027,,72,,,72,,,-,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+(5),One stop,,SF +,6.00,,,N/A(6),,,,,03/2027,,-,,,(  1  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,,Bamboo US Bidco LLC+,One stop,,SF +,6.00,(j),,11.38,,,,,09/2030,,2424,,,2354,,,0.1,,2352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,,Bamboo US Bidco LLC+(8)(9),One stop,,E +,6.00,(c),,9.95,,,,,09/2030,,1665,,,1549,,,0.1,,1615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,,Bamboo US Bidco LLC+(5),One stop,,SF +,6.00,,,N/A(6),,,,,09/2029,,-,,,(  14  ),,,-,,(  15  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,,Bamboo US Bidco LLC+,One stop,,SF +,6.00,(i),,11.36,,,,,09/2030,,26,,,21,,,-,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,,"Community Care Partners, LLC+",One stop,,SF +,6.00,(i),,11.47,,,,,06/2026,,2319,,,2307,,,0.1,,2180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,,"Community Care Partners, LLC+(5)",One stop,,SF +,6.00,,,N/A(6),,,,,06/2026,,-,,,(  2  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,,"CRH Healthcare Purchaser, Inc.+",Senior secured,,SF +,6.25,(j),,11.75,,,,,06/2025,,,19501,,,,19438,,,0.8,,,19501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,,"CRH Healthcare Purchaser, Inc.+",Senior secured,,SF +,6.25,(j),,11.75,,,,,06/2025,,5132,,,5100,,,0.2,,5132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,,"CRH Healthcare Purchaser, Inc.+",Senior secured,,SF +,6.25,(j),,11.75,,,,,06/2025,,4059,,,4040,,,0.2,,4059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
