,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
219,(5),"Denotes investments in which we are deemed to exercise a controlling influence over the management or policies of a company, as defined in the 1940 Act, due to beneficially owning, either directly or through one or more controlled companies, more than 25 of the outstanding voting securities of the investment. Fair value as of  March 31, 2016  and  September 30, 2016  along with transactions during the  six months ended September 30, 2016  in these Controlled investments are as follows:",,,,,,,,,,,,,,,,
220,(9),These are co-investments made with the Company’s affiliates in accordance with the terms of the exemptive order the Company received from the Securities and Exchange Commission (the “SEC”) permitting us to do so. (See Note 3 for discussion of the exemptive order from the SEC.),,,,,,,,,,,,,,,,
221,(21),The rates associated with these undrawn committed revolvers and delayed draw term loans represent rates for commitment and unused fees.,,,,,,,,,,,,,,,,
222,Portfolio Company,Total Commitment,Drawn Commitment,Letters of Credit,Undrawn Commitment,,,,,,,,,,,,,
223,"AIC SPV Holdings I, LLC",,8632,,,4259.0,,,0,,,4373,,,,,,
224,"Alliant Holdings Intermediate, LLC",15000,,0,,206.0,,14794.0,,,,,,,,,,
225,"American Media, Inc.",1778,,1007,,206.0,,565.0,,,,,,,,,,
226,Aptevo Therapeutics Inc.,15000,,8571,,0.0,,6429.0,,,,,,,,,,
227,Confie Seguros  Holding II Co.,4500,,615,,161.0,,3724.0,,,,,,,,,,
228,"Endologix, Inc.",5000,,56,,0.0,,4944.0,,,,,,,,,,
229,"Glacier Oil & Gas Co  rp. (f/k/a Miller Energy Resources, Inc.)",10000,,6500,,0.0,,3500.0,,,,,,,,,,
230,LabVantage Solution  s Limited,3861,,0,,0.0,,3861.0,,,,,,,,,,
231,"Merx Aviation Finance, LLC",177,,0,,177.0,,0.0,,,,,,,,,,
232,Merx Aviation Finance Asset  s Ireland Limited,3600,,0,,3600.0,,0.0,,,,,,,,,,
233,"My Alarm Center, LLC",19123,,11837,,0.0,,7286.0,,,,,,,,,,
234,Tibco Software Inc.,6000,,0,,0.0,,6000.0,,,,,,,,,,
235,UniTek Global Services Inc.,15662,,0,,10662.0,,5000.0,,,,,,,,,,
236,Total Commitments,,108333,,,32845.0,,,15012,,,60476,,,,,,
237,Industry Classification,"Percentage of Total Investments (at Fair Value) as of September 30, 2016",,,,,,,,,,,,,,,,
238,Business Services,19.0,,,,,,,,,,,,,,,,
239,Aviation and Consumer Transport,18.9,,,,,,,,,,,,,,,,
240,"Diversified Investment Vehicles, Banking, Finance, Real Estate",12.0,,,,,,,,,,,,,,,,
241,Energy – Oil & Gas,9.7,,,,,,,,,,,,,,,,
242,Energy – Electricity,8.5,,,,,,,,,,,,,,,,
243,"Transportation – Cargo, Distribution",8.4,,,,,,,,,,,,,,,,
244,High Tech Industries,6.3,,,,,,,,,,,,,,,,
245,Insurance,2.6,,,,,,,,,,,,,,,,
246,Telecommunications,2.5,,,,,,,,,,,,,,,,
247,"Chemicals, Plastics & Rubber",2.4,,,,,,,,,,,,,,,,
248,"Hotel, Gaming, Leisure, Restaurants",1.4,,,,,,,,,,,,,,,,
249,Consumer Services,1.3,,,,,,,,,,,,,,,,
250,Healthcare & Pharmaceuticals,1.3,,,,,,,,,,,,,,,,
251,"Manufacturing, Capital Equipment",1.3,,,,,,,,,,,,,,,,
252,Utilities – Electric,1.3,,,,,,,,,,,,,,,,
253,Food & Grocery,1.0,,,,,,,,,,,,,,,,
254,Consumer Goods – Durable,0.7,,,,,,,,,,,,,,,,
255,"Advertising, Printing & Publishing",0.4,,,,,,,,,,,,,,,,
256,Environmental Industries,0.4,,,,,,,,,,,,,,,,
257,"Containers, Packaging & Glass",0.4,,,,,,,,,,,,,,,,
258,Media – Diversified & Production,0.1,,,,,,,,,,,,,,,,
259,Broadcasting & Subscription,0.1,,,,,,,,,,,,,,,,
260,Metals & Mining,0.0,,,,,,,,,,,,,,,,
261,Education,0.0,,,,,,,,,,,,,,,,
262,Total Investments,100.0,,,,,,,,,,,,,,,,
263,•,our future operating results;,,,,,,,,,,,,,,,,
