,Industry,Company,Business Description,Investment,Interest,Acquisition Date,Amortized Cost,Fair Value
136,Software & Services,"Blue Campaigns Intermediate Holding Corp. and Elevate Parent, Inc. (dba EveryAction) (15)",Provider of fundraising and organizing efforts and digital services to non-profits and political campaigns,First lien senior secured loan ($40.8 par due 8/2023),8.50% (Libor + 6.75%/Q),8/20/2018,40.8,40.4
137,Software & Services,"Blue Campaigns Intermediate Holding Corp. and Elevate Parent, Inc. (dba EveryAction) (15)",Provider of fundraising and organizing efforts and digital services to non-profits and political campaigns,"Series A preferred stock (150,000 shares)",,9/26/2018,1.5,1.9
138,Software & Services,"CallMiner, Inc.",Provider of cloud-based conversational analytics solutions,"Warrant to purchase up to 2,350,636 shares of Series 1 preferred stock (expires 7/2024)",,7/23/2014,0.0,0.0
139,Software & Services,"Cority Software Inc., IQS, Inc. and Project Falcon Parent, Inc. (15)","Provider of environmental, health and safety software to track compliance data",First lien senior secured loan ($6.4 par due 7/2026),7.21% (Libor + 5.75%/Q),7/2/2019,6.4,6.3
140,Software & Services,"Cority Software Inc., IQS, Inc. and Project Falcon Parent, Inc. (15)","Provider of environmental, health and safety software to track compliance data",First lien senior secured loan ($4.5 par due 7/2026),7.21% (Libor + 5.75%/Q),10/15/2019,4.5,4.4
141,Software & Services,"Cority Software Inc., IQS, Inc. and Project Falcon Parent, Inc. (15)","Provider of environmental, health and safety software to track compliance data",Preferred equity (198 shares),9.00% PIK,7/2/2019,0.2,0.2
142,Software & Services,"Cority Software Inc., IQS, Inc. and Project Falcon Parent, Inc. (15)","Provider of environmental, health and safety software to track compliance data","Common equity (190,143 shares)",,7/2/2019,0.0,0.2
143,Software & Services,Datix Bidco Limited,Global healthcare software company that provides software solutions for patient safety and risk management,First lien senior secured loan ($0.1 par due 4/2025),5.36% (Libor + 4.50%/Q),10/7/2019,0.0,0.0
144,Software & Services,"Directworks, Inc. and Co-Exprise Holdings, Inc.",Provider of cloud-based software solutions for direct materials sourcing and supplier management for manufacturers,First lien senior secured loan ($1.8 par due 4/2018),,12/19/2014,1.3,0.0
145,Software & Services,"Directworks, Inc. and Co-Exprise Holdings, Inc.",Provider of cloud-based software solutions for direct materials sourcing and supplier management for manufacturers,"Warrant to purchase up to 1,875,000 shares of Series 1 preferred stock (expires 12/2024)",,12/19/2014,0.0,0.0
146,Software & Services,"Drilling Info Holdings, Inc. and Titan DI Preferred Holdings, Inc.",SaaS based business analytics company focused on oil and gas industry,Second lien senior secured loan ($25.0 par due 7/2026),8.43% (Libor + 8.25%/Q),2/11/2020,25.0,23.8
147,Software & Services,"Drilling Info Holdings, Inc. and Titan DI Preferred Holdings, Inc.",SaaS based business analytics company focused on oil and gas industry,Preferred stock (29.53 shares),13.50% PIK,2/11/2020,30.2,31.1
148,Software & Services,"Dynatrace, Inc.",Web and mobile cloud performance testing and monitoring services provider,"Common stock (549,941 shares)",,8/5/2019,2.0,22.3
149,Software & Services,"EP Purchaser, LLC., Entertainment Partners Canada ULC and TPG VIII EP Co-Invest II, L.P. (15)",Provider of entertainment workforce and production management solutions,First lien senior secured loan ($29.4 par due 5/2026),6.06% (Libor + 5.75%/Q),5/10/2019,29.4,27.6
150,Software & Services,"EP Purchaser, LLC., Entertainment Partners Canada ULC and TPG VIII EP Co-Invest II, L.P. (15)",Provider of entertainment workforce and production management solutions,First lien senior secured loan ($20.7 par due 5/2026),6.06% (Libor + 5.75%/Q),5/10/2019,20.7,19.4
151,Software & Services,"EP Purchaser, LLC., Entertainment Partners Canada ULC and TPG VIII EP Co-Invest II, L.P. (15)",Provider of entertainment workforce and production management solutions,First lien senior secured loan ($10.7 par due 5/2026),6.06% (Libor + 5.75%/Q),5/10/2019,10.7,10.1
152,Software & Services,"EP Purchaser, LLC., Entertainment Partners Canada ULC and TPG VIII EP Co-Invest II, L.P. (15)",Provider of entertainment workforce and production management solutions,First lien senior secured loan ($4.1 par due 5/2026),6.06% (Libor + 5.75%/Q),5/10/2019,4.1,3.9
153,Software & Services,"EP Purchaser, LLC., Entertainment Partners Canada ULC and TPG VIII EP Co-Invest II, L.P. (15)",Provider of entertainment workforce and production management solutions,"Partnership units (5,034,483 units)",,5/10/2019,5.0,5.6
154,Software & Services,Episerver Inc. and Goldcup 17308 AB (15),Provider of web content management and digital commerce solutions,First lien senior secured loan ($6.1 par due 10/2024),6.00% (Euribor + 6.00%/Q),3/22/2019,6.0,5.7
155,Software & Services,Episerver Inc. and Goldcup 17308 AB (15),Provider of web content management and digital commerce solutions,First lien senior secured loan ($27.3 par due 10/2024),7.00% (Libor + 6.00%/Q),10/9/2018,27.3,26.2
156,Software & Services,"eResearch Technology, Inc. and Astorg VII Co-Invest ERT (15)","Provider of mission-critical, software-enabled clinical research solutions",Second lien senior secured loan ($19.9 par due 2/2028),8.50% (Libor + 8.00%/Q),2/4/2020,19.4,19.4
157,Software & Services,"eResearch Technology, Inc. and Astorg VII Co-Invest ERT (15)","Provider of mission-critical, software-enabled clinical research solutions","Limited partnership interest (3,300,000 shares)",,1/31/2020,3.7,3.8
158,Software & Services,"EZ Elemica Holdings, Inc. & Elemica Parent, Inc (15)",SaaS based supply chain management software provider focused on chemical markets,First lien senior secured revolving loan ($3.0 par due 9/2025),5.98% (Libor + 5.50%/Q),9/18/2019,3.0,2.8
159,Software & Services,"EZ Elemica Holdings, Inc. & Elemica Parent, Inc (15)",SaaS based supply chain management software provider focused on chemical markets,First lien senior secured loan ($51.3 par due 9/2025),5.81% (Libor + 5.50%/Q),9/18/2019,51.3,47.7
160,Software & Services,"EZ Elemica Holdings, Inc. & Elemica Parent, Inc (15)",SaaS based supply chain management software provider focused on chemical markets,"Preferred equity (4,599 shares)",,9/18/2019,4.6,3.7
161,Software & Services,"First Insight, Inc.",Software company providing merchandising and pricing solutions to companies worldwide,"Warrant to purchase up to 122,827 units of Series C preferred stock (expires 3/2024)",,3/20/2014,0.0,0.0
162,Software & Services,FM: Systems Group LLC (15),Provider of facilities and space management software solutions,First lien senior secured revolving loan ($1.5 par due 12/2024),7.50% (Libor + 6.50%/Q),2/8/2018,1.5,1.5
163,Software & Services,FM: Systems Group LLC (15),Provider of facilities and space management software solutions,First lien senior secured loan ($3.2 par due 12/2024),7.50% (Libor + 6.50%/Q),12/2/2019,3.2,3.2
164,Software & Services,"Frontline Technologies Group Holding LLC, Frontline Technologies Blocker Buyer, Inc., Frontline Technologies Holdings, LLC and Frontline Technologies Parent, LLC",Provider of human capital management and SaaS-based software solutions to employees and administrators of K-12 school organizations,"Class A preferred units (4,574 units)",9.00% PIK,9/18/2017,5.3,5.9
165,Software & Services,"Frontline Technologies Group Holding LLC, Frontline Technologies Blocker Buyer, Inc., Frontline Technologies Holdings, LLC and Frontline Technologies Parent, LLC",Provider of human capital management and SaaS-based software solutions to employees and administrators of K-12 school organizations,"Class B common (499,050 units)",,9/18/2017,0.0,2.6
166,Software & Services,Genesis Acquisition Co. and Genesis Holding Co. (15),Child care management software and services provider,First lien senior secured revolving loan ($1.5 par due 7/2024),4.31% (Libor + 4.00%/Q),7/31/2018,1.5,1.4
167,Software & Services,Genesis Acquisition Co. and Genesis Holding Co. (15),Child care management software and services provider,First lien senior secured loan ($0.2 par due 7/2024),4.31% (Libor + 4.00%/Q),7/31/2018,0.2,0.1
168,Software & Services,Genesis Acquisition Co. and Genesis Holding Co. (15),Child care management software and services provider,Second lien senior secured loan ($25.8 par due 7/2025),8.95% (Libor + 7.50%/Q),7/31/2018,25.8,23.7
169,Software & Services,Genesis Acquisition Co. and Genesis Holding Co. (15),Child care management software and services provider,Second lien senior secured loan ($6.6 par due 7/2025),7.67% (Libor + 7.50%/Q),7/31/2018,6.6,6.0
170,Software & Services,Genesis Acquisition Co. and Genesis Holding Co. (15),Child care management software and services provider,Class A common stock (8 shares),,7/31/2018,0.8,0.7
171,Software & Services,"GTCR-Ultra Holdings III, LLC and GTCR-Ultra Holdings LLC (15)",Provider of payment processing and merchant acquiring solutions,Class A-2 units (911 units),,8/1/2017,0.9,2.6
172,Software & Services,"GTCR-Ultra Holdings III, LLC and GTCR-Ultra Holdings LLC (15)",Provider of payment processing and merchant acquiring solutions,"Class B units (2,878,372 units)",,8/1/2017,0.0,0.0
173,Software & Services,"Help/Systems Holdings, Inc. (15)",Provider of IT operations management and cybersecurity software,First lien senior secured revolving loan ($5.0 par due 11/2024),5.00% (Libor + 4.00%/Q),11/19/2019,5.0,4.9
174,Software & Services,"Help/Systems Holdings, Inc. (15)",Provider of IT operations management and cybersecurity software,First lien senior secured loan ($26.1 par due 11/2026),5.75% (Libor + 4.75%/Q),11/22/2019,26.1,25.8
175,Software & Services,"Huskies Parent, Inc. (15)",Insurance software provider,First lien senior secured revolving loan ($1.8 par due 7/2024),4.18% (Libor + 4.00%/Q),7/18/2019,1.8,1.7
176,Software & Services,IfByPhone Inc.,Voice-based marketing automation software provider,"Warrant to purchase up to 124,300 shares of Series C preferred stock (expires 10/2022)",,10/15/2012,0.1,0.0
177,Software & Services,"Infogix, Inc. and Infogix Parent Corporation (15)",Enterprise data analytics and integrity software solutions provider,First lien senior secured revolving loan ($5.3 par due 4/2024),8.00% (Libor + 7.00%/Q),4/18/2018,5.3,5.1
178,Software & Services,"Infogix, Inc. and Infogix Parent Corporation (15)",Enterprise data analytics and integrity software solutions provider,"Series A preferred stock (2,475 shares)",,1/3/2017,2.6,2.5
179,Software & Services,"Infogix, Inc. and Infogix Parent Corporation (15)",Enterprise data analytics and integrity software solutions provider,"Common stock (1,297,768 shares)",,1/3/2017,0.0,0.0
180,Software & Services,"Inmar, Inc.","Technology-driven solutions provider for retailers, wholesalers and manufacturers",First lien senior secured loan ($15.6 par due 5/2024),5.07% (Libor + 4.00%/Q),1/31/2019,15.0,14.3
181,Software & Services,"Inmar, Inc.","Technology-driven solutions provider for retailers, wholesalers and manufacturers",Second lien senior secured loan ($28.3 par due 5/2025),9.07% (Libor + 8.00%/M),4/25/2017,28.0,26.3
182,Software & Services,"InterVision Systems, LLC and InterVision Holdings, LLC",Solar power generation facility developer and operator,First lien senior secured loan ($52.4 par due 5/2022),9.50% PIK (Libor + 8.50%/Q),5/31/2017,52.4,43.4
183,Software & Services,"InterVision Systems, LLC and InterVision Holdings, LLC",Solar power generation facility developer and operator,"Class A membership units (1,000 units)",,5/31/2017,1.0,0.0
184,Software & Services,"Invoice Cloud, Inc. (15)",Provider of electronic payment processing solutions,First lien senior secured revolving loan,,2/11/2019,0.0,0.0
185,Software & Services,"Invoice Cloud, Inc. (15)",Provider of electronic payment processing solutions,First lien senior secured loan ($33.7 par due 2/2024),"7.50% (Libor + 3.25% Cash, 3.25% PIK/Q)",2/11/2019,33.7,33.7
186,Software & Services,"Invoice Cloud, Inc. (15)",Provider of electronic payment processing solutions,First lien senior secured loan ($13.7 par due 2/2024),"7.50% (Libor + 3.25% Cash, 3.25% PIK/Q)",2/11/2019,13.7,13.7
187,Software & Services,"Masergy Holdings, Inc. (15)","Provider of software-defined solutions for enterprise global networks, cyber security, and cloud communications",First lien senior secured revolving loan ($0.4 par due 12/2022),3.69% (Libor + 3.50%/Q),2/8/2018,0.4,0.4
188,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (15)",Software and payment services provider to faith-based institutions,First lien senior secured revolving loan ($6.3 par due 12/2022),6.00% (Libor + 5.00%/Q),12/2/2016,6.3,6.1
189,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (15)",Software and payment services provider to faith-based institutions,First lien senior secured loan ($9.3 par due 12/2022),5.00% (Libor + 4.00%/M),4/6/2017,9.3,8.9
190,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (15)",Software and payment services provider to faith-based institutions,First lien senior secured loan ($4.8 par due 12/2022),5.00% (Libor + 4.00%/Q),8/22/2017,4.8,4.6
191,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (15)",Software and payment services provider to faith-based institutions,Second lien senior secured loan ($90.0 par due 6/2023),10.25% (Libor + 9.25%/M),12/2/2016,89.6,87.3
192,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (15)",Software and payment services provider to faith-based institutions,Second lien senior secured loan ($16.6 par due 6/2023),10.25% (Libor + 9.25%/M),12/2/2016,16.6,16.1
193,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (15)",Software and payment services provider to faith-based institutions,Second lien senior secured loan ($9.2 par due 6/2023),10.25% (Libor + 9.25%/M),4/6/2017,9.2,8.9
194,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (15)",Software and payment services provider to faith-based institutions,Second lien senior secured loan ($4.7 par due 6/2023),10.25% (Libor + 9.25%/M),4/6/2017,4.7,4.6
195,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (15)",Software and payment services provider to faith-based institutions,Second lien senior secured loan ($17.9 par due 6/2023),10.25% (Libor + 9.25%/M),8/22/2017,17.9,17.4
196,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (15)",Software and payment services provider to faith-based institutions,Second lien senior secured loan ($10.3 par due 6/2023),9.00% (Libor + 8.00%/Q),4/18/2018,10.3,9.8
197,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (15)",Software and payment services provider to faith-based institutions,Second lien senior secured loan ($38.6 par due 6/2023),9.00% (Libor + 8.00%/Q),4/18/2018,38.6,36.7
198,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (15)",Software and payment services provider to faith-based institutions,"Class A units (500,000 units)",,12/2/2016,5.0,4.6
199,Software & Services,MRI Software (15),Provider of real estate and investment management software,First lien senior secured loan ($48.1 par due 2/2026),6.57% (Libor + 5.50%/Q),2/10/2020,48.1,46.6
200,Software & Services,"n2y Holding, LLC (15)",Developer of cloud-based special education platform,First lien senior secured revolving loan ($0.1 par due 11/2025),7.00% (Libor + 6.00%/Q),11/15/2019,0.1,0.1
201,Software & Services,"Novetta Solutions, LLC","Provider of advanced analytics solutions for the government, defense and commercial industries",First lien senior secured loan ($8.5 par due 10/2022),6.00% (Libor + 5.00%/Q),1/3/2017,8.3,8.3
202,Software & Services,"Novetta Solutions, LLC","Provider of advanced analytics solutions for the government, defense and commercial industries",Second lien senior secured loan ($31.0 par due 10/2023),9.50% (Libor + 8.50%/M),1/3/2017,29.6,30.1
203,Software & Services,"nThrive, Inc. (fka Precyse Acquisition Corp.)",Provider of healthcare information management technology and services,Second lien senior secured loan ($10.0 par due 4/2023),10.75% (Libor + 9.75%/M),4/20/2016,9.8,8.5
204,Software & Services,"Park Place Technologies, LLC (15)",Provider of hardware maintenance and support services for IT data centers,First lien senior secured revolving loan ($1.6 par due 3/2023),4.19% (Libor + 4.00%/Q),3/29/2018,1.6,1.5
205,Software & Services,"PayNearMe, Inc.",Electronic cash payment system provider,"Warrant to purchase up to 195,726 shares of Series E preferred stock (expires 3/2023)",,3/11/2016,0.2,0.0
206,Software & Services,"PaySimple, Inc. (15)",Provider of business management solutions,First lien senior secured revolving loan ($6.7 par due 8/2024),5.69% (Libor + 5.50%/Q),8/23/2019,6.7,6.4
207,Software & Services,"PDI TA Holdings, Inc., Peachtree Parent, Inc. and Insight PDI Holdings, LLC (15)",Provider of enterprise management software for the convenience retail and petroleum wholesale market,First lien senior secured revolving loan ($5.7 par due 10/2024),5.51% (Libor + 4.50%/Q),3/19/2019,5.7,5.5
208,Software & Services,"PDI TA Holdings, Inc., Peachtree Parent, Inc. and Insight PDI Holdings, LLC (15)",Provider of enterprise management software for the convenience retail and petroleum wholesale market,First lien senior secured loan ($54.3 par due 10/2024),5.51% (Libor + 4.50%/Q),3/19/2019,54.3,52.7
209,Software & Services,"PDI TA Holdings, Inc., Peachtree Parent, Inc. and Insight PDI Holdings, LLC (15)",Provider of enterprise management software for the convenience retail and petroleum wholesale market,Second lien senior secured loan ($70.1 par due 10/2025),9.52% (Libor + 8.50%/Q),3/19/2019,70.1,67.3
210,Software & Services,"PDI TA Holdings, Inc., Peachtree Parent, Inc. and Insight PDI Holdings, LLC (15)",Provider of enterprise management software for the convenience retail and petroleum wholesale market,"Series A preferred shares (13,656 shares)",13.25% PIK,3/19/2019,15.9,15.5
211,Software & Services,"PDI TA Holdings, Inc., Peachtree Parent, Inc. and Insight PDI Holdings, LLC (15)",Provider of enterprise management software for the convenience retail and petroleum wholesale market,"Class A units (2,062,493 units)",,3/19/2019,2.1,1.9
212,Software & Services,"Pegasus Global Enterprise Holdings, LLC, Mekone Blocker Acquisition, Inc. and Mekone Parent, LLC (15)",Provider of plant maintenance and scheduling software,First lien senior secured loan ($20.1 par due 5/2025),6.82% (Libor + 5.75%/Q),5/29/2019,20.1,19.5
213,Software & Services,"Pegasus Global Enterprise Holdings, LLC, Mekone Blocker Acquisition, Inc. and Mekone Parent, LLC (15)",Provider of plant maintenance and scheduling software,First lien senior secured loan ($5.8 par due 5/2025),6.93% (Libor + 5.75%/Q),5/29/2019,5.8,5.7
214,Software & Services,"Pegasus Global Enterprise Holdings, LLC, Mekone Blocker Acquisition, Inc. and Mekone Parent, LLC (15)",Provider of plant maintenance and scheduling software,First lien senior secured loan ($5.9 par due 5/2025),6.25% (Libor + 5.25%/Q),6/24/2020,5.9,5.7
215,Software & Services,"Pegasus Global Enterprise Holdings, LLC, Mekone Blocker Acquisition, Inc. and Mekone Parent, LLC (15)",Provider of plant maintenance and scheduling software,"Class A units (5,000 units)",,5/29/2019,5.0,7.2
216,Software & Services,"Perforce Software, Inc. (15)",Developer of software used for application development,First lien senior secured revolving loan ($0.1 par due 7/2024),4.43% (Libor + 4.25%/Q),7/1/2019,0.1,0.1
217,Software & Services,"PHNTM Holdings, Inc. and Planview Parent, Inc.",Provider of project and portfolio management software,First lien senior secured loan ($21.9 par due 1/2023),6.25% (Libor + 5.25%/Q),1/30/2020,21.9,21.9
218,Software & Services,"PHNTM Holdings, Inc. and Planview Parent, Inc.",Provider of project and portfolio management software,Class A common shares (990 shares),,1/27/2017,1.0,1.7
219,Software & Services,"PHNTM Holdings, Inc. and Planview Parent, Inc.",Provider of project and portfolio management software,"Class B common shares (168,329 shares)",,1/27/2017,0.0,0.3
220,Software & Services,Poplicus Incorporated,Business intelligence and market analytics platform for companies that sell to the public sector,"Warrant to purchase up to 2,402,991 shares of Series C preferred stock (expires 6/2025)",,6/25/2015,0.1,0.0
221,Software & Services,"Project Alpha Intermediate Holding, Inc. and Qlik Parent, Inc.",Provider of data visualization software for data analytics,"Class A common shares (7,445 shares)",,8/22/2016,7.4,10.9
222,Software & Services,"Project Alpha Intermediate Holding, Inc. and Qlik Parent, Inc.",Provider of data visualization software for data analytics,"Class B common shares (1,841,609 shares)",,8/22/2016,0.1,0.1
223,Software & Services,"Project Potter Buyer, LLC and Project Potter Parent, L.P. (15)",Software solutions provider to the ready-mix concrete industry,First lien senior secured loan ($44.8 par due 4/2027),9.25% (Libor + 8.25%/Q),4/23/2020,44.8,44.3
224,Software & Services,"Project Potter Buyer, LLC and Project Potter Parent, L.P. (15)",Software solutions provider to the ready-mix concrete industry,"Class A units (1,599 units)",9.00% PIK,4/23/2020,1.6,1.6
225,Software & Services,"Project Potter Buyer, LLC and Project Potter Parent, L.P. (15)",Software solutions provider to the ready-mix concrete industry,"Class B units (588,636 units)",,4/23/2020,0.0,0.0
226,Software & Services,"QF Holdings, Inc. (15)",SaaS based electronic health record software provider,First lien senior secured loan ($24.4 par due 9/2024),8.00% (Libor + 7.00%/Q),9/19/2019,24.4,23.9
227,Software & Services,"Raptor Technologies, LLC and Rocket Parent, LLC (15)",Provider of SaaS-based safety and security software to the K-12 school market,First lien senior secured revolving loan ($1.6 par due 12/2023),7.00% (Libor + 6.00%/Q),12/17/2018,1.6,1.5
228,Software & Services,"Raptor Technologies, LLC and Rocket Parent, LLC (15)",Provider of SaaS-based safety and security software to the K-12 school market,First lien senior secured loan ($15.7 par due 12/2024),7.00% (Libor + 6.00%/Q),12/17/2018,15.7,14.5
229,Software & Services,"Raptor Technologies, LLC and Rocket Parent, LLC (15)",Provider of SaaS-based safety and security software to the K-12 school market,First lien senior secured loan ($5.4 par due 12/2024),7.00% (Libor + 6.00%/Q),12/17/2018,5.4,4.9
230,Software & Services,"Raptor Technologies, LLC and Rocket Parent, LLC (15)",Provider of SaaS-based safety and security software to the K-12 school market,"Class A common units (2,294,000 units)",,12/17/2018,2.3,1.1
231,Software & Services,"Regent Education, Inc.",Provider of software solutions designed to optimize the financial aid and enrollment processes,"Warrant to purchase up to 5,393,194 shares of common stock (expires 12/2026)",,12/23/2016,0.0,0.0
232,Software & Services,"Regent Education, Inc.",Provider of software solutions designed to optimize the financial aid and enrollment processes,Warrant to purchase up to 987 shares of common stock (expires 12/2026),,12/23/2016,0.0,0.0
233,Software & Services,"Retriever Medical/Dental Payments LLC, FSDC Holdings, LLC, Rectangle Ware-Ever Pay LLC and Retriever Enterprises, LLC (15)",Provider of payment processing services and software to healthcare providers,First lien senior secured loan ($26.7 par due 2/2023),7.25% (Libor + 6.25%/Q),3/14/2019,26.7,26.4
234,Software & Services,"RMCF III CIV XXIX, L.P",Software provider for clinical trial management,Limited partnership interest (99.90% interest),,12/19/2014,1.0,6.8
235,Software & Services,"Severin Acquisition, LLC, PeopleAdmin, Inc., Promachos Holding, Inc. and Performance Matters LLC (15)",Provider of student information system software solutions to the K-12 education market,First lien senior secured revolving loan ($4.6 par due 8/2023),3.61% (Libor + 3.25%/Q),8/1/2018,4.6,4.4
236,Software & Services,"Severin Acquisition, LLC, PeopleAdmin, Inc., Promachos Holding, Inc. and Performance Matters LLC (15)",Provider of student information system software solutions to the K-12 education market,First lien senior secured loan ($26.8 par due 8/2025),5.50% (Libor + 4.50%/Q),11/22/2019,26.8,26.8
237,Software & Services,"Severin Acquisition, LLC, PeopleAdmin, Inc., Promachos Holding, Inc. and Performance Matters LLC (15)",Provider of student information system software solutions to the K-12 education market,Second lien senior secured loan ($80.0 par due 8/2026),6.93% (Libor + 6.75%/Q),6/12/2018,79.4,76.8
238,Software & Services,SIGOS LLC,Web and mobile cloud performance testing and monitoring services provider,"Common units (4,132 units)",,6/7/2019,0.3,0.5
239,Software & Services,"SocialFlow, Inc.",Social media optimization platform provider,"Warrant to purchase up to 215,331 shares of Series C preferred stock (expires 1/2026)",,1/13/2016,0.0,0.0
240,Software & Services,SoundCloud Limited,"Platform for receiving, sending, and distributing music","Common stock (73,422 shares)",,8/15/2017,0.4,0.7
241,Software & Services,"SpareFoot, LLC (15)",PMS solutions and web services for the self-storage industry,First lien senior secured revolving loan ($1.2 par due 4/2023),6.05% (Libor + 5.00%/Q),4/13/2018,1.2,1.2
242,Software & Services,"SpareFoot, LLC (15)",PMS solutions and web services for the self-storage industry,First lien senior secured loan ($1.3 par due 4/2024),6.00% (Libor + 5.00%/Q),5/6/2020,1.2,1.3
243,Software & Services,"SpareFoot, LLC (15)",PMS solutions and web services for the self-storage industry,Second lien senior secured loan ($6.1 par due 4/2025),10.32% (Libor + 9.25%/Q),4/13/2018,6.0,6.1
244,Software & Services,"SpareFoot, LLC (15)",PMS solutions and web services for the self-storage industry,Second lien senior secured loan ($4.2 par due 4/2025),10.32% (Libor + 9.25%/Q),8/31/2018,4.1,4.2
245,Software & Services,"SpareFoot, LLC (15)",PMS solutions and web services for the self-storage industry,Second lien senior secured loan ($2.5 par due 4/2025),10.45% (Libor + 9.25%/Q),7/1/2019,2.5,2.5
246,Software & Services,"SpareFoot, LLC (15)",PMS solutions and web services for the self-storage industry,Second lien senior secured loan ($1.3 par due 4/2025),10.70% (Libor + 9.50%/Q),7/1/2019,1.3,1.3
247,Software & Services,"SpareFoot, LLC (15)",PMS solutions and web services for the self-storage industry,Second lien senior secured loan ($1.1 par due 4/2025),10.25% (Libor + 9.25%/Q),5/6/2020,1.1,1.1
248,Software & Services,"Sparta Systems, Inc., Project Silverback Holdings Corp. and Silverback Holdings, Inc. (15)",Quality management software provider,First lien senior secured revolving loan,,8/21/2017,0.0,0.0
249,Software & Services,"Sparta Systems, Inc., Project Silverback Holdings Corp. and Silverback Holdings, Inc. (15)",Quality management software provider,Second lien senior secured loan ($20.0 par due 8/2025),9.32% (Libor + 8.25%/Q),8/21/2017,19.7,15.6
250,Software & Services,"Sparta Systems, Inc., Project Silverback Holdings Corp. and Silverback Holdings, Inc. (15)",Quality management software provider,"Series B preferred shares (10,084 shares)",,8/21/2017,1.1,0.0
251,Software & Services,Storm UK Holdco Limited and Storm US Holdco Inc. (15),Provider of water infrastructure software solutions for municipalities / utilities and engineering consulting firms,First lien senior secured revolving loan ($0.7 par due 5/2022),6.25% (Libor + 5.25%/Q),5/5/2017,0.7,0.7
252,Software & Services,"Surf Holdings, LLC",Cybersecurity solutions provider,Second lien senior secured loan ($25.0 par due 3/2028),9.00% (Libor + 8.00%/Q),3/5/2020,25.0,24.3
253,Software & Services,Telestream Holdings Corporation (15),Provider of digital video tools and workflow solutions to the media and entertainment industries,First lien senior secured revolving loan,,2/8/2018,0.0,0.0
254,Software & Services,"The Ultimate Software Group, Inc. and H&F Unite Partners, L.P. (15)",Provider of cloud based HCM solutions for businesses,First lien senior secured revolving loan ($8.9 par due 5/2024),3.68% (Libor + 3.50%/Q),5/3/2019,8.9,8.9
255,Software & Services,"The Ultimate Software Group, Inc. and H&F Unite Partners, L.P. (15)",Provider of cloud based HCM solutions for businesses,Second lien senior secured loan ($205.4 par due 5/2027),8.18% (Libor + 8.00%/Q),5/3/2019,205.4,205.4
256,Software & Services,"The Ultimate Software Group, Inc. and H&F Unite Partners, L.P. (15)",Provider of cloud based HCM solutions for businesses,"Limited partner interests (12,583,556 interests)",,5/3/2019,12.6,12.6
257,Software & Services,"TimeClock Plus, LLC (15)",Workforce management solutions provider,First lien senior secured loan ($35.3 par due 8/2026),6.25% (Libor + 5.25%/Q),8/30/2019,35.3,35.3
258,Software & Services,"Vela Trading Technologies, LLC (15)",Provider of market data software and content to global financial services clients,First lien senior secured revolving loan ($3.5 par due 6/2022),6.15% (Libor + 5.00%/Q),2/8/2018,3.5,3.3
259,Software & Services,"Vela Trading Technologies, LLC (15)",Provider of market data software and content to global financial services clients,First lien senior secured loan ($4.7 par due 6/2022),6.14% (Libor + 5.00%/Q),4/17/2018,4.7,4.4
260,Software & Services,Velocity Holdings Corp.,Hosted enterprise resource planning application management services provider,"Common units (1,713,546 units)",,12/13/2013,4.5,2.1
261,Software & Services,"WebPT, Inc. (15)",Electronic medical record software provider,First lien senior secured revolving loan ($0.1 par due 8/2024),7.75% (Libor + 6.75%/Q),8/28/2019,0.1,0.1
262,Software & Services,"WebPT, Inc. (15)",Electronic medical record software provider,First lien senior secured loan ($48.1 par due 8/2024),7.75% (Libor + 6.75%/Q),8/28/2019,48.1,46.6
263,Software & Services,WorldPay Group PLC,Payment processing company,"C2 shares (73,974 shares)",,10/21/2015,0.0,0.0
264,Software & Services,"Zemax Software Holdings, LLC (15)",Provider of optical illumination design software to design engineers,First lien senior secured revolving loan ($2.0 par due 6/2024),8.00% (Base Rate + 4.75%/Q),6/25/2018,2.0,2.0
265,Software & Services,"Zemax Software Holdings, LLC (15)",Provider of optical illumination design software to design engineers,First lien senior secured loan ($16.7 par due 6/2024),6.75% (Libor + 5.75%/Q),6/25/2018,16.7,16.7
266,Software & Services,"Zywave, Inc. (15)",Provider of software and technology-enabled content and analytical solutions to insurance brokers,First lien senior secured revolving loan ($2.6 par due 11/2022),6.00% (Libor + 5.00%/Q),11/17/2016,2.6,2.6
