,Industry,Company,Business Description,Investment,Interest,Acquisition Date,Amortized Cost,Fair Value
152,Healthcare Services,WSHP FC Acquisition LLC (19),,First lien senior secured loan ($6.0 par due 3/2024),9.32% (Libor + 6.50%/Q),3/30/2018,6.0,6.0
153,Healthcare Services,WSHP FC Acquisition LLC (19),,First lien senior secured loan ($28.5 par due 3/2024),9.30% (Libor + 6.50%/Q),3/30/2018,28.5,28.5
154,Healthcare Services,WSHP FC Acquisition LLC (19),,,,,2850.0,2696.1
155,Business Services,Accommodations Plus Technologies LLC and Accommodations Plus Technologies Holdings LLC (19),Provider of outsourced crew accommodations and logistics management solutions to the airline industry,First lien senior secured loan ($12.5 par due 5/2024),7.62% (Libor + 5.00%/S),5/11/2018,12.5,12.5
156,Business Services,Accommodations Plus Technologies LLC and Accommodations Plus Technologies Holdings LLC (19),,"Class A common units (236,358 units)",,5/11/2018,4.5,6.4
157,Business Services,Achilles Acquisition LLC (19),Benefits broker and outsourced workflow automation platform provider for brokers,First lien senior secured loan ($16.7 par due 10/2025),6.56% (Libor + 4.00%/M),10/11/2018,16.7,16.7
158,Business Services,Achilles Acquisition LLC (19),,First lien senior secured loan ($21.4 par due 10/2025),6.56% (Libor + 4.00%/M),10/11/2018,21.4,21.3
159,Business Services,"Blue Campaigns Intermediate Holding Corp. and Elevate Parent, Inc. (dba EveryAction) (19)",Provider of fundraising and organizing efforts and digital services to non-profits and political campaigns,First lien senior secured loan ($27.5 par due 8/2023),9.40% (Libor + 6.75%/Q),8/20/2018,27.5,27.4
160,Business Services,"Blue Campaigns Intermediate Holding Corp. and Elevate Parent, Inc. (dba EveryAction) (19)",,"Series A preferred stock (150,000 shares)",,9/26/2018,1.5,1.5
161,Business Services,"CallMiner, Inc.",Provider of cloud-based conversational analytics solutions,"Warrant to purchase up to 2,350,636 shares of Series 1 preferred stock (expires 7/2024)",,7/23/2014,0.0,0.0
162,Business Services,"Chesapeake Research Review, LLC and Schulman Associates Institutional Review Board, Inc. (19)",Provider of central institutional review boards over clinical trials,First lien senior secured loan ($15.8 par due 11/2023),8.55% (Libor + 5.75%/Q),11/7/2017,15.8,15.8
163,Business Services,"CMW Parent LLC (fka Black Arrow, Inc.)",Multiplatform media firm,Series A units (32 units),,9/11/2015,0.0,0.0
164,Business Services,Command Alkon Incorporated (19),Software solutions provider to the ready-mix concrete industry,First lien senior secured revolving loan ($2.9 par due 9/2022),9.50% (Base Rate + 4.00%/M),9/1/2017,2.9,2.9
165,Business Services,Command Alkon Incorporated (19),,First lien senior secured loan ($20.4 par due 9/2023),7.35% (Libor + 5.00%/M),9/1/2017,20.4,20.2
166,Business Services,Command Alkon Incorporated (19),,Second lien senior secured loan ($33.8 par due 3/2024),11.35% (Libor + 9.00%/M),9/1/2017,33.8,33.1
167,Business Services,"Compusearch Software Systems, Inc.",Provider of enterprise software and services for organizations in the public sector,Second lien senior secured loan ($51.0 par due 11/2021),11.36% (Libor + 8.75%/Q),1/3/2017,51.0,51.0
168,Business Services,"Compuware Parent, LLC",Web and mobile cloud performance testing and monitoring services provider,"Class A-1 common stock (4,132 units)",,12/15/2014,2.3,2.6
169,Business Services,"Compuware Parent, LLC",,"Class B-1 common stock (4,132 units)",,12/15/2014,0.5,0.5
170,Business Services,"Compuware Parent, LLC",,"Class C-1 common stock (4,132 units)",,12/15/2014,0.3,0.3
171,Business Services,"Compuware Parent, LLC",,"Class A-2 common stock (4,132 units)",,12/15/2014,0.0,0.0
172,Business Services,"Compuware Parent, LLC",,"Class B-2 common stock (4,132 units)",,12/15/2014,0.0,0.0
173,Business Services,"Compuware Parent, LLC",,"Class C-2 common stock (4,132 units)",,12/15/2014,0.0,0.0
174,Business Services,"Directworks, Inc. and Co-Exprise Holdings, Inc.",Provider of cloud-based software solutions for direct materials sourcing and supplier management for manufacturers,First lien senior secured loan ($1.8 par due 4/2018),,12/19/2014,1.3,0.2
175,Business Services,"Directworks, Inc. and Co-Exprise Holdings, Inc.",,"Warrant to purchase up to 1,875,000 shares of Series 1 preferred stock (expires 12/2024)",,12/19/2014,0.0,0.0
176,Business Services,Doxim Inc. (8)(19),Enterprise content management provider,First lien senior secured loan ($3.6 par due 2/2024),8.79% (Libor + 6.00%/Q),2/28/2018,3.6,3.6
177,Business Services,Doxim Inc. (8)(19),,First lien senior secured loan ($10.2 par due 2/2024),8.80% (Libor + 6.00%/Q),2/28/2018,10.0,10.2
178,Business Services,"DRB Holdings, LLC (19)",Provider of integrated technology solutions to car wash operators,First lien senior secured revolving loan ($3.3 par due 10/2023),8.78% (Libor + 6.00%/Q),10/6/2017,3.3,3.3
179,Business Services,"DRB Holdings, LLC (19)",,First lien senior secured loan ($23.7 par due 10/2023),8.80% (Libor + 6.00%/Q),10/6/2017,23.7,23.7
180,Business Services,"DTI Holdco, Inc. and OPE DTI Holdings, Inc. (19)",Provider of legal process outsourcing and managed services,First lien senior secured revolving loan ($0.9 par due 9/2021),6.93% (Libor + 4.50%/M),9/23/2016,0.9,0.9
181,Business Services,"DTI Holdco, Inc. and OPE DTI Holdings, Inc. (19)",,First lien senior secured revolving loan ($1.3 par due 9/2021),6.97% (Libor + 4.50%/M),9/23/2016,1.3,1.3
182,Business Services,"DTI Holdco, Inc. and OPE DTI Holdings, Inc. (19)",,"Class A common stock (7,500 shares)",,8/19/2014,7.5,7.4
183,Business Services,"DTI Holdco, Inc. and OPE DTI Holdings, Inc. (19)",,"Class B common stock (7,500 shares)",,8/19/2014,0.0,0.0
184,Business Services,"Emergency Communications Network, LLC (19)",Provider of mission critical emergency mass notification solutions,First lien senior secured loan ($25.1 par due 6/2023),8.77% (Libor + 6.25%/M),6/1/2017,25.0,24.4
185,Business Services,"Emergency Communications Network, LLC (19)",,First lien senior secured loan ($19.7 par due 6/2023),8.77% (Libor + 6.25%/M),6/1/2017,19.6,19.2
186,Business Services,"EN Engineering, L.L.C. (19)","National utility services firm providing engineering and consulting services to natural gas, electric power and other energy and industrial end markets",First lien senior secured loan ($0.3 par due 6/2021),7.02% (Libor + 4.50%/M),6/30/2015,0.3,0.3
187,Business Services,"EN Engineering, L.L.C. (19)",,First lien senior secured loan ($6.8 par due 6/2021),7.02% (Libor + 4.50%/M),6/30/2015,6.8,6.8
188,Business Services,"Entertainment Partners, LLC and Entertainment Partners Canada Inc. (19)",Provider of entertainment workforce and production management solutions,First lien senior secured loan ($1.4 par due 5/2022),7.77% (CIBOR + 5.50%/M),5/8/2017,1.4,1.4
189,Business Services,"Entertainment Partners, LLC and Entertainment Partners Canada Inc. (19)",,First lien senior secured loan ($2.6 par due 5/2022),7.71% (Libor + 5.50%/M),5/8/2017,2.6,2.6
190,Business Services,"Entertainment Partners, LLC and Entertainment Partners Canada Inc. (19)",,First lien senior secured loan ($2.6 par due 5/2022),7.85% (Libor + 5.50%/M),5/8/2017,2.6,2.6
191,Business Services,"Entertainment Partners, LLC and Entertainment Partners Canada Inc. (19)",,First lien senior secured loan ($0.3 par due 5/2023),8.34% (Libor + 5.75%/Q),5/8/2017,0.3,0.3
192,Business Services,"Entertainment Partners, LLC and Entertainment Partners Canada Inc. (19)",,First lien senior secured loan ($26.4 par due 5/2023),8.34% (Libor + 5.75%/Q),5/8/2017,26.4,26.4
193,Business Services,"Entertainment Partners, LLC and Entertainment Partners Canada Inc. (19)",,First lien senior secured loan ($0.3 par due 5/2023),8.55% (Libor + 5.75%/Q),5/8/2017,0.3,0.3
194,Business Services,"Entertainment Partners, LLC and Entertainment Partners Canada Inc. (19)",,First lien senior secured loan ($22.0 par due 5/2023),8.55% (Libor + 5.75%/Q),5/8/2017,22.0,22.0
195,Business Services,"Entertainment Partners, LLC and Entertainment Partners Canada Inc. (19)",,First lien senior secured loan ($0.3 par due 5/2023),8.59% (Libor + 5.75%/Q),5/8/2017,0.3,0.3
196,Business Services,"Entertainment Partners, LLC and Entertainment Partners Canada Inc. (19)",,First lien senior secured loan ($26.4 par due 5/2023),8.59% (Libor + 5.75%/Q),5/8/2017,26.4,26.4
197,Business Services,Episerver Inc. and Goldcup 17308 AB (8)(19),Provider of web content management and digital commerce solutions,First lien senior secured loan ($27.7 par due 10/2024),8.27% (Libor + 5.75%/M),10/9/2018,27.7,27.4
198,Business Services,"First Insight, Inc.",Software company providing merchandising and pricing solutions to companies worldwide,"Warrant to purchase up to 122,827 units of Series C preferred stock (expires 3/2024)",,3/20/2014,0.0,0.0
199,Business Services,"Foundation Risk Partners, Corp. (19)",Full service independent insurance agency,First lien senior secured loan ($7.8 par due 11/2023),7.10% (Libor + 4.75%/M),11/10/2017,7.8,7.8
200,Business Services,"Foundation Risk Partners, Corp. (19)",,First lien senior secured loan ($1.0 par due 11/2023),7.17% (Libor + 4.75%/Q),8/9/2018,1.0,1.0
201,Business Services,"Foundation Risk Partners, Corp. (19)",,First lien senior secured loan ($3.4 par due 11/2023),7.34% (Libor + 4.75%/Q),8/9/2018,3.4,3.4
202,Business Services,"Foundation Risk Partners, Corp. (19)",,First lien senior secured loan ($5.2 par due 11/2023),7.21% (Libor + 4.75%/Q),8/9/2018,5.2,5.2
203,Business Services,"Foundation Risk Partners, Corp. (19)",,First lien senior secured loan ($22.3 par due 11/2023),7.10% (Libor + 4.75%/M),11/10/2017,22.3,22.3
204,Business Services,"Foundation Risk Partners, Corp. (19)",,Second lien senior secured loan ($3.0 par due 11/2024),10.92% (Libor + 8.50%/Q),8/9/2018,3.0,3.0
205,Business Services,"Foundation Risk Partners, Corp. (19)",,Second lien senior secured loan ($12.4 par due 11/2024),11.09% (Libor + 8.50%/Q),8/9/2018,12.4,12.4
206,Business Services,"Foundation Risk Partners, Corp. (19)",,Second lien senior secured loan ($19.1 par due 11/2024),10.96% (Libor + 8.50%/Q),8/9/2018,19.1,19.1
207,Business Services,"Foundation Risk Partners, Corp. (19)",,Second lien senior secured loan ($27.5 par due 11/2024),10.85% (Libor + 8.50%/M),11/10/2017,27.5,27.5
208,Business Services,Genesis Acquisition Co. and Genesis Holding Co. (19),Child care management software and services provider,First lien senior secured loan ($5.5 par due 7/2024),6.52% (Libor + 4.00%/M),7/31/2018,5.5,5.4
209,Business Services,Genesis Acquisition Co. and Genesis Holding Co. (19),,Second lien senior secured loan ($25.8 par due 7/2025),10.02% (Libor + 7.50%/M),7/31/2018,25.8,25.4
210,Business Services,Genesis Acquisition Co. and Genesis Holding Co. (19),,Class A common stock (8 shares),,7/31/2018,0.8,0.8
211,Business Services,"GTCR-Ultra Holdings III, LLC and GTCR-Ultra Holdings LLC (19)",Provider of payment processing and merchant acquiring solutions,First lien senior secured loan ($6.5 par due 8/2024),7.77% (Libor + 5.25%/M),12/31/2018,6.5,6.5
212,Business Services,"GTCR-Ultra Holdings III, LLC and GTCR-Ultra Holdings LLC (19)",,Class A-2 units (911 units),,8/1/2017,0.9,1.3
213,Business Services,"GTCR-Ultra Holdings III, LLC and GTCR-Ultra Holdings LLC (19)",,"Class B units (2,878,372 units)",,8/1/2017,0.0,0.0
214,Business Services,"HAI Acquisition Corporation and Aloha Topco, LLC (19)","Professional employer organization offering human resources, compliance and risk management services",First lien senior secured loan ($66.2 par due 11/2024),8.59% (Libor + 6.00%/Q),11/1/2017,66.2,65.6
215,Business Services,"HAI Acquisition Corporation and Aloha Topco, LLC (19)",,"Class A units (16,980 units)",,11/1/2017,1.7,1.8
216,Business Services,"Help/Systems Holdings, Inc. (19)",Provider of IT operations management and cybersecurity software,First lien senior secured revolving loan ($1.0 par due 3/2023),6.27% (Libor + 3.75%/M),3/29/2018,1.0,1.0
217,Business Services,IfByPhone Inc.,Voice-based marketing automation software provider,"Warrant to purchase up to 124,300 shares of Series C preferred stock (expires 10/2022)",,10/15/2012,0.1,0.1
218,Business Services,"Implementation Management Assistance, LLC (19)",Revenue cycle consulting firm to the healthcare industry,First lien senior secured revolving loan ($5.5 par due 12/2023),9.00% (Base Rate + 3.50%/Q),12/13/2017,5.5,5.5
219,Business Services,"Implementation Management Assistance, LLC (19)",,First lien senior secured loan ($17.0 par due 12/2023),7.30% (Libor + 4.50%/Q),12/13/2017,17.0,16.8
220,Business Services,"Infinite Electronics, Inc. (19)",Manufacturer and distributor of radio frequency and microwave electronic components,First lien senior secured revolving loan,0,7/2/2018,0.0,0.0
221,Business Services,"Infinite Electronics, Inc. (19)",,First lien senior secured loan ($10.3 par due 7/2025),6.52% (Libor + 4.00%/M),7/2/2018,10.3,10.2
222,Business Services,"Infogix, Inc. and Infogix Parent Corporation (19)",Enterprise data analytics and integrity software solutions provider,"Series A preferred stock (2,475 shares)",,1/3/2017,2.5,2.5
223,Business Services,"Infogix, Inc. and Infogix Parent Corporation (19)",,"Common stock (1,297,768 shares)",,1/3/2017,0.0,0.0
224,Business Services,"Inmar, Inc.","Technology-driven solutions provider for retailers, wholesalers and manufacturers",Second lien senior secured loan ($28.3 par due 5/2025),10.52% (Libor + 8.00%/M),4/25/2017,27.9,28.3
225,Business Services,"InterVision Systems, LLC and InterVision Holdings, LLC","Provider of cloud based IT solutions, infrastructure and services",First lien senior secured loan ($16.4 par due 5/2022),10.55% (Libor + 8.08%/M),5/31/2017,16.4,15.9
226,Business Services,"InterVision Systems, LLC and InterVision Holdings, LLC",,First lien senior secured loan ($24.7 par due 5/2022),10.24% (Libor + 7.72%/M),5/31/2017,24.7,24.0
227,Business Services,"InterVision Systems, LLC and InterVision Holdings, LLC",,First lien senior secured loan ($10.0 par due 5/2022),10.24% (Libor + 7.72%/M),5/31/2017,10.0,9.7
228,Business Services,"InterVision Systems, LLC and InterVision Holdings, LLC",,"Class A membership units (1,000 units)",,5/31/2017,1.0,0.6
229,Business Services,"iParadigms Holdings, LLC",Anti-plagiarism software provider to the education market,Second lien senior secured loan ($32.5 par due 7/2022),10.05% (Libor + 7.25%/Q),1/3/2017,32.0,32.5
230,Business Services,"iPipeline, Inc., Internet Pipeline, Inc., iPipeline Limited and iPipeline Holdings, Inc. (19)",Provider of SaaS-based software solutions to the insurance and financial services industry,First lien senior secured loan ($11.2 par due 8/2022),7.28% (Libor + 4.75%/M),12/18/2017,11.8,11.2
231,Business Services,"iPipeline, Inc., Internet Pipeline, Inc., iPipeline Limited and iPipeline Holdings, Inc. (19)",,First lien senior secured loan ($7.4 par due 8/2022),7.28% (Libor + 4.75%/M),6/15/2017,7.4,7.4
232,Business Services,"iPipeline, Inc., Internet Pipeline, Inc., iPipeline Limited and iPipeline Holdings, Inc. (19)",,First lien senior secured loan ($9.0 par due 8/2022),7.28% (Libor + 4.75%/M),9/15/2017,9.0,9.0
233,Business Services,"iPipeline, Inc., Internet Pipeline, Inc., iPipeline Limited and iPipeline Holdings, Inc. (19)",,First lien senior secured loan ($16.2 par due 8/2022),7.28% (Libor + 4.75%/M),8/4/2015,16.2,16.2
234,Business Services,"iPipeline, Inc., Internet Pipeline, Inc., iPipeline Limited and iPipeline Holdings, Inc. (19)",,First lien senior secured loan ($14.5 par due 8/2022),7.28% (Libor + 4.75%/M),8/4/2015,14.5,14.5
235,Business Services,"iPipeline, Inc., Internet Pipeline, Inc., iPipeline Limited and iPipeline Holdings, Inc. (19)",,"Preferred stock (1,100 shares)",,8/4/2015,1.1,4.3
236,Business Services,"iPipeline, Inc., Internet Pipeline, Inc., iPipeline Limited and iPipeline Holdings, Inc. (19)",,"Common stock (668,781 shares)",,8/4/2015,0.0,0.0
237,Business Services,IQMS,Provider of enterprise resource planning and manufacturing execution software for small and midsized manufacturers,First lien senior secured loan ($22.5 par due 3/2022),12.75% (Base Rate + 7.25%/Q),3/28/2017,22.5,22.5
238,Business Services,IQMS,,First lien senior secured loan ($14.9 par due 3/2022),12.75% (Base Rate + 7.25%/Q),3/28/2017,14.9,14.9
239,Business Services,"IRI Holdings, Inc., IRI Group Holdings, Inc. and IRI Parent, L.P.",Market research company focused on the consumer packaged goods industry,First lien senior secured loan ($79.0 par due 11/2025),7.02% (Libor + 4.50%/M),11/30/2018,78.2,77.4
240,Business Services,"IRI Holdings, Inc., IRI Group Holdings, Inc. and IRI Parent, L.P.",,Second lien senior secured loan ($86.8 par due 11/2026),10.52% (Libor + 8.00%/M),11/30/2018,85.3,85.1
241,Business Services,"IRI Holdings, Inc., IRI Group Holdings, Inc. and IRI Parent, L.P.",,"Series A-1 preferred shares (46,900 shares)",13.39% PIK (Libor + 10.50%/S),11/30/2018,46.2,46.9
242,Business Services,"IRI Holdings, Inc., IRI Group Holdings, Inc. and IRI Parent, L.P.",,"Class A-1 common units (90,500 units)",,11/30/2018,9.1,9.1
243,Business Services,"Kaufman, Hall & Associates, LLC (19)",Provider of specialty advisory services and software solutions to the healthcare market,First lien senior secured loan ($25.0 par due 5/2025),7.64% (Libor + 5.25%/M),11/9/2018,25.0,24.8
244,Business Services,Labstat International Inc. (8)(19),Lab testing services for nicotine containing products,First lien senior secured loan ($5.0 par due 6/2024),8.55% (CIBOR + 6.25%/Q),10/19/2018,5.2,5.0
245,Business Services,Labstat International Inc. (8)(19),,First lien senior secured loan ($19.2 par due 6/2024),8.55% (CIBOR + 6.25%/Q),6/25/2018,19.8,19.2
246,Business Services,LLSC Holdings Corporation (dba Lawrence Merchandising Services) (7),Marketing services provider,"Series A preferred stock (9,000 shares)",,1/3/2017,1.8,0.4
247,Business Services,LLSC Holdings Corporation (dba Lawrence Merchandising Services) (7),,"Common stock (1,000 shares)",,1/3/2017,0.0,0.0
248,Business Services,"Masergy Holdings, Inc. (19)","Provider of software-defined solutions for enterprise global networks, cyber security, and cloud communications",First lien senior secured revolving loan ($0.2 par due 12/2021),6.02% (Libor + 3.50%/M),2/8/2018,0.2,0.1
249,Business Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (19)",Software and payment services provider to faith-based institutions,First lien senior secured loan ($4.9 par due 12/2022),6.52% (Libor + 4.00%/M),8/22/2017,4.9,4.9
250,Business Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (19)",,First lien senior secured loan ($10.5 par due 12/2022),6.52% (Libor + 4.00%/M),4/6/2017,10.5,10.5
251,Business Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (19)",,First lien senior secured loan ($14.5 par due 12/2022),6.52% (Libor + 4.00%/M),4/6/2017,14.4,14.5
252,Business Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (19)",,Second lien senior secured loan ($16.6 par due 6/2023),11.77% (Libor + 9.25%/M),12/2/2016,16.6,16.6
253,Business Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (19)",,Second lien senior secured loan ($17.9 par due 6/2023),11.77% (Libor + 9.25%/M),8/22/2017,17.9,17.9
254,Business Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (19)",,Second lien senior secured loan ($4.7 par due 6/2023),11.77% (Libor + 9.25%/M),4/6/2017,4.7,4.7
255,Business Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (19)",,Second lien senior secured loan ($7.0 par due 6/2023),10.52% (Libor + 8.00%/M),4/18/2018,7.0,7.0
256,Business Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (19)",,Second lien senior secured loan ($9.2 par due 6/2023),11.77% (Libor + 9.25%/M),4/6/2017,9.2,9.2
257,Business Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (19)",,Second lien senior secured loan ($38.6 par due 6/2023),10.52% (Libor + 8.00%/M),4/18/2018,38.6,38.6
258,Business Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (19)",,Second lien senior secured loan ($75.0 par due 6/2023),11.77% (Libor + 9.25%/M),12/2/2016,74.5,75.0
259,Business Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (19)",,Second lien senior secured loan ($15.0 par due 6/2023),11.77% (Libor + 9.25%/M),12/2/2016,14.9,15.0
260,Business Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (19)",,"Class A units (500,000 units)",,12/2/2016,5.0,6.8
261,Business Services,"MVL Group, Inc. (7)",Marketing research provider,"Common stock (560,716 shares)",,4/1/2010,0.0,0.0
262,Business Services,"NAS, LLC, Nationwide Marketing Group, LLC and Nationwide Administrative Services, Inc.","Buying and marketing services organization for appliance, furniture and consumer electronics dealers",Second lien senior secured loan ($24.1 par due 12/2021),11.15% (Libor + 8.75%/Q),6/1/2015,24.1,24.1
263,Business Services,"NAS, LLC, Nationwide Marketing Group, LLC and Nationwide Administrative Services, Inc.",,Second lien senior secured loan ($7.0 par due 12/2021),11.14% (Libor + 8.75%/Q),6/1/2015,7.0,7.0
264,Business Services,"Novetta Solutions, LLC","Provider of advanced analytics solutions for the government, defense and commercial industries",First lien senior secured loan ($8.6 par due 10/2022),7.53% (Libor + 5.00%/M),1/3/2017,8.4,8.4
265,Business Services,"Novetta Solutions, LLC",,Second lien senior secured loan ($31.0 par due 10/2023),11.03% (Libor + 8.50%/M),1/3/2017,28.8,28.5
266,Business Services,"NSM Insurance Group, LLC",Insurance program administrator,First lien senior secured loan ($6.7 par due 5/2024),7.30% (Libor + 4.50%/Q),5/11/2018,6.7,6.7
267,Business Services,"NSM Insurance Group, LLC",,First lien senior secured loan ($10.2 par due 5/2024),7.30% (Libor + 4.50%/Q),12/3/2018,10.2,10.2
268,Business Services,"NSM Insurance Group, LLC",,First lien senior secured loan ($13.1 par due 5/2024),7.30% (Libor + 4.50%/Q),5/11/2018,13.1,13.1
269,Business Services,"PayNearMe, Inc.",Electronic cash payment system provider,"Warrant to purchase up to 195,726 shares of Series E preferred stock (expires 3/2023)",,3/11/2016,0.2,0.0
270,Business Services,"PDI TA Holdings, Inc. (19)",Provider of enterprise management software for the convenience retail and petroleum wholesale markets,First lien senior secured loan ($5.0 par due 10/2024),6.90% (Libor + 4.50%/Q),4/11/2018,5.0,5.0
271,Business Services,"PDI TA Holdings, Inc. (19)",,First lien senior secured loan ($0.4 par due 10/2024),7.21% (Libor + 4.50%/Q),4/11/2018,0.4,0.4
272,Business Services,"PDI TA Holdings, Inc. (19)",,First lien senior secured loan ($5.1 par due 10/2024),6.92% (Libor + 4.50%/Q),8/25/2017,5.1,5.1
273,Business Services,"PDI TA Holdings, Inc. (19)",,First lien senior secured loan ($2.7 par due 10/2024),7.04% (Libor + 4.50%/Q),8/25/2017,2.7,2.7
274,Business Services,"PDI TA Holdings, Inc. (19)",,First lien senior secured loan ($23.4 par due 10/2024),7.30% (Libor + 4.50%/Q),8/25/2017,23.4,23.4
275,Business Services,"PDI TA Holdings, Inc. (19)",,First lien senior secured loan ($4.3 par due 10/2024),6.11% (Libor + 4.50%/Q),10/24/2018,4.3,4.3
276,Business Services,"PDI TA Holdings, Inc. (19)",,First lien senior secured loan ($45.0 par due 10/2024),7.23% (Libor + 4.75%/Q),10/24/2018,45.0,45.0
277,Business Services,"PDI TA Holdings, Inc. (19)",,Second lien senior secured loan ($8.2 par due 10/2025),11.04% (Libor + 8.50%/Q),8/25/2017,8.2,8.2
278,Business Services,"PDI TA Holdings, Inc. (19)",,Second lien senior secured loan ($6.5 par due 10/2025),10.91% (Libor + 8.50%/Q),8/25/2017,6.5,6.5
279,Business Services,"PDI TA Holdings, Inc. (19)",,Second lien senior secured loan ($1.9 par due 10/2025),10.98% (Libor + 8.50%/Q),8/25/2017,1.9,1.9
280,Business Services,"PDI TA Holdings, Inc. (19)",,Second lien senior secured loan ($23.2 par due 10/2025),11.00% (Libor + 8.50%/Q),8/25/2017,23.2,23.2
281,Business Services,"PDI TA Holdings, Inc. (19)",,Second lien senior secured loan ($6.4 par due 10/2025),11.11% (Libor + 8.50%/Q),10/24/2018,6.4,6.4
282,Business Services,"PDI TA Holdings, Inc. (19)",,Second lien senior secured loan ($52.9 par due 10/2025),10.99% (Libor + 8.50%/Q),10/24/2018,52.9,52.9
283,Business Services,"PDI TA Holdings, Inc. (19)",,Second lien senior secured loan ($16.7 par due 10/2025),11.17% (Libor + 8.75%/Q),4/11/2018,16.7,16.7
284,Business Services,"PDI TA Holdings, Inc. (19)",,Second lien senior secured loan ($66.8 par due 10/2025),11.21% (Libor + 8.50%/Q),8/25/2017,66.8,66.8
285,Business Services,"PHL Investors, Inc., and PHL Holding Co. (7)",Mortgage services,Class A common stock (576 shares),,7/31/2012,3.8,0.0
286,Business Services,"PHNTM Holdings, Inc. and Planview Parent, Inc.",Provider of project and portfolio management software,First lien senior secured loan ($1.4 par due 1/2023),7.77% (Libor + 5.25%/M),1/27/2017,1.4,1.4
287,Business Services,"PHNTM Holdings, Inc. and Planview Parent, Inc.",,Second lien senior secured loan ($62.0 par due 7/2023),12.27% (Libor + 9.75%/M),1/27/2017,61.3,62.0
288,Business Services,"PHNTM Holdings, Inc. and Planview Parent, Inc.",,Class A common shares (990 shares),,1/27/2017,1.0,1.1
289,Business Services,"PHNTM Holdings, Inc. and Planview Parent, Inc.",,"Class B common shares (168,329 shares)",,1/27/2017,0.0,0.2
290,Business Services,Poplicus Incorporated,Business intelligence and market analytics platform for companies that sell to the public sector,"Warrant to purchase up to 2,402,991 shares of Series C preferred stock (expires 6/2025)",,6/25/2015,0.1,0.0
291,Business Services,"Production Resource Group, L.L.C.","Provider of rental equipment, labor, production management, scenery, and other products to various entertainment end-markets",First lien senior secured loan ($21.0 par due 8/2024),9.65% (Libor + 7.00%/Q),8/21/2018,21.0,20.6
292,Business Services,"Production Resource Group, L.L.C.",,First lien senior secured loan ($80.0 par due 8/2024),9.65% (Libor + 7.00%/Q),8/21/2018,80.0,78.4
293,Business Services,"Project Alpha Intermediate Holding, Inc. and Qlik Parent, Inc.",Provider of data visualization software for data analytics,"Class A common shares (7,445 shares)",,8/22/2016,7.4,9.6
294,Business Services,"Project Alpha Intermediate Holding, Inc. and Qlik Parent, Inc.",,"Class B common shares (1,841,609 shares)",,8/22/2016,0.1,0.1
295,Business Services,R2 Acquisition Corp.,Marketing services,"Common stock (250,000 shares)",,5/29/2007,0.3,0.2
296,Business Services,SCM Insurance Services Inc. (8)(19),"Provider of claims management, claims investigation & support and risk management solutions for the Canadian property and casualty insurance industry",First lien senior secured revolving loan ($2.4 par due 8/2022),7.95% (Base Rate + 4.00%/Q),8/29/2017,2.5,2.4
297,Business Services,SCM Insurance Services Inc. (8)(19),,First lien senior secured loan ($19.5 par due 8/2024),7.28% (CIBOR + 5.00%/M),8/29/2017,21.3,18.9
298,Business Services,SCM Insurance Services Inc. (8)(19),,Second lien senior secured loan ($55.6 par due 3/2025),11.28% (CIBOR + 9.00%/M),8/29/2017,60.5,52.3
299,Business Services,"SpareFoot, LLC (19)",PMS solutions and web services for the self-storage industry.,First lien senior secured revolving loan ($0.3 par due 4/2023),6.77% (Libor + 4.25%/M),4/13/2018,0.3,0.3
300,Business Services,"SpareFoot, LLC (19)",,First lien senior secured loan ($1.2 par due 4/2024),6.77% (Libor + 4.25%/M),8/31/2018,1.1,1.2
301,Business Services,"SpareFoot, LLC (19)",,First lien senior secured loan ($4.7 par due 4/2024),6.77% (Libor + 4.25%/M),4/13/2018,4.6,4.7
302,Business Services,"SpareFoot, LLC (19)",,Second lien senior secured loan ($4.2 par due 4/2025),10.77% (Libor + 8.25%/M),8/31/2018,4.1,4.2
303,Business Services,"SpareFoot, LLC (19)",,Second lien senior secured loan ($6.1 par due 4/2025),10.77% (Libor + 8.25%/M),4/13/2018,6.0,6.1
304,Business Services,"Sparta Systems, Inc., Project Silverback Holdings Corp. and Silverback Holdings, Inc. (19)",Quality management software provider,Second lien senior secured loan ($20.0 par due 8/2025),10.76% (Libor + 8.25%/M),8/21/2017,19.7,17.4
