,Industry,Company,Business Description,Investment,Interest,Acquisition Date,Amortized Cost,Fair Value
148,Business Services,"Compuware Parent, LLC",Web and mobile cloud performance testing and monitoring services provider,"Class B-1 common stock (4,132 units)",,12/15/2014,450,422
149,Business Services,"Compuware Parent, LLC",Web and mobile cloud performance testing and monitoring services provider,"Class C-1 common stock (4,132 units)",,12/15/2014,300,282
150,Business Services,"Compuware Parent, LLC",Web and mobile cloud performance testing and monitoring services provider,"Class A-2 common stock (4,132 units)",,12/15/2014,0,0
151,Business Services,"Compuware Parent, LLC",Web and mobile cloud performance testing and monitoring services provider,"Class B-2 common stock (4,132 units)",,12/15/2014,0,0
152,Business Services,"Compuware Parent, LLC",Web and mobile cloud performance testing and monitoring services provider,"Class C-2 common stock (4,132 units)",,12/15/2014,0,0
153,Business Services,"Directworks, Inc. and Co-Exprise Holdings, Inc.",Provider of cloud-based software solutions for direct materials sourcing and supplier management for manufacturers,"First lien senior secured loan ($1,917 par due 4/2018)",10.25% (Libor + 9.25%/M),12/19/2014,1863,1782
154,Business Services,"Directworks, Inc. and Co-Exprise Holdings, Inc.",Provider of cloud-based software solutions for direct materials sourcing and supplier management for manufacturers,"Warrant to purchase up to 1,875,000 shares of Series 1 preferred stock (expires 12/2024)",,12/19/2014,0,0
155,Business Services,"DTI Holdco, Inc. and OPE DTI Holdings, Inc. (25)",Provider of legal process outsourcing and managed services,"First lien senior secured loan ($4,167 par due 9/2023)",6.25% (Libor + 5.25%/Q),9/23/2016,4125,4166
156,Business Services,"DTI Holdco, Inc. and OPE DTI Holdings, Inc. (25)",Provider of legal process outsourcing and managed services,"Class A common stock (7,500 shares)",,8/19/2014,7500,4323
157,Business Services,"DTI Holdco, Inc. and OPE DTI Holdings, Inc. (25)",Provider of legal process outsourcing and managed services,"Class B common stock (7,500 shares)",,8/19/2014,0,4323
158,Business Services,"Faction Holdings, Inc. and The Faction Group LLC (fka PeakColo Holdings, Inc.) (25)",Wholesaler of cloud-based software applications and services,"First lien senior secured revolving loan ($1,000 par due 11/2017)",7.75% (Base Rate + 4.25%/M),11/3/2014,1000,1000
159,Business Services,"Faction Holdings, Inc. and The Faction Group LLC (fka PeakColo Holdings, Inc.) (25)",Wholesaler of cloud-based software applications and services,"First lien senior secured loan ($3,000 par due 12/2019)",9.75% (Libor + 8.75%/M),12/3/2015,3000,3000
160,Business Services,"Faction Holdings, Inc. and The Faction Group LLC (fka PeakColo Holdings, Inc.) (25)",Wholesaler of cloud-based software applications and services,"First lien senior secured loan ($3,556 par due 5/2019)",9.75% (Libor + 8.75%/M),11/3/2014,3512,3556
161,Business Services,"Faction Holdings, Inc. and The Faction Group LLC (fka PeakColo Holdings, Inc.) (25)",Wholesaler of cloud-based software applications and services,"Warrant to purchase up to 1,481 shares of Series A preferred stock (expires 12/2025)",,12/3/2015,0,0
162,Business Services,"Faction Holdings, Inc. and The Faction Group LLC (fka PeakColo Holdings, Inc.) (25)",Wholesaler of cloud-based software applications and services,"Warrant to purchase up to 2,037 shares of Series A preferred stock (expires 11/2024)",,11/3/2014,93,147
163,Business Services,"First Insight, Inc.",Software company providing merchandising and pricing solutions to companies worldwide,"Warrant to purchase up to 122,827 units of Series C preferred stock (expires 3/2024)",,3/20/2014,0,11
164,Business Services,"iControl Networks, Inc. and uControl Acquisition, LLC",Software and services company for the connected home market,"Second lien senior secured loan ($20,000 par due 3/2019)",9.50% (Libor + 8.50%/M),2/19/2015,19750,20150
165,Business Services,"iControl Networks, Inc. and uControl Acquisition, LLC",Software and services company for the connected home market,"Warrant to purchase up to 385,616 shares of Series D preferred stock (expires 2/2022)",,2/19/2015,0,0
166,Business Services,IfByPhone Inc.,Voice-based marketing automation software provider,"Warrant to purchase up to 124,300 shares of Series C preferred stock (expires 10/2022)",,10/15/2012,88,71
167,Business Services,Interactions Corporation,Developer of a speech recognition software based customer interaction system,"Second lien senior secured loan ($2,500 par due 7/2019)",9.85% (Libor + 8.85%/M),6/16/2015,2260,2500
168,Business Services,Interactions Corporation,Developer of a speech recognition software based customer interaction system,"Second lien senior secured loan ($22,500 par due 7/2019)",9.85% (Libor + 8.85%/M),6/16/2015,22227,22500
169,Business Services,Interactions Corporation,Developer of a speech recognition software based customer interaction system,"Warrant to purchase up to 68,187 shares of Series G-3 convertible preferred stock (expires 6/2022)",,6/16/2015,303,290
170,Business Services,"iPipeline, Inc., Internet Pipeline, Inc. and iPipeline Holdings, Inc. (25)",Provider of SaaS-based software solutions to the insurance and financial services industry,"First lien senior secured loan ($2,504 par due 8/2022)",8.25% (Libor + 7.25%/Q),8/4/2015,2504,2504
171,Business Services,"iPipeline, Inc., Internet Pipeline, Inc. and iPipeline Holdings, Inc. (25)",Provider of SaaS-based software solutions to the insurance and financial services industry,"First lien senior secured loan ($44,550 par due 8/2022)",8.25% (Libor + 7.25%/Q),8/4/2015,44550,44550
172,Business Services,"iPipeline, Inc., Internet Pipeline, Inc. and iPipeline Holdings, Inc. (25)",Provider of SaaS-based software solutions to the insurance and financial services industry,"First lien senior secured loan ($14,850 par due 8/2022)",8.25% (Libor + 7.25%/Q),8/4/2015,14850,14850
173,Business Services,"iPipeline, Inc., Internet Pipeline, Inc. and iPipeline Holdings, Inc. (25)",Provider of SaaS-based software solutions to the insurance and financial services industry,"Preferred stock (1,485 shares)",,8/4/2015,1485,2508
174,Business Services,"iPipeline, Inc., Internet Pipeline, Inc. and iPipeline Holdings, Inc. (25)",Provider of SaaS-based software solutions to the insurance and financial services industry,"Common stock (647,542 shares)",,8/4/2015,15,25
175,Business Services,"IronPlanet, Inc.",Online auction platform provider for used heavy equipment,"Warrant to purchase to up to 133,333 shares of Series C preferred stock (expires 9/2023)",,9/24/2013,214,383
176,Business Services,"Itel Laboratories, Inc. (25)",Data services provider for building materials to property insurance industry,"Preferred units (1,798,391 units)",,6/29/2012,1000,1254
177,Business Services,"Market Track Holdings, LLC",Business media consulting services company,"Preferred stock (1,685 shares)",,12/13/2013,2221,2538
178,Business Services,"Market Track Holdings, LLC",Business media consulting services company,"Common stock (16,251 shares)",,12/13/2013,2221,2278
179,Business Services,"Maximus Holdings, LLC",Provider of software simulation tools and related services,"Warrant to purchase up to 1,050,013 shares of common stock (expires 10/2019)",,12/13/2013,0,91
180,Business Services,"Ministry Brands, LLC and MB Parent Holdings, LLC (25)",Software and payment services provider to faith-based institutions,First lien senior secured loan ($244 par due 11/2021),5.25% (Libor + 4.25%/Q),7/12/2016,244,244
181,Business Services,"Ministry Brands, LLC and MB Parent Holdings, LLC (25)",Software and payment services provider to faith-based institutions,"First lien senior secured loan ($38,214 par due 11/2021)",10.75% (Libor + 9.75%/Q),3/16/2016,37992,38214
182,Business Services,"Ministry Brands, LLC and MB Parent Holdings, LLC (25)",Software and payment services provider to faith-based institutions,"First lien senior secured loan ($24,875 par due 11/2021)",10.75% (Libor + 9.75%/Q),3/16/2016,24875,24875
183,Business Services,"Ministry Brands, LLC and MB Parent Holdings, LLC (25)",Software and payment services provider to faith-based institutions,"First lien senior secured loan ($9,686 par due 11/2021)",10.75% (Libor + 9.75%/Q),3/16/2016,9686,9686
184,Business Services,"Ministry Brands, LLC and MB Parent Holdings, LLC (25)",Software and payment services provider to faith-based institutions,"Class A common units (2,130,772 units)",,11/20/2015,2131,2131
185,Business Services,"MVL Group, Inc. (8)",Marketing research provider,Senior subordinated loan ($450 par due 7/2012),,4/1/2010,226,226
186,Business Services,"MVL Group, Inc. (8)",Marketing research provider,"Common stock (560,716 shares)",,4/1/2010,0,0
187,Business Services,"NAS, LLC, Nationwide Marketing Group, LLC and Nationwide Administrative Services, Inc.","Buying and marketing services organization for appliance, furniture and consumer electronics dealers","Second lien senior secured loan ($24,100 par due 12/2021)",9.75% (Libor + 8.75%/Q),6/1/2015,24100,22413
188,Business Services,"NSM Insurance Group, LLC (25)",Insurance program administrator,"First lien senior secured loan ($13,222 par due 9/2022)",5.75% (Libor + 4.75%/Q),9/1/2016,13222,13222
189,Business Services,"PayNearMe, Inc.",Electronic cash payment system provider,"First lien senior secured loan ($10,000 par due 9/2019)",9.50% (Libor + 8.50%/M),3/11/2016,9576,10000
190,Business Services,"PayNearMe, Inc.",Electronic cash payment system provider,"Warrant to purchase up to 195,726 shares of Series E preferred stock (expires 3/2023)",,3/11/2016,207,192
191,Business Services,"PHL Investors, Inc., and PHL Holding Co. (8)",Mortgage services,Class A common stock (576 shares),,7/31/2012,3768,0
192,Business Services,"Planview, Inc.",Provider of project and portfolio management software,"Second lien senior secured loan ($30,000 par due 8/2022)",10.50% (Libor + 9.50%/Q),8/9/2016,30000,30000
193,Business Services,Poplicus Incorporated,Business intelligence and market analytics platform for companies that sell to the public sector,"First lien senior secured loan ($5,096 par due 1/2018)",,6/25/2015,4669,2549
194,Business Services,Poplicus Incorporated,Business intelligence and market analytics platform for companies that sell to the public sector,"Warrant to purchase up to 2,402,991 shares of Series C preferred stock (expires 6/2025)",,6/25/2015,125,0
195,Business Services,"PowerPlan, Inc. and Project Torque Ultimate Parent Corporation",Fixed asset financial management software provider,"Second lien senior secured loan ($30,000 par due 2/2023)",10.75% (Libor + 9.75%/Q),2/23/2015,29774,30000
196,Business Services,"PowerPlan, Inc. and Project Torque Ultimate Parent Corporation",Fixed asset financial management software provider,"Second lien senior secured loan ($50,000 par due 2/2023)",10.75% (Libor + 9.75%/Q),2/23/2015,49603,50000
197,Business Services,"PowerPlan, Inc. and Project Torque Ultimate Parent Corporation",Fixed asset financial management software provider,"Class A common stock (1,980 shares)",,2/23/2015,1980,7
198,Business Services,"PowerPlan, Inc. and Project Torque Ultimate Parent Corporation",Fixed asset financial management software provider,"Class B common stock (989,011 shares)",,2/23/2015,20,3507
199,Business Services,"Powersport Auctioneer Holdings, LLC",Powersport vehicle auction operator,"Common units (1,972 units)",,3/2/2012,1000,1473
200,Business Services,"Project Alpha Intermediate Holding, Inc. and Qlik Parent, Inc.",Provider of data visualization software for data analytics,"First lien senior secured loan ($140,286 par due 8/2022)",9.25% (Libor + 8.25%/Q),8/22/2016,138324,140286
201,Business Services,"Project Alpha Intermediate Holding, Inc. and Qlik Parent, Inc.",Provider of data visualization software for data analytics,"Class A common shares (7,445 shares)",,8/22/2016,7445,7445
202,Business Services,"Project Alpha Intermediate Holding, Inc. and Qlik Parent, Inc.",Provider of data visualization software for data analytics,"Class B common shares (1,841,609 shares)",,8/22/2016,75,75
203,Business Services,R2 Acquisition Corp.,Marketing services,"Common stock (250,000 shares)",,5/29/2007,250,266
204,Business Services,Rocket Fuel Inc.,Provider of open and integrated software for digital marketing optimization,"Common stock (11,405 shares)",,9/9/2014,40,16
205,Business Services,Sonian Inc.,Cloud-based email archiving platform,"First lien senior secured loan ($7,500 par due 9/2019)",9.00% (Libor + 8.00%/M),9/9/2015,7346,7500
206,Business Services,Sonian Inc.,Cloud-based email archiving platform,"Warrant to purchase up to 169,045 shares of Series C preferred stock (expires 9/2022)",,9/9/2015,93,93
207,Business Services,"Talari Networks, Inc.",Networking equipment provider,"First lien senior secured loan ($6,000 par due 12/2018)",9.75% (Libor + 8.75%/M),8/3/2015,5923,6000
208,Business Services,"Talari Networks, Inc.",Networking equipment provider,"Warrant to purchase up to 421,052 shares of Series D-1 preferred stock (expires 8/2022)",,8/3/2015,50,50
209,Business Services,"The Greeley Company, Inc. and HCP Acquisition Holdings, LLC (8)",Healthcare compliance advisory services,"Senior subordinated loan ($10,131 par due 3/2017)",,3/5/2013,0,1000
210,Business Services,"The Greeley Company, Inc. and HCP Acquisition Holdings, LLC (8)",Healthcare compliance advisory services,"Class A units (14,293,110 units)",,6/26/2008,12793,0
211,Business Services,"TraceLink, Inc. (25)",Supply chain management software provider for the pharmaceutical industry,"First lien senior secured revolving loan ($4,400 par due 12/2016)",7.50%(Base Rate + 4.00%/M),1/2/2015,4400,4400
212,Business Services,"TraceLink, Inc. (25)",Supply chain management software provider for the pharmaceutical industry,"First lien senior secured loan ($4,065 par due 1/2019)",8.50% (Libor + 7.00%/M),1/2/2015,4004,4065
213,Business Services,"TraceLink, Inc. (25)",Supply chain management software provider for the pharmaceutical industry,"Warrant to purchase up to 283,353 shares of Series A-2 preferred stock (expires 1/2025)",,1/2/2015,146,1040
214,Business Services,Velocity Holdings Corp.,Hosted enterprise resource planning application management services provider,"Common units (1,713,546 units)",,12/13/2013,4503,2975
215,Business Services,WorldPay Group PLC (9),Payment processing company,"C2 shares (73,974 shares)",,10/21/2015,11,0
216,Business Services,WorldPay Group PLC (9),Payment processing company,,,,752634,744434
217,Consumer Products,"Badger Sportswear Acquisition, Inc.",Provider of team uniforms and athletic wear,"Second lien senior secured loan ($50,000 par due 3/2024)",10.00% (Libor + 9.00%/Q),9/6/2016,49893,50000
218,Consumer Products,"Feradyne Outdoors, LLC and Bowhunter Holdings, LLC",Provider of branded archery and bowhunting accessories,"First lien senior secured loan ($4,438 par due 3/2019)",4.00% (Libor + 3.00%/Q),4/24/2014,4438,4216
219,Consumer Products,"Feradyne Outdoors, LLC and Bowhunter Holdings, LLC",Provider of branded archery and bowhunting accessories,"First lien senior secured loan ($6,613 par due 3/2019)",4.00% (Libor + 3.00%/Q),4/24/2014,6613,6282
220,Consumer Products,"Feradyne Outdoors, LLC and Bowhunter Holdings, LLC",Provider of branded archery and bowhunting accessories,"First lien senior secured loan ($9,500 par due 3/2019)",6.55% (Libor + 5.55%/Q),4/24/2014,9500,8740
221,Consumer Products,"Feradyne Outdoors, LLC and Bowhunter Holdings, LLC",Provider of branded archery and bowhunting accessories,"First lien senior secured loan ($50,100 par due 3/2019)",6.55% (Libor + 5.55%/Q),4/24/2014,50100,46092
222,Consumer Products,"Feradyne Outdoors, LLC and Bowhunter Holdings, LLC",Provider of branded archery and bowhunting accessories,Common units (300 units),,4/24/2014,3733,2034
223,Consumer Products,Indra Holdings Corp.,"Designer, marketer, and distributor of rain and cold weather products","Second lien senior secured loan ($80,000 par due 11/2021)",8.50% (Libor + 7.50%/Q),5/1/2014,79117,61600
224,Consumer Products,"Matrixx Initiatives, Inc. and Wonder Holdings Acquisition Corp.",Developer and marketer of OTC healthcare products,Warrant to purchase up to 941 shares of preferred stock (expires 6/2021),,7/27/2011,0,1424
225,Consumer Products,"Matrixx Initiatives, Inc. and Wonder Holdings Acquisition Corp.",Developer and marketer of OTC healthcare products,"Warrant to purchase up to 1,654,678 shares of common stock (expires 6/2021)",,7/27/2011,0,579
226,Consumer Products,"Oak Parent, Inc.",Manufacturer of athletic apparel,"First lien senior secured loan ($7,687 par due 4/2018)",7.84% (Libor + 7.00%/Q),4/2/2012,7676,7686
227,Consumer Products,"Oak Parent, Inc.",Manufacturer of athletic apparel,First lien senior secured loan ($43 par due 4/2018),9.50%(Base Rate + 6.00%/Q),4/2/2012,43,43
228,Consumer Products,"Plantation Products, LLC, Seed Holdings, Inc. and Flora Parent, Inc.",Provider of branded lawn and garden products,"Second lien senior secured loan ($2,000 par due 6/2021)",9.54% (Libor + 8.54%/Q),12/23/2014,1996,2000
229,Consumer Products,"Plantation Products, LLC, Seed Holdings, Inc. and Flora Parent, Inc.",Provider of branded lawn and garden products,"Second lien senior secured loan ($54,000 par due 6/2021)",9.54% (Libor + 8.54%/Q),12/23/2014,53773,54000
230,Consumer Products,"Plantation Products, LLC, Seed Holdings, Inc. and Flora Parent, Inc.",Provider of branded lawn and garden products,"Second lien senior secured loan ($10,000 par due 6/2021)",9.54% (Libor + 8.54%/Q),12/23/2014,9962,10000
231,Consumer Products,"Plantation Products, LLC, Seed Holdings, Inc. and Flora Parent, Inc.",Provider of branded lawn and garden products,"Common stock (30,000 shares)",,12/23/2014,3000,4212
232,Consumer Products,SHO Holding I Corporation,Manufacturer and distributor of slip resistant footwear,"Second lien senior secured loan ($100,000 par due 4/2023)",9.50% (Libor + 8.50%/Q),10/27/2015,97753,99000
233,Consumer Products,"Shock Doctor, Inc. and Shock Doctor Holdings, LLC (7)","Developer, marketer and distributor of sports protection equipment and accessories","Second lien senior secured loan ($35,425 par due 10/2021)",11.50% (Libor + 10.50%/Q),4/22/2015,35425,35425
234,Consumer Products,"Shock Doctor, Inc. and Shock Doctor Holdings, LLC (7)","Developer, marketer and distributor of sports protection equipment and accessories","Second lien senior secured loan ($54,000 par due 10/2021)",11.50% (Libor + 10.50%/Q),4/22/2015,54000,54000
235,Consumer Products,"Shock Doctor, Inc. and Shock Doctor Holdings, LLC (7)","Developer, marketer and distributor of sports protection equipment and accessories","Class A preferred units (50,000 units)",,3/14/2014,5000,4544
236,Consumer Products,"Shock Doctor, Inc. and Shock Doctor Holdings, LLC (7)","Developer, marketer and distributor of sports protection equipment and accessories","Class C preferred units (50,000 units)",,4/22/2015,5000,4543
237,Consumer Products,"The Step2 Company, LLC (8)",Toy manufacturer,"Second lien senior secured loan ($27,583 par due 9/2019)",10.00%,4/1/2010,27501,27583
238,Consumer Products,"The Step2 Company, LLC (8)",Toy manufacturer,"Second lien senior secured loan ($48,318 par due 9/2019)",15.00% PIK,4/1/2010,30307,48318
239,Consumer Products,"The Step2 Company, LLC (8)",Toy manufacturer,"Common units (1,116,879 units)",,4/1/2011,24,3418
240,Consumer Products,"The Step2 Company, LLC (8)",Toy manufacturer,"Class B common units (126,278,000 units)",,10/30/2014,0,0
241,Consumer Products,"The Step2 Company, LLC (8)",Toy manufacturer,"Warrant to purchase up to 3,157,895 units",,4/1/2010,0,85
242,Consumer Products,"Varsity Brands Holding Co., Inc., Hercules Achievement, Inc., Hercules Achievement Holdings, Inc. and Hercules VB Holdings, Inc.","Leading manufacturer and distributor of textiles, apparel & luxury goods","Second lien senior secured loan ($1,576 par due 12/2022)",9.75% (Libor + 8.75%/Q),12/11/2014,1570,1576
243,Consumer Products,"Varsity Brands Holding Co., Inc., Hercules Achievement, Inc., Hercules Achievement Holdings, Inc. and Hercules VB Holdings, Inc.","Leading manufacturer and distributor of textiles, apparel & luxury goods","Second lien senior secured loan ($54,000 par due 12/2022)",9.75% (Libor + 8.75%/Q),12/11/2014,53573,54000
244,Consumer Products,"Varsity Brands Holding Co., Inc., Hercules Achievement, Inc., Hercules Achievement Holdings, Inc. and Hercules VB Holdings, Inc.","Leading manufacturer and distributor of textiles, apparel & luxury goods","Second lien senior secured loan ($91,697 par due 12/2022)",9.75% (Libor + 8.75%/Q),12/11/2014,90987,91697
245,Consumer Products,"Varsity Brands Holding Co., Inc., Hercules Achievement, Inc., Hercules Achievement Holdings, Inc. and Hercules VB Holdings, Inc.","Leading manufacturer and distributor of textiles, apparel & luxury goods","Common stock (3,353,370 shares)",,12/11/2014,3353,5160
246,Consumer Products,"Varsity Brands Holding Co., Inc., Hercules Achievement, Inc., Hercules Achievement Holdings, Inc. and Hercules VB Holdings, Inc.","Leading manufacturer and distributor of textiles, apparel & luxury goods","Common stock (3,353,371 shares)",,12/11/2014,4147,6381
247,Consumer Products,"Varsity Brands Holding Co., Inc., Hercules Achievement, Inc., Hercules Achievement Holdings, Inc. and Hercules VB Holdings, Inc.","Leading manufacturer and distributor of textiles, apparel & luxury goods",,,,688484,694638
248,Power Generation,"Alphabet Energy, Inc.",Technology developer to convert waste-heat into electricity,"First lien senior secured loan ($3,893 par due 8/2017)","14.50% (Libor + 11.50% Cash, 2.00% PIK/M)",12/16/2013,3743,3940
249,Power Generation,"Alphabet Energy, Inc.",Technology developer to convert waste-heat into electricity,First lien senior secured loan ($20 par due 8/2017),,12/16/2013,19,20
250,Power Generation,"Alphabet Energy, Inc.",Technology developer to convert waste-heat into electricity,"Series 1B preferred stock (12,976 shares)",,6/21/2016,250,56
251,Power Generation,"Alphabet Energy, Inc.",Technology developer to convert waste-heat into electricity,"Warrant to purchase up to 125,000 shares of Series 2 preferred stock (expires 12/2023)",,6/30/2016,146,54
252,Power Generation,"CEI Kings Mountain Investor, LP",Gas turbine power generation facilities operator,"Senior subordinated loan ($31,727 par due 3/2017)",11.00% PIK,3/11/2016,31673,31727
253,Power Generation,"CPV Maryland Holding Company II, LLC",Gas turbine power generation facilities operator,"Senior subordinated loan ($44,460 par due 12/2020)",10.00%,8/8/2014,44460,42904
254,Power Generation,"CPV Maryland Holding Company II, LLC",Gas turbine power generation facilities operator,Warrant to purchase up to 4 units of common stock (expires 8/2018),,8/8/2014,0,200
255,Power Generation,"DESRI VI Management Holdings, LLC",Wind power generation facility operator,"Senior subordinated loan ($25,000 par due 12/2021)",9.75%,12/24/2014,25000,25000
256,Power Generation,"DESRI VI Management Holdings, LLC",Wind power generation facility operator,Non-Controlling units (10.0 units),,12/24/2014,1606,2316
257,Power Generation,"Green Energy Partners, Stonewall LLC and Panda Stonewall Intermediate Holdings II LLC",Gas turbine power generation facilities operator,"First lien senior secured loan ($25,000 par due 11/2021)",6.50% (Libor + 5.50%/Q),11/13/2014,24784,24125
258,Power Generation,"Green Energy Partners, Stonewall LLC and Panda Stonewall Intermediate Holdings II LLC",Gas turbine power generation facilities operator,"Senior subordinated loan ($19,258 par due 12/2021)","8.00% Cash, 5.25% PIK",11/13/2014,19258,18776
259,Power Generation,"Green Energy Partners, Stonewall LLC and Panda Stonewall Intermediate Holdings II LLC",Gas turbine power generation facilities operator,"Senior subordinated loan ($90,023 par due 12/2021)","8.00% Cash, 5.25% PIK",11/13/2014,90023,87772
260,Power Generation,"Joule Unlimited Technologies, Inc. and Stichting Joule Global Foundation",Renewable fuel and chemical production developer,"First lien senior secured loan ($8,743 par due 10/2018)","13.00% (Libor + 11.00% Cash, 1.00%PIK/M)",3/31/2015,8664,7570
261,Power Generation,"Joule Unlimited Technologies, Inc. and Stichting Joule Global Foundation",Renewable fuel and chemical production developer,First lien senior secured loan ($31 par due 10/2018),,3/31/2015,31,27
262,Power Generation,"Joule Unlimited Technologies, Inc. and Stichting Joule Global Foundation",Renewable fuel and chemical production developer,"Warrant to purchase up to 32,051 shares of Series C-2 preferred stock (expires 7/2023)",,7/25/2013,0,0
263,Power Generation,"La Paloma Generating Company, LLC","Natural gas fired, combined cycle plant operator","Second lien senior secured loan ($10,000 par due 2/2020)",,2/20/2014,8764,0
264,Power Generation,Moxie Liberty LLC,Gas turbine power generation facilities operator,"First lien senior secured loan ($34,788 par due 8/2020)",7.50% (Libor + 6.50%/Q),8/21/2013,34550,34440
265,Power Generation,Moxie Patriot LLC,Gas turbine power generation facilities operator,"First lien senior secured loan ($34,345 par due 12/2020)",6.75% (Libor + 5.75%/Q),12/19/2013,34113,33315
266,Power Generation,Panda Power Annex Fund Hummel Holdings II LLC,Gas turbine power generation facilities operator,"Senior subordinated loan ($117,869 par due 10/2016)",13.00% PIK,10/27/2015,117723,117868
267,Power Generation,"Panda Temple Power II, LLC",Gas turbine power generation facilities operator,"First lien senior secured loan ($19,850 par due 4/2019)",7.25% (Libor + 6.00%/Q),4/3/2013,19763,18064
268,Power Generation,"Panda Temple Power, LLC",Gas turbine power generation facilities operator,"First lien senior secured loan ($24,625 par due 3/2022)",7.25% (Libor + 6.25%/Q),3/6/2015,23615,21424
269,Power Generation,PERC Holdings 1 LLC,"Operator of recycled energy, combined heat and power, and energy efficiency facilities","Class B common units (21,653,543 units)",,10/20/2014,21654,25062
270,Power Generation,PERC Holdings 1 LLC,"Operator of recycled energy, combined heat and power, and energy efficiency facilities",,,,509839,494660
271,Restaurants and Food Services,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc.",Restaurant owner and operator,"First lien senior secured loan ($28,581 par due 12/2018)",9.25% (Libor + 8.25%/Q),11/27/2006,28581,25437
272,Restaurants and Food Services,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc.",Restaurant owner and operator,"First lien senior secured loan ($10,919 par due 12/2018)",9.25% (Libor + 8.25%/Q),11/27/2006,10922,9718
273,Restaurants and Food Services,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc.",Restaurant owner and operator,"Promissory note ($24,539 par due 12/2023)",,11/27/2006,13770,3477
274,Restaurants and Food Services,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc.",Restaurant owner and operator,"Warrant to purchase up to 23,750 units of Series D common stock (expires 12/2023)",,12/18/2013,24,0
275,Restaurants and Food Services,"Benihana, Inc. (25)",Restaurant owner and operator,First lien senior secured revolving loan ($808 par due 7/2018),7.25% (Libor + 6.00%/Q),8/21/2012,808,759
276,Restaurants and Food Services,"Benihana, Inc. (25)",Restaurant owner and operator,"First lien senior secured revolving loan ($1,615 par due 7/2018)",8.25%(Base Rate + 4.75%/Q),8/21/2012,1615,1518
277,Restaurants and Food Services,"Benihana, Inc. (25)",Restaurant owner and operator,"First lien senior secured loan ($4,801 par due 1/2019)",7.25% (Libor + 6.00%/Q),8/21/2012,4802,4514
278,Restaurants and Food Services,"DineInFresh, Inc.",Meal-delivery provider,"First lien senior secured loan ($5,500 par due 7/2018)",9.75% (Libor + 8.75%/M),12/19/2014,5462,5500
279,Restaurants and Food Services,"DineInFresh, Inc.",Meal-delivery provider,"Warrant to purchase up to 143,079 shares of Series A preferred stock (expires 12/2024)",,12/19/2014,0,5
280,Restaurants and Food Services,Garden Fresh Restaurant Corp. (25),Restaurant owner and operator,First lien senior secured revolving loan,,10/3/2013,0,0
281,Restaurants and Food Services,Garden Fresh Restaurant Corp. (25),Restaurant owner and operator,"First lien senior secured loan ($40,141 par due 7/2018)",10.50% (Libor + 9.00%/Q),10/3/2013,40141,38134
282,Restaurants and Food Services,"Global Franchise Group, LLC and GFG Intermediate Holding, Inc.",Worldwide franchisor of quick service restaurants,"First lien senior secured loan ($60,811 par due 12/2019)",10.49% (Libor + 9.49%/Q),12/18/2014,60811,60811
283,Restaurants and Food Services,"Heritage Food Service Group, Inc. and WCI-HFG Holdings, LLC",Distributor of repair and replacement parts for commercial kitchen equipment,"Second lien senior secured loan ($31,645 par due 10/2022)",9.50% (Libor + 8.50%/Q),10/20/2015,31645,31645
284,Restaurants and Food Services,"Heritage Food Service Group, Inc. and WCI-HFG Holdings, LLC",Distributor of repair and replacement parts for commercial kitchen equipment,"Preferred units (3,000,000 units)",,10/20/2015,3000,3016
285,Restaurants and Food Services,"Orion Foods, LLC (8)",Convenience food service retailer,"First lien senior secured loan ($1,180 par due 9/2015)",,4/1/2010,1180,516
286,Restaurants and Food Services,"Orion Foods, LLC (8)",Convenience food service retailer,"Second lien senior secured loan ($19,420 par due 9/2015)",,4/1/2010,0,0
287,Restaurants and Food Services,"Orion Foods, LLC (8)",Convenience food service retailer,"Preferred units (10,000 units)",,10/28/2010,0,0
288,Restaurants and Food Services,"Orion Foods, LLC (8)",Convenience food service retailer,"Class A common units (25,001 units)",,4/1/2010,0,0
289,Restaurants and Food Services,"Orion Foods, LLC (8)",Convenience food service retailer,"Class B common units (1,122,452 units)",,4/1/2010,0,0
290,Restaurants and Food Services,"OTG Management, LLC (25)",Airport restaurant operator,"First lien senior secured loan ($76,613 par due 8/2021)",9.50% (Libor + 8.50%/Q),8/26/2016,76613,76613
291,Restaurants and Food Services,"OTG Management, LLC (25)",Airport restaurant operator,"First lien senior secured loan ($24,688 par due 8/2021)",9.50% (Libor + 8.50%/Q),8/26/2016,24688,24688
292,Restaurants and Food Services,"OTG Management, LLC (25)",Airport restaurant operator,"Senior subordinated loan ($20,340 par due 2/2022)",17.50% PIK,8/26/2016,20178,20340
293,Restaurants and Food Services,"OTG Management, LLC (25)",Airport restaurant operator,"Class A preferred units (3,000,000 units)",,8/26/2016,30000,30000
294,Restaurants and Food Services,"OTG Management, LLC (25)",Airport restaurant operator,"Common units (3,000,000 units)",,1/5/2011,3000,11148
295,Restaurants and Food Services,"OTG Management, LLC (25)",Airport restaurant operator,Warrant to purchase up to 7.73% of common units (expires 6/2018),,6/19/2008,100,24529
