,Industry,Company,Business Description,Investment,Interest,Acquisition Date,Amortized Cost,Fair Value
165,Business Services,"X Plus Two Solutions, Inc. and X Plus One Solutions, Inc.",Provider of open and integrated software for digital marketing optimization,"Warrant to purchase up to 586,178 units of Series C preferred stock",,3/28/2014,180,184
166,Business Services,"X Plus Two Solutions, Inc. and X Plus One Solutions, Inc.",Provider of open and integrated software for digital marketing optimization,"Warrant to purchase up to 999,167 shares of Series C preferred stock",,4/1/2013,284,313
167,Business Services,"X Plus Two Solutions, Inc. and X Plus One Solutions, Inc.",Provider of open and integrated software for digital marketing optimization,,,,606641,603773
168,Education,"American Academy Holdings, LLC","Provider of education, training, certification, networking, and consulting services to medical coders and other healthcare professionals","First lien senior secured loan ($23,425 par due 6/2019)",8.25% (Base Rate + 5.00%/Q),6/27/2014,23425,23425
169,Education,"American Academy Holdings, LLC","Provider of education, training, certification, networking, and consulting services to medical coders and other healthcare professionals",First lien senior secured,5.25% (Base,6/27/2014,14696,14696
170,Education,"American Academy Holdings, LLC","Provider of education, training, certification, networking, and consulting services to medical coders and other healthcare professionals","First lien senior secured loan ($52,039 par due 6/2019)",8.25% (Base Rate + 5.00%/Q),6/27/2014,52039,52039
171,Education,"American Academy Holdings, LLC","Provider of education, training, certification, networking, and consulting services to medical coders and other healthcare professionals","First lien senior secured loan ($4,304 par due 6/2019)",5.25% (Base Rate + 2.00%/Q),6/27/2014,4304,4304
172,Education,Campus Management Corp. and Campus Management Acquisition Corp. (6),Education software developer,"Preferred stock (485,159 shares)",,2/8/2008,10520,7601
173,Education,"ELC Acquisition Corp., ELC Holdings Corporation, and Excelligence Learning Corporation (6)","Developer, manufacturer and retailer of educational products","Preferred stock (99,492 shares)",12.00% PIK,8/1/2011,10990,10929
174,Education,"ELC Acquisition Corp., ELC Holdings Corporation, and Excelligence Learning Corporation (6)","Developer, manufacturer and retailer of educational products","Common stock (50,800 shares)",,8/1/2011,0,0
175,Education,"Infilaw Holding, LLC",Operator of for-profit law schools,First lien senior secured revolving loan,,8/25/2011,0,0
176,Education,"Infilaw Holding, LLC",Operator of for-profit law schools,First lien senior secured loan ($1 par due 8/2016),9.50% (Libor + 8.50%/Q),8/25/2011,1,1
177,Education,"Infilaw Holding, LLC",Operator of for-profit law schools,"First lien senior secured loan ($14,219 par due 8/2016)",9.50% (Libor + 8.50%/Q),8/25/2011,14219,14219
178,Education,"Infilaw Holding, LLC",Operator of for-profit law schools,"Series A preferred units (124,890 units)",9.50% (Libor + 8.50%/Q),8/25/2011,124890,124890
179,Education,"Infilaw Holding, LLC",Operator of for-profit law schools,Series B preferred stock (3.91 units),,10/19/2012,9245,11910
180,Education,"Instituto de Banca y Comercio, Inc.  & Leeds IV Advisors, Inc.",Private school operator,"First lien senior secured loan ($15,248 par due 12/2016)",,4/24/2013,14531,12656
181,Education,"Instituto de Banca y Comercio, Inc.  & Leeds IV Advisors, Inc.",Private school operator,"First lien senior secured loan ($40,724 par due 12/2016)",,4/24/2013,38809,33801
182,Education,"Instituto de Banca y Comercio, Inc.  & Leeds IV Advisors, Inc.",Private school operator,"Series B preferred stock (1,750,000 shares)",,8/5/2010,5000,0
183,Education,"Instituto de Banca y Comercio, Inc.  & Leeds IV Advisors, Inc.",Private school operator,"Series C preferred stock (2,512,586 shares)",,6/7/2010,689,0
184,Education,"Instituto de Banca y Comercio, Inc.  & Leeds IV Advisors, Inc.",Private school operator,Common stock (20 shares),,6/7/2010,0,0
185,Education,"Lakeland Tours, LLC",Educational travel provider,"First lien senior secured revolving loan ($9,562 par due 12/2016)",5.25% (Libor + 4.25%/Q),10/4/2011,9562,9562
186,Education,"Lakeland Tours, LLC",Educational travel provider,"First lien senior secured loan ($1,592 par due 12/2016)",5.25% (Libor + 4.25%/Q),10/4/2011,1591,1592
187,Education,"Lakeland Tours, LLC",Educational travel provider,"First lien senior secured loan ($82,989 par due 12/2016)",8.50% (Libor + 7.50%/Q),10/4/2011,82935,82988
188,Education,"Lakeland Tours, LLC",Educational travel provider,"First lien senior secured loan ($7,627 par due 12/2016)",5.25% (Libor + 4.25%/Q),10/4/2011,7613,7627
189,Education,"Lakeland Tours, LLC",Educational travel provider,"First lien senior secured loan ($40,362 par due 12/2016)",8.50% (Libor + 7.50%/Q),10/4/2011,40289,40362
190,Education,"Lakeland Tours, LLC",Educational travel provider,"Common stock (5,000 shares)",,10/4/2011,5000,5460
191,Education,PIH Corporation,Franchisor of education-based early childhood centers,First lien senior secured revolving loan ($621 par due 6/2016),7.25% (Libor + 6.25%/M),12/13/2013,621,621
192,Education,PIH Corporation,Franchisor of education-based early childhood centers,"First lien senior secured loan ($37,709 par due 6/2016)",7.25% (Libor + 6.25%/M),12/13/2013,38593,38463
193,Education,"R3 Education, Inc. and EIC Acquisitions Corp.",Medical school operator,"Preferred stock (8,800 shares)",,7/30/2008,2200,1936
194,Education,"R3 Education, Inc. and EIC Acquisitions Corp.",Medical school operator,Common membership interest (26.27% interest),,9/21/2007,15800,27237
195,Education,"R3 Education, Inc. and EIC Acquisitions Corp.",Medical school operator,"Warrants to purchase up to 27,890 shares",,12/8/2009,0,0
196,Education,"RuffaloCODY, LLC",Provider of student fundraising and enrollment management services,"First lien senior secured loan ($2,087 par due 5/2019)",5.50% (Libor + 4.25%/S),5/29/2013,2087,2087
197,Education,"RuffaloCODY, LLC",Provider of student fundraising and enrollment management services,"First lien senior secured loan ($2,439 par due 5/2019)",6.50% (Base Rate + 3.25%/Q),5/29/2013,2439,2439
198,Education,"RuffaloCODY, LLC",Provider of student fundraising and enrollment management services,"First lien senior secured loan ($11,759 par due 5/2019)",5.50% (Libor + 4.25%/Q),5/29/2013,11759,11759
199,Education,"RuffaloCODY, LLC",Provider of student fundraising and enrollment management services,First lien senior secured loan ($30 par due 5/2019),6.50% (Base Rate + 3.25%/Q),5/29/2013,30,30
200,Education,"RuffaloCODY, LLC",Provider of student fundraising and enrollment management services,,,,543877,542634
201,Consumer Products- Non-durable,"Feradyne Outdoors, LLC and Bowhunter Holdings, LLC",Provider of branded archery and bow hunting accessories,"First lien senior secured loan ($50,100 par due 3/2019)",6.55% (Libor + 5.55%/M),4/24/2014,50100,50100
202,Consumer Products- Non-durable,"Feradyne Outdoors, LLC and Bowhunter Holdings, LLC",Provider of branded archery and bow hunting accessories,"First lien senior secured loan ($7,050 par due 3/2019)",4.00% (Libor + 3.00%/M),4/24/2014,7050,7050
203,Consumer Products- Non-durable,"Feradyne Outdoors, LLC and Bowhunter Holdings, LLC",Provider of branded archery and bow hunting accessories,Common units (300 units),,4/24/2014,3000,3000
204,Consumer Products- Non-durable,"Gilchrist & Soames, Inc.",Personal care manufacturer,"First lien senior secured revolving loan ($3,650 par due 12/2014)",7.25% (Base Rate + 4.00%/M),4/1/2010,3650,3650
205,Consumer Products- Non-durable,"Gilchrist & Soames, Inc.",Personal care manufacturer,"First lien senior secured revolving loan ($5,050 par due 12/2014)",6.25% (Libor + 5.00%/M),4/1/2010,5050,5050
206,Consumer Products- Non-durable,"Gilchrist & Soames, Inc.",Personal care manufacturer,"First lien senior secured loan ($22,736 par due 12/2014)","13.44% Cash, 2.00% PIK",4/1/2010,22734,22054
207,Consumer Products- Non-durable,"Implus Footcare, LLC",Provider of footwear and other accessories,Preferred stock (455 shares),6.00% PIK,10/31/2011,4600,4600
208,Consumer Products- Non-durable,"Implus Footcare, LLC",Provider of footwear and other accessories,Common stock (455 shares),,10/31/2011,0,904
209,Consumer Products- Non-durable,Indra Holdings Corp.,"Designer, marketer, and distributor of rain and cold weather products","Second lien senior secured loan ($80,000 par due 11/2021)",8.50% (Libor + 7.50%/Q),5/1/2014,78727,80000
210,Consumer Products- Non-durable,Insight Pharmaceuticals Corporation (6),OTC drug products manufacturer,"Second lien senior secured loan ($19,310 par due 8/2017)",13.25% (Libor + 11.75%/M),8/26/2011,19180,19310
211,Consumer Products- Non-durable,Insight Pharmaceuticals Corporation (6),OTC drug products manufacturer,"Class A common stock (155,000 shares)",,8/26/2011,6035,19230
212,Consumer Products- Non-durable,Insight Pharmaceuticals Corporation (6),OTC drug products manufacturer,"Class B common stock (155,000 shares)",,8/26/2011,6035,19230
213,Consumer Products- Non-durable,"Matrixx Initiatives, Inc. and Wonder Holdings Acquisition Corp.",Developer and marketer of OTC healthcare products,"Warrants to purchase up to 1,489 shares of preferred stock",,7/27/2011,0,1046
214,Consumer Products- Non-durable,"Matrixx Initiatives, Inc. and Wonder Holdings Acquisition Corp.",Developer and marketer of OTC healthcare products,"Warrants to purchase up to 1,654,678 shares of common stock",,7/27/2011,0,0
215,Consumer Products- Non-durable,"Oak Parent, Inc.",Manufacturer of athletic apparel,"First lien senior secured loan ($30,939 par due 4/2018)",7.50% (Libor + 7.00%/Q),4/2/2012,30841,30939
216,Consumer Products- Non-durable,"Oak Parent, Inc.",Manufacturer of athletic apparel,First lien senior secured loan ($85 par due 4/2018),9.25% (Base Rate + 6.00%/Q),4/2/2012,85,85
217,Consumer Products- Non-durable,"Oak Parent, Inc.",Manufacturer of athletic apparel,"First lien senior secured loan ($8,744 par due 4/2018)",7.50% (Libor + 7.00%/Q),4/2/2012,8716,8744
218,Consumer Products- Non-durable,"Oak Parent, Inc.",Manufacturer of athletic apparel,First lien senior secured loan ($24 par due,9.25% (Base Rate + 6.00%/Q),4/2/2012,24,24
219,Consumer Products- Non-durable,"PG-ACP Co-Invest, LLC","Supplier of medical uniforms, specialized medical footwear and accessories","Class A membership units (1,000,0000 units)",,8/29/2012,1000,1726
220,Consumer Products- Non-durable,"Shock Doctor, Inc. and BRP Hold 14, LLC","Developer, marketer and distributor of sports protection equipment and accessories","First lien senior secured revolving loan ($1,890 par due 3/2020)",10.00% (Base Rate + 6.75%/Q),3/14/2014,1890,1890
221,Consumer Products- Non-durable,"Shock Doctor, Inc. and BRP Hold 14, LLC","Developer, marketer and distributor of sports protection equipment and accessories","First lien senior secured loan ($87,671 par due 3/2020)",8.75% (Libor + 7.75%/M),3/14/2014,87671,87671
222,Consumer Products- Non-durable,"Shock Doctor, Inc. and BRP Hold 14, LLC","Developer, marketer and distributor of sports protection equipment and accessories","Class A preferred units (50,000 units)",,3/14/2014,5000,4957
223,Consumer Products- Non-durable,"The Step2 Company, LLC (7)",Toy manufacturer,"Second lien senior secured loan ($26,233 par due 9/2019)",10.00%,4/1/2010,25910,26233
224,Consumer Products- Non-durable,"The Step2 Company, LLC (7)",Toy manufacturer,"Second lien senior secured loan ($34,524 par due 9/2019)",,4/1/2010,30802,10787
225,Consumer Products- Non-durable,"The Step2 Company, LLC (7)",Toy manufacturer,"Second lien senior secured loan ($4,500 par due 9/2019)",10.00%,3/13/2014,4500,4500
226,Consumer Products- Non-durable,"The Step2 Company, LLC (7)",Toy manufacturer,"Common units (1,116,879 units)",,4/1/2010,24,0
227,Consumer Products- Non-durable,"The Step2 Company, LLC (7)",Toy manufacturer,"Warrants to purchase up to 3,157,895 units",,4/1/2010,0,0
228,Consumer Products- Non-durable,"The Thymes, LLC (7)",Cosmetic products manufacturer,"Preferred units (6,283 units)",8.00% PIK,6/21/2007,4014,4014
229,Consumer Products- Non-durable,"The Thymes, LLC (7)",Cosmetic products manufacturer,"Common units (5,400 units)",,6/21/2007,0,9303
230,Consumer Products- Non-durable,Woodstream Corporation,Pet products manufacturer,"First lien senior secured loan ($4,841 par due 8/2016)",6.00% (Libor + 5.00%/Q),4/18/2012,4841,4841
231,Consumer Products- Non-durable,Woodstream Corporation,Pet products manufacturer,"Senior subordinated loan ($80,000 par due 2/2017)",11.50%,4/18/2012,77749,80000
232,Consumer Products- Non-durable,Woodstream Corporation,Pet products manufacturer,"Common stock (4,254 shares)",,1/22/2010,1222,2325
233,Consumer Products- Non-durable,Woodstream Corporation,Pet products manufacturer,,,,490450,513263
234,Energy,"Alphabet Energy, Inc.",Technology developer to convert waste-heat into electricity,"First lien senior secured loan ($2,000 par due 7/2017)",9.50%,2/26/2014,1920,2000
235,Energy,"Alphabet Energy, Inc.",Technology developer to convert waste-heat into electricity,"First lien senior secured loan ($3,000 par due 7/2017)",9.62%,12/16/2013,2754,3000
236,Energy,"Alphabet Energy, Inc.",Technology developer to convert waste-heat into electricity,"Series B preferred stock (74,449 shares)",,2/26/2014,250,250
237,Energy,"Alphabet Energy, Inc.",Technology developer to convert waste-heat into electricity,"Warrant to purchase up to 59,524 units of Series B preferred stock",,12/16/2013,146,127
238,Energy,Bicent (California) Holdings LLC,Gas turbine power generation facilities operator,"Senior subordinated loan ($49,927 par due 2/2021)",8.25% (Libor + 7.25%/Q),2/6/2014,49927,49927
239,Energy,"Brush Power, LLC",Gas turbine power generation facilities operator,"First lien senior secured loan ($89,144 par due 8/2020)",6.25% (Libor + 5.25%/Q),8/1/2013,89144,89144
240,Energy,"Centinela Funding, LLC",Solar power generation facility developer and operator,"Senior subordinated loan ($56,000 par due 11/2020)",10.00% (Libor + 8.75%/Q),11/14/2012,56000,56000
241,Energy,"Freeport LNG Expansion, L.P.",Liquefied natural gas producer,"First lien senior secured loan ($12,091 par due 11/2014)",8.65% (Libor + 8.50%/Q),6/27/2014,11472,12091
242,Energy,"Joule Unlimited Technologies, Inc. and Stichting Joule Global Foundation",Renewable fuel and chemical production developer,"First lien senior secured loan ($7,273 par due 2/2017)",10.00%,7/25/2013,7217,7273
243,Energy,"Joule Unlimited Technologies, Inc. and Stichting Joule Global Foundation",Renewable fuel and chemical production developer,"Warrant to purchase up to 32,051 shares of Series C-2 preferred",,7/25/2013,0,39
244,Energy,"La Paloma Generating Company, LLC","Natural gas fired, combined cycle plant operator","Second lien senior secured loan ($10,000 par due 2/2020)",9.25% (Libor + 8.25%/Q),2/20/2014,9618,9750
245,Energy,"Panda Sherman Power, LLC",Gas turbine power generation facilities operator,"First lien senior secured loan ($32,500 par due 9/2018)",9.00% (Libor + 7.50%/Q),9/14/2012,32500,32500
246,Energy,"Panda Temple Power II, LLC",Gas turbine power generation facilities operator,"First lien senior secured loan ($20,000 par due 4/2019)",7.25% (Libor + 6.00%/Q),4/3/2013,19834,20000
247,Energy,"Panda Temple Power, LLC",Gas turbine power generation facilities operator,"First lien senior secured loan ($60,000 par due 7/2018)",11.50% (Libor + 10.00%/Q),7/17/2012,58537,60000
248,Energy,"Sunrun Solar Owner Holdco X, LLC",Residential solar energy provider,"First lien senior secured loan ($59,287 par due 6/2019)",9.50% (Libor + 8.25%/Q),6/7/2013,59287,59287
249,Energy,"Sunrun Solar Owner Holdco XIII, LLC",Residential solar energy provider,"First lien senior secured loan ($32,846 par due 12/2019)",9.50% (Libor + 8.25%/Q),11/27/2013,32638,32846
250,Energy,"Sunrun Solar Owner Holdco XIII, LLC",Residential solar energy provider,,,,431244,434234
251,Financial Services,"AllBridge Financial, LLC (7)",Asset management services,Equity interests,,4/1/2010,5077,10115
252,Financial Services,Callidus Capital Corporation (7),Asset management services,Common stock (100 shares),,4/1/2010,3000,1726
253,Financial Services,Ciena Capital LLC (7),Real estate and small business loan servicer,"First lien senior secured revolving loan ($14,000 par due 12/2014)",6.00%,11/29/2010,14000,14000
254,Financial Services,Ciena Capital LLC (7),Real estate and small business loan servicer,"First lien senior secured loan ($22,000 par due 12/2016)",12.00%,11/29/2010,22000,22000
255,Financial Services,Ciena Capital LLC (7),Real estate and small business loan servicer,Equity interests,,11/29/2010,53375,13771
256,Financial Services,"Commercial Credit Group, Inc.",Commercial equipment finance and leasing company,"Senior subordinated loan ($28,000 par due 5/2018)",12.75%,5/10/2012,28000,28000
257,Financial Services,"Cook Inlet Alternative Risk, LLC",Risk management services,"Senior subordinated loan ($1,250 par due 9/2015)",9.00%,9/30/2011,1250,1250
258,Financial Services,Gordian Acquisition Corp.,Financial services firm,Common stock (526 shares),,11/30/2012,0,0
259,Financial Services,Imperial Capital Group LLC,Investment services,"Class A common units (23,130 units)",,5/10/2007,11248,15352
260,Financial Services,Imperial Capital Group LLC,Investment services,"2006 Class B common units (7,578 units)",,5/10/2007,2,4
261,Financial Services,Imperial Capital Group LLC,Investment services,2007 Class B common units (945 units),,5/10/2007,0,0
262,Financial Services,"Ivy Hill Asset Management, L.P. (7)(9)",Asset management services,Member interest (100.00% interest),,6/15/2009,170961,262282
263,Financial Services,"Javlin Three LLC, Javlin Four LLC, and Javlin Five LLC (9)",Asset-backed financial services company,"First lien senior secured revolving loan ($37,600 par due 6/2017)",8.41% (Libor + 8.25%/Q),6/24/2014,37600,37600
264,Financial Services,"Javlin Three LLC, Javlin Four LLC, and Javlin Five LLC (9)",Asset-backed financial services company,,,,346513,406100
265,Manufacturing,Cambrios Technologies Corporation,Nanotechnology-based solutions for electronic devices and computers,"First lien senior secured loan ($2,121 par due 8/2015)",12.00%,8/7/2012,2121,2121
266,Manufacturing,Cambrios Technologies Corporation,Nanotechnology-based solutions for electronic devices and computers,"Warrants to purchase up to 400,000 shares of Series D-4 convertible preferred stock",,8/7/2012,0,13
267,Manufacturing,"Component Hardware Group, Inc.",Commercial equipment,"First lien senior secured loan ($8,561 par due 7/2019)",5.50% (Libor + 4.50%/M),7/1/2013,8561,8561
268,Manufacturing,"Harvey Tool Company, LLC and Harvey Tool Holding, LLC",Cutting tool provider to the metalworking industry,First lien senior secured revolving loan ($198 par due 3/2019),5.75% (Libor + 4.75%/Q),3/28/2014,198,198
269,Manufacturing,"Harvey Tool Company, LLC and Harvey Tool Holding, LLC",Cutting tool provider to the metalworking industry,"First lien senior secured loan ($24,937 par due 3/2020)",5.75% (Libor + 4.75%/Q),3/28/2014,24937,24937
270,Manufacturing,"Harvey Tool Company, LLC and Harvey Tool Holding, LLC",Cutting tool provider to the metalworking industry,First lien senior secured,7.00% (Base,3/28/2014,62,62
271,Manufacturing,"Harvey Tool Company, LLC and Harvey Tool Holding, LLC",Cutting tool provider to the metalworking industry,Class A membership units (750 units),,3/28/2014,750,823
272,Manufacturing,"Ioxus, Inc.",Designer and manufacturer of energy storage devices,"First lien senior secured loan ($10,000 par due 11/2017)",9.00%,4/29/2014,9616,10000
273,Manufacturing,"Ioxus, Inc.",Designer and manufacturer of energy storage devices,"Warrant to purchase up to 538,314 shares of Series C preferred stock",,4/29/2014,0,0
274,Manufacturing,Mac Lean-Fogg Company,Provider of intelligent transportation systems products in the traffic and rail industries,"Senior subordinated loan ($100,998 par due 10/2023)","9.50% Cash, 1.50% PIK",10/31/2013,100998,100998
275,Manufacturing,"MWI Holdings, Inc.","Engineered springs, fasteners, and other precision components","First lien senior secured loan ($38,274 par due 3/2019)",9.38% (Libor + 8.13%/Q),6/15/2011,38274,38274
276,Manufacturing,"MWI Holdings, Inc.","Engineered springs, fasteners, and other precision components","First lien senior secured loan ($10,000 par due 3/2019)",9.38% (Libor + 8.13%/Q),6/15/2011,10000,10000
277,Manufacturing,"NetShape Technologies, Inc.",Metal precision engineered components,First lien senior secured revolving loan ($907 par due 12/2014),7.50% (Libor + 6.50%/Q),4/1/2010,907,907
278,Manufacturing,Niagara Fiber Intermediate Corp.,Insoluble fiber filler products,First lien senior secured revolving loan ($45 par due 5/2018),7.75% (Base Rate + 4.50%/M),5/8/2014,43,45
279,Manufacturing,Niagara Fiber Intermediate Corp.,Insoluble fiber filler products,First lien senior secured revolving loan ($452 par due 5/2018),6.75% (Libor + 5.50%/M),5/8/2014,435,452
280,Manufacturing,Niagara Fiber Intermediate Corp.,Insoluble fiber filler products,"First lien senior secured loan ($15,619 par due 5/2018)",6.75% (Libor + 5.50%/M),5/8/2014,15467,15619
281,Manufacturing,"Pelican Products, Inc.",Flashlights,"Second lien senior secured loan ($40,000 par due 4/2021)",9.25% (Libor + 8.25%/Q),4/11/2014,39943,40000
282,Manufacturing,"Protective Industries, Inc. dba Caplugs",Plastic protection products,First lien senior secured loan ($992 par due 10/2019),6.25% (Libor + 5.25%/M),11/30/2012,992,992
283,Manufacturing,"Protective Industries, Inc. dba Caplugs",Plastic protection products,"Preferred stock (2,379,361 shares)",,5/23/2011,1298,6298
284,Manufacturing,Saw Mill PCG Partners LLC,Metal precision engineered components manufacturer,"Common units (1,000 units)",,1/30/2007,1000,0
285,Manufacturing,"SI Holdings, Inc.","Elastomeric parts, mid-sized composite structures, and composite tooling","Common stock (1,500 shares)",,5/30/2014,1500,1500
286,Manufacturing,"SSH Environmental Industries, Inc. and SSH Non-Destructive Testing, Inc.",Magnetic sensors and supporting sensor products,"First lien senior secured loan ($10,447 par due 12/2016)",9.00% (Libor + 7.50%/Q),3/23/2012,10327,10447
287,Manufacturing,TPTM Merger Corp.,Time temperature indicator products,"First lien senior secured loan ($15,830 par due 9/2018)",6.25% (Libor + 5.25%/Q),9/12/2013,15830,15830
288,Manufacturing,TPTM Merger Corp.,Time temperature indicator products,"First lien senior secured loan ($9,975 par due 9/2018)",6.25% (Libor + 5.25%/Q),9/12/2013,9975,9975
289,Manufacturing,TPTM Merger Corp.,Time temperature indicator products,,,,293234,298052
290,Restaurants and Food Services,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc.",Restaurant owner and operator,"First lien senior secured loan ($28,581 par due 12/2018)",9.25% (Libor + 8.25%/Q),11/27/2006,28582,28295
291,Restaurants and Food Services,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc.",Restaurant owner and operator,"First lien senior secured loan ($10,919 par due 12/2018)",9.25% (Libor + 8.25%/Q),11/27/2006,10922,10810
292,Restaurants and Food Services,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc.",Restaurant owner and operator,"Promissory note ($17,651 par due 12/2018)",,11/27/2006,13770,9630
293,Restaurants and Food Services,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc.",Restaurant owner and operator,"Warrants to purchase up to 23,750 units of Series",,12/18/2013,24,0
294,Restaurants and Food Services,"Benihana, Inc.",Restaurant owner and operator,First lien senior secured revolving loan ($646 par due 7/2018),7.50% (Base Rate + 4.25%/Q),8/21/2012,646,646
295,Restaurants and Food Services,"Benihana, Inc.",Restaurant owner and operator,"First lien senior secured loan ($4,900 par due 1/2019)",6.75% (Libor + 5.50%/Q),8/21/2012,4900,4900
296,Restaurants and Food Services,Garden Fresh Restaurant Corp.,Restaurant owner and operator,First lien senior secured revolving loan,,10/3/2013,0,0
297,Restaurants and Food Services,Garden Fresh Restaurant Corp.,Restaurant owner and operator,"First lien senior secured loan ($42,984 par due 7/2018)",10.00% (Libor + 8.50%/M),10/3/2013,42984,42984
298,Restaurants and Food Services,"Hojeij Branded Foods, Inc.",Airport restaurant operator,First lien senior secured revolving loan ($450 par due 2/2017),9.00% (Libor + 8.00%/Q),2/15/2012,450,450
299,Restaurants and Food Services,"Hojeij Branded Foods, Inc.",Airport restaurant operator,"First lien senior secured loan ($30,000 par due 2/2017)",9.00% (Libor + 8.00%/Q),2/15/2012,29606,30000
300,Restaurants and Food Services,"Hojeij Branded Foods, Inc.",Airport restaurant operator,Warrants to purchase up to 7.5% of membership interest,,2/15/2012,0,375
301,Restaurants and Food Services,"Hojeij Branded Foods, Inc.",Airport restaurant operator,Warrants to purchase up to 324 shares of Class A common stock,,2/15/2012,669,5401
302,Restaurants and Food Services,"Orion Foods, LLC (fka Hot Stuff Foods, LLC) (7)",Convenience food service retailer,"First lien senior secured revolving loan ($3,000 par due 9/2014)",10.75% (Base Rate + 7.50%/M),4/1/2010,3000,3000
303,Restaurants and Food Services,"Orion Foods, LLC (fka Hot Stuff Foods, LLC) (7)",Convenience food service retailer,"First lien senior secured loan ($32,588 par due 9/2014)",10.00% (Libor + 8.50%/Q),4/1/2010,32588,32588
304,Restaurants and Food Services,"Orion Foods, LLC (fka Hot Stuff Foods, LLC) (7)",Convenience food service retailer,"Second lien senior secured loan ($19,471 par due 9/2014)",7.00%,4/1/2010,733,543
305,Restaurants and Food Services,"Orion Foods, LLC (fka Hot Stuff Foods, LLC) (7)",Convenience food service retailer,"Preferred units (10,000 units)",,10/28/2010,0,0
306,Restaurants and Food Services,"Orion Foods, LLC (fka Hot Stuff Foods, LLC) (7)",Convenience food service retailer,"Class A common units (25,001 units)",,4/1/2010,0,0
307,Restaurants and Food Services,"Orion Foods, LLC (fka Hot Stuff Foods, LLC) (7)",Convenience food service retailer,"Class B common units (1,122,452 units)",,4/1/2010,0,0
308,Restaurants and Food Services,"OTG Management, LLC",Airport restaurant operator,"First lien senior secured loan ($42,575 par due 12/2017)",8.75% (Libor + 7.25%/Q),12/11/2012,42575,42575
309,Restaurants and Food Services,"OTG Management, LLC",Airport restaurant operator,"Common units (3,000,000 units)",,1/5/2011,3000,1843
310,Restaurants and Food Services,"OTG Management, LLC",Airport restaurant operator,Warrants to purchase up to 7.73% of common units,,6/19/2008,100,3677
311,Restaurants and Food Services,"Papa Murphy’s Holdings, Inc.",Restaurant owner and operator,"Common stock (147,983 shares)",,12/13/2013,1065,1418
312,Restaurants and Food Services,"Performance Food Group, Inc. and Wellspring Distribution Corp",Food service distributor,"Second lien senior secured loan ($29,451 par due 11/2019)",6.25% (Libor + 5.25%/Q),5/14/2013,29326,29451
313,Restaurants and Food Services,"Performance Food Group, Inc. and Wellspring Distribution Corp",Food service distributor,"Class A non-voting common stock (1,366,120 shares)",,5/3/2008,6303,6750
314,Restaurants and Food Services,"Restaurant Holding Company, LLC",Fast food restaurant operator,"First lien senior secured loan ($37,500 par due 2/2019)",8.75% (Libor + 7.75%/M),3/13/2014,37145,37500
315,Restaurants and Food Services,S.B. Restaurant Company,Restaurant owner and operator,"Preferred stock (46,690 shares)",,4/1/2010,0,0
316,Restaurants and Food Services,S.B. Restaurant Company,Restaurant owner and operator,"Warrants to purchase up to 257,429 shares of common stock",,4/1/2010,0,0
317,Restaurants and Food Services,S.B. Restaurant Company,Restaurant owner and operator,,,,288388,292836
318,Containers-Packaging,"GS Pretium Holdings, Inc.",Manufacturer and supplier of high performance plastic containers,"Common stock (500,000 shares)",,6/2/2014,500,500
319,Containers-Packaging,"ICSH, Inc.","Industrial container manufacturer, reconditioner and servicer",First lien senior secured revolving loan,,8/31/2011,0,0
320,Containers-Packaging,"ICSH, Inc.","Industrial container manufacturer, reconditioner and servicer","First lien senior secured loan ($42,241 par due 8/2016)",7.00% (Libor + 6.00%/Q),8/31/2011,42252,42252
321,Containers-Packaging,"ICSH, Inc.","Industrial container manufacturer, reconditioner and servicer","First lien senior secured loan ($61,197 par due 8/2016)",7.00% (Libor + 6.00%/Q),8/31/2011,61197,61197
322,Containers-Packaging,"Microstar Logistics LLC, Microstar Global Asset Management LLC, and MStar Holding Corporation",Keg management solutions provider,"Second lien senior secured loan ($142,500 par due 12/2018)",8.50% (Libor + 7.50%/Q),12/14/2012,142500,142500
323,Containers-Packaging,"Microstar Logistics LLC, Microstar Global Asset Management LLC, and MStar Holding Corporation",Keg management solutions provider,"Common stock (50,000 shares)",,12/14/2012,3970,6598
324,Containers-Packaging,"Microstar Logistics LLC, Microstar Global Asset Management LLC, and MStar Holding Corporation",Keg management solutions provider,,,,250419,253047
325,Automotive Services,"Driven Brands, Inc. and Driven Holdings, LLC",Automotive aftermarket car care franchisor,First lien senior secured loan ($980 par due 3/2017),6.00% (Libor + 5.00%/Q),12/16/2011,980,980
326,Automotive Services,"Driven Brands, Inc. and Driven Holdings, LLC",Automotive aftermarket car care franchisor,First lien senior secured loan ($15 par due 3/2017),7.25% (Base Rate + 4.00%/Q),12/16/2011,15,15
327,Automotive Services,"Driven Brands, Inc. and Driven Holdings, LLC",Automotive aftermarket car care franchisor,"Preferred stock (247,500 units)",,12/16/2011,2475,2968
328,Automotive Services,"Driven Brands, Inc. and Driven Holdings, LLC",Automotive aftermarket car care franchisor,"Common stock (25,000 units)",,12/16/2011,25,842
