,Industry,Company,Business Description,Investment,Interest,Acquisition Date,Amortized Cost,Fair Value
156,Business Services,"Entertainment Partners, LLC and Entertainment Partners Canada Inc. (20)",Provider of entertainment workforce and production management solutions,First lien senior secured loan ($2.3 par due 5/2022),6.91% (Libor + 5.50%/Q),5/8/2017,2.1,2.3
157,Business Services,"Entertainment Partners, LLC and Entertainment Partners Canada Inc. (20)",,First lien senior secured loan ($2.8 par due 5/2022),6.79% (Libor + 5.50%/Q),5/8/2017,2.6,2.8
158,Business Services,"Entertainment Partners, LLC and Entertainment Partners Canada Inc. (20)",,First lien senior secured loan ($2.8 par due 5/2022),6.60% (Libor + 5.50%/Q),5/8/2017,2.6,2.8
159,Business Services,"Entertainment Partners, LLC and Entertainment Partners Canada Inc. (20)",,First lien senior secured loan ($3.6 par due 5/2023),7.02% (Libor + 5.75%/Q),5/8/2017,3.6,3.6
160,Business Services,"Entertainment Partners, LLC and Entertainment Partners Canada Inc. (20)",,First lien senior secured loan ($22.6 par due 5/2023),7.02% (Libor + 5.75%/Q),5/8/2017,22.6,22.4
161,Business Services,"Entertainment Partners, LLC and Entertainment Partners Canada Inc. (20)",,First lien senior secured loan ($4.2 par due 5/2023),7.06% (Libor + 5.75%/Q),5/8/2017,4.2,4.1
162,Business Services,"Entertainment Partners, LLC and Entertainment Partners Canada Inc. (20)",,First lien senior secured loan ($26.1 par due 5/2023),7.06% (Libor + 5.75%/Q),5/8/2017,26.1,25.8
163,Business Services,"Entertainment Partners, LLC and Entertainment Partners Canada Inc. (20)",,First lien senior secured loan ($4.2 par due 5/2023),7.19% (Libor + 5.75%/Q),5/8/2017,4.2,4.1
164,Business Services,"Entertainment Partners, LLC and Entertainment Partners Canada Inc. (20)",,First lien senior secured loan ($26.1 par due 5/2023),7.19% (Libor + 5.75%/Q),5/8/2017,26.1,25.8
165,Business Services,"Faction Holdings, Inc. and The Faction Group LLC (fka PeakColo Holdings, Inc.) (20)",Wholesaler of cloud-based software applications and services,First lien senior secured revolving loan ($1.0 par due 1/2019),9.00% (Base Rate + 4.75%/Q),1/6/2017,1.0,1.0
166,Business Services,"Faction Holdings, Inc. and The Faction Group LLC (fka PeakColo Holdings, Inc.) (20)",,First lien senior secured loan ($8.0 par due 1/2021),10.56% (Libor + 9.25%/M),1/6/2017,8.0,8.0
167,Business Services,"Faction Holdings, Inc. and The Faction Group LLC (fka PeakColo Holdings, Inc.) (20)",,"Warrant to purchase up to 5,185 shares of Series A preferred stock (expires 1/2027)",,1/6/2017,0.0,0.1
168,Business Services,"Faction Holdings, Inc. and The Faction Group LLC (fka PeakColo Holdings, Inc.) (20)",,"Warrant to purchase up to 1,481 shares of Series A preferred stock (expires 12/2025)",,12/3/2015,0.0,0.0
169,Business Services,"Faction Holdings, Inc. and The Faction Group LLC (fka PeakColo Holdings, Inc.) (20)",,"Warrant to purchase up to 2,037 shares of Series A preferred stock (expires 11/2024)",,11/3/2014,0.1,0.1
170,Business Services,"First Insight, Inc.",Software company providing merchandising and pricing solutions to companies worldwide,"Warrant to purchase up to 122,827 units of Series C preferred stock (expires 3/2024)",,3/20/2014,0.0,0.0
171,Business Services,Flexera Software LLC,"Provider of software and software applications that manages application usage, compliance and security risk",Second lien senior secured loan ($5.0 par due 4/2021),8.33% (Libor + 7.00%/Q),1/3/2017,4.8,5.0
172,Business Services,"GTCR-Ultra Acquisition, Inc. and GTCR-Ultra Holdings, LLC (20)",Provider of payment processing and merchant acquiring solutions,First lien senior secured loan ($8.9 par due 8/2024),7.24% (Libor + 6.00%/Q),8/1/2017,8.9,8.7
173,Business Services,"GTCR-Ultra Acquisition, Inc. and GTCR-Ultra Holdings, LLC (20)",,Class A-2 units (911.1 units),,8/1/2017,0.9,0.9
174,Business Services,"GTCR-Ultra Acquisition, Inc. and GTCR-Ultra Holdings, LLC (20)",,"Class B units (2,878,372.4 units)",,8/1/2017,0.0,0.0
175,Business Services,IfByPhone Inc.,Voice-based marketing automation software provider,"Warrant to purchase up to 124,300 shares of Series C preferred stock (expires 10/2022)",,10/15/2012,0.1,0.1
176,Business Services,"Infogix, Inc. and Infogix Parent Corporation",Enterprise data analytics and integrity software solutions provider,First lien senior secured loan ($54.6 par due 12/2021),7.80% (Libor + 6.50%/Q),1/3/2017,54.6,54.6
177,Business Services,"Infogix, Inc. and Infogix Parent Corporation",,First lien senior secured loan ($34.9 par due 12/2021),7.80% (Libor + 6.50%/Q),1/3/2017,34.9,34.9
178,Business Services,"Infogix, Inc. and Infogix Parent Corporation",,"Series A preferred stock (2,475 shares)",,1/3/2017,2.5,2.9
179,Business Services,"Infogix, Inc. and Infogix Parent Corporation",,"Common stock (1,297,768 shares)",,1/3/2017,0.0,1.1
180,Business Services,"Inmar, Inc.","Technology-driven solutions provider for retailers, wholesalers and manufacturers",Second lien senior secured loan ($28.3 par due 5/2025),9.27% (Libor + 8.00%/Q),4/25/2017,27.9,28.0
181,Business Services,Interactions Corporation,Developer of a speech recognition software based customer interaction system,Second lien senior secured loan ($5.9 par due 3/2021),9.85% (Libor + 8.60%/M),6/16/2015,5.8,5.9
182,Business Services,Interactions Corporation,,Second lien senior secured loan ($19.1 par due 3/2021),9.85% (Libor + 8.60%/M),6/16/2015,18.9,19.2
183,Business Services,Interactions Corporation,,"Warrant to purchase up to 68,187 shares of Series G-3 convertible preferred stock (expires 6/2022)",,6/16/2015,0.3,0.2
184,Business Services,"InterVision Systems, LLC and InterVision Holdings, LLC","Provider of cloud based IT solutions, infrastructure and services",First lien senior secured loan ($32.5 par due 5/2022),10.06% (Libor + 8.65%/Q),5/31/2017,32.5,32.5
185,Business Services,"InterVision Systems, LLC and InterVision Holdings, LLC","Provider of IT solutions, infrastructure and services for the cloud ecosystem","Class A membership units (1,000 units)",,5/31/2017,1.0,1.1
186,Business Services,"iParadigms Holdings, LLC",Anti-plagiarism software provider to the education market,Second lien senior secured loan ($39.5 par due 7/2022),8.58% (Libor + 7.25%/Q),1/3/2017,38.8,38.7
187,Business Services,"iPipeline, Inc., Internet Pipeline, Inc. and iPipeline Holdings, Inc. (20)",Provider of SaaS-based software solutions to the insurance and financial services industry,First lien senior secured loan ($3.7 par due 8/2022),7.48% (Libor + 6.25%/Q),6/15/2017,3.7,3.7
188,Business Services,"iPipeline, Inc., Internet Pipeline, Inc. and iPipeline Holdings, Inc. (20)",,First lien senior secured loan ($9.1 par due 8/2022),8.48% (Libor + 7.25%/Q),9/15/2017,9.1,9.1
189,Business Services,"iPipeline, Inc., Internet Pipeline, Inc. and iPipeline Holdings, Inc. (20)",,First lien senior secured loan ($46.4 par due 8/2022),8.49% (Libor + 7.25%/Q),8/4/2015,46.4,46.4
190,Business Services,"iPipeline, Inc., Internet Pipeline, Inc. and iPipeline Holdings, Inc. (20)",,First lien senior secured loan ($14.7 par due 8/2022),8.49% (Libor + 7.25%/Q),8/4/2015,14.7,14.7
191,Business Services,"iPipeline, Inc., Internet Pipeline, Inc. and iPipeline Holdings, Inc. (20)",,"Preferred stock (1,100 shares)",,8/4/2015,1.1,3.3
192,Business Services,"iPipeline, Inc., Internet Pipeline, Inc. and iPipeline Holdings, Inc. (20)",,"Common stock (668,781 shares)",,8/4/2015,0.0,0.0
193,Business Services,IQMS,Provider of enterprise resource planning and manufacturing execution software for small and midsized manufacturers,First lien senior secured loan ($9.0 par due 3/2022),9.49% (Libor + 8.25%/Q),3/28/2017,9.0,9.0
194,Business Services,IQMS,,First lien senior secured loan ($18.8 par due 3/2022),9.49% (Libor + 8.25%/Q),3/28/2017,18.8,18.8
195,Business Services,IQMS,,First lien senior secured loan ($10.0 par due 3/2022),9.49% (Libor + 8.25%/Q),3/28/2017,10.0,10.0
196,Business Services,"Iron Bow Technologies, LLC",Provider and value added reseller of information technology products and solutions,Second lien senior secured loan ($10.0 par due 2/2021),12.99% (Libor + 11.75%/Q),1/3/2017,10.0,10.0
197,Business Services,"IronPlanet, Inc.",Online auction platform provider for used heavy equipment,"Warrant to purchase to up to 133,333 shares of Series C preferred stock (expires 9/2023)",,9/23/2013,0.2,0.4
198,Business Services,LLSC Holdings Corporation (dba Lawrence Merchandising Services) (8),Marketing services provider,"Series A preferred stock (9,000 shares)",,1/3/2017,19.2,17.6
199,Business Services,LLSC Holdings Corporation (dba Lawrence Merchandising Services) (8),,"Common stock (1,000 shares)",,1/3/2017,0.0,0.0
200,Business Services,Miles 33 (Finance) Limited (8)(9),Software provider to the regional media industry and magazines,First lien senior secured loan ($1.0 par due 9/2018),6.75% (EURIBOR + 6.50%/Q),1/3/2017,0.9,1.0
201,Business Services,Miles 33 (Finance) Limited (8)(9),,First lien senior secured loan ($4.0 par due 9/2018),6.75% (EURIBOR + 6.50%/Q),1/3/2017,3.7,4.0
202,Business Services,Miles 33 (Finance) Limited (8)(9),,Senior subordinated loan ($17.2 par due 9/2021),4.75% (EURIBOR + 4.50%/Q),1/3/2017,9.9,16.5
203,Business Services,Miles 33 (Finance) Limited (8)(9),,"Preferred stock (19,500,000 shares)",,1/3/2017,0.0,0.0
204,Business Services,Miles 33 (Finance) Limited (8)(9),,"Preferred stock (900,000 shares)",,1/3/2017,0.0,0.0
205,Business Services,Miles 33 (Finance) Limited (8)(9),,"Common stock (600,000 shares)",,1/3/2017,0.0,0.0
206,Business Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (20)",Software and payment services provider to faith-based institutions,First lien senior secured loan ($0.3 par due 12/2022),6.24% (Libor + 5.00%/Q),8/22/2017,0.3,0.3
207,Business Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (20)",,First lien senior secured loan ($1.1 par due 12/2022),8.25% (Base Rate + 4.00%/Q),8/22/2017,1.1,1.1
208,Business Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (20)",,First lien senior secured loan ($9.3 par due 12/2022),6.24% (Libor + 5.00%/Q),4/6/2017,9.3,9.3
209,Business Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (20)",,First lien senior secured loan ($1.3 par due 12/2022),8.25% (Base Rate + 4.00%/Q),4/6/2017,1.3,1.3
210,Business Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (20)",,First lien senior secured loan ($16.7 par due 12/2022),6.24% (Libor + 5.00%/Q),4/6/2017,16.5,16.7
211,Business Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (20)",,Second lien senior secured loan ($0.9 par due 6/2023),10.49% (Libor + 9.25%/Q),8/22/2017,0.9,0.9
212,Business Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (20)",,Second lien senior secured loan ($4.1 par due 6/2023),12.50% (Base Rate + 8.25%/Q),8/22/2017,4.1,4.1
213,Business Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (20)",,Second lien senior secured loan ($4.7 par due 6/2023),10.49% (Libor + 9.25%/Q),4/6/2017,4.7,4.7
214,Business Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (20)",,Second lien senior secured loan ($9.2 par due 6/2023),10.49% (Libor + 9.25%/Q),4/6/2017,9.2,9.2
215,Business Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (20)",,Second lien senior secured loan ($16.6 par due 6/2023),10.49% (Libor + 9.25%/Q),12/2/2016,16.6,16.6
216,Business Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (20)",,Second lien senior secured loan ($90.0 par due 6/2023),10.49% (Libor + 9.25%/Q),12/2/2016,89.3,90.0
217,Business Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (20)",,"Class A units (500,000 units)",,12/2/2016,5.0,6.6
218,Business Services,"Mitchell International, Inc.",Provider of mission-critical software and solutions to the property and casualty claims industry,Second lien senior secured loan ($17.0 par due 10/2021),8.81% (Libor + 7.50%/Q),1/3/2017,17.0,17.0
219,Business Services,"MVL Group, Inc. (8)",Marketing research provider,Senior subordinated loan ($0.5 par due 7/2017),,4/1/2010,0.2,0.2
220,Business Services,"MVL Group, Inc. (8)",,"Common stock (560,716 shares)",,4/1/2010,0.0,0.0
221,Business Services,"NAS, LLC, Nationwide Marketing Group, LLC and Nationwide Administrative Services, Inc.","Buying and marketing services organization for appliance, furniture and consumer electronics dealers",Second lien senior secured loan ($24.1 par due 12/2021),10.06% (Libor + 8.75%/Q),6/1/2015,24.1,23.6
222,Business Services,National Intergovernmental Purchasing Alliance Company,Leading group purchasing organization for public agencies and educational institutions in the U.S,First lien senior secured loan ($1.2 par due 9/2022),6.32% (Libor + 5.00%/Q),8/2/2017,1.2,1.2
223,Business Services,National Intergovernmental Purchasing Alliance Company,,First lien senior secured loan ($2.5 par due 9/2022),6.33% (Libor + 5.00%/Q),8/2/2017,2.5,2.5
224,Business Services,"Novetta Solutions, LLC","Provider of advanced analytics solutions for the government, defense and commercial industries",First lien senior secured loan ($12.8 par due 10/2022),6.34% (Libor + 5.00%/Q),1/3/2017,12.3,12.3
225,Business Services,"Novetta Solutions, LLC",,Second lien senior secured loan ($31.0 par due 10/2023),9.84% (Libor + 8.50%/Q),1/3/2017,28.4,28.2
226,Business Services,Palermo Finance Corporation (20),"Provider of mission-critical integrated public safety software and services to local, state and federal agencies",First lien senior secured revolving loan,0,4/17/2017,0.0,0.0
227,Business Services,Palermo Finance Corporation (20),,First lien senior secured loan ($11.0 par due 4/2023),5.80% (Libor + 4.50%/Q),4/17/2017,10.9,10.9
228,Business Services,Palermo Finance Corporation (20),,Second lien senior secured loan ($54.3 par due 10/2023),9.80% (Libor + 8.50%/Q),4/17/2017,54.3,54.3
229,Business Services,"Park Place Technologies, LLC",Provider of third party hardware maintenance and support services for IT data centers,Second lien senior secured loan ($41.5 par due 12/2022),10.32% (Libor + 9.00%/Q),1/3/2017,41.5,41.5
230,Business Services,"PayNearMe, Inc.",Electronic cash payment system provider,"Warrant to purchase up to 195,726 shares of Series E preferred stock (expires 3/2023)",,3/11/2016,0.2,0.0
231,Business Services,"PDI TA Holdings, Inc. (20)",Provider of enterprise management software for the convenience retail and petroleum wholesale markets,First lien senior secured loan ($29.4 par due 8/2023),6.07% (Libor + 4.75%/Q),8/25/2017,29.4,29.1
232,Business Services,"PDI TA Holdings, Inc. (20)",,Second lien senior secured loan ($66.8 par due 8/2024),10.07% (Libor + 8.75%/Q),8/25/2017,66.8,66.1
233,Business Services,"Pegasus Intermediate Holdings, LLC (20)",Plant maintenance and scheduling process software provider,First lien senior secured loan ($1.3 par due 11/2022),7.55% (Libor + 6.25%/Q),11/7/2016,1.3,1.3
234,Business Services,"PHL Investors, Inc., and PHL Holding Co. (8)",Mortgage services,Class A common stock (576 shares),,7/31/2012,3.8,0.0
235,Business Services,"PHNTM Holdings, Inc. and Planview Parent, Inc.",Provider of project and portfolio management software,First lien senior secured loan ($36.7 par due 1/2023),6.49% (Libor + 5.25%/Q),1/27/2017,36.1,36.7
236,Business Services,"PHNTM Holdings, Inc. and Planview Parent, Inc.",,Second lien senior secured loan ($62.0 par due 7/2023),10.99% (Libor + 9.75%/Q),1/27/2017,61.1,62.0
237,Business Services,"PHNTM Holdings, Inc. and Planview Parent, Inc.",,Class A common shares (990 shares),,1/27/2017,1.0,1.0
238,Business Services,"PHNTM Holdings, Inc. and Planview Parent, Inc.",,"Class B common shares (168,329 shares)",,1/27/2017,0.0,0.0
239,Business Services,Poplicus Incorporated,Business intelligence and market analytics platform for companies that sell to the public sector,First lien senior secured loan ($3.5 par due 1/2018),6.00%,6/25/2015,2.6,1.2
240,Business Services,Poplicus Incorporated,,"Warrant to purchase up to 2,402,991 shares of Series C preferred stock (expires 6/2025)",,6/25/2015,0.1,0.0
241,Business Services,"PowerPlan, Inc. and Project Torque Ultimate Parent Corporation",Fixed asset financial management software provider,Second lien senior secured loan ($30.0 par due 2/2023),10.24% (Libor + 9.00%/Q),2/23/2015,29.8,30.0
242,Business Services,"PowerPlan, Inc. and Project Torque Ultimate Parent Corporation",,Second lien senior secured loan ($50.0 par due 2/2023),10.24% (Libor + 9.00%/Q),2/23/2015,49.7,50.0
243,Business Services,"PowerPlan, Inc. and Project Torque Ultimate Parent Corporation",,"Class A common stock (1,697 shares)",,2/23/2015,1.7,2.5
244,Business Services,"PowerPlan, Inc. and Project Torque Ultimate Parent Corporation",,"Class B common stock (989,011 shares)",,2/23/2015,0.0,0.0
245,Business Services,"Project Alpha Intermediate Holding, Inc. and Qlik Parent, Inc.",Provider of data visualization software for data analytics,"Class A common shares (7,444.80 shares)",,8/22/2016,7.4,8.8
246,Business Services,"Project Alpha Intermediate Holding, Inc. and Qlik Parent, Inc.",,"Class B common shares (1,841,608.69 shares)",,8/22/2016,0.1,0.1
247,Business Services,R2 Acquisition Corp.,Marketing services,"Common stock (250,000 shares)",,5/29/2007,0.2,0.3
248,Business Services,Rocket Fuel Inc.,Provider of open and integrated software for digital marketing optimization,"Common stock (11,405 units)",,9/9/2014,0.0,0.0
249,Business Services,SCM Insurance Services Inc. (20),"Provider of claims management, claims investigation & support and risk management solutions for the Canadian property and casualty insurance industry",First lien senior secured loan ($21.6 par due 8/2024),6.67% (Libor + 5.00%/Q),8/29/2017,21.5,21.4
250,Business Services,SCM Insurance Services Inc. (20),,Second lien senior secured loan ($60.9 par due 3/2025),10.66% (Libor + 9.00%/Q),8/29/2017,60.5,60.3
251,Business Services,Shift PPC LLC (20),Digital solutions provider,First lien senior secured loan ($10.1 par due 12/2021),7.33% (Libor + 6.00%/Q),12/22/2016,10.1,10.1
252,Business Services,Sonian Inc.,Cloud-based email archiving platform,First lien senior secured loan ($7.5 par due 6/2020),8.87% (Libor + 7.65%/M),9/9/2015,7.4,7.5
253,Business Services,Sonian Inc.,,"Warrant to purchase up to 169,045 shares of Series C preferred stock (expires 9/2022)",,9/9/2015,0.1,0.1
254,Business Services,"Sparta Systems, Inc., Project Silverback Holdings Corp. and Silverback Holdings, Inc. (20)",Quality management software provider,Second lien senior secured loan ($20.0 par due 8/2025),9.58% (Libor + 8.25%/Q),8/21/2017,19.6,19.8
255,Business Services,"Sparta Systems, Inc., Project Silverback Holdings Corp. and Silverback Holdings, Inc. (20)",,"Series B preferred shares (10,084 shares)",,8/21/2017,1.1,1.0
256,Business Services,"Talari Networks, Inc.",Networking equipment provider,First lien senior secured loan ($6.0 par due 10/2019),10.06% (Libor + 8.75%/M),8/3/2015,6.0,5.7
257,Business Services,"Talari Networks, Inc.",,"Warrant to purchase up to 421,052 shares of Series D-1 preferred stock (expires 8/2022)",,8/3/2015,0.1,0.1
258,Business Services,"The Gordian Group, Inc. (20)",Construction software and service provider,First lien senior secured loan ($19.0 par due 7/2019),6.06% (Libor + 4.75%/Q),1/3/2017,18.7,19.0
259,Business Services,"The Gordian Group, Inc. (20)",,First lien senior secured loan ($6.4 par due 7/2019),6.06% (Libor + 4.75%/Q),1/3/2017,6.3,6.4
260,Business Services,"The Gordian Group, Inc. (20)",,First lien senior secured loan ($9.4 par due 7/2019),6.08% (Libor + 4.75%/Q),1/3/2017,9.3,9.4
261,Business Services,"The Gordian Group, Inc. (20)",,First lien senior secured loan ($3.2 par due 7/2019),6.08% (Libor + 4.75%/Q),1/3/2017,3.1,3.2
262,Business Services,"The Greeley Company, Inc. and HCP Acquisition Holdings, LLC (8)",Healthcare compliance advisory services,Senior subordinated loan ($10.5 par due 3/2018),,3/5/2013,0.0,0.0
263,Business Services,"The Greeley Company, Inc. and HCP Acquisition Holdings, LLC (8)",,"Class A units (14,293,110 units)",,6/26/2008,0.0,0.0
264,Business Services,"TraceLink, Inc.",Supply chain management software provider for the pharmaceutical industry,"Warrant to purchase up to 283,353 shares of Series A-2 preferred stock (expires 1/2025)",,1/2/2015,0.1,1.8
265,Business Services,"UL Holding Co., LLC (7)",Provider of collection and landfill avoidance solutions for food waste and unsold food products,Senior subordinated loan ($6.0 par due 5/2020),10.00% PIK,4/30/2012,1.8,6.0
266,Business Services,"UL Holding Co., LLC (7)",,Senior subordinated loan ($0.5 par due 5/2020),,4/30/2012,0.1,0.5
267,Business Services,"UL Holding Co., LLC (7)",,Senior subordinated loan ($23.9 par due 5/2020),10.00% PIK,4/30/2012,7.0,23.9
268,Business Services,"UL Holding Co., LLC (7)",,Senior subordinated loan ($3.8 par due 5/2020),,4/30/2012,1.1,3.8
269,Business Services,"UL Holding Co., LLC (7)",,Senior subordinated loan ($2.8 par due 5/2020),10.00% PIK,4/30/2012,0.8,2.8
270,Business Services,"UL Holding Co., LLC (7)",,Senior subordinated loan ($0.4 par due 5/2020),,4/30/2012,0.1,0.4
271,Business Services,"UL Holding Co., LLC (7)",,"Class A common units (533,351 units)",,6/17/2011,5.0,2.7
272,Business Services,"UL Holding Co., LLC (7)",,"Class B-5 common units (272,834 units)",,6/17/2011,2.5,1.4
273,Business Services,"UL Holding Co., LLC (7)",,"Class C common units (758,546 units)",,4/25/2008,0.0,0.0
274,Business Services,"UL Holding Co., LLC (7)",,"Warrant to purchase up to 719,044 shares of Class A units",,5/2/2014,0.0,0.0
275,Business Services,"UL Holding Co., LLC (7)",,"Warrant to purchase up to 28,663 shares of Class B-1 units",,5/2/2014,0.0,0.0
276,Business Services,"UL Holding Co., LLC (7)",,"Warrant to purchase up to 57,325 shares of Class B-2 units",,5/2/2014,0.0,0.0
277,Business Services,"UL Holding Co., LLC (7)",,"Warrant to purchase up to 29,645 shares of Class B-3 units",,5/2/2014,0.0,0.0
278,Business Services,"UL Holding Co., LLC (7)",,"Warrant to purchase up to 80,371 shares of Class B-5 units",,5/2/2014,0.0,0.0
279,Business Services,"UL Holding Co., LLC (7)",,"Warrant to purchase up to 59,655 shares of Class B-6 units",,5/2/2014,0.0,0.0
280,Business Services,"UL Holding Co., LLC (7)",,"Warrant to purchase up to 1,046,713 shares of Class C units",,5/2/2014,0.0,0.0
281,Business Services,Velocity Holdings Corp.,Hosted enterprise resource planning application management services provider,"Common units (1,713,546 units)",,12/13/2013,4.5,2.7
282,Business Services,"Visual Edge Technology, Inc. (20)",Provider of outsourced office solutions with a focus on printer and copier equipment and other parts and supplies,First lien senior secured loan ($2.0 par due 8/2022),7.08% (Libor + 5.75%/Q),8/31/2017,2.0,2.0
283,Business Services,"Visual Edge Technology, Inc. (20)",,First lien senior secured loan ($13.0 par due 8/2022),7.07% (Libor + 5.75%/Q),8/31/2017,13.0,12.9
284,Business Services,"Visual Edge Technology, Inc. (20)",,Senior subordinated loan ($40.2 par due 9/2024),12.50% PIK,8/31/2017,36.2,37.6
285,Business Services,"Visual Edge Technology, Inc. (20)",,"Warrant to purchase up to 1,816,089 shares of common stock (expires 8/2027)",,8/31/2017,0.0,0.0
286,Business Services,"Visual Edge Technology, Inc. (20)",,"Warrant to purchase up to 2,070,511 shares of preferred stock (expires 8/2027)",,8/31/2017,4.1,4.1
287,Business Services,"VRC Companies, LLC (20)",Provider of records and information management services,First lien senior secured revolving loan ($0.1 par due 3/2022),7.92% (Libor + 6.50%/Q),4/17/2017,0.1,0.0
288,Business Services,"VRC Companies, LLC (20)",,First lien senior secured revolving loan ($0.5 par due 3/2022),9.75% (Base Rate + 5.50%/Q),4/17/2017,0.5,0.5
289,Business Services,"VRC Companies, LLC (20)",,First lien senior secured loan ($0.2 par due 3/2023),7.92% (Libor + 6.50%/Q),4/17/2017,0.2,0.2
290,Business Services,"VRC Companies, LLC (20)",,First lien senior secured loan ($0.5 par due 3/2023),7.81% (Libor + 6.50%/Q),4/17/2017,0.5,0.4
291,Business Services,"VRC Companies, LLC (20)",,First lien senior secured loan ($0.1 par due 3/2023),7.93% (Libor + 6.50%/Q),4/17/2017,0.1,0.1
292,Business Services,"VRC Companies, LLC (20)",,First lien senior secured loan ($0.2 par due 3/2023),9.75% (Base Rate + 5.50%/Q),4/17/2017,0.2,0.2
293,Business Services,"VRC Companies, LLC (20)",,First lien senior secured loan ($5.5 par due 3/2023),7.74% (Libor + 6.50%/Q),4/17/2017,5.5,5.5
294,Business Services,WorldPay Group PLC (9),Payment processing company,"C2 shares (73,974 shares)",,10/21/2015,0.0,0.0
295,Business Services,"Zywave, Inc. (20)",Provider of software and technology-enabled content and analytical solutions to insurance brokers,Second lien senior secured loan ($27.0 par due 11/2023),10.31% (Libor + 9.00%/Q),11/17/2016,27.0,27.0
296,Business Services,"Zywave, Inc. (20)",,,,,2138.6,2168.3
297,Consumer Products,"Badger Sportswear Acquisition, Inc.",Provider of team uniforms and athletic wear,Second lien senior secured loan ($50.0 par due 3/2024),10.30% (Libor + 9.00%/Q),9/6/2016,49.9,49.5
298,Consumer Products,"BRG Sports, Inc.","Designer, manufacturer and licensor of branded sporting goods","Preferred stock (2,009 shares)",,1/3/2017,0.0,0.0
299,Consumer Products,"BRG Sports, Inc.",,"Common stock (6,566,655 shares)",,1/3/2017,0.0,0.4
300,Consumer Products,"Feradyne Outdoors, LLC and Bowhunter Holdings, LLC",Provider of branded archery and bowhunting accessories,Common units (421 units),,4/24/2014,4.2,1.3
301,Consumer Products,"Implus Footcare, LLC",Provider of footwear and other accessories,First lien senior secured loan ($14.6 par due 4/2021),8.04% (Libor + 6.75%/Q),6/1/2017,14.6,14.6
302,Consumer Products,"Implus Footcare, LLC",,First lien senior secured loan ($77.7 par due 4/2021),8.08% (Libor + 6.75%/Q),6/1/2017,77.7,77.7
303,Consumer Products,"Implus Footcare, LLC",,First lien senior secured loan ($19.9 par due 4/2021),8.08% (Libor + 6.75%/Q),6/1/2017,19.9,19.9
304,Consumer Products,Indra Holdings Corp.,"Designer, marketer, and distributor of rain and cold weather products",Second lien senior secured loan ($80.0 par due 11/2021),,5/1/2014,78.7,50.8
305,Consumer Products,"Plantation Products, LLC, Seed Holdings, Inc. and Flora Parent, Inc.",Provider of branded lawn and garden products,Second lien senior secured loan ($2.0 par due 6/2021),9.26% (Libor + 7.99%/Q),12/23/2014,2.0,2.0
306,Consumer Products,"Plantation Products, LLC, Seed Holdings, Inc. and Flora Parent, Inc.",,Second lien senior secured loan ($54.0 par due 6/2021),9.26% (Libor + 7.99%/Q),12/23/2014,53.8,54.0
307,Consumer Products,"Plantation Products, LLC, Seed Holdings, Inc. and Flora Parent, Inc.",,Second lien senior secured loan ($10.0 par due 6/2021),9.26% (Libor + 7.99%/Q),12/23/2014,10.0,10.0
308,Consumer Products,"Plantation Products, LLC, Seed Holdings, Inc. and Flora Parent, Inc.",,"Common stock (30,000 shares)",,12/23/2014,3.0,5.5
309,Consumer Products,"Rug Doctor, LLC and RD Holdco Inc. (8)",Manufacturer and marketer of carpet cleaning machines,Second lien senior secured loan ($16.9 par due 12/2018),11.25% (Libor + 9.75%/Q),1/3/2017,16.9,16.9
310,Consumer Products,"Rug Doctor, LLC and RD Holdco Inc. (8)",,"Common stock (458,596 shares)",,1/3/2017,14.0,9.3
311,Consumer Products,"Rug Doctor, LLC and RD Holdco Inc. (8)",,"Warrant to purchase up to 56,372 shares of common stock (expires 12/2023)",,1/3/2017,0.0,0.0
312,Consumer Products,"S Toys Holdings LLC (fka The Step2 Company, LLC) (8)",Toy manufacturer,"Common units (1,116,879 units)",,4/1/2011,0.0,0.5
313,Consumer Products,"S Toys Holdings LLC (fka The Step2 Company, LLC) (8)",,"Class B common units (126,278,000 units)",,10/30/2014,0.0,0.0
314,Consumer Products,"S Toys Holdings LLC (fka The Step2 Company, LLC) (8)",,"Warrant to purchase up to 3,157,895 units",,4/1/2010,0.0,0.0
315,Consumer Products,SHO Holding I Corporation,Manufacturer and distributor of slip resistant footwear,Second lien senior secured loan ($100.0 par due 4/2023),9.74% (Libor + 8.50%/Q),10/27/2015,98.1,96.0
316,Consumer Products,"Shock Doctor, Inc. and Shock Doctor Holdings, LLC (7)","Developer, marketer and distributor of sports protection equipment and accessories",Second lien senior secured loan ($89.4 par due 10/2021),11.81% (Libor + 10.50%/Q),4/22/2015,89.4,82.3
