,Industry,Company,Business Description,Investment,Interest,Acquisition Date,Amortized Cost,Fair Value
161,Power Generation,Bicent (California) Holdings LLC,Gas turbine power generation facilities operator,"Senior subordinated loan ($49,507 par due 2/2021)",8.25% (Libor + 7.25%/Q),2/6/2014,49507,49507
162,Power Generation,"Brush Power, LLC",Gas turbine power generation facilities operator,"First lien senior secured loan ($44,740 par due 8/2020)",6.25% (Libor + 5.25%/Q),8/1/2013,44740,44740
163,Power Generation,"Brush Power, LLC",,First lien senior secured loan ($124 par due 8/2020),7.75%(Base Rate + 4.25%/Q),8/1/2013,124,124
164,Power Generation,"Brush Power, LLC",,"First lien senior secured loan ($2,266 par due 8/2020)",6.25% (Libor + 5.25%/Q),8/1/2013,2266,2266
165,Power Generation,"Brush Power, LLC",,First lien senior secured loan ($6 par due 8/2020),7.75%(Base Rate + 4.25%/Q),8/1/2013,6,6
166,Power Generation,"Brush Power, LLC",,"First lien senior secured loan ($9,693 par due 8/2020)",6.25% (Libor + 5.25%/Q),8/1/2013,9693,9693
167,Power Generation,"Brush Power, LLC",,First lien senior secured loan ($27 par due 8/2020),7.75%(Base Rate + 4.25%/Q),8/1/2013,27,27
168,Power Generation,"CEI Kings Mountain Investor, LP",Gas turbine power generation facilities operator,"Senior subordinated loan ($30,024 par due 3/2017)",11.00% PIK,3/11/2016,29917,30024
169,Power Generation,"CPV Maryland Holding Company II, LLC",Gas turbine power generation facilities operator,"Senior subordinated loan ($44,460 par due 12/2020)",10.00%,8/8/2014,44460,41570
170,Power Generation,"CPV Maryland Holding Company II, LLC",,Warrant to purchase up to 4 units of common stock,,8/8/2014,0,0
171,Power Generation,"DESRI VI Management Holdings, LLC",Wind power generation facility operator,"Senior subordinated loan ($25,000 par due 12/2021)",9.75%,12/24/2014,25000,25000
172,Power Generation,"DESRI VI Management Holdings, LLC",,Non-Controlling units (10.0 units),,12/24/2014,1483,1652
173,Power Generation,"Grant Wind Holdings II, LLC",Wind power generation facility,"Senior subordinated loan ($23,400 par due 7/2016)",10.00%,9/8/2015,23400,24195
174,Power Generation,"Green Energy Partners, Stonewall LLC and Panda Stonewall Intermediate Holdings II LLC",Gas turbine power generation facilities operator,"First lien senior secured loan ($25,000 par due 11/2021)",6.50% (Libor + 5.50%/Q),11/13/2014,24764,23125
175,Power Generation,"Green Energy Partners, Stonewall LLC and Panda Stonewall Intermediate Holdings II LLC",,"Senior subordinated loan ($18,754 par due 12/2021)","8.00% Cash, 5.25% PIK",11/13/2014,18754,17722
176,Power Generation,"Green Energy Partners, Stonewall LLC and Panda Stonewall Intermediate Holdings II LLC",,"Senior subordinated loan ($87,667 par due 12/2021)","8.00% Cash, 5.25% PIK",11/13/2014,87667,82845
177,Power Generation,"Joule Unlimited Technologies, Inc. and Stichting Joule Global Foundation",Renewable fuel and chemical production developer,"First lien senior secured loan ($9,394 par due 10/2018)",10.00% (Libor + 9.00%/M),3/31/2015,9293,7985
178,Power Generation,"Joule Unlimited Technologies, Inc. and Stichting Joule Global Foundation",,"Warrant to purchase up to 32,051 shares of Series C-2 preferred stock",,7/25/2013,0,0
179,Power Generation,"La Paloma Generating Company, LLC","Natural gas fired, combined cycle plant operator","Second lien senior secured loan ($10,000 par due 2/2020)",,2/20/2014,9235,2100
180,Power Generation,Moxie Liberty LLC,Gas turbine power generation facilities operator,"First lien senior secured loan ($35,000 par due 8/2020)",7.50% (Libor + 6.50%/Q),8/21/2013,34729,33250
181,Power Generation,Moxie Patriot LLC,Gas turbine power generation facilities operator,"First lien senior secured loan ($35,000 par due 12/2020)",6.75% (Libor + 5.75%/Q),12/19/2013,34734,32375
182,Power Generation,Panda Power Annex Fund Hummel Holdings II LLC,Gas turbine power generation facilities operator,"Senior subordinated loan ($75,820 par due 10/2016)",12.00% PIK,10/27/2015,75471,75820
183,Power Generation,"Panda Sherman Power, LLC",Gas turbine power generation facilities operator,"First lien senior secured loan ($32,023 par due 9/2018)",9.00% (Libor + 7.50%/Q),9/14/2012,32023,28180
184,Power Generation,"Panda Temple Power II, LLC",Gas turbine power generation facilities operator,"First lien senior secured loan ($19,950 par due 4/2019)",7.25% (Libor + 6.00%/Q),4/3/2013,19846,16758
185,Power Generation,"Panda Temple Power, LLC",Gas turbine power generation facilities operator,"First lien senior secured loan ($24,750 par due 3/2022)",7.25% (Libor + 6.25%/Q),3/6/2015,23641,20295
186,Power Generation,PERC Holdings 1 LLC,"Operator of recycled energy, combined heat and power, and energy efficiency facilities","Class B common units (21,653,543 units)",,10/20/2014,21654,21654
187,Power Generation,PERC Holdings 1 LLC,,,,,626617,594690
188,Business Services,2329497 Ontario Inc. (9),Outsourced data center infrastructure and related services provider,"Second lien senior secured loan ($34,673 par due 6/2019)",10.50% (Libor + 9.25%/Q),12/13/2013,43054,27738
189,Business Services,Brandtone Holdings Limited (9),Mobile communications and marketing services provider,"First lien senior secured loan ($5,340 par due 11/2018)",9.50% (Libor + 8.50%/M),5/11/2015,5219,5340
190,Business Services,Brandtone Holdings Limited (9),,"First lien senior secured loan ($3,296 par due 1/2019)",9.50% (Libor + 8.50%/M),5/11/2015,3216,3296
191,Business Services,Brandtone Holdings Limited (9),,"Warrant to purchase up to 115,002 units of Series Three participating convertible preferred ordinary shares",,5/11/2015,0,1
192,Business Services,"CallMiner, Inc.",Provider of cloud-based conversational analytics solutions,"First lien senior secured loan ($3,152 par due 5/2018)",10.00%,7/23/2014,3139,3152
193,Business Services,"CallMiner, Inc.",,"First lien senior secured loan ($1,758 par due 9/2018)",10.00%,7/23/2014,1749,1758
194,Business Services,"CallMiner, Inc.",,"Warrant to purchase up to 2,350,636 shares of Series 1 preferred stock",,7/23/2014,0,0
195,Business Services,"CIBT Holdings, Inc. and CIBT Investment Holdings, LLC (25)",Expedited travel document processing services,"Class A shares (2,500 shares)",,12/15/2011,2500,4759
196,Business Services,"CMW Parent LLC (fka Black Arrow, Inc.)",Multiplatform media firm,Series A units (32 units),,9/11/2015,0,0
197,Business Services,"Command Alkon, Incorporated and CA Note Issuer, LLC",Software solutions provider to the ready-mix concrete industry,"Second lien senior secured loan ($10,000 par due 8/2020)",9.25% (Libor + 8.25%/Q),9/28/2012,10000,10000
198,Business Services,"Command Alkon, Incorporated and CA Note Issuer, LLC",,"Second lien senior secured loan ($11,500 par due 8/2020)",9.25% (Libor + 8.25%/Q),9/28/2012,11500,11500
199,Business Services,"Command Alkon, Incorporated and CA Note Issuer, LLC",,"Second lien senior secured loan ($26,500 par due 8/2020)",9.25% (Libor + 8.25%/Q),9/28/2012,26500,26500
200,Business Services,"Command Alkon, Incorporated and CA Note Issuer, LLC",,"Senior subordinated loan ($21,028 par due 8/2021)",14.00% PIK,8/8/2014,21028,21028
201,Business Services,"Compuware Parent, LLC",Web and mobile cloud performance testing and monitoring services provider,"Class A-1 common stock (4,132 units)",,12/15/2014,2250,1834
202,Business Services,"Compuware Parent, LLC",,"Class B-1 common stock (4,132 units)",,12/15/2014,450,367
203,Business Services,"Compuware Parent, LLC",,"Class C-1 common stock (4,132 units)",,12/15/2014,300,245
204,Business Services,"Compuware Parent, LLC",,"Class A-2 common stock (4,132 units)",,12/15/2014,0,0
205,Business Services,"Compuware Parent, LLC",,"Class B-2 common stock (4,132 units)",,12/15/2014,0,0
206,Business Services,"Compuware Parent, LLC",,"Class C-2 common stock (4,132 units)",,12/15/2014,0,0
207,Business Services,"Directworks, Inc. and Co-Exprise Holdings, Inc.",Provider of cloud-based software solutions for direct materials sourcing and supplier management for manufacturers,"First lien senior secured loan ($2,125 par due 4/2018)",10.25% (Libor + 9.25%/M),12/19/2014,2050,2082
208,Business Services,"Directworks, Inc. and Co-Exprise Holdings, Inc.",,"Warrant to purchase up to 1,875,000 shares of Series 1 preferred stock",,12/19/2014,0,0
209,Business Services,"DTI Holdco, Inc. and OPE DTI Holdings, Inc.",Provider of legal process outsourcing and managed services,First lien senior secured loan ($966 par due 8/2020),5.75% (Libor + 4.75%/Q),8/19/2014,966,927
210,Business Services,"DTI Holdco, Inc. and OPE DTI Holdings, Inc.",,"Class A common stock (7,500 shares)",,8/19/2014,7500,7288
211,Business Services,"DTI Holdco, Inc. and OPE DTI Holdings, Inc.",,"Class B common stock (7,500 shares)",,8/19/2014,0,0
212,Business Services,"EN Engineering, L.L.C. (25)","National utility services firm providing engineering and consulting services to natural gas, electric power and other energy and industrial end markets","First lien senior secured loan ($2,561 par due 6/2021)",8.50%(Base Rate + 5.00%/Q),6/30/2015,2561,2561
213,Business Services,"EN Engineering, L.L.C. (25)",,"First lien senior secured loan ($22,311 par due 6/2021)",7.00% (Libor + 6.00%/Q),6/30/2015,22179,22311
214,Business Services,"Faction Holdings, Inc. and The Faction Group LLC (fka PeakColo Holdings, Inc.) (25)",Wholesaler of cloud-based software applications and services,"First lien senior secured loan ($3,000 par due 12/2019)",9.75% (Libor + 8.75%/Q),12/3/2015,3000,3000
215,Business Services,"Faction Holdings, Inc. and The Faction Group LLC (fka PeakColo Holdings, Inc.) (25)",,"First lien senior secured loan ($4,000 par due 5/2019)",9.75% (Libor + 8.75%/Q),11/3/2014,3938,4000
216,Business Services,"Faction Holdings, Inc. and The Faction Group LLC (fka PeakColo Holdings, Inc.) (25)",,"Warrant to purchase up to 1,481 shares of Series A preferred stock",,12/3/2015,0,62
217,Business Services,"Faction Holdings, Inc. and The Faction Group LLC (fka PeakColo Holdings, Inc.) (25)",,"Warrant to purchase up to 2,037 shares of Series A preferred stock",,11/3/2014,93,85
218,Business Services,"First Insight, Inc.",Software company providing merchandising and pricing solutions to companies worldwide,"Warrants to purchase up to 122,827 units of Series C preferred stock",,3/20/2014,0,12
219,Business Services,"GCN Storage Solutions, LLC (25)",Energy storage and power efficiency solutions provider for commercial and industrial businesses,"First lien senior secured loan ($8,443 par due 12/2021)",9.75%,1/8/2016,8255,8443
220,Business Services,"iControl Networks, Inc. and uControl Acquisition, LLC",Software and services company for the connected home market,"Second lien senior secured loan ($20,000 par due 3/2019)",9.50% (Libor + 8.50%/Q),2/19/2015,19709,20075
221,Business Services,"iControl Networks, Inc. and uControl Acquisition, LLC",,"Warrant to purchase up to 385,616 shares of Series D preferred stock",,2/19/2015,0,173
222,Business Services,IfByPhone Inc.,Voice-based marketing automation software provider,"Warrant to purchase up to 124,300 shares of Series C preferred stock",,10/15/2012,88,71
223,Business Services,Interactions Corporation,Developer of a speech recognition software based customer interaction system,"First lien senior secured loan ($2,500 par due 7/2019)",9.85% (Libor + 8.85%/Q),6/16/2015,2217,2500
224,Business Services,Interactions Corporation,,"First lien senior secured loan ($22,500 par due 7/2019)",9.85% (Libor + 8.85%/Q),6/16/2015,22179,22500
225,Business Services,Interactions Corporation,,"Warrant to purchase up to 68,187 shares of Series G-3 convertible preferred stock",,6/16/2015,303,290
226,Business Services,"iPipeline, Inc., Internet Pipeline, Inc. and iPipeline Holdings, Inc. (25)",Provider of SaaS-based software solutions to the insurance and financial services industry,"First lien senior secured loan ($11,940 par due 8/2022)",8.25% (Libor + 7.25%/Q),8/4/2015,11940,11940
227,Business Services,"iPipeline, Inc., Internet Pipeline, Inc. and iPipeline Holdings, Inc. (25)",,"First lien senior secured loan ($44,775 par due 8/2022)",8.25% (Libor + 7.25%/Q),8/4/2015,44775,44775
228,Business Services,"iPipeline, Inc., Internet Pipeline, Inc. and iPipeline Holdings, Inc. (25)",,"First lien senior secured loan ($14,925 par due 8/2022)",8.25% (Libor + 7.25%/Q),8/4/2015,14925,14925
229,Business Services,"iPipeline, Inc., Internet Pipeline, Inc. and iPipeline Holdings, Inc. (25)",,"Preferred stock (1,485 shares)",,8/4/2015,1485,2179
230,Business Services,"iPipeline, Inc., Internet Pipeline, Inc. and iPipeline Holdings, Inc. (25)",,"Common stock (647,542 shares)",,8/4/2015,15,22
231,Business Services,"IronPlanet, Inc.",Online auction platform provider for used heavy equipment,"Warrant to purchase to up to 133,333 shares of Series C preferred stock",,9/24/2013,214,203
232,Business Services,"ISS Compressors Industries, Inc., ISS Valves Industries, Inc., ISS Motors Industries, Inc., ISS Machining Industries, Inc., and ISS Specialty Services Industries, Inc. (25)","Provider of repairs, refurbishments and services to the broader industrial end user markets","First lien senior secured loan ($2,369 par due 6/2018)",7.00% (Libor + 6.00%/Q),2/17/2016,2369,2369
233,Business Services,"ISS Compressors Industries, Inc., ISS Valves Industries, Inc., ISS Motors Industries, Inc., ISS Machining Industries, Inc., and ISS Specialty Services Industries, Inc. (25)",,"First lien senior secured loan ($32,627 par due 6/2018)",7.00% (Libor + 6.00%/Q),2/17/2016,32627,32627
234,Business Services,"Itel Laboratories, Inc. (25)",Data services provider for building materials to property insurance industry,"Preferred units (1,798,391 units)",,6/29/2012,1000,1181
235,Business Services,"Market Track Holdings, LLC",Business media consulting services company,"Preferred stock (1,685 shares)",,12/13/2013,2221,2418
236,Business Services,"Market Track Holdings, LLC",,"Common stock (16,251 shares)",,12/13/2013,2221,2247
237,Business Services,"Maximus Holdings, LLC",Provider of software simulation tools and related services,"Warrant to purchase up to 1,050,013 shares of common stock",,12/13/2013,0,0
238,Business Services,"Ministry Brands, LLC and MB Parent Holdings, LLC",Software and payment services provider to faith-based institutions,"First lien senior secured loan ($49,191 par due 11/2021)",10.37% (Libor + 9.37%/Q),3/16/2016,48864,49191
239,Business Services,"Ministry Brands, LLC and MB Parent Holdings, LLC",,"First lien senior secured loan ($25,192 par due 11/2021)",10.37% (Libor + 9.37%/Q),3/16/2016,25192,25192
240,Business Services,"Ministry Brands, LLC and MB Parent Holdings, LLC",,"Class A common units (2,130,772 units)",,11/20/2015,2131,2131
241,Business Services,"Multi-Ad Services, Inc. (7)",Marketing services and software provider,"Preferred units (1,725,280 units)",,4/1/2010,0,162
242,Business Services,"Multi-Ad Services, Inc. (7)",,"Common units (1,725,280 units)",,4/1/2010,0,0
243,Business Services,"MVL Group, Inc. (8)",Marketing research provider,Senior subordinated loan ($444 par due 7/2012),,4/1/2010,226,226
244,Business Services,"MVL Group, Inc. (8)",,"Common stock (560,716 shares)",,4/1/2010,0,0
245,Business Services,"NAS, LLC, Nationwide Marketing Group, LLC and Nationwide Administrative Services, Inc.","Buying and marketing services organization for appliance, furniture and consumer electronics dealers","Second lien senior secured loan ($24,100 par due 12/2021)",9.75% (Libor + 8.75%/Q),6/1/2015,24100,23136
246,Business Services,"PayNearMe, Inc.",Electronic cash payment system provider,"First lien senior secured loan ($10,000 par due 9/2019)",9.50% (Libor + 8.50%/M),3/11/2016,9543,9800
247,Business Services,"PayNearMe, Inc.",,"Warrant to purchase up to 195,726 shares of Series E preferred stock",,3/11/2016,207,206
248,Business Services,"PHL Investors, Inc., and PHL Holding Co. (8)",Mortgage services,Class A common stock (576 shares),,7/31/2012,3768,0
249,Business Services,Poplicus Incorporated,Business intelligence and market analytics platform for companies that sell to the public sector,"First lien senior secured loan ($5,000 par due 7/2019)",8.50% (Libor + 7.50%/M),6/25/2015,4776,4950
250,Business Services,Poplicus Incorporated,,"Warrant to purchase up to 2,402,991 shares of Series C preferred stock",,6/25/2015,125,125
251,Business Services,"PowerPlan, Inc. and Project Torque Ultimate Parent Corporation",Fixed asset financial management software provider,"Second lien senior secured loan ($30,000 par due 2/2023)",10.75% (Libor + 9.75%/Q),2/23/2015,29757,30000
252,Business Services,"PowerPlan, Inc. and Project Torque Ultimate Parent Corporation",,"Second lien senior secured loan ($50,000 par due 2/2023)",10.75% (Libor + 9.75%/Q),2/23/2015,49572,50000
253,Business Services,"PowerPlan, Inc. and Project Torque Ultimate Parent Corporation",,"Class A common stock (1,980 shares)",,2/23/2015,1980,6
254,Business Services,"PowerPlan, Inc. and Project Torque Ultimate Parent Corporation",,"Class B common stock (989,011 shares)",,2/23/2015,20,3039
255,Business Services,"Powersport Auctioneer Holdings, LLC",Powersport vehicle auction operator,"Common units (1,972 units)",,3/2/2012,1000,1232
256,Business Services,R2 Acquisition Corp.,Marketing services,"Common stock (250,000 shares)",,5/29/2007,250,242
257,Business Services,Rocket Fuel Inc.,Provider of open and integrated software for digital marketing optimization,"Common stock (11,405 units)",,9/9/2014,40,18
258,Business Services,Sonian Inc.,Cloud-based email archiving platform,"First lien senior secured loan ($7,500 par due 9/2019)",9.00% (Libor + 8.00%/M),9/9/2015,7321,7500
259,Business Services,Sonian Inc.,,"Warrant to purchase up to 169,045 shares of Series C preferred stock",,9/9/2015,93,93
260,Business Services,"Talari Networks, Inc.",Networking equipment provider,"First lien senior secured loan ($6,000 par due 12/2018)",9.75% (Libor + 8.75%/M),8/3/2015,5909,6000
261,Business Services,"Talari Networks, Inc.",,"Warrant to purchase up to 421,052 shares of Series D-1 preferred stock",,8/3/2015,50,50
262,Business Services,"The Greeley Company, Inc. and HCP Acquisition Holdings, LLC (8)",Healthcare compliance advisory services,"Senior subordinated loan ($9,915 par due 5/2015)",,3/5/2013,2691,0
263,Business Services,"The Greeley Company, Inc. and HCP Acquisition Holdings, LLC (8)",,"Class A units (14,293,110 units)",,6/26/2008,12793,0
264,Business Services,"TraceLink, Inc. (25)",Supply chain management software provider for the pharmaceutical industry,"First lien senior secured revolving loan ($4,400 par due 12/2016)",7.50%(Base Rate + 4.00%/M),1/2/2015,4400,4400
265,Business Services,"TraceLink, Inc. (25)",,"First lien senior secured loan ($4,500 par due 1/2019)",8.50% (Libor + 7.00%/M),1/2/2015,4421,4500
266,Business Services,"TraceLink, Inc. (25)",,"Warrant to purchase up to 283,353 shares of Series A-2 preferred stock",,1/2/2015,146,1041
267,Business Services,Velocity Holdings Corp.,Hosted enterprise resource planning application management services provider,"Common units (1,713,546 units)",,12/13/2013,4503,3259
268,Business Services,WorldPay Group PLC (9),Payment processing company,"C2 shares (73,974 shares)",,10/21/2015,11,43
269,Business Services,WorldPay Group PLC (9),,"Ordinary shares (1,310,386 shares)",,10/21/2015,1128,5179
270,Business Services,WorldPay Group PLC (9),,,,,584752,560505
271,Manufacturing,Cambrios Technologies Corporation,Nanotechnology-based solutions for electronic devices and computers,"Warrants to purchase up to 400,000 shares of Series D-4 convertible preferred stock",,8/7/2012,0,0
272,Manufacturing,"Chariot Acquisition, LLC (25)",Distributor and designer of aftermarket golf cart parts and accessories,"First lien senior secured loan ($55,711 par due 9/2021)",7.25% (Libor + 6.25%/Q),9/30/2015,55711,55711
273,Manufacturing,"Component Hardware Group, Inc. (25)",Commercial equipment,"First lien senior secured revolving loan ($2,241 par due 7/2019)",5.50% (Libor + 4.50%/Q),7/1/2013,2241,2196
274,Manufacturing,"Component Hardware Group, Inc. (25)",,"First lien senior secured loan ($8,042 par due 7/2019)",5.50% (Libor + 4.50%/Q),7/1/2013,8042,7881
275,Manufacturing,"Harvey Tool Company, LLC and Harvey Tool Holding, LLC (25)",Cutting tool provider to the metalworking industry,"Senior subordinated loan ($27,925 par due 9/2020)",11.00%,8/13/2015,27925,27925
276,Manufacturing,"Harvey Tool Company, LLC and Harvey Tool Holding, LLC (25)",,Class A membership units (750 units),,3/28/2014,896,1460
277,Manufacturing,"Ioxus, Inc",Energy storage devices,"First lien senior secured loan ($10,220 par due 6/2018)","10.00% Cash, 2.00% PIK",4/29/2014,10030,8687
278,Manufacturing,"Ioxus, Inc",,"Warrant to purchase up to 3,038,730 shares of common stock",,1/28/2016,0,0
279,Manufacturing,"Ioxus, Inc",,"Warrant to purchase up to 1,210,235 shares of Series BB preferred stock",,1/28/2016,0,216
280,Manufacturing,KPS Global LLC,Walk-in cooler and freezer systems,"First lien senior secured loan ($40,000 par due 12/2020)",9.61% (Libor + 8.61%/Q),12/4/2015,40000,40000
281,Manufacturing,"MacLean-Fogg Company and MacLean-Fogg Holdings, L.L.C.",Manufacturer and supplier for the power utility and automotive markets worldwide,"Senior subordinated loan ($97,716 par due 10/2025)","10.50% Cash, 3.00% PIK",10/31/2013,97716,97716
282,Manufacturing,"MacLean-Fogg Company and MacLean-Fogg Holdings, L.L.C.",,"Preferred units (70,183 units)","4.50% Cash, 9.25% PIK",10/9/2015,72410,72410
283,Manufacturing,"MWI Holdings, Inc.","Engineered springs, fasteners, and other precision components","First lien senior secured loan ($9,377 par due 3/2019)",7.38% (Libor + 6.13%/Q),2/4/2016,9377,9377
284,Manufacturing,"MWI Holdings, Inc.",,First lien senior secured loan ($24 par due 3/2019),7.63%(Base Rate + 4.13%/Q),2/4/2016,24,24
285,Manufacturing,"MWI Holdings, Inc.",,"First lien senior secured loan ($28,102 par due 3/2019)",9.38% (Libor + 8.13%/Q),6/15/2011,28102,28102
286,Manufacturing,"MWI Holdings, Inc.",,"First lien senior secured loan ($19,879 par due 3/2019)",9.38% (Libor + 8.13%/Q),6/15/2011,19879,19879
287,Manufacturing,Niagara Fiber Intermediate Corp. (25),Insoluble fiber filler products,"First lien senior secured loan ($1,430 par due 5/2018)",6.75% (Libor + 5.50%/Q),5/8/2014,1422,1144
288,Manufacturing,Niagara Fiber Intermediate Corp. (25),,"First lien senior secured revolving loan ($1,881 par due 5/2018)",6.75% (Libor + 5.50%/Q),5/8/2014,1871,1505
289,Manufacturing,Niagara Fiber Intermediate Corp. (25),,"First lien senior secured loan ($13,649 par due 5/2018)",6.75% (Libor + 5.50%/Q),5/8/2014,13576,10919
290,Manufacturing,Nordco Inc. (25),Railroad maintenance-of-way machinery,"First lien senior secured revolving loan ($3,375 par due 8/2020)",8.75%(Base Rate + 5.25%/Q),8/26/2015,3375,3308
291,Manufacturing,Nordco Inc. (25),,"First lien senior secured loan ($70,085 par due 8/2020)",7.25% (Libor + 6.25%/Q),8/26/2015,70085,68684
292,Manufacturing,Nordco Inc. (25),,First lien senior secured loan ($176 par due 8/2020),8.75%(Base Rate + 5.25%/Q),8/26/2015,176,173
293,Manufacturing,"Pelican Products, Inc.",Flashlights,"Second lien senior secured loan ($40,000 par due 4/2021)",9.25% (Libor + 8.25%/Q),4/11/2014,39958,37200
294,Manufacturing,Saw Mill PCG Partners LLC,Metal precision engineered components,"Common units (1,000 units)",,1/30/2007,1000,0
295,Manufacturing,"SI Holdings, Inc.","Elastomeric parts, mid-sized composite structures, and composite tooling","Common stock (1,500 shares)",,5/30/2014,1500,1757
296,Manufacturing,TPTM Merger Corp. (25),Time temperature indicator products,First lien senior secured revolving loan ($750 par due 9/2018),7.25% (Libor + 6.25%/Q),9/12/2013,750,742
297,Manufacturing,TPTM Merger Corp. (25),,"First lien senior secured loan ($22,000 par due 9/2018)",9.42% (Libor + 8.42%/Q),9/12/2013,22000,21780
298,Manufacturing,TPTM Merger Corp. (25),,"First lien senior secured loan ($10,000 par due 9/2018)",9.42% (Libor + 8.42%/Q),9/12/2013,10000,9900
299,Manufacturing,TPTM Merger Corp. (25),,,,,538066,528696
300,Financial Services,"AllBridge Financial, LLC (8)",Asset management services,Equity interests,,4/1/2010,0,534
301,Financial Services,Callidus Capital Corporation (8),Asset management services,Common stock (100 shares),,4/1/2010,3000,1662
302,Financial Services,Ciena Capital LLC (8)(25),Real estate and small business loan servicer,"First lien senior secured revolving loan ($14,000 par due 12/2016)",6.00%,11/29/2010,14000,14000
303,Financial Services,Ciena Capital LLC (8)(25),,First lien senior secured loan ($500 par due 12/2016),12.00%,11/29/2010,500,500
304,Financial Services,Ciena Capital LLC (8)(25),,"First lien senior secured loan ($5,000 par due 12/2016)",12.00%,11/29/2010,5000,5000
305,Financial Services,Ciena Capital LLC (8)(25),,"First lien senior secured loan ($2,500 par due 12/2016)",12.00%,11/29/2010,2500,2500
306,Financial Services,Ciena Capital LLC (8)(25),,Equity interests,,11/29/2010,38974,17784
307,Financial Services,"Commercial Credit Group, Inc.",Commercial equipment finance and leasing company,"Senior subordinated loan ($28,000 par due 5/2018)",12.75%,5/10/2012,28000,28000
308,Financial Services,Gordian Acquisition Corp.,Financial services firm,Common stock (526 shares),,11/30/2012,0,0
309,Financial Services,Imperial Capital Group LLC,Investment services,"Class A common units (35,047 units)",,5/10/2007,8521,12775
310,Financial Services,Imperial Capital Group LLC,,"2006 Class B common units (11,482 units)",,5/10/2007,1,3
311,Financial Services,Imperial Capital Group LLC,,"2007 Class B common units (1,432 units)",,5/10/2007,0,0
312,Financial Services,"Ivy Hill Asset Management, L.P. (8)(10)",Asset management services,Member interest (100.00% interest),,6/15/2009,170961,232937
313,Financial Services,"Javlin Three LLC, Javlin Four LLC, and Javlin Five LLC (10)",Asset-backed financial services company,"First lien senior secured revolving loan ($40,832 par due 6/2017)",10.43% (Libor + 10.00%/Q),6/24/2014,40832,40832
314,Financial Services,"LSQ Funding Group, L.C. and LM LSQ Investors LLC (10)(25)",Asset based lender,"Senior subordinated loan ($30,000 par due 6/2021)",10.50%,6/25/2015,30000,30000
315,Financial Services,"LSQ Funding Group, L.C. and LM LSQ Investors LLC (10)(25)",,"Membership units (3,275,000 units)",,6/25/2015,3275,2999
316,Financial Services,"LSQ Funding Group, L.C. and LM LSQ Investors LLC (10)(25)",,,,,345564,389526
317,Education,Campus Management Corp. and Campus Management Acquisition Corp. (7),Education software developer,"Preferred stock (485,159 shares)",,2/8/2008,10520,10730
318,Education,"Infilaw Holding, LLC (25)",Operator of for-profit law schools,First lien senior secured revolving loan,,8/25/2011,0,0
319,Education,"Infilaw Holding, LLC (25)",,"First lien senior secured loan ($3,410 par due 1/2017)","11.50% (Libor + 8.50% Cash, 2.00% PIK/Q)",8/25/2011,3410,3410
320,Education,"Infilaw Holding, LLC (25)",,"Series A preferred units (124,890 units)","11.50% (Libor + 8.50% Cash, 2.00% PIK/Q)",8/25/2011,124890,113650
321,Education,"Infilaw Holding, LLC (25)",,Series B preferred units (1.96 units),,10/19/2012,9245,4956
322,Education,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",Private school operator,"First lien senior secured loan ($1,714 par due 12/2018)",10.50% PIK (Libor + 9.00%/Q),10/31/2015,1714,1714
323,Education,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",,"Senior preferred series A-1 shares (163,902 shares)",,10/31/2015,119422,90279
324,Education,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",,"Series B preferred stock (1,750,000 shares)",,8/5/2010,5000,0
325,Education,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",,"Series C preferred stock (2,512,586 shares)",,6/7/2010,689,0
326,Education,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",,Common stock (20 shares),,6/7/2010,0,0
327,Education,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",,Common stock (20 shares),,6/7/2010,0,0
328,Education,"Lakeland Tours, LLC (25)",Educational travel provider,"First lien senior secured loan ($19,083 par due 2/2022)",5.75% (Libor + 4.75%/Q),2/10/2016,18853,19083
329,Education,"Lakeland Tours, LLC (25)",,"First lien senior secured loan ($43,707 par due 2/2022)",10.45% (Libor + 9.45%/Q),2/10/2016,43182,43707
330,Education,PIH Corporation (25),Franchisor of education-based early childhood centers,First lien senior secured revolving loan ($621 par due 12/2018),7.00% (Libor + 6.00%/Q),12/13/2013,621,621
331,Education,"R3 Education, Inc. and EIC Acquisitions Corp.",Medical school operator,"Preferred stock (1,977 shares)",,7/30/2008,494,494
332,Education,"R3 Education, Inc. and EIC Acquisitions Corp.",,Common membership interest (15.76% interest),,9/21/2007,15800,29393
333,Education,"R3 Education, Inc. and EIC Acquisitions Corp.",,"Warrant to purchase up to 27,890 shares",,12/8/2009,0,0
334,Education,"Regent Education, Inc.",Provider of software solutions designed to optimize the financial aid and enrollment processes,"First lien senior secured loan ($4,013 par due 1/2018)",12.00% (Libor + 10.00%/M),7/1/2014,3855,3933
335,Education,"Regent Education, Inc.",,"Warrant to purchase up to 987,771 shares of Series CC preferred stock",,7/1/2014,0,62
