,Industry,Company,Business Description,Investment,Interest,Acquisition Date,Amortized Cost,Fair Value
165,Education,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",Private school operator,"Series B preferred stock (1,750,000 shares)",,8/5/2010,5000,0
166,Education,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",Private school operator,"Series C preferred stock (2,512,586 shares)",,6/7/2010,689,0
167,Education,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",Private school operator,Common stock (20 shares),,6/7/2010,0,0
168,Education,"Lakeland Tours, LLC",Educational travel provider,First lien senior secured revolving loan,,10/4/2011,0,0
169,Education,"Lakeland Tours, LLC",Educational travel provider,"First lien senior secured loan ($83,140 par due 12/2016)",8.50% (Libor + 7.50%/Q),10/4/2011,83067,83131
170,Education,"Lakeland Tours, LLC",Educational travel provider,"First lien senior secured loan ($1,585 par due 12/2016)",5.25% (Libor + 4.25%/Q),10/4/2011,1585,1585
171,Education,"Lakeland Tours, LLC",Educational travel provider,"First lien senior secured loan ($40,362 par due 12/2016)",8.50% (Libor + 7.50%/Q),10/4/2011,40277,40362
172,Education,"Lakeland Tours, LLC",Educational travel provider,"First lien senior secured loan ($8,297 par due 12/2016)",5.25% (Libor + 4.25%/Q),10/4/2011,8280,8297
173,Education,"Lakeland Tours, LLC",Educational travel provider,"Common stock (5,000 shares)",,10/4/2011,5000,5117
174,Education,PIH Corporation,Franchisor of education-based early childhood centers,First lien senior secured revolving loan ($621 par due 6/2016),7.25% (Libor + 6.25%/M),12/13/2013,621,621
175,Education,PIH Corporation,Franchisor of education-based early childhood centers,"First lien senior secured loan ($39,062 par due 6/2016)",7.25% (Libor + 6.25%/M),12/13/2013,39570,39594
176,Education,"R3 Education, Inc. and EIC Acquisitions Corp.",Medical school operator,"Preferred stock (8,800 shares)",,7/30/2008,2200,1936
177,Education,"R3 Education, Inc. and EIC Acquisitions Corp.",Medical school operator,Common membership interest (26.27% interest),,9/21/2007,15800,29584
178,Education,"R3 Education, Inc. and EIC Acquisitions Corp.",Medical school operator,"Warrants to purchase up to 27,890 shares",,12/8/2009,0,0
179,Education,"RuffaloCODY, LLC",Provider of student fundraising and enrollment management services,First lien senior secured loan ($634 par due 5/2019),6.50% (Base Rate + 3.25%/Q),5/29/2013,634,634
180,Education,"RuffaloCODY, LLC",Provider of student fundraising and enrollment management services,"First lien senior secured loan ($24,996 par due 5/2019)",5.50% (Libor + 4.25%/Q),5/29/2013,24996,24996
181,Education,"RuffaloCODY, LLC",Provider of student fundraising and enrollment management services,,,,574509,572906
182,Services-Other,Capital Investments and Ventures Corp.,SCUBA diver training and certification provider,"First lien senior secured loan ($24,512 par due 8/2018)",7.00% (Libor + 5.75%/Q),8/9/2012,24512,24512
183,Services-Other,Capital Investments and Ventures Corp.,SCUBA diver training and certification provider,"First lien senior secured loan ($8,719 par due 8/2018)",7.00% (Libor + 5.75%/Q),8/9/2012,8719,8719
184,Services-Other,"Competitor Group, Inc. and Calera XVI, LLC",Endurance sports media and event operator,"First lien senior secured revolving loan ($2,850 par due 11/2018)",10.00% (Base Rate + 6.75%/Q),11/30/2012,2850,2508
185,Services-Other,"Competitor Group, Inc. and Calera XVI, LLC",Endurance sports media and event operator,First lien senior secured revolving loan ($900 par due 11/2018),9.00% (Libor + 7.75%/Q),11/30/2012,900,792
186,Services-Other,"Competitor Group, Inc. and Calera XVI, LLC",Endurance sports media and event operator,"First lien senior secured loan ($24,380 par due 11/2018)","10.00% (Libor + 7.75% Cash, 1.00% PIK /Q)",11/30/2012,24380,21454
187,Services-Other,"Competitor Group, Inc. and Calera XVI, LLC",Endurance sports media and event operator,"First lien senior secured loan ($29,853 par due 11/2018)","10.00% (Libor + 7.75% Cash, 1.00% PIK /Q)",11/30/2012,29853,26271
188,Services-Other,"Competitor Group, Inc. and Calera XVI, LLC",Endurance sports media and event operator,"Membership units (2,500,000 units)",,11/30/2012,2513,17
189,Services-Other,"Fox Hill Holdings, Inc.",Third party claims administrator on behalf of insurance carriers,"First lien senior secured loan ($7,442 par due 6/2018)",6.75% (Libor + 5.75%/Q),10/31/2013,7442,7442
190,Services-Other,"Fox Hill Holdings, Inc.",Third party claims administrator on behalf of insurance carriers,First lien senior secured loan ($39 par due 6/2018),8.00% (Base Rate + 4.75%/Q),10/31/2013,39,39
191,Services-Other,"ISS #2, LLC","Provider of repairs, refurbishments and services to the broader industrial end user markets","First lien senior secured loan ($14,950 par due 6/2018)",6.50% (Libor + 5.50%/Q),6/5/2013,14950,14950
192,Services-Other,"ISS #2, LLC","Provider of repairs, refurbishments and services to the broader industrial end user markets","First lien senior secured loan ($44,775 par due 6/2018)",6.50% (Libor + 5.50%/Q),6/5/2013,44775,44775
193,Services-Other,"Massage Envy, LLC",Franchisor in the massage industry,"First lien senior secured loan ($29,177 par due 9/2018)",8.50% (Libor + 7.25%/Q),9/27/2012,29177,29177
194,Services-Other,"Massage Envy, LLC",Franchisor in the massage industry,"First lien senior secured loan ($49,291 par due 9/2018)",8.50% (Libor + 7.25%/Q),9/27/2012,49291,49291
195,Services-Other,"Massage Envy, LLC",Franchisor in the massage industry,"Common stock (3,000,000 shares)",,9/27/2012,3000,3532
196,Services-Other,"McKenzie Sports Products, LLC","Designer, manufacturer and distributor of taxidermy forms and supplies","First lien senior secured loan ($8,140 par due 3/2017)",5.75% (Libor + 4.75%/M),3/30/2012,8140,8140
197,Services-Other,"McKenzie Sports Products, LLC","Designer, manufacturer and distributor of taxidermy forms and supplies","First lien senior secured loan ($9,302 par due 3/2017)",5.75% (Libor + 4.75%/M),3/30/2012,9302,9302
198,Services-Other,Spin HoldCo Inc.,Laundry service and equipment provider,"Second lien senior secured loan ($140,000 par due 5/2020)",9.00% (Libor + 7.75%/Q),5/14/2013,140000,140000
199,Services-Other,The Dwyer Group(6),Operator of multiple franchise concepts primarily related to home maintenance or repairs,"Senior subordinated loan ($25,686 par due 6/2018)","12.00% Cash, 1.50% PIK",12/22/2010,25686,25686
200,Services-Other,The Dwyer Group(6),Operator of multiple franchise concepts primarily related to home maintenance or repairs,"Series A preferred units (13,292,377 units)",8.00% PIK,12/22/2010,6859,18650
201,Services-Other,"Wash Multifamily Laundry Systems, LLC",Laundry service and equipment provider,"Second lien senior secured loan ($78,000 par due 2/2020)",9.75% (Libor + 8.50%/Q),6/26/2012,78000,78000
202,Services-Other,"Wash Multifamily Laundry Systems, LLC",Laundry service and equipment provider,,,,510388,513257
203,Energy,"Alphabet Energy, Inc.",Technology developer to convert waste-heat into electricity,"First lien senior secured loan ($3,000 par due 7/2017)",9.62%,12/16/2013,2721,2850
204,Energy,"Alphabet Energy, Inc.",Technology developer to convert waste-heat into electricity,"Warrants to purchase up to 59,524 units of Series B preferred stock",,12/16/2013,146,146
205,Energy,"Brush Power, LLC",Gas turbine power generation facilities operator,"First lien senior secured loan ($89,892 par due 8/2020)",6.25% (Libor + 5.25%/Q),8/1/2013,89892,89892
206,Energy,"Centinela Funding, LLC",Solar power generation facility developer and operator,"First lien senior secured loan ($56,000 par due 11/2020)",10.00% (Libor + 8.75%/Q),11/14/2012,56000,56000
207,Energy,"Joule Unlimited Technologies, Inc. and Stichting Joule Global Foundation",Renewable fuel and chemical production developer,"First lien senior secured loan ($7,500 par due 2/2017)",10.00%,7/25/2013,7433,7500
208,Energy,"Joule Unlimited Technologies, Inc. and Stichting Joule Global Foundation",Renewable fuel and chemical production developer,"Warrant to purchase up to 32,051 shares of Series C-2 preferred stock",,7/25/2013,0,34
209,Energy,"La Paloma Generating Company, LLC","Natural gas fired, combined cycle plant operator","Second lien senior secured loan ($68,000 par due 8/2018)",10.25% (Libor + 8.75%/M),8/9/2011,67060,67320
210,Energy,"Panda Sherman Power, LLC",Gas turbine power generation facilities operator,"First lien senior secured loan ($32,500 par due 9/2018)",9.00% (Libor + 7.50%/Q),9/14/2012,32500,32500
211,Energy,"Panda Temple Power II, LLC",Gas turbine power generation facilities operator,"First lien senior secured loan ($20,000 par due 4/2019)",7.25% (Libor + 6.00%/Q),4/3/2013,19820,20000
212,Energy,"Panda Temple Power, LLC",Gas turbine power generation facilities operator,"First lien senior secured loan ($60,000 par due 7/2018)",11.50% (Libor + 10.00%/Q),7/17/2012,58402,60000
213,Energy,"Sunrun Solar Owner Holdco X, LLC",Residential solar energy provider,"First lien senior secured loan ($59,749 par due 6/2019)",9.50% (Libor + 8.25%/Q),6/7/2013,59749,59749
214,Energy,"Sunrun Solar Owner Holdco XIII, LLC",Residential solar energy provider,"First lien senior secured loan ($19,300 par due 12/2019)","9.50% (Libor + 7.25% Cash, 1.00% PIK /Q)",11/27/2013,19079,19300
215,Energy,"Sunrun Solar Owner Holdco XIII, LLC",Residential solar energy provider,,,,412802,415291
216,Restaurants and Food Services,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc.",Restaurant owner and operator,"First lien senior secured loan ($33,581 par due 12/2018)",10.50% (Base Rate + 7.25%/Q),11/27/2006,33581,33581
217,Restaurants and Food Services,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc.",Restaurant owner and operator,"First lien senior secured loan ($10,919 par due 12/2018)",10.50% (Base Rate + 7.25%/Q),11/27/2006,10922,10919
218,Restaurants and Food Services,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc.",Restaurant owner and operator,"Promissory note ($16,558 par due 12/2018)",13.00% PIK,11/27/2006,13273,15997
219,Restaurants and Food Services,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc.",Restaurant owner and operator,"Warrants to purchase up to 23,750 units of Series D common stock",,12/18/2013,24,0
220,Restaurants and Food Services,"Benihana, Inc.",Restaurant owner and operator,"First lien senior secured loan ($4,925 par due 2/2018)",6.75% (Libor + 5.50%/Q),8/21/2012,4925,4925
221,Restaurants and Food Services,Garden Fresh Restaurant Corp.,Restaurant owner and operator,First lien senior secured revolving loan,,10/3/2013,0,0
222,Restaurants and Food Services,Garden Fresh Restaurant Corp.,Restaurant owner and operator,"First lien senior secured loan ($43,750 par due 7/2018)",10.00% (Libor + 8.50%/M),10/3/2013,43750,43750
223,Restaurants and Food Services,"Hojeij Branded Foods, Inc.",Airport restaurant operator,First lien senior secured revolving loan ($450 par due 2/2017),9.00% (Libor + 8.00%/Q),2/15/2012,450,450
224,Restaurants and Food Services,"Hojeij Branded Foods, Inc.",Airport restaurant operator,"First lien senior secured loan ($12,500 par due 2/2017)",9.00% (Libor + 8.00%/Q),2/15/2012,12500,12500
225,Restaurants and Food Services,"Hojeij Branded Foods, Inc.",Airport restaurant operator,"First lien senior secured loan ($15,000 par due 2/2017)",9.00% (Libor + 8.00%/Q),2/15/2012,14543,15000
226,Restaurants and Food Services,"Hojeij Branded Foods, Inc.",Airport restaurant operator,Warrants to purchase up to 7.5% of membership interest,,2/15/2012,0,299
227,Restaurants and Food Services,"Hojeij Branded Foods, Inc.",Airport restaurant operator,Warrants to purchase up to 324 shares of Class A common stock,,2/15/2012,669,4307
228,Restaurants and Food Services,"Orion Foods, LLC (fka Hot Stuff Foods, LLC)(7)",Convenience food service retailer,"First lien senior secured revolving loan ($9,500 par due 9/2014)",10.75% (Base Rate + 7.50%/M),4/1/2010,9500,9500
229,Restaurants and Food Services,"Orion Foods, LLC (fka Hot Stuff Foods, LLC)(7)",Convenience food service retailer,"First lien senior secured loan ($33,037 par due 9/2014)",10.00% (Libor + 8.50%/Q),4/1/2010,33037,33037
230,Restaurants and Food Services,"Orion Foods, LLC (fka Hot Stuff Foods, LLC)(7)",Convenience food service retailer,"Second lien senior secured loan ($37,552 par due 9/2014)",,4/1/2010,18423,20205
231,Restaurants and Food Services,"Orion Foods, LLC (fka Hot Stuff Foods, LLC)(7)",Convenience food service retailer,"Preferred units (10,000 units)",,10/28/2010,0,0
232,Restaurants and Food Services,"Orion Foods, LLC (fka Hot Stuff Foods, LLC)(7)",Convenience food service retailer,"Class A common units (25,001 units)",,4/1/2010,0,0
233,Restaurants and Food Services,"Orion Foods, LLC (fka Hot Stuff Foods, LLC)(7)",Convenience food service retailer,"Class B common units (1,122,452 units)",,4/1/2010,0,0
234,Restaurants and Food Services,"OTG Management, LLC",Airport restaurant operator,"First lien senior secured loan ($25,000 par due 12/2017)",8.75% (Libor + 7.25%/Q),12/11/2012,25000,25000
235,Restaurants and Food Services,"OTG Management, LLC",Airport restaurant operator,"First lien senior secured loan ($7,075 par due 12/2017)",8.75% (Libor + 7.25%/Q),12/11/2012,7075,7075
236,Restaurants and Food Services,"OTG Management, LLC",Airport restaurant operator,"Common units (3,000,000 units)",,1/5/2011,3000,3638
237,Restaurants and Food Services,"OTG Management, LLC",Airport restaurant operator,Warrants to purchase up to 7.73% of common units,,6/19/2008,100,7257
238,Restaurants and Food Services,"Performance Food Group, Inc. and Wellspring Distribution Corp",Food service distributor,"Second lien senior secured loan ($74,625 par due 11/2019)",6.25% (Libor + 5.25%/Q),5/14/2013,74282,74850
239,Restaurants and Food Services,"Performance Food Group, Inc. and Wellspring Distribution Corp",Food service distributor,"Class A non-voting common stock (1,366,120 shares)",,5/3/2008,6303,6529
240,Restaurants and Food Services,"PMI Holdings, Inc.",Restaurant owner and operator,"Preferred stock (46,025 shares)",,12/13/2013,687,687
241,Restaurants and Food Services,"PMI Holdings, Inc.",Restaurant owner and operator,"Common stock (22,401 shares)",,12/13/2013,379,379
242,Restaurants and Food Services,"Restaurant Holding Company, LLC",Fast food restaurant operator,"First lien senior secured loan ($60,125 par due 2/2017)",9.00% (Libor + 7.50%/M),2/17/2012,59303,58922
243,Restaurants and Food Services,"Restaurant Holding Company, LLC",Fast food restaurant operator,"First lien senior secured loan ($9,250 par due 2/2017)",9.00% (Libor + 7.50%/M),2/17/2012,9122,9065
244,Restaurants and Food Services,S.B. Restaurant Company,Restaurant owner and operator,"Preferred stock (46,690 shares)",,4/1/2010,0,0
245,Restaurants and Food Services,S.B. Restaurant Company,Restaurant owner and operator,"Warrants to purchase up to 257,429 shares of common stock",,4/1/2010,0,0
246,Restaurants and Food Services,S.B. Restaurant Company,Restaurant owner and operator,,,,380848,397872
247,Financial Services,"AllBridge Financial, LLC(7)",Asset management services,Equity interests,,4/1/2010,5077,9718
248,Financial Services,Callidus Capital Corporation(7),Asset management services,Common stock (100 shares),,4/1/2010,3000,1713
249,Financial Services,Ciena Capital LLC(7),Real estate and small business loan servicer,"First lien senior secured revolving loan ($14,000 par due 12/2014)",6.00%,11/29/2010,14000,14000
250,Financial Services,Ciena Capital LLC(7),Real estate and small business loan servicer,"First lien senior secured loan ($26,000 par due 12/2016)",12.00%,11/29/2010,26000,26000
251,Financial Services,Ciena Capital LLC(7),Real estate and small business loan servicer,Equity interests,,11/29/2010,53374,10926
252,Financial Services,"Commercial Credit Group, Inc.",Commercial equipment finance and leasing company,"Senior subordinated loan ($28,000 par due 5/2018)",12.75%,5/10/2012,28000,28000
253,Financial Services,"Cook Inlet Alternative Risk, LLC",Risk management services,"Senior subordinated loan ($1,750 par due 9/2015)",9.00%,9/30/2011,1750,1750
254,Financial Services,Gordian Acquisition Corp.,Financial services firm,Common stock (526 shares),,11/30/2012,0,0
255,Financial Services,Imperial Capital Group LLC,Investment services,"2006 Class B common units (2,526 units)",,5/10/2007,3,5
256,Financial Services,Imperial Capital Group LLC,Investment services,2007 Class B common units (315 units),,5/10/2007,0,1
257,Financial Services,Imperial Capital Group LLC,Investment services,"Class A common units (7,710 units)",,5/10/2007,14997,19672
258,Financial Services,"Ivy Hill Asset Management, L.P.(7)(9)",Asset management services,Member interest (100.00% interest),,6/15/2009,170961,280353
259,Financial Services,"Ivy Hill Asset Management, L.P.(7)(9)",Asset management services,,,,317162,392138
260,Consumer Products-Non-durable,"Gilchrist & Soames, Inc.",Personal care manufacturer,"First lien senior secured revolving loan ($8,700 par due 12/2014)",6.25% (Libor + 5.00%/M),4/1/2010,8700,8700
261,Consumer Products-Non-durable,"Gilchrist & Soames, Inc.",Personal care manufacturer,"First lien senior secured loan ($22,508 par due 12/2014)","13.44% Cash, 2.00% PIK",4/1/2010,22504,21833
262,Consumer Products-Non-durable,"Implus Footcare, LLC",Provider of footwear and other accessories,Preferred stock (455 shares),6.00% PIK,10/31/2011,5172,5172
263,Consumer Products-Non-durable,"Implus Footcare, LLC",Provider of footwear and other accessories,Common stock (455 shares),,10/31/2011,455,170
264,Consumer Products-Non-durable,Insight Pharmaceuticals Corporation (6),OTC drug products manufactuer,"Second lien senior secured loan ($19,310 par due 8/2017)",13.25% (Libor + 11.75%/Q),8/26/2011,19165,19310
265,Consumer Products-Non-durable,Insight Pharmaceuticals Corporation (6),OTC drug products manufactuer,"Class A common stock (155,000 shares)",,8/26/2011,6035,7234
266,Consumer Products-Non-durable,Insight Pharmaceuticals Corporation (6),OTC drug products manufactuer,"Class B common stock (155,000 shares)",,8/26/2011,6035,7234
267,Consumer Products-Non-durable,"Matrixx Initiatives, Inc. and Wonder Holdings Acquisition Corp.",Developer and marketer of over-the-counter healthcare products,"Warrants to purchase up to 1,654,678 shares of common stock",,7/27/2011,0,1219
268,Consumer Products-Non-durable,"Matrixx Initiatives, Inc. and Wonder Holdings Acquisition Corp.",Developer and marketer of over-the-counter healthcare products,"Warrants to purchase up to 1,489 shares of preferred stock",,7/27/2011,0,1144
269,Consumer Products-Non-durable,"Oak Parent, Inc.",Manufacturer of athletic apparel,"First lien senior secured loan ($31,295 par due 4/2018)",7.50% (Libor + 7.00%/Q),4/2/2012,31184,31294
270,Consumer Products-Non-durable,"Oak Parent, Inc.",Manufacturer of athletic apparel,First lien senior secured loan ($86 par due 4/2018),9.25% (Base Rate + 6.00%/S),4/2/2012,85,86
271,Consumer Products-Non-durable,"Oak Parent, Inc.",Manufacturer of athletic apparel,"First lien senior secured loan ($8,844 par due 4/2018)",7.50% (Libor + 7.00%/Q),4/2/2012,8813,8844
272,Consumer Products-Non-durable,"Oak Parent, Inc.",Manufacturer of athletic apparel,First lien senior secured loan ($24 par due 4/2018),9.25% (Base Rate + 6.00%/S),4/2/2012,24,24
273,Consumer Products-Non-durable,"PG-ACP Co-Invest, LLC","Supplier of medical uniforms, specialized medical footwear and accessories","Class A membership units (1,000,0000 units)",,8/29/2012,1000,1526
274,Consumer Products-Non-durable,"The Step2 Company, LLC",Toy manufacturer,"Second lien senior secured loan ($25,600 par due 4/2015)",10.00%,4/1/2010,25089,25088
275,Consumer Products-Non-durable,"The Step2 Company, LLC",Toy manufacturer,"Second lien senior secured loan ($32,865 par due 4/2015)",10.00%,4/1/2010,30802,26292
276,Consumer Products-Non-durable,"The Step2 Company, LLC",Toy manufacturer,"Common units (1,116,879 units)",,4/1/2010,24,0
277,Consumer Products-Non-durable,"The Step2 Company, LLC",Toy manufacturer,"Warrants to purchase up to 3,157,895 units",,4/1/2010,0,0
278,Consumer Products-Non-durable,"The Thymes, LLC (7)",Cosmetic products manufacturer,"Preferred units (6,283 units)",8.00% PIK,6/21/2007,4696,4221
279,Consumer Products-Non-durable,"The Thymes, LLC (7)",Cosmetic products manufacturer,"Common units (5,400 units)",,6/21/2007,0,6687
280,Consumer Products-Non-durable,Woodstream Corporation,Pet products manufacturer,"First lien senior secured loan ($8,465 par due 8/2016)",6.00% (Libor + 5.00%/Q),4/18/2012,8465,8465
281,Consumer Products-Non-durable,Woodstream Corporation,Pet products manufacturer,"Senior subordinated loan ($80,000 par due 2/2017)",11.50%,4/18/2012,77412,80000
282,Consumer Products-Non-durable,Woodstream Corporation,Pet products manufacturer,"Common stock (4,254 shares)",,1/22/2010,1222,2685
283,Consumer Products-Non-durable,Woodstream Corporation,Pet products manufacturer,,,,256882,267228
284,Containers-Packaging,"ICSH, Inc.","Industrial container manufacturer, reconditioner and servicer",First lien senior secured revolving loan,,8/31/2011,0,0
285,Containers-Packaging,"ICSH, Inc.","Industrial container manufacturer, reconditioner and servicer","First lien senior secured loan ($27,740 par due 8/2016)",7.00% (Libor + 6.00%/Q),8/31/2011,27777,27740
286,Containers-Packaging,"ICSH, Inc.","Industrial container manufacturer, reconditioner and servicer","First lien senior secured loan ($61,518 par due 8/2016)",7.00% (Libor + 6.00%/Q),8/31/2011,61518,61518
287,Containers-Packaging,"ICSH, Inc.","Industrial container manufacturer, reconditioner and servicer","First lien senior secured loan ($14,718 par due 8/2016)",7.00% (Libor + 6.00%/Q),8/31/2011,14718,14718
288,Containers-Packaging,"Microstar Logistics LLC, Microstar Global Asset Management LLC, and MStar Holding Corporation",Keg management solutions provider,"Second lien senior secured loan ($142,500 par due 12/2018)",8.50% (Libor + 7.50%/Q),12/14/2012,142500,142500
289,Containers-Packaging,"Microstar Logistics LLC, Microstar Global Asset Management LLC, and MStar Holding Corporation",Keg management solutions provider,"Common stock (50,000 shares)",,12/14/2012,5000,7223
290,Containers-Packaging,"Pregis Corporation, Pregis Intellipack Corp., and Pregis Innovative Packaging Inc.","Provider of highly-customized, tailored protective packaging solutions",First lien senior secured loan ($975 par due 3/2017),7.75% (Libor + 6.25%/M),4/25/2012,975,975
291,Containers-Packaging,"Pregis Corporation, Pregis Intellipack Corp., and Pregis Innovative Packaging Inc.","Provider of highly-customized, tailored protective packaging solutions",First lien senior secured loan ($5 par due 3/2017),8.50% (Base Rate + 5.25%/Q),4/25/2012,5,5
292,Containers-Packaging,"Pregis Corporation, Pregis Intellipack Corp., and Pregis Innovative Packaging Inc.","Provider of highly-customized, tailored protective packaging solutions",,,,252493,254679
293,Manufacturing,Cambrios Technologies Corporation,Nanotechnology-based solutions for electronic devices and computers,"First lien senior secured loan ($3,030 par due 8/2015)",12.00%,8/7/2012,3030,3030
294,Manufacturing,Cambrios Technologies Corporation,Nanotechnology-based solutions for electronic devices and computers,"Warrants to purchase up to 400,000 shares of Series D-4 convertible preferred stock",,8/7/2012,0,6
295,Manufacturing,"Component Hardware Group, Inc.",Commercial equipment,"First lien senior secured loan ($23,701 par due 7/2019)",5.50% (Libor + 4.50%/M),7/1/2013,23701,23701
296,Manufacturing,Lighting Science Group Corporation,Advanced lighting products,Letter of credit facility,,9/20/2011,0,0
297,Manufacturing,Mac Lean-Fogg Company,Provider of intelligent transportation systems products in the traffic and rail industries,"Senior subordinated loan ($100,251 par due 10/2023)","9.50% Cash, 1.50% PIK",10/31/2013,100251,100251
298,Manufacturing,"MWI Holdings, Inc.","Provider of engineered springs, fasteners, and other precision components","First lien senior secured loan ($38,274 par due 3/2019)",9.38% (Libor + 8.13%/Q),6/15/2011,38274,38274
299,Manufacturing,"MWI Holdings, Inc.","Provider of engineered springs, fasteners, and other precision components","First lien senior secured loan ($10,000 par due 3/2019)",9.38% (Libor + 8.13%/Q),6/15/2011,10000,10000
300,Manufacturing,"NetShape Technologies, Inc.",Metal precision engineered components,First lien senior secured revolving loan ($538 par due 12/2014),7.50% (Libor + 6.50%/Q),4/1/2010,538,538
301,Manufacturing,"Pelican Products, Inc.",Flashlights,"First lien senior secured loan ($2,317 par due 7/2018)",6.25% (Libor + 5.00%/Q),7/13/2012,2317,2317
302,Manufacturing,"Pelican Products, Inc.",Flashlights,"Second lien senior secured loan ($32,000 par due 6/2019)",11.50% (Libor + 10.00%/Q),7/13/2012,32000,32000
303,Manufacturing,"Protective Industries, Inc. dba Caplugs",Plastic protection products,First lien senior secured loan ($997 par due 10/2019),6.75% (Libor + 5.75%/Q),11/30/2012,997,997
304,Manufacturing,"Protective Industries, Inc. dba Caplugs",Plastic protection products,"Preferred stock (2,379,361 shares)",,5/23/2011,1298,4837
305,Manufacturing,Saw Mill PCG Partners LLC,Metal precision engineered components,"Common units (1,000 units)",,1/30/2007,1000,0
306,Manufacturing,"SSH Environmental Industries, Inc. and SSH Non-Destructive Testing, Inc.",Magnetic sensors and supporting sensor products,"First lien senior secured loan ($11,140 par due 12/2016)",9.00% (Libor + 7.50%/Q),3/23/2012,10990,11140
307,Manufacturing,TPTM Merger Corp.,Time temperature indicator products,First lien senior secured revolving loan ($950 par due 9/2018),6.25% (Libor + 5.25%/Q),9/12/2013,950,950
308,Manufacturing,TPTM Merger Corp.,Time temperature indicator products,First lien senior secured revolving loan ($540 par due 9/2018),7.50% (Base Rate + 4.25%/Q),9/12/2013,540,540
309,Manufacturing,TPTM Merger Corp.,Time temperature indicator products,"First lien senior secured loan ($25,935 par due 9/2018)",6.25% (Libor + 5.25%/Q),9/12/2013,25935,25935
310,Manufacturing,TPTM Merger Corp.,Time temperature indicator products,,,,251821,254516
311,Automotive Services,"Driven Holdings, LLC",Automotive aftermarket car care franchisor,"Preferred stock (247,500 units)",,12/16/2011,2475,2852
312,Automotive Services,"Driven Holdings, LLC",Automotive aftermarket car care franchisor,"Common stock (25,000 units)",,12/16/2011,25,808
313,Automotive Services,"Eckler Industries, Inc.",Restoration parts and accessories provider for classic automobiles,"First lien senior secured revolving loan ($2,000 par due 7/2017)",8.25% (Base Rate + 5.00%/Q),7/12/2012,2000,2000
314,Automotive Services,"Eckler Industries, Inc.",Restoration parts and accessories provider for classic automobiles,"First lien senior secured loan ($8,172 par due 7/2017)",7.25% (Libor + 6.00%/M),7/12/2012,8172,8172
315,Automotive Services,"Eckler Industries, Inc.",Restoration parts and accessories provider for classic automobiles,"First lien senior secured loan ($30,609 par due 7/2017)",7.25% (Libor + 6.00%/M),7/12/2012,30609,30609
316,Automotive Services,"Eckler Industries, Inc.",Restoration parts and accessories provider for classic automobiles,"Series A preferred stock (1,800 shares)",,7/12/2012,1800,2031
317,Automotive Services,"Eckler Industries, Inc.",Restoration parts and accessories provider for classic automobiles,"Common stock (20,000 shares)",,7/12/2012,200,116
318,Automotive Services,"EcoMotors, Inc.",Engine developer,"First lien senior secured loan ($5,000 par due 10/2016)",10.83%,12/28/2012,4869,5000
319,Automotive Services,"EcoMotors, Inc.",Engine developer,"First lien senior secured loan ($5,000 par due 6/2017)",10.83%,12/28/2012,4853,5000
320,Automotive Services,"EcoMotors, Inc.",Engine developer,"First lien senior secured loan ($4,833 par due 7/2016)",10.13%,12/28/2012,4724,4833
321,Automotive Services,"EcoMotors, Inc.",Engine developer,"Warrant to purchase up to 321,888 shares of Series C preferred stock",,12/28/2012,0,43
322,Automotive Services,"Service King Paint & Body, LLC",Collision repair site operators,"First lien senior secured loan ($7,617 par due 8/2017)",4.00% (Libor + 3.00%/Q),8/20/2012,7617,7617
323,Automotive Services,"Service King Paint & Body, LLC",Collision repair site operators,"First lien senior secured loan ($46,898 par due 8/2017)",6.00% (Libor + 5.00%/Q),8/20/2012,46898,46898
324,Automotive Services,"Service King Paint & Body, LLC",Collision repair site operators,"First lien senior secured loan ($6,398 par due 8/2017)",4.00% (Libor + 3.00%/Q),8/20/2012,6398,6398
325,Automotive Services,"Service King Paint & Body, LLC",Collision repair site operators,"First lien senior secured loan ($72,135 par due 8/2017)",6.00% (Libor + 5.00%/Q),8/20/2012,72135,72135
326,Automotive Services,"Service King Paint & Body, LLC",Collision repair site operators,"First lien senior secured loan ($9,646 par due 8/2017)",4.00% (Libor + 3.00%/Q),8/20/2012,9646,9646
327,Automotive Services,"Service King Paint & Body, LLC",Collision repair site operators,"First lien senior secured loan ($72,135 par due 8/2017)",6.00% (Libor + 5.00%/Q),8/20/2012,10000,10000
328,Automotive Services,"Service King Paint & Body, LLC",Collision repair site operators,Membership interest,,8/20/2012,5000,6948
329,Automotive Services,"Service King Paint & Body, LLC",Collision repair site operators,,,,217421,221106
330,Retail,Fulton Holdings Corp. (12),Airport restaurant operator,"First lien senior secured loan ($43,000 par due 5/2018)",8.50%,5/10/2013,43000,43000
331,Retail,Fulton Holdings Corp. (12),Airport restaurant operator,"First lien senior secured loan ($40,000 par due 5/2018)",8.50%,5/28/2010,40000,40000
