,Industry,Company,Business Description,Investment,Interest,Acquisition Date,Amortized Cost,Fair Value
151,Power Generation,"Brush Power, LLC",Gas turbine power generation facilities operator,"First lien senior secured loan ($47,640 par due 8/2020)",6.25% (Libor + 5.25%/Q),8/1/2013,47640,47640
152,Power Generation,"Brush Power, LLC",Gas turbine power generation facilities operator,First lien senior secured loan ($172 par due 8/2020),7.50% (Base Rate + 4.25%/Q),8/1/2013,172,172
153,Power Generation,"Brush Power, LLC",Gas turbine power generation facilities operator,"First lien senior secured loan ($9,828 par due 8/2020)",6.25% (Libor + 5.25%/Q),8/1/2013,9828,9828
154,Power Generation,"CPV Maryland Holding Company II, LLC",Gas turbine power generation facilities operator,"Senior subordinated loan ($43,907 par due 12/2020)","5.00% Cash, 5.00% PIK",8/8/2014,44460,44460
155,Power Generation,"CPV Maryland Holding Company II, LLC",Gas turbine power generation facilities operator,Warrant to purchase up to 4 units of common stock,,8/8/2014,0,200
156,Power Generation,"DESRI VI Management Holdings, LLC",Wind power generation facility operator,"Senior subordinated loan ($26,500 par due 12/2021)",9.75%,12/24/2014,26500,26500
157,Power Generation,"DESRI VI Management Holdings, LLC",Wind power generation facility operator,Non-controlling units (10.0 units),,12/24/2014,1483,1483
158,Power Generation,"Grant Wind Holdings II, LLC",Wind power generation facility,"Senior subordinated loan ($23,400 par due 7/2016)",10.00%,9/8/2015,23400,23400
159,Power Generation,"Green Energy Partners, Stonewall LLC and Panda Stonewall Intermediate Holdings II LLC (27)",Gas turbine power generation facilities operator,"Senior subordinated loan ($85,374 par due 12/2021)","8.00% Cash, 5.25% PIK",11/13/2014,85374,84520
160,Power Generation,"Joule Unlimited Technologies, Inc. and Stichting Joule Global Foundation (27)",Renewable fuel and chemical production developer,"First lien senior secured loan ($10,000 par due 10/2018)",10.00% (Libor + 9.00%/M),3/31/2015,9871,10000
161,Power Generation,"Joule Unlimited Technologies, Inc. and Stichting Joule Global Foundation (27)",Renewable fuel and chemical production developer,"Warrant to purchase up to 32,051 shares of Series C-2 preferred stock",,7/25/2013,0,31
162,Power Generation,"Kay Wind Holdings II, LLC",Wind power generation facility,"Senior subordinated loan ($28,760 par due 12/2015)",10.25%,3/31/2015,28700,28760
163,Power Generation,"La Paloma Generating Company, LLC","Natural gas fired, combined cycle plant operator","Second lien senior secured loan ($10,000 par due 2/2020)",9.25% (Libor + 8.25%/Q),2/20/2014,9702,7700
164,Power Generation,Moxie Liberty LLC,Gas turbine power generation facilities operator,"First lien senior secured loan ($35,000 par due 8/2020)",7.50% (Libor + 6.50%/Q),8/21/2013,34698,34650
165,Power Generation,Moxie Patriot LLC,Gas turbine power generation facilities operator,"First lien senior secured loan ($35,000 par due 12/2020)",6.75% (Libor + 5.75%/Q),12/19/2013,34706,34300
166,Power Generation,"Panda Sherman Power, LLC",Gas turbine power generation facilities operator,"First lien senior secured loan ($32,186 par due 9/2018)",9.00% (Libor + 7.50%/Q),9/14/2012,32186,30577
167,Power Generation,"Panda Temple Power II, LLC",Gas turbine power generation facilities operator,"First lien senior secured loan ($20,000 par due 4/2019)",7.25% (Libor + 6.00%/Q),4/3/2013,19878,18600
168,Power Generation,"Panda Temple Power, LLC",Gas turbine power generation facilities operator,"First lien senior secured loan ($24,875 par due 3/2022)",7.25% (Libor + 6.25%/Q),3/6/2015,23666,23134
169,Power Generation,PERC Holdings 1 LLC,"Operator of recycled energy, combined heat and power, and energy efficiency facilities","Class B common units (21,653,543 units)",,10/20/2014,21654,22501
170,Power Generation,PERC Holdings 1 LLC,"Operator of recycled energy, combined heat and power, and energy efficiency facilities",,,,508581,503403
171,Business Services,2329497 Ontario Inc. (9),Outsourced data center infrastructure and related services provider,"Second lien senior secured loan ($42,480 par due 6/2019)",10.50% (Libor + 9.25%/M),12/13/2013,43153,28991
172,Business Services,Brandtone Holdings Limited (9)(27),Mobile communications and marketing services provider,"First lien senior secured loan ($5,674 par due 11/2018)",9.50% (Libor + 8.50%/M),5/11/2015,5520,5674
173,Business Services,Brandtone Holdings Limited (9)(27),Mobile communications and marketing services provider,"First lien senior secured loan ($3,295 par due 1/2019)",9.50% (Libor + 8.50%/M),5/11/2015,3197,3295
174,Business Services,Brandtone Holdings Limited (9)(27),Mobile communications and marketing services provider,"Warrant to purchase up to 115,002 units of Series Three participating convertible preferred ordinary shares",,5/11/2015,0,1
175,Business Services,"CallMiner, Inc.",Provider of cloud-based conversational analytics solutions,"First lien senior secured loan ($3,879 par due 5/2018)",10.00%,7/23/2014,3859,3879
176,Business Services,"CallMiner, Inc.",Provider of cloud-based conversational analytics solutions,"First lien senior secured loan ($2,000 par due 9/2018)",10.00%,7/23/2014,1989,2000
177,Business Services,"CallMiner, Inc.",Provider of cloud-based conversational analytics solutions,"Warrant to purchase up to 2,350,636 shares of Series 1 preferred stock",,7/23/2014,0,0
178,Business Services,"CIBT Investment Holdings, LLC (27)",Expedited travel document processing services,"Class A shares (2,500 shares)",,12/15/2011,2500,4005
179,Business Services,"CMW Parent, LLC (fka BlackArrow, Inc.)",Advertising and data solutions software platform provider,Series A units (32 units),,9/11/2015,0,0
180,Business Services,"Command Alkon, Incorporated and CA Note Issuer, LLC",Software solutions provider to the ready-mix concrete industry,"Second lien senior secured loan ($10,000 par due 8/2020)",9.25% (Libor + 8.25%/Q),9/28/2012,10000,10000
181,Business Services,"Command Alkon, Incorporated and CA Note Issuer, LLC",Software solutions provider to the ready-mix concrete industry,"Second lien senior secured loan ($26,500 par due 8/2020)",9.25% (Libor + 8.25%/Q),9/28/2012,26500,26500
182,Business Services,"Command Alkon, Incorporated and CA Note Issuer, LLC",Software solutions provider to the ready-mix concrete industry,"Second lien senior secured loan ($11,500 par due 8/2020)",9.25% (Libor + 8.25%/Q),9/28/2012,11500,11500
183,Business Services,"Command Alkon, Incorporated and CA Note Issuer, LLC",Software solutions provider to the ready-mix concrete industry,"Senior subordinated loan ($19,600 par due 8/2021)",14.00% PIK,8/8/2014,19600,19600
184,Business Services,"Compuware Parent, LLC",Web and mobile cloud performance testing and monitoring services provider,"Class A-1 common stock (4,132 units)",,12/15/2014,2250,2203
185,Business Services,"Compuware Parent, LLC",Web and mobile cloud performance testing and monitoring services provider,"Class B-1 common stock (4,132 units)",,12/15/2014,450,441
186,Business Services,"Compuware Parent, LLC",Web and mobile cloud performance testing and monitoring services provider,"Class C-1 common stock (4,132 units)",,12/15/2014,300,294
187,Business Services,"Compuware Parent, LLC",Web and mobile cloud performance testing and monitoring services provider,"Class A-2 common stock (4,132 units)",,12/15/2014,0,0
188,Business Services,"Compuware Parent, LLC",Web and mobile cloud performance testing and monitoring services provider,"Class B-2 common stock (4,132 units)",,12/15/2014,0,0
189,Business Services,"Compuware Parent, LLC",Web and mobile cloud performance testing and monitoring services provider,"Class C-2 common stock (4,132 units)",,12/15/2014,0,0
190,Business Services,"Coverall North America, Inc.",Commercial janitorial services provider,Letter of credit facility,,1/17/2013,0,0
191,Business Services,"Directworks, Inc. and Co-Exprise Holdings, Inc. (27)",Provider of cloud-based software solutions for direct materials sourcing and supplier management for manufacturers,"First lien senior secured loan ($2,500 par due 4/2018)",10.25% (Libor + 9.25%/M),12/19/2014,2500,2500
192,Business Services,"Directworks, Inc. and Co-Exprise Holdings, Inc. (27)",Provider of cloud-based software solutions for direct materials sourcing and supplier management for manufacturers,"Warrant to purchase up to 1,875,000 shares of Series 1 preferred stock",,12/19/2014,0,0
193,Business Services,"DTI Holdco, Inc. and OPE DTI Holdings, Inc.",Provider of legal process outsourcing and managed services,First lien senior secured loan ($992 par due 8/2020),5.75% (Libor + 4.75%/Q),8/19/2014,992,973
194,Business Services,"DTI Holdco, Inc. and OPE DTI Holdings, Inc.",Provider of legal process outsourcing and managed services,"Class A common stock (7,500 shares)",,8/19/2014,7500,7959
195,Business Services,"DTI Holdco, Inc. and OPE DTI Holdings, Inc.",Provider of legal process outsourcing and managed services,"Class B common stock (7,500 shares)",,8/19/2014,0,0
196,Business Services,"EN Engineering, L.L.C (27)","National utility services firm providing engineering and consulting services to natural gas, electric power and other energy & industrial end markets","First lien senior secured loan ($30,424 par due 6/2021)",7.00% (Libor + 6.00%/Q),6/30/2015,30224,30424
197,Business Services,"Faction Holdings, Inc. and The Faction Group LLC (fka PeakColo Holdings, Inc.) (27)",Wholesaler of cloud-based software applications and services,"First lien senior secured revolving loan ($1,500 par due 10/2016)",7.50% (Base + 4.25%/M),11/3/2014,1500,1500
198,Business Services,"Faction Holdings, Inc. and The Faction Group LLC (fka PeakColo Holdings, Inc.) (27)",Wholesaler of cloud-based software applications and services,"First lien senior secured loan ($4,000 par due 11/2018)",9.75% (Libor + 8.75%/M),11/3/2014,3926,4000
199,Business Services,"Faction Holdings, Inc. and The Faction Group LLC (fka PeakColo Holdings, Inc.) (27)",Wholesaler of cloud-based software applications and services,"Warrant to purchase up to 2,037 shares of Series A preferred stock",,11/3/2014,93,93
200,Business Services,"First Insight, Inc.",Software company providing merchandising and pricing solutions to companies worldwide,"Warrant to purchase up to 122,827 units of Series C preferred stock",,3/20/2014,0,13
201,Business Services,"HCPro, Inc. and HCP Acquisition Holdings, LLC (8)",Healthcare compliance advisory services,"Senior subordinated loan ($9,498 par due 5/2015)",,3/5/2013,2691,0
202,Business Services,"HCPro, Inc. and HCP Acquisition Holdings, LLC (8)",Healthcare compliance advisory services,"Class A units (14,293,110 units)",,6/26/2008,12793,0
203,Business Services,"iControl Networks, Inc. and uControl Acquisition, LLC",Software and services company for the connected home market,"Second lien senior secured loan ($20,000 par due 3/2019)",9.50% (Libor + 8.50%/Q),2/19/2015,19659,20075
204,Business Services,"iControl Networks, Inc. and uControl Acquisition, LLC",Software and services company for the connected home market,"Warrant to purchase up to 385,616 shares of Series D preferred stock",,2/19/2015,0,173
205,Business Services,IfByPhone Inc.,Voice-based marketing automation software provider,"Warrant to purchase up to 124,300 shares of Series C preferred stock",,10/15/2012,88,71
206,Business Services,Interactions Corporation,Developer of a speech recognition software based customer interaction system,"First lien senior secured loan ($2,500 par due 7/2019)",9.85% (Libor + 8.85%/Q),6/16/2015,2174,2500
207,Business Services,Interactions Corporation,Developer of a speech recognition software based customer interaction system,"First lien senior secured loan ($22,500 par due 7/2019)",9.85% (Libor + 8.85%/Q),6/16/2015,22131,22500
208,Business Services,Interactions Corporation,Developer of a speech recognition software based customer interaction system,"Warrant to purchase up to 68,187 shares of Series G-3 convertible preferred stock",,6/16/2015,303,303
209,Business Services,"Investor Group Services, LLC (7)",Business consulting for private equity and corporate clients,Limited liability company membership interest (5.17% interest),,6/22/2006,0,387
210,Business Services,"iPipeline, Inc. and iPipeline Holdings, Inc. (27)",Provider of software as a service based software solutions to the insurance and financial services industry,"First lien senior secured loan ($27,000 par due 8/2022)",8.25% (Libor + 7.25%/Q),8/4/2015,27000,27000
211,Business Services,"iPipeline, Inc. and iPipeline Holdings, Inc. (27)",Provider of software as a service based software solutions to the insurance and financial services industry,"First lien senior secured loan ($45,000 par due 8/2022)",8.25% (Libor + 7.25%/Q),8/4/2015,45000,45000
212,Business Services,"iPipeline, Inc. and iPipeline Holdings, Inc. (27)",Provider of software as a service based software solutions to the insurance and financial services industry,"Preferred stock (1,485 shares)",,8/4/2015,1485,1485
213,Business Services,"iPipeline, Inc. and iPipeline Holdings, Inc. (27)",Provider of software as a service based software solutions to the insurance and financial services industry,"Common stock (647,542 shares)",,8/4/2015,15,15
214,Business Services,"IronPlanet, Inc. (27)",Online auction platform provider for used heavy equipment,First lien senior secured revolving loan,,9/24/2013,0,0
215,Business Services,"IronPlanet, Inc. (27)",Online auction platform provider for used heavy equipment,"Warrant to purchase to up to 133,333 shares of Series C preferred stock",,9/24/2013,214,203
216,Business Services,"Itel Laboratories, Inc. (27)",Data services provider for building materials to property insurance industry,"Preferred units (1,798,391 units)",,6/29/2012,1000,1147
217,Business Services,"Market Track Holdings, LLC",Business media consulting services company,"Preferred stock (1,685 shares)",,12/13/2013,2221,2291
218,Business Services,"Market Track Holdings, LLC",Business media consulting services company,"Common stock (16,251 shares)",,12/13/2013,2221,2503
219,Business Services,"Maximus Holdings, LLC",Provider of software simulation tools and related services,"Warrant to purchase up to 1,050,013 shares of common stock",,12/13/2013,0,0
220,Business Services,"Multi-Ad Services, Inc. (7)",Marketing services and software provider,"Preferred units (1,725,280 units)",,4/1/2010,788,2938
221,Business Services,"Multi-Ad Services, Inc. (7)",Marketing services and software provider,"Common units (1,725,280 units)",,4/1/2010,0,0
222,Business Services,"MVL Group, Inc. (8)",Marketing research provider,Senior subordinated loan ($436 par due 7/2012),,4/1/2010,226,226
223,Business Services,"MVL Group, Inc. (8)",Marketing research provider,"Common stock (560,716 shares)",,4/1/2010,0,0
224,Business Services,"NAS, LLC, Nationwide Marketing Group, LLC and Nationwide Administrative Services, Inc.","Buying and marketing services organization for appliance, furniture and consumer electronics dealers","Second lien senior secured loan ($24,100 par due 12/2021)",9.75% (Libor + 8.75%/Q),6/1/2015,24100,24100
225,Business Services,"PHL Investors, Inc., and PHL Holding Co. (8)",Mortgage services,Class A common stock (576 shares),,7/31/2012,3768,0
226,Business Services,Poplicus Incorporated,Business intelligence and market analytics platform provider,"First lien senior secured loan ($5,000 par due 7/2019)",8.50% (Libor + 7.50%/M),6/25/2015,4743,4850
227,Business Services,Poplicus Incorporated,Business intelligence and market analytics platform provider,"Warrant to purchase up to 2,402,991 shares of Series C preferred stock",,6/25/2015,125,125
228,Business Services,"PowerPlan, Inc.",Fixed asset financial management software provider,"Second lien senior secured loan ($80,000 par due 2/2023)",10.75% (Libor + 9.75%/Q),2/23/2015,79275,80000
229,Business Services,"PowerPlan, Inc.",Fixed asset financial management software provider,"Class A common stock (1,980 shares)",,2/23/2015,1980,2724
230,Business Services,"PowerPlan, Inc.",Fixed asset financial management software provider,"Class B common stock (989,011 shares)",,2/23/2015,20,28
231,Business Services,"Powersport Auctioneer Holdings, LLC",Powersport vehicle auction operator,"Common units (1,972 units)",,3/2/2012,1000,1075
232,Business Services,R2 Acquisition Corp.,Marketing services,"Common stock (250,000 shares)",,5/29/2007,250,196
233,Business Services,Rocket Fuel Inc.,Provider of open and integrated software for digital marketing optimization,"Common stock (11,405 units)",,9/9/2014,40,26
234,Business Services,Ship Investor & Cy S.C.A. (9),Payment processing company,"Common stock (936,693 shares)",,12/13/2013,1729,3625
235,Business Services,Sonian Inc.,Cloud-based email archiving platform,"First lien senior secured loan ($7,500 par due 9/2019)",9.00% (Libor + 8.00%/Q),9/9/2015,7295,7275
236,Business Services,Sonian Inc.,Cloud-based email archiving platform,"Warrant to purchase up to 169,045 shares of Series C preferred stock",,9/9/2015,93,93
237,Business Services,"Talari Networks, Inc.",Networking equipment Company,"First lien senior secured loan ($6,000 par due 12/2018)",9.75% (Libor + 8.75%/M),8/3/2015,5893,5940
238,Business Services,"Talari Networks, Inc.",Networking equipment Company,"Warrant to purchase up to 421,052 shares of Series D-1 preferred stock",,8/3/2015,50,50
239,Business Services,"TraceLink, Inc. (27)",Supply chain management software provider for the pharmaceutical industry,"First lien senior secured loan ($4,500 par due 1/2019)",8.50% (Libor + 7.00%/M),1/2/2015,4406,4500
240,Business Services,"TraceLink, Inc. (27)",Supply chain management software provider for the pharmaceutical industry,"Warrant to purchase up to 283,353 shares of Series A-2 preferred stock",,1/2/2015,146,1040
241,Business Services,Velocity Holdings Corp.,Hosted enterprise resource planning application management services provider,"Common units (1,713,546 units)",,12/13/2013,4503,2795
242,Business Services,Velocity Holdings Corp.,Hosted enterprise resource planning application management services provider,,,,456978,433104
243,Financial Services,"AllBridge Financial, LLC (8)",Asset management services,Equity interests,,4/1/2010,1140,7369
244,Financial Services,Callidus Capital Corporation (8),Asset management services,Common stock (100 shares),,4/1/2010,3000,1678
245,Financial Services,Ciena Capital LLC (8)(27),Real estate and small business loan servicer,"First lien senior secured revolving loan ($14,000 par due 12/2016)",6.00%,11/29/2010,14000,14000
246,Financial Services,Ciena Capital LLC (8)(27),Real estate and small business loan servicer,First lien senior secured loan ($750 par due 12/2016),12.00%,11/29/2010,750,750
247,Financial Services,Ciena Capital LLC (8)(27),Real estate and small business loan servicer,"First lien senior secured loan ($7,500 par due 12/2016)",12.00%,11/29/2010,7500,7500
248,Financial Services,Ciena Capital LLC (8)(27),Real estate and small business loan servicer,"First lien senior secured loan ($3,750 par due 12/2016)",12.00%,11/29/2010,3750,3750
249,Financial Services,Ciena Capital LLC (8)(27),Real estate and small business loan servicer,Equity interests,,11/29/2010,46374,28711
250,Financial Services,"Commercial Credit Group, Inc.",Commercial equipment finance and leasing company,"Senior subordinated loan ($28,000 par due 5/2018)",12.75%,5/10/2012,28000,28000
251,Financial Services,Gordian Acquisition Corp.,Financial services firm,Common stock (526 shares),,11/30/2012,0,0
252,Financial Services,Imperial Capital Group LLC,Investment services,"Class A common units (17,307 units)",,5/10/2007,9832,14333
253,Financial Services,Imperial Capital Group LLC,Investment services,"2006 Class B common units (5,670 units)",,5/10/2007,2,3
254,Financial Services,Imperial Capital Group LLC,Investment services,2007 Class B common units (707 units),,5/10/2007,0,0
255,Financial Services,"Ivy Hill Asset Management, L.P. (8)(10)",Asset management services,Member interest (100.00% interest),,6/15/2009,170961,241261
256,Financial Services,"Javlin Three LLC, Javlin Four LLC, and Javlin Five LLC (10)(27)",Asset-backed financial services company,"First lien senior secured revolving loan ($50,960 par due 6/2017)",8.45% (Libor + 8.25%/M),6/24/2014,50960,50960
257,Financial Services,"LSQ Funding Group, L.C. and LM LSQ Investors LLC (10)(27)",Asset based lender,"Senior subordinated loan ($30,000 par due 6/2021)",10.50%,6/25/2015,30000,30000
258,Financial Services,"LSQ Funding Group, L.C. and LM LSQ Investors LLC (10)(27)",Asset based lender,"Membership units (3,000,000 units)",,6/25/2015,3000,3000
259,Financial Services,"LSQ Funding Group, L.C. and LM LSQ Investors LLC (10)(27)",Asset based lender,,,,369269,431315
260,Manufacturing,Cambrios Technologies Corporation,Nanotechnology-based solutions for electronic devices and computers,"Warrant to purchase up to 400,000 shares of Series D-4 convertible preferred stock",,8/7/2012,0,13
261,Manufacturing,"Chariot Acquisition, LLC (27)",Distributor and designer of aftermarket golf cart parts and accessories,"First lien senior secured loan ($69,000 par due 9/2021)",7.25% (Libor + 6.25%/Q),9/30/2015,69000,69000
262,Manufacturing,"Component Hardware Group, Inc. (27)",Commercial equipment,"First lien senior secured revolving loan ($2,241 par due 7/2019)",5.50% (Libor + 4.50%/M),7/1/2013,2241,2218
263,Manufacturing,"Component Hardware Group, Inc. (27)",Commercial equipment,"First lien senior secured loan ($8,083 par due 7/2019)",5.50% (Libor + 4.50%/M),7/1/2013,8083,8002
264,Manufacturing,"Harvey Tool Company, LLC and Harvey Tool Holding, LLC (27)",Cutting tool provider to the metalworking industry,First lien senior secured revolving loan ($45 par due 3/2019),6.00% (Libor + 5.00%/Q),3/28/2014,45,45
265,Manufacturing,"Harvey Tool Company, LLC and Harvey Tool Holding, LLC (27)",Cutting tool provider to the metalworking industry,"Senior subordinated loan ($27,925 par due 9/2020)",11.00%,8/13/2015,27925,27925
266,Manufacturing,"Harvey Tool Company, LLC and Harvey Tool Holding, LLC (27)",Cutting tool provider to the metalworking industry,Class A membership units (750 units),,3/28/2014,896,1432
267,Manufacturing,"Ioxus, Inc.",Energy storage devices,"First lien senior secured loan ($10,000 par due 11/2017)",11.00%,4/29/2014,9760,9000
268,Manufacturing,"Ioxus, Inc.",Energy storage devices,"Warrant to purchase up to 717,751 shares of Series AA preferred stock",,4/29/2014,0,0
269,Manufacturing,Mac Lean-Fogg Company,Intelligent transportation systems products in the traffic and rail industries,"Senior subordinated loan ($102,909 par due 10/2023)","9.50% Cash, 1.50% PIK",10/31/2013,102909,102909
270,Manufacturing,"MWI Holdings, Inc.","Engineered springs, fasteners, and other precision components","First lien senior secured loan ($28,274 par due 3/2019)",9.38% (Libor + 8.13%/Q),6/15/2011,28274,28274
271,Manufacturing,"MWI Holdings, Inc.","Engineered springs, fasteners, and other precision components","First lien senior secured loan ($20,000 par due 3/2019)",9.38% (Libor + 8.13%/Q),6/15/2011,20000,20000
272,Manufacturing,Niagara Fiber Intermediate Corp. (27),Insoluble fiber filler products,"First lien senior secured revolving loan ($1,881 par due 5/2018)",6.75% (Libor + 5.50%/M),5/8/2014,1869,1599
273,Manufacturing,Niagara Fiber Intermediate Corp. (27),Insoluble fiber filler products,"First lien senior secured loan ($15,097 par due 5/2018)",6.75% (Libor + 5.50%/M),5/8/2014,14998,12833
274,Manufacturing,Nordco Inc. (27),Designer and manufacturer of railroad maintenance-of-way machinery,"First lien senior secured loan ($70,437 par due 8/2020)",7.25% (Libor + 6.25%/Q),8/26/2015,70437,70437
275,Manufacturing,"Pelican Products, Inc.",Flashlights,"Second lien senior secured loan ($40,000 par due 4/2021)",9.25% (Libor + 8.25%/Q),4/11/2014,39953,40000
276,Manufacturing,Saw Mill PCG Partners LLC,Metal precision engineered components,"Common units (1,000 units)",,1/30/2007,1000,0
277,Manufacturing,"SI Holdings, Inc.","Elastomeric parts, mid-sized composite structures, and composite tooling","Common stock (1,500 shares)",,5/30/2014,1500,1500
278,Manufacturing,TPTM Merger Corp. (27),Time temperature indicator products,First lien senior secured revolving loan ($750 par due 9/2018),7.25% (Libor + 6.25%/Q),9/12/2013,750,750
279,Manufacturing,TPTM Merger Corp. (27),Time temperature indicator products,"First lien senior secured loan ($22,000 par due 9/2018)",9.42% (Libor + 8.42%/Q),9/12/2013,22000,22000
280,Manufacturing,TPTM Merger Corp. (27),Time temperature indicator products,"First lien senior secured loan ($10,000 par due 9/2018)",9.42% (Libor + 8.42%/Q),9/12/2013,10000,10000
281,Manufacturing,TPTM Merger Corp. (27),Time temperature indicator products,,,,431640,427937
282,Education,Campus Management Corp. and Campus Management Acquisition Corp. (7),Education software developer,"Preferred stock (485,159 shares)",,2/8/2008,10520,9688
283,Education,"Infilaw Holding, LLC (27)",Operator of for-profit law schools,First lien senior secured revolving loan,,8/25/2011,0,0
284,Education,"Infilaw Holding, LLC (27)",Operator of for-profit law schools,"First lien senior secured loan ($6,381 par due 8/2016)",9.50% (Libor + 8.50%/Q),8/25/2011,6381,6381
285,Education,"Infilaw Holding, LLC (27)",Operator of for-profit law schools,"Series A preferred units (124,890 units)",9.50% (Libor + 8.50%/Q),8/25/2011,124890,117397
286,Education,"Infilaw Holding, LLC (27)",Operator of for-profit law schools,Series B preferred units (3.91 units),,10/19/2012,9245,14357
287,Education,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",Private school operator,"First lien senior secured loan ($62,438 par due 12/2016)",,4/24/2013,51834,43394
288,Education,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",Private school operator,"First lien senior secured loan ($1,996 par due 12/2016)",,6/13/2014,1824,1387
289,Education,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",Private school operator,"Series B preferred stock (1,750,000 shares)",,8/5/2010,5000,0
290,Education,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",Private school operator,"Series C preferred stock (2,512,586 shares)",,6/7/2010,689,0
291,Education,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",Private school operator,Common stock (20 shares),,6/7/2010,0,0
292,Education,"Lakeland Tours, LLC (27)",Educational travel provider,"First lien senior secured loan ($45,607 par due 6/2020)",9.80% (Libor + 8.80%/Q),6/9/2015,45599,45607
293,Education,"Lakeland Tours, LLC (27)",Educational travel provider,"First lien senior secured loan ($40,362 par due 6/2020)",9.80% (Libor + 8.80%/Q),6/9/2015,40326,40363
294,Education,"Lakeland Tours, LLC (27)",Educational travel provider,"Common stock (5,000 shares)",,10/4/2011,5000,7197
295,Education,PIH Corporation (27),Franchisor of education-based early childhood centers,First lien senior secured revolving loan ($207 par due 6/2017),6.50% (Libor + 5.50%/M),12/13/2013,207,207
296,Education,"R3 Education, Inc. and EIC Acquisitions Corp.",Medical school operator,"Preferred stock (1,977 shares)",,7/30/2008,494,494
297,Education,"R3 Education, Inc. and EIC Acquisitions Corp.",Medical school operator,Common membership interest (15.76% interest),,9/21/2007,15800,25121
298,Education,"R3 Education, Inc. and EIC Acquisitions Corp.",Medical school operator,"Warrant to purchase up to 27,890 shares",,12/8/2009,0,0
299,Education,"Regent Education, Inc. (27)",Provider of software solutions designed to optimize the financial aid and enrollment processes,"First lien senior secured revolving loan ($1,160 par due 7/2016)",10.00% (Libor + 8.00%/Q),7/1/2014,1160,1160
300,Education,"Regent Education, Inc. (27)",Provider of software solutions designed to optimize the financial aid and enrollment processes,"First lien senior secured loan ($3,000 par due 1/2018)",10.00% (Libor + 8.00%/Q),7/1/2014,2951,3000
301,Education,"Regent Education, Inc. (27)",Provider of software solutions designed to optimize the financial aid and enrollment processes,"Warrant to purchase up to 987,771 shares of Series CC preferred stock",,7/1/2014,0,65
302,Education,"RuffaloCODY, LLC (27)",Provider of student fundraising and enrollment management services,"First lien senior secured revolving loan ($4,245 par due 5/2019)",6.50% (Base + 3.25%/Q),5/29/2013,4245,4160
303,Education,"Severin Holdings, LLC (27)",Provider of student information system software solutions to the K-12 education market,"Second lien senior secured loan ($15,000 par due 7/2022)",9.25% (Libor + 8.25%/M),7/31/2015,14707,15000
304,Education,"WCI-Quantum Holdings, Inc.","Distributor of instructional products, services and resources","Series A preferred stock (1,272 shares)",,10/24/2014,1000,1145
305,Education,"WCI-Quantum Holdings, Inc.","Distributor of instructional products, services and resources",,,,341872,336123
306,Containers and Packaging,"Charter NEX US Holdings, Inc.",Producer of high-performance specialty films used in flexible packaging,"Second lien senior secured loan ($16,000 par due 2/2023)",9.25% (Libor + 8.25%/Q),2/5/2015,15780,16000
307,Containers and Packaging,"GS Pretium Holdings, Inc.",Manufacturer and supplier of high performance plastic containers,"Common stock (500,000 shares)",,6/2/2014,500,409
308,Containers and Packaging,"ICSH, Inc. (27)","Industrial container manufacturer, reconditioner and servicer",First lien senior secured revolving loan,,8/31/2011,0,0
309,Containers and Packaging,"ICSH, Inc. (27)","Industrial container manufacturer, reconditioner and servicer","First lien senior secured loan ($25,472 par due 8/2016)",6.75% (Libor + 5.75%/Q),8/31/2011,25472,25472
310,Containers and Packaging,"ICSH, Inc. (27)","Industrial container manufacturer, reconditioner and servicer","First lien senior secured loan ($53,092 par due 8/2016)",6.75% (Libor + 5.75%/Q),8/31/2011,53092,53092
311,Containers and Packaging,"ICSH, Inc. (27)","Industrial container manufacturer, reconditioner and servicer","First lien senior secured loan ($4,388 par due 8/2016)",6.75% (Libor + 5.75%/Q),8/31/2011,4388,4388
312,Containers and Packaging,LBP Intermediate Holdings LLC (27),Manufacturer of paper and corrugated foodservice packaging,First lien senior secured revolving loan ($57 par due 7/2020),6.50% (Libor + 5.50%/M),7/10/2015,57,57
313,Containers and Packaging,LBP Intermediate Holdings LLC (27),Manufacturer of paper and corrugated foodservice packaging,"First lien senior secured loan ($55,261 par due 7/2020)",6.50% (Libor + 5.50%/Q),7/10/2015,54574,54709
314,Containers and Packaging,"Microstar Logistics LLC, Microstar Global Asset Management LLC, and MStar Holding Corporation",Keg management solutions provider,"Second lien senior secured loan ($142,500 par due 12/2018)",8.50% (Libor + 7.50%/Q),12/14/2012,142500,142500
315,Containers and Packaging,"Microstar Logistics LLC, Microstar Global Asset Management LLC, and MStar Holding Corporation",Keg management solutions provider,"Common stock (50,000 shares)",,12/14/2012,3951,6517
316,Containers and Packaging,"Microstar Logistics LLC, Microstar Global Asset Management LLC, and MStar Holding Corporation",Keg management solutions provider,,,,300314,303144
317,Oil and Gas,"Lonestar Prospects, Ltd.",Sand proppant producer and distributor to the oil and natural gas industry,"First lien senior secured loan ($50,086 par due 9/2018)","8.50% (Libor + 6.50% Cash, 1.00% PIK/Q)",9/18/2014,50086,50086
