,Industry,Company,Business Description,Investment,Interest,Acquisition Date,Amortized Cost,Fair Value
148,Software & Services,"EP Purchaser, LLC., Entertainment Partners Canada ULC and TPG VIII EP Co-Invest II, L.P. (15)",,First lien senior secured loan ($20.6 par due 5/2026),5.97% (Libor + 5.75%/Q),5/10/2019,20.6,19.4
149,Software & Services,"EP Purchaser, LLC., Entertainment Partners Canada ULC and TPG VIII EP Co-Invest II, L.P. (15)",,First lien senior secured loan ($10.7 par due 5/2026),5.97% (Libor + 5.75%/Q),5/10/2019,10.7,10.1
150,Software & Services,"EP Purchaser, LLC., Entertainment Partners Canada ULC and TPG VIII EP Co-Invest II, L.P. (15)",,First lien senior secured loan ($4.1 par due 5/2026),5.97% (Libor + 5.75%/Q),5/10/2019,4.1,3.8
151,Software & Services,"EP Purchaser, LLC., Entertainment Partners Canada ULC and TPG VIII EP Co-Invest II, L.P. (15)",,"Partnership units (5,034,483 units)",,5/10/2019,5.0,5.6
152,Software & Services,Episerver Inc. and Goldcup 17308 AB (15),Provider of web content management and digital commerce solutions,First lien senior secured loan ($6.3 par due 10/2024),6.00% (Euribor + 6.00%/Q),3/22/2019,6.0,6.0
153,Software & Services,Episerver Inc. and Goldcup 17308 AB (15),,First lien senior secured loan ($27.2 par due 10/2024),6.75% (Libor + 5.75%/Q),10/9/2018,27.2,26.4
154,Software & Services,"eResearch Technology, Inc. and Astorg VII Co-Invest ERT (15)","Provider of mission-critical, software-enabled clinical research solutions",Second lien senior secured loan ($19.9 par due 2/2028),8.50% (Libor + 8.00%/M),2/4/2020,19.4,19.6
155,Software & Services,"eResearch Technology, Inc. and Astorg VII Co-Invest ERT (15)",,"Limited partnership interest (3,300,000 shares)",,1/31/2020,3.7,3.5
156,Software & Services,"EZ Elemica Holdings, Inc. & Elemica Parent, Inc (15)",SaaS based supply chain management software provider focused on chemical markets,First lien senior secured revolving loan ($3.1 par due 9/2025),5.72% (Libor + 5.50%/Q),9/18/2019,3.1,2.9
157,Software & Services,"EZ Elemica Holdings, Inc. & Elemica Parent, Inc (15)",,First lien senior secured loan ($51.2 par due 9/2025),5.73% (Libor + 5.50%/Q),9/18/2019,51.2,47.6
158,Software & Services,"EZ Elemica Holdings, Inc. & Elemica Parent, Inc (15)",,"Preferred equity (4,599 shares)",,9/18/2019,4.6,3.5
159,Software & Services,"First Insight, Inc.",Software company providing merchandising and pricing solutions to companies worldwide,"Warrant to purchase up to 122,827 units of Series C preferred stock (expires 3/2024)",,3/20/2014,0.0,0.0
160,Software & Services,FM: Systems Group LLC (15),Provider of facilities and space management software solutions,First lien senior secured revolving loan ($1.5 par due 12/2024),7.50% (Libor + 6.50%/M),2/8/2018,1.5,1.5
161,Software & Services,FM: Systems Group LLC (15),,First lien senior secured loan ($3.2 par due 12/2024),7.50% (Libor + 6.50%/M),12/2/2019,3.2,3.2
162,Software & Services,"Forescout Technologies, Inc. (15)",Network access control solutions provider,First lien senior secured loan ($16.4 par due 8/2026),10.50% PIK (Libor + 9.50%/Q),8/17/2020,16.0,16.3
163,Software & Services,"Frontline Technologies Group Holding LLC, Frontline Technologies Blocker Buyer, Inc., Frontline Technologies Holdings, LLC and Frontline Technologies Parent, LLC",Provider of human capital management and SaaS-based software solutions to employees and administrators of K-12 school organizations,"Class A preferred units (4,574 units)",9.00% PIK,9/18/2017,5.5,6.0
164,Software & Services,"Frontline Technologies Group Holding LLC, Frontline Technologies Blocker Buyer, Inc., Frontline Technologies Holdings, LLC and Frontline Technologies Parent, LLC",,"Class B common units (499,050 units)",,9/18/2017,0.0,2.2
165,Software & Services,Genesis Acquisition Co. and Genesis Holding Co. (15),Child care management software and services provider,First lien senior secured revolving loan ($1.5 par due 7/2024),4.22% (Libor + 4.00%/Q),7/31/2018,1.5,1.4
166,Software & Services,Genesis Acquisition Co. and Genesis Holding Co. (15),,First lien senior secured loan ($0.2 par due 7/2024),4.22% (Libor + 4.00%/Q),7/31/2018,0.2,0.1
167,Software & Services,Genesis Acquisition Co. and Genesis Holding Co. (15),,Second lien senior secured loan ($25.8 par due 7/2025),7.80% (Libor + 7.50%/Q),7/31/2018,25.8,23.7
168,Software & Services,Genesis Acquisition Co. and Genesis Holding Co. (15),,Second lien senior secured loan ($6.6 par due 7/2025),7.80% (Libor + 7.50%/Q),7/31/2018,6.6,6.0
169,Software & Services,Genesis Acquisition Co. and Genesis Holding Co. (15),,Class A common stock (8 shares),,7/31/2018,0.8,0.6
170,Software & Services,"GTCR-Ultra Holdings III, LLC and GTCR-Ultra Holdings LLC (15)",Provider of payment processing and merchant acquiring solutions,Class A-2 units (911 units),,8/1/2017,0.9,6.7
171,Software & Services,"GTCR-Ultra Holdings III, LLC and GTCR-Ultra Holdings LLC (15)",,"Class B units (2,878,372 units)",,8/1/2017,0.0,0.0
172,Software & Services,"Help/Systems Holdings, Inc. (15)",Provider of IT operations management and cybersecurity software,First lien senior secured revolving loan ($2.5 par due 11/2024),5.00% (Libor + 4.00%/Q),11/19/2019,2.5,2.5
173,Software & Services,"Help/Systems Holdings, Inc. (15)",,First lien senior secured loan ($26.1 par due 11/2026),5.75% (Libor + 4.75%/Q),11/22/2019,26.1,25.9
174,Software & Services,"Huskies Parent, Inc. (15)",Insurance software provider,First lien senior secured revolving loan ($1.8 par due 7/2024),4.15% (Libor + 4.00%/M),7/18/2019,1.8,1.8
175,Software & Services,IfByPhone Inc.,Voice-based marketing automation software provider,"Warrant to purchase up to 124,300 shares of Series C preferred stock (expires 10/2022)",,10/15/2012,0.1,0.0
176,Software & Services,"Infogix, Inc. and Infogix Parent Corporation (15)",Enterprise data analytics and integrity software solutions provider,First lien senior secured revolving loan ($5.3 par due 4/2024),8.00% (Libor + 7.00%/Q),4/18/2018,5.3,5.3
177,Software & Services,"Infogix, Inc. and Infogix Parent Corporation (15)",,"Series A preferred stock (2,475 shares)",,1/3/2017,2.6,2.4
178,Software & Services,"Infogix, Inc. and Infogix Parent Corporation (15)",,"Common stock (1,297,768 shares)",,1/3/2017,0.0,0.0
179,Software & Services,"Inmar, Inc.","Technology-driven solutions provider for retailers, wholesalers and manufacturers",First lien senior secured loan ($15.5 par due 5/2024),5.00% (Libor + 4.00%/Q),1/31/2019,15.0,14.7
180,Software & Services,"Inmar, Inc.",,Second lien senior secured loan ($28.3 par due 5/2025),9.00% (Libor + 8.00%/Q),4/25/2017,28.0,26.3
181,Software & Services,"InterVision Systems, LLC and InterVision Holdings, LLC",Solar power generation facility developer and operator,First lien senior secured loan ($52.7 par due 5/2022),,5/31/2017,52.4,48.7
182,Software & Services,"InterVision Systems, LLC and InterVision Holdings, LLC",,"Class A membership units (1,000 units)",,5/31/2017,1.0,0.0
183,Software & Services,"Invoice Cloud, Inc. (15)",Provider of electronic payment processing solutions,First lien senior secured revolving loan,,2/11/2019,0.0,0.0
184,Software & Services,"Invoice Cloud, Inc. (15)",,First lien senior secured loan ($34.0 par due 2/2024),"7.50% (Libor + 3.25% Cash, 3.25% PIK/Q)",2/11/2019,34.0,34.0
185,Software & Services,"Invoice Cloud, Inc. (15)",,First lien senior secured loan ($13.8 par due 2/2024),"7.50% (Libor + 3.25% Cash, 3.25% PIK/Q)",2/11/2019,13.8,13.8
186,Software & Services,"Majesco and Magic Topco, L.P. (15)",Insurance software provider,First lien senior secured loan ($36.8 par due 9/2027),8.75% (Libor + 7.75%/Q),9/21/2020,36.8,36.5
187,Software & Services,"Majesco and Magic Topco, L.P. (15)",,"Class A units (2,199 units)",9.00% PIK,9/21/2020,2.2,2.2
188,Software & Services,"Majesco and Magic Topco, L.P. (15)",,"Class B units (494,157 units)",,9/21/2020,0.0,0.0
189,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (15)",Software and payment services provider to faith-based institutions,First lien senior secured revolving loan ($6.3 par due 12/2022),6.00% (Libor + 5.00%/Q),12/2/2016,6.3,6.1
190,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (15)",,First lien senior secured loan ($9.3 par due 12/2022),5.00% (Libor + 4.00%/B),4/6/2017,9.3,8.9
191,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (15)",,First lien senior secured loan ($4.8 par due 12/2022),5.00% (Libor + 4.00%/B),8/22/2017,4.8,4.6
192,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (15)",,Second lien senior secured loan ($90.0 par due 6/2023),10.25% (Libor + 9.25%/Q),12/2/2016,89.6,87.3
193,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (15)",,Second lien senior secured loan ($16.6 par due 6/2023),10.25% (Libor + 9.25%/Q),12/2/2016,16.6,16.1
194,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (15)",,Second lien senior secured loan ($9.2 par due 6/2023),10.25% (Libor + 9.25%/Q),4/6/2017,9.2,8.9
195,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (15)",,Second lien senior secured loan ($4.8 par due 6/2023),10.25% (Libor + 9.25%/Q),4/6/2017,4.8,4.6
196,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (15)",,Second lien senior secured loan ($17.9 par due 6/2023),10.25% (Libor + 9.25%/Q),8/22/2017,17.9,17.4
197,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (15)",,Second lien senior secured loan ($10.3 par due 6/2023),9.00% (Libor + 8.00%/Q),4/18/2018,10.3,9.8
198,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (15)",,Second lien senior secured loan ($38.6 par due 6/2023),9.00% (Libor + 8.00%/Q),4/18/2018,38.6,36.7
199,Software & Services,"Ministry Brands, LLC and MB Parent HoldCo, L.P. (dba Community Brands) (15)",,"Class A units (500,000 units)",,12/2/2016,5.0,3.9
200,Software & Services,MRI Software (15),Provider of real estate and investment management software,First lien senior secured loan ($49.8 par due 2/2026),6.50% (Libor + 5.50%/Q),2/10/2020,49.8,48.8
201,Software & Services,"Novetta Solutions, LLC","Provider of advanced analytics solutions for the government, defense and commercial industries",First lien senior secured loan ($8.5 par due 10/2022),6.00% (Libor + 5.00%/Q),1/3/2017,8.3,8.5
202,Software & Services,"Novetta Solutions, LLC",,Second lien senior secured loan ($31.0 par due 10/2023),9.50% (Libor + 8.50%/Q),1/3/2017,29.7,31.0
203,Software & Services,"nThrive, Inc. (fka Precyse Acquisition Corp.)",Provider of healthcare information management technology and services,Second lien senior secured loan ($10.0 par due 4/2023),10.75% (Libor + 9.75%/M),4/20/2016,9.9,8.7
204,Software & Services,"Park Place Technologies, LLC (15)",Provider of hardware maintenance and support services for IT data centers,First lien senior secured revolving loan,,3/29/2018,0.0,0.0
205,Software & Services,"PayNearMe, Inc.",Electronic cash payment system provider,"Warrant to purchase up to 195,726 shares of Series E preferred stock (expires 3/2023)",,3/11/2016,0.2,0.0
206,Software & Services,"PDI TA Holdings, Inc., Peachtree Parent, Inc. and Insight PDI Holdings, LLC (15)",Provider of enterprise management software for the convenience retail and petroleum wholesale market,First lien senior secured revolving loan ($5.7 par due 10/2024),5.50% (Libor + 4.50%/Q),3/19/2019,5.7,5.6
207,Software & Services,"PDI TA Holdings, Inc., Peachtree Parent, Inc. and Insight PDI Holdings, LLC (15)",,First lien senior secured loan ($54.1 par due 10/2024),5.50% (Libor + 4.50%/Q),3/19/2019,54.1,53.6
208,Software & Services,"PDI TA Holdings, Inc., Peachtree Parent, Inc. and Insight PDI Holdings, LLC (15)",,Second lien senior secured loan ($70.1 par due 10/2025),9.50% (Libor + 8.50%/Q),3/19/2019,70.1,68.7
209,Software & Services,"PDI TA Holdings, Inc., Peachtree Parent, Inc. and Insight PDI Holdings, LLC (15)",,"Series A preferred shares (13,656 shares)",13.25% PIK,3/19/2019,16.5,16.2
210,Software & Services,"PDI TA Holdings, Inc., Peachtree Parent, Inc. and Insight PDI Holdings, LLC (15)",,"Class A units (2,062,493 units)",,3/19/2019,2.1,1.8
211,Software & Services,"Pegasus Global Enterprise Holdings, LLC, Mekone Blocker Acquisition, Inc. and Mekone Parent, LLC (15)",Provider of plant maintenance and scheduling software,First lien senior secured loan ($20.0 par due 5/2025),6.75% (Libor + 5.75%/Q),5/29/2019,20.0,19.6
212,Software & Services,"Pegasus Global Enterprise Holdings, LLC, Mekone Blocker Acquisition, Inc. and Mekone Parent, LLC (15)",,First lien senior secured loan ($5.8 par due 5/2025),6.75% (Libor + 5.75%/Q),5/29/2019,5.8,5.7
213,Software & Services,"Pegasus Global Enterprise Holdings, LLC, Mekone Blocker Acquisition, Inc. and Mekone Parent, LLC (15)",,First lien senior secured loan ($5.9 par due 5/2025),6.25% (Libor + 5.25%/Q),6/24/2020,5.9,5.8
214,Software & Services,"Pegasus Global Enterprise Holdings, LLC, Mekone Blocker Acquisition, Inc. and Mekone Parent, LLC (15)",,"Class A units (5,000 units)",,5/29/2019,5.0,7.6
215,Software & Services,"Perforce Software, Inc. (15)",Developer of software used for application development,First lien senior secured revolving loan ($0.1 par due 7/2024),4.40% (Libor + 4.25%/M),7/1/2019,0.1,0.1
216,Software & Services,"PHNTM Holdings, Inc. and Planview Parent, Inc.",Provider of project and portfolio management software,First lien senior secured loan ($21.9 par due 1/2023),6.25% (Libor + 5.25%/M),1/30/2020,21.9,21.9
217,Software & Services,"PHNTM Holdings, Inc. and Planview Parent, Inc.",,Class A common shares (990 shares),,1/27/2017,1.0,1.8
218,Software & Services,"PHNTM Holdings, Inc. and Planview Parent, Inc.",,"Class B common shares (168,329 shares)",,1/27/2017,0.0,0.3
219,Software & Services,Poplicus Incorporated,Business intelligence and market analytics platform for companies that sell to the public sector,"Warrant to purchase up to 2,402,991 shares of Series C preferred stock (expires 6/2025)",,6/25/2015,0.1,0.0
220,Software & Services,"Project Alpha Intermediate Holding, Inc. and Qlik Parent, Inc.",Provider of data visualization software for data analytics,"Class A common shares (7,445 shares)",,8/22/2016,7.4,11.2
221,Software & Services,"Project Alpha Intermediate Holding, Inc. and Qlik Parent, Inc.",,"Class B common shares (1,841,609 shares)",,8/22/2016,0.1,0.0
222,Software & Services,"Project Potter Buyer, LLC and Project Potter Parent, L.P. (15)",Software solutions provider to the ready-mix concrete industry,First lien senior secured loan ($44.7 par due 4/2027),9.25% (Libor + 8.25%/M),4/23/2020,44.7,44.7
223,Software & Services,"Project Potter Buyer, LLC and Project Potter Parent, L.P. (15)",,"Class A units (1,599 units)",9.00% PIK,4/23/2020,1.7,1.7
224,Software & Services,"Project Potter Buyer, LLC and Project Potter Parent, L.P. (15)",,"Class B units (588,636 units)",,4/23/2020,0.0,0.0
225,Software & Services,"QF Holdings, Inc. (15)",SaaS based electronic health record software provider,First lien senior secured loan ($24.4 par due 9/2024),8.00% (Libor + 7.00%/Q),9/19/2019,24.4,24.4
226,Software & Services,"QF Holdings, Inc. (15)",,First lien senior secured loan ($4.9 par due 9/2024),8.00% (Libor + 7.00%/Q),9/19/2019,4.9,4.9
227,Software & Services,"Raptor Technologies, LLC and Rocket Parent, LLC (15)",Provider of SaaS-based safety and security software to the K-12 school market,First lien senior secured revolving loan ($0.8 par due 12/2023),7.00% (Libor + 6.00%/M),12/17/2018,0.8,0.8
228,Software & Services,"Raptor Technologies, LLC and Rocket Parent, LLC (15)",,First lien senior secured loan ($15.7 par due 12/2024),7.00% (Libor + 6.00%/Q),12/17/2018,15.7,15.1
229,Software & Services,"Raptor Technologies, LLC and Rocket Parent, LLC (15)",,First lien senior secured loan ($5.3 par due 12/2024),7.00% (Libor + 6.00%/Q),12/17/2018,5.3,5.1
230,Software & Services,"Raptor Technologies, LLC and Rocket Parent, LLC (15)",,"Class A common units (2,294,000 units)",,12/17/2018,2.3,1.6
231,Software & Services,"Regent Education, Inc.",Provider of software solutions designed to optimize the financial aid and enrollment processes,"Warrant to purchase up to 5,393,194 shares of common stock (expires 12/2026)",,12/23/2016,0.0,0.0
232,Software & Services,"Regent Education, Inc.",,Warrant to purchase up to 987 shares of common stock (expires 12/2026),,12/23/2016,0.0,0.0
233,Software & Services,"Retriever Medical/Dental Payments LLC, FSDC Holdings, LLC, Rectangle Ware-Ever Pay LLC and Retriever Enterprises, LLC (15)",Provider of payment processing services and software to healthcare providers,First lien senior secured loan ($26.6 par due 2/2023),6.75% (Libor + 5.75%/Q),3/14/2019,26.6,26.6
234,Software & Services,"RMCF III CIV XXIX, L.P",Software provider for clinical trial management,Limited partnership interest (99.90% interest),,12/19/2014,1.0,9.1
235,Software & Services,"Severin Acquisition, LLC, PeopleAdmin, Inc., Promachos Holding, Inc. and Performance Matters LLC (15)",Provider of student information system software solutions to the K-12 education market,First lien senior secured loan ($26.7 par due 8/2025),5.50% (Libor + 4.50%/M),11/22/2019,26.7,26.7
236,Software & Services,"Severin Acquisition, LLC, PeopleAdmin, Inc., Promachos Holding, Inc. and Performance Matters LLC (15)",,Second lien senior secured loan ($80.0 par due 8/2026),6.91% (Libor + 6.75%/M),6/12/2018,79.4,80.0
237,Software & Services,"SocialFlow, Inc.",Social media optimization platform provider,"Warrant to purchase up to 215,331 shares of Series C preferred stock (expires 1/2026)",,1/13/2016,0.0,0.0
238,Software & Services,SoundCloud Limited,"Platform for receiving, sending, and distributing music","Common stock (73,422 shares)",,8/15/2017,0.4,0.7
239,Software & Services,"SpareFoot, LLC (15)",PMS solutions and web services for the self-storage industry,First lien senior secured revolving loan ($1.2 par due 4/2023),6.00% (Libor + 5.00%/Q),4/13/2018,1.2,1.2
240,Software & Services,"SpareFoot, LLC (15)",,First lien senior secured loan ($1.2 par due 4/2024),6.00% (Libor + 5.00%/Q),5/6/2020,1.2,1.2
241,Software & Services,"SpareFoot, LLC (15)",,Second lien senior secured loan ($6.1 par due 4/2025),10.25% (Libor + 9.25%/Q),4/13/2018,6.0,6.1
242,Software & Services,"SpareFoot, LLC (15)",,Second lien senior secured loan ($4.2 par due 4/2025),10.25% (Libor + 9.25%/Q),8/31/2018,4.1,4.2
243,Software & Services,"SpareFoot, LLC (15)",,Second lien senior secured loan ($2.5 par due 4/2025),10.25% (Libor + 9.25%/Q),7/1/2019,2.5,2.5
244,Software & Services,"SpareFoot, LLC (15)",,Second lien senior secured loan ($1.3 par due 4/2025),10.25% (Libor + 9.25%/Q),7/1/2019,1.3,1.3
245,Software & Services,"SpareFoot, LLC (15)",,Second lien senior secured loan ($1.1 par due 4/2025),10.25% (Libor + 9.25%/Q),5/6/2020,1.1,1.1
246,Software & Services,"Sparta Systems, Inc., Project Silverback Holdings Corp. and Silverback Holdings, Inc. (15)",Quality management software provider,First lien senior secured revolving loan,,8/21/2017,0.0,0.0
247,Software & Services,"Sparta Systems, Inc., Project Silverback Holdings Corp. and Silverback Holdings, Inc. (15)",,Second lien senior secured loan ($20.0 par due 8/2025),9.32% (Libor + 8.25%/Q),8/21/2017,19.8,17.4
248,Software & Services,"Sparta Systems, Inc., Project Silverback Holdings Corp. and Silverback Holdings, Inc. (15)",,"Series B preferred shares (10,084 shares)",,8/21/2017,1.1,0.0
249,Software & Services,Storm UK Holdco Limited and Storm US Holdco Inc. (15),Provider of water infrastructure software solutions for municipalities / utilities and engineering consulting firms,First lien senior secured revolving loan ($0.2 par due 5/2022),6.25% (Libor + 5.25%/Q),5/5/2017,0.2,0.2
250,Software & Services,"Surf Holdings, LLC",Cybersecurity solutions provider,Second lien senior secured loan ($25.0 par due 3/2028),9.00% (Libor + 8.00%/Q),3/5/2020,25.0,25.0
251,Software & Services,Telestream Holdings Corporation (15),Provider of digital video tools and workflow solutions to the media and entertainment industries,First lien senior secured revolving loan,,2/8/2018,0.0,0.0
252,Software & Services,"The Ultimate Software Group, Inc. and H&F Unite Partners, L.P. (15)",Provider of cloud based HCM solutions for businesses,First lien senior secured revolving loan,,5/3/2019,0.0,0.0
253,Software & Services,"The Ultimate Software Group, Inc. and H&F Unite Partners, L.P. (15)",,Second lien senior secured loan ($205.4 par due 5/2027),8.15% (Libor + 8.00%/M),5/3/2019,205.4,205.4
254,Software & Services,"The Ultimate Software Group, Inc. and H&F Unite Partners, L.P. (15)",,"Limited partner interests (12,583,556 interests)",,5/3/2019,12.6,12.6
255,Software & Services,"TimeClock Plus, LLC (15)",Workforce management solutions provider,First lien senior secured loan ($35.2 par due 8/2026),6.25% (Libor + 5.25%/Q),8/30/2019,35.2,35.2
256,Software & Services,"Vela Trading Technologies, LLC (15)",Provider of market data software and content to global financial services clients,First lien senior secured revolving loan ($1.6 par due 6/2022),"6.50% (Libor + 5.00% Cash, 0.50% PIK/Q)",2/8/2018,1.6,1.5
257,Software & Services,"Vela Trading Technologies, LLC (15)",,First lien senior secured loan ($4.6 par due 6/2022),"6.50% (Libor + 5.00% Cash, 0.50% PIK/Q)",4/17/2018,4.6,4.4
258,Software & Services,Velocity Holdings Corp.,Hosted enterprise resource planning application management services provider,"Common units (1,713,546 units)",,12/13/2013,4.5,2.1
259,Software & Services,Verscend Holding Corp. (15),Healthcare analytics solutions provider,First lien senior secured revolving loan,,8/27/2018,0.0,0.0
260,Software & Services,"WebPT, Inc. (15)",Electronic medical record software provider,First lien senior secured loan ($48.1 par due 8/2024),7.75% (Libor + 6.75%/Q),8/28/2019,48.1,46.6
261,Software & Services,"Zemax Software Holdings, LLC (15)",Provider of optical illumination design software to design engineers,First lien senior secured revolving loan ($2.0 par due 6/2024),8.00% (Base Rate + 4.75%/Q),6/25/2018,2.0,2.0
262,Software & Services,"Zemax Software Holdings, LLC (15)",,First lien senior secured loan ($16.7 par due 6/2024),6.75% (Libor + 5.75%/Q),6/25/2018,16.7,16.7
263,Software & Services,"Zywave, Inc. (15)",Provider of software and technology-enabled content and analytical solutions to insurance brokers,First lien senior secured loan ($0.9 par due 11/2022),6.00% (Libor + 5.00%/Q),4/28/2020,0.9,0.9
264,Software & Services,"Zywave, Inc. (15)",,Second lien senior secured loan ($16.6 par due 11/2023),10.10% (Libor + 9.00%/Q),11/17/2016,16.6,16.6
265,Software & Services,"Zywave, Inc. (15)",,Second lien senior secured loan ($2.3 par due 11/2023),10.00% (Libor + 9.00%/Q),12/3/2019,2.3,2.3
266,Software & Services,"Zywave, Inc. (15)",,,,,1970.8,1975.5
267,Commercial & Professional Services,Accommodations Plus Technologies LLC and Accommodations Plus Technologies Holdings LLC (15),Provider of outsourced crew accommodations and logistics management solutions to the airline industry,First lien senior secured revolving loan ($4.1 par due 5/2023),10.25% (Libor + 9.25%/Q),5/11/2018,4.1,4.0
268,Commercial & Professional Services,Accommodations Plus Technologies LLC and Accommodations Plus Technologies Holdings LLC (15),,"Class A common units (236,358 units)",,5/11/2018,4.3,4.1
269,Commercial & Professional Services,Aero Operating LLC,Provider of snow removal and melting service for airports and marine terminals,First lien senior secured loan ($37.0 par due 2/2026),8.00% (Libor + 6.50%/M),2/7/2020,37.0,35.2
270,Commercial & Professional Services,"AMCP Clean Intermediate, LLC (15)",Provider of janitorial and facilities management services,First lien senior secured revolving loan,,10/1/2018,0.0,0.0
271,Commercial & Professional Services,"AMCP Clean Intermediate, LLC (15)",,First lien senior secured loan ($1.7 par due 10/2024),7.25% (Libor + 6.25%/Q),7/31/2020,1.7,1.7
272,Commercial & Professional Services,"Capstone Logistics Acquisition, Inc. (15)",Outsourced supply chain solutions provider to operators of distribution centers,First lien senior secured revolving loan,,2/8/2018,0.0,0.0
273,Commercial & Professional Services,"Cozzini Bros., Inc. and BH-Sharp Holdings LP (15)",Provider of commercial knife sharpening and cutlery services in the restaurant industry,First lien senior secured revolving loan ($0.3 par due 3/2023),"10.00% (Libor + 4.50% Cash, 4.50% PIK/S)",3/10/2017,0.3,0.2
274,Commercial & Professional Services,"Cozzini Bros., Inc. and BH-Sharp Holdings LP (15)",,First lien senior secured loan ($11.7 par due 3/2023),"10.00% (Libor + 4.50% Cash, 4.50% PIK/Q)",3/10/2017,11.7,10.1
275,Commercial & Professional Services,"Cozzini Bros., Inc. and BH-Sharp Holdings LP (15)",,"Common units (2,950,000 units)",,3/10/2017,3.0,0.6
276,Commercial & Professional Services,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (4)(15)",Provider of outsourced healthcare linen management solutions,First lien senior secured revolving loan,,3/13/2014,0.0,0.0
277,Commercial & Professional Services,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (4)(15)",,First lien senior secured loan ($10.0 par due 12/2021),7.25% (Libor + 6.25%/M),3/13/2014,10.0,10.0
278,Commercial & Professional Services,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (4)(15)",,First lien senior secured loan ($0.9 par due 12/2021),7.25% (Libor + 6.25%/M),4/6/2017,0.9,0.9
279,Commercial & Professional Services,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (4)(15)",,First lien senior secured loan ($5.0 par due 12/2021),7.38% (Libor + 6.25%/Q),2/22/2019,5.0,5.0
280,Commercial & Professional Services,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (4)(15)",,First lien senior secured loan ($11.4 par due 12/2021),7.25% (Libor + 6.25%/M),6/12/2018,11.4,11.4
281,Commercial & Professional Services,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (4)(15)",,"Class A preferred units (3,393,973 units)",,3/13/2014,4.0,6.0
282,Commercial & Professional Services,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (4)(15)",,"Class B common units (377,108 units)",,3/13/2014,0.4,3.4
283,Commercial & Professional Services,Divisions Holding Corporation and RC V Tecmo Investor LLC (15),Technology based aggregator for facility maintenance services,First lien senior secured revolving loan ($2.5 par due 8/2026),7.50% (Libor + 6.50%/Q),8/14/2020,2.5,2.5
284,Commercial & Professional Services,Divisions Holding Corporation and RC V Tecmo Investor LLC (15),,First lien senior secured loan ($43.6 par due 8/2026),7.50% (Libor + 6.50%/Q),8/14/2020,43.6,43.2
285,Commercial & Professional Services,Divisions Holding Corporation and RC V Tecmo Investor LLC (15),,"Common member units (9,624,000 units)",,8/14/2020,9.6,9.6
286,Commercial & Professional Services,"DTI Holdco, Inc. and OPE DTI Holdings, Inc. (15)",Provider of legal process outsourcing and managed services,First lien senior secured revolving loan ($4.8 par due 9/2021),5.69% (Libor + 4.50%/Q),9/23/2016,4.8,4.2
287,Commercial & Professional Services,"DTI Holdco, Inc. and OPE DTI Holdings, Inc. (15)",,"Class A common stock (7,500 shares)",,8/19/2014,7.5,4.4
288,Commercial & Professional Services,"DTI Holdco, Inc. and OPE DTI Holdings, Inc. (15)",,"Class B common stock (7,500 shares)",,8/19/2014,0.0,0.0
289,Commercial & Professional Services,"HAI Acquisition Corporation and Aloha Topco, LLC (15)","Professional employer organization offering human resources, compliance and risk management services",First lien senior secured loan ($61.9 par due 11/2024),6.50% (Libor + 5.50%/M),11/1/2017,61.9,61.9
290,Commercial & Professional Services,"HAI Acquisition Corporation and Aloha Topco, LLC (15)",,"Class A units (16,980 units)",,11/1/2017,1.7,2.7
291,Commercial & Professional Services,"IMIA Holdings, Inc. (15)",Marine preservation maintenance company,First lien senior secured revolving loan,,10/26/2018,0.0,0.0
292,Commercial & Professional Services,"IMIA Holdings, Inc. (15)",,First lien senior secured loan ($26.3 par due 10/2025),5.50% (Libor + 4.50%/Q),10/26/2018,26.3,26.3
293,Commercial & Professional Services,"IRI Holdings, Inc., IRI Group Holdings, Inc. and IRI Parent, L.P.",Market research company focused on the consumer packaged goods industry,First lien senior secured loan ($57.9 par due 12/2025),4.40% (Libor + 4.25%/M),11/30/2018,57.3,57.3
