,Industry,Company,Business Description,Investment,Interest,Acquisition Date,Amortized Cost,Fair Value
140,Software & Services,"Project Essential Bidco, Inc. and Project Essential Super Parent, Inc. (16)",,"Preferred shares (26,436 shares)",10.50% PIK (LIBOR + 9.50%/Q),4/20/2021,29.2,29.2
141,Software & Services,"Project Potter Buyer, LLC and Project Potter Parent, L.P. (16)",Software solutions provider to the ready-mix concrete industry,First lien senior secured revolving loan ($0.8 par due 04/2026),9.50% (Base Rate + 6.00%/Q),4/23/2020,0.7,0.8
142,Software & Services,"Project Potter Buyer, LLC and Project Potter Parent, L.P. (16)",,First lien senior secured loan ($44.0 par due 04/2027),8.00% (LIBOR + 7.00%/M),4/23/2020,44.0,44.0
143,Software & Services,"Project Potter Buyer, LLC and Project Potter Parent, L.P. (16)",,First lien senior secured loan ($12.9 par due 04/2027),8.00% (LIBOR + 7.00%/M),10/30/2020,12.9,12.9
144,Software & Services,"Project Potter Buyer, LLC and Project Potter Parent, L.P. (16)",,First lien senior secured loan ($14.4 par due 04/2027),8.00% (LIBOR + 7.00%/M),11/18/2020,14.4,14.4
145,Software & Services,"Project Potter Buyer, LLC and Project Potter Parent, L.P. (16)",,First lien senior secured loan ($4.9 par due 04/2027),8.00% (LIBOR + 7.00%/M),11/18/2020,4.9,4.9
146,Software & Services,"Project Potter Buyer, LLC and Project Potter Parent, L.P. (16)",,"Class A units (1,599 units)",9.00% PIK,4/23/2020,1.9,1.9
147,Software & Services,"Project Potter Buyer, LLC and Project Potter Parent, L.P. (16)",,"Class B units (588,636 units)",,4/23/2020,0.0,0.5
148,Software & Services,"Proofpoint, Inc. (16)",Cybersecurity solutions provider,First lien senior secured loan ($1.0 par due 08/2028),3.76% (LIBOR + 3.25%/Q),6/9/2021,0.9,1.0
149,Software & Services,"Proofpoint, Inc. (16)",,Second lien senior secured loan ($34.6 par due 08/2029),6.76% (LIBOR + 6.25%/Q),6/9/2021,34.4,34.6
150,Software & Services,"QF Holdings, Inc. (16)",SaaS based electronic health record software provider,First lien senior secured loan ($8.1 par due 12/2027),7.25% (LIBOR + 6.25%/Q),12/15/2021,8.1,8.1
151,Software & Services,"QF Holdings, Inc. (16)",,First lien senior secured loan ($6.8 par due 12/2027),7.54% (LIBOR + 6.25%/S),9/19/2019,6.8,6.8
152,Software & Services,"Raptor Technologies, LLC, Sycamore Bidco LTD and Rocket Parent, LLC (16)",Provider of SaaS-based safety and security software to the K-12 school market,First lien senior secured loan ($8.5 par due 10/2028),7.01% (LIBOR + 6.00%/Q),10/5/2021,8.5,8.4
153,Software & Services,"Raptor Technologies, LLC, Sycamore Bidco LTD and Rocket Parent, LLC (16)",,"Class A common units (2,880,582 units)",,12/17/2018,3.5,5.4
154,Software & Services,"RealPage, Inc.",Provider of enterprise software solutions to the residential real estate industry,Second lien senior secured loan ($84.1 par due 04/2029),7.25% (LIBOR + 6.50%/M),4/22/2021,82.9,84.1
155,Software & Services,"Regent Education, Inc.",Provider of software solutions designed to optimize the financial aid and enrollment processes,"Warrant to purchase up to 5,393,194 shares of common stock (expires 12/2026)",,12/23/2016,0.0,0.0
156,Software & Services,"Regent Education, Inc.",,Warrant to purchase up to 987 shares of common stock (expires 12/2026),,12/23/2016,0.0,0.0
157,Software & Services,Relativity ODA LLC (16),Electronic discovery document review software platform for use in litigations and investigations,First lien senior secured loan ($60.7 par due 05/2027),7.50% PIK (LIBOR + 6.50%/M),5/12/2021,60.0,60.7
158,Software & Services,"RMS HoldCo II, LLC & RMS Group Holdings, Inc. (16)","Developer of revenue cycle management solutions, process automation, analytics and integration for the healthcare industry",First lien senior secured loan ($23.4 par due 12/2027),6.76% (LIBOR + 5.75%/Q),12/16/2021,23.4,23.2
159,Software & Services,"RMS HoldCo II, LLC & RMS Group Holdings, Inc. (16)",,Class A common stock (464.9 shares),,12/16/2021,4.6,4.6
160,Software & Services,"Smarsh Inc. and Skywalker TopCo, LLC (16)",SaaS based communication archival service provider,First lien senior secured loan ($10.6 par due 02/2029),7.25% (SOFR + 6.50%/Q),2/18/2022,10.6,10.5
161,Software & Services,"Smarsh Inc. and Skywalker TopCo, LLC (16)",,"Common units (1,742,623 units)",,11/20/2020,6.3,8.8
162,Software & Services,"SocialFlow, Inc.",Social media optimization platform provider,"Warrant to purchase up to 215,331 shares of Series C preferred stock (expires 1/2026)",,1/13/2016,0.0,0.0
163,Software & Services,"Sophia, L.P.",Provider of ERP software and services for higher education institutions,Second lien senior secured loan ($105.9 par due 10/2028),9.01% (LIBOR + 8.00%/Q),10/7/2020,105.9,105.9
164,Software & Services,SoundCloud Limited,"Platform for receiving, sending, and distributing music","Common stock (73,422 shares)",,8/15/2017,0.4,0.7
165,Software & Services,Stamps.com Inc.,Provider of mailing and shipping solutions,First lien senior secured loan ($147.9 par due 10/2028),6.50% (LIBOR + 5.75%/M),10/5/2021,147.9,144.9
166,Software & Services,"Storable, Inc. and EQT IX Co-Investment (E) SCSP",PMS solutions and web services for the self-storage industry,Second lien senior secured loan ($10.3 par due 04/2029),7.50% (SOFR + 6.75%/M),3/2/2022,10.3,10.3
167,Software & Services,"Storable, Inc. and EQT IX Co-Investment (E) SCSP",,Second lien senior secured loan ($42.8 par due 04/2029),7.66% (LIBOR + 6.75%/Q),4/16/2021,42.8,42.8
168,Software & Services,"Storable, Inc. and EQT IX Co-Investment (E) SCSP",,"Limited partnership interests (614,950 interests)",,4/16/2021,6.2,7.5
169,Software & Services,"Sundance Group Holdings, Inc. (16)",Provider of cloud-based document management and collaboration solutions,First lien senior secured revolving loan ($0.7 par due 07/2027),7.50% (LIBOR + 6.50%/Q),7/2/2021,0.6,0.7
170,Software & Services,"Sundance Group Holdings, Inc. (16)",,First lien senior secured loan ($15.4 par due 07/2027),7.50% (LIBOR + 6.50%/Q),7/2/2021,15.2,15.4
171,Software & Services,"Tamarack Intermediate, L.L.C. and Tamarack Parent, L.L.C. (16)","Provider of environment, health, safety, and sustainability software",First lien senior secured loan ($55.3 par due 03/2028),6.50% (SOFR + 5.75%/Q),3/11/2022,55.3,54.8
172,Software & Services,"Tamarack Intermediate, L.L.C. and Tamarack Parent, L.L.C. (16)",,"Class A-2 units (4,849 units)",,3/11/2022,4.8,4.8
173,Software & Services,TCP Hawker Intermediate LLC (16),Workforce management solutions provider,First lien senior secured revolving loan ($0.1 par due 08/2025),6.50% (LIBOR + 5.50%/Q),8/30/2019,0.1,0.1
174,Software & Services,TCP Hawker Intermediate LLC (16),,First lien senior secured loan ($34.7 par due 08/2026),7.00% (LIBOR + 6.00%/Q),8/30/2019,34.7,34.7
175,Software & Services,TCP Hawker Intermediate LLC (16),,First lien senior secured loan ($6.6 par due 08/2026),6.50% (LIBOR + 5.50%/Q),12/1/2020,6.6,6.6
176,Software & Services,"The Ultimate Software Group, Inc. and H&F Unite Partners, L.P. (16)",Provider of cloud based HCM solutions for businesses,First lien senior secured revolving loan ($0.7 par due 05/2024),4.21% (LIBOR + 3.75%/M),5/3/2019,0.7,0.7
177,Software & Services,"The Ultimate Software Group, Inc. and H&F Unite Partners, L.P. (16)",,"Limited partnership interests (12,583,556 interests)",,5/3/2019,12.6,14.4
178,Software & Services,Verscend Holding Corp. (16),Healthcare analytics solutions provider,First lien senior secured revolving loan,,8/27/2018,0.0,0.0
179,Software & Services,"WebPT, Inc. (16)",Electronic medical record software provider,First lien senior secured loan ($48.1 par due 01/2028),7.75% (LIBOR + 6.75%/Q),8/28/2019,48.1,48.1
180,Software & Services,"Wellness AcquisitionCo, Inc. (16)","Provider of retail consumer insights and analytics for manufacturers and retailers in the natural, organic and specialty products industry",First lien senior secured loan ($2.0 par due 01/2027),6.50% (LIBOR + 5.50%/Q),1/20/2021,2.0,2.0
181,Software & Services,"WorkWave Intermediate II, LLC (16)",Provider of cloud-based field services and fleet management solutions,First lien senior secured loan ($62.8 par due 06/2027),8.00% PIK (SOFR + 7.25%/Q),6/29/2021,62.8,62.8
182,Software & Services,"WorkWave Intermediate II, LLC (16)",,,,,3869.5,3947.7
183,Health Care Services,"Absolute Dental Group LLC and Absolute Dental Equity, LLC (5)(16)",Dental services provider,First lien senior secured revolving loan ($4.1 par due 06/2024),"11.50% (Base Rate + 3.00% Cash, 5.00% PIK/Q)",6/1/2021,4.1,4.1
184,Health Care Services,"Absolute Dental Group LLC and Absolute Dental Equity, LLC (5)(16)",,First lien senior secured loan ($50.2 par due 06/2024),"10.00% (LIBOR + 4.00% Cash, 5.00% PIK/Q)",6/1/2021,50.2,50.2
185,Health Care Services,"Absolute Dental Group LLC and Absolute Dental Equity, LLC (5)(16)",,"Class A common units (7,617,280 units)",,6/1/2021,4.7,13.7
186,Health Care Services,"ADG, LLC and RC IV GEDC Investor LLC (16)",Dental services provider,First lien senior secured revolving loan ($8.9 par due 09/2022),"7.50% (Base Rate + 3.50% Cash, 0.50% PIK/M)",9/28/2016,8.9,8.8
187,Health Care Services,"ADG, LLC and RC IV GEDC Investor LLC (16)",,First lien senior secured revolving loan ($2.3 par due 09/2022),"5.75% (LIBOR + 4.25% Cash, 0.50% PIK/M)",9/28/2016,2.3,2.3
188,Health Care Services,"ADG, LLC and RC IV GEDC Investor LLC (16)",,Second lien senior secured loan ($118.5 par due 03/2024),11.00% (LIBOR + 10.00%/Q),9/28/2016,98.4,106.7
189,Health Care Services,"ADG, LLC and RC IV GEDC Investor LLC (16)",,"Membership units (3,000,000 units)",,9/28/2016,3.0,0.0
190,Health Care Services,"AthenaHealth Group Inc., Minerva Holdco, Inc. and BCPE Co-Invest (A), LP (16)",Revenue cycle management provider to the physician practices and acute care hospitals,"Series A preferred stock (198,504 shares)",10.75% PIK,2/15/2022,201.1,201.1
191,Health Care Services,"AthenaHealth Group Inc., Minerva Holdco, Inc. and BCPE Co-Invest (A), LP (16)",,"Class A units (10,487,950 units)",,2/15/2022,10.5,10.5
192,Health Care Services,"Bambino Group Holdings, LLC",Dental services provider,"Class A preferred units (1,000,000 units)",,12/21/2016,1.0,1.1
193,Health Care Services,"Bearcat Buyer, Inc. and Bearcat Parent, Inc. (16)",Provider of central institutional review boards over clinical trials,Second lien senior secured loan ($69.4 par due 07/2027),9.25% (LIBOR + 8.25%/Q),7/9/2019,69.4,69.4
194,Health Care Services,"Bearcat Buyer, Inc. and Bearcat Parent, Inc. (16)",,Second lien senior secured loan ($12.7 par due 07/2027),9.26% (LIBOR + 8.25%/Q),9/10/2019,12.7,12.7
195,Health Care Services,"Bearcat Buyer, Inc. and Bearcat Parent, Inc. (16)",,"Class B common units (4,211 units)",,7/9/2019,4.2,11.3
196,Health Care Services,"CCS-CMGC Holdings, Inc. (16)",Correctional facility healthcare operator,First lien senior secured revolving loan,,10/1/2018,0.0,0.0
197,Health Care Services,"CCS-CMGC Holdings, Inc. (16)",,First lien senior secured loan ($33.9 par due 10/2025),5.96% (LIBOR + 5.50%/M),9/25/2018,33.7,33.2
198,Health Care Services,"Center for Autism and Related Disorders, LLC (16)",Autism treatment and services provider specializing in applied behavior analysis therapy,First lien senior secured revolving loan ($6.8 par due 11/2023),7.26% (LIBOR + 6.25%/Q),11/21/2018,6.8,6.0
199,Health Care Services,"Comprehensive EyeCare Partners, LLC (16)",Vision care practice management company,First lien senior secured revolving loan ($0.3 par due 02/2024),7.00% (LIBOR + 5.75%/Q),2/14/2018,0.3,0.3
200,Health Care Services,"Comprehensive EyeCare Partners, LLC (16)",,First lien senior secured loan ($0.3 par due 02/2024),7.00% (LIBOR + 5.75%/Q),2/14/2018,0.3,0.3
201,Health Care Services,"Convey Health Solutions, Inc.",Healthcare workforce management software provider,First lien senior secured loan ($2.7 par due 09/2026),5.50% (LIBOR + 4.75%/Q),9/4/2019,2.7,2.7
202,Health Care Services,"Convey Health Solutions, Inc.",,First lien senior secured loan ($35.1 par due 09/2026),5.50% (LIBOR + 4.75%/M),2/1/2022,35.1,35.1
203,Health Care Services,"Crown CT Parent Inc., Crown CT HoldCo Inc. and Crown CT Management LLC (16)",Provider of medical devices and services for the treatment of positional plagiocephaly,First lien senior secured loan ($24.7 par due 03/2029),6.11% (LIBOR + 5.50%/Q),3/8/2022,24.7,24.5
204,Health Care Services,"Crown CT Parent Inc., Crown CT HoldCo Inc. and Crown CT Management LLC (16)",,Class A shares (176 shares),,3/8/2022,1.8,1.8
205,Health Care Services,"Crown CT Parent Inc., Crown CT HoldCo Inc. and Crown CT Management LLC (16)",,Common units (28.46 units),,3/8/2022,0.3,0.3
206,Health Care Services,"CVP Holdco, Inc. and OMERS Wildcats Investment Holdings LLC (16)",Veterinary hospital operator,First lien senior secured revolving loan,,10/31/2019,0.0,0.0
207,Health Care Services,"CVP Holdco, Inc. and OMERS Wildcats Investment Holdings LLC (16)",,First lien senior secured loan ($39.2 par due 10/2025),7.25% (LIBOR + 6.25%/Q),10/31/2019,39.2,39.2
208,Health Care Services,"CVP Holdco, Inc. and OMERS Wildcats Investment Holdings LLC (16)",,First lien senior secured loan ($54.6 par due 10/2025),7.25% (LIBOR + 6.25%/Q),4/26/2021,54.6,54.6
209,Health Care Services,"CVP Holdco, Inc. and OMERS Wildcats Investment Holdings LLC (16)",,"Common stock (32,429 shares)",,10/31/2019,10.0,16.6
210,Health Care Services,"GHX Ultimate Parent Corporation, Commerce Parent, Inc. and Commerce Topco, LLC (16)",On-demand supply chain automation solutions provider to the healthcare industry,Second lien senior secured loan ($114 par due 05/2029),7.76% (LIBOR + 6.75%/Q),5/26/2021,114.0,114.0
211,Health Care Services,"GHX Ultimate Parent Corporation, Commerce Parent, Inc. and Commerce Topco, LLC (16)",,"Class A units (14,853,569 units)",,6/30/2017,15.7,34.8
212,Health Care Services,"Global Medical Response, Inc. and GMR Buyer Corp.",Emergency air medical services provider,Second lien senior secured loan ($95.4 par due 12/2029),7.50% (LIBOR + 6.75%/M),12/17/2021,95.4,94.5
213,Health Care Services,"Global Medical Response, Inc. and GMR Buyer Corp.",,"Warrant to purchase up to 115,733 units of common stock (expires 3/2028)",,3/14/2018,0.9,2.9
214,Health Care Services,"Global Medical Response, Inc. and GMR Buyer Corp.",,"Warrant to purchase up to 1,926.57 units of common stock (expires 12/2031)",,12/17/2021,0.1,0.0
215,Health Care Services,"HealthEdge Software, Inc. (16)","Provider of financial, administrative and clinical software platforms to the healthcare industry",First lien senior secured revolving loan,,12/16/2021,0.0,0.0
216,Health Care Services,"HealthEdge Software, Inc. (16)",,First lien senior secured loan ($80.9 par due 04/2026),8.00% (LIBOR + 7.00%/Q),12/16/2021,80.9,80.9
217,Health Care Services,"Honor Technology, Inc.",Nursing and home care provider,First lien senior secured loan ($2.5 par due 08/2026),11.00% (LIBOR + 10.00%/M),8/6/2021,2.4,2.5
218,Health Care Services,"Honor Technology, Inc.",,"Warrant to purchase up to 133,333 shares of series D-2 preferred stock (expires 8/2031)",,8/6/2021,0.1,0.1
219,Health Care Services,"JDC Healthcare Management, LLC (16)",Dental services provider,First lien senior secured revolving loan ($4.4 par due 04/2024),,4/10/2017,3.7,2.9
220,Health Care Services,"JDC Healthcare Management, LLC (16)",,First lien senior secured loan ($37.3 par due 04/2024),,4/10/2017,31.4,25.0
221,Health Care Services,"KBHS Acquisition, LLC (d/b/a Alita Care, LLC) (16)",Provider of behavioral health services,First lien senior secured revolving loan ($0.5 par due 03/2024),"6.00% (LIBOR + 4.00% Cash, 1.00% PIK/M)",3/17/2017,0.5,0.5
222,Health Care Services,"Napa Management Services Corporation and ASP NAPA Holdings, LLC",Anesthesia management services provider,"Preferred units (1,842 units)",15.00% PIK,6/29/2020,0.1,0.1
223,Health Care Services,"Napa Management Services Corporation and ASP NAPA Holdings, LLC",,"Senior preferred units (5,320 units)",8.00% PIK,6/29/2020,0.3,0.3
224,Health Care Services,"Napa Management Services Corporation and ASP NAPA Holdings, LLC",,"Class A units (25,277 units)",,4/19/2016,2.5,4.8
225,Health Care Services,NMN Holdings III Corp. and NMN Holdings LP (16),Provider of complex rehabilitation technology solutions for patients with mobility loss,First lien senior secured revolving loan,,11/13/2018,0.0,0.0
226,Health Care Services,NMN Holdings III Corp. and NMN Holdings LP (16),,"Partnership units (30,000 units)",,11/13/2018,3.0,2.5
227,Health Care Services,"NueHealth Performance, LLC (16)","Developer, builder and manager of specialty surgical hospitals and ambulatory surgery centers",First lien senior secured revolving loan ($3.3 par due 09/2023),9.00% (LIBOR + 8.00%/M),9/27/2018,3.3,3.3
228,Health Care Services,"NueHealth Performance, LLC (16)",,First lien senior secured loan ($12.4 par due 09/2023),9.00% (LIBOR + 8.00%/M),9/27/2018,12.4,12.4
229,Health Care Services,"NueHealth Performance, LLC (16)",,First lien senior secured loan ($3.0 par due 09/2023),9.00% (LIBOR + 8.00%/M),2/1/2020,3.0,3.0
230,Health Care Services,"Olympia Acquisition, Inc., Olympia TopCo, L.P., and Asclepius Holdings LLC (5)(16)",Behavioral health and special education platform provider,First lien senior secured loan ($2.6 par due 02/2027),10.00% PIK (SOFR + 9.00%/M),2/28/2022,2.6,2.6
231,Health Care Services,"Olympia Acquisition, Inc., Olympia TopCo, L.P., and Asclepius Holdings LLC (5)(16)",,First lien senior secured loan ($46.7 par due 02/2027),10.00% PIK (SOFR + 9.00%/M),9/24/2019,46.7,46.7
232,Health Care Services,"Olympia Acquisition, Inc., Olympia TopCo, L.P., and Asclepius Holdings LLC (5)(16)",,"Preferred units (417,189)",15.00% PIK,7/28/2021,0.3,0.0
233,Health Care Services,"Olympia Acquisition, Inc., Olympia TopCo, L.P., and Asclepius Holdings LLC (5)(16)",,"Preferred stock (7,983 shares)",,2/28/2022,3.1,3.1
234,Health Care Services,"Olympia Acquisition, Inc., Olympia TopCo, L.P., and Asclepius Holdings LLC (5)(16)",,"Class A common units (9,549,000 units)",,9/24/2019,9.5,0.0
235,Health Care Services,"Olympia Acquisition, Inc., Olympia TopCo, L.P., and Asclepius Holdings LLC (5)(16)",,"Common units (7,584 units)",,2/28/2022,0.0,0.0
236,Health Care Services,"OMH-HealthEdge Holdings, LLC",Revenue cycle management provider to the healthcare industry,First lien senior secured loan ($26.1 par due 10/2025),7.50% (LIBOR + 6.00%/S),10/24/2019,26.1,26.1
237,Health Care Services,"OMH-HealthEdge Holdings, LLC",,First lien senior secured loan ($7.4 par due 10/2025),7.50% (LIBOR + 6.00%/S),3/8/2022,7.4,7.4
238,Health Care Services,"OMH-HealthEdge Holdings, LLC",,First lien senior secured loan ($15.4 par due 10/2025),7.50% (LIBOR + 6.00%/S),3/10/2021,15.4,15.4
239,Health Care Services,Pathway Vet Alliance LLC and Jedi Group Holdings LLC (16),Veterinary hospital operator,First lien senior secured revolving loan,,3/31/2020,0.0,0.0
240,Health Care Services,Pathway Vet Alliance LLC and Jedi Group Holdings LLC (16),,Second lien senior secured loan ($76.3 par due 03/2028),8.75% (LIBOR + 7.75%/M),3/31/2020,76.3,76.3
241,Health Care Services,Pathway Vet Alliance LLC and Jedi Group Holdings LLC (16),,"Class R common units (6,004,768 units)",,3/31/2020,6.0,7.7
242,Health Care Services,PhyMED Management LLC,Provider of anesthesia services,Second lien senior secured loan ($57.7 par due 09/2022),,12/18/2015,55.8,14.4
243,Health Care Services,Premise Health Holding Corp. and OMERS Bluejay Investment Holdings LP (16),Provider of employer-sponsored onsite health and wellness clinics and pharmacies,First lien senior secured revolving loan ($12.0 par due 07/2023),3.74% (LIBOR + 3.25%/Q),7/10/2018,12.0,12.0
244,Health Care Services,Premise Health Holding Corp. and OMERS Bluejay Investment Holdings LP (16),,First lien senior secured loan ($8.6 par due 07/2025),4.51% (LIBOR + 3.50%/Q),7/10/2018,8.6,8.6
245,Health Care Services,Premise Health Holding Corp. and OMERS Bluejay Investment Holdings LP (16),,Second lien senior secured loan ($67.1 par due 07/2026),8.51% (LIBOR + 7.50%/Q),7/10/2018,66.7,67.1
246,Health Care Services,Premise Health Holding Corp. and OMERS Bluejay Investment Holdings LP (16),,"Class A units (9,775 units)",,7/10/2018,9.8,17.5
247,Health Care Services,Project Ruby Ultimate Parent Corp.,Provider of care coordination and transition management software solutions,Second lien senior secured loan ($193.1 par due 03/2029),7.25% (LIBOR + 6.50%/M),3/10/2021,193.1,193.1
248,Health Care Services,"Respicardia, Inc.",Developer of implantable therapies to improve cardiovascular health,"Warrant to purchase up to 99,094 shares of Series C preferred stock (expires 6/2022)",,6/28/2012,0.0,0.0
249,Health Care Services,"RTI Surgical, Inc. and Pioneer Surgical Technology, Inc. (16)","Manufacturer of biologic, metal and synthetic implants/devices",First lien senior secured revolving loan ($7.7 par due 07/2026),8.25% (LIBOR + 6.75%/M),7/20/2020,7.7,7.7
250,Health Care Services,"RTI Surgical, Inc. and Pioneer Surgical Technology, Inc. (16)",,First lien senior secured loan ($22.7 par due 07/2026),8.25% (LIBOR + 6.75%/Q),7/20/2020,22.7,22.7
251,Health Care Services,"SiroMed Physician Services, Inc. and SiroMed Equity Holdings, LLC (16)",Outsourced anesthesia provider,First lien senior secured loan ($11.5 par due 03/2024),5.76% (LIBOR + 4.75%/Q),3/26/2018,11.5,10.3
252,Health Care Services,"SiroMed Physician Services, Inc. and SiroMed Equity Holdings, LLC (16)",,"Common units (684,854 units)",,3/26/2018,4.8,0.7
253,Health Care Services,"SM Wellness Holdings, Inc. and SM Holdco, Inc. (16)",Breast cancer screening provider,"Series A units (8,041 units)",,8/1/2018,8.0,0.1
254,Health Care Services,"SM Wellness Holdings, Inc. and SM Holdco, Inc. (16)",,"Series B units (804,142 units)",,8/1/2018,0.0,10.4
255,Health Care Services,"Symplr Software Inc. and Symplr Software Intermediate Holdings, Inc. (16)",SaaS based healthcare compliance platform provider,First lien senior secured revolving loan ($1.4 par due 12/2025),6.25% (Base Rate + 2.75%/Q),12/22/2020,1.4,1.4
256,Health Care Services,"Symplr Software Inc. and Symplr Software Intermediate Holdings, Inc. (16)",,First lien senior secured loan ($12.5 par due 12/2027),5.25% (SOFR + 4.50%/Q),2/8/2022,12.5,12.3
257,Health Care Services,"Symplr Software Inc. and Symplr Software Intermediate Holdings, Inc. (16)",,Second lien senior secured loan ($76.2 par due 12/2028),8.63% (LIBOR + 7.88%/Q),12/22/2020,76.2,76.2
258,Health Care Services,"Symplr Software Inc. and Symplr Software Intermediate Holdings, Inc. (16)",,"Series C-1 preferred shares (75,939 shares)",11.00% PIK,6/18/2021,87.3,87.3
259,Health Care Services,"Symplr Software Inc. and Symplr Software Intermediate Holdings, Inc. (16)",,"Series C-2 preferred shares (40,114.766 shares)",11.00% PIK,6/18/2021,43.7,43.7
260,Health Care Services,"Symplr Software Inc. and Symplr Software Intermediate Holdings, Inc. (16)",,"Series C-3 preferred shares (16,201.066 shares)",11.00% PIK,10/12/2021,17.1,17.1
261,Health Care Services,"Synergy HomeCare Franchising, LLC and NP/Synergy Holdings, LLC (16)",Franchisor of private-pay home care for the elderly,First lien senior secured loan ($15.3 par due 04/2024),6.76% (LIBOR + 5.75%/Q),4/2/2018,15.3,15.3
262,Health Care Services,"Synergy HomeCare Franchising, LLC and NP/Synergy Holdings, LLC (16)",,Common units (550 units),,4/2/2018,0.5,1.0
263,Health Care Services,"Teligent, Inc.","Pharmaceutical company that develops, manufactures and markets injectable pharmaceutical products",Second lien senior secured loan ($80.6 par due 12/2022),,12/13/2018,67.5,38.4
264,Health Care Services,"Teligent, Inc.",,Second lien senior secured loan ($1.5 par due 12/2022),,1/27/2021,1.3,0.7
265,Health Care Services,"Teligent, Inc.",,"Series D preferred stock (77,726 shares)",,1/27/2021,0.0,0.0
266,Health Care Services,"Teligent, Inc.",,"Warrant to purchase up to 490,492 shares of common stock (expires 4/2025)",,4/6/2020,0.0,0.0
267,Health Care Services,"Teligent, Inc.",,"Warrant to purchase up to 122,548 shares of common stock (expires 7/2025)",,7/20/2020,0.0,0.0
268,Health Care Services,Therapy Brands Holdings LLC (16),Provider of software solutions for the mental and behavioral health market segments,Second lien senior secured loan ($20.5 par due 05/2029),7.54% (LIBOR + 6.75%/Q),6/2/2021,20.3,20.5
269,Health Care Services,"Touchstone Acquisition, Inc. and Touchstone Holding, L.P.","Manufacturer of consumable products in the dental, medical, cosmetic and consumer/industrial end-markets","Class A preferred units (2,149 units)",8.00% PIK,11/15/2018,2.8,2.1
270,Health Care Services,"U.S. Anesthesia Partners, Inc. & U.S. Anesthesia Partners Holdings, Inc.",Anesthesiology service provider,Second lien senior secured loan ($147.8 par due 10/2029),8.00% (LIBOR + 7.50%/M),10/1/2021,147.8,146.3
271,Health Care Services,"U.S. Anesthesia Partners, Inc. & U.S. Anesthesia Partners Holdings, Inc.",,"Common stock (3,671,429 shares)",,12/3/2021,12.9,14.1
272,Health Care Services,"VPP Intermediate Holdings, LLC and VPP Group Holdings, L.P. (16)",Veterinary hospital operator,First lien senior secured loan ($2.6 par due 12/2027),6.76% (LIBOR + 5.75%/Q),12/1/2021,2.6,2.5
273,Health Care Services,"VPP Intermediate Holdings, LLC and VPP Group Holdings, L.P. (16)",,"Class A-2 units (7,524 units)",,12/1/2021,7.5,7.1
274,Health Care Services,WSHP FC Acquisition LLC (16),Provider of biospecimen products for pharma research,First lien senior secured revolving loan ($3.6 par due 03/2027),7.01% (LIBOR + 6.00%/Q),3/30/2018,3.6,3.6
275,Health Care Services,WSHP FC Acquisition LLC (16),,First lien senior secured loan ($4.9 par due 03/2027),7.01% (LIBOR + 6.00%/Q),10/14/2021,4.9,4.9
276,Health Care Services,WSHP FC Acquisition LLC (16),,First lien senior secured loan ($33.3 par due 03/2027),7.01% (LIBOR + 6.00%/Q),3/30/2018,33.3,33.3
277,Health Care Services,WSHP FC Acquisition LLC (16),,First lien senior secured loan ($3.0 par due 03/2027),7.01% (LIBOR + 6.00%/Q),11/23/2021,3.0,3.0
278,Health Care Services,WSHP FC Acquisition LLC (16),,First lien senior secured loan ($4.5 par due 03/2027),7.01% (LIBOR + 6.00%/Q),2/11/2019,4.5,4.5
279,Health Care Services,WSHP FC Acquisition LLC (16),,First lien senior secured loan ($8.5 par due 03/2027),7.01% (LIBOR + 6.00%/Q),8/30/2019,8.5,8.5
280,Health Care Services,WSHP FC Acquisition LLC (16),,First lien senior secured loan ($2.8 par due 03/2027),7.01% (LIBOR + 6.00%/Q),8/30/2019,2.8,2.8
281,Health Care Services,WSHP FC Acquisition LLC (16),,First lien senior secured loan ($10.8 par due 03/2027),7.01% (LIBOR + 6.00%/Q),10/31/2019,10.8,10.8
282,Health Care Services,WSHP FC Acquisition LLC (16),,,,,2231.9,2198.3
283,Health Care Services,"BCC Blueprint Holdings I, LLC and BCC Blueprint Investments, LLC",Provider of comprehensive suite of investment management and wealth planning solutions,First lien senior secured loan ($0.2 par due 09/2027),7.08% (LIBOR + 6.25%/Q),9/15/2021,0.2,0.2
284,Health Care Services,"BCC Blueprint Holdings I, LLC and BCC Blueprint Investments, LLC",,Senior subordinated loan ($4.6 par due 09/2026),9.30% PIK,9/15/2021,4.6,4.6
285,Health Care Services,"BCC Blueprint Holdings I, LLC and BCC Blueprint Investments, LLC",,"Common units (4,288,445 units)",,9/15/2021,4.3,3.8
286,Health Care Services,"Beacon Pointe Harmony, LLC (16)",Provider of comprehensive wealth management services,First lien senior secured loan ($14.5 par due 12/2028),6.70% (LIBOR + 5.25%/S),12/29/2021,14.5,14.4
287,Health Care Services,Convera International Holdings Limited and Convera International Financial S.A R.L. (16),Provider of B2B international payment and FX risk management solutions,First lien senior secured loan ($63.3 par due 03/2028),6.50% (SOFR + 5.75%/Q),3/1/2022,63.3,62.7
288,Health Care Services,"CrossCountry Mortgage, LLC (16)",Mortgage company originating loans in the retail and consumer direct channels,First lien senior secured loan ($93.8 par due 11/2027),7.51% (LIBOR + 7.00%/Q),11/10/2021,93.8,92.8
