,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
118,"Reladyne, Inc.",Senior loan,,L + 5.25,,6.40,,07/2022,,13,,,11,,,-,,,12,,,,
119,"Reladyne, Inc.",Senior loan,,L + 5.25,,6.36,,07/2022,,6,,,5,,,-,,,6,,,,
120,"Reladyne, Inc.  (4)",Senior loan,,L + 5.25,,N/A  (5),,07/2022,,-,,,(1,,,-,,,(1,,,,
121,"Sunless Merger Sub, Inc.  #",Senior loan,,L + 5.00,,6.25,,07/2019,,1457,,,1464,,,0.2,,,1457,,,,
122,"Sunless Merger Sub, Inc.",Senior loan,,P + 3.75,,7.75,,07/2019,,326,,,326,,,-,,,326,,,,
123,,,,,,,,,,92856,,,91908,,,9.7,,,91823,,,,
124,Diversified/Conglomerate Service,,,,,,,,,,,,,,,,,,,,,,
125,"Accellos, Inc.  *^",One stop,,L + 5.75,,6.98,,07/2020,,17038,,,16929,,,1.8,,,17038,,,,
126,"Accellos, Inc.  (4)",One stop,,L + 5.75,,N/A  (5),,07/2020,,-,,,(6,,,-,,,-,,,,
127,"Actiance, Inc.  *^",One stop,,L + 9.00,,10.23,,10/2019,,3962,,,3849,,,0.4,,,3962,,,,
128,"Actiance, Inc.",One stop,,L + 9.00,,10.23,,10/2019,,20,,,20,,,-,,,20,,,,
129,Agility Recovery Solutions Inc.  *^,One stop,,L + 6.50,,7.67,,03/2020,,13924,,,13813,,,1.5,,,13924,,,,
130,Agility Recovery Solutions Inc.  (4),One stop,,L + 6.50,,N/A  (5),,03/2020,,-,,,(5,,,-,,,-,,,,
131,Bomgar Corporation  ^,One stop,,L + 7.50,,8.80,,06/2022,,4851,,,4770,,,0.5,,,4851,,,,
132,Bomgar Corporation  (4),One stop,,L + 7.50,,N/A  (5),,06/2022,,-,,,(2,,,-,,,-,,,,
133,"Clearwater Analytics, LLC  *^",One stop,,L + 7.50,,8.55,,09/2022,,9594,,,9445,,,1.0,,,9594,,,,
134,"Clearwater Analytics, LLC",One stop,,L + 7.50,,8.72,,09/2022,,11,,,9,,,-,,,11,,,,
135,Daxko Acquisition Corporation  ^#,One stop,,L + 6.50,,7.73,,09/2022,,8493,,,8382,,,0.9,,,8493,,,,
136,Daxko Acquisition Corporation,One stop,,L + 6.50,,N/A  (5),,09/2022,,-,,,-,,,-,,,-,,,,
137,DISA Holdings Acquisition Subsidiary Corp.  #,Senior loan,,L + 4.25,,5.47,,12/2020,,428,,,426,,,-,,,428,,,,
138,"EGD Security Systems, LLC",One stop,,L + 6.25,,7.37,,06/2022,,11114,,,10907,,,1.2,,,11114,,,,
139,"EGD Security Systems, LLC  ^",One stop,,L + 6.25,,7.55,,06/2022,,98,,,97,,,-,,,98,,,,
140,"EGD Security Systems, LLC",One stop,,L + 6.25,,7.37,,06/2022,,30,,,28,,,-,,,30,,,,
141,"EGD Security Systems, LLC  (4)",One stop,,L + 6.25,,N/A  (5),,06/2022,,-,,,(1,,,-,,,-,,,,
142,"HealthcareSource HR, Inc  .*",One stop,,L + 6.75,,8.05,,05/2020,,20771,,,20465,,,2.2,,,20771,,,,
143,"HealthcareSource HR, Inc.  (4)",One stop,,L + 6.75,,N/A  (5),,05/2020,,-,,,(1,,,-,,,-,,,,
144,"Host Analytics, Inc.",One stop,,N/A,,8.50 cash/2.25 PIK,,08/2021,,3081,,,3035,,,0.3,,,3081,,,,
145,"Host Analytics, Inc.",One stop,,N/A,,8.50 cash/2.25 PIK,,08/2021,,2582,,,2447,,,0.3,,,2582,,,,
146,"Host Analytics, Inc.  (4)",One stop,,N/A,,N/A  (5),,08/2021,,-,,,(7,,,-,,,-,,,,
147,"III US Holdings, LLC  (4)",One stop,,L + 6.00,,N/A  (5),,09/2022,,-,,,(1,,,-,,,-,,,,
>>>>>>> GSBD
148,"Integration Appliance, Inc.  *^",One stop,,L + 8.25,,9.50,,09/2020,,16123,,,16012,,,1.7,,,16123,,,,
149,"Integration Appliance, Inc.",One stop,,L + 8.25,,9.50,,09/2020,,7914,,,7797,,,0.8,,,7914,,,,
150,"Integration Appliance, Inc.",One stop,,L + 8.25,,9.50,,09/2020,,5396,,,5324,,,0.6,,,5396,,,,
151,"Integration Appliance, Inc.",One stop,,L + 8.25,,9.50,,09/2020,,2484,,,2460,,,0.3,,,2484,,,,
152,"Integration Appliance, Inc  .*",One stop,,L + 8.25,,9.50,,09/2020,,719,,,711,,,0.1,,,719,,,,
153,"Integration Appliance, Inc.",One stop,,L + 8.25,,9.50,,09/2020,,462,,,454,,,0.1,,,462,,,,
154,Maverick Bidco Inc.  #,One stop,,L + 6.25,,7.42,,04/2023,,17689,,,17340,,,1.8,,,17424,,,,
<<<<<<< HEAD
155,Maverick Bidco Inc.,One stop,,L + 6.25,,7.48,,04/2023,,27,,,25,,,0,,,25,,,,
156,Maverick Bidco Inc.  (4),One stop,,L + 6.25,,N/A  (5),,04/2023,,0,,,(2,,,0,,,0,,,,
157,"Netsmart Technologies, Inc.  #",Senior loan,,L + 4.50,,5.80,,04/2023,,1759,,,1744,,,0.2,,,1772,,,,
158,"Netsmart Technologies, Inc.  (4)",Senior loan,,L + 4.75,,N/A  (5),,04/2023,,0,,,(8,,,0,,,0,,,,
159,"Professional Datasolutions, Inc.  #",One stop,,L + 5.50,,6.73,,05/2022,,2919,,,2877,,,0.3,,,2919,,,,
160,"Professional Datasolutions, Inc.",One stop,,L + 5.50,,N/A  (5),,05/2022,,0,,,0,,,0,,,0,,,,
=======
155,Maverick Bidco Inc.,One stop,,L + 6.25,,7.48,,04/2023,,27,,,25,,,-,,,25,,,,
156,Maverick Bidco Inc.  (4),One stop,,L + 6.25,,N/A  (5),,04/2023,,-,,,(2,,,-,,,-,,,,
157,"Netsmart Technologies, Inc.  #",Senior loan,,L + 4.50,,5.80,,04/2023,,1759,,,1744,,,0.2,,,1772,,,,
158,"Netsmart Technologies, Inc.  (4)",Senior loan,,L + 4.75,,N/A  (5),,04/2023,,-,,,(8,,,-,,,-,,,,
159,"Professional Datasolutions, Inc.  #",One stop,,L + 5.50,,6.73,,05/2022,,2919,,,2877,,,0.3,,,2919,,,,
160,"Professional Datasolutions, Inc.",One stop,,L + 5.50,,N/A  (5),,05/2022,,-,,,-,,,-,,,-,,,,
>>>>>>> GSBD
161,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value,,,,,,,
162,Diversified/Conglomerate Service - (continued),,,,,,,,,,,,,,,,,,,,,,
163,"PT Intermediate Holdings III, LLC",One stop,,L + 6.50,,7.80,,06/2022,,,22083,,,,21625,,,2.3,,,,22083,
164,"PT Intermediate Holdings III, LLC  *",One stop,,L + 6.50,,7.80,,06/2022,,2182,,,2162,,,0.2,,,2182,,,,
<<<<<<< HEAD
165,"PT Intermediate Holdings III, LLC",One stop,,L + 6.50,,8.19,,06/2022,,143,,,140,,,0,,,143,,,,
166,"Saba Software, Inc.  #",One stop,,L + 5.50,,6.73,,05/2023,,20348,,,20002,,,2.1,,,20145,,,,
167,"Saba Software, Inc.  (4)",One stop,,L + 5.50,,N/A  (5),,05/2023,,0,,,(3,,,0,,,(2,,,,
168,"Secure-24, LLC  *^",One stop,,L + 5.00,,6.30,,08/2019,,21708,,,21508,,,2.3,,,21708,,,,
169,"Secure-24, LLC  (4)",One stop,,L + 5.00,,N/A  (5),,08/2019,,0,,,(5,,,0,,,0,,,,
170,"Severin Acquisition, LLC  ^",Senior loan,,L + 5.38,,6.68,,07/2021,,885,,,875,,,0.1,,,901,,,,
171,"Severin Acquisition, LLC  ^",Senior loan,,L + 5.00,,6.30,,07/2021,,788,,,779,,,0.1,,,792,,,,
172,"Severin Acquisition, LLC  ^",Senior loan,,L + 5.38,,6.68,,07/2021,,603,,,595,,,0.1,,,613,,,,
173,"Severin Acquisition, LLC  ^",Senior loan,,L + 4.88,,6.18,,07/2021,,194,,,192,,,0,,,194,,,,
174,"Switchfly, Inc.",One stop,,L + 10.00,,9.66 cash/1.50 PIK,,04/2020,,2390,,,2277,,,0.2,,,2281,,,,
175,"Switchfly, Inc.",One stop,,L + 10.00,,N/A  (5),,04/2020,,0,,,0,,,0,,,0,,,,
176,"Trintech, Inc.  *^#",One stop,,L + 6.00,,7.17,,10/2021,,12263,,,12146,,,1.3,,,12263,,,,
177,"Trintech, Inc.",One stop,,L + 6.00,,N/A  (5),,10/2021,,0,,,0,,,0,,,0,,,,
178,"Vendavo, Inc.",One stop,,L + 8.50,,9.66,,10/2019,,17982,,,17782,,,1.9,,,17654,,,,
179,"Vendavo, Inc.  (4)",One stop,,L + 8.50,,N/A  (5),,10/2019,,0,,,(7,,,0,,,(25,,,,
180,Vendor Credentialing Service LLC  ^,One stop,,L + 6.00,,7.23,,11/2021,,12271,,,12034,,,1.3,,,12271,,,,
181,Vendor Credentialing Service LLC  (4),One stop,,L + 6.00,,N/A  (5),,11/2021,,0,,,(1,,,0,,,0,,,,
182,Verisys Corporation  #,One stop,,L + 6.75,,8.05,,01/2023,,3936,,,3881,,,0.4,,,3936,,,,
183,Verisys Corporation  (4),One stop,,L + 6.75,,N/A  (5),,01/2023,,0,,,(1,,,0,,,0,,,,
184,"Vitalyst, LLC",Senior loan,,L + 5.00,,6.25,,09/2017,,1250,,,1249,,,0.1,,,1250,,,,
185,"Vitalyst, LLC",Senior loan,,P + 4.00,,8.00,,09/2017,,22,,,22,,,0,,,22,,,,
186,"Workforce Software, LLC  ^",One stop,,L + 10.50,,4.66 cash/7.00 PIK,,06/2021,,5250,,,5221,,,0.6,,,5250,,,,
187,"Workforce Software, LLC",One stop,,L + 10.50,,N/A  (5),,06/2021,,0,,,0,,,0,,,0,,,,
188,"Xmatters, Inc. and Alarmpoint, Inc.",One stop,,L + 9.25,,9.72 cash/0.75 PIK,,08/2021,,4864,,,4789,,,0.5,,,4864,,,,
189,"Xmatters, Inc. and Alarmpoint, Inc.",One stop,,L + 9.25,,N/A  (5),,08/2021,,0,,,0,,,0,,,0,,,,
=======
165,"PT Intermediate Holdings III, LLC",One stop,,L + 6.50,,8.19,,06/2022,,143,,,140,,,-,,,143,,,,
166,"Saba Software, Inc.  #",One stop,,L + 5.50,,6.73,,05/2023,,20348,,,20002,,,2.1,,,20145,,,,
167,"Saba Software, Inc.  (4)",One stop,,L + 5.50,,N/A  (5),,05/2023,,-,,,(3,,,-,,,(2,,,,
168,"Secure-24, LLC  *^",One stop,,L + 5.00,,6.30,,08/2019,,21708,,,21508,,,2.3,,,21708,,,,
169,"Secure-24, LLC  (4)",One stop,,L + 5.00,,N/A  (5),,08/2019,,-,,,(5,,,-,,,-,,,,
170,"Severin Acquisition, LLC  ^",Senior loan,,L + 5.38,,6.68,,07/2021,,885,,,875,,,0.1,,,901,,,,
171,"Severin Acquisition, LLC  ^",Senior loan,,L + 5.00,,6.30,,07/2021,,788,,,779,,,0.1,,,792,,,,
172,"Severin Acquisition, LLC  ^",Senior loan,,L + 5.38,,6.68,,07/2021,,603,,,595,,,0.1,,,613,,,,
173,"Severin Acquisition, LLC  ^",Senior loan,,L + 4.88,,6.18,,07/2021,,194,,,192,,,-,,,194,,,,
174,"Switchfly, Inc.",One stop,,L + 10.00,,9.66 cash/1.50 PIK,,04/2020,,2390,,,2277,,,0.2,,,2281,,,,
175,"Switchfly, Inc.",One stop,,L + 10.00,,N/A  (5),,04/2020,,-,,,-,,,-,,,-,,,,
176,"Trintech, Inc.  *^#",One stop,,L + 6.00,,7.17,,10/2021,,12263,,,12146,,,1.3,,,12263,,,,
177,"Trintech, Inc.",One stop,,L + 6.00,,N/A  (5),,10/2021,,-,,,-,,,-,,,-,,,,
178,"Vendavo, Inc.",One stop,,L + 8.50,,9.66,,10/2019,,17982,,,17782,,,1.9,,,17654,,,,
179,"Vendavo, Inc.  (4)",One stop,,L + 8.50,,N/A  (5),,10/2019,,-,,,(7,,,-,,,(25,,,,
180,Vendor Credentialing Service LLC  ^,One stop,,L + 6.00,,7.23,,11/2021,,12271,,,12034,,,1.3,,,12271,,,,
181,Vendor Credentialing Service LLC  (4),One stop,,L + 6.00,,N/A  (5),,11/2021,,-,,,(1,,,-,,,-,,,,
182,Verisys Corporation  #,One stop,,L + 6.75,,8.05,,01/2023,,3936,,,3881,,,0.4,,,3936,,,,
183,Verisys Corporation  (4),One stop,,L + 6.75,,N/A  (5),,01/2023,,-,,,(1,,,-,,,-,,,,
184,"Vitalyst, LLC",Senior loan,,L + 5.00,,6.25,,09/2017,,1250,,,1249,,,0.1,,,1250,,,,
185,"Vitalyst, LLC",Senior loan,,P + 4.00,,8.00,,09/2017,,22,,,22,,,-,,,22,,,,
186,"Workforce Software, LLC  ^",One stop,,L + 10.50,,4.66 cash/7.00 PIK,,06/2021,,5250,,,5221,,,0.6,,,5250,,,,
187,"Workforce Software, LLC",One stop,,L + 10.50,,N/A  (5),,06/2021,,-,,,-,,,-,,,-,,,,
188,"Xmatters, Inc. and Alarmpoint, Inc.",One stop,,L + 9.25,,9.72 cash/0.75 PIK,,08/2021,,4864,,,4789,,,0.5,,,4864,,,,
189,"Xmatters, Inc. and Alarmpoint, Inc.",One stop,,L + 9.25,,N/A  (5),,08/2021,,-,,,-,,,-,,,-,,,,
>>>>>>> GSBD
190,,,,,,,,,,280651,,,276595,,,29.5,,,279760,,,,
191,Ecological,,,,,,,,,,,,,,,,,,,,,,
192,"Pace Analytical Services, LLC",One stop,,L + 6.00,,7.23,,09/2022,,15384,,,15014,,,1.6,,,15230,,,,
193,"Pace Analytical Services, LLC  ^",One stop,,L + 6.00,,7.30,,09/2022,,1430,,,1409,,,0.1,,,1416,,,,
194,"Pace Analytical Services, LLC",One stop,,L + 6.00,,7.26,,09/2022,,350,,,345,,,0.1,,,346,,,,
<<<<<<< HEAD
195,"Pace Analytical Services, LLC",One stop,,L + 6.00,,7.22,,09/2022,,25,,,23,,,0,,,24,,,,
196,"Pace Analytical Services, LLC  (4)",One stop,,L + 6.00,,N/A  (5),,09/2022,,0,,,(5,,,0,,,(3,,,,
197,WRE Holding Corp.  #,Senior loan,,L + 4.75,,6.09,,01/2023,,1021,,,1009,,,0.1,,,1011,,,,
198,WRE Holding Corp.,Senior loan,,L + 4.75,,N/A  (5),,01/2023,,0,,,0,,,0,,,0,,,,
199,WRE Holding Corp.,Senior loan,,L + 4.75,,N/A  (5),,01/2023,,0,,,0,,,0,,,0,,,,
200,WRE Holding Corp.  (4),Senior loan,,L + 4.75,,N/A  (5),,01/2023,,0,,,(1,,,0,,,(1,,,,
=======
195,"Pace Analytical Services, LLC",One stop,,L + 6.00,,7.22,,09/2022,,25,,,23,,,-,,,24,,,,
196,"Pace Analytical Services, LLC  (4)",One stop,,L + 6.00,,N/A  (5),,09/2022,,-,,,(5,,,-,,,(3,,,,
197,WRE Holding Corp.  #,Senior loan,,L + 4.75,,6.09,,01/2023,,1021,,,1009,,,0.1,,,1011,,,,
198,WRE Holding Corp.,Senior loan,,L + 4.75,,N/A  (5),,01/2023,,-,,,-,,,-,,,-,,,,
199,WRE Holding Corp.,Senior loan,,L + 4.75,,N/A  (5),,01/2023,,-,,,-,,,-,,,-,,,,
200,WRE Holding Corp.  (4),Senior loan,,L + 4.75,,N/A  (5),,01/2023,,-,,,(1,,,-,,,(1,,,,
>>>>>>> GSBD
201,,,,,,,,,,18210,,,17794,,,1.9,,,18023,,,,
202,Electronics,,,,,,,,,,,,,,,,,,,,,,
203,"Appriss Holdings, Inc.  *^",Senior loan,,L + 5.25,,6.55,,11/2020,,15335,,,15185,,,1.6,,,15335,,,,
204,"Appriss Holdings, Inc.",Senior loan,,L + 5.25,,6.50,,11/2020,,1892,,,1867,,,0.2,,,1892,,,,
205,"Compusearch Software Holdings, Inc.  ^",Senior loan,,L + 4.25,,5.43,,05/2021,,1469,,,1467,,,0.1,,,1469,,,,
206,Diligent Corporation  #,One stop,,L + 6.25,,7.55,,04/2022,,4940,,,4868,,,0.5,,,4866,,,,
207,Diligent Corporation  *,One stop,,L + 6.25,,7.55,,04/2022,,4851,,,4741,,,0.5,,,4778,,,,
208,Diligent Corporation  *^,One stop,,L + 6.25,,7.55,,04/2022,,2655,,,2613,,,0.3,,,2615,,,,
<<<<<<< HEAD
209,Diligent Corporation  (4),One stop,,L + 6.75,,N/A  (5),,04/2022,,0,,,(2,,,0,,,(2,,,,
210,"ECI Acquisition Holdings, Inc.  *^#",One stop,,L + 6.25,,7.55,,03/2019,,21051,,,20913,,,2.2,,,21051,,,,
211,"ECI Acquisition Holdings, Inc.  *",One stop,,L + 6.25,,7.55,,03/2019,,1363,,,1354,,,0.1,,,1363,,,,
212,"ECI Acquisition Holdings, Inc.  (4)",One stop,,L + 6.25,,N/A  (5),,03/2019,,0,,,(6,,,0,,,0,,,,
213,"Gamma Technologies, LLC  ^",One stop,,L + 5.00,,6.23,,06/2021,,7574,,,7524,,,0.8,,,7574,,,,
214,"Gamma Technologies, LLC  (4)",One stop,,L + 5.00,,N/A  (5),,06/2021,,0,,,(1,,,0,,,0,,,,
=======
209,Diligent Corporation  (4),One stop,,L + 6.75,,N/A  (5),,04/2022,,-,,,(2,,,-,,,(2,,,,
210,"ECI Acquisition Holdings, Inc.  *^#",One stop,,L + 6.25,,7.55,,03/2019,,21051,,,20913,,,2.2,,,21051,,,,
211,"ECI Acquisition Holdings, Inc.  *",One stop,,L + 6.25,,7.55,,03/2019,,1363,,,1354,,,0.1,,,1363,,,,
212,"ECI Acquisition Holdings, Inc.  (4)",One stop,,L + 6.25,,N/A  (5),,03/2019,,-,,,(6,,,-,,,-,,,,
213,"Gamma Technologies, LLC  ^",One stop,,L + 5.00,,6.23,,06/2021,,7574,,,7524,,,0.8,,,7574,,,,
214,"Gamma Technologies, LLC  (4)",One stop,,L + 5.00,,N/A  (5),,06/2021,,-,,,(1,,,-,,,-,,,,
>>>>>>> GSBD
215,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value,,,,,,,
216,Electronics - (continued),,,,,,,,,,,,,,,,,,,,,,
217,"LD Intermediate Holdings, Inc.  *^",Senior loan,,L + 5.88,,7.06,,12/2022,,,2556,,,,2368,,,0.3,,,,2430,
218,Park Place Technologies LLC  *^,One stop,,L + 5.00,,6.30,,06/2022,,15762,,,15589,,,1.7,,,15762,,,,
<<<<<<< HEAD
219,Park Place Technologies LLC  (4),One stop,,L + 5.00,,N/A  (5),,06/2022,,0,,,(2,,,0,,,0,,,,
220,"Sloan Company, Inc., The  #",One stop,,L + 7.25,,8.55,,04/2020,,7456,,,7376,,,0.7,,,7084,,,,
221,"Sloan Company, Inc., The",One stop,,L + 7.25,,8.46,,04/2020,,20,,,19,,,0,,,18,,,,
222,Sovos Compliance  *^,One stop,,L + 7.25,,8.48,,03/2022,,9352,,,9201,,,1.0,,,9352,,,,
223,Sovos Compliance  (4),One stop,,L + 7.25,,N/A  (5),,03/2022,,0,,,(1,,,0,,,0,,,,
224,Sparta Holding Corporation  *^#,One stop,,L + 5.50,,6.73,,07/2020,,22309,,,22166,,,2.4,,,22309,,,,
225,Sparta Holding Corporation  (4),One stop,,L + 5.50,,N/A  (5),,07/2020,,0,,,(20,,,0,,,0,,,,
=======
219,Park Place Technologies LLC  (4),One stop,,L + 5.00,,N/A  (5),,06/2022,,-,,,(2,,,-,,,-,,,,
220,"Sloan Company, Inc., The  #",One stop,,L + 7.25,,8.55,,04/2020,,7456,,,7376,,,0.7,,,7084,,,,
221,"Sloan Company, Inc., The",One stop,,L + 7.25,,8.46,,04/2020,,20,,,19,,,-,,,18,,,,
222,Sovos Compliance  *^,One stop,,L + 7.25,,8.48,,03/2022,,9352,,,9201,,,1.0,,,9352,,,,
223,Sovos Compliance  (4),One stop,,L + 7.25,,N/A  (5),,03/2022,,-,,,(1,,,-,,,-,,,,
224,Sparta Holding Corporation  *^#,One stop,,L + 5.50,,6.73,,07/2020,,22309,,,22166,,,2.4,,,22309,,,,
225,Sparta Holding Corporation  (4),One stop,,L + 5.50,,N/A  (5),,07/2020,,-,,,(20,,,-,,,-,,,,
>>>>>>> GSBD
226,"Watchfire Enterprises, Inc.",Second lien,,L + 8.00,,9.30,,10/2021,,9434,,,9298,,,1.0,,,9434,,,,
227,,,,,,,,,,128019,,,126517,,,13.4,,,127330,,,,
228,Grocery,,,,,,,,,,,,,,,,,,,,,,
229,"MyWebGrocer, Inc.  *",One stop,,L + 8.75,,10.00,,09/2017,,14271,,,14146,,,1.5,,,14271,,,,
230,"Teasdale Quality Foods, Inc.  #",Senior loan,,L + 4.75,,5.75,,10/2020,,3567,,,3550,,,0.4,,,3550,,,,
231,"Teasdale Quality Foods, Inc.  #",Senior loan,,L + 4.75,,5.93,,10/2020,,698,,,686,,,0.1,,,695,,,,
<<<<<<< HEAD
232,"Teasdale Quality Foods, Inc.  #",Senior loan,,L + 4.75,,6.05,,10/2020,,522,,,517,,,0,,,520,,,,
233,"Teasdale Quality Foods, Inc.  #",Senior loan,,L + 4.75,,5.92,,10/2020,,256,,,254,,,0,,,255,,,,
=======
232,"Teasdale Quality Foods, Inc.  #",Senior loan,,L + 4.75,,6.05,,10/2020,,522,,,517,,,-,,,520,,,,
233,"Teasdale Quality Foods, Inc.  #",Senior loan,,L + 4.75,,5.92,,10/2020,,256,,,254,,,-,,,255,,,,
>>>>>>> GSBD
234,,,,,,,,,,19314,,,19153,,,2.0,,,19291,,,,
235,"Healthcare, Education and Childcare",,,,,,,,,,,,,,,,,,,,,,
236,"Active Day, Inc.",One stop,,L + 6.00,,7.23,,12/2021,,13436,,,13162,,,1.4,,,13436,,,,
237,"Active Day, Inc.  ^",One stop,,L + 6.00,,7.23,,12/2021,,1037,,,1023,,,0.1,,,1037,,,,
238,"Active Day, Inc.",One stop,,P + 5.00,,9.25,,12/2021,,666,,,648,,,0.1,,,666,,,,
<<<<<<< HEAD
239,"Active Day, Inc.  (4)",One stop,,L + 6.00,,N/A  (5),,12/2021,,0,,,(1,,,0,,,0,,,,
240,"Acuity Eyecare Holdings, LLC",One stop,,L + 6.75,,7.95,,03/2022,,3623,,,3537,,,0.4,,,3623,,,,
241,"Acuity Eyecare Holdings, LLC",One stop,,L + 6.75,,7.98,,03/2022,,38,,,36,,,0,,,38,,,,
242,"Acuity Eyecare Holdings, LLC  (4)",One stop,,L + 6.75,,N/A  (5),,03/2022,,0,,,(1,,,0,,,0,,,,
243,"ADCS Clinics Intermediate Holdings, LLC",One stop,,L + 5.75,,7.05,,05/2022,,21334,,,20814,,,2.2,,,21334,,,,
244,"ADCS Clinics Intermediate Holdings, LLC  *",One stop,,L + 5.75,,7.05,,05/2022,,109,,,107,,,0,,,109,,,,
245,"ADCS Clinics Intermediate Holdings, LLC",One stop,,P + 4.75,,9.00,,05/2022,,47,,,46,,,0,,,47,,,,
246,"ADCS Clinics Intermediate Holdings, LLC  *",One stop,,L + 5.75,,7.05,,05/2022,,32,,,31,,,0,,,32,,,,
247,"ADCS Clinics Intermediate Holdings, LLC",One stop,,P + 4.75,,9.00,,05/2022,,5,,,2,,,0,,,5,,,,
248,"Agilitas USA, Inc.  #",One stop,,L + 6.00,,7.16,,04/2022,,8460,,,8379,,,0.9,,,8375,,,,
249,"Agilitas USA, Inc.  (4)",One stop,,L + 6.00,,N/A  (5),,04/2022,,0,,,(1,,,0,,,(1,,,,
250,"Agilitas USA, Inc.  (4)",One stop,,L + 6.00,,N/A  (5),,04/2022,,0,,,(1,,,0,,,0,,,,
251,"Aris Teleradiology Company, LLC  *",Senior loan,,L + 5.50,,6.80,,03/2021,,2706,,,2685,,,0.3,,,2490,,,,
252,"Aris Teleradiology Company, LLC",Senior loan,,L + 5.50,,6.66,,03/2021,,25,,,25,,,0,,,23,,,,
253,"Avalign Technologies, Inc.  ^",Senior loan,,L + 4.50,,5.73,,07/2021,,1119,,,1115,,,0.1,,,1119,,,,
254,"BIORECLAMATIONIVT, LLC  *^#",One stop,,L + 5.75,,6.98,,01/2021,,14088,,,13912,,,1.5,,,14088,,,,
255,"BIORECLAMATIONIVT, LLC  (4)",One stop,,L + 5.75,,N/A  (5),,01/2021,,0,,,(1,,,0,,,0,,,,
256,"California Cryobank, LLC  ^",One stop,,L + 5.50,,6.80,,08/2019,,1535,,,1528,,,0.2,,,1535,,,,
257,"California Cryobank, LLC  ^",One stop,,L + 5.50,,6.80,,08/2019,,714,,,705,,,0.1,,,714,,,,
258,"California Cryobank, LLC  ^",One stop,,L + 5.50,,6.80,,08/2019,,206,,,206,,,0,,,206,,,,
259,"California Cryobank, LLC  (4)",One stop,,L + 5.50,,N/A  (5),,08/2019,,0,,,(1,,,0,,,0,,,,
260,Certara L.P.  *^#,One stop,,L + 5.50,,6.80,,12/2018,,25931,,,25767,,,2.7,,,25931,,,,
261,Certara L.P.  (4),One stop,,L + 5.50,,N/A  (5),,12/2018,,0,,,(6,,,0,,,0,,,,
=======
239,"Active Day, Inc.  (4)",One stop,,L + 6.00,,N/A  (5),,12/2021,,-,,,(1,,,-,,,-,,,,
240,"Acuity Eyecare Holdings, LLC",One stop,,L + 6.75,,7.95,,03/2022,,3623,,,3537,,,0.4,,,3623,,,,
241,"Acuity Eyecare Holdings, LLC",One stop,,L + 6.75,,7.98,,03/2022,,38,,,36,,,-,,,38,,,,
242,"Acuity Eyecare Holdings, LLC  (4)",One stop,,L + 6.75,,N/A  (5),,03/2022,,-,,,(1,,,-,,,-,,,,
243,"ADCS Clinics Intermediate Holdings, LLC",One stop,,L + 5.75,,7.05,,05/2022,,21334,,,20814,,,2.2,,,21334,,,,
244,"ADCS Clinics Intermediate Holdings, LLC  *",One stop,,L + 5.75,,7.05,,05/2022,,109,,,107,,,-,,,109,,,,
245,"ADCS Clinics Intermediate Holdings, LLC",One stop,,P + 4.75,,9.00,,05/2022,,47,,,46,,,-,,,47,,,,
246,"ADCS Clinics Intermediate Holdings, LLC  *",One stop,,L + 5.75,,7.05,,05/2022,,32,,,31,,,-,,,32,,,,
247,"ADCS Clinics Intermediate Holdings, LLC",One stop,,P + 4.75,,9.00,,05/2022,,5,,,2,,,-,,,5,,,,
248,"Agilitas USA, Inc.  #",One stop,,L + 6.00,,7.16,,04/2022,,8460,,,8379,,,0.9,,,8375,,,,
249,"Agilitas USA, Inc.  (4)",One stop,,L + 6.00,,N/A  (5),,04/2022,,-,,,(1,,,-,,,(1,,,,
250,"Agilitas USA, Inc.  (4)",One stop,,L + 6.00,,N/A  (5),,04/2022,,-,,,(1,,,-,,,-,,,,
251,"Aris Teleradiology Company, LLC  *",Senior loan,,L + 5.50,,6.80,,03/2021,,2706,,,2685,,,0.3,,,2490,,,,
252,"Aris Teleradiology Company, LLC",Senior loan,,L + 5.50,,6.66,,03/2021,,25,,,25,,,-,,,23,,,,
253,"Avalign Technologies, Inc.  ^",Senior loan,,L + 4.50,,5.73,,07/2021,,1119,,,1115,,,0.1,,,1119,,,,
254,"BIORECLAMATIONIVT, LLC  *^#",One stop,,L + 5.75,,6.98,,01/2021,,14088,,,13912,,,1.5,,,14088,,,,
255,"BIORECLAMATIONIVT, LLC  (4)",One stop,,L + 5.75,,N/A  (5),,01/2021,,-,,,(1,,,-,,,-,,,,
256,"California Cryobank, LLC  ^",One stop,,L + 5.50,,6.80,,08/2019,,1535,,,1528,,,0.2,,,1535,,,,
257,"California Cryobank, LLC  ^",One stop,,L + 5.50,,6.80,,08/2019,,714,,,705,,,0.1,,,714,,,,
258,"California Cryobank, LLC  ^",One stop,,L + 5.50,,6.80,,08/2019,,206,,,206,,,-,,,206,,,,
