,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
226,"Acuity Eyecare Holdings, LLC  (4)",One stop,,L + 6.75,,N/A  (5),,03/2022,,-,,,(2,,,-,,,(2,,,,
227,"ADCS Clinics Intermediate Holdings, LLC",One stop,,L + 5.75,,6.90,,05/2022,,21388,,,20840,,,2.4,,,21388,,,,
228,"ADCS Clinics Intermediate Holdings, LLC  *",One stop,,L + 5.75,,6.90,,05/2022,,109,,,107,,,-,,,109,,,,
229,"ADCS Clinics Intermediate Holdings, LLC  *",One stop,,L + 5.75,,6.90,,05/2022,,32,,,31,,,-,,,32,,,,
230,"ADCS Clinics Intermediate Holdings, LLC",One stop,,P + 4.75,,8.75,,05/2022,,33,,,31,,,-,,,33,,,,
231,"ADCS Clinics Intermediate Holdings, LLC",One stop,,P + 4.75,,8.75,,05/2022,,5,,,2,,,-,,,5,,,,
232,"Agilitas USA, Inc.  ^",Senior loan,,L + 4.00,,5.00,,10/2020,,2114,,,2101,,,0.2,,,2114,,,,
233,"Aris Teleradiology Company, LLC  *",Senior loan,,L + 5.50,,6.65,,03/2021,,2713,,,2690,,,0.3,,,2713,,,,
234,"Aris Teleradiology Company, LLC",Senior loan,,L + 5.50,,6.50,,03/2021,,15,,,15,,,-,,,15,,,,
235,"Avalign Technologies, Inc.  ^",Senior loan,,L + 4.50,,5.50,,07/2021,,1136,,,1132,,,0.1,,,1136,,,,
236,"BIORECLAMATIONIVT, LLC  *^#",One stop,,L + 5.75,,6.75,,01/2021,,14319,,,14130,,,1.6,,,14319,,,,
237,"BIORECLAMATIONIVT, LLC  (4)",One stop,,L + 5.75,,N/A  (5),,01/2021,,-,,,(1,,,-,,,-,,,,
238,"California Cryobank, LLC  ^",One stop,,L + 5.50,,6.65,,08/2019,,1539,,,1531,,,0.2,,,1539,,,,
239,"California Cryobank, LLC  ^",One stop,,L + 5.50,,6.50,,08/2019,,715,,,706,,,0.1,,,715,,,,
240,"California Cryobank, LLC  ^",One stop,,L + 5.50,,6.65,,08/2019,,209,,,208,,,-,,,209,,,,
241,"California Cryobank, LLC  (4)",One stop,,L + 5.50,,N/A  (5),,08/2019,,-,,,(1,,,-,,,-,,,,
242,Certara L.P.  *^#,One stop,,L + 5.50,,6.65,,12/2018,,25997,,,25804,,,2.8,,,25802,,,,
243,Certara L.P.  (4),One stop,,L + 5.50,,N/A  (5),,12/2018,,-,,,(7,,,-,,,(8,,,,
244,"CLP Healthcare Services, Inc.  ^",Senior loan,,L + 5.25,,6.40,,12/2020,,3944,,,3912,,,0.4,,,3944,,,,
245,Curo Health Services LLC  #,Senior loan,,L + 4.75,,5.79,,02/2022,,3290,,,3276,,,0.4,,,3316,,,,
246,"DCA Investment Holding, LLC  *^#",One stop,,L + 5.25,,6.25,,07/2021,,18871,,,18574,,,2.1,,,18871,,,,
247,"DCA Investment Holding, LLC  *^#",One stop,,L + 5.25,,6.25,,07/2021,,13535,,,13408,,,1.5,,,13535,,,,
248,"DCA Investment Holding, LLC  #",One stop,,L + 5.25,,6.25,,07/2021,,2488,,,2443,,,0.3,,,2488,,,,
249,"DCA Investment Holding, LLC",One stop,,P + 4.25,,8.25,,07/2021,,328,,,315,,,-,,,328,,,,
250,"DCA Investment Holding, LLC  (4)",One stop,,L + 5.25,,N/A  (5),,07/2021,,-,,,(4,,,-,,,-,,,,
251,Deca Dental Management LLC  *^,One stop,,L + 6.25,,7.40,,07/2020,,4126,,,4084,,,0.5,,,4126,,,,
252,Deca Dental Management LLC,One stop,,L + 6.25,,7.34,,07/2020,,502,,,497,,,0.1,,,502,,,,
253,Deca Dental Management LLC,One stop,,L + 6.25,,7.25,,07/2020,,50,,,50,,,-,,,50,,,,
254,Deca Dental Management LLC  (4),One stop,,L + 6.25,,N/A  (5),,07/2020,,-,,,(3,,,-,,,-,,,,
255,Delta Educational Systems  *(6),Senior loan,,P + 4.75,,8.50,,12/2017,,1438,,,1433,,,-,,,-,,,,
256,Delta Educational Systems  (4)(6),Senior loan,,L + 6.00,,N/A  (5),,12/2017,,-,,,-,,,-,,,(60,,,,
257,Dental Holdings Corporation,One stop,,L + 5.50,,6.50,,02/2020,,7561,,,7441,,,0.8,,,7561,,,,
258,Dental Holdings Corporation,One stop,,L + 5.50,,6.52,,02/2020,,1151,,,1137,,,0.1,,,1151,,,,
259,Dental Holdings Corporation  (4),One stop,,L + 5.50,,N/A  (5),,02/2020,,-,,,(11,,,-,,,-,,,,
260,"eSolutions, Inc.",One stop,,L + 6.50,,7.50,,03/2022,,12543,,,12312,,,1.4,,,12543,,,,
261,"eSolutions, Inc.  (4)",One stop,,L + 6.50,,N/A  (5),,03/2022,,-,,,(1,,,-,,,-,,,,
262,"G & H Wire Company, Inc.  *^",One stop,,L + 5.75,,6.90,,12/2017,,13090,,,13063,,,1.4,,,13090,,,,
263,"G & H Wire Company, Inc.",One stop,,P + 4.50,,8.50,,12/2017,,250,,,248,,,-,,,250,,,,
264,"Joerns Healthcare, LLC  *^",One stop,,L + 6.50,,7.21 cash/0.50 PIK,,05/2020,,3819,,,3774,,,0.4,,,3667,,,,
265,"Katena Holdings, Inc.  ^",One stop,,L + 6.25,,7.27,,06/2021,,8655,,,8591,,,1.0,,,8655,,,,
266,"Katena Holdings, Inc.  ^",One stop,,L + 6.25,,7.27,,06/2021,,845,,,839,,,0.1,,,845,,,,
267,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value,,,,,,,
268,"Healthcare, Education and Childcare - (continued)",,,,,,,,,,,,,,,,,,,,,,
269,"Katena Holdings, Inc.",One stop,,P + 5.25,,9.25,,06/2021,,,38,,,,37,,,-,,,,38,
270,"Lombart Brothers, Inc.  #",One stop,,L + 6.75,,7.90,,04/2022,,3649,,,3557,,,0.4,,,3594,,,,
271,"Lombart Brothers, Inc.  #(7)",One stop,,L + 6.75,,7.90,,04/2022,,1673,,,1644,,,0.2,,,1648,,,,
272,"Lombart Brothers, Inc.  (7)",One stop,,L + 6.75,,7.75,,04/2022,,2,,,2,,,-,,,2,,,,
273,"Lombart Brothers, Inc.  (4)",One stop,,L + 6.75,,N/A  (5),,04/2022,,-,,,(1,,,-,,,(1,,,,
274,"Maverick Healthcare Group, LLC  *",Senior loan,,L + 7.50,,7.25 cash/2.00 PIK,,04/2017,,1940,,,1939,,,0.2,,,1862,,,,
275,"Maverick Healthcare Group, LLC",Senior loan,,P + 6.50,,5.00 cash/5.50 PIK,,04/2017,,82,,,82,,,-,,,82,,,,
276,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.50,,7.65,,05/2022,,9482,,,9250,,,1.0,,,9482,,,,
277,"Oliver Street Dermatology Holdings, LLC",One stop,,P + 5.50,,8.64,,05/2022,,54,,,53,,,-,,,54,,,,
278,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.50,,7.54,,05/2022,,42,,,41,,,-,,,42,,,,
279,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.50,,7.53,,05/2022,,33,,,32,,,-,,,33,,,,
280,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.50,,7.53,,05/2022,,30,,,30,,,-,,,30,,,,
281,"Oliver Street Dermatology Holdings, LLC  (4)",One stop,,L + 6.50,,N/A  (5),,05/2022,,-,,,(1,,,-,,,-,,,,
282,"Pinnacle Treatment Centers, Inc.",One stop,,L + 6.25,,7.25,,08/2021,,10030,,,9790,,,1.1,,,10030,,,,
283,"Pinnacle Treatment Centers, Inc.",One stop,,P + 5.00,,9.00,,08/2021,,18,,,16,,,-,,,18,,,,
284,"Pinnacle Treatment Centers, Inc.  (4)",One stop,,L + 6.25,,N/A  (5),,08/2021,,-,,,(2,,,-,,,-,,,,
285,"PPT Management Holdings, LLC  ^#",One stop,,L + 6.00,,7.15,,12/2022,,10275,,,10054,,,1.1,,,10275,,,,
286,"PPT Management Holdings, LLC",One stop,,L + 6.00,,7.33,,12/2022,,120,,,116,,,-,,,120,,,,
287,"PPT Management Holdings, LLC",One stop,,L + 6.00,,N/A  (5),,12/2022,,-,,,-,,,-,,,-,,,,
288,Premise Health Holding Corp.  ^#,One stop,,L + 4.50,,5.65,,06/2020,,14887,,,14817,,,1.6,,,14887,,,,
289,Premise Health Holding Corp.  (4),One stop,,L + 4.50,,N/A  (5),,06/2020,,-,,,(14,,,-,,,-,,,,
290,"Pyramid Healthcare, Inc.",One stop,,L + 6.50,,7.50,,08/2019,,20,,,18,,,-,,,20,,,,
291,"Radiology Partners, Inc.  #",One stop,,L + 5.75,,6.90,,09/2020,,22457,,,22185,,,2.5,,,22457,,,,
292,"Radiology Partners, Inc.",One stop,,L + 5.75,,6.90,,09/2020,,930,,,912,,,0.1,,,930,,,,
293,"Radiology Partners, Inc.",One stop,,L + 5.75,,6.90,,09/2020,,704,,,703,,,0.1,,,704,,,,
294,"Radiology Partners, Inc.  (4)",One stop,,L + 5.75,,N/A  (5),,09/2020,,-,,,(4,,,-,,,-,,,,
295,"Reliant Pro ReHab, LLC  *",Senior loan,,L + 5.00,,6.15,,12/2017,,2512,,,2505,,,0.3,,,2512,,,,
296,"Reliant Pro ReHab, LLC",Senior loan,,P + 4.00,,8.00,,12/2017,,308,,,305,,,-,,,308,,,,
297,"Riverchase MSO, LLC  #",Senior loan,,L + 5.25,,6.40,,10/2022,,4033,,,3977,,,0.4,,,4033,,,,
298,"Riverchase MSO, LLC",Senior loan,,L + 5.25,,6.40,,10/2022,,15,,,14,,,-,,,15,,,,
299,RXH Buyer Corporation  *^,One stop,,L + 5.75,,6.90,,09/2021,,17347,,,17090,,,1.8,,,16481,,,,
300,RXH Buyer Corporation  *,One stop,,L + 5.75,,6.90,,09/2021,,1963,,,1934,,,0.2,,,1865,,,,
301,RXH Buyer Corporation,One stop,,P + 4.75,,8.75,,09/2021,,23,,,20,,,-,,,12,,,,
302,RXH Buyer Corporation  (4),One stop,,L + 5.75,,N/A  (5),,09/2021,,-,,,(12,,,-,,,(42,,,,
303,Southern Anesthesia and Surgical,One stop,,L + 5.50,,6.65,,11/2017,,4335,,,4319,,,0.5,,,4335,,,,
304,Southern Anesthesia and Surgical  (4),One stop,,L + 5.50,,N/A  (5),,11/2017,,-,,,(1,,,-,,,-,,,,
305,"Spear Education, LLC  ^",One stop,,L + 5.75,,6.75,,08/2019,,4709,,,4680,,,0.5,,,4709,,,,
306,"Spear Education, LLC",One stop,,L + 5.75,,6.75,,08/2019,,76,,,76,,,-,,,76,,,,
307,"Spear Education, LLC",One stop,,L + 5.75,,N/A  (5),,08/2019,,-,,,-,,,-,,,-,,,,
308,"Summit Behavioral Holdings I, LLC  *",One stop,,L + 5.00,,6.02,,06/2021,,4360,,,4313,,,0.5,,,4360,,,,
309,"Summit Behavioral Holdings I, LLC  (4)",One stop,,L + 5.00,,N/A  (5),,06/2021,,-,,,(1,,,-,,,-,,,,
310,"Summit Behavioral Holdings I, LLC  (4)",One stop,,L + 5.00,,N/A  (5),,06/2021,,-,,,(1,,,-,,,-,,,,
311,"Surgical Information Systems, LLC  ^",Senior loan,,L + 3.00,,4.16,,09/2018,,1645,,,1643,,,0.3,,,1645,,,,
312,"U.S. Anesthesia Partners, Inc.  #",One stop,,L + 5.00,,6.01,,12/2019,,5852,,,5837,,,0.6,,,5852,,,,
313,"U.S. Anesthesia Partners, Inc.  #",Senior loan,,L + 5.00,,6.00,,12/2019,,1593,,,1579,,,0.2,,,1593,,,,
314,"WHCG Management, LLC  *#",Senior loan,,L + 4.75,,5.90,,03/2023,,10400,,,10271,,,1.1,,,10296,,,,
315,"WHCG Management, LLC  (4)",Senior loan,,L + 4.75,,N/A  (5),,03/2023,,-,,,(1,,,-,,,(1,,,,
316,"WHCG Management, LLC  (4)",Senior loan,,L + 4.75,,N/A  (5),,03/2023,,-,,,(3,,,-,,,(4,,,,
317,"WIRB-Copernicus Group, Inc.  *^",Senior loan,,L + 5.00,,6.15,,08/2022,,9862,,,9773,,,1.1,,,9813,,,,
318,"WIRB-Copernicus Group, Inc.  #",Senior loan,,L + 5.00,,6.15,,08/2022,,5694,,,5644,,,0.6,,,5666,,,,
319,"WIRB-Copernicus Group, Inc.",Senior loan,,L + 5.00,,N/A  (5),,08/2022,,-,,,-,,,-,,,-,,,,
320,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value,,,,,,,
321,"Healthcare, Education and Childcare - (continued)",,,,,,,,,,,,,,,,,,,,,,
322,"Young Innovations, Inc.  *",Senior loan,,L + 5.00,,6.15,,01/2019,,,1368,,,,1356,,,0.2,,,,1368,
323,"Young Innovations, Inc.",Senior loan,,L + 5.00,,N/A  (5),,01/2019,,-,,,-,,,-,,,-,,,,
324,,,,,,,,,,337512,,,332994,,,36.8,,,334284,,,,
325,"Home and Office Furnishings, Housewares, and Durable Consumer",,,,,,,,,,,,,,,,,,,,,,
326,1A Smart Start LLC  #,Senior loan,,P + 3.50,,7.50,,02/2022,,933,,,928,,,0.1,,,931,,,,
327,CST Buyer Company  ^,Senior loan,,L + 6.25,,7.46,,03/2023,,2655,,,2583,,,0.3,,,2582,,,,
328,CST Buyer Company  (4),Senior loan,,L + 6.25,,N/A  (5),,03/2023,,-,,,(1,,,-,,,(1,,,,
329,"Plano Molding Company, LLC  *^#",One stop,,L + 7.50,,8.50,,05/2021,,14558,,,14382,,,1.5,,,13394,,,,
330,,,,,,,,,,18146,,,17892,,,1.9,,,16906,,,,
331,"Hotels, Motels, Inns, and Gaming",,,,,,,,,,,,,,,,,,,,,,
332,"Aimbridge Hospitality, LLC  ^",Senior loan,,L + 4.50,,5.75,,10/2018,,807,,,798,,,0.1,,,807,,,,
333,Insurance,,,,,,,,,,,,,,,,,,,,,,
334,"Captive Resources Midco, LLC  *^#",One stop,,L + 5.75,,6.75,,06/2020,,25991,,,25776,,,2.9,,,25991,,,,
335,"Captive Resources Midco, LLC  (4)",One stop,,L + 5.75,,N/A  (5),,06/2020,,-,,,(14,,,-,,,-,,,,
336,"Captive Resources Midco, LLC  (4)",One stop,,L + 5.75,,N/A  (5),,06/2020,,-,,,(15,,,-,,,-,,,,
337,"Higginbotham Insurance Agency, Inc.  *",Senior loan,,L + 5.00,,6.00,,11/2021,,1603,,,1591,,,0.2,,,1603,,,,
338,"Internet Pipeline, Inc.",One stop,,L + 7.25,,8.25,,08/2022,,4886,,,4783,,,0.5,,,4886,,,,
339,"Internet Pipeline, Inc.  (4)",One stop,,L + 7.25,,N/A  (5),,08/2021,,-,,,(1,,,-,,,-,,,,
340,"RSC Acquisition, Inc.  #",Senior loan,,L + 5.25,,6.40,,11/2022,,626,,,621,,,0.1,,,626,,,,
341,,,,,,,,,,33106,,,32741,,,3.7,,,33106,,,,
342,"Leisure, Amusement, Motion Pictures, Entertainment",,,,,,,,,,,,,,,,,,,,,,
343,"NFD Operating, LLC  *",One stop,,L + 7.00,,8.25,,06/2021,,2337,,,2307,,,0.3,,,2337,,,,
344,"NFD Operating, LLC",One stop,,P + 5.75,,9.75,,06/2021,,12,,,12,,,-,,,12,,,,
345,"NFD Operating, LLC  (4)",One stop,,L + 7.00,,N/A  (5),,06/2021,,-,,,(1,,,-,,,-,,,,
346,"Self Esteem Brands, LLC  *^#",Senior loan,,L + 4.75,,5.75,,02/2020,,18780,,,18663,,,2.1,,,18593,,,,
347,"Self Esteem Brands, LLC  (4)",Senior loan,,L + 4.75,,N/A  (5),,02/2020,,-,,,(5,,,-,,,(8,,,,
348,"Teaching Company, The",One stop,,L + 6.25,,7.25,,08/2020,,18831,,,18639,,,2.0,,,18454,,,,
349,"Teaching Company, The",One stop,,L + 6.25,,7.51,,08/2020,,58,,,57,,,-,,,55,,,,
350,"Titan Fitness, LLC  *",One stop,,L + 7.00,,8.25,,09/2019,,13156,,,13028,,,1.4,,,13156,,,,
351,"Titan Fitness, LLC  *",One stop,,L + 7.00,,8.25,,09/2019,,1742,,,1731,,,0.2,,,1742,,,,
352,"Titan Fitness, LLC",One stop,,L + 7.00,,8.25,,09/2019,,1163,,,1133,,,0.1,,,1163,,,,
353,"Titan Fitness, LLC",One stop,,P + 5.75,,9.75,,09/2019,,908,,,897,,,0.1,,,908,,,,
354,,,,,,,,,,56987,,,56461,,,6.2,,,56412,,,,
355,"Mining, Steel, Iron and Non-Precious Metals",,,,,,,,,,,,,,,,,,,,,,
356,"Benetech, Inc.  *",One stop,,L + 11.00,,10.25 cash/2.00 PIK,10/2017,,4528,,,4522,,,0.4,,,4075,,,,,
357,"Benetech, Inc.  (4)",One stop,,P + 9.75,,11.64 cash/2.00 PIK,10/2017,,65,,,64,,,-,,,(46,,,,,
358,,,,,,,,,,4593,,,4586,,,0.4,,,4029,,,,
359,Oil and Gas,,,,,,,,,,,,,,,,,,,,,,
360,"Drilling Info, Inc.  ^#(8)",One stop,,L + 5.25,,6.27,,6/2020,,1765,,,1745,,,0.2,,,1765,,,,
361,"Drilling Info, Inc.  *(8)",One stop,,L + 5.25,,6.27,,6/2020,,503,,,494,,,0.1,,,503,,,,
362,"Drilling Info, Inc.  (8)",One stop,,L + 5.25,,N/A  (5),,06/2020,,-,,,-,,,-,,,-,,,,
363,,,,,,,,,,2268,,,2239,,,0.3,,,2268,,,,
364,Personal and Non Durable Consumer Products (Mfg. Only),,,,,,,,,,,,,,,,,,,,,,
365,"Georgica Pine Clothiers, LLC",One stop,,L + 5.50,,6.65,,11/2021,,5707,,,5619,,,0.6,,,5707,,,,
366,"Georgica Pine Clothiers, LLC  ^",One stop,,L + 5.50,,6.65,,11/2021,,497,,,493,,,0.1,,,497,,,,
367,"Georgica Pine Clothiers, LLC  *",One stop,,L + 5.50,,6.65,,11/2021,,349,,,346,,,0.1,,,349,,,,
368,"Georgica Pine Clothiers, LLC",One stop,,P + 4.50,,8.50,,11/2021,,28,,,27,,,-,,,28,,,,
369,"Massage Envy, LLC  *^#",One stop,,L + 6.75,,7.90,,09/2020,,35368,,,34987,,,3.9,,,35368,,,,
370,"Massage Envy, LLC",One stop,,L + 6.75,,7.79,,09/2020,,100,,,99,,,-,,,100,,,,
371,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value,,,,,,,
372,Personal and Non Durable Consumer Products (Mfg. Only) - (continued),,,,,,,,,,,,,,,,,,,,,,
373,"Massage Envy, LLC  (4)",One stop,,L + 6.75,,N/A  (5),,09/2020,,,-,,,,(12,,,-,,,,-,
374,"Orthotics Holdings, Inc.  *#",One stop,,L + 5.00,,6.00,,02/2020,,8333,,,8272,,,0.9,,,8083,,,,
375,"Orthotics Holdings, Inc.  *#(7)",One stop,,L + 5.00,,6.00,,02/2020,,1366,,,1356,,,0.1,,,1325,,,,
376,"Orthotics Holdings, Inc.  (4)(7)",One stop,,L + 5.00,,N/A  (5),,02/2020,,-,,,(1,,,-,,,-,,,,
377,"Orthotics Holdings, Inc.  (4)",One stop,,L + 5.00,,N/A  (5),,02/2020,,-,,,(9,,,-,,,-,,,,
378,Team Technologies Acquisition Company  ^,Senior loan,,L + 5.00,,6.25,,12/2017,,4538,,,4529,,,0.5,,,4529,,,,
379,Team Technologies Acquisition Company  #,Senior loan,,L + 5.50,,6.76,,12/2017,,836,,,833,,,0.1,,,846,,,,
380,Team Technologies Acquisition Company  (4),Senior loan,,L + 5.00,,N/A  (5),,12/2017,,-,,,(1,,,-,,,(1,,,,
381,,,,,,,,,,57122,,,56538,,,6.3,,,56831,,,,
382,"Personal, Food and Miscellaneous Services",,,,,,,,,,,,,,,,,,,,,,
383,"Community Veterinary Partners, LLC  (4)",One stop,,L + 5.50,,N/A  (5),,10/2021,,-,,,(1,,,-,,,-,,,,
384,"Ignite Restaurant Group, Inc. (Joe's Crab Shack)  ^",One stop,,L + 7.00,,8.06,,02/2019,,4300,,,4272,,,0.4,,,3225,,,,
385,PetVet Care Centers LLC  #,Senior loan,,L + 4.75,,5.90,,12/2020,,5807,,,5728,,,0.6,,,5807,,,,
386,PetVet Care Centers LLC  #,Senior loan,,L + 4.75,,5.90,,12/2020,,1213,,,1197,,,0.1,,,1213,,,,
387,PetVet Care Centers LLC,Senior loan,,P + 3.75,,7.41,,12/2019,,184,,,176,,,-,,,184,,,,
388,Vetcor Professional Practices LLC  *^#,One stop,,L + 6.00,,7.15,,04/2021,,28897,,,28437,,,3.2,,,28897,,,,
389,Vetcor Professional Practices LLC  *,One stop,,L + 6.00,,7.15,,04/2021,,961,,,953,,,0.1,,,961,,,,
390,Vetcor Professional Practices LLC  #,One stop,,L + 6.00,,7.15,,04/2021,,953,,,937,,,0.1,,,953,,,,
391,Vetcor Professional Practices LLC,One stop,,L + 6.00,,7.15,,04/2021,,866,,,851,,,0.1,,,866,,,,
392,Vetcor Professional Practices LLC,One stop,,L + 6.00,,7.15,,04/2021,,748,,,731,,,0.1,,,748,,,,
393,Vetcor Professional Practices LLC,One stop,,L + 6.00,,7.15,,04/2021,,729,,,717,,,0.1,,,729,,,,
394,Vetcor Professional Practices LLC  #,One stop,,L + 6.00,,7.15,,04/2021,,287,,,284,,,-,,,287,,,,
395,Vetcor Professional Practices LLC  #,One stop,,L + 6.00,,7.15,,04/2021,,235,,,233,,,-,,,235,,,,
396,Vetcor Professional Practices LLC,One stop,,L + 6.00,,7.15,,04/2021,,49,,,40,,,-,,,49,,,,
397,Vetcor Professional Practices LLC  (4),One stop,,L + 6.00,,N/A  (5),,04/2021,,-,,,(4,,,-,,,-,,,,
398,"Veterinary Specialists of North America, LLC  *^#",One stop,,L + 5.25,,6.28,,07/2021,,7443,,,7362,,,0.8,,,7349,,,,
399,"Veterinary Specialists of North America, LLC  *",One stop,,L + 5.25,,6.28,,07/2021,,63,,,63,,,-,,,63,,,,
400,"Veterinary Specialists of North America, LLC  (4)",One stop,,L + 5.25,,N/A  (5),,07/2021,,-,,,(3,,,-,,,(3,,,,
401,"Veterinary Specialists of North America, LLC  (4)",One stop,,L + 5.25,,N/A  (5),,07/2021,,-,,,(17,,,-,,,(17,,,,
402,"Wetzel's Pretzels, LLC",One stop,,L + 6.75,,7.75,,09/2021,,6839,,,6673,,,0.8,,,6839,,,,
403,"Wetzel's Pretzels, LLC  (4)",One stop,,L + 6.75,,N/A  (5),,09/2021,,-,,,(1,,,-,,,-,,,,
404,,,,,,,,,,59574,,,58628,,,6.4,,,58385,,,,
405,Printing and Publishing,,,,,,,,,,,,,,,,,,,,,,
406,"Brandmuscle, Inc.  #",Senior loan,,L + 5.00,,6.15,,12/2021,,627,,,622,,,0.1,,,632,,,,
407,"Market Track, LLC  *^#",One stop,,L + 7.00,,8.15,,10/2019,,28455,,,28248,,,3.1,,,28455,,,,
408,"Market Track, LLC  *",One stop,,L + 7.00,,8.09,,10/2019,,2164,,,2148,,,0.2,,,2164,,,,
409,"Market Track, LLC  #",One stop,,L + 7.00,,8.08,,10/2019,,2130,,,2118,,,0.2,,,2130,,,,
410,"Market Track, LLC",One stop,,L + 7.00,,8.09,,10/2019,,1759,,,1743,,,0.2,,,1759,,,,
411,"Market Track, LLC  *",One stop,,L + 7.00,,8.15,,10/2019,,1278,,,1273,,,0.2,,,1278,,,,
412,"Marketo, Inc.",One stop,,L + 9.50,,10.65,,08/2021,,9940,,,9679,,,1.1,,,9940,,,,
413,"Marketo, Inc.  (4)",One stop,,L + 9.50,,N/A  (5),,08/2021,,-,,,(2,,,-,,,-,,,,
414,,,,,,,,,,46353,,,45829,,,5.1,,,46358,,,,
415,Retail Stores,,,,,,,,,,,,,,,,,,,,,,
416,Batteries Plus Holding Corporation,One stop,,L + 6.75,,7.75,,07/2022,,13791,,,13478,,,1.5,,,13791,,,,
417,Batteries Plus Holding Corporation  (4),One stop,,L + 6.75,,N/A  (5),,07/2022,,-,,,(2,,,-,,,-,,,,
418,"CVS Holdings I, LP  *^#",One stop,,L + 6.25,,7.40,,08/2021,,22171,,,21846,,,2.4,,,22171,,,,
419,"CVS Holdings I, LP  *",One stop,,L + 6.25,,7.40,,08/2021,,319,,,314,,,-,,,319,,,,
420,"CVS Holdings I, LP  (4)",One stop,,L + 6.25,,N/A  (5),,08/2020,,-,,,(2,,,-,,,-,,,,
421,"CVS Holdings I, LP  (4)",One stop,,L + 6.25,,N/A  (5),,08/2021,,-,,,(7,,,-,,,-,,,,
422,"Cycle Gear, Inc.  ^",One stop,,L + 6.50,,7.50,,01/2020,,10479,,,10351,,,1.2,,,10479,,,,
423,"Cycle Gear, Inc.",One stop,,P + 5.25,,9.25,,01/2020,,993,,,978,,,0.1,,,993,,,,
424,"Cycle Gear, Inc.  (4)",One stop,,L + 6.50,,N/A  (5),,01/2020,,-,,,(7,,,-,,,-,,,,
425,"DTLR, Inc.  *^",One stop,,L + 6.50,,7.54,,10/2020,,11337,,,11256,,,1.2,,,11337,,,,
426,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value,,,,,,,
427,Retail Stores - (continued),,,,,,,,,,,,,,,,,,,,,,
428,"Elite Sportswear, L.P.",Senior loan,,L + 5.25,,6.40,,03/2020,,,6977,,,,6871,,,0.8,,,,6991,
429,"Elite Sportswear, L.P.",Senior loan,,L + 5.00,,6.15,,03/2020,,2806,,,2763,,,0.3,,,2793,,,,
430,"Elite Sportswear, L.P.",Senior loan,,L + 5.25,,6.40,,03/2020,,1444,,,1427,,,0.2,,,1447,,,,
431,"Elite Sportswear, L.P.",Senior loan,,P + 3.75,,7.75,,03/2020,,427,,,421,,,-,,,424,,,,
432,"Elite Sportswear, L.P.",Senior loan,,L + 5.25,,6.40,,03/2020,,219,,,216,,,-,,,219,,,,
433,"Express Oil Change, LLC",Senior loan,,L + 5.00,,6.15,,12/2017,,1676,,,1668,,,0.2,,,1676,,,,
434,"Express Oil Change, LLC  ^",Senior loan,,L + 5.00,,6.04,,12/2017,,460,,,458,,,0.1,,,460,,,,
435,"Express Oil Change, LLC",Senior loan,,L + 5.00,,N/A  (5),,04/2018,,-,,,-,,,-,,,-,,,,
436,"Feeders Supply Company, LLC",One stop,,L + 5.75,,6.75,,04/2021,,5221,,,5124,,,0.6,,,5221,,,,
437,"Feeders Supply Company, LLC",Subordinated debt,,N/A,,12.50 cash/7.00 PIK,,04/2021,,57,,,57,,,-,,,57,,,,
438,"Feeders Supply Company, LLC",One stop,,L + 5.75,,6.75,,04/2021,,3,,,2,,,-,,,3,,,,
439,"Marshall Retail Group, LLC, The  ^#",One stop,,L + 6.00,,7.00,,08/2020,,12144,,,12058,,,1.3,,,11902,,,,
440,"Marshall Retail Group, LLC, The  (4)",One stop,,L + 6.00,,N/A  (5),,08/2019,,-,,,(15,,,-,,,(44,,,,
441,Mills Fleet Farm Group LLC  *^,One stop,,L + 5.50,,6.50,,02/2022,,1815,,,1715,,,0.2,,,1815,,,,
442,"Paper Source, Inc.  ^#",One stop,,L + 6.25,,7.40,,09/2018,,12691,,,12633,,,1.4,,,12691,,,,
443,"Paper Source, Inc.  *",One stop,,L + 6.25,,7.40,,09/2018,,1685,,,1675,,,0.2,,,1685,,,,
444,"Paper Source, Inc.  (4)",One stop,,L + 6.25,,N/A  (5),,09/2018,,-,,,(6,,,-,,,-,,,,
445,Pet Holdings ULC  *^(7)(9),One stop,,L + 5.50,,6.50,,07/2022,,14701,,,14443,,,1.6,,,14701,,,,
446,Pet Holdings ULC  (7)(9),One stop,,P + 4.50,,8.50,,07/2022,,64,,,61,,,-,,,64,,,,
