,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
320,,"Blades Buyer, Inc.+(5)",Senior loan,,L + 4.50,,,N/A(6),,08/2025,,-,,,(17),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,,"Blue River Pet Care, LLC*#+",One stop,,L + 5.00,(a),,5.08,,07/2026,,34829,,,34787,,,1.3,,34479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,,"Blue River Pet Care, LLC+",One stop,,L + 5.00,(a)(c),,5.10,,07/2026,,3195,,,3142,,,0.1,,3164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,,"Blue River Pet Care, LLC+",One stop,,L + 5.00,(c),,5.13,,07/2026,,451,,,320,,,-,,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,,"Blue River Pet Care, LLC+(5)",One stop,,L + 5.00,,,N/A(6),,08/2025,,-,,,(2),,,-,,(4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,,"CCSL Holdings, LLC*+",One stop,,L + 5.75,(c),,6.75,,12/2026,,15555,,,15384,,,0.6,,15555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,,"CCSL Holdings, LLC+",One stop,,L + 5.75,(c),,6.75,,12/2026,,4198,,,4138,,,0.2,,4198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,,"CCSL Holdings, LLC+",One stop,,P + 4.75,(f),,8.00,,12/2026,,10,,,8,,,-,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,,CMI Parent Inc.#+,Senior loan,,L + 4.00,(c),,5.00,,08/2025,,6566,,,6669,,,0.3,,6501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,,CMI Parent Inc.+(5),Senior loan,,L + 4.00,,,N/A(6),,08/2025,,-,,,(2),,,-,,(4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,,"G & H Wire Company, Inc.#+",One stop,,L + 6.25,(c),,7.25,,09/2023,,11099,,,11056,,,0.5,,11099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,,"G & H Wire Company, Inc.+",One stop,,L + 6.25,(c),,7.25,,09/2022,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,,"Joerns Healthcare, LLC*+",One stop,,L + 6.00,(c),,7.00,,08/2024,,1984,,,1939,,,0.1,,1746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,,"Joerns Healthcare, LLC*+",One stop,,L + 6.00,(c),,7.00,,08/2024,,1908,,,1876,,,0.1,,1679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,,"Katena Holdings, Inc.#+",One stop,,L + 6.00,(c),,7.00,,06/2024,,12595,,,12487,,,0.5,,12595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,,"Katena Holdings, Inc.#+",One stop,,L + 6.00,(c),,7.00,,06/2024,,1230,,,1220,,,-,,1230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,,"Katena Holdings, Inc.+",One stop,,L + 6.00,(c),,7.00,,06/2024,,985,,,977,,,-,,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,,"Katena Holdings, Inc.+",One stop,,L + 6.00,(c),,7.00,,06/2024,,920,,,912,,,-,,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,,"Katena Holdings, Inc.#+",One stop,,L + 6.00,(c),,7.00,,06/2024,,843,,,835,,,-,,843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,,"Katena Holdings, Inc.+",One stop,,L + 6.00,(c),,7.00,,06/2024,,70,,,68,,,-,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,,"Lombart Brothers, Inc.*#+~",One stop,,L + 6.25,(c),,7.25,,04/2023,,28948,,,28920,,,1.2,,28948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,,"Lombart Brothers, Inc.#+(8)",One stop,,L + 6.25,(c),,7.25,,04/2023,,3100,,,3099,,,0.1,,3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,,"Lombart Brothers, Inc.+",One stop,,L + 6.25,(a),,7.25,,04/2023,,116,,,115,,,-,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,,"Lombart Brothers, Inc.+(8)",One stop,,L + 6.25,(a),,7.25,,04/2023,,50,,,49,,,-,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,,,,,,,,,,,,156770,,,155892,,,6.0,,155447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,,Health Care Providers & Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,,"Active Day, Inc.#+",One stop,,L + 6.00,(c),,7.00,,12/2021,,,23143,,,,23194,,,0.8,,,20828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,,"Active Day, Inc.#+",One stop,,L + 6.00,(c),,7.00,,12/2021,,1786,,,1790,,,0.1,,1607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,,"Active Day, Inc.*#",One stop,,L + 6.00,(c),,7.00,,12/2021,,1151,,,1153,,,-,,1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,,"Active Day, Inc.+",One stop,,L + 6.00,(c),,7.00,,12/2021,,917,,,921,,,-,,825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,,"Active Day, Inc.+",One stop,,L + 6.00,(c),,7.00,,12/2021,,809,,,809,,,-,,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,,"Active Day, Inc.*#",One stop,,L + 6.00,(c),,7.00,,12/2021,,796,,,796,,,-,,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,,"Active Day, Inc.+(5)",One stop,,L + 6.00,(c),,7.00,,12/2021,,2,,,2,,,-,,(18),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,,"Active Day, Inc.+",One stop,,L + 6.00,(c),,7.00,,12/2021,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,,"Acuity Eyecare Holdings, LLC+",One stop,,L + 5.00,(c),,6.00,,03/2025,,6275,,,6087,,,0.2,,6275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,,"Acuity Eyecare Holdings, LLC+",One stop,,L + 6.25,(c),,7.25,,03/2025,,4119,,,4130,,,0.2,,4191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,,"Acuity Eyecare Holdings, LLC+",One stop,,L + 6.25,(c),,7.25,,03/2025,,3669,,,3634,,,0.1,,3734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,,"Acuity Eyecare Holdings, LLC#+",One stop,,L + 6.25,(c),,7.25,,03/2025,,3504,,,3561,,,0.2,,3567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,,"Acuity Eyecare Holdings, LLC+~",One stop,,L + 6.25,(c),,7.25,,03/2025,,3235,,,3312,,,0.1,,3293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,,"Acuity Eyecare Holdings, LLC+~",One stop,,L + 6.25,(c),,7.25,,03/2025,,1888,,,1959,,,0.1,,1921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,,"Acuity Eyecare Holdings, LLC+",One stop,,L + 6.25,(c),,7.25,,03/2025,,457,,,469,,,-,,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,,"Acuity Eyecare Holdings, LLC+",One stop,,L + 13.00,(c),,7.25 cash/6.75 PIK,,03/2025,,238,,,237,,,-,,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,,"Acuity Eyecare Holdings, LLC+",One stop,,L + 6.25,(c)(f),,7.29,,03/2025,,195,,,194,,,-,,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,,"Acuity Eyecare Holdings, LLC+",One stop,,L + 6.25,(c),,7.25,,03/2025,,168,,,167,,,-,,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,,"Acuity Eyecare Holdings, LLC+",Senior loan,,L + 6.25,(c),,7.25,,03/2025,,111,,,110,,,-,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,,"Acuity Eyecare Holdings, LLC+",One stop,,L + 13.00,(c),,7.25 cash/6.75 PIK,,03/2025,,91,,,90,,,-,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,,"Acuity Eyecare Holdings, LLC+",One stop,,L + 6.25,(c),,7.25,,03/2025,,1,,,1,,,-,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,,"Advanced Pain Management Holdings, Inc.+(7)",Senior loan,,P + 3.75,(f),,7.00,,07/2021,,11412,,,6855,,,-,,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,,"Advanced Pain Management Holdings, Inc.+(7)",Senior loan,,L + 8.50,(a),,9.75,,07/2021,,4082,,,7,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,,"Advanced Pain Management Holdings, Inc.+(7)",Senior loan,,P + 3.75,(f),,7.00,,07/2021,,781,,,469,,,-,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,,"Advanced Pain Management Holdings, Inc.+(7)",Senior loan,,P + 3.75,(f),,7.00,,07/2021,,576,,,540,,,-,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+,One stop,,L + 6.00,(c),,7.00,,03/2027,,3976,,,3922,,,0.2,,3976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+,One stop,,L + 10.50,(c),,11.50,,03/2028,,1680,,,1658,,,0.1,,1680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+,One stop,,L + 6.00,(c),,7.00,,03/2027,,1666,,,1623,,,0.1,,1666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+,One stop,,L + 10.50,(c),,11.50,,03/2028,,472,,,466,,,-,,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+(5),One stop,,L + 6.00,,,N/A(6),,03/2027,,-,,,(2),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,,"CRH Healthcare Purchaser, Inc.*~",Senior loan,,L + 4.50,(c),,5.50,,12/2024,,19502,,,19498,,,0.7,,19306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,,"CRH Healthcare Purchaser, Inc.+",Senior loan,,L + 4.50,(c),,5.50,,12/2024,,5250,,,5199,,,0.2,,5197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,,"CRH Healthcare Purchaser, Inc.+",Senior loan,,L + 4.50,(c),,5.50,,12/2024,,4153,,,4133,,,0.2,,4112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,,"CRH Healthcare Purchaser, Inc.+(5)",Senior loan,,L + 4.50,,,N/A(6),,12/2024,,-,,,(2),,,-,,(4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,,Datix Bidco Limited+(8)(9)(10),Senior loan,,L + 4.50,(i),,4.55,,04/2025,,60764,,,59559,,,2.3,,58750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,,Datix Bidco Limited+(8)(9)(10),Second lien,,L + 7.75,(i),,7.80,,04/2026,,21561,,,21133,,,0.8,,20847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,,"Emerge Intermediate, Inc.*#",One stop,,L + 8.50,(c),,7.00 cash/2.50 PIK,,05/2024,,19256,,,19069,,,0.7,,19256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,,"Emerge Intermediate, Inc.+(5)",One stop,,L + 6.00,,,N/A(6),,05/2024,,-,,,(2),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,,Encorevet Group LLC+,One stop,,L + 5.25,(c),,6.25,,11/2024,,995,,,987,,,-,,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,,Encorevet Group LLC+,Senior loan,,L + 5.25,(c),,6.25,,11/2024,,247,,,245,,,-,,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,,Health Care Providers & Services - (continued),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,,Encorevet Group LLC+,One stop,,L + 5.25,(c),,6.25,,11/2024,,,164,,,,163,,,-,,,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,,Encorevet Group LLC+,Senior loan,,L + 5.25,(c),,6.25,,11/2024,,111,,,111,,,-,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,,Encorevet Group LLC+,One stop,,L + 5.25,(c),,6.25,,11/2024,,99,,,93,,,-,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,,Encorevet Group LLC+,Senior loan,,L + 5.25,(c),,6.25,,11/2024,,69,,,69,,,-,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,,Encorevet Group LLC+,Senior loan,,L + 5.25,(c),,6.25,,11/2024,,57,,,57,,,-,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,,Encorevet Group LLC+,One stop,,L + 5.25,(b),,6.25,,11/2024,,32,,,32,,,-,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,,Encorevet Group LLC+,Senior loan,,L + 5.25,(c),,6.25,,11/2024,,10,,,10,,,-,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,,Encorevet Group LLC+(5),Senior loan,,L + 5.25,,,N/A(6),,11/2024,,-,,,-,,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,,"ERC Finance, LLC+",One stop,,L + 6.00,(a)(c),,7.00,,04/2024,,6999,,,6879,,,0.3,,6999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,,"ERC Finance, LLC+",One stop,,L + 6.00,(a),,7.00,,04/2024,,7,,,6,,,-,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,,"ERC Finance, LLC+(5)",One stop,,L + 6.00,,,N/A(6),,04/2024,,-,,,(3),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,,Eyecare Services Partners Holdings LLC+,One stop,,L + 6.25,(c),,2.00 cash/5.25 PIK,,05/2023,,18333,,,18397,,,0.6,,15583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,,Eyecare Services Partners Holdings LLC*+,One stop,,L + 6.25,(c),,2.00 cash/5.25 PIK,,05/2023,,8042,,,8121,,,0.3,,6836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,,Eyecare Services Partners Holdings LLC*#,One stop,,L + 6.25,(c),,2.00 cash/5.25 PIK,,05/2023,,7043,,,7116,,,0.2,,5986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,,Eyecare Services Partners Holdings LLC+,One stop,,L + 6.25,(c),,2.00 cash/5.25 PIK,,05/2023,,5183,,,5197,,,0.2,,4406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,,Eyecare Services Partners Holdings LLC*+,One stop,,L + 6.25,(c),,2.00 cash/5.25 PIK,,05/2023,,2405,,,2430,,,0.1,,2044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,,Eyecare Services Partners Holdings LLC*+,One stop,,L + 6.25,(c),,2.00 cash/5.25 PIK,,05/2023,,1543,,,1559,,,0.1,,1312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,,Eyecare Services Partners Holdings LLC*#,One stop,,L + 6.25,(c),,2.00 cash/5.25 PIK,,05/2023,,1141,,,1152,,,-,,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,,Eyecare Services Partners Holdings LLC*#,One stop,,L + 6.25,(c),,2.00 cash/5.25 PIK,,05/2023,,1006,,,1016,,,-,,854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,,Eyecare Services Partners Holdings LLC*+,One stop,,L + 6.25,(c),,2.00 cash/5.25 PIK,,05/2023,,649,,,654,,,-,,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,,Eyecare Services Partners Holdings LLC+,One stop,,L + 6.25,(c),,2.00 cash/5.25 PIK,,05/2023,,400,,,399,,,-,,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.~(8)(9)(12)",One stop,,C + 4.50,(m),,5.50,,03/2027,,11713,,,11622,,,0.5,,12364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,,C + 4.50,(m),,5.50,,03/2027,,187,,,185,,,-,,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,,C + 4.50,(m),,5.50,,03/2027,,110,,,105,,,-,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(12)",One stop,,L + 4.50,(c),,5.50,,03/2027,,20,,,19,,,-,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,,Klick Inc.+(8)(12),Senior loan,,L + 4.50,(c),,5.50,,03/2028,,10098,,,10005,,,0.4,,10115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,,Klick Inc.+(5)(8)(12),Senior loan,,L + 4.50,,,N/A(6),,03/2026,,-,,,(1),,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,,"Krueger-Gilbert Health Physics, LLC+~",Senior loan,,L + 5.25,(c),,6.25,,05/2025,,2335,,,2326,,,0.1,,2335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,,"Krueger-Gilbert Health Physics, LLC+",Senior loan,,L + 5.25,(c),,6.25,,05/2025,,1874,,,1873,,,0.1,,1874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,,"Krueger-Gilbert Health Physics, LLC+",Senior loan,,L + 5.25,(c),,6.25,,05/2025,,1102,,,1132,,,-,,1102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,,"Krueger-Gilbert Health Physics, LLC+",Senior loan,,L + 5.25,(c),,6.25,,05/2025,,60,,,60,,,-,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,,"Krueger-Gilbert Health Physics, LLC+(5)",Senior loan,,L + 5.25,,,N/A(6),,05/2025,,-,,,(20),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,,"MD Now Holdings, Inc.#+",One stop,,L + 5.00,(c),,6.00,,08/2025,,22373,,,22415,,,0.9,,22373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,,"MD Now Holdings, Inc.+",One stop,,L + 5.00,(c),,6.00,,08/2025,,619,,,619,,,-,,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,,"MD Now Holdings, Inc.+(5)",One stop,,L + 5.00,,,N/A(6),,08/2025,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,,"MWD Management, LLC & MWD Services, Inc.#+",One stop,,L + 5.50,(c),,6.50,,06/2023,,9286,,,9253,,,0.4,,9286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,,"MWD Management, LLC & MWD Services, Inc.#",One stop,,L + 5.50,(c),,6.50,,06/2023,,4471,,,4514,,,0.2,,4471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,,"MWD Management, LLC & MWD Services, Inc.+(5)",One stop,,L + 5.50,,,N/A(6),,06/2022,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,,C + 5.50,(m),,6.50,,05/2028,,20435,,,20144,,,0.8,,19553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,,C + 5.50,(m),,6.50,,05/2028,,1111,,,1075,,,-,,1094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(12)",One stop,,L + 5.50,(c),,6.50,,05/2028,,501,,,460,,,-,,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(12)",One stop,,L + 5.50,(c),,6.50,,05/2026,,41,,,40,,,-,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,,C + 5.50,(m),,6.50,,05/2026,,20,,,17,,,-,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,,Health Care Providers & Services - (continued),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,,"NVA Holdings, Inc.~",Senior loan,,L + 3.50,(a),,3.63,,02/2026,,,2766,,,,2746,,,0.1,,,2766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(c),,7.25,,05/2022,,19156,,,17460,,,0.6,,13743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(c),,7.25,,05/2022,,2223,,,1878,,,0.1,,1595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(c),,7.25,,05/2022,,2107,,,1909,,,0.1,,1511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(c),,7.25,,05/2022,,1595,,,1347,,,-,,1144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(c),,7.25,,05/2022,,1409,,,1190,,,-,,1011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(c),,7.25,,05/2022,,1227,,,1036,,,-,,880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(c),,7.25,,05/2022,,955,,,807,,,-,,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(c),,7.25,,05/2022,,828,,,699,,,-,,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(c),,7.25,,05/2022,,511,,,431,,,-,,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
