,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
347,,"Blue River Pet Care, LLC+(5)",One stop,,L + 5.00,,,N/A(6),,08/2025,,-,,,(2),,,-,,(4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,,"Blue River Pet Care, LLC+(5)",One stop,,L + 5.00,,,N/A(6),,07/2026,,-,,,(39),,,-,,(39),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,,"Blue River Pet Care, LLC+(5)",One stop,,L + 5.00,,,N/A(6),,07/2026,,-,,,(14),,,-,,(15),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,,"CCSL Holdings, LLC*+",One stop,,L + 6.00,(c),,7.50,,12/2026,,15477,,,15323,,,0.6,,15477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,,"CCSL Holdings, LLC+",One stop,,L + 6.00,(c),,7.50,,12/2026,,4177,,,4123,,,0.2,,4177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,,"CCSL Holdings, LLC+",One stop,,L + 6.00,(b)(e),,7.31,,12/2026,,50,,,48,,,-,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,,CMI Parent Inc.#+,Senior loan,,L + 4.25,(b),,5.06,,08/2025,,6532,,,6608,,,0.2,,6532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,,CMI Parent Inc.+,Senior loan,,L + 4.25,(b),,5.26,,08/2025,,3236,,,3208,,,0.1,,3236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,,CMI Parent Inc.+(5),Senior loan,,L + 4.25,,,N/A(6),,08/2025,,-,,,(2),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,,"G & H Wire Company, Inc.#+",One stop,,L + 7.00,(c),,8.50,,09/2023,,11042,,,11011,,,0.5,,11042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,,"G & H Wire Company, Inc.+",One stop,,L + 7.00,(b)(c),,8.00,,09/2022,,72,,,71,,,-,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,,"Joerns Healthcare, LLC*+",One stop,,L + 6.00,(b),,7.00,,08/2024,,1993,,,1957,,,-,,1236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,,"Joerns Healthcare, LLC*+(7)",One stop,,L + 6.00,(b),,7.00,,08/2024,,1916,,,1889,,,-,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,,"Joerns Healthcare, LLC+",One stop,,N/A,,,15.00 PIK,,11/2022,,1197,,,1179,,,-,,1197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,,"Lombart Brothers, Inc.*#+~",One stop,,L + 6.25,(b),,7.25,,04/2023,,28793,,,28775,,,1.1,,28793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,,"Lombart Brothers, Inc.+",One stop,,L + 6.25,(b),,7.26,,04/2023,,5201,,,5149,,,0.2,,5201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,,"Lombart Brothers, Inc.#+(8)",One stop,,L + 6.25,(b),,7.25,,04/2023,,3084,,,3083,,,0.2,,3084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,,"Lombart Brothers, Inc.+",One stop,,L + 6.25,(a),,7.25,,04/2023,,116,,,115,,,-,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,,"Lombart Brothers, Inc.+(8)",One stop,,L + 6.25,(a),,7.25,,04/2023,,50,,,50,,,-,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,,,,,,,,,,,,161163,,,160157,,,6.0,,157950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,,Health Care Providers & Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,,"AAH TOPCO, LLC +",One stop,,L + 5.50,(a),,6.25,,12/2027,,,8371,,,,8291,,,0.3,,,8371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,,"AAH TOPCO, LLC +",Subordinated debt,,N/A,,,11.50 PIK,,12/2031,,1019,,,1000,,,-,,1019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,,"AAH TOPCO, LLC +(5)",One stop,,L + 5.50,,,N/A(6),,12/2027,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,,"AAH TOPCO, LLC +(5)",One stop,,L + 5.50,,,N/A(6),,12/2027,,-,,,(5),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,,"Active Day, Inc.#+",One stop,,SF + 5.25,(n),,6.25,,02/2025,,17835,,,17618,,,0.7,,17835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,,"Active Day, Inc.#+",One stop,,SF + 5.25,(n),,6.25,,02/2025,,1377,,,1360,,,0.1,,1377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,,"Active Day, Inc.*#",One stop,,SF + 5.25,(n),,6.25,,02/2025,,887,,,876,,,-,,887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,,"Active Day, Inc.+",One stop,,SF + 5.25,(n),,6.25,,02/2025,,707,,,698,,,-,,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,,"Active Day, Inc.+",One stop,,SF + 5.25,(n),,6.25,,02/2025,,623,,,616,,,-,,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,,"Active Day, Inc.*#",One stop,,SF + 5.25,(n),,6.25,,02/2025,,613,,,606,,,-,,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,,"Active Day, Inc.+(5)",One stop,,SF + 5.25,,,N/A(6),,02/2025,,-,,,(2),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,,"Active Day, Inc.+",One stop,,L + 6.00,(b),,7.01,,02/2025,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,,"Acuity Eyecare Holdings, LLC+",One stop,,L + 6.00,(b),,7.00,,03/2025,,16327,,,16166,,,0.6,,16327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,,"Acuity Eyecare Holdings, LLC+",One stop,,L + 6.25,(b),,7.26,,03/2025,,4098,,,4104,,,0.2,,4139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,,"Acuity Eyecare Holdings, LLC+",One stop,,L + 6.25,(b),,7.25,,03/2025,,3651,,,3623,,,0.1,,3687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,,"Acuity Eyecare Holdings, LLC#+",One stop,,L + 6.25,(b),,7.26,,03/2025,,3504,,,3540,,,0.1,,3539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,,"Acuity Eyecare Holdings, LLC+~",One stop,,L + 6.25,(b),,7.26,,03/2025,,3219,,,3281,,,0.1,,3251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,,"Acuity Eyecare Holdings, LLC+~",One stop,,L + 6.25,(b),,7.26,,03/2025,,1877,,,1936,,,0.1,,1896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,,"Acuity Eyecare Holdings, LLC+",One stop,,L + 6.25,(b),,7.26,,03/2025,,455,,,462,,,-,,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,,"Acuity Eyecare Holdings, LLC+",One stop,,L + 13.00,(b),,7.26 cash/6.75 PIK,,03/2025,,244,,,243,,,-,,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,,"Acuity Eyecare Holdings, LLC+",One stop,,L + 6.25,(b)(e),,7.31,,03/2025,,195,,,194,,,-,,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,,"Acuity Eyecare Holdings, LLC+",One stop,,L + 6.25,(b),,7.26,,03/2025,,167,,,167,,,-,,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,,"Acuity Eyecare Holdings, LLC+",Senior loan,,L + 6.25,(b),,7.25,,03/2025,,110,,,110,,,-,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,,"Acuity Eyecare Holdings, LLC+",One stop,,L + 13.00,(b),,7.25 cash/6.75 PIK,,03/2025,,94,,,93,,,-,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,,"Acuity Eyecare Holdings, LLC+",One stop,,L + 6.25,(b),,7.26,,03/2025,,1,,,1,,,-,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,,"Advanced Pain Management Holdings, Inc.+(7)",Senior loan,,P + 3.75,(e),,7.25,,07/2021,,14854,,,6855,,,-,,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,,"Advanced Pain Management Holdings, Inc.+(7)",Senior loan,,L + 8.50,(a),,9.75,,07/2021,,5425,,,6,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,,"Advanced Pain Management Holdings, Inc.+(7)",Senior loan,,P + 3.75,(e),,7.25,,07/2021,,1016,,,469,,,-,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,,"Advanced Pain Management Holdings, Inc.+(7)",Senior loan,,P + 3.75,(e),,7.25,,07/2021,,751,,,545,,,-,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+,One stop,,L + 6.00,(b),,7.01,,03/2027,,4329,,,4290,,,0.2,,4377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+,One stop,,L + 6.00,(b),,7.01,,03/2027,,3956,,,3907,,,0.2,,3995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+,Subordinated debt,,L + 10.50,(b),,11.51,,03/2028,,1787,,,1767,,,0.1,,1787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+,Subordinated debt,,L + 10.50,(b),,11.51,,03/2028,,680,,,674,,,-,,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+,Subordinated debt,,L + 10.50,(b),,11.51,,03/2028,,74,,,71,,,-,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+(5),One stop,,L + 6.00,,,N/A(6),,03/2027,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+(5),One stop,,L + 5.75,,,N/A(6),,03/2027,,-,,,(3),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,,"CRH Healthcare Purchaser, Inc.*~",Senior loan,,L + 4.50,(b),,5.51,,12/2024,,19502,,,19498,,,0.7,,19502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,,"CRH Healthcare Purchaser, Inc.#",Senior loan,,L + 4.50,(b),,5.51,,12/2024,,5224,,,5181,,,0.2,,5224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,,"CRH Healthcare Purchaser, Inc.#+",Senior loan,,L + 4.50,(b),,5.51,,12/2024,,4132,,,4116,,,0.2,,4132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,,"CRH Healthcare Purchaser, Inc.+",Senior loan,,L + 4.50,(b),,5.51,,12/2024,,3538,,,3506,,,0.1,,3538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,,Health Care Providers & Services - (continued),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,,"CRH Healthcare Purchaser, Inc.+(5)",Senior loan,,L + 4.50,,,N/A(6),,12/2024,,,-,,,,(2),,,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,,Datix Bidco Limited+(8)(9)(10),Senior loan,,L + 4.50,(k),,4.96,,04/2025,,60764,,,59727,,,2.2,,58459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,,Datix Bidco Limited+(8)(9)(10),Second lien,,L + 7.75,(k),,8.21,,04/2026,,21561,,,21180,,,0.8,,20743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,,"Emerge Intermediate, Inc.*#",One stop,,L + 6.00,(b),,7.01,,05/2024,,19364,,,19214,,,0.7,,19364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,,"Emerge Intermediate, Inc.+(5)",One stop,,L + 6.00,,,N/A(6),,05/2024,,-,,,(2),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,,Encorevet Group LLC+,One stop,,L + 6.75,(b),,7.76,,11/2024,,990,,,983,,,-,,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,,Encorevet Group LLC+,One stop,,L + 6.75,(b),,7.76,,11/2024,,622,,,617,,,-,,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,,Encorevet Group LLC+,One stop,,L + 6.75,(b),,7.76,,11/2024,,309,,,306,,,-,,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,,Encorevet Group LLC+,One stop,,L + 6.75,(b),,7.76,,11/2024,,295,,,293,,,-,,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,,Encorevet Group LLC+,One stop,,L + 6.75,(b),,7.76,,11/2024,,267,,,265,,,-,,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,,Encorevet Group LLC+,Senior loan,,L + 6.75,(b),,7.76,,11/2024,,246,,,244,,,-,,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,,Encorevet Group LLC+,One stop,,L + 6.75,(b),,7.76,,11/2024,,164,,,162,,,-,,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,,Encorevet Group LLC+,Senior loan,,L + 6.75,(b),,7.76,,11/2024,,110,,,110,,,-,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,,Encorevet Group LLC+,Senior loan,,L + 6.75,(b),,7.76,,11/2024,,69,,,68,,,-,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,,Encorevet Group LLC+,Senior loan,,L + 6.75,(b),,7.76,,11/2024,,57,,,57,,,-,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,,Encorevet Group LLC+,One stop,,L + 6.75,(b),,7.76,,11/2024,,56,,,56,,,-,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,,Encorevet Group LLC+,Senior loan,,L + 6.75,(b),,7.75,,11/2024,,47,,,46,,,-,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,,Encorevet Group LLC+,One stop,,L + 6.75,(b),,7.76,,11/2024,,32,,,32,,,-,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,,Encorevet Group LLC+,Senior loan,,L + 6.75,(b),,7.76,,11/2024,,10,,,10,,,-,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,,Encorevet Group LLC+(5),One stop,,L + 6.75,,,N/A(6),,11/2024,,-,,,(2),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,,"ERC Topco Holdings, LLC+",One stop,,L + 5.50,(a),,6.25,,11/2028,,9451,,,9365,,,0.4,,9451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,,"ERC Topco Holdings, LLC+",One stop,,L + 5.50,(a)(e),,6.53,,11/2027,,31,,,30,,,-,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,,"ERC Topco Holdings, LLC+(5)",One stop,,L + 5.50,,,N/A(6),,11/2028,,-,,,(4),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,,Eyecare Services Partners Holdings LLC+,One stop,,L + 6.25,(b),,2.01 cash/5.25 PIK,,05/2023,,18823,,,18868,,,0.5,,13176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,,Eyecare Services Partners Holdings LLC*+,One stop,,L + 6.25,(b),,2.01 cash/5.25 PIK,,05/2023,,8257,,,8312,,,0.2,,5780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,,Eyecare Services Partners Holdings LLC*#,One stop,,L + 6.25,(b),,2.01 cash/5.25 PIK,,05/2023,,7230,,,7283,,,0.2,,5062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,,Eyecare Services Partners Holdings LLC+,One stop,,L + 6.25,(b),,2.01 cash/5.25 PIK,,05/2023,,5322,,,5331,,,0.2,,3726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,,Eyecare Services Partners Holdings LLC*+,One stop,,L + 6.25,(b),,2.01 cash/5.25 PIK,,05/2023,,2469,,,2487,,,0.1,,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,,Eyecare Services Partners Holdings LLC*+,One stop,,L + 6.25,(b),,2.01 cash/5.25 PIK,,05/2023,,1585,,,1596,,,0.1,,1109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,,Eyecare Services Partners Holdings LLC*#,One stop,,L + 6.25,(b),,2.01 cash/5.25 PIK,,05/2023,,1171,,,1180,,,-,,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,,Eyecare Services Partners Holdings LLC*#,One stop,,L + 6.25,(b),,2.01 cash/5.25 PIK,,05/2023,,1032,,,1039,,,-,,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,,Eyecare Services Partners Holdings LLC*+,One stop,,L + 6.25,(b),,2.01 cash/5.25 PIK,,05/2023,,667,,,671,,,-,,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,,Eyecare Services Partners Holdings LLC+,One stop,,L + 6.25,(b),,2.00 cash/5.25 PIK,,05/2023,,410,,,410,,,-,,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.~(8)(9)(12)",One stop,,C + 4.50,(j),,5.50,,03/2027,,11653,,,11571,,,0.5,,12476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,,C + 4.50,(j),,5.69,,03/2027,,549,,,544,,,-,,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,,C + 4.50,(j),,5.71,,03/2027,,186,,,184,,,-,,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(12)",One stop,,L + 4.50,(b),,5.51,,03/2027,,75,,,74,,,-,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,,Heartland Veterinary Partners LLC+,Senior loan,,L + 4.75,(b),,5.75,,12/2026,,848,,,841,,,-,,848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,,Heartland Veterinary Partners LLC+,Senior loan,,L + 4.75,(a)(b),,5.75,,12/2026,,33,,,32,,,-,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,,Heartland Veterinary Partners LLC+,Senior loan,,L + 4.75,,,N/A(6),,12/2026,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,,Klick Inc.+(8)(12),Senior loan,,L + 4.50,(b)(e),,5.51,,03/2028,,10048,,,9962,,,0.4,,10048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,,Klick Inc.+(5)(8)(12),Senior loan,,L + 4.50,,,N/A(6),,03/2026,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,,"Krueger-Gilbert Health Physics, LLC+~",Senior loan,,L + 5.25,(b),,6.26,,05/2025,,2323,,,2315,,,0.1,,2323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,,Health Care Providers & Services - (continued),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,,"Krueger-Gilbert Health Physics, LLC+",Senior loan,,L + 5.25,(b),,6.26,,05/2025,,,1868,,,,1866,,,0.1,,,1868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,,"Krueger-Gilbert Health Physics, LLC+",Senior loan,,L + 5.25,(b),,6.26,,05/2025,,1097,,,1122,,,-,,1097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,,"Krueger-Gilbert Health Physics, LLC+",Senior loan,,L + 5.25,(b),,6.26,,05/2025,,60,,,60,,,-,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,,"Krueger-Gilbert Health Physics, LLC+(5)",Senior loan,,L + 5.25,,,N/A(6),,05/2025,,-,,,(17),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,,"MWD Management, LLC & MWD Services, Inc.#+",One stop,,L + 5.50,(b),,6.51,,06/2023,,9237,,,9215,,,0.4,,9237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,,"MWD Management, LLC & MWD Services, Inc.#",One stop,,L + 5.50,(b),,6.51,,06/2023,,4448,,,4479,,,0.2,,4448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,,"MWD Management, LLC & MWD Services, Inc.+",One stop,,L + 5.50,(a),,6.50,,06/2022,,40,,,40,,,-,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,,C + 5.25,(j),,6.43,,05/2028,,20333,,,20065,,,0.8,,19712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(12)",One stop,,L + 5.25,(b),,6.26,,05/2028,,4348,,,4293,,,0.2,,4348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(12)",One stop,,L + 5.25,(b),,6.26,,05/2028,,2830,,,2803,,,0.1,,2830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,,C + 5.25,(j),,6.43,,05/2028,,1206,,,1173,,,-,,1202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,,C + 5.25,(j),,6.42,,05/2026,,93,,,91,,,-,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(12)",One stop,,L + 5.25,(b),,6.26,,05/2026,,60,,,59,,,-,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(12)",One stop,,L + 5.25,(b),,6.26,,05/2028,,15,,,14,,,-,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(b),,7.26,,05/2022,,19110,,,17374,,,0.7,,17184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
