,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
311,,"Mendocino Farms, LLC+",One stop,,SF +,6.25,(k),,10.67,,,,,06/2025,,105,,,104,,,0,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,,"Mendocino Farms, LLC+(5)",One stop,,SF +,6.25,,,N/A(6),,,,,06/2025,,0,,,(  15  ),,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,,"Mendocino Farms, LLC+",One stop,,SF +,6.25,(k),,10.67,,,,,06/2025,,310,,,307,,,0,,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,,"Ruby Slipper Cafe LLC, The*+",One stop,,SF +,7.50,(l),,12.23,,,,,06/2024,,2018,,,2018,,,0.1,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,,"Ruby Slipper Cafe LLC, The+",One stop,,SF +,7.50,(l),,12.23,,,,,06/2024,,409,,,409,,,0,,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,,"Ruby Slipper Cafe LLC, The+",One stop,,SF +,7.50,(l),,12.23,,,,,06/2024,,291,,,289,,,0,,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,,"Ruby Slipper Cafe LLC, The+",One stop,,SF +,7.50,(l),,12.23,,,,,06/2024,,0,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,,"Ruby Slipper Cafe LLC, The+",One stop,,SF +,7.50,,,N/A(6),,,,,06/2024,,0,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,,Wineshipping.com LLC+,One stop,,L +,5.75,(b),,10.16,,,,,10/2027,,6776,,,6722,,,0.3,,6505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,,Wineshipping.com LLC+,One stop,,L +,5.75,(b),,9.66,,,,,10/2027,,185,,,177,,,0,,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,,Wineshipping.com LLC+,One stop,,L +,5.75,(b),,10.24,,,,,10/2027,,20,,,19,,,0,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,,Wood Fired Holding Corp.*#,One stop,,L +,6.25,(b),,10.98,,,,,12/2023,,8006,,,8047,,,0.3,,8006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,,Wood Fired Holding Corp.+,One stop,,L +,6.25,,,N/A(6),,,,,12/2023,,0,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
=======
301,,"Cafe Rio Holding, Inc.+",One stop,,SF +,5.50,(l),,10.23,,,,,09/2028,,229,,,227,,,-,,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,,"Cafe Rio Holding, Inc.+",One stop,,SF +,5.50,(l),,10.23,,,,,09/2028,,177,,,176,,,-,,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,,"Cafe Rio Holding, Inc.+(5)",One stop,,SF +,5.50,,,N/A(6),,,,,09/2028,,-,,,(  1  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,,"Cafe Rio Holding, Inc.+",One stop,,SF +,5.50,(l),,10.23,,,,,09/2028,,80,,,79,,,-,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,,"Mendocino Farms, LLC+",One stop,,SF +,6.25,(k),,10.67,,,,,06/2025,,929,,,925,,,-,,929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,,"Mendocino Farms, LLC+",One stop,,SF +,6.25,(k),,10.67,,,,,06/2025,,730,,,727,,,-,,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,,"Mendocino Farms, LLC+",One stop,,SF +,6.25,(k),,10.67,,,,,06/2025,,716,,,710,,,-,,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,,"Mendocino Farms, LLC+",One stop,,SF +,6.25,(k),,10.67,,,,,06/2025,,353,,,349,,,-,,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,,"Mendocino Farms, LLC+",One stop,,SF +,6.25,(k),,10.67,,,,,06/2025,,352,,,349,,,-,,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,,"Mendocino Farms, LLC+",One stop,,SF +,6.25,(k),,10.67,,,,,06/2025,,174,,,172,,,-,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,,"Mendocino Farms, LLC+",One stop,,SF +,6.25,(k),,10.67,,,,,06/2025,,105,,,104,,,-,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,,"Mendocino Farms, LLC+(5)",One stop,,SF +,6.25,,,N/A(6),,,,,06/2025,,-,,,(  15  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,,"Mendocino Farms, LLC+",One stop,,SF +,6.25,(k),,10.67,,,,,06/2025,,310,,,307,,,-,,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,,"Ruby Slipper Cafe LLC, The*+",One stop,,SF +,7.50,(l),,12.23,,,,,06/2024,,2018,,,2018,,,0.1,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,,"Ruby Slipper Cafe LLC, The+",One stop,,SF +,7.50,(l),,12.23,,,,,06/2024,,409,,,409,,,-,,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,,"Ruby Slipper Cafe LLC, The+",One stop,,SF +,7.50,(l),,12.23,,,,,06/2024,,291,,,289,,,-,,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,,"Ruby Slipper Cafe LLC, The+",One stop,,SF +,7.50,(l),,12.23,,,,,06/2024,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,,"Ruby Slipper Cafe LLC, The+",One stop,,SF +,7.50,,,N/A(6),,,,,06/2024,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,,Wineshipping.com LLC+,One stop,,L +,5.75,(b),,10.16,,,,,10/2027,,6776,,,6722,,,0.3,,6505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,,Wineshipping.com LLC+,One stop,,L +,5.75,(b),,9.66,,,,,10/2027,,185,,,177,,,-,,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,,Wineshipping.com LLC+,One stop,,L +,5.75,(b),,10.24,,,,,10/2027,,20,,,19,,,-,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,,Wood Fired Holding Corp.*#,One stop,,L +,6.25,(b),,10.98,,,,,12/2023,,8006,,,8047,,,0.3,,8006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,,Wood Fired Holding Corp.+,One stop,,L +,6.25,,,N/A(6),,,,,12/2023,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
>>>>>>> GSBD
324,,,,,,,,,,,,,,,,48128,,,47936,,,1.9,,47847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,,Food Products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,,"Borrower R365 Holdings, LLC+(22)",One stop,,L +,6.50,(b),,8.23,cash/,3.00,PIK,,06/2027,,,13560,,,,13369,,,0.6,,,13560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<<<<<<< HEAD
328,,"Borrower R365 Holdings, LLC+(22)",One stop,,L +,6.50,(b),,8.23,cash/,3.00,PIK,,06/2027,,1118,,,1100,,,0,,1118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,,"Borrower R365 Holdings, LLC+(5)",One stop,,L +,6.50,,,N/A(6),,,,,06/2027,,0,,,(  1  ),,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,,"Borrower R365 Holdings, LLC+(5)",One stop,,L +,6.50,,,N/A(6),,,,,06/2027,,0,,,(  1  ),,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,,"Flavor Producers, LLC#+(22)",Senior loan,,SF +,6.50,(d)(l),,9.43,cash/,1.75,PIK,,12/2024,,5006,,,4976,,,0.2,,4856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,,"Flavor Producers, LLC+(22)",Senior loan,,SF +,6.50,(l),,11.13,,,,,09/2024,,0,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,,"Kodiak Cakes, LLC*#+",Senior loan,,L +,6.00,(b),,10.73,,,,,06/2027,,12369,,,12253,,,0.4,,11256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,,"Kodiak Cakes, LLC+",Senior loan,,L +,6.00,(b),,10.73,,,,,06/2026,,150,,,149,,,0,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,,"Louisiana Fish Fry Products, Ltd.*+",One stop,,SF +,6.25,(l),,10.80,,,,,07/2027,,9753,,,9677,,,0.4,,8875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,,"Louisiana Fish Fry Products, Ltd.+",One stop,,SF +,6.25,(l),,10.91,,,,,07/2027,,73,,,71,,,0,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,,"MAPF Holdings, Inc.*#+",One stop,,SF +,5.50,(l),,10.23,,,,,12/2026,,37883,,,37629,,,1.5,,37504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,,"MAPF Holdings, Inc.+",One stop,,SF +,5.50,(b)(l),,10.08,,,,,12/2026,,120,,,118,,,0,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,,"P&P Food Safety Holdings, Inc.*+",One stop,,SF +,6.00,(l),,10.73,,,,,12/2026,,17677,,,17518,,,0.7,,16970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,,"P&P Food Safety Holdings, Inc.+(5)",One stop,,SF +,6.00,,,N/A(6),,,,,12/2026,,0,,,(  1  ),,,0,,(  4  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,,"P&P Food Safety Holdings, Inc.+(5)",One stop,,SF +,6.00,,,N/A(6),,,,,12/2026,,0,,,(  5  ),,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,,"Purfoods, LLC+(22)",One stop,,No Value,,,,7.00,PIK,,,,05/2026,,66,,,69,,,0,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,,Ultimate Baked Goods Midco LLC+,One stop,,L +,6.50,(a),,10.88,,,,,08/2027,,6654,,,6591,,,0.3,,6322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,,Ultimate Baked Goods Midco LLC+(5),One stop,,L +,6.50,(a),,10.88,,,,,08/2027,,18,,,(  9  ),,,0,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,,"Whitebridge Pet Brands, LLC*#+",One stop,,L +,5.00,(a),,9.38,,,,,07/2027,,22945,,,22645,,,0.9,,22486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,,"Whitebridge Pet Brands, LLC+",One stop,,L +,5.00,(a),,9.36,,,,,07/2027,,100,,,98,,,0,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,,Wizard Bidco Limited+(8)(9)(10),One stop,,SN +,4.50,(i),,7.93,,,,,03/2029,,6573,,,7066,,,0.2,,6094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,,Wizard Bidco Limited+(8)(9)(10),One stop,,SN +,4.50,(i),,7.93,,,,,09/2028,,91,,,88,,,0,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
=======
328,,"Borrower R365 Holdings, LLC+(22)",One stop,,L +,6.50,(b),,8.23,cash/,3.00,PIK,,06/2027,,1118,,,1100,,,-,,1118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,,"Borrower R365 Holdings, LLC+(5)",One stop,,L +,6.50,,,N/A(6),,,,,06/2027,,-,,,(  1  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,,"Borrower R365 Holdings, LLC+(5)",One stop,,L +,6.50,,,N/A(6),,,,,06/2027,,-,,,(  1  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,,"Flavor Producers, LLC#+(22)",Senior loan,,SF +,6.50,(d)(l),,9.43,cash/,1.75,PIK,,12/2024,,5006,,,4976,,,0.2,,4856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,,"Flavor Producers, LLC+(22)",Senior loan,,SF +,6.50,(l),,11.13,,,,,09/2024,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,,"Kodiak Cakes, LLC*#+",Senior loan,,L +,6.00,(b),,10.73,,,,,06/2027,,12369,,,12253,,,0.4,,11256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,,"Kodiak Cakes, LLC+",Senior loan,,L +,6.00,(b),,10.73,,,,,06/2026,,150,,,149,,,-,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,,"Louisiana Fish Fry Products, Ltd.*+",One stop,,SF +,6.25,(l),,10.80,,,,,07/2027,,9753,,,9677,,,0.4,,8875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,,"Louisiana Fish Fry Products, Ltd.+",One stop,,SF +,6.25,(l),,10.91,,,,,07/2027,,73,,,71,,,-,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,,"MAPF Holdings, Inc.*#+",One stop,,SF +,5.50,(l),,10.23,,,,,12/2026,,37883,,,37629,,,1.5,,37504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,,"MAPF Holdings, Inc.+",One stop,,SF +,5.50,(b)(l),,10.08,,,,,12/2026,,120,,,118,,,-,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,,"P&P Food Safety Holdings, Inc.*+",One stop,,SF +,6.00,(l),,10.73,,,,,12/2026,,17677,,,17518,,,0.7,,16970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,,"P&P Food Safety Holdings, Inc.+(5)",One stop,,SF +,6.00,,,N/A(6),,,,,12/2026,,-,,,(  1  ),,,-,,(  4  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,,"P&P Food Safety Holdings, Inc.+(5)",One stop,,SF +,6.00,,,N/A(6),,,,,12/2026,,-,,,(  5  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,,"Purfoods, LLC+(22)",One stop,,N/A,,,,7.00,PIK,,,,05/2026,,66,,,69,,,-,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,,Ultimate Baked Goods Midco LLC+,One stop,,L +,6.50,(a),,10.88,,,,,08/2027,,6654,,,6591,,,0.3,,6322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,,Ultimate Baked Goods Midco LLC+(5),One stop,,L +,6.50,(a),,10.88,,,,,08/2027,,18,,,(  9  ),,,-,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,,"Whitebridge Pet Brands, LLC*#+",One stop,,L +,5.00,(a),,9.38,,,,,07/2027,,22945,,,22645,,,0.9,,22486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,,"Whitebridge Pet Brands, LLC+",One stop,,L +,5.00,(a),,9.36,,,,,07/2027,,100,,,98,,,-,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,,Wizard Bidco Limited+(8)(9)(10),One stop,,SN +,4.50,(i),,7.93,,,,,03/2029,,6573,,,7066,,,0.2,,6094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,,Wizard Bidco Limited+(8)(9)(10),One stop,,SN +,4.50,(i),,7.93,,,,,09/2028,,91,,,88,,,-,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
>>>>>>> GSBD
349,,,,,,,,,,,,,,,,134156,,,133400,,,5.2,,129617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,,Health Care Equipment & Supplies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,,"Aspen Medical Products, LLC#+",One stop,,L +,5.25,(b),,9.08,,,,,06/2025,,,4115,,,,4152,,,0.2,,,4074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<<<<<<< HEAD
353,,"Aspen Medical Products, LLC+",One stop,,L +,5.25,(b),,9.08,,,,,06/2025,,263,,,262,,,0,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,,"Aspen Medical Products, LLC+",One stop,,L +,5.25,,,N/A(6),,,,,06/2025,,0,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,,Baduhenna Bidco Limited+(8)(10),One stop,,SF +,5.95,(j),,10.53,,,,,08/2028,,5415,,,5355,,,0.2,,5415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,,Baduhenna Bidco Limited+(8)(9)(10),One stop,,E +,5.95,(e),,7.93,,,,,08/2028,,3100,,,3391,,,0.1,,3065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,,Baduhenna Bidco Limited+(8)(9)(10),One stop,,SN +,5.95,(i),,9.50,,,,,08/2028,,856,,,942,,,0,,851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,,Baduhenna Bidco Limited+(8)(9)(10),One stop,,E +,5.95,(e),,8.15,,,,,08/2028,,740,,,757,,,0,,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,,Baduhenna Bidco Limited+(5)(8)(9)(10),One stop,,SF +,5.95,,,N/A(6),,,,,08/2028,,0,,,(  16  ),,,0,,(  7  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,,"Belmont Instrument, LLC*#",One stop,,SF +,6.25,(l),,10.76,,,,,08/2028,,9875,,,9783,,,0.4,,9777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,,"Belmont Instrument, LLC+",One stop,,P +,5.25,(d),,12.75,,,,,08/2028,,15,,,14,,,0,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,,"Blades Buyer, Inc.#+",Senior loan,,SF +,5.00,(l)(m),,8.66,,,,,03/2028,,10026,,,9929,,,0.4,,9773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,,"Blades Buyer, Inc.+(5)",Senior loan,,SF +,4.75,,,N/A(6),,,,,03/2028,,0,,,(  1  ),,,0,,(  6  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,,"Blades Buyer, Inc.+",Senior loan,,SF +,5.00,(k),,9.37,,,,,03/2028,,319,,,318,,,0,,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,,"Blades Buyer, Inc.+",Senior loan,,SF +,5.25,(k),,9.37,,,,,03/2028,,1311,,,1290,,,0.1,,1291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,,"Blue River Pet Care, LLC*#+",One stop,,L +,5.00,(a),,9.38,,,,,07/2026,,51066,,,50779,,,2.0,,49533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,,"Blue River Pet Care, LLC+(5)",One stop,,L +,5.00,,,N/A(6),,,,,08/2025,,0,,,(  2  ),,,0,,(  8  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,,"Blue River Pet Care, LLC+",One stop,,L +,5.00,(a),,9.37,,,,,07/2026,,770,,,761,,,0,,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,,"Blue River Pet Care, LLC+",One stop,,L +,5.00,(a),,9.38,,,,,07/2026,,180,,,178,,,0,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,,"Blue River Pet Care, LLC+",One stop,,L +,5.00,(a),,9.38,,,,,07/2026,,173,,,171,,,0,,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,,"CCSL Holdings, LLC*+",One stop,,SF +,6.50,(k),,10.92,,,,,12/2026,,15359,,,15230,,,0.6,,15206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,,"CCSL Holdings, LLC+",One stop,,SF +,6.50,(k),,10.92,,,,,12/2026,,4146,,,4114,,,0.2,,4104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,,"CCSL Holdings, LLC+(8)(9)",One stop,,SN +,6.50,(i),,10.03,,,,,12/2026,,2351,,,2423,,,0.1,,2327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,,"CCSL Holdings, LLC+",One stop,,SF +,6.50,(k),,10.92,,,,,12/2026,,130,,,128,,,0,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,,"CCSL Holdings, LLC+(5)",One stop,,SF +,6.50,,,N/A(6),,,,,12/2026,,0,,,(  14  ),,,0,,(  14  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,,"CCSL Holdings, LLC+(5)",One stop,,SF +,6.50,,,N/A(6),,,,,12/2026,,0,,,(  23  ),,,0,,(  26  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,,CMI Parent Inc.#+,Senior loan,,SF +,4.75,(k),,9.17,,,,,08/2025,,6483,,,6541,,,0.3,,6352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,,CMI Parent Inc.+,Senior loan,,SF +,4.75,(k),,9.17,,,,,08/2025,,3212,,,3190,,,0.1,,3148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,,CMI Parent Inc.+(5),Senior loan,,L +,4.75,,,N/A(6),,,,,08/2025,,0,,,(  2  ),,,0,,(  6  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,,CMI Parent Inc.+,Senior loan,,SF +,4.75,(k),,9.17,,,,,08/2025,,2925,,,2898,,,0.1,,2866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,,"G & H Wire Company, Inc.#+(22)",One stop,,L +,9.00,(c),,11.17,cash/,2.00,PIK,,09/2023,,11471,,,11278,,,0.5,,11356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
