,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
381,,"Joerns Healthcare, LLC+(22)",One stop,,SF +,18.00,(m),,23.03,,,,,01/2024,,277,,,277,,,-,,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
>>>>>>> GSBD
382,,,,,,,,,,,,,,,,136081,,,135631,,,5.3,,132808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,,Health Care Providers & Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,,"AAH TOPCO, LLC +",One stop,,L +,5.50,(a),,10.34,,,,,12/2027,,,8286,,,,8222,,,0.3,,,8038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<<<<<<< HEAD
386,,"AAH TOPCO, LLC +(22)",Subordinated debt,,No Value,,,,11.50,PIK,,,,12/2031,,1144,,,1126,,,0,,1029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,,"AAH TOPCO, LLC +(5)",One stop,,L +,5.50,,,N/A(6),,,,,12/2027,,0,,,0,,,0,,(  2  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,,"AAH TOPCO, LLC +",One stop,,L +,5.50,(a),,10.25,,,,,12/2027,,386,,,382,,,0,,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,,"Active Day, Inc.#+",One stop,,SF +,5.75,(m),,10.80,,,,,02/2025,,17657,,,17514,,,0.7,,17303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,,"Active Day, Inc.#+",One stop,,SF +,5.75,(m),,10.80,,,,,02/2025,,1363,,,1352,,,0.1,,1336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,,"Active Day, Inc.*#",One stop,,SF +,5.75,(m),,10.80,,,,,02/2025,,878,,,871,,,0,,861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,,"Active Day, Inc.+",One stop,,SF +,5.75,(m),,10.80,,,,,02/2025,,700,,,694,,,0,,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,,"Active Day, Inc.+",One stop,,SF +,5.75,(m),,10.80,,,,,02/2025,,617,,,612,,,0,,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,,"Active Day, Inc.*#",One stop,,SF +,5.75,(m),,10.80,,,,,02/2025,,606,,,602,,,0,,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,,"Active Day, Inc.+(5)",One stop,,SF +,5.75,,,N/A(6),,,,,02/2025,,0,,,(  2  ),,,0,,(  4  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,,"Active Day, Inc.+",One stop,,SF +,5.75,(m),,10.80,,,,,02/2025,,0,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.00,(m),,11.03,,,,,03/2025,,16426,,,16326,,,0.7,,16189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,,"Acuity Eyecare Holdings, LLC+(22)",One stop,,No Value,,,,15.00,,,,,06/2027,,11238,,,11058,,,0.4,,11238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
=======
386,,"AAH TOPCO, LLC +(22)",Subordinated debt,,N/A,,,,11.50,PIK,,,,12/2031,,1144,,,1126,,,-,,1029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,,"AAH TOPCO, LLC +(5)",One stop,,L +,5.50,,,N/A(6),,,,,12/2027,,-,,,-,,,-,,(  2  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,,"AAH TOPCO, LLC +",One stop,,L +,5.50,(a),,10.25,,,,,12/2027,,386,,,382,,,-,,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,,"Active Day, Inc.#+",One stop,,SF +,5.75,(m),,10.80,,,,,02/2025,,17657,,,17514,,,0.7,,17303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,,"Active Day, Inc.#+",One stop,,SF +,5.75,(m),,10.80,,,,,02/2025,,1363,,,1352,,,0.1,,1336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,,"Active Day, Inc.*#",One stop,,SF +,5.75,(m),,10.80,,,,,02/2025,,878,,,871,,,-,,861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,,"Active Day, Inc.+",One stop,,SF +,5.75,(m),,10.80,,,,,02/2025,,700,,,694,,,-,,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,,"Active Day, Inc.+",One stop,,SF +,5.75,(m),,10.80,,,,,02/2025,,617,,,612,,,-,,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,,"Active Day, Inc.*#",One stop,,SF +,5.75,(m),,10.80,,,,,02/2025,,606,,,602,,,-,,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,,"Active Day, Inc.+(5)",One stop,,SF +,5.75,,,N/A(6),,,,,02/2025,,-,,,(  2  ),,,-,,(  4  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,,"Active Day, Inc.+",One stop,,SF +,5.75,(m),,10.80,,,,,02/2025,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.00,(m),,11.03,,,,,03/2025,,16426,,,16326,,,0.7,,16189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,,"Acuity Eyecare Holdings, LLC+(22)",One stop,,N/A,,,,15.00,,,,,06/2027,,11238,,,11058,,,0.4,,11238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
>>>>>>> GSBD
399,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.25,(m),,11.30,,,,,03/2025,,4057,,,4046,,,0.2,,4016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.25,(m),,11.30,,,,,03/2025,,3614,,,3596,,,0.2,,3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,,"Acuity Eyecare Holdings, LLC#+",One stop,,SF +,6.25,(m),,11.30,,,,,03/2025,,3504,,,3496,,,0.2,,3469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.25,(m),,11.30,,,,,03/2025,,3187,,,3223,,,0.1,,3156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.00,(m),,10.91,,,,,03/2025,,2037,,,2012,,,0.1,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.25,(m),,11.30,,,,,03/2025,,1858,,,1891,,,0.1,,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<<<<<<< HEAD
405,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.25,(m),,11.30,,,,,03/2025,,449,,,448,,,0,,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,,"Acuity Eyecare Holdings, LLC+(22)",One stop,,SF +,13.00,(m),,11.30,cash/,6.75,PIK,,03/2025,,257,,,256,,,0,,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.25,(m),,11.30,,,,,03/2025,,166,,,165,,,0,,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.00,(m),,11.01,,,,,03/2025,,64,,,61,,,0,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,,"Acuity Eyecare Holdings, LLC+",Senior secured,,SF +,6.25,(m),,11.15,,,,,03/2025,,109,,,109,,,0,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,,"Acuity Eyecare Holdings, LLC+(22)",One stop,,SF +,13.00,(m),,11.26,cash/,6.75,PIK,,03/2025,,99,,,99,,,0,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.25,(m),,11.30,,,,,03/2025,,1,,,1,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,,"Acuity Eyecare Holdings, LLC+(5)",One stop,,SF +,6.25,,,N/A(6),,,,,03/2025,,0,,,0,,,0,,(  3  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.00,(m),,11.04,,,,,03/2025,,975,,,969,,,0.1,,961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,,"Advanced Pain Management Holdings, Inc.+(7)(22)",Senior secured,,P +,3.75,(d),,11.75,,,,,07/2021,,16428,,,4922,,,0,,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,,"Advanced Pain Management Holdings, Inc.+(7)(22)",Senior secured,,L +,8.50,(a),,13.34,,,,,07/2021,,7357,,,6,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,,"Advanced Pain Management Holdings, Inc.+(7)(22)",Senior secured,,P +,3.75,(d),,11.75,,,,,07/2021,,1121,,,337,,,0,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,,"Advanced Pain Management Holdings, Inc.+(7)(22)",Senior secured,,P +,3.75,(d),,11.75,,,,,07/2021,,836,,,446,,,0,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
=======
405,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.25,(m),,11.30,,,,,03/2025,,449,,,448,,,-,,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,,"Acuity Eyecare Holdings, LLC+(22)",One stop,,SF +,13.00,(m),,11.30,cash/,6.75,PIK,,03/2025,,257,,,256,,,-,,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.25,(m),,11.30,,,,,03/2025,,166,,,165,,,-,,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.00,(m),,11.01,,,,,03/2025,,64,,,61,,,-,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,,"Acuity Eyecare Holdings, LLC+",Senior secured,,SF +,6.25,(m),,11.15,,,,,03/2025,,109,,,109,,,-,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,,"Acuity Eyecare Holdings, LLC+(22)",One stop,,SF +,13.00,(m),,11.26,cash/,6.75,PIK,,03/2025,,99,,,99,,,-,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.25,(m),,11.30,,,,,03/2025,,1,,,1,,,-,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,,"Acuity Eyecare Holdings, LLC+(5)",One stop,,SF +,6.25,,,N/A(6),,,,,03/2025,,-,,,-,,,-,,(  3  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,,"Acuity Eyecare Holdings, LLC+",One stop,,SF +,6.00,(m),,11.04,,,,,03/2025,,975,,,969,,,0.1,,961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,,"Advanced Pain Management Holdings, Inc.+(7)(22)",Senior secured,,P +,3.75,(d),,11.75,,,,,07/2021,,16428,,,4922,,,-,,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,,"Advanced Pain Management Holdings, Inc.+(7)(22)",Senior secured,,L +,8.50,(a),,13.34,,,,,07/2021,,7357,,,6,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,,"Advanced Pain Management Holdings, Inc.+(7)(22)",Senior secured,,P +,3.75,(d),,11.75,,,,,07/2021,,1121,,,337,,,-,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,,"Advanced Pain Management Holdings, Inc.+(7)(22)",Senior secured,,P +,3.75,(d),,11.75,,,,,07/2021,,836,,,446,,,-,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
>>>>>>> GSBD
418,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+,One stop,,L +,6.13,(b),,11.29,,,,,03/2027,,4684,,,4643,,,0.2,,4628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+,One stop,,L +,6.13,(b),,11.29,,,,,03/2027,,3916,,,3868,,,0.2,,3869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+(22),Subordinated debt,,L +,10.50,(a),,15.34,,,,,03/2028,,2045,,,2022,,,0.1,,2045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+(22),Subordinated debt,,L +,10.50,(a),,15.34,,,,,03/2028,,782,,,775,,,0.1,,782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<<<<<<< HEAD
422,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+(22),Subordinated debt,,L +,10.50,(a),,15.34,,,,,03/2028,,244,,,241,,,0,,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+,One stop,,L +,6.25,(a)(b),,11.19,,,,,03/2027,,154,,,152,,,0,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+(5),One stop,,L +,6.00,,,N/A(6),,,,,03/2027,,0,,,(  1  ),,,0,,(  1  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+,One stop,,L +,6.25,(a)(b),,11.15,,,,,03/2027,,32,,,32,,,0,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,,"Community Care Partners, LLC+",One stop,,SF +,6.00,(l),,10.92,,,,,06/2026,,2337,,,2321,,,0.1,,2267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,,"Community Care Partners, LLC+(5)",One stop,,SF +,6.00,,,N/A(6),,,,,06/2026,,0,,,(  2  ),,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
=======
422,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+(22),Subordinated debt,,L +,10.50,(a),,15.34,,,,,03/2028,,244,,,241,,,-,,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+,One stop,,L +,6.25,(a)(b),,11.19,,,,,03/2027,,154,,,152,,,-,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+(5),One stop,,L +,6.00,,,N/A(6),,,,,03/2027,,-,,,(  1  ),,,-,,(  1  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+,One stop,,L +,6.25,(a)(b),,11.15,,,,,03/2027,,32,,,32,,,-,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,,"Community Care Partners, LLC+",One stop,,SF +,6.00,(l),,10.92,,,,,06/2026,,2337,,,2321,,,0.1,,2267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,,"Community Care Partners, LLC+(5)",One stop,,SF +,6.00,,,N/A(6),,,,,06/2026,,-,,,(  2  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
>>>>>>> GSBD
428,,"CRH Healthcare Purchaser, Inc.+",Senior secured,,L +,4.50,(b),,9.66,,,,,12/2024,,19501,,,19500,,,0.8,,19209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,,"CRH Healthcare Purchaser, Inc.+",Senior secured,,L +,4.50,(b),,9.66,,,,,12/2024,,,5171,,,,5144,,,0.2,,,5094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,,"CRH Healthcare Purchaser, Inc.+",Senior secured,,L +,4.50,(b),,9.66,,,,,12/2024,,4090,,,4080,,,0.2,,4029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,,"CRH Healthcare Purchaser, Inc.+",Senior secured,,L +,4.50,(b),,9.66,,,,,12/2024,,3503,,,3483,,,0.2,,3450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<<<<<<< HEAD
433,,"CRH Healthcare Purchaser, Inc.+(5)",Senior secured,,L +,4.50,,,N/A(6),,,,,12/2024,,0,,,(  1  ),,,0,,(  4  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
=======
433,,"CRH Healthcare Purchaser, Inc.+(5)",Senior secured,,L +,4.50,,,N/A(6),,,,,12/2024,,-,,,(  1  ),,,-,,(  4  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
>>>>>>> GSBD
434,,Datix Bidco Limited+(8)(9)(10),Senior secured,,SN +,4.50,(j),,8.68,,,,,04/2025,,54862,,,60064,,,2.1,,53216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,,Datix Bidco Limited+(8)(9)(10),Second lien,,SN +,7.75,(j),,11.93,,,,,04/2026,,19467,,,21273,,,0.7,,18688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,,"Emerge Intermediate, Inc.*#(22)",One stop,,SF +,6.50,(m),,11.05,cash/,0.50,PIK,,05/2024,,19230,,,19150,,,0.8,,19230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,,"Emerge Intermediate, Inc.+(22)",One stop,,SF +,6.50,(m),,11.05,cash/,0.50,PIK,,05/2024,,1741,,,1733,,,0.1,,1741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<<<<<<< HEAD
438,,"Emerge Intermediate, Inc.+(22)",One stop,,SF +,6.50,(l)(m),,10.89,cash/,0.50,PIK,,05/2024,,222,,,221,,,0,,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,,Encorevet Group LLC+,One stop,,L +,6.75,(b),,11.70,,,,,11/2024,,980,,,976,,,0,,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,,Encorevet Group LLC+,One stop,,L +,6.75,(b),,11.70,,,,,11/2024,,616,,,613,,,0,,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,,Encorevet Group LLC+,One stop,,L +,6.75,(b),,11.70,,,,,11/2024,,305,,,304,,,0,,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,,Encorevet Group LLC+,One stop,,L +,6.75,(b),,11.70,,,,,11/2024,,292,,,291,,,0,,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,,Encorevet Group LLC+,One stop,,L +,6.75,(b),,11.70,,,,,11/2024,,265,,,263,,,0,,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,,Encorevet Group LLC+,Senior secured,,L +,6.75,(b),,11.70,,,,,11/2024,,243,,,242,,,0,,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,,Encorevet Group LLC+,One stop,,L +,6.75,(b),,11.70,,,,,11/2024,,162,,,161,,,0,,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,,Encorevet Group LLC+,One stop,,L +,6.75,(b),,11.70,,,,,11/2024,,114,,,113,,,0,,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,,Encorevet Group LLC+,Senior secured,,L +,6.75,(b),,11.70,,,,,11/2024,,109,,,109,,,0,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,,Encorevet Group LLC+,Senior secured,,L +,6.75,(b),,11.70,,,,,11/2024,,68,,,68,,,0,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,,Encorevet Group LLC+,Senior secured,,L +,6.75,(b),,11.70,,,,,11/2024,,56,,,56,,,0,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,,Encorevet Group LLC+,One stop,,L +,6.75,(b),,11.70,,,,,11/2024,,55,,,55,,,0,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,,Encorevet Group LLC+,One stop,,L +,6.75,(b),,11.70,,,,,11/2024,,32,,,32,,,0,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,,Encorevet Group LLC+,Senior secured,,L +,6.75,(b),,11.70,,,,,11/2024,,10,,,10,,,0,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,,Encorevet Group LLC+,Senior secured,,L +,6.75,(b),,11.72,,,,,11/2024,,47,,,46,,,0,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,,Encorevet Group LLC+(5),One stop,,L +,6.75,,,N/A(6),,,,,11/2024,,0,,,(  1  ),,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,,"ERC Topco Holdings, LLC+",One stop,,L +,5.50,(b)(d),,10.66,,,,,11/2028,,9164,,,9100,,,0.3,,8065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,,"ERC Topco Holdings, LLC+",One stop,,L +,5.50,(b)(d),,10.98,,,,,11/2027,,60,,,59,,,0,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,,"ERC Topco Holdings, LLC+(5)",One stop,,L +,5.50,,,N/A(6),,,,,11/2028,,0,,,(  3  ),,,0,,(  9  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
=======
438,,"Emerge Intermediate, Inc.+(22)",One stop,,SF +,6.50,(l)(m),,10.89,cash/,0.50,PIK,,05/2024,,222,,,221,,,-,,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,,Encorevet Group LLC+,One stop,,L +,6.75,(b),,11.70,,,,,11/2024,,980,,,976,,,-,,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
