,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
217,"EGD Security Systems, LLC",One stop,,L + 5.75,(c),,8.34,,06/2023,,25,,,23,,,0,,,23,,,,
218,"EGD Security Systems, LLC  (5)",One stop,,L + 5.75,,,N/A  (6),,06/2023,,0,,,(2,,,0,,,(3,,,,
219,"GS Acquisitionco, Inc.  *~",One stop,,L + 5.25,(a),,7.66,,05/2024,,27670,,,27431,,,2.9,,,27670,,,,
220,"GS Acquisitionco, Inc.  *",One stop,,L + 5.25,(a),,7.66,,05/2024,,871,,,864,,,0.1,,,871,,,,
221,"GS Acquisitionco, Inc.",One stop,,L + 5.25,(a),,7.66,,05/2024,,200,,,198,,,0,,,200,,,,
222,"GS Acquisitionco, Inc.  ~",One stop,,L + 5.25,(a),,7.66,,05/2024,,184,,,183,,,0,,,184,,,,
223,"GS Acquisitionco, Inc.  (5)",One stop,,L + 5.00,,,N/A  (6),,05/2024,,0,,,(1,,,0,,,0,,,,
224,"GS Acquisitionco, Inc.  (5)",One stop,,L + 5.25,,,N/A  (6),,05/2024,,0,,,(1,,,0,,,0,,,,
225,"HealthcareSource HR, Inc.  *",One stop,,L + 5.25,(c),,7.58,,05/2023,,23209,,,22786,,,2.4,,,23209,,,,
226,"HealthcareSource HR, Inc.  (5)",One stop,,L + 5.25,,,N/A  (6),,05/2023,,0,,,(2,,,0,,,0,,,,
227,Hydraulic Authority III Limited  (8)(9)(10),One stop,,L + 6.00,(h)(j),,7.00,,11/2025,,5915,,,5860,,,0.6,,,5876,,,,
228,Hydraulic Authority III Limited  (8)(9)(10),One stop,,No Value,,,11.00 PIK,,11/2028,,85,,,85,,,0,,,85,,,,
229,Hydraulic Authority III Limited  (8)(9)(10),One stop,,L + 6.00,(h),,7.00,,11/2025,,8,,,8,,,0,,,8,,,,
230,"ICIMS, Inc.  ~",One stop,,L + 6.50,(a),,8.90,,09/2024,,5413,,,5319,,,0.6,,,5413,,,,
231,"ICIMS, Inc.  ~",One stop,,L + 6.50,(a),,8.91,,06/2025,,2000,,,1980,,,0.2,,,2000,,,,
232,"ICIMS, Inc.  (5)",One stop,,L + 6.50,,,N/A  (6),,09/2024,,0,,,(1,,,0,,,0,,,,
233,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,
234,Diversified/Conglomerate Service - (continued),,,,,,,,,,,,,,,,,,,,,,,
235,"III US Holdings, LLC",One stop,,L + 6.00,,,N/A  (6),,09/2022,,,0,,,,0,,,0,,,,0,
236,"Imprivata, Inc.  *~",Senior loan,,L + 4.00,(c),,6.33,,10/2023,,8149,,,8050,,,0.8,,,8149,,,,
237,"Imprivata, Inc.  (5)",Senior loan,,L + 4.00,,,N/A  (6),,10/2023,,0,,,(2,,,0,,,0,,,,
238,"Infogix, Inc.  *",One stop,,L + 6.00,(c),,8.33,,04/2024,,3305,,,3292,,,0.3,,,3305,,,,
239,"Infogix, Inc.  *",One stop,,L + 6.00,(c),,8.33,,04/2024,,510,,,504,,,0.1,,,510,,,,
240,"Infogix, Inc.",One stop,,L + 6.00,(c),,8.15,,04/2024,,14,,,13,,,0,,,14,,,,
241,"Integral Ad Science, Inc.  ~",One stop,,L + 7.25,(a),,8.41 cash/1.25 PIK,,07/2024,,5047,,,4963,,,0.5,,,5047,,,,
242,"Integral Ad Science, Inc.  (5)",One stop,,L + 6.00,,,N/A  (6),,07/2023,,0,,,(1,,,0,,,(2,,,,
243,"Integration Appliance, Inc.  ^*~",One stop,,L + 7.25,(a),,9.69,,08/2023,,37761,,,37409,,,3.9,,,37384,,,,
244,"Integration Appliance, Inc.  (5)",One stop,,L + 7.25,,,N/A  (6),,08/2023,,0,,,(6,,,0,,,(9,,,,
245,Internet Truckstop Group LLC  ~,One stop,,L + 5.50,(a),,7.91,,04/2025,,4875,,,4758,,,0.5,,,4875,,,,
246,Internet Truckstop Group LLC  (5),One stop,,L + 5.50,,,N/A  (6),,04/2025,,0,,,(3,,,0,,,0,,,,
247,"Invoice Cloud, Inc.  ~",One stop,,L + 6.50,(c),,5.79 cash/3.25 PIK,,02/2024,,3877,,,3815,,,0.4,,,3877,,,,
248,"Invoice Cloud, Inc.",One stop,,L + 6.00,,,N/A  (6),,02/2024,,0,,,0,,,0,,,0,,,,
249,"Invoice Cloud, Inc.  (5)",One stop,,L + 6.00,,,N/A  (6),,02/2024,,0,,,(1,,,0,,,0,,,,
250,"JAMF Holdings, Inc.  ~",One stop,,L + 7.00,(c),,9.53,,11/2022,,5277,,,5180,,,0.5,,,5277,,,,
251,"JAMF Holdings, Inc.",One stop,,L + 7.00,(a),,9.41,,11/2022,,34,,,33,,,0,,,34,,,,
252,"Kareo, Inc.",One stop,,L + 9.00,(a),,11.40,,06/2022,,4518,,,4382,,,0.5,,,4551,,,,
253,"Kareo, Inc.  ~",One stop,,L + 9.00,(a),,11.40,,06/2022,,414,,,408,,,0.1,,,417,,,,
254,"Kareo, Inc.",One stop,,L + 9.00,(a),,11.40,,06/2022,,332,,,328,,,0.1,,,334,,,,
255,"Kareo, Inc.",One stop,,L + 9.00,,,N/A  (6),,06/2022,,0,,,0,,,0,,,0,,,,
256,Kaseya Traverse Inc  *~,One stop,,L + 6.50,(a),,7.94 cash/1.00 PIK,,05/2025,,4814,,,4721,,,0.5,,,4718,,,,
257,Kaseya Traverse Inc  (5),One stop,,L + 5.50,,,N/A  (6),,05/2025,,0,,,(1,,,0,,,(1,,,,
258,Kaseya Traverse Inc  (5),One stop,,L + 5.50,,,N/A  (6),,05/2025,,0,,,(2,,,0,,,(2,,,,
259,"Keais Records Service, LLC  ~",One stop,,L + 4.50,(a),,6.90,,10/2024,,8768,,,8651,,,0.9,,,8768,,,,
260,"Keais Records Service, LLC",One stop,,L + 4.50,,,N/A  (6),,10/2024,,0,,,0,,,0,,,0,,,,
261,"Keais Records Service, LLC  (5)",One stop,,L + 4.50,,,N/A  (6),,10/2024,,0,,,(1,,,0,,,0,,,,
262,"Learn-it Systems, LLC  ~",Senior loan,,L + 4.50,(c),,6.90,,03/2025,,878,,,865,,,0.1,,,878,,,,
263,"Learn-it Systems, LLC",Senior loan,,L + 4.50,(a)(c),,6.90,,03/2025,,10,,,10,,,0,,,10,,,,
264,"Learn-it Systems, LLC  (5)",Senior loan,,L + 4.50,,,N/A  (6),,03/2025,,0,,,(1,,,0,,,0,,,,
265,Litera Bidco LLC  ~,One stop,,L + 5.75,(d),,7.95,,05/2026,,1975,,,1951,,,0.2,,,1975,,,,
266,Litera Bidco LLC,One stop,,L + 5.75,,,N/A  (6),,05/2025,,0,,,0,,,0,,,0,,,,
267,Litera Bidco LLC,One stop,,L + 5.75,,,N/A  (6),,05/2026,,0,,,0,,,0,,,0,,,,
268,Litera Bidco LLC  (5),One stop,,L + 5.75,,,N/A  (6),,05/2026,,0,,,(1,,,0,,,0,,,,
269,Maverick Bidco Inc.  *~,One stop,,L + 6.25,(c),,8.58,,04/2023,,17334,,,17107,,,1.8,,,16988,,,,
270,Maverick Bidco Inc.  *,One stop,,L + 6.25,(c),,8.58,,04/2023,,166,,,165,,,0,,,162,,,,
271,Maverick Bidco Inc.,One stop,,L + 6.25,(c),,8.83,,04/2023,,33,,,32,,,0,,,31,,,,
272,"MetricStream, Inc.  ~",One stop,,L + 7.00,(c),,9.34,,05/2024,,4775,,,4641,,,0.5,,,4632,,,,
273,"MetricStream, Inc.",One stop,,L + 7.00,,,N/A  (6),,05/2024,,0,,,0,,,0,,,0,,,,
274,"MetricStream, Inc.  (5)",One stop,,L + 7.00,,,N/A  (6),,04/2024,,0,,,(1,,,0,,,0,,,,
275,"Mindbody, Inc.  ~",One stop,,L + 7.00,(a),,9.39,,02/2025,,22609,,,22397,,,2.3,,,22609,,,,
276,"Mindbody, Inc.  (5)",One stop,,L + 7.00,,,N/A  (6),,02/2025,,0,,,(1,,,0,,,0,,,,
277,"Ministry Brands, LLC",Senior loan,,L + 4.00,(c),,6.33,,12/2022,,860,,,856,,,0.1,,,860,,,,
278,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,
279,Diversified/Conglomerate Service - (continued),,,,,,,,,,,,,,,,,,,,,,,
280,"Ministry Brands, LLC",Senior loan,,L + 4.00,(c),,6.33,,12/2022,,,492,,,,490,,,0.1,,,,492,
281,"Ministry Brands, LLC",Senior loan,,L + 4.00,(c),,6.33,,12/2022,,27,,,27,,,0,,,27,,,,
282,MMan Acquisition Co.  ^*,One stop,,L + 3.00,(c),,5.58,,08/2023,,9875,,,9775,,,0.8,,,7900,,,,
283,"Namely, Inc.  ~",One stop,,L + 7.50,(c),,8.56 cash/1.25 PIK,,06/2024,,1700,,,1684,,,0.2,,,1678,,,,
284,"Namely, Inc.",One stop,,L + 6.25,,,N/A  (6),,06/2024,,0,,,0,,,0,,,0,,,,
285,"Namely, Inc.  (5)",One stop,,L + 6.25,,,N/A  (6),,06/2024,,0,,,(1,,,0,,,(1,,,,
286,Net Health Acquisition Corp.  *,One stop,,L + 5.50,(c),,7.83,,12/2023,,3828,,,3799,,,0.4,,,3828,,,,
287,Net Health Acquisition Corp.  *,One stop,,L + 5.50,(c),,7.83,,12/2023,,536,,,532,,,0.1,,,536,,,,
288,Net Health Acquisition Corp.,One stop,,L + 5.50,,,N/A  (6),,12/2023,,0,,,0,,,0,,,0,,,,
289,"Netsmart Technologies, Inc.  (5)",Senior loan,,P + 3.75,(f),,9.25,,04/2021,,2,,,(1,,,0,,,1,,,,
290,"Nextech Holdings, LLC  ~",One stop,,L + 5.50,(c),,7.90,,06/2025,,1400,,,1386,,,0.1,,,1386,,,,
291,"Nextech Holdings, LLC",One stop,,L + 5.50,(c),,0.079,,06/2025,,50,,,47,,,0,,,47,,,,
292,"Nextech Holdings, LLC  (5)",One stop,,L + 5.50,,,N/A  (6),,06/2025,,0,,,(3,,,0,,,(3,,,,
293,"Nexus Brands Group, Inc.  *",One stop,,L + 6.00,(c),,8.43,,11/2023,,5707,,,5654,,,0.6,,,5707,,,,
294,"Nexus Brands Group, Inc.  (8)(9)",One stop,,L + 6.00,(c),,7.00,,11/2023,,3238,,,3210,,,0.3,,,3229,,,,
295,"Nexus Brands Group, Inc.",One stop,,L + 6.00,(c),,8.33,,11/2023,,124,,,124,,,0,,,124,,,,
296,"Nexus Brands Group, Inc.  ~",One stop,,L + 6.00,(c),,8.33,,11/2023,,90,,,89,,,0,,,90,,,,
297,"Nexus Brands Group, Inc.",One stop,,L + 6.00,(a)(c),,8.42,,11/2023,,40,,,39,,,0,,,40,,,,
298,"Nexus Brands Group, Inc.  (5)",One stop,,L + 6.00,,,N/A  (6),,11/2023,,0,,,(1,,,0,,,0,,,,
299,"Nexus Brands Group, Inc.  (5)(8)(9)",One stop,,L + 6.00,,,N/A  (6),,11/2023,,0,,,(1,,,0,,,0,,,,
300,"Nexus Brands Group, Inc.  (8)(9)",One stop,,L + 6.00,,,N/A  (6),,11/2023,,0,,,0,,,0,,,0,,,,
301,"Personify, Inc.  *",One stop,,L + 5.75,(c),,8.08,,09/2024,,7277,,,7214,,,0.8,,,7277,,,,
302,"Personify, Inc.",One stop,,L + 5.75,(c),,8.06,,09/2024,,20,,,19,,,0,,,20,,,,
303,"PlanSource Holdings, Inc.  ~",One stop,,L + 6.25,(d),,8.81,,04/2025,,4354,,,4312,,,0.4,,,4311,,,,
304,"PlanSource Holdings, Inc.  (5)",One stop,,L + 6.25,,,N/A  (6),,04/2025,,0,,,(1,,,0,,,(1,,,,
305,"Project Power Buyer, LLC  ~",One stop,,L + 5.75,(c),,8.28,,05/2026,,4925,,,4865,,,0.5,,,4876,,,,
306,"Project Power Buyer, LLC  (5)",One stop,,L + 5.75,,,N/A  (6),,05/2025,,0,,,(1,,,0,,,(1,,,,
307,"Property Brands, Inc.",One stop,,L + 6.00,(a),,8.40,,01/2024,,10790,,,10605,,,1.1,,,10790,,,,
308,"Property Brands, Inc.  *",One stop,,L + 6.00,(a),,8.40,,01/2024,,3041,,,3013,,,0.3,,,3041,,,,
309,"Property Brands, Inc.  ^",One stop,,L + 6.00,(a),,8.40,,01/2024,,217,,,215,,,0,,,217,,,,
310,"Property Brands, Inc.",One stop,,L + 6.00,(a),,8.40,,01/2024,,142,,,140,,,0,,,142,,,,
311,"Property Brands, Inc.",One stop,,L + 6.00,(a),,8.40,,01/2024,,120,,,119,,,0,,,120,,,,
312,"Property Brands, Inc.",One stop,,L + 6.00,(a),,8.40,,01/2024,,80,,,79,,,0,,,80,,,,
313,"Property Brands, Inc.",One stop,,L + 6.00,(a),,8.40,,01/2024,,50,,,49,,,0,,,50,,,,
314,"Property Brands, Inc.  (5)",One stop,,L + 6.00,,,N/A  (6),,01/2024,,0,,,(1,,,0,,,0,,,,
315,"Property Brands, Inc.  (5)",One stop,,L + 6.00,,,N/A  (6),,01/2024,,0,,,(4,,,0,,,0,,,,
316,"Qgenda Intermediate Holdings, LLC",One stop,,L + 4.75,(a),,7.15,,06/2025,,10570,,,10412,,,1.1,,,10465,,,,
317,"Qgenda Intermediate Holdings, LLC  (5)",One stop,,L + 4.75,,,N/A  (6),,06/2025,,0,,,(1,,,0,,,(1,,,,
318,"RegEd Aquireco, LLC",Senior loan,,L + 4.25,(a),,6.65,,12/2024,,8750,,,8610,,,0.9,,,8750,,,,
319,"RegEd Aquireco, LLC  (5)",Senior loan,,L + 4.25,,,N/A  (6),,12/2024,,0,,,(1,,,0,,,0,,,,
320,"RegEd Aquireco, LLC  (5)",Senior loan,,L + 4.25,,,N/A  (6),,12/2024,,0,,,(6,,,0,,,0,,,,
321,"Saba Software, Inc.  ^*~",Senior loan,,L + 4.50,(c),,6.83,,05/2023,,21392,,,21144,,,2.2,,,21392,,,,
322,"Saba Software, Inc.  ~",Senior loan,,L + 4.50,(c),,6.83,,05/2023,,6892,,,6830,,,0.7,,,6892,,,,
323,"Saba Software, Inc.  (5)",Senior loan,,L + 4.50,,,N/A  (6),,05/2023,,0,,,(2,,,0,,,0,,,,
324,"Telesoft, LLC  *",One stop,,L + 5.00,(c),,7.59,,07/2022,,3490,,,3465,,,0.4,,,3490,,,,
325,"Telesoft, LLC",One stop,,L + 5.00,,,N/A  (6),,07/2022,,0,,,0,,,0,,,0,,,,
326,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,
327,Diversified Conglomerate/Service - (continued),,,,,,,,,,,,,,,,,,,,,,,
328,"TI Intermediate Holdings, LLC",Senior loan,,L + 4.50,(a)(f),,6.91,,12/2024,,,1671,,,,1656,,,0.2,,,,1671,
329,"TI Intermediate Holdings, LLC",Senior loan,,L + 4.50,(a),,6.90,,12/2024,,4,,,3,,,0,,,4,,,,
330,"Transaction Data Systems, Inc.  *~",One stop,,L + 5.25,(a),,7.66,,06/2021,,38758,,,38639,,,4.0,,,38758,,,,
331,"Transaction Data Systems, Inc.",One stop,,L + 5.25,(a),,7.66,,06/2021,,70,,,70,,,0,,,70,,,,
332,"Trintech, Inc.  ^*",One stop,,L + 6.50,(c),,9.09,,12/2023,,10793,,,10692,,,1.1,,,10793,,,,
333,"Trintech, Inc.  ^~",One stop,,L + 6.50,(c),,9.09,,12/2023,,3386,,,3355,,,0.3,,,3386,,,,
334,"Trintech, Inc.",One stop,,L + 6.50,(c),,9.04,,12/2023,,60,,,59,,,0,,,60,,,,
335,"True Commerce, Inc.  ^~",One stop,,L + 5.75,(c),,8.08,,11/2023,,6547,,,6486,,,0.7,,,6547,,,,
336,"True Commerce, Inc.  (5)",One stop,,L + 5.75,,,N/A  (6),,11/2023,,0,,,(1,,,0,,,0,,,,
337,"Upserve, Inc.  ~",One stop,,L + 5.50,(a),,7.90,,07/2023,,2969,,,2951,,,0.3,,,2969,,,,
338,"Upserve, Inc.",One stop,,L + 5.50,(a),,7.90,,07/2023,,100,,,99,,,0,,,100,,,,
339,"Upserve, Inc.",One stop,,L + 5.50,,,N/A  (6),,07/2023,,0,,,0,,,0,,,0,,,,
340,Vector CS Midco Limited & Cloudsense Ltd.  (8)(9)(10)(13),One stop,,L + 7.25,(c),,5.31 cash/2.75 PIK,,05/2024,,3605,,,3571,,,0.4,,,3466,,,,
341,Vector CS Midco Limited & Cloudsense Ltd.  (5)(8)(9)(10),One stop,,L + 4.50,,,N/A  (6),,05/2024,,0,,,(1,,,0,,,(1,,,,
342,"Velocity Technology Solutions, Inc.  *",One stop,,L + 6.00,(c),,8.33,,12/2023,,8165,,,8058,,,0.8,,,8165,,,,
343,"Velocity Technology Solutions, Inc.  (5)",One stop,,L + 6.00,,,N/A  (6),,12/2023,,0,,,(1,,,0,,,0,,,,
344,"Vendavo, Inc.  *~",One stop,,L + 8.50,(c),,10.83,,10/2022,,28864,,,28460,,,3.0,,,28864,,,,
345,"Vendavo, Inc.",One stop,,P + 7.25,(f),,12.75,,10/2022,,315,,,308,,,0.1,,,315,,,,
346,Verisys Corporation  *,One stop,,L + 7.75,(c),,10.08,,01/2023,,3857,,,3821,,,0.4,,,3857,,,,
347,Verisys Corporation,One stop,,L + 7.75,(c),,10.15,,01/2023,,20,,,19,,,0,,,20,,,,
348,"Workforce Software, LLC  ^",One stop,,L + 6.50,(c),,9.08,,06/2021,,5790,,,5766,,,0.6,,,5850,,,,
349,"Workforce Software, LLC  ~",One stop,,L + 6.50,(c),,9.02,,06/2021,,577,,,573,,,0.1,,,577,,,,
350,"Workforce Software, LLC",One stop,,L + 6.50,,,N/A  (6),,06/2021,,0,,,0,,,0,,,1,,,,
351,,,,,,,,,,,634006,,,626015,,,65.2,,,628518,,,,
352,Ecological,,,,,,,,,,,,,,,,,,,,,,,
353,"Pace Analytical Services, LLC  ~",One stop,,L + 5.50,(a),,7.90,,09/2022,,15074,,,14819,,,1.6,,,15074,,,,
354,"Pace Analytical Services, LLC  ^",One stop,,L + 5.50,(a),,7.90,,09/2022,,1401,,,1386,,,0.1,,,1401,,,,
355,"Pace Analytical Services, LLC  *",One stop,,L + 5.50,(a),,7.90,,09/2022,,711,,,704,,,0.1,,,711,,,,
356,"Pace Analytical Services, LLC  *",One stop,,L + 5.50,(a),,7.90,,09/2022,,343,,,339,,,0.1,,,343,,,,
357,"Pace Analytical Services, LLC",One stop,,L + 5.50,(a),,7.90,,09/2022,,159,,,157,,,0,,,159,,,,
358,"Pace Analytical Services, LLC  ^",One stop,,L + 5.50,(a),,7.90,,09/2022,,117,,,116,,,0,,,117,,,,
359,"Pace Analytical Services, LLC",One stop,,L + 5.50,(a),,7.90,,09/2022,,54,,,53,,,0,,,54,,,,
360,"Pace Analytical Services, LLC",One stop,,L + 5.50,(a),,7.90,,09/2022,,30,,,28,,,0,,,30,,,,
361,"Pace Analytical Services, LLC  (5)",One stop,,L + 5.50,,,N/A  (6),,09/2022,,0,,,(1,,,0,,,0,,,,
362,"Pace Analytical Services, LLC  (5)",One stop,,L + 5.50,,,N/A  (6),,09/2022,,0,,,(1,,,0,,,0,,,,
363,WRE Holding Corp.  *,Senior loan,,L + 5.00,(a),,7.44,,01/2023,,1003,,,996,,,0.1,,,1003,,,,
364,WRE Holding Corp.  ~,Senior loan,,L + 5.00,(a),,7.44,,01/2023,,42,,,42,,,0,,,42,,,,
365,WRE Holding Corp.,Senior loan,,L + 5.00,(a)(f),,7.44,,01/2023,,18,,,18,,,0,,,18,,,,
366,WRE Holding Corp.,Senior loan,,L + 5.00,(a),,7.44,,01/2023,,12,,,12,,,0,,,12,,,,
367,,,,,,,,,,,18964,,,18668,,,2.0,,,18964,,,,
368,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,
369,Electronics,,,,,,,,,,,,,,,,,,,,,,,
370,"Appriss Holdings, Inc.  ~",One stop,,L + 5.50,(c),,7.83,,06/2026,,,4796,,,,4702,,,0.5,,,,4748,
371,"Appriss Holdings, Inc.  (5)",One stop,,L + 5.50,,,N/A  (6),,06/2025,,0,,,(4,,,0,,,(2,,,,
372,"Compusearch Software Holdings, Inc.  ^~",Senior loan,,L + 4.25,(c),,6.58,,05/2021,,2015,,,2012,,,0.2,,,2015,,,,
373,Diligent Corporation  *~,One stop,,L + 5.50,(c),,7.83,,04/2022,,25935,,,25717,,,2.7,,,25935,,,,
374,Diligent Corporation  ~,One stop,,L + 5.50,(c),,7.83,,04/2022,,4842,,,4793,,,0.5,,,4842,,,,
375,Diligent Corporation  *~,One stop,,L + 5.50,(c),,7.83,,04/2022,,4754,,,4682,,,0.5,,,4754,,,,
376,Diligent Corporation  ^*,One stop,,L + 5.50,(c),,7.83,,04/2022,,2603,,,2573,,,0.3,,,2603,,,,
377,Diligent Corporation,One stop,,L + 5.50,(c)(d),,8.14,,04/2022,,172,,,169,,,0,,,172,,,,
378,Diligent Corporation  ~,One stop,,L + 5.50,(c),,8.02,,04/2022,,101,,,101,,,0,,,101,,,,
379,Diligent Corporation  ~,One stop,,L + 5.50,(d),,8.19,,04/2022,,80,,,79,,,0,,,80,,,,
380,Diligent Corporation,One stop,,L + 5.50,(d),,8.35,,04/2022,,54,,,54,,,0,,,54,,,,
381,Diligent Corporation,One stop,,L + 5.50,(d),,8.35,,04/2022,,39,,,38,,,0,,,39,,,,
382,Diligent Corporation  ~,One stop,,L + 5.50,(d),,8.19,,04/2022,,36,,,35,,,0,,,36,,,,
383,Diligent Corporation  (5),One stop,,L + 5.50,,,N/A  (6),,04/2022,,0,,,(3,,,0,,,0,,,,
384,"Episerver, Inc.  ~(8)(9)",One stop,,L + 6.00,(a),,6.00,,10/2024,,9936,,,9820,,,1.0,,,9834,,,,
385,"Episerver, Inc.  *",One stop,,L + 5.75,(a),,8.15,,10/2024,,5760,,,5693,,,0.6,,,5760,,,,
386,"Episerver, Inc.  (5)",One stop,,L + 5.75,,,N/A  (6),,10/2024,,0,,,(2,,,0,,,0,,,,
387,"Gamma Technologies, LLC  ^*~",One stop,,L + 5.25,(a),,7.65,,06/2024,,21317,,,21158,,,2.2,,,21317,,,,
388,"Gamma Technologies, LLC  (5)",One stop,,L + 5.25,,,N/A  (6),,06/2024,,0,,,(1,,,0,,,0,,,,
389,"SEI, Inc.  *",Senior loan,,L + 4.75,(a),,7.15,,07/2023,,5036,,,4994,,,0.5,,,5036,,,,
390,"Silver Peak Systems, Inc.  ~",One stop,,L + 7.00,(a),,9.39,,04/2024,,1848,,,1814,,,0.2,,,1857,,,,
391,"Silver Peak Systems, Inc.",One stop,,L + 7.00,,,N/A  (6),,04/2024,,0,,,0,,,0,,,0,,,,
392,"Sloan Company, Inc., The",One stop,,L + 8.50,(c),,10.83,,04/2020,,6636,,,6614,,,0.4,,,3982,,,,
393,"Sloan Company, Inc., The",One stop,,L + 8.50,(c),,10.83,,04/2020,,444,,,444,,,0,,,266,,,,
394,"Sloan Company, Inc., The",One stop,,L + 8.50,(c),,10.83,,04/2020,,133,,,130,,,0,,,133,,,,
395,"Sloan Company, Inc., The",One stop,,L + 8.50,(c),,10.83,,04/2020,,52,,,52,,,0,,,31,,,,
396,Sovos Compliance  ~,One stop,,L + 4.75,(a),,7.15,,04/2024,,3332,,,3267,,,0.3,,,3265,,,,
397,Sovos Compliance  ~,Second lien,,No Value,,,12.00 PIK,,04/2025,,1456,,,1422,,,0.1,,,1420,,,,
398,Sovos Compliance,Second lien,,No Value,,,12.00 PIK,,04/2025,,74,,,72,,,0,,,73,,,,
399,Sovos Compliance,One stop,,L + 4.75,(a),,7.15,,04/2024,,49,,,44,,,0,,,48,,,,
400,Sovos Compliance  (5),One stop,,L + 4.75,,,N/A  (6),,04/2024,,0,,,(2,,,0,,,(2,,,,
401,"Watchfire Enterprises, Inc.",Second lien,,L + 8.00,(c),,10.33,,10/2021,,9435,,,9362,,,1.0,,,9435,,,,
402,,,,,,,,,,,110935,,,109829,,,11.0,,,107832,,,,
403,Finance,,,,,,,,,,,,,,,,,,,,,,,
404,Institutional Shareholder Services~,Senior loan,,L + 4.50,(c),,6.83,,03/2026,,4788,,,4742,,,0.5,,,4752,,,,
405,Institutional Shareholder Services,Senior loan,,L + 4.50,(c),,6.83,,03/2024,,30,,,28,,,0,,,27,,,,
406,,,,,,,,,,,4818,,,4770,,,0.5,,,4779,,,,
407,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,
408,Grocery,,,,,,,,,,,,,,,,,,,,,,,
409,"Teasdale Quality Foods, Inc.",Senior loan,,L + 5.75,(c),,8.34,,10/2020,,,293,,,,291,,,0,,,,270,
410,"Healthcare, Education and Childcare",,,,,,,,,,,,,,,,,,,,,,,
411,"Active Day, Inc.",One stop,,L + 6.50,(c),,8.83,,12/2021,,13163,,,12984,,,1.4,,,13163,,,,
412,"Active Day, Inc.  ^",One stop,,L + 6.50,(c),,8.83,,12/2021,,1016,,,1006,,,0.1,,,1016,,,,
413,"Active Day, Inc.  *",One stop,,L + 6.50,(c),,8.83,,12/2021,,655,,,649,,,0.1,,,655,,,,
414,"Active Day, Inc.  *",One stop,,L + 6.50,(c),,8.83,,12/2021,,452,,,448,,,0.1,,,452,,,,
415,"Active Day, Inc.",One stop,,L + 6.50,(c)(f),,8.83,,12/2021,,33,,,32,,,0,,,33,,,,
416,"Active Day, Inc.  (5)",One stop,,L + 6.50,,,N/A  (6),,12/2021,,0,,,(1,,,0,,,0,,,,
417,"Acuity Eyecare Holdings, LLC",One stop,,L + 6.25,(c),,8.79,,03/2023,,2564,,,2524,,,0.3,,,2564,,,,
418,"Acuity Eyecare Holdings, LLC",One stop,,L + 6.25,(c),,8.64,,03/2023,,598,,,578,,,0.1,,,598,,,,
419,"Acuity Eyecare Holdings, LLC  ^",One stop,,L + 6.25,(c),,8.79,,03/2023,,149,,,148,,,0,,,149,,,,
420,"Acuity Eyecare Holdings, LLC",One stop,,L + 6.25,,,N/A  (6),,03/2023,,0,,,0,,,0,,,0,,,,
421,"Acuity Eyecare Holdings, LLC  (5)",One stop,,L + 6.25,,,N/A  (6),,03/2023,,0,,,(4,,,0,,,0,,,,
422,"ADCS Clinics Intermediate Holdings, LLC  ~",One stop,,L + 5.75,(c),,8.08,,05/2022,,20904,,,20569,,,2.2,,,20904,,,,
423,"ADCS Clinics Intermediate Holdings, LLC  *",One stop,,L + 5.75,(c),,8.08,,05/2022,,106,,,105,,,0,,,106,,,,
424,"ADCS Clinics Intermediate Holdings, LLC  *",One stop,,L + 5.75,(c),,8.08,,05/2022,,82,,,82,,,0,,,82,,,,
425,"ADCS Clinics Intermediate Holdings, LLC",One stop,,L + 5.75,(c),,8.12,,05/2022,,37,,,36,,,0,,,37,,,,
426,"ADCS Clinics Intermediate Holdings, LLC  *",One stop,,L + 5.75,(c),,8.08,,05/2022,,31,,,31,,,0,,,31,,,,
427,"Agilitas USA, Inc.  *",One stop,,L + 5.00,(c),,7.59,,04/2022,,8291,,,8245,,,0.9,,,8291,,,,
428,"Agilitas USA, Inc.",One stop,,L + 5.00,(c),,7.59,,04/2022,,10,,,10,,,0,,,10,,,,
429,"Aris Teleradiology Company, LLC  (7)",Senior loan,,L + 5.50,(c),,7.82,,03/2021,,2693,,,2678,,,0.1,,,730,,,,
