,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
204,,"Mendocino Farms, LLC",One stop,,L + 8.50,(a),,2.00 cash/7.50 PIK,,06/2023,,95,,,94,,,-,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,"Mendocino Farms, LLC(5)",One stop,,L + 8.50,,,N/A(6),,06/2023,,-,,,(2),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
>>>>>>> GSBD
206,,"NBC Intermediate, LLC+~",Senior loan,,L + 6.00,(d),,7.00,,09/2023,,18536,,,18356,,,0.8,,18350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,"NBC Intermediate, LLC#+~",Senior loan,,L + 6.00,(c),,7.00,,09/2023,,9657,,,9624,,,0.4,,9561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,"NBC Intermediate, LLC*#+~",Senior loan,,L + 6.00,(c),,7.00,,09/2023,,5047,,,5059,,,0.2,,4996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,,"NBC Intermediate, LLC#+~",Senior loan,,L + 6.00,(a)(c),,7.00,,09/2023,,4301,,,4341,,,0.2,,4257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<<<<<<< HEAD
210,,"NBC Intermediate, LLC#",Senior loan,,L + 6.00,(a),,7.00,,09/2023,,667,,,660,,,0,,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,,"NBC Intermediate, LLC(5)",Senior loan,,L + 6.00,,,N/A(6),,09/2023,,0,,,0,,,0,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,,"Ruby Slipper Cafe LLC, The*",One stop,,L + 8.50,(c),,8.50 cash/1.00 PIK,,01/2023,,2046,,,2040,,,0.1,,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,"Ruby Slipper Cafe LLC, The",One stop,,L + 8.50,(c),,8.50 cash/1.00 PIK,,01/2023,,414,,,426,,,0,,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,"Ruby Slipper Cafe LLC, The",One stop,,L + 8.50,(c),,8.50 cash/1.00 PIK,,01/2023,,30,,,30,,,0,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,"Wetzel's Pretzels, LLC*#",One stop,,L + 7.25,(c),,7.75 cash/0.50 PIK,,09/2021,,16929,,,17030,,,0.7,,16082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,"Wetzel's Pretzels, LLC",One stop,,L + 7.25,(c),,7.75 cash/0.50 PIK,,09/2021,,100,,,101,,,0,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,Wood Fired Holding Corp.*#,One stop,,L + 7.75,(c),,6.75 cash/2.00 PIK,,12/2023,,14163,,,14354,,,0.6,,13739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,Wood Fired Holding Corp.,One stop,,L + 7.75,(c),,6.75 cash/2.00 PIK,,12/2023,,701,,,701,,,0,,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,Wood Fired Holding Corp.,One stop,,L + 7.75,(c),,6.75 cash/2.00 PIK,,12/2023,,202,,,201,,,0,,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
=======
210,,"NBC Intermediate, LLC#",Senior loan,,L + 6.00,(a),,7.00,,09/2023,,667,,,660,,,-,,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,,"NBC Intermediate, LLC(5)",Senior loan,,L + 6.00,,,N/A(6),,09/2023,,-,,,-,,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,,"Ruby Slipper Cafe LLC, The*",One stop,,L + 8.50,(c),,8.50 cash/1.00 PIK,,01/2023,,2046,,,2040,,,0.1,,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,"Ruby Slipper Cafe LLC, The",One stop,,L + 8.50,(c),,8.50 cash/1.00 PIK,,01/2023,,414,,,426,,,-,,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,"Ruby Slipper Cafe LLC, The",One stop,,L + 8.50,(c),,8.50 cash/1.00 PIK,,01/2023,,30,,,30,,,-,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,"Wetzel's Pretzels, LLC*#",One stop,,L + 7.25,(c),,7.75 cash/0.50 PIK,,09/2021,,16929,,,17030,,,0.7,,16082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,"Wetzel's Pretzels, LLC",One stop,,L + 7.25,(c),,7.75 cash/0.50 PIK,,09/2021,,100,,,101,,,-,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,Wood Fired Holding Corp.*#,One stop,,L + 7.75,(c),,6.75 cash/2.00 PIK,,12/2023,,14163,,,14354,,,0.6,,13739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,Wood Fired Holding Corp.,One stop,,L + 7.75,(c),,6.75 cash/2.00 PIK,,12/2023,,701,,,701,,,-,,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,Wood Fired Holding Corp.,One stop,,L + 7.75,(c),,6.75 cash/2.00 PIK,,12/2023,,202,,,201,,,-,,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
>>>>>>> GSBD
220,,,,,,,,,,,,139370,,,139925,,,5.6,,136123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,,Food Products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,,"FCID Merger Sub, Inc.+~",One stop,,L + 6.00,(c),,7.00,,12/2026,,,13694,,,,13490,,,0.5,,,13556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<<<<<<< HEAD
224,,"FCID Merger Sub, Inc.(5)",One stop,,L + 6.00,,,N/A(6),,12/2026,,0,,,(1),,,0,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,,"FCID Merger Sub, Inc.(5)",One stop,,L + 6.00,,,N/A(6),,12/2026,,0,,,(42),,,0,,(43),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,,"Flavor Producers, LLC#~",Senior loan,,L + 5.75,(c),,5.75 cash/1.00 PIK,,12/2023,,5006,,,4907,,,0.2,,4605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,,"Flavor Producers, LLC(5)",Senior loan,,L + 4.75,(c),,N/A(6),,12/2022,,0,,,(4),,,0,,(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,"MAPF Holdings, Inc.+~",One stop,,L + 6.00,(c),,7.00,,12/2026,,29386,,,29094,,,1.2,,29092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,,"MAPF Holdings, Inc.(5)",One stop,,L + 6.00,,,N/A(6),,12/2026,,0,,,(44),,,0,,(45),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,,"MAPF Holdings, Inc.(5)",One stop,,L + 6.00,,,N/A(6),,12/2026,,0,,,(3),,,0,,(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,,"Purfoods, LLC",One stop,,No Value,,,7.00 PIK,,05/2026,,76,,,80,,,0,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
=======
224,,"FCID Merger Sub, Inc.(5)",One stop,,L + 6.00,,,N/A(6),,12/2026,,-,,,(1),,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,,"FCID Merger Sub, Inc.(5)",One stop,,L + 6.00,,,N/A(6),,12/2026,,-,,,(42),,,-,,(43),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,,"Flavor Producers, LLC#~",Senior loan,,L + 5.75,(c),,5.75 cash/1.00 PIK,,12/2023,,5006,,,4907,,,0.2,,4605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,,"Flavor Producers, LLC(5)",Senior loan,,L + 4.75,(c),,N/A(6),,12/2022,,-,,,(4),,,-,,(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,"MAPF Holdings, Inc.+~",One stop,,L + 6.00,(c),,7.00,,12/2026,,29386,,,29094,,,1.2,,29092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,,"MAPF Holdings, Inc.(5)",One stop,,L + 6.00,,,N/A(6),,12/2026,,-,,,(44),,,-,,(45),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,,"MAPF Holdings, Inc.(5)",One stop,,L + 6.00,,,N/A(6),,12/2026,,-,,,(3),,,-,,(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,,"Purfoods, LLC",One stop,,N/A,,,7.00 PIK,,05/2026,,76,,,80,,,-,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
>>>>>>> GSBD
232,,,,,,,,,,,,48162,,,47477,,,1.9,,47235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,,Health Care Equipment & Supplies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,,"Aspen Medical Products, LLC+~",One stop,,L + 5.00,(c),,6.00,,06/2025,,,4249,,,,4314,,,0.2,,,4249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<<<<<<< HEAD
236,,"Aspen Medical Products, LLC+",One stop,,L + 5.00,(c),,6.00,,06/2025,,271,,,269,,,0,,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,,"Aspen Medical Products, LLC",One stop,,L + 5.00,,,N/A(6),,06/2025,,0,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,,"Belmont Instrument, LLC+^",Senior loan,,L + 4.75,(c),,5.75,,12/2023,,5243,,,5203,,,0.2,,5243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,,"Blades Buyer, Inc.+~^",Senior loan,,L + 4.75,(c),,5.75,,08/2025,,6618,,,6605,,,0.3,,6518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,,"Blades Buyer, Inc.(5)",Senior loan,,L + 4.75,,,N/A(6),,08/2025,,0,,,0,,,0,,(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,,"Blades Buyer, Inc.(5)",Senior loan,,L + 4.75,,,N/A(6),,08/2025,,0,,,(20),,,0,,(21),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,,"Blue River Pet Care, LLC",One stop,,L + 5.00,(a),,5.15,,07/2026,,27621,,,27671,,,1.1,,27621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,,"Blue River Pet Care, LLC",One stop,,L + 5.00,(a),,5.15,,07/2026,,2756,,,2669,,,0.1,,2756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,,"Blue River Pet Care, LLC",One stop,,L + 5.00,(c),,5.24,,08/2025,,400,,,396,,,0,,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,,"CCSL Holdings, LLC+",One stop,,L + 5.75,(c),,6.75,,12/2026,,15672,,,15476,,,0.6,,15516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,,"CCSL Holdings, LLC(5)",One stop,,L + 5.75,,,N/A(6),,12/2026,,0,,,(2),,,0,,(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,,"CCSL Holdings, LLC(5)",One stop,,L + 5.75,,,N/A(6),,12/2026,,0,,,(63),,,0,,(56),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,,CMI Parent Inc.#+^,Senior loan,,L + 4.25,(c),,5.25,,08/2025,,6616,,,6738,,,0.3,,6484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,,CMI Parent Inc.(5),Senior loan,,L + 4.25,,,N/A(6),,08/2025,,0,,,(2),,,0,,(6),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
=======
236,,"Aspen Medical Products, LLC+",One stop,,L + 5.00,(c),,6.00,,06/2025,,271,,,269,,,-,,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,,"Aspen Medical Products, LLC",One stop,,L + 5.00,,,N/A(6),,06/2025,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,,"Belmont Instrument, LLC+^",Senior loan,,L + 4.75,(c),,5.75,,12/2023,,5243,,,5203,,,0.2,,5243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,,"Blades Buyer, Inc.+~^",Senior loan,,L + 4.75,(c),,5.75,,08/2025,,6618,,,6605,,,0.3,,6518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,,"Blades Buyer, Inc.(5)",Senior loan,,L + 4.75,,,N/A(6),,08/2025,,-,,,-,,,-,,(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,,"Blades Buyer, Inc.(5)",Senior loan,,L + 4.75,,,N/A(6),,08/2025,,-,,,(20),,,-,,(21),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,,"Blue River Pet Care, LLC",One stop,,L + 5.00,(a),,5.15,,07/2026,,27621,,,27671,,,1.1,,27621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,,"Blue River Pet Care, LLC",One stop,,L + 5.00,(a),,5.15,,07/2026,,2756,,,2669,,,0.1,,2756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,,"Blue River Pet Care, LLC",One stop,,L + 5.00,(c),,5.24,,08/2025,,400,,,396,,,-,,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,,"CCSL Holdings, LLC+",One stop,,L + 5.75,(c),,6.75,,12/2026,,15672,,,15476,,,0.6,,15516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,,"CCSL Holdings, LLC(5)",One stop,,L + 5.75,,,N/A(6),,12/2026,,-,,,(2),,,-,,(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,,"CCSL Holdings, LLC(5)",One stop,,L + 5.75,,,N/A(6),,12/2026,,-,,,(63),,,-,,(56),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,,CMI Parent Inc.#+^,Senior loan,,L + 4.25,(c),,5.25,,08/2025,,6616,,,6738,,,0.3,,6484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,,CMI Parent Inc.(5),Senior loan,,L + 4.25,,,N/A(6),,08/2025,,-,,,(2),,,-,,(6),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
>>>>>>> GSBD
250,,"Flexan, LLC+^",One stop,,L + 5.25,(c),,6.25,,02/2022,,8428,,,8391,,,0.3,,8428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,,"Flexan, LLC*#",One stop,,L + 5.25,(c),,6.25,,02/2022,,3264,,,3250,,,0.1,,3264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,,"Flexan, LLC+",One stop,,L + 5.25,(c),,6.25,,02/2022,,2341,,,2330,,,0.1,,2341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,,"Flexan, LLC#",One stop,,L + 5.25,(c),,6.25,,02/2022,,1536,,,1529,,,0.1,,1536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<<<<<<< HEAD
254,,"Flexan, LLC(5)",One stop,,L + 5.25,,,N/A(6),,02/2022,,0,,,(4),,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,,"G & H Wire Company, Inc.#^",One stop,,L + 7.75,(a),,8.00 cash/0.75 PIK,,09/2023,,11153,,,11107,,,0.5,,10930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,,"G & H Wire Company, Inc.",One stop,,L + 7.75,(a),,N/A(6),,09/2022,,0,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
=======
254,,"Flexan, LLC(5)",One stop,,L + 5.25,,,N/A(6),,02/2022,,-,,,(4),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,,"G & H Wire Company, Inc.#^",One stop,,L + 7.75,(a),,8.00 cash/0.75 PIK,,09/2023,,11153,,,11107,,,0.5,,10930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,,"G & H Wire Company, Inc.",One stop,,L + 7.75,(a),,N/A(6),,09/2022,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
>>>>>>> GSBD
257,,"Joerns Healthcare, LLC*",One stop,,L + 6.00,(c),,7.00,,08/2024,,1873,,,1829,,,0.1,,1833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,,"Joerns Healthcare, LLC",One stop,,L + 6.00,(c),,7.00,,08/2024,,1800,,,1774,,,0.1,,1764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,,"Katena Holdings, Inc.#",One stop,,L + 6.50,(c),,7.50,,06/2021,,12696,,,12740,,,0.5,,12441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,,"Katena Holdings, Inc.#",One stop,,L + 6.50,(c),,7.50,,06/2021,,1240,,,1245,,,0.1,,1215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<<<<<<< HEAD
261,,"Katena Holdings, Inc.+",One stop,,L + 6.50,(c),,7.50,,06/2021,,927,,,924,,,0,,909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,,"Katena Holdings, Inc.#",One stop,,L + 6.50,(c),,7.50,,06/2021,,849,,,852,,,0,,832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,,"Katena Holdings, Inc.",One stop,,L + 6.50,(c),,7.50,,06/2021,,200,,,200,,,0,,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,,"Lombart Brothers, Inc.*#~",One stop,,L + 8.25,(c),,8.25 cash/1.00 PIK,,04/2023,,28940,,,29159,,,1.1,,26625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,,"Lombart Brothers, Inc.#(8)",One stop,,L + 8.25,(c),,8.25 cash/1.00 PIK,,04/2023,,3116,,,3141,,,0.1,,2867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,,"Lombart Brothers, Inc.",One stop,,L + 9.25,(a)(c),,9.25 cash/1.00 PIK,,04/2023,,280,,,280,,,0,,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,,"Lombart Brothers, Inc.(8)",One stop,,L + 9.25,(a),,9.25 cash/1.00 PIK,,04/2023,,50,,,49,,,0,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,,"Orthotics Holdings, Inc.*#",One stop,,L + 6.00,(c),,7.00,,06/2021,,7728,,,7728,,,0.3,,7574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,,"Orthotics Holdings, Inc.*#",One stop,,L + 16.00,(c),,7.00 cash/10.00 PIK,,06/2021,,3994,,,3994,,,0.2,,3675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,,"Orthotics Holdings, Inc.*#(8)",One stop,,L + 6.00,(c),,7.00,,06/2021,,1267,,,1267,,,0.1,,1242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,,"Orthotics Holdings, Inc.*#(8)",One stop,,L + 16.00,(c),,7.00 cash/10.00 PIK,,06/2021,,655,,,655,,,0,,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,,"Orthotics Holdings, Inc.",One stop,,L + 6.00,,,N/A(6),,06/2021,,0,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
=======
261,,"Katena Holdings, Inc.+",One stop,,L + 6.50,(c),,7.50,,06/2021,,927,,,924,,,-,,909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,,"Katena Holdings, Inc.#",One stop,,L + 6.50,(c),,7.50,,06/2021,,849,,,852,,,-,,832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,,"Katena Holdings, Inc.",One stop,,L + 6.50,(c),,7.50,,06/2021,,200,,,200,,,-,,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,,"Lombart Brothers, Inc.*#~",One stop,,L + 8.25,(c),,8.25 cash/1.00 PIK,,04/2023,,28940,,,29159,,,1.1,,26625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,,"Lombart Brothers, Inc.#(8)",One stop,,L + 8.25,(c),,8.25 cash/1.00 PIK,,04/2023,,3116,,,3141,,,0.1,,2867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,,"Lombart Brothers, Inc.",One stop,,L + 9.25,(a)(c),,9.25 cash/1.00 PIK,,04/2023,,280,,,280,,,-,,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,,"Lombart Brothers, Inc.(8)",One stop,,L + 9.25,(a),,9.25 cash/1.00 PIK,,04/2023,,50,,,49,,,-,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,,"Orthotics Holdings, Inc.*#",One stop,,L + 6.00,(c),,7.00,,06/2021,,7728,,,7728,,,0.3,,7574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,,"Orthotics Holdings, Inc.*#",One stop,,L + 16.00,(c),,7.00 cash/10.00 PIK,,06/2021,,3994,,,3994,,,0.2,,3675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,,"Orthotics Holdings, Inc.*#(8)",One stop,,L + 6.00,(c),,7.00,,06/2021,,1267,,,1267,,,0.1,,1242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,,"Orthotics Holdings, Inc.*#(8)",One stop,,L + 16.00,(c),,7.00 cash/10.00 PIK,,06/2021,,655,,,655,,,-,,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,,"Orthotics Holdings, Inc.",One stop,,L + 6.00,,,N/A(6),,06/2021,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
>>>>>>> GSBD
273,,,,,,,,,,,,161783,,,161694,,,6.5,,157548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,,Health Care Providers & Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,,"Active Day, Inc.#",One stop,,L + 6.50,(c),,7.50,,12/2021,,,24504,,,,24654,,,0.9,,,20829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,,"Active Day, Inc.#",One stop,,L + 6.50,(c),,7.50,,12/2021,,1891,,,1904,,,0.1,,1607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,,"Active Day, Inc.*#",One stop,,L + 6.50,(c),,7.50,,12/2021,,1219,,,1227,,,0.1,,1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<<<<<<< HEAD
279,,"Active Day, Inc.",One stop,,L + 6.50,(c),,7.50,,12/2021,,971,,,988,,,0,,825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,,"Active Day, Inc.",One stop,,L + 6.50,(c),,7.50,,12/2021,,856,,,853,,,0,,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,,"Active Day, Inc.*#",One stop,,L + 6.50,(c),,7.50,,12/2021,,842,,,848,,,0,,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,,"Active Day, Inc.",One stop,,L + 6.50,(c),,7.50,,12/2021,,102,,,102,,,0,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
