,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
218,Hydraulic Authority III Limited  (8)(9)(10),One stop,,L + 6.00,(h),,7.00,,11/2025,,15,,,14,,,-,,,15,,,,
219,"ICIMS, Inc.  ~",One stop,,L + 6.50,(a),,8.99,,09/2024,,5413,,,5314,,,0.6,,,5413,,,,
220,"ICIMS, Inc.  (5)",One stop,,L + 6.50,,,N/A  (6),,09/2024,,-,,,(1,,,-,,,-,,,,
221,"III US Holdings, LLC",One stop,,L + 6.00,,,N/A  (6),,09/2022,,-,,,-,,,-,,,-,,,,
222,"Imprivata, Inc.  *~",Senior loan,,L + 4.00,(c),,6.60,,10/2023,,8181,,,8076,,,0.8,,,8181,,,,
223,"Imprivata, Inc.  (5)",Senior loan,,L + 4.00,,,N/A  (6),,10/2023,,-,,,(2,,,-,,,-,,,,
224,"Infogix, Inc.  ~",One stop,,L + 6.00,(c),,8.60,,04/2024,,3313,,,3299,,,0.3,,,3313,,,,
225,"Infogix, Inc.  ~",One stop,,L + 6.00,(c),,8.60,,04/2024,,512,,,505,,,0.1,,,512,,,,
226,"Infogix, Inc.",One stop,,L + 6.00,,,N/A  (6),,04/2024,,-,,,-,,,-,,,-,,,,
227,"Integral Ad Science, Inc.  ~",One stop,,L + 7.25,(a),,8.50 cash/1.25 PIK,,07/2024,,5032,,,4943,,,0.5,,,5032,,,,
228,"Integral Ad Science, Inc.  (5)",One stop,,L + 7.25,,,N/A  (6),,07/2023,,-,,,(1,,,-,,,(2,,,,
229,"Integration Appliance, Inc.  ^*~",One stop,,L + 7.25,(a),,9.74,,08/2023,,34762,,,34419,,,3.6,,,34762,,,,
230,"Integration Appliance, Inc.",One stop,,L + 7.25,(a),,9.74,,08/2023,,749,,,743,,,0.1,,,749,,,,
231,"Invoice Cloud, Inc.  ~",One stop,,L + 6.50,(c),,5.95 cash/3.25 PIK,,02/2024,,3846,,,3780,,,0.4,,,3807,,,,
232,"Invoice Cloud, Inc.",One stop,,L + 6.00,,,N/A  (6),,02/2024,,-,,,-,,,-,,,-,,,,
233,"Invoice Cloud, Inc.  (5)",One stop,,L + 6.00,,,N/A  (6),,02/2024,,-,,,(1,,,-,,,(2,,,,
234,"JAMF Holdings, Inc.  ~",One stop,,L + 8.00,(c),,10.69,,11/2022,,5276,,,5200,,,0.5,,,5276,,,,
235,"JAMF Holdings, Inc.",One stop,,L + 8.00,(a),,10.50,,11/2022,,34,,,34,,,-,,,34,,,,
236,"Kareo, Inc.",One stop,,L + 9.00,(a),,11.50,,06/2022,,4518,,,4371,,,0.5,,,4550,,,,
237,"Kareo, Inc.  ~",One stop,,L + 9.00,(a),,11.50,,06/2022,,414,,,408,,,0.1,,,417,,,,
238,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,
239,Diversified/Conglomerate Service - (continued),,,,,,,,,,,,,,,,,,,,,,,
240,"Kareo, Inc.",One stop,,L + 9.00,(a),,11.50,,06/2022,,,332,,,,327,,,-,,,,334,
241,"Kareo, Inc.",One stop,,L + 9.00,,,N/A  (6),,06/2022,,-,,,-,,,-,,,-,,,,
242,"Keais Records Service, LLC  ~",One stop,,L + 4.50,(a),,7.00,,10/2024,,8790,,,8668,,,0.9,,,8790,,,,
243,"Keais Records Service, LLC",One stop,,L + 4.50,,,N/A  (6),,10/2024,,-,,,-,,,-,,,-,,,,
244,"Keais Records Service, LLC  (5)",One stop,,L + 4.50,,,N/A  (6),,10/2024,,-,,,(1,,,-,,,-,,,,
245,"Learn-it Systems, LLC  ~",Senior loan,,L + 4.50,(c),,7.11,,03/2025,,880,,,867,,,0.1,,,867,,,,
246,"Learn-it Systems, LLC",Senior loan,,L + 4.50,(a)(c),,7.05,,03/2025,,10,,,10,,,-,,,10,,,,
247,"Learn-it Systems, LLC  (5)",Senior loan,,L + 4.50,,,N/A  (6),,03/2025,,-,,,(1,,,-,,,(2,,,,
248,Maverick Bidco Inc.  *~,One stop,,L + 6.25,(c),,8.85,,04/2023,,17380,,,17136,,,1.8,,,17032,,,,
249,Maverick Bidco Inc.  *,One stop,,L + 6.25,(c),,8.85,,04/2023,,166,,,166,,,-,,,163,,,,
250,Maverick Bidco Inc.,One stop,,L + 6.25,(c),,9.01,,04/2023,,34,,,32,,,-,,,31,,,,
251,"Mindbody, Inc.  ~",One stop,,L + 7.00,(a),,9.48,,02/2025,,22609,,,22388,,,2.3,,,22383,,,,
252,"Mindbody, Inc.  (5)",One stop,,L + 7.00,,,N/A  (6),,02/2025,,-,,,(1,,,-,,,(1,,,,
253,"Ministry Brands, LLC",Senior loan,,L + 4.00,(a),,6.50,,12/2022,,862,,,858,,,0.1,,,862,,,,
254,"Ministry Brands, LLC",Senior loan,,L + 4.00,(a),,6.50,,12/2022,,493,,,491,,,0.1,,,493,,,,
255,"Ministry Brands, LLC",Senior loan,,L + 4.00,(a),,6.50,,12/2022,,27,,,27,,,-,,,27,,,,
256,MMan Acquisition Co.  ^*,One stop,,L + 3.00,(c),,5.74,,08/2023,,9876,,,9768,,,0.9,,,8197,,,,
257,Net Health Acquisition Corp.  *,One stop,,L + 5.50,(c),,8.10,,12/2023,,3838,,,3807,,,0.4,,,3838,,,,
258,Net Health Acquisition Corp.  *,One stop,,L + 5.50,(c),,8.10,,12/2023,,537,,,533,,,0.1,,,537,,,,
259,Net Health Acquisition Corp.,One stop,,L + 5.50,,,N/A  (6),,12/2023,,-,,,-,,,-,,,-,,,,
260,"Netsmart Technologies, Inc.",Senior loan,,L + 3.75,(a),,6.25,,04/2023,,1728,,,1718,,,0.2,,,1719,,,,
261,"Netsmart Technologies, Inc.  (5)",Senior loan,,L + 4.75,,,N/A  (6),,04/2023,,-,,,(6,,,-,,,(1,,,,
262,"Nextech Systems, LLC  *~",One stop,,L + 6.00,(a),,8.50,,03/2024,,10305,,,10273,,,1.1,,,10202,,,,
263,"Nextech Systems, LLC  ~",One stop,,L + 6.00,(a),,8.50,,03/2024,,5636,,,5582,,,0.6,,,5579,,,,
264,"Nextech Systems, LLC  (5)",One stop,,L + 6.00,,,N/A  (6),,03/2024,,-,,,-,,,-,,,(1,,,,
265,"Nexus Brands Group, Inc.  *",One stop,,L + 6.00,(c),,8.59,,11/2023,,5721,,,5665,,,0.6,,,5721,,,,
266,"Nexus Brands Group, Inc.  (8)(9)",One stop,,L + 6.00,(c),,6.84,,11/2023,,3247,,,3216,,,0.3,,,3323,,,,
267,"Nexus Brands Group, Inc.",One stop,,L + 6.00,(c)(f),,8.60,,11/2023,,124,,,123,,,-,,,124,,,,
268,"Nexus Brands Group, Inc.  ~",One stop,,L + 6.00,(c),,8.60,,11/2023,,90,,,90,,,-,,,90,,,,
269,"Nexus Brands Group, Inc.",One stop,,L + 6.00,(a)(c),,8.54,,11/2023,,41,,,40,,,-,,,41,,,,
270,"Nexus Brands Group, Inc.  (8)(9)",One stop,,L + 6.00,,,N/A  (6),,11/2023,,-,,,-,,,-,,,-,,,,
271,"Nexus Brands Group, Inc.  (5)(8)(9)",One stop,,L + 6.00,,,N/A  (6),,11/2023,,-,,,(1,,,-,,,-,,,,
272,"Personify, Inc.  ~",One stop,,L + 5.75,(c),,8.35,,09/2024,,7296,,,7229,,,0.8,,,7296,,,,
273,"Personify, Inc.  (5)",One stop,,L + 5.75,,,N/A  (6),,09/2024,,-,,,(1,,,-,,,-,,,,
274,"Property Brands, Inc.",One stop,,L + 6.00,(a),,8.50,,01/2024,,10817,,,10622,,,1.1,,,10709,,,,
275,"Property Brands, Inc.  *",One stop,,L + 6.00,(a),,8.49,,01/2024,,3048,,,3019,,,0.3,,,3018,,,,
276,"Property Brands, Inc.  ^",One stop,,L + 6.00,(a),,8.50,,01/2024,,218,,,216,,,-,,,216,,,,
277,"Property Brands, Inc.",One stop,,L + 6.00,(a),,8.50,,01/2024,,142,,,141,,,-,,,141,,,,
278,"Property Brands, Inc.",One stop,,L + 6.00,(a),,8.50,,01/2024,,80,,,79,,,-,,,79,,,,
279,"Property Brands, Inc.",One stop,,L + 6.00,(c),,8.49,,01/2024,,50,,,49,,,-,,,50,,,,
280,"Property Brands, Inc.  (5)",One stop,,L + 6.00,,,N/A  (6),,01/2024,,-,,,(1,,,-,,,(1,,,,
281,"Property Brands, Inc.  (5)",One stop,,L + 6.00,,,N/A  (6),,01/2024,,-,,,(5,,,-,,,(6,,,,
282,"RegEd Aquireco, LLC",Senior loan,,L + 4.25,(a),,6.74,,12/2024,,8772,,,8625,,,0.9,,,8772,,,,
283,"RegEd Aquireco, LLC",Senior loan,,P + 3.25,(f),,8.75,,12/2024,,3,,,2,,,-,,,3,,,,
284,"RegEd Aquireco, LLC  (5)",Senior loan,,L + 4.25,,,N/A  (6),,12/2024,,-,,,(6,,,-,,,-,,,,
285,"Saba Software, Inc.  ^*~",Senior loan,,L + 4.50,(a),,7.00,,05/2023,,21448,,,21184,,,2.2,,,21448,,,,
286,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,
287,Diversified/Conglomerate Service - (continued),,,,,,,,,,,,,,,,,,,,,,,
288,"Saba Software, Inc.  ~",Senior loan,,L + 4.50,(a),,7.00,,05/2023,,,6910,,,,6844,,,0.7,,,,6910,
289,"Saba Software, Inc.  (5)",Senior loan,,L + 4.50,,,N/A  (6),,05/2023,,-,,,(2,,,-,,,-,,,,
290,"Telesoft, LLC  *",One stop,,L + 5.00,(c),,7.80,,07/2022,,4139,,,4112,,,0.4,,,4139,,,,
291,"Telesoft, LLC",One stop,,L + 5.00,,,N/A  (6),,07/2022,,-,,,-,,,-,,,-,,,,
292,"TI Intermediate Holdings, LLC",Senior loan,,L + 4.50,(a)(f),,7.00,,12/2024,,1675,,,1659,,,0.2,,,1675,,,,
293,"TI Intermediate Holdings, LLC",Senior loan,,L + 4.50,(a),,7.00,,12/2024,,3,,,3,,,-,,,3,,,,
294,"Transaction Data Systems, Inc.  *~",One stop,,L + 5.25,(a),,7.75,,06/2021,,38856,,,38722,,,4.0,,,38856,,,,
295,"Transaction Data Systems, Inc.",One stop,,L + 5.25,(a),,7.75,,06/2021,,60,,,59,,,-,,,60,,,,
296,"Trintech, Inc.  ^~",One stop,,L + 6.00,(c),,8.75,,12/2023,,10821,,,10713,,,1.1,,,10821,,,,
297,"Trintech, Inc.  ^~",One stop,,L + 6.00,(c),,8.75,,12/2023,,3395,,,3361,,,0.4,,,3395,,,,
298,"Trintech, Inc.",One stop,,L + 6.00,(c),,8.68,,12/2023,,60,,,59,,,-,,,60,,,,
299,"True Commerce, Inc.  ^",One stop,,L + 5.75,(c),,8.35,,11/2023,,5581,,,5527,,,0.6,,,5581,,,,
300,"True Commerce, Inc.  (5)",One stop,,L + 5.75,,,N/A  (6),,11/2023,,-,,,(1,,,-,,,-,,,,
301,"Upserve, Inc.  ~",One stop,,L + 5.50,(a),,8.00,,07/2023,,2969,,,2950,,,0.3,,,2969,,,,
302,"Upserve, Inc.",One stop,,L + 5.50,(a),,8.00,,07/2023,,100,,,99,,,-,,,100,,,,
303,"Upserve, Inc.",One stop,,L + 5.50,,,N/A  (6),,07/2023,,-,,,-,,,-,,,-,,,,
304,"Valant Medical Solutions, Inc.",One stop,,L + 11.00,(c),,11.55 cash/2.25 PIK,,10/2020,,834,,,794,,,0.1,,,866,,,,
305,"Valant Medical Solutions, Inc.",Subordinated debt,,N/A,,,6.00,,02/2020,,149,,,149,,,-,,,224,,,,
306,"Valant Medical Solutions, Inc.",One stop,,L + 11.00,(c),,11.55 cash/2.25 PIK,,10/2020,,10,,,10,,,-,,,11,,,,
307,"Velocity Technology Solutions, Inc.  *",One stop,,L + 6.00,(c),,8.60,,12/2023,,8186,,,8073,,,0.8,,,8186,,,,
308,"Velocity Technology Solutions, Inc.  (5)",One stop,,L + 6.00,,,N/A  (6),,12/2023,,-,,,(1,,,-,,,-,,,,
309,"Vendavo, Inc.  *~",One stop,,L + 8.50,(c),,11.13,,10/2022,,28935,,,28502,,,3.0,,,28935,,,,
310,"Vendavo, Inc.  (5)",One stop,,L + 8.50,,,N/A  (6),,10/2022,,-,,,(8,,,-,,,-,,,,
311,Verisys Corporation  *,One stop,,L + 6.75,(c),,9.35,,01/2023,,3866,,,3829,,,0.4,,,3866,,,,
312,Verisys Corporation,One stop,,L + 6.75,,,N/A  (6),,01/2023,,-,,,-,,,-,,,-,,,,
313,"Workforce Software, LLC  ^",One stop,,L + 6.50,(c),,9.28,,06/2021,,5790,,,5762,,,0.6,,,5848,,,,
314,"Workforce Software, LLC  ~",One stop,,L + 6.50,(c),,9.13,,06/2021,,577,,,572,,,0.1,,,577,,,,
315,"Workforce Software, LLC",One stop,,L + 6.50,,,N/A  (6),,06/2021,,-,,,-,,,-,,,1,,,,
316,,,,,,,,,,,583643,,,576665,,,60.2,,,580746,,,,
317,Ecological,,,,,,,,,,,,,,,,,,,,,,,
318,"Pace Analytical Services, LLC  ~",One stop,,L + 5.50,(a),,8.00,,09/2022,,15113,,,14837,,,1.6,,,15113,,,,
319,"Pace Analytical Services, LLC  ^",One stop,,L + 5.50,(a),,8.00,,09/2022,,1405,,,1388,,,0.1,,,1405,,,,
320,"Pace Analytical Services, LLC  *",One stop,,L + 5.50,(a),,8.00,,09/2022,,713,,,705,,,0.1,,,713,,,,
321,"Pace Analytical Services, LLC  *",One stop,,L + 5.50,(a),,8.00,,09/2022,,344,,,339,,,0.1,,,344,,,,
322,"Pace Analytical Services, LLC",One stop,,L + 5.50,(a),,8.00,,09/2022,,159,,,157,,,-,,,159,,,,
323,"Pace Analytical Services, LLC  ^",One stop,,L + 5.50,(a),,8.00,,09/2022,,118,,,116,,,-,,,118,,,,
324,"Pace Analytical Services, LLC",One stop,,L + 5.50,(a),,8.00,,09/2022,,54,,,53,,,-,,,54,,,,
325,"Pace Analytical Services, LLC",One stop,,L + 5.50,(a),,8.00,,09/2022,,30,,,28,,,-,,,30,,,,
326,"Pace Analytical Services, LLC  (5)",One stop,,L + 5.50,,,N/A  (6),,09/2022,,-,,,(1,,,-,,,-,,,,
327,"Pace Analytical Services, LLC  (5)",One stop,,L + 5.50,,,N/A  (6),,09/2022,,-,,,(1,,,-,,,-,,,,
328,WRE Holding Corp.  *,Senior loan,,L + 5.00,(a),,7.49,,01/2023,,1006,,,998,,,0.1,,,1006,,,,
329,WRE Holding Corp.  ~,Senior loan,,L + 5.00,(a),,7.49,,01/2023,,42,,,42,,,-,,,42,,,,
330,WRE Holding Corp.,Senior loan,,L + 5.00,(a),,7.49,,01/2023,,18,,,18,,,-,,,18,,,,
331,WRE Holding Corp.,Senior loan,,L + 5.00,(a),,7.49,,01/2023,,12,,,12,,,-,,,12,,,,
332,,,,,,,,,,,19014,,,18691,,,2.0,,,19014,,,,
333,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,
334,Electronics,,,,,,,,,,,,,,,,,,,,,,,
335,"Appriss Holdings, Inc.  ^*~",One stop,,L + 5.75,(c),,8.35,,05/2022,,,36306,,,,35984,,,3.8,,,,36306,
336,"Appriss Holdings, Inc.",One stop,,L + 5.75,(c),,8.38,,05/2022,,732,,,704,,,0.1,,,732,,,,
337,"Compusearch Software Holdings, Inc.  ^~",Senior loan,,L + 4.25,(c),,6.75,,05/2021,,2057,,,2054,,,0.2,,,2057,,,,
338,Diligent Corporation  *~,One stop,,L + 5.50,(c),,8.10,,04/2022,,26001,,,25763,,,2.7,,,26001,,,,
339,Diligent Corporation  ~,One stop,,L + 5.50,(c),,8.10,,04/2022,,4854,,,4800,,,0.5,,,4854,,,,
340,Diligent Corporation  *~,One stop,,L + 5.50,(c),,8.10,,04/2022,,4766,,,4688,,,0.5,,,4766,,,,
341,Diligent Corporation  ^*,One stop,,L + 5.50,(c),,8.10,,04/2022,,2609,,,2578,,,0.3,,,2609,,,,
342,Diligent Corporation,One stop,,L + 5.50,(c)(d),,8.23,,04/2022,,172,,,169,,,-,,,172,,,,
343,Diligent Corporation  ~,One stop,,L + 5.50,(c),,8.39,,04/2022,,101,,,101,,,-,,,101,,,,
344,Diligent Corporation  ~,One stop,,L + 5.50,(d),,8.19,,04/2022,,81,,,80,,,-,,,81,,,,
345,Diligent Corporation,One stop,,L + 5.50,(d),,8.35,,04/2022,,55,,,54,,,-,,,55,,,,
346,Diligent Corporation,One stop,,L + 5.50,(d),,8.35,,04/2022,,39,,,39,,,-,,,39,,,,
347,Diligent Corporation  ~,One stop,,L + 5.50,(d),,8.19,,04/2022,,36,,,35,,,-,,,36,,,,
348,Diligent Corporation  (5),One stop,,L + 5.50,,,N/A  (6),,04/2022,,-,,,(3,,,-,,,-,,,,
349,"Episerver, Inc.  ~(8)(9)",One stop,,L + 6.00,(a),,6.00,,10/2024,,9961,,,9840,,,1.0,,,9724,,,,
350,"Episerver, Inc.  *",One stop,,L + 5.75,(a),,8.25,,10/2024,,5775,,,5704,,,0.6,,,5775,,,,
351,"Episerver, Inc.  (5)",One stop,,L + 5.75,,,N/A  (6),,10/2024,,-,,,(2,,,-,,,-,,,,
352,"Gamma Technologies, LLC  ^*~",One stop,,L + 5.50,(a),,8.00,,06/2024,,21372,,,21205,,,2.2,,,21372,,,,
353,"Gamma Technologies, LLC  (5)",One stop,,L + 5.50,,,N/A  (6),,06/2024,,-,,,(1,,,-,,,-,,,,
354,"SEI, Inc.  *",Senior loan,,L + 5.00,(a),,7.50,,07/2023,,5036,,,4992,,,0.5,,,5036,,,,
355,"Sloan Company, Inc., The",One stop,,L + 8.50,(c),,11.10,,04/2020,,6579,,,6551,,,0.4,,,4276,,,,
356,"Sloan Company, Inc., The",One stop,,L + 8.50,(c),,11.10,,04/2020,,440,,,440,,,-,,,286,,,,
357,"Sloan Company, Inc., The",One stop,,L + 8.50,(c),,11.10,,04/2020,,51,,,51,,,-,,,33,,,,
358,Sovos Compliance  ^*~,One stop,,L + 6.00,(a),,8.50,,03/2022,,9186,,,9094,,,1.0,,,9186,,,,
359,Sovos Compliance  ^,One stop,,L + 6.00,(a),,8.50,,03/2022,,1545,,,1531,,,0.2,,,1545,,,,
360,Sovos Compliance  ~,One stop,,L + 6.00,(a),,8.50,,03/2022,,172,,,172,,,-,,,172,,,,
361,Sovos Compliance  (5),One stop,,L + 6.00,,,N/A  (6),,03/2022,,-,,,(1,,,-,,,-,,,,
362,Sovos Compliance  (5),One stop,,L + 6.00,,,N/A  (6),,03/2022,,-,,,(2,,,-,,,-,,,,
363,"Watchfire Enterprises, Inc.",Second lien,,L + 8.00,(c),,10.60,,10/2021,,9434,,,9354,,,1.0,,,9434,,,,
364,,,,,,,,,,,147360,,,145974,,,15.0,,,144648,,,,
365,Finance,,,,,,,,,,,,,,,,,,,,,,,
366,Institutional Shareholder Services  ~,Senior loan,,L + 4.50,(c),,7.10,,03/2026,,4800,,,4752,,,0.5,,,4776,,,,
367,Institutional Shareholder Services,Senior loan,,L + 4.50,(c),,7.10,,03/2024,,8,,,6,,,-,,,6,,,,
368,,,,,,,,,,,4808,,,4758,,,0.5,,,4782,,,,
369,Grocery,,,,,,,,,,,,,,,,,,,,,,,
370,"Teasdale Quality Foods, Inc.",Senior loan,,L + 5.75,(c),,8.55,,10/2020,,297,,,295,,,-,,,268,,,,
371,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,
372,"Healthcare, Education and Childcare",,,,,,,,,,,,,,,,,,,,,,,
373,"Active Day, Inc.",One stop,,L + 6.00,(c),,8.60,,12/2021,,,13197,,,,13034,,,1.3,,,,12801,
374,"Active Day, Inc.  ^",One stop,,L + 6.00,(c),,8.60,,12/2021,,1018,,,1010,,,0.1,,,988,,,,
375,"Active Day, Inc.  *",One stop,,L + 6.00,(c),,8.60,,12/2021,,656,,,652,,,0.1,,,637,,,,
376,"Active Day, Inc.  *",One stop,,L + 6.00,(c),,8.60,,12/2021,,453,,,450,,,0.1,,,440,,,,
377,"Active Day, Inc.",One stop,,L + 6.00,(c),,8.60,,12/2021,,50,,,49,,,-,,,49,,,,
378,"Acuity Eyecare Holdings, LLC",One stop,,L + 6.25,(c),,8.92,,03/2022,,2564,,,2526,,,0.3,,,2564,,,,
379,"Acuity Eyecare Holdings, LLC",One stop,,L + 6.25,(c),,8.88,,03/2022,,202,,,182,,,-,,,202,,,,
380,"Acuity Eyecare Holdings, LLC  ^",One stop,,L + 6.25,(c),,8.91,,03/2022,,149,,,148,,,-,,,149,,,,
381,"Acuity Eyecare Holdings, LLC",One stop,,L + 6.25,,,N/A  (6),,03/2022,,-,,,-,,,-,,,-,,,,
382,"Acuity Eyecare Holdings, LLC  (5)",One stop,,L + 6.25,,,N/A  (6),,12/2020,,-,,,(4,,,-,,,-,,,,
383,"ADCS Clinics Intermediate Holdings, LLC  ~",One stop,,L + 5.75,(a),,8.25,,05/2022,,20957,,,20593,,,2.2,,,20957,,,,
384,"ADCS Clinics Intermediate Holdings, LLC  *",One stop,,L + 5.75,(a),,8.25,,05/2022,,107,,,105,,,-,,,107,,,,
385,"ADCS Clinics Intermediate Holdings, LLC  *",One stop,,L + 5.75,(a),,8.25,,05/2022,,83,,,82,,,-,,,83,,,,
386,"ADCS Clinics Intermediate Holdings, LLC  *",One stop,,L + 5.75,(a),,8.25,,05/2022,,31,,,31,,,-,,,31,,,,
387,"ADCS Clinics Intermediate Holdings, LLC",One stop,,P + 4.75,(f),,10.25,,05/2022,,25,,,24,,,-,,,25,,,,
388,"Agilitas USA, Inc.  *",One stop,,L + 5.50,(c),,8.30,,04/2022,,8312,,,8262,,,0.9,,,8312,,,,
389,"Agilitas USA, Inc.",One stop,,L + 5.50,(c),,8.30,,04/2022,,10,,,10,,,-,,,10,,,,
390,"Agilitas USA, Inc.",One stop,,L + 5.50,,,N/A  (6),,04/2022,,-,,,-,,,-,,,-,,,,
391,"Aris Teleradiology Company, LLC  (7)",Senior loan,,L + 5.50,(c),,8.10,,03/2021,,2693,,,2678,,,0.1,,,709,,,,
392,"Aris Teleradiology Company, LLC  (7)",Senior loan,,L + 5.50,(c),,8.29,,03/2021,,381,,,381,,,-,,,71,,,,
393,"BIO18 Borrower, LLC  ~",One stop,,L + 5.50,(c),,8.13,,11/2024,,7224,,,7071,,,0.8,,,7224,,,,
394,"BIO18 Borrower, LLC",One stop,,L + 5.50,(b),,8.06,,11/2024,,33,,,32,,,-,,,33,,,,
395,"BIO18 Borrower, LLC  (5)",One stop,,L + 5.50,,,N/A  (6),,11/2024,,-,,,(4,,,-,,,-,,,,
396,"BIOVT, LLC  ^*",One stop,,L + 5.75,(a),,8.25,,01/2021,,18394,,,18277,,,1.9,,,18394,,,,
397,"BIOVT, LLC  ~",One stop,,L + 5.75,(a),,8.25,,01/2021,,161,,,159,,,-,,,161,,,,
398,"BIOVT, LLC  (5)",One stop,,L + 5.75,,,N/A  (6),,01/2021,,-,,,(1,,,-,,,-,,,,
399,"BIOVT, LLC  (5)",One stop,,L + 5.75,,,N/A  (6),,01/2021,,-,,,(2,,,-,,,-,,,,
400,"CLP Healthcare Services, Inc.  ^",Senior loan,,L + 5.25,(a),,7.75,,12/2020,,3865,,,3844,,,0.4,,,3865,,,,
401,"CRH Healthcare Purchaser, Inc.  ~",Senior loan,,L + 4.50,(c),,7.10,,12/2024,,8245,,,8166,,,0.9,,,8245,,,,
402,"CRH Healthcare Purchaser, Inc.  (5)",Senior loan,,L + 4.50,,,N/A  (6),,12/2024,,-,,,(1,,,-,,,-,,,,
403,"CRH Healthcare Purchaser, Inc.  (5)",Senior loan,,L + 4.50,,,N/A  (6),,12/2024,,-,,,(3,,,-,,,-,,,,
404,"DCA Investment Holding, LLC  ^*",One stop,,L + 5.25,(c),,7.85,,07/2021,,18488,,,18332,,,1.9,,,18488,,,,
405,"DCA Investment Holding, LLC  ^*~",One stop,,L + 5.25,(c),,7.85,,07/2021,,13261,,,13195,,,1.4,,,13261,,,,
406,"DCA Investment Holding, LLC  *",One stop,,L + 5.25,(c),,7.85,,07/2021,,2437,,,2414,,,0.3,,,2437,,,,
407,"DCA Investment Holding, LLC",One stop,,L + 5.25,(c),,7.85,,07/2021,,216,,,214,,,-,,,216,,,,
408,"DCA Investment Holding, LLC  *",One stop,,L + 5.25,(c),,7.85,,07/2021,,151,,,149,,,-,,,151,,,,
409,"DCA Investment Holding, LLC  *",One stop,,L + 5.25,(c),,7.85,,07/2021,,148,,,146,,,-,,,148,,,,
410,"DCA Investment Holding, LLC  *",One stop,,L + 5.25,(c),,7.85,,07/2021,,47,,,47,,,-,,,47,,,,
411,"DCA Investment Holding, LLC",One stop,,P + 4.25,(f),,9.75,,07/2021,,26,,,19,,,-,,,26,,,,
412,"DCA Investment Holding, LLC  (5)",One stop,,L + 5.25,,,N/A  (6),,07/2021,,-,,,(4,,,-,,,-,,,,
413,Deca Dental Management LLC  ^*,One stop,,L + 6.00,(c),,8.60,,12/2021,,4042,,,3997,,,0.4,,,4042,,,,
414,Deca Dental Management LLC  ~,One stop,,L + 6.00,(a)(c),,8.55,,12/2021,,492,,,486,,,0.1,,,492,,,,
415,Deca Dental Management LLC  ~,One stop,,L + 6.00,(c),,8.60,,12/2021,,356,,,353,,,0.1,,,356,,,,
416,Deca Dental Management LLC,One stop,,L + 6.00,(c),,8.70,,12/2021,,26,,,25,,,-,,,26,,,,
417,Deca Dental Management LLC,One stop,,L + 6.00,(a),,8.50,,12/2021,,8,,,7,,,-,,,8,,,,
418,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,
419,"Healthcare, Education and Childcare - (continued)",,,,,,,,,,,,,,,,,,,,,,,
420,Dental Holdings Corporation,One stop,,L + 6.00,(c),,8.63,,02/2020,,,7113,,,,7073,,,0.7,,,,7113,
421,Dental Holdings Corporation,One stop,,L + 6.00,(c),,8.63,,02/2020,,1132,,,1128,,,0.1,,,1132,,,,
422,Dental Holdings Corporation,One stop,,L + 6.00,(a)(b)(f),,9.18,,02/2020,,573,,,569,,,0.1,,,573,,,,
423,Elite Dental Partners LLC  *,One stop,,L + 5.25,(a),,7.75,,06/2023,,12212,,,12056,,,1.3,,,12212,,,,
424,Elite Dental Partners LLC,One stop,,L + 5.25,(a),,7.75,,06/2023,,128,,,120,,,-,,,128,,,,
425,Elite Dental Partners LLC,One stop,,L + 5.25,(a),,7.75,,06/2023,,120,,,118,,,-,,,120,,,,
426,Elite Dental Partners LLC  ~,One stop,,L + 5.25,(a),,7.75,,06/2023,,114,,,113,,,-,,,114,,,,
427,Elite Dental Partners LLC  ~,One stop,,L + 5.25,(a),,7.75,,06/2023,,110,,,108,,,-,,,110,,,,
428,Elite Dental Partners LLC,One stop,,L + 5.25,(a),,7.75,,06/2023,,8,,,7,,,-,,,8,,,,
429,"ERG Buyer, LLC  *",One stop,,L + 5.50,(c),,8.10,,05/2024,,13117,,,12945,,,1.3,,,12330,,,,
430,"ERG Buyer, LLC  (5)",One stop,,L + 5.50,,,N/A  (6),,05/2024,,-,,,(2,,,-,,,(9,,,,
431,"ERG Buyer, LLC  (5)",One stop,,L + 5.50,,,N/A  (6),,05/2024,,-,,,(10,,,-,,,(45,,,,
