,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
160,"Transplace Holdings, Inc.",,Second Lien Secured Debt,,"9.75% (6M L+875, 1.00% Floor)",,10/06/25,,8599,,,8463,,,,8255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,US Legal Support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,"US Legal Support Investment Holdings, LLC",,Common Equity - Series A-1 Units,,N/A,,N/A,,"631,972 Shares",,632,,,,442,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,"USLS Acquisition, Inc.",,First Lien Secured Debt,,"6.75% (6M L+575, 1.00% Floor)",,12/02/24,,19747,,,19473,,,,18385,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,First Lien Secured Debt,,"6.75% (3M L+575, 1.00% Floor)",,12/02/24,,4627,,,4557,,,,4317,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,,First Lien Secured Debt - Revolver,,"5.97% (3M L+575, 0.00% Floor)",,12/02/24,,536,,,536,,,,498,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,12/02/24,,972,,,(22),,,,(68),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,,First Lien Secured Debt - Letters of Credit,,5.75%,,10/15/20 - 06/06/21,,101,,,-,,,,(7),,,(8)(9)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.50% Unfunded,,12/02/24,,670,,,(27),,,,-,,,(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,,,,,,,,,25149,,,,23567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,,,,Total Business Services,,,367427,,,,,354892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,"Chemicals, Plastics & Rubber",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,Carbonfree Chemicals SPE I LLC (f/k/a Maxus Capital Carbon SPE I LLC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,Carbonfree Chemicals Holdings LLC (4),,Common Equity - Common Equity / Interest,,N/A,,N/A,,"2,288 Shares",,,45427,,,,,24895,,,(13)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,Carbonfree Chemicals SA LLC (4),,Common Equity - Class B Units,,N/A,,N/A,,"3,152 Shares",,32460,,,,-,,,(13)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,,,,,,,,,,,77887,,,,24895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,Niacet Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,"Hare Bidco, Inc.",,Second Lien Secured Debt,,"9.75% (3M E+875, 1.00% Floor)",,08/01/24,,€,11351,,,12147,,,,13244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,"Westfall Technik, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,"Westfall Technik, Inc.",,First Lien Secured Debt,,"7.25% (1M L+625, 1.00% Floor)",,09/13/24,,15227,,,15019,,,,14565,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,,,First Lien Secured Debt,,"7.25% (3M L+625, 1.00% Floor)",,09/13/24,,631,,,621,,,,604,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,,First Lien Secured Debt - Revolver,,"7.25% (1M L+625, 1.00% Floor)",,09/13/24,,1750,,,1723,,,,1673,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,,First Lien Secured Debt - Revolver,,8.50% (P+525),,09/13/24,,269,,,269,,,,257,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,,,,,,,,,,17632,,,,17099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,,,,"Total Chemicals, Plastics & Rubber",,,107666,,,,,55238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,Construction & Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,Englert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,"Gutter Buyer, Inc.",,First Lien Secured Debt,,"6.75% (1M L+575, 1.00% Floor)",,03/06/25,,,28089,,,,27687,,,,,27502,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,03/06/24,,2688,,,(47),,,,(48),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,,,First Lien Secured Debt - Letter of Credit,,5.75%,,07/01/21,,39,,,-,,,,(1),,,(8)(9)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,,First Lien Secured Debt - Unfunded Delayed Draw,,1.00% Unfunded,,03/06/25,,736,,,(38),,,,(15),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,"Gutter Holdings, LP",,Common Equity - Common Stock,,N/A,,N/A,,500 Shares,,500,,,,998,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,,,,,Total Construction & Building,,,28102,,,,,28436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (29),,,Fair Value (1)(30),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,Consumer Goods – Durable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,A&V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,"A&V Holdings Midco, LLC",,First Lien Secured Debt,,"6.38% (3M L+538, 1.00% Floor)",,03/10/27,,,143,,,,142,,,,,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,,,First Lien Secured Debt,,"6.38% (6M L+538, 1.00% Floor)",,03/10/27,,10997,,,10627,,,,10337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,,First Lien Secured Debt - Unfunded Revolver,,0.375% Unfunded,,03/10/25,,1505,,,(120),,,,(154),,,(8)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,,,,,,,,,,,10649,,,,10317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,"Hayward Industries, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,"Hayward Industries, Inc.",,Second Lien Secured Debt,,8.40% (1M L+825),,08/04/25,,21919,,,21714,,,,21559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,KDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,KDC US Holdings,,First Lien Secured Debt - Unfunded Revolver,,0.25% Unfunded,,12/21/23,,5894,,,-,,,,(200),,,(8)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,,First Lien Secured Debt - Letter of Credit,,3.00%,,02/05/21,,£,8,,,-,,,,-,,,(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,,First Lien Secured Debt - Letters of Credit,,3.00%,,11/06/20 - 03/16/21,,118,,,-,,,,(3),,,(8)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,,,,,,,,,,-,,,,(203),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,"KLO Holdings, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,1244311 B.C. Ltd. (4),,First Lien Secured Debt,,"6.00% (1M L+500 PIK, 1.00% Floor)",,09/25/25,,1000,,,1000,,,,941,,,(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,,,First Lien Secured Debt,,"6.00% (1M L+500, 1.00% Floor)",,09/25/25,,3000,,,3000,,,,2804,,,(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,,,Common Equity - Common Stock,,N/A,,N/A,,"1,000,032 Shares",,1000,,,,1099,,,(2)(13)  (17)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,9357-5991 Quebec Inc. (4),,First Lien Secured Debt,,11.25% (3M L+775 Cash plus 2.00% PIK),,04/07/22,,3763,,,-,,,,-,,,(13)(14),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,KLO Acquisition LLC (4),,First Lien Secured Debt,,11.25% (3M L+775 Cash plus 2.00% PIK),,04/07/22,,5657,,,4808,,,,-,,,(13)(14),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,,,,,,,,,,9808,,,,4844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,Liqui-Box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,"Liqui-Box Holdings, Inc.",,First Lien Secured Debt - Revolver,,"5.50% (3M L+450, 1.00% Floor)",,02/26/25,,1661,,,1662,,,,1640,,,(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,02/26/25,,1825,,,(31),,,,(23),,,(8)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,,First Lien Secured Debt - Letter of Credit,,4.50%,,06/30/21,,€,42,,,-,,,,(1),,,(8)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,,First Lien Secured Debt - Letters of Credit,,4.50%,,10/01/20 - 09/27/21,,32,,,-,,,,-,,,(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,,,,,,,,,,1631,,,,1616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,NSi Industries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,"Wildcat BuyerCo, Inc.",,First Lien Secured Debt,,"6.50% (3M L+550, 1.00% Floor)",,02/27/26,,7210,,,7000,,,,7009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,02/27/26,,717,,,(15),,,,(20),,,(8)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,,,First Lien Secured Debt - Letter of Credit,,5.50%,,02/27/26,,8,,,-,,,,-,,,(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,,,First Lien Secured Debt - Unfunded Delayed Draw,,1.00% Unfunded,,02/27/26,,2029,,,(32),,,,(57),,,(8)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,Wildcat Parent LP,,Common Equity - Common Stock,,N/A,,N/A,,"1,070 Shares",,107,,,,114,,,(13)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,,,,,,,,,,,7060,,,,7046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,"Sorenson Holdings, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,"Sorenson Holdings, LLC",,Common Equity - Membership Interests,,N/A,,N/A,,587 Shares,,-,,,,475,,,(10)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,,,,,Total Consumer Goods – Durable,,,50862,,,,,45654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (29),,,Fair Value (1)(30),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,Consumer Goods – Non-durable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,3D Protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,"Protein For Pets Opco, LLC",,First Lien Secured Debt,,"6.00% (3M L+500, 1.00% Floor)",,11/28/25,,,11487,,,,11304,,,,,11257,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,05/31/24,,2219,,,(42),,,,(44),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,,,,,,,,,,,11262,,,,11213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,Beauty Industry Group (BIG),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,"BIG Buyer, LLC",,First Lien Secured Debt,,"7.50% (6M L+650, 1.00% Floor)",,11/20/23,,22255,,,21843,,,,21901,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,,,First Lien Secured Debt - Revolver,,"7.50% (1M L+650, 1.00% Floor)",,11/20/23,,602,,,602,,,,585,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,11/20/23,,1204,,,(34),,,,(34),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,,,,,,,,,,,22411,,,,22452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,Dan Dee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,"Project Comfort Buyer, Inc.",,First Lien Secured Debt,,9.25% (P+600),,02/01/25,,347,,,340,,,,329,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,,,First Lien Secured Debt,,"8.00% (12M L+700, 1.00% Floor)",,02/01/25,,26457,,,25899,,,,25126,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,02/01/24,,3462,,,(69),,,,(185),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,,,First Lien Secured Debt - Unfunded Delayed Draw,,1.00% Unfunded,,02/01/25,,2308,,,(25),,,,(116),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,,,Preferred Equity - Preferred Equity,,N/A,,N/A,,"461,538 Shares",,462,,,,194,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,,,,,,,,,,,26607,,,,25348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,DMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,Lion Cashmere Midco Limited,,First Lien Secured Debt,,"6.50% (6M L+550, 1.00% Floor)",,03/21/25,,13053,,,12882,,,,12284,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,,,First Lien Secured Debt,,5.50% (6M E+550),,03/21/25,,€,534,,,578,,,,589,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,,,First Lien Secured Debt - Revolver,,5.00% (6M E+500),,03/21/24,,€,605,,,674,,,,667,,,(9)(17)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,,,First Lien Secured Debt - Unfunded Revolver,,1.75% Unfunded,,03/21/24,,€,581,,,(16),,,,(41),,,(8)(9)  (17)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,,,First Lien Secured Debt - Unfunded Delayed Draw,,1.93% Unfunded,,03/21/25,,€,1838,,,(20),,,,(128),,,(8)(9)  (17)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,,,,,,,,,,,14098,,,,13371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,LashCo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,"Lash OpCo, LLC",,First Lien Secured Debt,,"9.25% (P+600, 1.00% Floor)",,03/18/26,,6803,,,6634,,,,6633,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,09/18/25,,697,,,(17),,,,(17),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,,,,,,,,,,,6617,,,,6616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,Olaplex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,"Olaplex, Inc.",,First Lien Secured Debt,,"7.50% (1M L+650, 1.00% Floor)",,01/08/26,,12457,,,12238,,,,12287,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,,,First Lien Secured Debt - Revolver,,"7.50% (1M L+650, 1.00% Floor)",,01/08/25,,1150,,,1150,,,,1137,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,01/08/25,,1150,,,(39),,,,(13),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,,,,,,,,,,,13349,,,,13411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (29),,,Fair Value (1)(30),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,"Sequential Brands Group, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,"Sequential Brands Group, Inc.",,Second Lien Secured Debt,,"9.75% (1M L+875, 1.00% Floor)",,02/07/24,,12922,,,12850,,,,12293,,,(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,,,,,Total Consumer Goods – Non-durable,,,107194,,,,,104704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,Consumer Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,Clarus Commerce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,"Marlin DTC-LS Midco 2, LLC",,First Lien Secured Debt,,"6.50% (6M L+550, 1.00% Floor)",,07/01/25,,,9199,,,,9071,,,,,8966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,07/01/25,,685,,,(9),,,,(17),,,(8)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,,,,,,,,,,,9062,,,,8949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,First Heritage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,"First Heritage Credit, LLC",,First Lien Secured Debt,,4.91% (1M L+475),,04/02/22,,16500,,,16417,,,,16223,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,,,First Lien Secured Debt - Revolver,,5.66% (1M L+550),,04/02/22,,892,,,892,,,,878,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,04/02/22,,2858,,,(19),,,,(46),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.50% Unfunded,,04/02/22,,9750,,,(49),,,,(164),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,,,,,,,,,,,17241,,,,16891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,Only About Children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,Nemo (BC) Bidco Pty Ltd,,First Lien Secured Debt,,"6.75% (6M BBSW+575, 1.00% Floor)",,04/06/24,,A$,6768,,,4930,,,,4608,,,(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,,,First Lien Secured Debt - Unfunded Delayed Draw,,2.59% Unfunded,,04/06/24,,A$,232,,,(6),,,,(8),,,(8)(17)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,,,,,,,,,,,4924,,,,4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,Paper Source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,"Paper Source, Inc.",,First Lien Secured Debt,,"8.00% (3M L+700, 1.00% Floor)",,05/22/24,,11471,,,11303,,,,9062,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,,,First Lien Secured Debt,,12.25% (P+900),,02/01/21,,1027,,,984,,,,811,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,,,First Lien Secured Debt - Revolver,,9.25% (P+600),,05/22/24,,1890,,,1890,,,,1493,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,,,First Lien Secured Debt - Revolver,,"8.00% (3M L+700, 1.00% Floor)",,05/22/24,,1191,,,1147,,,,941,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,,,Preferred Equity - Preferred Equity,,N/A,,N/A,,411 Shares,,-,,,,-,,,(9)(13)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,,,,,,,,,,,15324,,,,12307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,"Pinstripe Holdings, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,"Pinstripe Holdings, LLC",,First Lien Secured Debt,,6.27% (6M L+600),,01/17/25,,6895,,,6796,,,,6643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,The Club Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,Eldrickco Limited,,First Lien Secured Debt,,"6.75% (6M GBPL+625, 0.50% Floor)",,11/21/25,,£,10619,,,13288,,,,12808,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,,,First Lien Secured Debt - Revolver,,"6.25% (6M GBPL+575, 0.50% Floor)",,05/21/25,,£,345,,,395,,,,421,,,(9)(17)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,,,First Lien Secured Debt - Unfunded Delayed Draw,,1.93% Unfunded,,11/21/25,,£,3991,,,(95),,,,(294),,,(8)(9)  (17)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,,,,,,,,,,,13588,,,,12935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,"Tidewater Consumer Receivables, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,"Tidewater Consumer Receivables, LLC",,First Lien Secured Debt,,10.90% (1M L +1075),,06/30/22,,2608,,,2591,,,,2582,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,,,First Lien Secured Debt,,5.90% (1M L+575),,06/30/22,,3761,,,3736,,,,3723,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,,,,,,,,,,,6327,,,,6305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (29),,,Fair Value (1)(30),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,US Auto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,"U.S. Auto Finance, Inc.",,First Lien Secured Debt,,"6.25% (3M L+525, 1.00% Floor)",,04/17/22,,10279,,,10270,,,,10164,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,,,First Lien Secured Debt - Revolver,,"7.00% (3M L+600, 1.00% Floor)",,04/17/22,,7817,,,7817,,,,7729,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,04/17/22,,5516,,,(54),,,,(62),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,,,,,,,,,,,18033,,,,17831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,,,,,Total Consumer Services,,,91295,,,,,86461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,"Containers, Packaging & Glass",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,"TricorBraun Holdings, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,"TricorBraun Holdings, Inc.",,First Lien Secured Debt - Unfunded Revolver,,0.38% Unfunded,,11/30/21,,,5625,,,,(118),,,,,(29),,,(8)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,,,,,"Total Containers, Packaging & Glass",,,(118),,,,,(29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,"Diversified Investment Vehicles, Banking, Finance, Real Estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,Celink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,Compu-Link Corporation,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,06/11/24,,,2273,,,,(38),,,,,(64),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,"Peer Advisors, LLC",,First Lien Secured Debt,,"6.50% (1M L+550, 1.00% Floor)",,06/11/24,,19943,,,19611,,,,19383,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,,,,,,,,,,,19573,,,,19319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,"Exeter Property Group, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,"Exeter Property Group, LLC",,First Lien Secured Debt,,4.66% (1M L+450),,08/28/24,,4575,,,4526,,,,4481,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,08/28/24,,192,,,(2),,,,(4),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,,,,,,,,,,,4524,,,,4477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,"Flock Financial, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,"Flock SPV I, LLC",,First Lien Secured Debt,,7.50% (1M L+650),,08/30/22,,14000,,,13962,,,,13801,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
