,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
241,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00 Unfunded,,03/31/20,,1600,,,0,,,0,,,(21)(23),,,
242,,,Common Equity/Interests - Series A Units,,N/A,,N/A,,"7,600,000 Shares",,,1411,,,0,,,(13)(16),,,
243,,,,,,,,,,,111648,,,107142,,,,,,,
244,Total Energy – Oil & Gas,,,,203338,,,,160725,,,,,,,,,,,,
245,Food & Grocery,,,,,,,,,,,,,,,,,,,,
246,Bumble Bee Foods,,,,,,,,,,,,,,,,,,,,
247,"Bumble Bee Holdings, Inc.",,First Lien Secured Debt,,"10.65 (3M L+800, 1.00 Floor)",,08/15/23,,,15390,,,,15138,,,,15082,,,
248,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity  Date,,Par / Shares (12),,Cost (28),,Fair  Value (1) (29),,,,,,,,
249,Connors Bros Clover Leaf Seafoods Company,,First Lien Secured Debt,,"10.65 (3M L+800, 1.00 Floor)",,08/15/23,,4360,,,4289,,,4273,,,,,,
250,,,,,,,,,,,19427,,,19355,,,,,,,
251,"Grocery Outlet, Inc.",,Second Lien Secured Debt,,9.59 (1M L+725),,10/22/26,,10500,,,10397,,,10434,,,(10),,,
252,Total Food & Grocery,,,,29824,,,,29789,,,,,,,,,,,,
253,Healthcare & Pharmaceuticals,,,,,,,,,,,,,,,,,,,,
254,Altasciences,,,,,,,,,,,,,,,,,,,,
255,9360-1367 Quebec Inc.,,First Lien Secured Debt,,"8.96 (3M L+625, 1.00 Floor)",,06/09/23,,,2877,,,,2829,,,,2769,,,(9)(17)
256,,,First Lien Secured Debt,,"8.43 (3M L+625, 1.00 Floor)",,06/09/23,,C$,2400,,,1758,,,1691,,,(9)(17),,
257,"Altasciences US Acquisition, Inc.",,First Lien Secured Debt,,"8.96 (3M L+625, 1.00 Floor)",,06/09/23,,5195,,,5109,,,5001,,,(9),,,
258,,,First Lien Secured Debt,,"8.69 (1M L+625, 1.00 Floor)",,06/09/23,,924,,,924,,,890,,,(9)(27),,,
259,,,First Lien Secured Debt - Revolver,,"9.07 (3M L+625, 1.00 Floor)",,06/09/23,,285,,,285,,,274,,,(9)(23),,,
260,,,First Lien Secured Debt - Unfunded Revolver,,0.25 Unfunded,,06/09/23,,1140,,,(24,,,(43,,,(8)(9)(21)(23)(27),,,
261,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.50 Unfunded,,06/09/23,,1927,,,(26,,,(107,,,(8)(9)(21)(23)(27),,,
262,,,,,,,,,,,10855,,,10475,,,,,,,
263,"Amerivet Partners Management, Inc.",,First Lien Secured Debt,,"8.27 (1M L+575, 1.00 Floor)",,06/05/24,,13017,,,12797,,,12647,,,(9),,,
264,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.50 Unfunded,,06/05/24,,13146,,,(224,,,(375,,,(8)(9)(21)(23),,,
265,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,06/05/24,,806,,,(18,,,(23,,,(8)(9)(21)(23),,,
266,,,,,,,,,,,12555,,,12249,,,,,,,
267,Analogic Corporation,,First Lien Secured Debt,,"8.52 (1M L+600, 1.00 Floor)",,06/22/24,,27323,,,26699,,,27049,,,(9),,,
268,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,06/22/23,,2609,,,(58,,,(26,,,(8)(9)(21)(23),,,
269,,,,,,,,,,,26641,,,27023,,,,,,,
270,Aptevo Therapeutics Inc.,,First Lien Secured Debt,,"10.12 (1M L+760, 0.50 Floor)",,02/01/23,,8571,,,8709,,,8458,,,(9),,,
271,"Argon Medical Devices Holdings, Inc.",,Second Lien Secured Debt,,"10.52 (1M L+800, 1.00 Floor)",,01/23/26,,19600,,,19513,,,19404,,,(10),,,
272,"BioClinica Holding I, LP",,Second Lien Secured Debt,,"10.75 (3M L+825, 1.00 Floor)",,10/21/24,,24612,,,24238,,,22643,,,(10),,,
273,"Genesis Healthcare, Inc.",,First Lien Secured Debt,,"8.80 (3M L+600, 0.50 Floor)",,03/06/23,,25000,,,24686,,,24693,,,(9),,,
274,,,First Lien Secured Debt,,"13.80 (3M L+1100, 1.00 Floor)",,03/06/23,,9130,,,8978,,,9018,,,(9),,,
275,,,First Lien Secured Debt - Revolver,,"8.80 (3M L+600, 0.50 Floor)",,03/06/23,,20430,,,20430,,,20184,,,(9)(23),,,
276,,,First Lien Secured Debt - Revolver,,"6.05 (3M L+325, 0.50 Floor)",,03/06/23,,5698,,,5698,,,5629,,,(9)(23),,,
277,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,03/06/23,,34741,,,(763,,,(420,,,(8)(9)(21)(23),,,
278,,,,,,,,,,,59029,,,59104,,,,,,,
279,"Lanai Holdings III, Inc.",,Second Lien Secured Debt,,"11.03 (3M L+850, 1.00 Floor)",,08/28/23,,17391,,,17046,,,15913,,,(10),,,
280,"LSCS Holdings, Inc",,Second Lien Secured Debt,,10.96 (3M L+825),,03/16/26,,19818,,,19401,,,19719,,,,,,
281,"Maxor National Pharmacy Services, LLC",,First Lien Secured Debt,,"8.82 (3M L+600, 1.00 Floor)",,11/22/23,,24796,,,24295,,,24207,,,(9),,,
282,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,11/22/22,,1558,,,(30,,,(36,,,(8)(9)(21)(23),,,
283,,,,,,,,,,,24265,,,24171,,,,,,,
284,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity  Date,,Par / Shares (12),,Cost (28),,Fair  Value (1) (29),,,,,,,,
285,"Partner Therapeutics, Inc",,First Lien Secured Debt,,"9.17 (1M L+665, 1.00 Floor)",,01/01/23,,10000,,,9849,,,9845,,,(9),,,
286,,,Preferred Equity - Preferred Stock,,N/A,,N/A,,"55,556 Shares",,,333,,,333,,,(9),,,
287,,,Common Equity/Interests - Warrants,,N/A,,N/A,,"33,333 Warrants",,,135,,,96,,,(9)(13),,,
288,,,,,,,,,,,10317,,,10274,,,,,,,
289,"ProPharma Group Intermediate, LLC",,First Lien Secured Debt,,"8.51 (1M L+600, 0.50 Floor)",,07/12/23,,€,6438,,,7267,,,7286,,,,,
290,,,First Lien Secured Debt,,"8.51 (1M L+600, 0.50 Floor)",,07/12/23,,8130,,,8049,,,8049,,,,,,
291,,,First Lien Secured Debt,,"8.51 (1M L+600, 0.50 Floor)",,01/13/20,,255,,,296,,,252,,,,,,
292,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,07/12/23,,1032,,,(10,,,(10,,,(8)(21)(23),,,
293,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.50 Unfunded,,01/13/20,,€,2753,,,(31,,,(31,,,(8)(21)(23),,
294,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.50 Unfunded,,01/13/20,,158,,,(2,,,(2,,,(8)(21)(23),,,
295,,,,,,,,,,,15569,,,15544,,,,,,,
296,"PTC Therapeutics, Inc",,First Lien Secured Debt,,"8.67 (1M L+615, 1.00 Floor)",,05/01/21,,12667,,,12630,,,12793,,,(9)(17),,,
297,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00 Unfunded,,05/01/21,,6333,,,(18,,,0,,,(9)(17)(21)(23),,,
298,,,,,,,,,,,12612,,,12793,,,,,,,
299,"RiteDose Holdings I, Inc.",,First Lien Secured Debt,,"10.05 (3M L+725, 1.00 Floor)",,09/13/23,,14850,,,14471,,,14212,,,(9),,,
300,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,09/13/22,,2000,,,(48,,,(75,,,(8)(9)(21)(23),,,
301,,,,,,,,,,,14423,,,14137,,,,,,,
302,"Teladoc, Inc.",,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,07/14/20,,1306,,,(35,,,(1,,,(8)(17)(21)(23),,,
303,,,First Lien Secured Debt - Letters of Credit,,7.25,,1/12/19 - 5/15/20,,360,,,0,,,0,,,(8)(17)(23),,,
304,,,,,,,,,,,(35,,,(1,,,,,,,
305,"TherapeuticsMD, Inc.",,First Lien Secured Debt,,"10.27 (1M L+775, 1.50 Floor)",,05/01/23,,22500,,,22402,,,22275,,,(9)(17),,,
306,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00 Unfunded,,05/01/23,,37500,,,(332,,,(375,,,(8)(9)(17)(21)(23),,,
307,,,,,,,,,,,22070,,,21900,,,,,,,
308,"Wright Medical Group, Inc.",,First Lien Secured Debt,,"10.37 (1M L+785, 1.00 Floor)",,12/23/21,,6667,,,6557,,,6533,,,(9)(17),,,
309,,,First Lien Secured Debt - Revolver,,"6.77 (1M L+425, 0.75 Floor)",,12/23/21,,7807,,,7807,,,7807,,,(9)(17)(23),,,
310,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,12/23/21,,42193,,,(298,,,0,,,(9)(17)(21)(23),,,
311,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00 Unfunded,,12/23/21,,6667,,,(109,,,(133,,,(8)(9)(17)(21)(23),,,
312,,,,,,,,,,,13957,,,14207,,,,,,,
313,Total Healthcare & Pharmaceuticals,,,,311165,,,,308013,,,,,,,,,,,,
314,High Tech Industries,,,,,,,,,,,,,,,,,,,,
315,"ChargePoint, Inc.",,First Lien Secured Debt,,"9.07 (1M L+655, 1.25 Floor)",,06/01/23,,,10500,,,,10405,,,,10381,,,(9)
316,,,First Lien Secured Debt - Unfunded Delayed Draw,,1.00 Unfunded,,06/01/23,,3000,,,(27,,,0,,,(9)(21)(23),,,
317,,,,,,,,,,,10378,,,10381,,,,,,,
318,ChyronHego Corporation,,First Lien Secured Debt,,"7.43 (3M L+643, 1.00 Floor)",,03/09/20,,34812,,,34624,,,32723,,,(18),,,
319,"DigiCert Holdings, Inc.",,Second Lien Secured Debt,,"10.52 (1M L+800, 1.00 Floor)",,10/31/25,,12157,,,12105,,,11823,,,(10),,,
320,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity  Date,,Par / Shares (12),,Cost (28),,Fair  Value (1) (29),,,,,,,,
321,"FiscalNote, Inc.",,First Lien Secured Debt,,"10.52 (1M L+800, 1.00 Floor)",,08/21/23,,28125,,,27407,,,27352,,,(9),,,
322,,,First Lien Secured Debt - Revolver,,"10.52 (1M L+800, 1.00 Floor)",,08/21/23,,1313,,,1313,,,1276,,,(9)(23),,,
323,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,08/21/23,,1313,,,(67,,,(36,,,(8)(9)(21)(23),,,
324,,,Preferred Equity - Series F Preferred Stock,,N/A,,N/A,,"259,654 Shares",,,1500,,,1500,,,(9),,,
325,,,,,,,,,,,30153,,,30092,,,,,,,
326,"International Cruise & Excursion Gallery, Inc.",,First Lien Secured Debt,,"7.77 (1M L+525, 1.00 Floor)",,06/06/25,,14925,,,14649,,,14776,,,,,,
327,LabVantage Solutions,,,,,,,,,,,,,,,,,,,,
328,LabVantage Solutions Inc.,,First Lien Secured Debt,,"9.80 (1M L+750, 1.00 Floor)",,12/29/20,,12234,,,12073,,,12111,,,,,,
329,LabVantage Solutions Limited,,First Lien Secured Debt,,"8.50 (1M E+750, 1.00 Floor)",,12/29/20,,€,12024,,,12770,,,13607,,,(17),,
330,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,12/29/20,,€,3435,,,(43,,,(39,,,(8)(17)(21)(23),,
331,,,,,,,,,,,24800,,,25679,,,,,,,
332,Magnate Holding Corp.,,First Lien Secured Debt,,"8.78 (3M L+600, 1.00 Floor)",,12/16/24,,16670,,,16422,,,16420,,,(9)(17),,,
333,,,First Lien Secured Debt - Revolver,,"7.78 (3M L+500, 1.00 Floor)",,12/14/23,,1358,,,1358,,,1338,,,(9)(17)(23),,,
334,,,First Lien Secured Debt - Unfunded Revolver,,1.75 Unfunded,,12/14/23,,1972,,,(49,,,(30,,,(8)(9)(17)(21)(23),,,
335,,,,,,,,,,,17731,,,17728,,,,,,,
336,"Omnitracs, LLC",,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,03/23/23,,3750,,,(285,,,(338,,,(8)(21)(23),,,
337,Telestream Holdings Corporation,,First Lien Secured Debt,,"7.61 (3M L+645, 1.00 Floor)",,03/24/22,,36073,,,35828,,,35171,,,(18),,,
338,Tibco Software Inc.,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,12/05/19,,6000,,,(11,,,(840,,,(8)(21)(23),,,
339,"ZPower, LLC",,First Lien Secured Debt,,"10.27 (1M L+775, 1.00 Floor)",,07/01/22,,6667,,,6685,,,6636,,,(9),,,
340,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00 Unfunded,,07/01/22,,1667,,,(7,,,(8,,,(8)(9)(21)(23),,,
341,,,Common Equity/Interests - Warrants,,N/A,,N/A,,"29,630 Warrants",,,48,,,57,,,(9)(13),,,
342,,,,,,,,,,,6726,,,6685,,,,,,,
343,Total High Tech Industries,,,,186698,,,,183880,,,,,,,,,,,,
344,"Hotel, Gaming, Leisure, Restaurants",,,,,,,,,,,,,,,,,,,,
345,GFRC Holdings LLC,,First Lien Secured Debt,,"10.80 (3M L+800 Cash (L+800 PIK Toggle), 1.50 Floor)",,02/01/22,,,2500,,,,2500,,,,2500,,,
346,"Total Hotel, Gaming, Leisure, Restaurants",,,,2500,,,,2500,,,,,,,,,,,,
347,"Manufacturing, Capital Equipment",,,,,,,,,,,,,,,,,,,,
348,AVAD,,,,,,,,,,,,,,,,,,,,
349,AVAD Canada Ltd.,,First Lien Secured Debt - Revolver,,"6.52 (1M L+400, 1.00 Floor)",,10/02/23,,,641,,,,641,,,,628,,,(9)(23)
350,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,10/02/23,,359,,,(19,,,(7,,,(8)(9)(21)(23),,,
351,"AVAD, LLC",,First Lien Secured Debt,,"10.27 (1M L+775, 1.00 Floor)",,10/02/23,,8194,,,8039,,,8031,,,(9),,,
352,,,First Lien Secured Debt - Revolver,,"6.52 (1M L+400, 1.00 Floor)",,10/02/23,,12376,,,12376,,,12129,,,(9)(23),,,
353,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,10/02/23,,3290,,,(298,,,(66,,,(8)(9)(21)(23),,,
354,,,,,,,,,,,20739,,,20715,,,,,,,
355,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity  Date,,Par / Shares (12),,Cost (28),,Fair  Value (1) (29),,,,,,,,
356,MedPlast Holdings Inc.,,Second Lien Secured Debt,,10.55 (3M L+775),,07/02/26,,8000,,,7925,,,7800,,,(10),,,
357,"Total Manufacturing, Capital Equipment",,,,28664,,,,28515,,,,,,,,,,,,
358,Media – Diversified & Production,,,,,,,,,,,,,,,,,,,,
359,SESAC Holdco II LLC,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,02/23/22,,,587,,,,(33,,,,(44,,,(8)(10)(21)(23)
360,,,Second Lien Secured Debt,,"9.76 (1M L+725, 1.00 Floor)",,02/24/25,,3241,,,3216,,,3120,,,(10),,,
361,,,,,,,,,,,3183,,,3076,,,,,,,
362,"Sonar Entertainment, Inc.",,First Lien Secured Debt,,"10.12 (1M L+760, 1.25 Floor)",,11/15/21,,9669,,,9508,,,9499,,,(9),,,
363,,,First Lien Secured Debt - Revolver,,"10.12 (1M L+760, 1.25 Floor)",,11/15/21,,6581,,,6581,,,6466,,,(9)(23),,,
364,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,11/15/21,,16250,,,(382,,,(284,,,(8)(9)(21)(23),,,
365,,,,,,,,,,,15707,,,15681,,,,,,,
366,Total Media – Diversified & Production,,,,18890,,,,18757,,,,,,,,,,,,
367,Metals & Mining,,,,,,,,,,,,,,,,,,,,
368,"Magnetation, LLC",,First Lien Secured Debt,,10.80 (3M L+800 Cash (PIK Toggle)),,12/31/19,,,1352,,,,1182,,,,157,,,(13)(14)
369,Total Metals & Mining,,,,1182,,,,157,,,,,,,,,,,,
370,Telecommunications,,,,,,,,,,,,,,,,,,,,
371,IPC Corporation,,First Lien Secured Debt,,"7.51 (3M L+500, 1.00 Floor)",,08/06/21,,,10000,,,,9921,,,,9383,,,(9)
372,"Securus Technologies Holdings, Inc.",,Second Lien Secured Debt,,"10.77 (1M L+825, 1.00 Floor)",,11/01/25,,12878,,,12768,,,12459,,,(10),,,
373,Total Telecommunications,,,,22689,,,,21842,,,,,,,,,,,,
374,"Transportation – Cargo, Distribution",,,,,,,,,,,,,,,,,,,,
375,"Dynamic Product Tankers, LLC (5)",,First Lien Secured Debt,,9.80 (3M L+700),,06/30/23,,,42000,,,,41820,,,,42000,,,(17)
376,,,First Lien Secured Debt - Letters of Credit,,2.25,,9/20/19 - 3/31/21,,2750,,,0,,,0,,,(17)(23),,,
377,,,Common Equity/Interests - Class A Units,,N/A,,N/A,,N/A,,,48956,,,37367,,,(17)(24),,,
378,,,,,,,,,,,90776,,,79367,,,,,,,
379,MSEA Tankers LLC (5),,Common Equity/Interests - Class A Units,,N/A,,N/A,,N/A,,,74450,,,74300,,,(17)(25),,,
380,"PT Intermediate Holdings III, LLC",,Second Lien Secured Debt,,"10.80 (3M L+800, 1.00 Floor)",,12/08/25,,9375,,,9293,,,9281,,,,,,
381,"Total Transportation – Cargo, Distribution",,,,174519,,,,162948,,,,,,,,,,,,
382,Utilities – Electric,,,,,,,,,,,,,,,,,,,,
383,Asset Repackaging Trust Six B.V.,,Structured Products and Other,,12.04,,05/18/27,,,58411,,,,26363,,,,29794,,,(11)(17)(19)
384,Total Utilities – Electric,,,,26363,,,,29794,,,,,,,,,,,,
385,Total Investments before Cash Equivalents,,,,,2357115,,,,2307966,,,,,,,,,,,
386,J.P. Morgan U.S. Government Money Market Fund,,N/A,,N/A,,N/A,,,22653,,,,22653,,,,22653,,,(22)
387,Total Investments after Cash Equivalents,,,,,2379768,,,,2330619,,,(6)(7),,,,,,,,
388,(3),"Denotes investments in which the Company owns greater than 25 of the equity, where the governing documents of each entity preclude the Company from exercising a controlling influence over the management or policies of such entity. The Company does not have the right to elect or appoint more than 25 of the directors or another party has the right to elect or appoint more directors than the Company and has the right to appoint certain members of senior management. Therefore, the Company has determined that these entities are not controlled affiliates. As of  December 31, 2018  , we had a 100 and 28 equity ownership interest in Golden Bear 2016-R, LLC and Solarplicity Group Limited, respectively.",,,,,,,,,,,,,,,,,,,
389,(5),"Denotes investments in which we are deemed to exercise a controlling influence over the management or policies of a company, as defined in the 1940 Act, due to beneficially owning, either directly or through one or more controlled companies, more than 25 of the outstanding voting securities of the investment. Fair value as of  March 31, 2018  and  December 31, 2018  along with transactions during the  nine months ended December 31, 2018  in these controlled investments are as follows:",,,,,,,,,,,,,,,,,,,
390,(11),"These securities are exempt from registration under Rule 144A of the Securities Act of 1933. These securities may be resold in transactions that are exempt from registration, normally to qualified institutional buyers.",,,,,,,,,,,,,,,,,,,
391,(21),The rates associated with these undrawn committed revolvers and delayed draw term loans represent rates for commitment and unused fees.,,,,,,,,,,,,,,,,,,,
392,(23),"As of  December 31, 2018  , the Company had the following commitments to fund various revolving and delayed draw senior secured and subordinated loans, including commitments to issue letters of credit through a financial intermediary on behalf of certain portfolio companies. Such commitments are subject to the satisfaction of certain conditions set forth in the documents governing these loans and letters of credit and there can be no assurance that such conditions will be satisfied. See  Note 10  to the financial statements for further information on revolving and delayed draw loan commitments, including commitments to issue letters of credit, related to certain portfolio companies.",,,,,,,,,,,,,,,,,,,
393,(24),"As of  December 31, 2018  , Dynamic Product Tankers, LLC had various classes of limited liability interests outstanding of which the Company holds Class A-1 and Class A-3 units which are identical except that Class A-1 unit is voting and Class A-3 unit is non-voting. The units entitle the Company to appoint three out of five managers to the board of managers.",,,,,,,,,,,,,,,,,,,
394,(28),"The following shows the composition of the Company’s portfolio at cost by control designation, investment type and industry as of  December 31, 2018  :",,,,,,,,,,,,,,,,,,,
395,(29),"The following shows the composition of the Company’s portfolio at fair value by control designation, investment type and industry as of  December 31, 2018  :",,,,,,,,,,,,,,,,,,,
396,Industry Classification,"Percentage of Total Investments (at Fair Value) as of December 31, 2018",,,,,,,,,,,,,,,,,,,
397,Aviation and Consumer Transport,19.7,,,,,,,,,,,,,,,,,,,
398,Business Services,14.5,,,,,,,,,,,,,,,,,,,
399,Healthcare & Pharmaceuticals,13.3,,,,,,,,,,,,,,,,,,,
400,High Tech Industries,8.0,,,,,,,,,,,,,,,,,,,
401,"Transportation – Cargo, Distribution",7.1,,,,,,,,,,,,,,,,,,,
402,Energy - Oil & Gas,7.0,,,,,,,,,,,,,,,,,,,
403,Consumer Good - Non-durable,3.4,,,,,,,,,,,,,,,,,,,
404,"Diversified Investment Vehicles, Banking, Finance, Real Estate",3.2,,,,,,,,,,,,,,,,,,,
405,"Chemicals, Plastics & Rubber",3.1,,,,,,,,,,,,,,,,,,,
406,Aerospace & Defense,2.9,,,,,,,,,,,,,,,,,,,
407,"Beverage, Food & Tobacco",2.5,,,,,,,,,,,,,,,,,,,
408,Consumer Services,2.1,,,,,,,,,,,,,,,,,,,
409,Energy - Electricity,1.9,,,,,,,,,,,,,,,,,,,
410,"Advertising, Printing & Publishing",1.9,,,,,,,,,,,,,,,,,,,
411,Consumer Goods – Durable,1.5,,,,,,,,,,,,,,,,,,,
412,Automotive,1.4,,,,,,,,,,,,,,,,,,,
413,Utilities – Electric,1.3,,,,,,,,,,,,,,,,,,,
414,Foods & Grocery,1.3,,,,,,,,,,,,,,,,,,,
415,"Manufacturing, Capital Equipment",1.2,,,,,,,,,,,,,,,,,,,
416,Telecommunications,0.9,,,,,,,,,,,,,,,,,,,
417,"Containers, Packaging & Glass",0.8,,,,,,,,,,,,,,,,,,,
418,Media – Diversified & Production,0.8,,,,,,,,,,,,,,,,,,,
419,"Hotel, Gaming, Leisure, Restaurants",0.1,,,,,,,,,,,,,,,,,,,
420,Metals & Mining,0.1,,,,,,,,,,,,,,,,,,,
421,Total Investments,100.0,,,,,,,,,,,,,,,,,,,
