,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
204,MedPlast Holdings Inc.,,"Manufacturing, Capital Equipment",,"10.02 (3M L+875, 1.00 Floor)",,6/6/23,,8000,,,7816,,,7800,,,Level 3,,,
205,"Power Products, LLC (9)",,"Manufacturing, Capital Equipment",,"10.31 (3M L+900, 1.00 Floor)",,12/20/23,,32500,,,31488,,,32022,,,Level 3,,,
206,"Total Manufacturing, Capital Equipment0 3.7(10)",,,,,,,54014,,,,54860,,,,,,,,,
207,SESAC Holdco II LLC (16),,Media – Diversified & Production,,"8.49 (1M L+725, 1.00 Floor)",,2/24/25,,,3241,,,,3211,,,,3237,,,Level 3
208,Total Media – Diversified & Production0 0.2(10),,,,,,,3211,,,,3237,,,,,,,,,
209,"Parfums Holding Company, Inc.",,Retail,,"10.09 (3M L+875, 1.00 Floor)",,6/30/25,,,7000,,,,6791,,,,6872,,,Level 2
210,Total Retail0 0.4(10),,,,,,,6791,,,,6872,,,,,,,,,
211,"Securus Technologies Holdings, Inc.",,Telecommunications,,"9.46 (1M L+825, 1.00 Floor)",,6/20/25,,,12878,,,,12749,,,,12991,,,Level 2
212,"Wave Holdco Merger Sub, Inc.",,Telecommunications,,"10.49 (1M L+925, 1.00 Floor)",,5/27/23,,10000,,,9792,,,9880,,,Level 3,,,
213,Total Telecommunications0 1.5(10),,,,,,,22541,,,,22871,,,,,,,,,
214,Total Second Lien Secured Debt049.0 (10),,,,,,,,,727428,,,,721682,,,,,,,
215,Total Secured Debt084.1(10),,,,,,,,,1252669,,,,1239066,,,,,,,
216,Unsecured Debt,,,,,,,,,,,,,,,,,,,,
217,"U.S. Security Associates Holdings, Inc.",,Business Services,,11.00,,1/28/20,,,80000,,,,80000,,,,80000,,,Level 3
218,Total Business Services0 5.4(10),,,,,,,80000,,,,80000,,,,,,,,,
219,"Sorenson Holdings, LLC (11)",,Consumer Goods – Durable,,13.85 Cash (13.85 PIK Toggle),,10/31/21,,,52,,,,35,,,,46,,,Level 2
220,Total Consumer Goods – Durable0 0.0(10),,,,,,,35,,,,46,,,,,,,,,
221,UniTek Global Services Inc. (16),,Telecommunications,,15.00 PIK,,7/13/19,,,9203,,,,9203,,,,9387,,,Level 3
222,Total Telecommunications0 0.7(10),,,,,,,9203,,,,9387,,,,,,,,,
223,"American Tire Distributors, Inc. (11)",,"Transportation – Cargo, Distribution",,10.25,,3/1/22,,,14741,,,,14803,,,,15442,,,Level 2
224,"Total Transportation – Cargo, Distribution0 1.1(10)",,,,,,,14803,,,,15442,,,,,,,,,
225,Total Unsecured Debt07.2(10),,,,,,,,,104041,,,,104875,,,,,,,
226,Total Corporate Debt091.3(10),,,,,,,,,1356710,,,,1343941,,,,,,,
227,Structured Products and Other,,,,,,,,,,,,,,,,,,,,
228,"Craft 2014-1A, Credit-Linked Note (11)(17)",,"Diversified Investment Vehicles, Banking, Finance, Real Estate",,10.20 (3M L+965),,5/15/21,,,33877,,,,33740,,,,33058,,,Level 3
229,"Craft 2015-2, Credit-Linked Note (11)(17)",,"Diversified Investment Vehicles, Banking, Finance, Real Estate",,10.76 (3M L+925),,1/16/24,,26000,,,25777,,,25148,,,Level 3,,,
230,"Total Diversified Investment Vehicles, Banking, Finance, Real Estate0 4.0(10)",,,,,,,59517,,,,58206,,,,,,,,,
231,Investment,,Industry,,Interest  Rate (20),,Maturity  Date,,Par (12),,Cost,,Fair  Value (1),,ASC 820 Level (32),,,,,,
232,Asset Repackaging Trust Six B.V. (11)(17)(19),,Utilities – Electric,,13.12,,5/18/27,,,58411,,,,25827,,,,32148,,,Level 3
233,Total Utilities – Electric0 2.1(10),,,,,,,25827,,,,32148,,,,,,,,,
234,Total Structured Products and Other06.1 (10),,,,,,,,,85344,,,,90354,,,,,,,
235,Equity,,,,,,,,,,,,,,,,,,,,
236,Common Equity/Interests,,,,,,Shares,,,,,,,,,,,,,,
237,"Skyline Data, News and Analytics LLC, Class A Common Unit (13)",,Business Services,,N/A,,N/A,,4500000,,,,4500,,,,4500,,,Level 3,
238,Total Business Services0 0.3(10),,,,,,,4500,,,,4500,,,,,,,,,
239,"Sorenson Holdings, LLC, Membership Interests (13)",,Consumer Goods – Durable,,N/A,,N/A,,586,,,,0,,,,424,,,Level 3,
240,Total Consumer Goods – Durable0 0.0(10),,,,,,,0,,,,424,,,,,,,,,
241,"Accelerate Parent Corp., Common Stock (13)",,"Transportation – Cargo, Distribution",,N/A,,N/A,,1664045,,,,1714,,,,1740,,,Level 3,
242,"Total Transportation – Cargo, Distribution0 0.2(10)",,,,,,,1714,,,,1740,,,,,,,,,
243,Total Common Equity/Interests0 0.5 (10),,,,,,,,,6214,,,,6664,,,,,,,
244,Warrants,,,,,,Warrants,,,,,,,,,,,,,,
245,"Sprint Industrial Holdings, LLC, Warrants (13)(29)",,"Containers, Packaging & Glass",,N/A,,N/A,,7341,,,,0,,,,0,,,Level 3,
246,"Total Containers, Packaging & Glass0 0.0(10)",,,,,,,0,,,,0,,,,,,,,,
247,"Invuity, Inc., Warrants (9)(13)",,Healthcare & Pharmaceuticals,,N/A,,N/A,,16873,,,,80,,,,105,,,Level 3,
248,Total Healthcare & Pharmaceuticals0 0.0(10),,,,,,,80,,,,105,,,,,,,,,
249,Total Warrants00.0 (10),,,,,,,,,80,,,,105,,,,,,,
250,Total Equity00.5 (10),,,,,,,,,6294,,,,6769,,,,,,,
251,Total Non-Controlled/Non-Affiliated Investments097.9 (10),,,,,1448348,,,,1441064,,,,,,,,,,,
252,Investment,,Industry,,Interest  Rate (20),,Maturity  Date,,Par (12),,Cost,,Fair  Value (1),,ASC 820 Level (32),,,,,,
253,Non-Controlled/Affiliated Investments (4),,,,,,,,,,,,,,,,,,,,
254,Corporate Debt,,,,,,,,,,,,,,,,,,,,
255,Secured Debt,,,,,,,,,,,,,,,,,,,,
256,First Lien Secured Debt,,,,,,,,,,,,,,,,,,,,
257,Solarplicity Group Limited (3)(17),,Energy – Electricity,,8.00 PIK (8.00 Cash Toggle),,11/30/22,,£,130501,,,,151662,,,,134079,,,Level 3
258,Total Energy – Electricity0 9.1(10),,,,,,,151662,,,,134079,,,,,,,,,
259,Total First Lien Secured Debt09.1 (10),,,,,,,151662,,,,134079,,,,,,,,,
260,Total Secured Debt09.1 (10),,,,,,,,,151662,,,,134079,,,,,,,
261,Unsecured Debt,,,,,,,,,,,,,,,,,,,,
262,Solarplicity UK Holdings Limited (17),,Energy – Electricity,,8.00 PIK (8.00 Cash Toggle),,2/24/22,,£,2000,,,,2499,,,,2684,,,Level 3
263,Total Energy – Electricity0 0.2(10),,,,,,,2499,,,,2684,,,,,,,,,
264,Total Unsecured Debt00.2 (10),,,,,,,,,2499,,,,2684,,,,,,,
265,Total Corporate Debt09.3 (10),,,,,,,,,154161,,,,136763,,,,,,,
266,Structured Products and Other,,,,,,,,,,,,,,,,,,,,
267,"Golden Bear 2016-R, LLC, Membership Interests (3)(17)",,"Diversified Investment Vehicles, Banking, Finance, Real Estate",,N/A,,9/20/42,,N/A,,,,16459,,,,14905,,,Level 3,
268,"Ivy Hill Middle Market Credit Fund IX, Ltd., Subordinated Notes (3)(11)(17)(22)",,"Diversified Investment Vehicles, Banking, Finance, Real Estate",,17.16,,10/18/25,,,12500,,,8834,,,8951,,,Level 3,,
269,"Ivy Hill Middle Market Credit Fund X, Ltd., Subordinated Notes (3)(11)(17)(22)",,"Diversified Investment Vehicles, Banking, Finance, Real Estate",,14.95,,7/26/27,,14000,,,10667,,,10058,,,Level 3,,,
270,"Total Diversified Investment Vehicles, Banking, Finance, Real Estate0 2.3(10)",,,,,,,35960,,,,33914,,,,,,,,,
271,Total Structured Products and Other02.3 (10),,,,,,,,,35960,,,,33914,,,,,,,
272,Equity,,,,,,,,,,,,,,,,,,,,
273,Preferred Equity,,,,,,Shares,,,,,,,,,,,,,,
274,"Renew Financial LLC (f/k/a Renewable Funding, LLC), Series B Preferred Stock (13)",,Energy – Electricity,,N/A,,N/A,,1505868,,,,8343,,,,19028,,,Level 3,
275,"Renew Financial LLC (f/k/a Renewable Funding, LLC), Series D Preferred Stock (13)",,Energy – Electricity,,N/A,,N/A,,436689,,,5568,,,6751,,,Level 3,,,
276,Total Energy – Electricity0 1.8(10),,,,,,,13911,,,,25779,,,,,,,,,
277,Total Preferred Equity01.8 (10),,,,,,,,,,,13911,,,,25779,,,,,
278,Common Equity/Interests,,,,,,,,Shares,,,,,,,,,,,,
279,"AIC SPV Holdings II, LLC, Membership Interests (13)(15)(17)",,Energy – Electricity,,N/A,,N/A,,534375,,,,534,,,,1140,,,Level 3,
280,"AMP Solar Group, Inc., Class A Common Unit (13)(17)",,Energy – Electricity,,N/A,,N/A,,243646,,,10000,,,5196,,,Level 3,,,
281,"Renew JV LLC, Membership Interests (13)(17)",,Energy – Electricity,,N/A,,N/A,,3758815,,,4023,,,5359,,,Level 3,,,
282,"Solarplicity Group Limited, Class B Common Shares (2)(3)(13)(17)(26)",,Energy – Electricity,,N/A,,N/A,,2825,,,2472,,,0,,,Level 3,,,
283,"Solarplicity UK Holdings Limited, Ordinary Shares (2)(13)(17)",,Energy – Electricity,,N/A,,N/A,,2825,,,4,,,4934,,,Level 3,,,
284,Total Energy – Electricity0 1.1(10),,,,,,,,,,,17033,,,,16629,,,,,
285,"Pelican Energy, LLC, Membership Interests (13)(17)",,Energy – Oil & Gas,,N/A,,N/A,,1444,,,25018,,,11796,,,Level 3,,,
286,Total Energy – Oil & Gas0 0.8(10),,,,,,,25018,,,,11796,,,,,,,,,
287,Total Common Equity/Interests01.9 (10),,,,,,,,,42051,,,,28425,,,,,,,
288,Total Equity03.7 (10),,,,,,,,,55962,,,,54204,,,,,,,
289,Total Non-Controlled/Affiliated Investments015.3 (10),,,,,,,246083,,,,224881,,,,,,,,,
290,Investment,,Industry,,Interest  Rate (20),,Maturity  Date,,Par (12),,Cost,,Fair  Value (1),,ASC 820 Level (32),,,,,,
291,Controlled Investments (5),,,,,,,,,,,,,,,,,,,,
292,Corporate Debt,,,,,,,,,,,,,,,,,,,,
293,Secured Debt,,,,,,,,,,,,,,,,,,,,
294,First Lien Secured Debt,,,,,,,,,,,,,,,,,,,,
295,First Lien Secured Debt (excluding Revolvers and Letters of Credit),,,,,,,,,,,,,,,,,,,,
296,"Glacier Oil & Gas Corp. (f/k/a Miller Energy Resources, Inc.) (16)(23)",,Energy – Oil & Gas,,8.00 Cash (10.00 PIK Toggle),,3/29/19,,,15000,,,,15000,,,,15000,,,Level 3
297,"Glacier Oil & Gas Corp. (f/k/a Miller Energy Resources, Inc.), Unfunded Delayed Draw (16)(21)(23)",,Energy – Oil & Gas,,0.00 Unfunded,,3/29/19,,5000,,,0,,,0,,,Level 3,,,
298,"SHD Oil & Gas, LLC, Tranche A Note (16)",,Energy – Oil & Gas,,14.00 (8.00 Cash plus 6.00 PIK),,12/31/19,,42148,,,42148,,,43412,,,Level 3,,,
299,"SHD Oil & Gas, LLC, Tranche B Note (14)(16)",,Energy – Oil & Gas,,14.00 PIK,,12/31/19,,68311,,,44380,,,29550,,,Level 3,,,
300,"SHD Oil & Gas, LLC, Tranche C Note (16)",,Energy – Oil & Gas,,12.00,,12/31/19,,15750,,,15749,,,16223,,,Level 3,,,
301,"SHD Oil & Gas, LLC, Unfunded Delayed Draw (16)(21)(23)",,Energy – Oil & Gas,,0.00 Unfunded,,12/31/19,,2250,,,0,,,0,,,Level 3,,,
302,Total Energy – Oil & Gas0 7.1(10),,,,,,,117277,,,,104185,,,,,,,,,
303,Total First Lien Secured Debt (excluding Revolvers and Letters of Credit)07.1 (10),,,,,,,117277,,,,104185,,,,,,,,,
304,Revolvers and Letters of Credit,,,,,,,,,,,,,,,,,,,,
305,"Merx Aviation Finance Assets Ireland Limited, Letter of Credit (16)(23)",,Aviation and Consumer Transport,,2.25,,10/1/18,,,3600,,,,0,,,,0,,,Level 3
306,"Merx Aviation Finance, LLC, Letter of Credit (16)(23)",,Aviation and Consumer Transport,,2.25,,7/13/17,,177,,,0,,,0,,,Level 3,,,
307,"Merx Aviation Finance, LLC, Revolver (16)(23)",,Aviation and Consumer Transport,,12.00,,10/31/18,,386500,,,386500,,,386500,,,Level 3,,,
308,Total Aviation and Consumer Transport0 26.2(10),,,,,,,386500,,,,386500,,,,,,,,,
309,"Dynamic Product Tankers, LLC, Letter of Credit (17)(23)",,"Transportation – Cargo, Distribution",,2.25,,9/20/17,,,2250,,,,0,,,,0,,,Level 3
310,"Total Transportation – Cargo, Distribution0 0.0(10)",,,,,,,0,,,,0,,,,,,,,,
311,Total Revolvers and Letters of Credit026.2 (10),,,,,,,,,386500,,,,386500,,,,,,,
312,Total First Lien Secured Debt033.3 (10),,,,,,,,,503777,,,,490685,,,,,,,
313,Second Lien Secured Debt,,,,,,,,,,,,,,,,,,,,
314,"Glacier Oil & Gas Corp. (f/k/a Miller Energy Resources, Inc.) (16)",,Energy – Oil & Gas,,10.00 PIK Toggle (8.00 Cash),,3/29/21,,,29028,,,,29028,,,,29028,,,Level 3
315,Total Energy – Oil & Gas0 2.0(10),,,,,,,29028,,,,29028,,,,,,,,,
316,Total Second Lien Secured Debt02.0 (10),,,,,,,,,29028,,,,29028,,,,,,,
317,Total Secured Debt035.3 (10),,,,,,,,,532805,,,,519713,,,,,,,
318,Total Corporate Debt035.3 (10),,,,,,,,,532805,,,,519713,,,,,,,
319,Equity,,,,,,,,,,,,,,,,,,,,
320,Common Equity/Interests,,,,,,Shares,,,,,,,,,,,,,,
321,"Merx Aviation Finance, LLC, Membership Interests",,Aviation and Consumer Transport,,N/A,,N/A,,0,,,,15000,,,,42664,,,Level 3,
322,Total Aviation and Consumer Transport02.8(10),,,,,,,15000,,,,42664,,,,,,,,,
323,"Glacier Oil & Gas Corp. (f/k/a Miller Energy Resources, Inc.), Common Stock (13)",,Energy – Oil & Gas,,N/A,,N/A,,5000000,,,,30079,,,,17715,,,Level 3,
324,Investment,,Industry,,Interest  Rate (20),,Maturity  Date,,Par (12),,Cost,,Fair  Value (1),,ASC 820 Level (32),,,,,,
325,"SHD Oil & Gas, LLC, Series A Units (13)",,Energy – Oil & Gas,,N/A,,N/A,,7600000,,,1412,,,0,,,Level 3,,,
326,Total Energy – Oil & Gas0 1.2(10),,,,,,,31491,,,,17715,,,,,,,,,
327,"Dynamic Product Tankers, LLC, Class A Units (13)(17)(24)",,"Transportation – Cargo, Distribution",,N/A,,N/A,,0,,,,48106,,,,42811,,,Level 3,
328,"MSEA Tankers LLC, Class A Units (17)(25)",,"Transportation – Cargo, Distribution",,N/A,,N/A,,0,,,74450,,,71442,,,Level 3,,,
329,"Total Transportation – Cargo, Distribution0 7.8(10)",,,,,,,122556,,,,114253,,,,,,,,,
330,Total Common Equity/Interests011.8 (10),,,,,,,,,169047,,,,174632,,,,,,,
331,Total Equity011.8 (10),,,,,,,,,169047,,,,174632,,,,,,,
332,Total Controlled Investments047.1 (10),,,,,,,,,701852,,,,694345,,,,,,,
333,Total Investments before Cash Equivalents and Option Contracts0160.3 (10),,,,,,,,,2396283,,,,2360290,,,,,,,
334,(4),"Denotes investments in which we are an “Affiliated Person,” as defined in the 1940 Act, due to holding the power to vote or owning 5 or more of the outstanding voting securities of the investment but not controlling the company. Fair value as of  March 31, 2017  and  September 30, 2017  along with transactions during the  six months ended September 30, 2017  in these affiliated investments are as follows:",,,,,,,,,,,,,,,,,,,
335,(5),"Denotes investments in which we are deemed to exercise a controlling influence over the management or policies of a company, as defined in the 1940 Act, due to beneficially owning, either directly or through one or more controlled companies, more than 25 of the outstanding voting securities of the investment. Fair value as of  March 31, 2017  and  September 30, 2017  along with transactions during the  six months ended September 30, 2017  in these Controlled investments are as follows:",,,,,,,,,,,,,,,,,,,
336,(11),"These securities are exempt from registration under Rule 144A of the Securities Act of 1933. These securities may be resold in transactions that are exempt from registration, normally to qualified institutional buyers.",,,,,,,,,,,,,,,,,,,
337,(21),The rates associated with these undrawn committed revolvers and delayed draw term loans represent rates for commitment and unused fees.,,,,,,,,,,,,,,,,,,,
338,(23),"As of  September 30, 2017  , the Company had the following commitments to fund various revolving and delayed draw senior secured and subordinated loans, including commitments to issue letters of credit through a financial intermediary on behalf of certain portfolio companies. Such commitments are subject to the satisfaction of certain conditions set forth in the documents governing these loans and letters of credit and there can be no assurance that such conditions will be satisfied. See  Note 10  to the financial statements for further information on revolving and delayed draw loan commitments, including commitments to issue letters of credit, related to certain portfolio companies.",,,,,,,,,,,,,,,,,,,
339,(30),"This investment represents the original debt investment made by the Company in Sprint Industrial Holdings, LLC which has been restructured and as a result accumulates PIK as a different investment (footnote 31), which has priority to this investment.",,,,,,,,,,,,,,,,,,,
340,Industry Classification,"Percentage of Total Investments (at Fair Value) as of September 30, 2017",,,,,,,,,,,,,,,,,,,
341,Business Services,19.5,,,,,,,,,,,,,,,,,,,
342,Aviation and Consumer Transport,18.2,,,,,,,,,,,,,,,,,,,
343,Energy – Electricity,9.3,,,,,,,,,,,,,,,,,,,
344,High Tech Industries,7.2,,,,,,,,,,,,,,,,,,,
345,Energy – Oil & Gas,6.9,,,,,,,,,,,,,,,,,,,
346,Healthcare & Pharmaceuticals,6.8,,,,,,,,,,,,,,,,,,,
347,"Transportation – Cargo, Distribution",5.6,,,,,,,,,,,,,,,,,,,
348,"Diversified Investment Vehicles, Banking, Finance, Real Estate",4.3,,,,,,,,,,,,,,,,,,,
349,Telecommunications,2.8,,,,,,,,,,,,,,,,,,,
350,"Chemicals, Plastics & Rubber",2.8,,,,,,,,,,,,,,,,,,,
351,"Manufacturing, Capital Equipment",2.3,,,,,,,,,,,,,,,,,,,
352,Aerospace & Defense,2.3,,,,,,,,,,,,,,,,,,,
353,Utilities – Electric,1.9,,,,,,,,,,,,,,,,,,,
354,Food & Grocery,1.9,,,,,,,,,,,,,,,,,,,
355,Consumer Goods – Durable,1.7,,,,,,,,,,,,,,,,,,,
356,"Advertising, Printing & Publishing",1.6,,,,,,,,,,,,,,,,,,,
357,Automotive,1.1,,,,,,,,,,,,,,,,,,,
358,Consumer Goods – Non-durable,1.1,,,,,,,,,,,,,,,,,,,
359,"Hotel, Gaming, Leisure, Restaurants",0.9,,,,,,,,,,,,,,,,,,,
360,Insurance,0.9,,,,,,,,,,,,,,,,,,,
361,"Containers, Packaging & Glass",0.4,,,,,,,,,,,,,,,,,,,
362,Retail,0.3,,,,,,,,,,,,,,,,,,,
363,Media – Diversified & Production,0.1,,,,,,,,,,,,,,,,,,,
364,Metals & Mining,0.1,,,,,,,,,,,,,,,,,,,
365,Total Investments,100.0,,,,,,,,,,,,,,,,,,,
366,•,our future operating results;,,,,,,,,,,,,,,,,,,,
