,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
242,"Nextech Systems, LLC",,First Lien Secured Debt,,"8.40 (1M L+725, 1.00 Floor)",,06/22/21,,21294,,,20923,,,21081,,,(18),,,
243,"Smokey Merger Sub, Inc.",,Second Lien Secured Debt,,"10.21 (3M L+875, 1.00 Floor)",,05/24/24,,30000,,,29177,,,29250,,,(9),,,
244,Telestream Holdings Corporation,,First Lien Secured Debt,,"7.61 (3M L +645, 1.00 Floor)",,03/24/22,,36840,,,36521,,,36104,,,(18),,,
245,Tibco Software Inc.,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,12/05/19,,6000,,,(23,,,(840,,,(8)(21)(23),,,
246,Total High Tech Industries,,,,168788,,,,168806,,,,,,,,,,,,
247,"Hotel, Gaming, Leisure, Restaurants",,,,,,,,,,,,,,,,,,,,
248,GFRC Holdings LLC,,First Lien Secured Debt,,"9.56 (1M L+800 Cash (L+800 PIK Toggle), 1.50 Floor)",,02/01/22,,,2500,,,,2500,,,,2475,,,
249,SMG,,Second Lien Secured Debt,,11.75 (P+725),,02/27/21,,19649,,,19649,,,19723,,,(10),,,
250,"Total Hotel, Gaming, Leisure, Restaurants",,,,22149,,,,22198,,,,,,,,,,,,
251,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity  Date,,Par / Shares (12),,Cost (30),,Fair  Value (1) (31),,,,,,,,
252,Insurance,,,,,,,,,,,,,,,,,,,,
253,"Alliant Holdings Intermediate, LLC",,First Lien Secured Debt - Letter of Credit,,3.375,,04/23/18,,,37,,,,0,,,,(1,,,(8)(23)
254,,,First Lien Secured Debt - Letter of Credit,,3.375,,07/30/18,,96,,,0,,,(4,,,(8)(23),,,
255,,,First Lien Secured Debt - Letter of Credit,,3.375,,05/31/19,,8,,,0,,,0,,,(8)(23),,,
256,,,First Lien Secured Debt - Letter of Credit,,3.375,,11/30/18,,38,,,0,,,(1,,,(8)(23),,,
257,,,First Lien Secured Debt - Letter of Credit,,3.375,,05/04/18,,8,,,0,,,0,,,(8)(23),,,
258,,,First Lien Secured Debt - Revolver,,7.00 (P+250),,08/14/20,,1125,,,1125,,,1090,,,(23),,,
259,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,08/14/20,,13688,,,(895,,,(431,,,(8)(21)(23),,,
260,,,,,,,,,,,230,,,653,,,,,,,
261,Confie Seguros Holding II Co.,,Second Lien Secured Debt,,"10.98 (3M L+950, 1.25 Floor)",,05/08/19,,21844,,,21799,,,21162,,,(10),,,
262,Total Insurance,,,,22029,,,,21815,,,,,,,,,,,,
263,"Manufacturing, Capital Equipment",,,,,,,,,,,,,,,,,,,,
264,"ATS Consolidated, Inc.",,Second Lien Secured Debt,,"10.11 (2M L+850, 1.00 Floor)",,05/30/25,,,15000,,,,14720,,,,15113,,,(10)
265,MedPlast Holdings Inc.,,Second Lien Secured Debt,,"10.23 (2M L+875, 1.00 Floor)",,06/06/23,,8000,,,7824,,,7800,,,,,,
266,"Power Products, LLC",,Second Lien Secured Debt,,"10.36 (3M L+900, 1.00 Floor)",,12/20/23,,32500,,,31528,,,32214,,,(9),,,
267,"Total Manufacturing, Capital Equipment",,,,54072,,,,55127,,,,,,,,,,,,
268,Media – Diversified & Production,,,,,,,,,,,,,,,,,,,,
269,SESAC Holdco II LLC,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,02/23/22,,,587,,,,(44,,,,(44,,,(8)(21)(23)
270,,,Second Lien Secured Debt,,"8.73 (3M L+725, 1.00 Floor)",,02/24/25,,3241,,,3212,,,3197,,,,,,
271,Total Media – Diversified & Production,,,,3168,,,,3153,,,,,,,,,,,,
272,Metals & Mining,,,,,,,,,,,,,,,,,,,,
273,"Magnetation, LLC",,First Lien Secured Debt,,9.69 (3M L+800 Cash (PIK Toggle)),,12/31/19,,,1716,,,,1637,,,,573,,,(13)(14)
274,Total Metals & Mining,,,,1637,,,,573,,,,,,,,,,,,
275,Telecommunications,,,,,,,,,,,,,,,,,,,,
276,"Securus Technologies Holdings, Inc.",,Second Lien Secured Debt,,"9.87 (2M L+825, 1.00 Floor)",,11/01/25,,,12878,,,,12752,,,,13047,,,(10)
277,UniTek Global Services Inc.,,First Lien Secured Debt,,"10.19 (3M L+750 Cash plus 1.00 PIK, 1.00 Floor)",,01/13/19,,1946,,,1946,,,1946,,,,,,
278,,,First Lien Secured Debt,,"10.19 (3M L+850, 1.00 Floor)",,01/13/19,,32367,,,32367,,,33014,,,,,,
279,,,First Lien Secured Debt - Letter of Credit,,7.50,,01/13/19,,5857,,,0,,,0,,,(23),,,
280,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,01/13/19,,5000,,,0,,,0,,,(21)(23),,,
281,,,Unsecured Debt,,15.00 PIK,,07/13/19,,9552,,,9552,,,9743,,,,,,
282,,,,,,,,,,,43865,,,44703,,,,,,,
283,"Wave Holdco Merger Sub, Inc.",,Second Lien Secured Debt,,"10.82 (1M L+925, 1.00 Floor)",,05/27/23,,10000,,,9801,,,9885,,,,,,
284,Total Telecommunications,,,,66418,,,,67635,,,,,,,,,,,,
285,"Transportation – Cargo, Distribution",,,,,,,,,,,,,,,,,,,,
286,American Tire,,,,,,,,,,,,,,,,,,,,
287,Accelerate Parent Corp.,,Common Equity/Interests - Common Stock,,N/A,,N/A,,"1,664,046 Shares",,,,1714,,,,2110,,,(13),
288,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity  Date,,Par / Shares (12),,Cost (30),,Fair  Value (1) (31),,,,,,,,
289,"American Tire Distributors, Inc.",,Unsecured Debt,,10.25,,03/01/22,,,14741,,,14800,,,15229,,,(10)(11),,
290,,,,,,,,,,,16514,,,17339,,,,,,,
291,"Dynamic Product Tankers, LLC (5)",,First Lien Secured Debt - Letter of Credit,,2.25,,09/20/18,,2250,,,0,,,0,,,(17)(23),,,
292,,,Common Equity/Interests - Class A Units,,N/A,,N/A,,N/A,,,48106,,,42479,,,(17)(24),,,
293,,,,,,,,,,,48106,,,42479,,,,,,,
294,MSEA Tankers LLC (5),,Common Equity/Interests - Class A Units,,N/A,,N/A,,N/A,,,74450,,,71883,,,(17)(25),,,
295,"PT Intermediate Holdings III, LLC",,Second Lien Secured Debt,,"9.57 (1M L+800, 1.00 Floor)",,12/08/25,,9375,,,9281,,,9422,,,(10),,,
296,"Total Transportation – Cargo, Distribution",,,,148351,,,,141123,,,,,,,,,,,,
297,Utilities – Electric,,,,,,,,,,,,,,,,,,,,
298,Asset Repackaging Trust Six B.V.,,Structured Products and Other,,13.11,,05/18/27,,,58411,,,,25928,,,,31317,,,(11)(17)(19)
299,Total Utilities – Electric,,,,25928,,,,31317,,,,,,,,,,,,
300,Total Investments before Cash Equivalents and Option Contracts,,,,,2402460,,,,2352562,,,,,,,,,,,
301,J.P. Morgan U.S. Government Money Market Fund,,N/A,,N/A,,N/A,,,12222,,,,12222,,,,12222,,,(22)
302,Total Investments after Cash Equivalents and before Option Contracts,,,,,2414682,,,,2364784,,,,,,,,,,,
303,(4),"Denotes investments in which we are an “Affiliated Person,” as defined in the 1940 Act, due to holding the power to vote or owning 5 or more of the outstanding voting securities of the investment but not controlling the company. Fair value as of  March 31, 2017  and  December 31, 2017  along with transactions during the  nine months ended December 31, 2017  in these affiliated investments are as follows:",,,,,,,,,,,,,,,,,,,
304,(5),"Denotes investments in which we are deemed to exercise a controlling influence over the management or policies of a company, as defined in the 1940 Act, due to beneficially owning, either directly or through one or more controlled companies, more than 25 of the outstanding voting securities of the investment. Fair value as of  March 31, 2017  and  December 31, 2017  along with transactions during the  nine months ended December 31, 2017  in these Controlled investments are as follows:",,,,,,,,,,,,,,,,,,,
305,(11),"These securities are exempt from registration under Rule 144A of the Securities Act of 1933. These securities may be resold in transactions that are exempt from registration, normally to qualified institutional buyers.",,,,,,,,,,,,,,,,,,,
306,(21),The rates associated with these undrawn committed revolvers and delayed draw term loans represent rates for commitment and unused fees.,,,,,,,,,,,,,,,,,,,
307,(23),"As of  December 31, 2017  , the Company had the following commitments to fund various revolving and delayed draw senior secured and subordinated loans, including commitments to issue letters of credit through a financial intermediary on behalf of certain portfolio companies. Such commitments are subject to the satisfaction of certain conditions set forth in the documents governing these loans and letters of credit and there can be no assurance that such conditions will be satisfied. See  Note 10  to the financial statements for further information on revolving and delayed draw loan commitments, including commitments to issue letters of credit, related to certain portfolio companies.",,,,,,,,,,,,,,,,,,,
308,(30),"The following shows the composition of the Company’s portfolio at cost by control designation, investment type and by industry as of  December 31, 2017  :",,,,,,,,,,,,,,,,,,,
309,(31),"The following shows the composition of the Company’s portfolio at fair value by control designation, investment type and by industry as of  December 31, 2017  :",,,,,,,,,,,,,,,,,,,
310,Industry Classification,"Percentage of Total Investments (at Fair Value) as of December 31, 2017",,,,,,,,,,,,,,,,,,,
311,Business Services,18.8,,,,,,,,,,,,,,,,,,,
312,Aviation and Consumer Transport,17.3,,,,,,,,,,,,,,,,,,,
313,Energy – Electricity,8.9,,,,,,,,,,,,,,,,,,,
314,Healthcare & Pharmaceuticals,7.4,,,,,,,,,,,,,,,,,,,
315,Energy – Oil & Gas,7.3,,,,,,,,,,,,,,,,,,,
316,High Tech Industries,7.2,,,,,,,,,,,,,,,,,,,
317,"Transportation – Cargo, Distribution",6.0,,,,,,,,,,,,,,,,,,,
318,"Diversified Investment Vehicles, Banking, Finance, Real Estate",3.9,,,,,,,,,,,,,,,,,,,
319,Aerospace & Defense,2.9,,,,,,,,,,,,,,,,,,,
320,Telecommunications,2.9,,,,,,,,,,,,,,,,,,,
321,"Chemicals, Plastics & Rubber",2.8,,,,,,,,,,,,,,,,,,,
322,"Manufacturing, Capital Equipment",2.3,,,,,,,,,,,,,,,,,,,
323,Food & Grocery,1.9,,,,,,,,,,,,,,,,,,,
324,Consumer Goods – Durable,1.7,,,,,,,,,,,,,,,,,,,
325,"Advertising, Printing & Publishing",1.6,,,,,,,,,,,,,,,,,,,
326,Utilities – Electric,1.3,,,,,,,,,,,,,,,,,,,
327,Automotive,1.1,,,,,,,,,,,,,,,,,,,
328,Consumer Goods – Non-durable,1.1,,,,,,,,,,,,,,,,,,,
329,Consumer Services,1.0,,,,,,,,,,,,,,,,,,,
330,"Hotel, Gaming, Leisure, Restaurants",1.0,,,,,,,,,,,,,,,,,,,
331,Insurance,0.9,,,,,,,,,,,,,,,,,,,
332,"Containers, Packaging & Glass",0.5,,,,,,,,,,,,,,,,,,,
333,Media – Diversified & Production,0.1,,,,,,,,,,,,,,,,,,,
334,Metals & Mining,0.1,,,,,,,,,,,,,,,,,,,
335,Total Investments,100.0,,,,,,,,,,,,,,,,,,,
336,•,our future operating results;,,,,,,,,,,,,,,,,,,,
