,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
168,"Liqui-Box Holdings, Inc.",,First Lien Secured Debt - Revolver,,"L+450, 1.00 Floor",,02/26/25,,3204,,1640,,,,1658,,,(20)(21)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,First Lien Secured Debt - Revolver,,"P+350, 1.00 Floor",,02/26/25,,356,,354,,,,356,,,(23)(34),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,,,,,,,,,,1994,,,,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,NSi Industries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,"Wildcat BuyerCo, Inc.",,First Lien Secured Debt,,"L+575, 1.00 Floor",,02/27/26,,15771,,12789,,,,12890,,,(21)(23)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,,First Lien Secured Debt - Revolver,,"L+575, 1.00 Floor",,02/27/26,,725,,(11),,,,(17),,,(8)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,Wildcat Parent LP,,Common Equity - Common Stock,,N/A,,N/A,,"1,070 Shares",,107,,,,160,,,(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,,,,,,,,,,,12885,,,,13033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,"Sorenson Holdings, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,"Sorenson Holdings, LLC",,Common Equity - Membership Interests,,N/A,,N/A,,587 Shares,,0,,,,390,,,(10)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,,,,Total Consumer Goods – Durable,,,24952,,,,,25089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,Consumer Goods – Non-durable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,3D Protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,"Protein For Pets Opco, LLC",,First Lien Secured Debt - Revolver,,"L+500, 1.00 Floor",,05/31/24,,,2219,,,,(28),,,,,0,,,(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,Dan Dee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,"Project Comfort Buyer, Inc.",,First Lien Secured Debt,,"L+700, 1.00 Floor",,02/01/25,,25243,,24852,,,,24304,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,,First Lien Secured Debt - Revolver,,"L+700, 1.00 Floor",,02/01/24,,3462,,1111,,,,1019,,,(9)(21)(23)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,,Preferred Equity - Preferred Equity,,N/A,,N/A,,"461,538 Shares",,462,,,,55,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,,,,,,,,,,26425,,,,25378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,LashCo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,"Lash OpCo, LLC",,First Lien Secured Debt,,"L+700, 1.00 Floor",,03/18/26,,34950,,30481,,,,30414,,,(9)(21)(23)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,,,First Lien Secured Debt,,P+600,,03/18/26,,10146,,9942,,,,9918,,,(9)(34),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,,First Lien Secured Debt - Revolver,,"L+700, 1.00 Floor",,09/18/25,,1612,,(50),,,,(36),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,,,,,,,,,,,40373,,,,40296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,Olaplex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,"Olaplex, Inc.",,First Lien Secured Debt,,"L+625, 1.00 Floor",,01/08/26,,12063,,11898,,,,12184,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,,,First Lien Secured Debt - Revolver,,"L+650, 1.00 Floor",,01/08/25,,2300,,(28),,,,0,,,(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,,,,,,,,,,,11870,,,,12184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Paladone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,Paladone Group Bidco Limited,,First Lien Secured Debt,,"L+575, 1.00 Floor",,11/12/27,,8003,,5981,,,,6038,,,(9)(17)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,,First Lien Secured Debt - Revolver,,"L+575, 1.00 Floor",,11/12/27,,£,353,,,(9),,,,(5),,,(8)(9)(17)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,,,First Lien Secured Debt - Revolver,,"L+575, 1.00 Floor",,11/12/27,,1412,,255,,,,268,,,(9)(17)(21)  (23)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,Paladone Group Holdings Limited,,Common Equity - Common Stock,,N/A,,N/A,,"94,151 Shares",,94,,,,94,,,(9)(13)(17)  (25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,,,,,,,,,,6321,,,,6395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,"Sequential Brands Group, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,Gainline Galaxy Holdings LLC,,Common Equity - Common Stock,,N/A,,N/A,,"10,854 Shares",,2041,,,,2033,,,(13)(16)(17)  (25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,Sequential Avia Holdings LLC,,Second Lien Secured Debt,,"L+500, 1.00 Floor",,11/12/26,,1717,,1715,,,,1717,,,(17)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,"Sequential Brands Group, Inc.",,First Lien Secured Debt,,"L+500, 1.00 Floor",,01/28/22,,448,,46,,,,46,,,(17)(21)(23)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,,Second Lien Secured Debt,,8.75,,02/07/24,,1293,,236,,,,241,,,(14)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,,,,,,,,,,4038,,,,4037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,,,,Total Consumer Goods – Non-durable,,,88999,,,,,88290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,Industry / Company,,Investment Type,,Interest Rate,,Maturity Date,,Par/Shares (12),,Cost (35),,,Fair Value (1)(36),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,Consumer Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,Activ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,"Activ Software Holdings, LLC",,First Lien Secured Debt,,"L+625, 1.00 Floor",,05/04/27,,,29943,,,,29399,,,,,29479,,,(9)(30),,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,,First Lien Secured Debt - Revolver,,"L+625, 1.00 Floor",,05/04/27,,2407,,(43),,,,(37),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,,,,,,,,,,29356,,,,29442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,"Bird US Opco, LLC",,First Lien Secured Debt,,"L+750, 1.00 Floor",,10/12/24,,50000,,15615,,,,16203,,,(9)(23)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,Clarus Commerce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,"Marlin DTC-LS Midco 2, LLC",,First Lien Secured Debt,,"L+650, 1.00 Floor",,07/01/25,,22214,,21877,,,,22038,,,(29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,,First Lien Secured Debt - Revolver,,"L+600, 1.00 Floor",,07/01/25,,685,,8,,,,(5),,,(8)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,,,,,,,,,,,21885,,,,22033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,First Heritage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,"First Heritage Credit, LLC",,First Lien Secured Debt,,"L+475, 0.00 Floor",,04/02/22,,26250,,19492,,,,19474,,,(9)(21)(23)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,,,First Lien Secured Debt - Revolver,,"L+550, 0.00 Floor",,04/02/22,,3750,,2458,,,,2459,,,(9)(21)(23)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,,,,,,,,,,,21950,,,,21933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,Go Car Wash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Go Car Wash Management Corp.,,First Lien Secured Debt,,"L+575, 1.00 Floor",,12/31/26,,11465,,8114,,,,8089,,,(9)(21)(23)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,,,First Lien Secured Debt - Revolver,,"L+575, 1.00 Floor",,12/31/26,,417,,(3),,,,(6),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,,,,,,,,,,8111,,,,8083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,Lending Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,LendingPoint LLC,,First Lien Secured Debt,,"L+1050, 1.00 Floor",,12/30/25,,17500,,13411,,,,13452,,,(9)(21)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,,,First Lien Secured Debt,,"L+575, 1.00 Floor",,12/30/25,,4167,,3155,,,,3169,,,(9)(21)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,,,First Lien Secured Debt - Revolver,,"L+575, 1.00 Floor",,12/30/25,,8333,,6590,,,,6617,,,(9)(21)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,,,,,,,,,,,23156,,,,23238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,Only About Children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,Nemo (BC) Bidco Pty Ltd,,First Lien Secured Debt,,"BBSW+675, 1.00 Floor",,04/06/24,,A$,7000,,,4945,,,,4763,,,(17)(21)(23)  (33),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,Paper Source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,Papershop Holdco Inc.,,First Lien Secured Debt,,"L+700, 1.00 Floor",,05/27/26,,10607,,10509,,,,10501,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,,,First Lien Secured Debt - Revolver,,"L+700, 1.00 Floor",,05/27/26,,1705,,1365,,,,1364,,,(9)(21)(23)  (26)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,,,First Lien Secured Debt - Revolver,,P+600,,05/27/26,,1377,,1364,,,,1363,,,(9)(23)(34),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,,,,,,,,,,,13238,,,,13228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,The Club Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,Eldrickco Limited,,First Lien Secured Debt,,"SON+625, 0.50 Floor",,11/26/25,,£,15083,,,14021,,,,14436,,,(9)(17)(21)  (23)(31),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,,,First Lien Secured Debt - Revolver,,"SON+625, 0.50 Floor",,11/26/25,,£,356,,,411,,,,465,,,(9)(17)(23)  (31),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,,,First Lien Secured Debt - Revolver,,"SON+625, 0.50 Floor",,05/26/25,,£,345,,,0,,,,(9),,,(8)(9)(17)  (21)(23)(31),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,,,,,,,,,,,14432,,,,14892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,US Auto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,"U.S. Auto Finance, Inc.",,First Lien Secured Debt,,"L+525, 1.00 Floor",,04/17/24,,20000,,4623,,,,4556,,,(9)(21)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,,,First Lien Secured Debt - Revolver,,"L+600, 1.00 Floor",,04/17/24,,13333,,10995,,,,10976,,,(9)(21)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,,,,,,,,,,,15618,,,,15532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,,,,,Total Consumer Services,,,168306,,,,,169347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,Industry / Company,,Investment Type,,Interest Rate,,Maturity Date,,Par/Shares (12),,Cost (35),,,Fair Value (1)(36),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,"Diversified Investment Vehicles, Banking, Finance, Real Estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,Celink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,Compu-Link Corporation,,First Lien Secured Debt - Revolver,,"L+550, 1.00 Floor",,06/11/24,,,2273,,,,(25),,,,,(24),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,"Peer Advisors, LLC",,First Lien Secured Debt,,"L+550, 1.00 Floor",,06/11/24,,17670,,17468,,,,17487,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,,,,,,,,,,,17443,,,,17463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,"Flock Financial, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,"Flock SPV I, LLC",,First Lien Secured Debt,,"L+650, 1.00 Floor",,12/31/22,,14667,,11997,,,,12000,,,(9)(17)(21)  (23)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,,,First Lien Secured Debt - Revolver,,"L+650, 1.00 Floor",,12/31/22,,5333,,(28),,,,0,,,(9)(17)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,,,,,,,,,,,11969,,,,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,Golden Bear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,"Golden Bear 2016-R, LLC (4)",,Structured Products and Other - Membership Interests,,N/A,,09/20/42,,N/A,,16987,,,,10821,,,(3)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,"Purchasing Power, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,"Purchasing Power Funding I, LLC",,First Lien Secured Debt - Revolver,,"L+650, 0.00 Floor",,01/24/24,,9113,,1640,,,,1640,,,(9)(21)(23)  (27),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,Spectrum Automotive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,Shelby 2021 Holdings Corp.,,First Lien Secured Debt,,"L+575, 0.75 Floor",,06/29/28,,14521,,12219,,,,12263,,,(9)(21)(23)  (26)(27)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,,,First Lien Secured Debt - Revolver,,"L+575, 0.75 Floor",,06/29/27,,420,,(6),,,,(4),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,,,,,,,,,,,12213,,,,12259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,"Ten-X, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,"Ten-X, LLC",,First Lien Secured Debt - Revolver,,P+225,,09/29/22,,4680,,4617,,,,4572,,,(23)(34),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,,,"Total Diversified Investment Vehicles, Banking, Finance, Real Estate",,,64869,,,,,58755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,Education,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,NFA Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,SSCP Spring Bidco Limited,,First Lien Secured Debt,,"GBPL+600, 0.50 Floor",,07/30/25,,£,30000,,,,36295,,,,,40407,,,(9)(17)(32),,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,,,,,Total Education,,,36295,,,,,40407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,Energy – Electricity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,"Renew Financial LLC (f/k/a Renewable Funding, LLC)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,"AIC SPV Holdings II, LLC (4)",,Preferred Equity - Preferred Stock,,N/A,,N/A,,"534,375 Shares",,,534,,,,,417,,,(15)(17)(25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,"Renew Financial LLC (f/k/a Renewable Funding, LLC) (4)",,Preferred Equity - Series B Preferred Stock,,N/A,,N/A,,"1,505,868 Shares",,8343,,,,0,,,(13)(25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,,,Preferred Equity - Series D Preferred Stock,,N/A,,N/A,,"436,689 Shares",,5568,,,,0,,,(13)(25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,,,Preferred Equity - Series E Preferred Stock,,N/A,,N/A,,"441,576 Shares",,1902,,,,4984,,,(13)(17)(25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,Renew JV LLC (4),,Common Equity - Membership Interests,,N/A,,N/A,,"513,215 Shares",,513,,,,635,,,(13)(17)(25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,,,,,,,,,,,16860,,,,6036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,Solarplicity Group Limited (f/k/a AMP Solar UK),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,Solarplicity UK Holdings Limited,,First Lien Secured Debt,,4.00,,03/08/23,,£,5562,,,7231,,,,1791,,,(14)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,,,Preferred Equity - Preferred Stock,,N/A,,N/A,,"4,286 Shares",,5623,,,,0,,,(2)(13)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,,,Common Equity - Ordinary Shares,,N/A,,N/A,,"2,825 Shares",,4,,,,0,,,(2)(13)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,,,,,,,,,,,12858,,,,1791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,,,,,Total Energy – Electricity,,,29718,,,,,7827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,Industry / Company,,Investment Type,,Interest Rate,,Maturity Date,,Par/Shares (12),,Cost (35),,,Fair Value (1)(36),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,Energy – Oil & Gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,"Glacier Oil & Gas Corp. (f/k/a Miller Energy Resources, Inc.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,"Glacier Oil & Gas Corp. (f/k/a Miller Energy Resources, Inc.) (5)",,Second Lien Secured Debt,,10.00 PIK,,03/31/23,,,11556,,,,10980,,,,,6116,,,(14),,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,,,Common Equity - Common Stock,,N/A,,N/A,,"10,000,000 Shares",,30078,,,,0,,,(13)(25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,,,,,,,,,,,41058,,,,6116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,Pelican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,"Pelican Energy, LLC (4)",,Common Equity - Membership Interests,,N/A,,N/A,,"1,444 Shares",,13063,,,,630,,,(13)(16)(17)  (25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Spotted Hawk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,"SHD Oil & Gas, LLC (5)",,First Lien Secured Debt - Tranche C Note,,12.00,,06/30/22,,24728,,24728,,,,25470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,,,Common Equity - Series A Units,,N/A,,N/A,,"7,600,000 Shares",,1412,,,,0,,,(13)(16)(25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,,,Common Equity - Series C Units,,N/A,,N/A,,"50,952,525 Shares",,44065,,,,2839,,,(13)(16)(25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,,,,,,,,,,,70205,,,,28309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,,,,,Total Energy – Oil & Gas,,,124326,,,,,35055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,Environmental Industries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,Ortega National Parks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,"Ortega National Parks, LLC",,First Lien Secured Debt,,"L+525, 1.00 Floor",,10/31/25,,,15590,,,,9229,,,,,9223,,,(9)(21)(23)  (29),,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,,,First Lien Secured Debt - Revolver,,"L+525, 1.00 Floor",,10/31/25,,2049,,(27),,,,(22),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,,,,,Total Environmental Industries,,,9202,,,,,9201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,Healthcare & Pharmaceuticals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,83bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,"83Bar, Inc.",,First Lien Secured Debt,,"L+575, 1.50 Floor",,07/02/26,,,5000,,,,4975,,,,,4975,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Akoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,"Akoya Biosciences, Inc.",,First Lien Secured Debt,,"L+635, 1.50 Floor",,10/27/25,,9750,,9771,,,,9750,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,AmeriVet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,"Amerivet Partners Management, Inc.",,First Lien Secured Debt,,"L+475, 1.00 Floor",,06/05/24,,33617,,33202,,,,33265,,,(9)(27),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,,,First Lien Secured Debt - Revolver,,"L+475, 1.00 Floor",,06/05/24,,806,,(8),,,,(9),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,AmeriVet Partners Parent LP,,Common Equity - Class D Partnership Units,,N/A,,N/A,,13 Shares,,125,,,,299,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,,,,,,,,,,,33319,,,,33555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,Analogic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,Analogic Corporation,,First Lien Secured Debt,,"L+525, 1.00 Floor",,06/22/24,,17896,,17707,,,,17627,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,,,First Lien Secured Debt - Revolver,,"L+525, 1.00 Floor",,06/22/23,,1826,,1030,,,,1016,,,(9)(21)(23)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,,,,,,,,,,,18737,,,,18643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,CARE Fertility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,Royton Bidco Limited,,First Lien Secured Debt,,"SON+525, 0.50 Floor",,05/09/25,,£,19766,,,22335,,,,23473,,,(9)(17)(21)  (23)(31),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,Cato Research,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,"LS Clinical Services Holdings, Inc.",,First Lien Secured Debt,,"L+675, 1.00 Floor",,12/16/27,,13125,,12800,,,,12797,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,,,First Lien Secured Debt - Revolver,,"L+675, 1.00 Floor",,12/16/26,,1875,,(46),,,,(47),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,,,,,,,,,,,12754,,,,12750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,Industry / Company,,Investment Type,,Interest Rate,,Maturity Date,,Par/Shares (12),,Cost (35),,,Fair Value (1)(36),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,Cerus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,Cerus Corporation,,First Lien Secured Debt,,"L+545, 1.80 Floor",,03/01/24,,21000,,16449,,,,16830,,,(9)(17)(23)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,,,First Lien Secured Debt - Revolver,,"L+375, 1.80 Floor",,03/01/24,,1500,,318,,,,324,,,(9)(17)(21)  (23)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,,,,,,,,,,,16767,,,,17154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,Emmes Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,"Emmes Blocker, Inc.",,Common Equity - Common Stock,,N/A,,N/A,,306 Shares,,306,,,,842,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
