,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
168,GSC Technologies Inc. (4),,First Lien Secured Debt,,"L+500 Cash plus 5.00% PIK, 1.00% Floor",,09/30/25,,206,,206,,,,192,,,(17)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,,,,,,,,,5263,,,,4968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,Liqui-Box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,"Liqui-Box Holdings, Inc.",,First Lien Secured Debt - Revolver,,"L+450, 1.00% Floor",,02/26/25,,2416,,878,,,,889,,,(20)(21)(23)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,,,First Lien Secured Debt - Revolver,,P+350,,02/26/25,,1144,,1137,,,,1143,,,(23)(25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,,,,,,,,,,2015,,,,2032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,NSi Industries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,"Wildcat BuyerCo, Inc.",,First Lien Secured Debt,,"L+575, 1.00% Floor",,02/27/26,,14660,,13096,,,,13271,,,(21)(23)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,,,First Lien Secured Debt - Revolver,,"L+575, 1.00% Floor",,02/27/26,,725,,(11),,,,(13),,,(8)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,Wildcat Parent LP,,Common Equity - Common Stock,,N/A,,N/A,,"1,070 Shares",,107,,,,180,,,(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,,,,,,,,,,13192,,,,13438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,"Sorenson Holdings, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,"Sorenson Holdings, LLC",,Common Equity - Membership Interests,,N/A,,N/A,,587 Shares,,-,,,,325,,,(10)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,,,,Total Consumer Goods – Durable,,,21082,,,,,21331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,Consumer Goods – Non-durable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,3D Protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,"Protein For Pets Opco, LLC",,First Lien Secured Debt - Revolver,,"L+500, 1.00% Floor",,05/31/24,,,2219,,,,(25),,,,,-,,,(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,Dan Dee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,"Project Comfort Buyer, Inc.",,First Lien Secured Debt,,"L+700, 1.00% Floor",,02/01/25,,24897,,24548,,,,23936,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,,First Lien Secured Debt - Revolver,,"L+700, 1.00% Floor",,02/01/24,,3462,,(38),,,,(139),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,,,Preferred Equity - Preferred Equity,,N/A,,N/A,,"461,538 Shares",,462,,,,37,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,,,,,,,,,,,24972,,,,23834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,LashCo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,"Lash OpCo, LLC",,First Lien Secured Debt,,"L+700, 1.00% Floor",,03/18/26,,44992,,42582,,,,42819,,,(9)(21)(23)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,,,First Lien Secured Debt - Revolver,,"L+700, 1.00% Floor",,09/18/25,,1612,,(48),,,,(25),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,,,,,,,,,,42534,,,,42794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,Industry / Company,,Investment Type,,Interest Rate,,Maturity Date,,Par/Shares (12),,Cost (33),,,Fair Value (1)(34),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,Paladone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Paladone Group Bidco Limited,,First Lien Secured Debt,,"L+575, 1.00% Floor",,11/12/27,,7988,,5974,,,,6035,,,(9)(17)(21)  (23)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,,,First Lien Secured Debt - Revolver,,"L+575, 1.00% Floor",,11/12/27,,353,,(9),,,,(4),,,(8)(9)(17)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,,First Lien Secured Debt - Revolver,,"L+575, 1.00% Floor",,11/12/27,,1412,,(27),,,,(12),,,(8)(9)(17)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,Paladone Group Holdings Limited,,Common Equity - Common Stock,,N/A,,N/A,,"94,151 Shares",,94,,,,119,,,(9)(13)(17)  (24),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,,,,,,,,,,,6032,,,,6138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,"Sequential Brands Group, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,Gainline Galaxy Holdings LLC,,Common Equity - Common Stock,,N/A,,N/A,,"10,854 Shares",,2041,,,,1900,,,(13)(16)(17)(24),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,Sequential Avia Holdings LLC,,Second Lien Secured Debt,,"L+500, 1.00% Floor",,11/12/26,,1717,,1716,,,,1717,,,(17)(29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,"Sequential Brands Group, Inc.",,Second Lien Secured Debt,,8.75%,,02/07/24,,1293,,-,,,,239,,,(14)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,"Swisstech IP CO, LLC",,First Lien Secured Debt,,6.00% PIK,,11/29/24,,264,,1,,,,264,,,(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,,,,,,,,,,3758,,,,4120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,,,,Total Consumer Goods – Non-durable,,,77271,,,,,76886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,Consumer Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,Activ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,"Activ Software Holdings, LLC",,First Lien Secured Debt,,"L+650, 1.00% Floor",,05/04/27,,,29869,,,,29359,,,,,29418,,,(9)(30),,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,,,First Lien Secured Debt - Revolver,,"L+625, 1.00% Floor",,05/04/27,,2407,,(41),,,,(36),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,,,,,,,,,,,29318,,,,29382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,"Bird US Opco, LLC",,First Lien Secured Debt,,"L+750, 1.00% Floor",,10/12/24,,48549,,22076,,,,22821,,,(9)(23)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,Clarus Commerce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,"Marlin DTC-LS Midco 2, LLC",,First Lien Secured Debt,,"L+650, 1.00% Floor",,07/01/25,,21632,,21330,,,,21529,,,(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,,First Lien Secured Debt - Revolver,,"L+600, 1.00% Floor",,07/01/25,,685,,8,,,,(3),,,(8)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,,,,,,,,,,21338,,,,21526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,First Heritage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,"First Heritage Credit, LLC",,First Lien Secured Debt,,"L+475, 0.00% Floor",,08/31/22,,26250,,20992,,,,21099,,,(9)(21)(23)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,,,First Lien Secured Debt - Revolver,,"L+550, 0.00% Floor",,08/31/22,,3750,,1160,,,,1160,,,(9)(21)(23)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,,,,,,,,,,,22152,,,,22259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,Go Car Wash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,Go Car Wash Management Corp.,,First Lien Secured Debt,,"L+575, 1.00% Floor",,12/31/26,,11443,,9269,,,,9255,,,(9)(21)(23)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,,,First Lien Secured Debt - Revolver,,"L+575, 1.00% Floor",,12/31/26,,417,,(3),,,,(6),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,,,,,,,,,,,9266,,,,9249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,Lending Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,LendingPoint LLC,,First Lien Secured Debt,,"L+1050, 1.00% Floor",,12/30/25,,17500,,13422,,,,13515,,,(9)(21)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,,,First Lien Secured Debt,,"L+575, 1.00% Floor",,12/30/25,,4167,,3158,,,,3186,,,(9)(21)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,,,First Lien Secured Debt - Revolver,,"L+575, 1.00% Floor",,12/30/25,,8333,,8262,,,,8318,,,(9)(23)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,,,,,,,,,,,24842,,,,25019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,Industry / Company,,Investment Type,,Interest Rate,,Maturity Date,,Par/Shares (12),,Cost (33),,,Fair Value (1)(34),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,Only About Children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,Nemo (BC) Bidco Pty Ltd,,First Lien Secured Debt,,"BBSW+675, 1.00% Floor",,04/06/24,,A$,7000,,,4953,,,,4907,,,(17)(21)(23)(32),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,Paper Source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,Papershop Holdco Inc.,,First Lien Secured Debt,,"L+700, 1.00% Floor",,05/27/26,,10607,,10515,,,,10395,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,,,First Lien Secured Debt - Revolver,,"L+700, 1.00% Floor",,05/27/26,,3082,,1498,,,,1463,,,(9)(21)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,,,,,,,,,,,12013,,,,11858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,The Club Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,Eldrickco Limited,,First Lien Secured Debt,,"SON+625, 0.50% Floor",,11/26/25,,£,15027,,,13965,,,,14157,,,(9)(17)(21)  (23)(31),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,,,First Lien Secured Debt - Revolver,,"SON+625, 0.50% Floor",,11/26/25,,£,356,,,411,,,,457,,,(9)(17)(23)  (31),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,,,First Lien Secured Debt - Revolver,,"SON+625, 0.50% Floor",,05/26/25,,£,345,,,1,,,,(5),,,(8)(9)(17)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,,,,,,,,,,,14377,,,,14609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,US Auto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,"U.S. Auto Finance, Inc.",,First Lien Secured Debt,,"L+525, 1.00% Floor",,04/17/24,,20000,,9343,,,,9202,,,(9)(21)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,,,First Lien Secured Debt,,"L+525, 1.00% Floor",,03/31/23,,1000,,975,,,,995,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,,,First Lien Secured Debt - Revolver,,"L+600, 1.00% Floor",,04/17/24,,13333,,2412,,,,2418,,,(9)(21)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,,,,,,,,,,,12730,,,,12615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,,,,,Total Consumer Services,,,173065,,,,,174245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,"Diversified Investment Vehicles, Banking, Finance, Real Estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,Celink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,Compu-Link Corporation,,First Lien Secured Debt - Revolver,,"L+550, 1.00% Floor",,06/11/24,,,2273,,,,(22),,,,,(3),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,"Peer Advisors, LLC",,First Lien Secured Debt,,"L+550, 1.00% Floor",,06/11/24,,17386,,17210,,,,17366,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,,,,,,,,,,,17188,,,,17363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,"Flock Financial, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,"Flock SPV I, LLC",,First Lien Secured Debt,,"L+650, 1.00% Floor",,12/31/22,,14667,,12011,,,,11985,,,(9)(17)(21)  (23)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,,,First Lien Secured Debt - Revolver,,"L+650, 1.00% Floor",,12/31/22,,5333,,1847,,,,1861,,,(9)(17)(21)  (23)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,,,,,,,,,,,13858,,,,13846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,Golden Bear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,"Golden Bear 2016-R, LLC (4)",,Structured Products and Other - Membership Interests,,N/A,,09/20/42,,N/A,,16998,,,,10038,,,(3)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,"Purchasing Power, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,"Purchasing Power Funding I, LLC",,First Lien Secured Debt - Revolver,,"L+650, 0.00% Floor",,01/24/24,,9113,,1142,,,,1142,,,(9)(21)(23)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,Spectrum Automotive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,Shelby 2021 Holdings Corp.,,First Lien Secured Debt,,"L+575, 0.75% Floor",,06/29/28,,14490,,12288,,,,12329,,,(9)(21)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,,,First Lien Secured Debt - Revolver,,"L+575, 0.75% Floor",,06/29/27,,420,,(6),,,,(4),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,,,,,,,,,,,12282,,,,12325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,"Ten-X, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,"Ten-X, LLC",,First Lien Secured Debt - Revolver,,"L+325, 0.00% Floor",,09/29/22,,4680,,(43),,,,(73),,,(8)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,,,"Total Diversified Investment Vehicles, Banking, Finance, Real Estate",,,61425,,,,,54641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,Industry / Company,,Investment Type,,Interest Rate,,Maturity Date,,Par/Shares (12),,Cost (33),,,Fair Value (1)(34),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,Education,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,NFA Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,SSCP Spring Bidco Limited,,First Lien Secured Debt,,"SON+600, 0.50% Floor",,07/30/25,,£,30000,,,,36322,,,,,39059,,,(9)(17)(31),,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,,,,,Total Education,,,36322,,,,,39059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,Energy – Electricity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,"Renew Financial LLC (f/k/a Renewable Funding, LLC)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,"AIC SPV Holdings II, LLC (4)",,Preferred Equity - Preferred Stock,,N/A,,N/A,,142 Shares,,,534,,,,,355,,,(15)(17)(24),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,"Renew Financial LLC (f/k/a Renewable Funding, LLC) (4)",,Preferred Equity - Series E Preferred Stock,,N/A,,N/A,,"441,576 Shares",,1902,,,,4988,,,(13)(17)(24),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,,,Preferred Equity - Series B Preferred Stock,,N/A,,N/A,,"1,505,868 Shares",,8343,,,,-,,,(13)(24),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,,,Preferred Equity - Series D Preferred Stock,,N/A,,N/A,,"436,689 Shares",,5568,,,,-,,,(13)(24),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,Renew JV LLC (4),,Common Equity - Membership Interests,,N/A,,N/A,,"465,750 Shares",,466,,,,613,,,(13)(17)(24),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,,,,,,,,,,,16813,,,,5956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,Solarplicity Group Limited (f/k/a AMP Solar UK),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,Solarplicity UK Holdings Limited,,First Lien Secured Debt,,4.00%,,03/08/23,,£,5562,,,7230,,,,1874,,,(14)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,,,Preferred Equity - Preferred Stock,,N/A,,N/A,,"4,286 Shares",,5623,,,,-,,,(2)(13)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,,,Common Equity - Ordinary Shares,,N/A,,N/A,,"2,825 Shares",,4,,,,-,,,(2)(13)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,,,,,,,,,,,12857,,,,1874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,,,,,Total Energy – Electricity,,,29670,,,,,7830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,Energy – Oil & Gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,"Glacier Oil & Gas Corp. (f/k/a Miller Energy Resources, Inc.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,"Glacier Oil & Gas Corp. (f/k/a Miller Energy Resources, Inc.) (5)",,Second Lien Secured Debt,,10.00% PIK,,03/31/23,,,8323,,,,7458,,,,,6204,,,(14),,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,,,Common Equity - Common Stock,,N/A,,N/A,,"10,000,000 Shares",,30078,,,,-,,,(13)(24),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,,,,,,,,,,,37536,,,,6204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,Pelican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,"Pelican Energy, LLC (4)",,Common Equity - Membership Interests,,N/A,,N/A,,"1,444 Shares",,13063,,,,630,,,(13)(16)(17)(24),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,Spotted Hawk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,"SHD Oil & Gas, LLC (5)",,First Lien Secured Debt - Tranche C Note,,12.00%,,06/30/22,,24728,,24728,,,,25470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,,,Common Equity - Series C Units,,N/A,,N/A,,"50,952,525 Shares",,44067,,,,4652,,,(13)(16)(24),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,,,Common Equity - Series A Units,,N/A,,N/A,,"7,600,000 Shares",,1411,,,,-,,,(13)(16)(24),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,,,,,,,,,,,70206,,,,30122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,,,,,Total Energy – Oil & Gas,,,120805,,,,,36956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,Environmental Industries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,Ortega National Parks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,"Ortega National Parks, LLC",,First Lien Secured Debt,,"L+500, 1.00% Floor",,10/31/26,,,14497,,,,8156,,,,,8235,,,(9)(21)(23)  (29),,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,,,First Lien Secured Debt - Revolver,,"L+500, 1.00% Floor",,10/31/26,,2049,,(27),,,,(9),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,,,,,Total Environmental Industries,,,8129,,,,,8226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,Industry / Company,,Investment Type,,Interest Rate,,Maturity Date,,Par/Shares (12),,Cost (33),,,Fair Value (1)(34),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,Healthcare & Pharmaceuticals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,83bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,"83Bar, Inc.",,First Lien Secured Debt,,"L+575, 1.50% Floor",,07/02/26,,,5000,,,,4978,,,,,4975,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,Akoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,"Akoya Biosciences, Inc.",,First Lien Secured Debt,,"L+635, 1.50% Floor",,10/27/25,,9750,,9772,,,,9771,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,Analogic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,Analogic Corporation,,First Lien Secured Debt,,"L+525, 1.00% Floor",,06/22/24,,17850,,17675,,,,17582,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,,,First Lien Secured Debt - Revolver,,"L+525, 1.00% Floor",,06/22/23,,1826,,1293,,,,1277,,,(9)(21)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,,,,,,,,,,,18968,,,,18859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,Cato Research,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,"LS Clinical Services Holdings, Inc.",,First Lien Secured Debt,,"L+675, 1.00% Floor",,12/16/27,,13092,,12778,,,,12787,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,,,First Lien Secured Debt - Revolver,,"L+675, 1.00% Floor",,12/16/26,,1875,,237,,,,237,,,(9)(21)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,,,,,,,,,,,13015,,,,13024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,Cerus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,Cerus Corporation,,First Lien Secured Debt,,"L+545, 1.80% Floor",,03/01/24,,16500,,16467,,,,16665,,,(9)(17)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,,,First Lien Secured Debt - Revolver,,"L+375, 1.80% Floor",,03/01/24,,1500,,670,,,,672,,,(9)(17)(21)  (23)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,,,,,,,,,,,17137,,,,17337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,Compass Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,"Roscoe Medical, Inc",,First Lien Secured Debt,,"SOFR+625, 1.00% Floor",,09/30/24,,7601,,7328,,,,7316,,,(9)(27),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,,,First Lien Secured Debt - Revolver,,"SOFR+625, 1.00% Floor",,09/30/24,,1393,,767,,,,767,,,(9)(21)(23)  (27),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,,,,,,,,,,,8095,,,,8083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,Emmes Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,"Emmes Blocker, Inc.",,Common Equity - Common Stock,,N/A,,N/A,,306 Shares,,306,,,,879,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,"The Emmes Company, LLC",,First Lien Secured Debt,,"L+500, 1.00% Floor",,03/03/25,,15886,,15755,,,,15646,,,(9)(29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,,,First Lien Secured Debt - Revolver,,"L+500, 1.00% Floor",,03/03/25,,2449,,2431,,,,2412,,,(9)(23)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,,,,,,,,,,,18492,,,,18937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,EmpiRx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,EmpiRx Health LLC,,First Lien Secured Debt,,"L+550, 1.00% Floor",,08/05/27,,9068,,8906,,,,8977,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
