,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
242,,,,,,,,,,,9915,,,9950,,,,,,,
243,"Partner Therapeutics, Inc",,First Lien Secured Debt,,"8.74% (1M L+665, 1.00% Floor)",,01/01/23,,10000,,,9831,,,9845,,,(9),,,
244,,,Preferred Equity - Preferred Stock,,N/A,,N/A,,"55,556 Shares",,,333,,,333,,,(9),,,
245,,,Common Equity/Interests - Warrants,,N/A,,N/A,,"33,333 Warrants",,,135,,,102,,,(9)(13),,,
246,,,,,,,,,,,10299,,,10280,,,,,,,
247,"PTC Therapeutics, Inc",,First Lien Secured Debt,,"8.24% (1M L+615, 1.00% Floor)",,05/01/21,,12667,,,12622,,,12793,,,(9)(17),,,
248,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00% Unfunded,,05/01/21,,6333,,,(22,,,-,,,(9)(17)(21)(23),,,
249,,,,,,,,,,,12600,,,12793,,,,,,,
250,"RiteDose Holdings I, Inc.",,First Lien Secured Debt,,"8.84% (3M L+650, 1.00% Floor)",,09/13/23,,14925,,,14504,,,14367,,,(9),,,
251,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,09/13/22,,2000,,,(55,,,(66,,,(8)(9)(21)(23),,,
252,,,,,,,,,,,14449,,,14301,,,,,,,
253,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity  Date,,Par / Shares (12),,Cost (30),,Fair  Value (1) (31),,,,,,,,
254,"Teladoc, Inc.",,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,07/14/20,,1306,,,(44,,,(1,,,(8)(17)(21)(23),,,
255,,,First Lien Secured Debt - Letters of Credit,,7.25%,,1/12/19 - 5/15/20,,360,,,-,,,-,,,(8)(17)(23),,,
256,,,,,,,,,,,(44,,,(1,,,,,,,
257,"TherapeuticsMD, Inc.",,First Lien Secured Debt,,"9.84% (1M L+775, 2.00% Floor)",,05/01/23,,22500,,,22290,,,22275,,,(9)(17),,,
258,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00% Unfunded,,05/01/23,,37500,,,(370,,,(375,,,(8)(9)(17)(21)(23),,,
259,,,,,,,,,,,21920,,,21900,,,,,,,
260,"Wright Medical Group, Inc.",,First Lien Secured Debt,,"9.94% (1M L+785, 1.00% Floor)",,12/23/21,,6667,,,6539,,,6533,,,(9)(17),,,
261,,,First Lien Secured Debt - Revolver,,"6.34% (1M L+425, 0.75% Floor)",,12/23/21,,11933,,,11933,,,11933,,,(9)(17)(23),,,
262,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,12/23/21,,38067,,,(348,,,-,,,(9)(17)(21)(23),,,
263,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00% Unfunded,,12/23/21,,6667,,,(89,,,(133,,,(8)(9)(17)(21)(23),,,
264,,,,,,,,,,,18035,,,18333,,,,,,,
265,Total Healthcare & Pharmaceuticals,,,,317431,,,,304929,,,,,,,,,,,,
266,High Tech Industries,,,,,,,,,,,,,,,,,,,,
267,"BCPE Burgundy Merger Sub, Inc.",,First Lien Secured Debt,,5.58% (1M L+350),,06/22/25,,,30000,,,,30000,,,,30000,,,
268,,,Second Lien Secured Debt,,9.58% (1M L+750),,06/22/26,,12500,,,12500,,,12500,,,,,,
269,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,06/22/23,,3333,,,-,,,-,,,(21)(23),,,
270,,,,,,,,,,,42500,,,42500,,,,,,,
271,ChyronHego Corporation,,First Lien Secured Debt,,"7.43% (3M L+643, 1.00% Floor)",,03/09/20,,35044,,,34776,,,33643,,,(18),,,
272,"DigiCert Holdings, Inc.",,Second Lien Secured Debt,,"10.09% (1M L+800, 1.00% Floor)",,10/31/25,,20196,,,20103,,,19780,,,(10),,,
273,"International Cruise & Excursion Gallery, Inc.",,First Lien Secured Debt,,"7.58% (3M L+525, 1.00% Floor)",,06/06/25,,15000,,,14701,,,14703,,,,,,
274,LabVantage Solutions,,,,,,,,,,,,,,,,,,,,
275,LabVantage Solutions Inc.,,First Lien Secured Debt,,"9.59% (1M L+750, 1.00% Floor)",,12/29/20,,13500,,,13279,,,13365,,,,,,
276,LabVantage Solutions Limited,,First Lien Secured Debt,,"8.50% (1M E+750, 1.00% Floor)",,12/29/20,,€,12367,,,13089,,,14295,,,(17),,
277,,,First Lien Secured Debt - Revolver,,"8.50% (1M E+750, 1.00% Floor)",,12/29/20,,€,609,,,750,,,704,,,(17)(23),,
278,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,12/29/20,,€,2827,,,(57,,,(33,,,(8)(17)(21)(23),,
279,,,,,,,,,,,27061,,,28331,,,,,,,
280,"Omnitracs, LLC",,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,03/23/23,,3750,,,(319,,,(338,,,(8)(21)(23),,,
281,"Smokey Merger Sub, Inc.",,Second Lien Secured Debt,,"10.82% (3M L+850, 1.00% Floor)",,05/24/24,,30000,,,29240,,,29400,,,(9),,,
282,Telestream Holdings Corporation,,First Lien Secured Debt,,"7.61% (3M L +645, 1.00% Floor)",,03/24/22,,36655,,,36372,,,35738,,,(18),,,
283,Tibco Software Inc.,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,12/05/19,,6000,,,(17,,,(840,,,(8)(21)(23),,,
284,"ZPower, LLC",,First Lien Secured Debt,,"9.84% (1M L+775, 1.00% Floor)",,07/01/22,,6667,,,6634,,,6624,,,(9),,,
285,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00% Unfunded,,07/01/22,,1667,,,(7,,,(11,,,(8)(9)(21)(23),,,
286,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity  Date,,Par / Shares (12),,Cost (30),,Fair  Value (1) (31),,,,,,,,
287,,,Common Equity/Interests - Warrants,,N/A,,N/A,,"29,630 Warrants",,,48,,,76,,,(9)(13),,,
288,,,,,,,,,,,6675,,,6689,,,,,,,
289,Total High Tech Industries,,,,211092,,,,209606,,,,,,,,,,,,
290,"Hotel, Gaming, Leisure, Restaurants",,,,,,,,,,,,,,,,,,,,
291,GFRC Holdings LLC,,First Lien Secured Debt,,"10.30% (3M L+800 Cash (L+800 PIK Toggle), 1.50% Floor)",,02/01/22,,,2500,,,,2500,,,,2500,,,
292,"Total Hotel, Gaming, Leisure, Restaurants",,,,2500,,,,2500,,,,,,,,,,,,
293,Insurance,,,,,,,,,,,,,,,,,,,,
294,Confie Seguros Holding II Co.,,Second Lien Secured Debt,,"11.81% (3M L+950, 1.25% Floor)",,05/08/19,,,21844,,,,21815,,,,21298,,,(10)
295,Total Insurance,,,,21815,,,,21298,,,,,,,,,,,,
296,"Manufacturing, Capital Equipment",,,,,,,,,,,,,,,,,,,,
297,MedPlast Holdings Inc.,,Second Lien Secured Debt,,"10.80% (2M L+875, 1.00% Floor)",,06/06/23,,,8000,,,,7840,,,,8080,,,(10)
298,,,Second Lien Secured Debt,,10.09% (3M L+775),,07/02/26,,8000,,,7920,,,8080,,,(10),,,
299,,,,,,,,,,,15760,,,16160,,,,,,,
300,"Power Products, LLC",,Second Lien Secured Debt,,"11.36% (3M L+900, 1.00% Floor)",,12/20/23,,32500,,,31608,,,32236,,,(9),,,
301,"Total Manufacturing, Capital Equipment",,,,47368,,,,48396,,,,,,,,,,,,
302,Media – Diversified & Production,,,,,,,,,,,,,,,,,,,,
303,SESAC Holdco II LLC,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,02/23/22,,,587,,,,(39,,,,(44,,,(8)(21)(23)
304,,,Second Lien Secured Debt,,"9.34% (1M L+725, 1.00% Floor)",,02/24/25,,3241,,,3214,,,3224,,,(10),,,
305,Total Media – Diversified & Production,,,,3175,,,,3180,,,,,,,,,,,,
306,Metals & Mining,,,,,,,,,,,,,,,,,,,,
307,"Magnetation, LLC",,First Lien Secured Debt,,10.34% (3M L+800 Cash (PIK Toggle)),,12/31/19,,,1352,,,,1273,,,,405,,,(13)(14)
308,Total Metals & Mining,,,,1273,,,,405,,,,,,,,,,,,
309,Telecommunications,,,,,,,,,,,,,,,,,,,,
310,IPC Corporation,,First Lien Secured Debt,,"7.34% (3M L+500, 1.00% Floor)",,08/06/21,,,10000,,,,9905,,,,9900,,,(9)
311,"Securus Technologies Holdings, Inc.",,Second Lien Secured Debt,,"10.34% (1M L+825, 1.00% Floor)",,11/01/25,,12878,,,12760,,,12932,,,(10),,,
312,UniTek Global Services Inc.,,First Lien Secured Debt,,"10.83% (3M L+850, 1.00% Floor)",,01/13/19,,30597,,,30597,,,31515,,,,,,
313,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,01/13/19,,5000,,,-,,,-,,,(21)(23),,,
314,,,First Lien Secured Debt - Letters of Credit,,7.50%,,01/13/19,,5749,,,-,,,-,,,(23),,,
315,,,Unsecured Debt,,15.00% PIK,,07/13/19,,10290,,,10290,,,10599,,,,,,
316,,,,,,,,,,,40887,,,42114,,,,,,,
317,"Wave Holdco Merger Sub, Inc.",,Second Lien Secured Debt,,13.25% (P+825),,05/27/23,,10000,,,9819,,,9993,,,,,,
318,Total Telecommunications,,,,73371,,,,74939,,,,,,,,,,,,
319,"Transportation – Cargo, Distribution",,,,,,,,,,,,,,,,,,,,
320,"Dynamic Product Tankers, LLC (5)",,First Lien Secured Debt,,9.33% (3M L+700),,06/30/23,,,42000,,,,41800,,,,42000,,,(17)
321,,,First Lien Secured Debt - Letters of Credit,,2.25%,,9/20/18 - 1/31/21,,2750,,,-,,,-,,,(17)(23),,,
322,,,Common Equity/Interests - Class A Units,,N/A,,N/A,,N/A,,,48106,,,40075,,,(17)(24),,,
323,,,,,,,,,,,89906,,,82075,,,,,,,
324,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity  Date,,Par / Shares (12),,Cost (30),,Fair  Value (1) (31),,,,,,,,
325,MSEA Tankers LLC (5),,Common Equity/Interests - Class A Units,,N/A,,N/A,,N/A,,,74450,,,72278,,,(17)(25),,,
326,"PT Intermediate Holdings III, LLC",,Second Lien Secured Debt,,"10.33% (3M L+800, 1.00% Floor)",,12/08/25,,9375,,,9287,,,9516,,,(10),,,
327,"Total Transportation – Cargo, Distribution",,,,173643,,,,163869,,,,,,,,,,,,
328,Utilities – Electric,,,,,,,,,,,,,,,,,,,,
329,Asset Repackaging Trust Six B.V.,,Structured Products and Other,,12.81%,,05/18/27,,,58411,,,,26137,,,,28741,,,(11)(17)(19)
330,Total Utilities – Electric,,,,26137,,,,28741,,,,,,,,,,,,
331,Total Investments before Cash Equivalents and Option Contracts,,,,,2513417,,,,2495459,,,,,,,,,,,
332,J.P. Morgan U.S. Government Money Market Fund,,N/A,,N/A,,N/A,,,11612,,,,11612,,,,11612,,,(22)
333,Total Investments after Cash Equivalents and before Option Contracts,,,,,2525029,,,,2507071,,,,,,,,,,,
334,(4),"Denotes investments in which we are an “Affiliated Person,” as defined in the 1940 Act, due to holding the power to vote or owning 5% or more of the outstanding voting securities of the investment but not controlling the company. Fair value as of  March 31, 2018  and  June 30, 2018  along with transactions during the  three months ended June 30, 2018  in these affiliated investments are as follows:",,,,,,,,,,,,,,,,,,,
335,(5),"Denotes investments in which we are deemed to exercise a controlling influence over the management or policies of a company, as defined in the 1940 Act, due to beneficially owning, either directly or through one or more controlled companies, more than 25% of the outstanding voting securities of the investment. Fair value as of  March 31, 2018  and  June 30, 2018  along with transactions during the  three months ended June 30, 2018  in these controlled investments are as follows:",,,,,,,,,,,,,,,,,,,
336,(11),"These securities are exempt from registration under Rule 144A of the Securities Act of 1933. These securities may be resold in transactions that are exempt from registration, normally to qualified institutional buyers.",,,,,,,,,,,,,,,,,,,
337,(21),The rates associated with these undrawn committed revolvers and delayed draw term loans represent rates for commitment and unused fees.,,,,,,,,,,,,,,,,,,,
338,(23),"As of  June 30, 2018  , the Company had the following commitments to fund various revolving and delayed draw senior secured and subordinated loans, including commitments to issue letters of credit through a financial intermediary on behalf of certain portfolio companies. Such commitments are subject to the satisfaction of certain conditions set forth in the documents governing these loans and letters of credit and there can be no assurance that such conditions will be satisfied. See  Note 10  to the financial statements for further information on revolving and delayed draw loan commitments, including commitments to issue letters of credit, related to certain portfolio companies.",,,,,,,,,,,,,,,,,,,
339,(24),"As of  June 30, 2018  , Dynamic Product Tankers, LLC had various classes of limited liability interests outstanding of which the Company holds Class A-1 and Class A-3 units which are identical except that Class A-1 unit is voting and Class A-3 unit is non-voting. The units entitle the Company to appoint three out of five managers to the board of managers.",,,,,,,,,,,,,,,,,,,
340,(30),"The following shows the composition of the Company’s portfolio at cost by control designation, investment type and industry as of  June 30, 2018  :",,,,,,,,,,,,,,,,,,,
341,(31),"The following shows the composition of the Company’s portfolio at fair value by control designation, investment type and industry as of  June 30, 2018  :",,,,,,,,,,,,,,,,,,,
342,Industry Classification,"Percentage of Total Investments (at Fair Value) as of June 30, 2018",,,,,,,,,,,,,,,,,,,
343,Aviation and Consumer Transport,20.1%,,,,,,,,,,,,,,,,,,,
344,Business Services,16.8%,,,,,,,,,,,,,,,,,,,
345,Healthcare & Pharmaceuticals,12.2%,,,,,,,,,,,,,,,,,,,
346,High Tech Industries,8.4%,,,,,,,,,,,,,,,,,,,
347,Energy – Oil & Gas,7.3%,,,,,,,,,,,,,,,,,,,
348,"Transportation – Cargo, Distribution",6.6%,,,,,,,,,,,,,,,,,,,
349,Energy – Electricity,3.4%,,,,,,,,,,,,,,,,,,,
350,Telecommunications,3.0%,,,,,,,,,,,,,,,,,,,
351,Aerospace & Defense,2.9%,,,,,,,,,,,,,,,,,,,
352,"Chemicals, Plastics & Rubber",2.5%,,,,,,,,,,,,,,,,,,,
353,"Diversified Investment Vehicles, Banking, Finance, Real Estate",2.2%,,,,,,,,,,,,,,,,,,,
354,"Manufacturing, Capital Equipment",1.9%,,,,,,,,,,,,,,,,,,,
355,Food & Grocery,1.8%,,,,,,,,,,,,,,,,,,,
356,"Advertising, Printing & Publishing",1.8%,,,,,,,,,,,,,,,,,,,
357,Automotive,1.6%,,,,,,,,,,,,,,,,,,,
358,Consumer Goods – Durable,1.6%,,,,,,,,,,,,,,,,,,,
359,Utilities – Electric,1.2%,,,,,,,,,,,,,,,,,,,
360,Consumer Goods – Non-durable,1.1%,,,,,,,,,,,,,,,,,,,
361,"Beverage, Food & Tobacco",1.0%,,,,,,,,,,,,,,,,,,,
362,Consumer Services,1.0%,,,,,,,,,,,,,,,,,,,
363,Insurance,0.9%,,,,,,,,,,,,,,,,,,,
364,"Containers, Packaging & Glass",0.5%,,,,,,,,,,,,,,,,,,,
365,Media – Diversified & Production,0.1%,,,,,,,,,,,,,,,,,,,
366,"Hotel, Gaming, Leisure, Restaurants",0.1%,,,,,,,,,,,,,,,,,,,
367,Metals & Mining,0.0%,,,,,,,,,,,,,,,,,,,
368,Total Investments,100.0%,,,,,,,,,,,,,,,,,,,
