,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
235,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.50 Unfunded,,04/02/22,,9750,,,(81,,,(92,,,(8)(9)(21)(23),,,
236,,,,,,,,,,,17030,,,17000,,,,,,,
237,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity  Date,,Par / Shares (12),,Cost (28),,Fair  Value (1)(29),,,,,,,,
238,"Marlin DTC-LS Midco 2, LLC",,First Lien Secured Debt,,"8.04 (3M L+600, 1.00 Floor)",,07/01/25,,9292,,,9136,,,9129,,,,,,
239,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,07/01/25,,685,,,(11,,,(12,,,(8)(21)(23),,,
240,,,,,,,,,,,9125,,,9117,,,,,,,
241,Nemo (BC) Bidco Pty Ltd,,First Lien Secured Debt,,"6.86 (1M BBSW+575, 1.00 Floor)",,04/06/24,,A$,6768,,,4916,,,4474,,,(17),,
242,,,First Lien Secured Debt - Unfunded Delayed Draw,,2.59 Unfunded,,04/06/24,,A$,232,,,(8,,,(3,,,(8)(17)(21)(23),,
243,,,,,,,,,,,4908,,,4471,,,,,,,
244,"Paper Source, Inc.",,First Lien Secured Debt,,"9.15 (3M L+700, 1.00 Floor)",,05/22/24,,,11918,,,11696,,,11679,,,(9),,
245,,,First Lien Secured Debt - Revolver,,"9.03 (1M L+700, 1.00 Floor)",,05/22/24,,2795,,,2795,,,2739,,,(9)(23),,,
246,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,05/22/24,,288,,,(57,,,(6,,,(8)(9)(21)(23),,,
247,,,,,,,,,,,14434,,,14412,,,,,,,
248,"Pinstripe Holdings, LLC",,First Lien Secured Debt,,8.05 (3M L+600),,01/17/25,,6965,,,6842,,,6860,,,,,,
249,"Tidewater Consumer Receivables, LLC",,First Lien Secured Debt,,7.85 (1M L+575),,12/28/23,,11333,,,11237,,,11220,,,(9)(17),,,
250,,,First Lien Secured Debt - Revolver,,7.85 (1M L+575),,12/28/23,,790,,,790,,,782,,,(9)(17)(23),,,
251,,,First Lien Secured Debt - Unfunded Revolver,,0.00 Unfunded,,12/28/23,,1543,,,(10,,,(15,,,(8)(9)(17)(21)(23),,,
252,,,,,,,,,,,12017,,,11987,,,,,,,
253,"U.S. Auto Finance, Inc.",,First Lien Secured Debt,,6.88 (3M L+475),,04/17/22,,20000,,,19923,,,19928,,,(9),,,
254,,,First Lien Secured Debt - Revolver,,7.63 (3M L+550),,04/17/22,,12656,,,12656,,,12611,,,(9)(23),,,
255,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,04/17/22,,7344,,,(89,,,(26,,,(8)(9)(21)(23),,,
256,,,First Lien Secured Debt - Unfunded Delayed Draw,,2.00 Unfunded,,12/31/20,,2000,,,(45,,,(27,,,(8)(9)(21)(23),,,
257,,,,,,,,,,,32445,,,32486,,,,,,,
258,Total Consumer Services,,,,121589,,,,121084,,,,,,,,,,,,
259,"Containers, Packaging & Glass",,,,,,,,,,,,,,,,,,,,
260,"TricorBraun Holdings, Inc.",,First Lien Secured Debt - Revolver,,5.29 (1M L+325),,11/30/21,,,750,,,,750,,,,751,,,(23)
261,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,11/30/21,,4875,,,(219,,,0,,,(21)(23),,,
262,"Total Containers, Packaging & Glass",,,,531,,,,751,,,,,,,,,,,,
263,"Diversified Investment Vehicles, Banking, Finance, Real Estate",,,,,,,,,,,,,,,,,,,,
264,Alera Group Intermediate Holdings,,First Lien Secured Debt,,6.54 (1M L+450),,08/01/25,,,7980,,,,7914,,,,7908,,,
265,Celink,,,,,,,,,,,,,,,,,,,,
266,Compu-Link Corporation,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,06/11/24,,2273,,,(48,,,(51,,,(8)(9)(21)(23),,,
267,"Peer Advisors, LLC",,First Lien Secured Debt,,"7.54 (1M L+550, 1.00 Floor)",,06/11/24,,22443,,,21969,,,21935,,,(9),,,
268,,,,,,,,,,,21921,,,21884,,,,,,,
269,"Exeter Property Group, LLC",,First Lien Secured Debt,,6.59 (1M L+450),,08/28/24,,4796,,,4731,,,4753,,,(9),,,
270,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,08/28/24,,192,,,(3,,,(2,,,(8)(9)(21)(23),,,
271,,,,,,,,,,,4728,,,4751,,,,,,,
272,"Flock SPV I, LLC",,First Lien Secured Debt,,8.53 (1M L+650),,08/30/22,,10667,,,10609,,,10549,,,(9)(17),,,
273,,,First Lien Secured Debt - Revolver,,8.60 (1M L+650),,08/30/22,,1319,,,1319,,,1305,,,(9)(17)(23),,,
274,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity  Date,,Par / Shares (12),,Cost (28),,Fair  Value (1)(29),,,,,,,,
275,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,08/30/22,,14,,,(10,,,0,,,(8)(9)(17)(21)(23),,,
276,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.50 Unfunded,,08/30/22,,8000,,,(78,,,(88,,,(8)(9)(17)(21)(23),,,
277,,,,,,,,,,,11840,,,11766,,,,,,,
278,"Golden Bear 2016-R, LLC (4)",,Structured Products and Other - Membership Interests,,N/A,,09/20/42,,0,,,16671,,,12203,,,(3)(17),,,
279,Mayfield Agency Borrower Inc.,,Second Lien Secured Debt,,10.54 (1M L+850),,03/02/26,,5000,,,4940,,,5044,,,(10),,,
280,"Purchasing Power Funding I, LLC",,First Lien Secured Debt - Revolver,,8.54 (1M L+650),,01/24/22,,1596,,,1596,,,1596,,,(9)(23),,,
281,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,01/24/22,,7516,,,0,,,(1,,,(8)(9)(21)(23),,,
282,,,,,,,,,,,1596,,,1595,,,,,,,
283,"Taupo River II, LLC",,First Lien Secured Debt,,"7.57 (3M L+525, 1.00 Floor)",,06/08/20,,14000,,,13975,,,13973,,,(9)(17),,,
284,"Ten-X, LLC",,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,09/29/22,,4680,,,(252,,,(275,,,(8)(21)(23),,,
285,"Total Diversified Investment Vehicles, Banking, Finance, Real Estate",,,,83333,,,,78849,,,,,,,,,,,,
286,Energy – Electricity,,,,,,,,,,,,,,,,,,,,
287,"AMP Solar Group, Inc. (4)",,Common Equity/Interests - Class A Common Unit,,N/A,,N/A,,"243,646 Shares",,,,10000,,,,8039,,,(13)(17),
288,Renew Financial,,,,,,,,,,,,,,,,,,,,
289,"AIC SPV Holdings II, LLC (4)",,Preferred Equity - Preferred Stock,,N/A,,N/A,,"534,375 Shares",,,534,,,635,,,(15)(17),,,
290,"Renew Financial LLC (f/k/a Renewable Funding, LLC) (4)",,Preferred Equity - Series B Preferred Stock,,N/A,,N/A,,"1,505,868 Shares",,,8343,,,11371,,,(13),,,
291,,,Preferred Equity - Series D Preferred Stock,,N/A,,N/A,,"436,689 Shares",,,5568,,,5447,,,(13),,,
292,Renew JV LLC (4),,Common Equity/Interests - Membership Interests,,N/A,,N/A,,N/A,,,3374,,,6192,,,(13)(17),,,
293,,,,,,,,,,,17819,,,23645,,,,,,,
294,Solarplicity Group,,,,,,,,,,,,,,,,,,,,
295,Solarplicity Group Limited (4),,First Lien Secured Debt,,N/A,,11/30/22,,£,4331,,,5811,,,1705,,,(3)(17),,
296,Solarplicity UK Holdings Limited,,First Lien Secured Debt,,4.00,,03/08/23,,£,5562,,,7637,,,6795,,,(17),,
297,,,Preferred Equity - Preferred Stock,,N/A,,N/A,,"4,286 Shares",,,5861,,,4688,,,(2)(13)(17),,,
298,,,Common Equity/Interests - Ordinary Shares,,N/A,,N/A,,"2,825 Shares",,,4,,,138,,,(2)(13)(17),,,
299,,,,,,,,,,,19313,,,13326,,,,,,,
300,Total Energy – Electricity,,,,47132,,,,45010,,,,,,,,,,,,
301,Energy – Oil & Gas,,,,,,,,,,,,,,,,,,,,
302,"Glacier Oil & Gas Corp. (f/k/a Miller Energy Resources, Inc.) (5)",,First Lien Secured Debt,,8.00 Cash (10.00 PIK Toggle),,03/29/20,,,6000,,,,6000,,,,6000,,,
303,,,Second Lien Secured Debt,,10.00 PIK (8.00 Cash Toggle),,03/29/21,,35425,,,35425,,,33443,,,,,,
304,,,Common Equity/Interests - Common Stock,,N/A,,N/A,,"5,000,000 Shares",,,30078,,,0,,,(13),,,
305,,,,,,,,,,,71503,,,39443,,,,,,,
306,"Pelican Energy, LLC (4)",,Common Equity/Interests - Membership Interests,,N/A,,N/A,,"1,444 Shares",,,,17003,,,,3572,,,(13)(16)(17),
307,"SHD Oil & Gas, LLC (5)",,First Lien Secured Debt - Tranche C Note,,12.00,,07/31/20,,24000,,,24000,,,24720,,,,,,
308,,,First Lien Secured Debt - Tranche A Note,,4.00,,07/31/20,,45457,,,45457,,,46821,,,,,,
309,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity  Date,,Par / Shares (12),,Cost (28),,Fair  Value (1)(29),,,,,,,,
310,,,First Lien Secured Debt - Tranche B Note,,3.00 PIK,,07/31/20,,83210,,,44380,,,20043,,,(13)(14),,,
311,,,Common Equity/Interests - Series A Units,,N/A,,N/A,,"7,600,000 Shares",,,1411,,,0,,,(13)(16),,,
312,,,,,,,,,,,115248,,,91584,,,,,,,
313,Total Energy – Oil & Gas,,,,203754,,,,134599,,,,,,,,,,,,
314,Food & Grocery,,,,,,,,,,,,,,,,,,,,
315,Bumble Bee Foods,,,,,,,,,,,,,,,,,,,,
316,"Bumble Bee Holdings, Inc.",,First Lien Secured Debt,,15.50 (P+850 Cash plus 2.00 PIK),,08/15/23,,,15450,,,,15234,,,,14214,,,
317,Connors Bros Clover Leaf Seafoods Company,,First Lien Secured Debt,,15.50 (P+850 Cash plus 2.00 PIK),,08/15/23,,4377,,,4316,,,4027,,,,,,
318,Total Food & Grocery,,,,19550,,,,18241,,,,,,,,,,,,
319,Healthcare & Pharmaceuticals,,,,,,,,,,,,,,,,,,,,
320,Altasciences,,,,,,,,,,,,,,,,,,,,
321,9360-1367 Quebec Inc.,,First Lien Secured Debt,,"8.49 (3M L+625, 1.00 Floor)",,06/09/23,,C$,2369,,,,1740,,,,1722,,,(9)(17)
322,,,First Lien Secured Debt,,"8.37 (3M L+625, 1.00 Floor)",,06/09/23,,,2855,,,2815,,,2748,,,(9)(17),,
323,"Altasciences US Acquistion, Inc.",,First Lien Secured Debt,,"8.37 (3M L+625, 1.00 Floor)",,06/09/23,,5110,,,5039,,,4918,,,(9),,,
324,,,First Lien Secured Debt,,"8.35 (3M L+625, 1.00 Floor)",,06/09/23,,917,,,895,,,883,,,(9),,,
325,,,First Lien Secured Debt - Revolver,,"8.35 (3M L+625, 1.00 Floor)",,06/09/23,,962,,,962,,,926,,,(9)(23),,,
326,,,First Lien Secured Debt - Unfunded Revolver,,0.25 Unfunded,,06/09/23,,463,,,(20,,,(17,,,(8)(9)(21)(23)(27),,,
327,,,,,,,,,,,11431,,,11180,,,,,,,
328,"Amerivet Partners Management, Inc.",,First Lien Secured Debt,,"7.79 (1M L+575, 1.00 Floor)",,06/05/24,,23185,,,22877,,,22692,,,(9),,,
329,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,06/05/24,,806,,,(16,,,(17,,,(8)(9)(21)(23),,,
330,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.50 Unfunded,,06/05/24,,2861,,,(193,,,(61,,,(8)(9)(21)(23),,,
331,,,,,,,,,,,22668,,,22614,,,,,,,
332,Analogic Corporation,,First Lien Secured Debt,,"8.04 (1M L+600, 1.00 Floor)",,06/22/24,,27117,,,26582,,,26846,,,(9),,,
333,,,First Lien Secured Debt - Revolver,,"8.04 (1M L+600, 1.00 Floor)",,06/22/23,,261,,,261,,,258,,,(9)(23),,,
334,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,06/22/23,,2348,,,(49,,,(23,,,(8)(9)(21)(23),,,
335,,,,,,,,,,,26794,,,27081,,,,,,,
336,Aptevo Therapeutics Inc.,,First Lien Secured Debt,,"9.70 (1M L+760, 0.50 Floor)",,02/01/23,,8571,,,8773,,,8494,,,(9),,,
337,AVG Intermediate Holdings LLC,,First Lien Secured Debt,,"10.05 (1M L+800, 1.00 Floor)",,02/08/24,,10538,,,10406,,,10264,,,(9),,,
338,,,First Lien Secured Debt,,"10.06 (1M L+800, 1.00 Floor)",,02/08/24,,1083,,,1083,,,1055,,,(9),,,
339,,,First Lien Secured Debt - Unfunded Delayed Draw,,1.00 Unfunded,,02/08/24,,1603,,,(127,,,(42,,,(8)(9)(21)(23),,,
340,,,,,,,,,,,11362,,,11277,,,,,,,
341,"BioClinica Holding I, LP",,Second Lien Secured Debt,,"10.44 (3M L+825, 1.00 Floor)",,10/21/24,,24612,,,24277,,,22828,,,(10),,,
342,Cerus Corporation,,First Lien Secured Debt,,"7.55 (1M L+545, 1.80 Floor)",,03/01/24,,12000,,,11946,,,12106,,,(9)(17),,,
343,,,First Lien Secured Debt - Revolver,,"5.85 (1M L+375, 1.80 Floor)",,03/01/24,,187,,,187,,,189,,,(9)(17)(23),,,
344,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,03/01/24,,313,,,(1,,,0,,,(9)(17)(21)(23),,,
345,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity  Date,,Par / Shares (12),,Cost (28),,Fair  Value (1)(29),,,,,,,,
346,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00 Unfunded,,03/01/24,,9000,,,(40,,,0,,,(9)(17)(21)(23),,,
347,,,,,,,,,,,12092,,,12295,,,,,,,
348,Emmes Corporation,,,,,,,,,,,,,,,,,,,,
349,"Emmes Blocker, Inc.",,Common Equity/Interests - Common Stock,,N/A,,N/A,,306 Shares,,,306,,,329,,,(9)(13),,,
350,"The Emmes Company, LLC",,First Lien Secured Debt,,"7.60 (1M L+550, 1.00 Floor)",,03/03/25,,12184,,,12019,,,11940,,,(9),,,
351,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,03/03/25,,2449,,,(33,,,(49,,,(8)(9)(21)(23),,,
352,,,,,,,,,,,12292,,,12220,,,,,,,
353,"FPG Services, LLC",,First Lien Secured Debt,,"7.60 (3M L+550, 1.00 Floor)",,06/13/25,,12600,,,12361,,,12348,,,(9),,,
354,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,06/13/24,,2105,,,(40,,,(42,,,(8)(9)(21)(23),,,
355,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00 Unfunded,,06/13/25,,5263,,,(50,,,(53,,,(8)(9)(21)(23),,,
356,,,,,,,,,,,12271,,,12253,,,,,,,
357,"GB001, Inc.",,First Lien Secured Debt,,"8.26 (1M L+615, 2.00 Floor)",,05/01/24,,6000,,,5953,,,6030,,,(9)(17),,,
358,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00 Unfunded,,05/01/24,,24000,,,(220,,,0,,,(9)(17)(21)(23),,,
359,,,,,,,,,,,5733,,,6030,,,,,,,
360,"Genesis Healthcare, Inc.",,First Lien Secured Debt,,"8.13 (1M L+600, 0.50 Floor)",,03/06/23,,25000,,,24743,,,24770,,,(9),,,
361,,,First Lien Secured Debt,,"13.13 (1M L+1100, 1.00 Floor)",,03/06/23,,9130,,,9130,,,9004,,,(9),,,
362,,,First Lien Secured Debt - Revolver,,"8.13 (1M L+600, 0.50 Floor)",,03/06/23,,17814,,,17814,,,17644,,,(9)(23),,,
363,,,First Lien Secured Debt - Revolver,,"5.38 (1M L+325, 0.50 Floor)",,02/02/20,,14032,,,14032,,,13898,,,(9)(23),,,
364,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,03/06/23,,21143,,,(401,,,(202,,,(8)(9)(21)(23),,,
365,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,02/02/20,,7881,,,(37,,,(75,,,(8)(9)(21)(23),,,
366,,,,,,,,,,,65281,,,65039,,,,,,,
367,"HSI Halo Acquisition, Inc.",,First Lien Secured Debt,,"7.87 (3M L+575, 1.00 Floor)",,08/30/26,,23443,,,23211,,,23208,,,(9),,,
368,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,08/30/25,,2459,,,(24,,,(25,,,(8)(9)(21)(23),,,
369,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00 Unfunded,,08/30/26,,4098,,,(40,,,(41,,,(8)(9)(21)(23),,,
370,,,,,,,,,,,23147,,,23142,,,,,,,
371,"IMA Group Management Company, LLC",,First Lien Secured Debt,,"7.56 (3M L+550, 1.00 Floor)",,05/30/24,,4687,,,4644,,,4594,,,,,,
372,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,05/30/24,,289,,,(3,,,(6,,,(8)(21)(23),,,
373,,,,,,,,,,,4641,,,4588,,,,,,,
374,Kure Pain,,,,,,,,,,,,,,,,,,,,
375,"Clearway Corporation (f/k/a NP/Clearway Holdings, Inc.)",,Common Equity/Interests - Common Stock,,N/A,,N/A,,133 Shares,,,133,,,133,,,(9),,,
376,"Kure Pain Holdings, Inc.",,First Lien Secured Debt,,"7.55 (1M L+550, 1.00 Floor)",,08/27/24,,22213,,,21886,,,21880,,,(9),,,
377,,,First Lien Secured Debt - Revolver,,"7.55 (1M L+550, 1.00 Floor)",,08/27/24,,398,,,398,,,392,,,(9)(23),,,
378,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,08/27/24,,2256,,,(39,,,(34,,,(8)(9)(21)(23),,,
379,,,,,,,,,,,22378,,,22371,,,,,,,
380,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity  Date,,Par / Shares (12),,Cost (28),,Fair  Value (1)(29),,,,,,,,
381,"Lanai Holdings III, Inc.",,Second Lien Secured Debt,,"10.76 (3M L+850, 1.00 Floor)",,08/28/23,,17391,,,17101,,,15652,,,,,,
382,"LSCS Holdings, Inc",,Second Lien Secured Debt,,10.31 (3M L+825),,03/16/26,,19818,,,19444,,,19719,,,,,,
383,Mannkind Corporation,,First Lien Secured Debt,,"8.85 (1M L+675, 2.00 Floor)",,08/01/24,,13867,,,13800,,,13797,,,(9),,,
384,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00 Unfunded,,08/01/24,,12133,,,(59,,,(61,,,(8)(9)(21)(23),,,
385,,,,,,,,,,,13741,,,13736,,,,,,,
386,"Maxor National Pharmacy Services, LLC",,First Lien Secured Debt,,"7.60 (3M L+550, 1.00 Floor)",,11/22/23,,24604,,,24182,,,24174,,,(9),,,
387,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,11/22/22,,1558,,,(24,,,(25,,,(8)(9)(21)(23),,,
388,,,,,,,,,,,24158,,,24149,,,,,,,
389,Orchard Therapeutics plc,,First Lien Secured Debt,,"8.10 (1M L+600, 1.00 Floor)",,05/24/24,,8333,,,8295,,,8292,,,(9)(17),,,
390,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00 Unfunded,,05/24/24,,16667,,,(78,,,(83,,,(8)(9)(17)(21)(23),,,
391,,,,,,,,,,,8217,,,8209,,,,,,,
392,"Pace Health Companies, LLC",,First Lien Secured Debt,,"6.77 (3M L+450, 1.00 Floor)",,08/02/24,,500,,,490,,,489,,,(9),,,
393,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,08/02/24,,500,,,(10,,,(11,,,(8)(9)(21)(23),,,
394,,,,,,,,,,,480,,,478,,,,,,,
395,"Partner Therapeutics, Inc",,First Lien Secured Debt,,"8.75 (3M L+665, 1.00 Floor)",,12/31/19,,1667,,,1706,,,1667,,,(9),,,
396,,,First Lien Secured Debt,,"8.75 (1M L+665, 1.00 Floor)",,01/01/23,,10000,,,9877,,,9845,,,(9),,,
397,,,Preferred Equity - Preferred Stock,,N/A,,N/A,,"55,556 Shares",,,333,,,333,,,(9)(13),,,
398,,,Common Equity/Interests  - Warrants,,N/A,,N/A,,"33,333 Warrants",,,135,,,86,,,(9)(13),,,
399,,,,,,,,,,,12051,,,11931,,,,,,,
400,"PHS Buyer, Inc.",,First Lien Secured Debt,,"7.35 (3M L+525, 1.00 Floor)",,01/31/25,,12935,,,12676,,,12676,,,(9),,,
401,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,01/31/25,,2000,,,(40,,,(40,,,(8)(9)(21)(23),,,
402,,,,,,,,,,,12636,,,12636,,,,,,,
403,"ProPharma Group Intermediate, LLC",,First Lien Secured Debt,,"7.79 (1M L+575, 0.50 Floor)",,07/12/23,,£,1864,,,2424,,,2274,,,,,
404,,,First Lien Secured Debt,,"7.79 (1M L+575, 0.50 Floor)",,01/13/20,,£,2377,,,3110,,,2900,,,,,
405,,,First Lien Secured Debt,,"7.79 (1M L+575, 0.50 Floor)",,07/12/23,,€,6389,,,7225,,,6896,,,,,
406,,,First Lien Secured Debt,,"7.79 (1M L+575, 0.50 Floor)",,07/12/23,,,11007,,,10915,,,10896,,,,,
407,,,First Lien Secured Debt,,"7.79 (1M L+575, 0.50 Floor)",,01/13/20,,410,,,409,,,406,,,,,,
408,,,First Lien Secured Debt - Revolver,,"7.79 (1M L+575, 0.50 Floor)",,07/12/23,,344,,,344,,,341,,,(23),,,
409,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,07/12/23,,688,,,(9,,,(7,,,(8)(21)(23),,,
410,,,,,,,,,,,24418,,,23706,,,,,,,
411,"PTC Therapeutics, Inc",,First Lien Secured Debt,,"8.25 (1M L+615, 1.00 Floor)",,05/01/21,,10556,,,10535,,,10661,,,(9)(17),,,
412,"Rigel Pharmaceuticals, Inc.",,First Lien Secured Debt,,"7.15 (1M L+565, 1.50 Floor)",,09/01/24,,3000,,,2993,,,2992,,,(9),,,
413,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00 Unfunded,,09/01/24,,3000,,,0,,,0,,,(9)(21)(23),,,
414,,,,,,,,,,,2993,,,2992,,,,,,,
415,"RiteDose Holdings I, Inc.",,First Lien Secured Debt,,"8.82 (3M L+650, 1.00 Floor)",,09/13/23,,14738,,,14420,,,14337,,,(9),,,
416,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,09/13/22,,2000,,,(38,,,(45,,,(8)(9)(21)(23),,,
417,,,,,,,,,,,14382,,,14292,,,,,,,
418,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity  Date,,Par / Shares (12),,Cost (28),,Fair  Value (1)(29),,,,,,,,
419,Royton Bidco Limited,,First Lien Secured Debt,,"6.51 (3M L+575, 0.50 Floor)",,05/09/25,,£,15588,,,19744,,,18633,,,(9)(17),,
420,,,First Lien Secured Debt - Unfunded Delayed Draw,,2.01 Unfunded,,05/09/25,,£,4412,,,(81,,,(163,,,(8)(9)(17)(21)(23),,
421,,,,,,,,,,,19663,,,18470,,,,,,,
422,SSCP Spring Bidco Limited,,First Lien Secured Debt,,"7.06 (6M L+625, 0.50 Floor)",,07/30/25,,£,88091,,,105115,,,105841,,,(9)(17),,
423,,,First Lien Secured Debt - Unfunded Delayed Draw,,1.88 Unfunded,,07/30/25,,£,6909,,,(102,,,(213,,,(8)(9)(17)(21)(23),,
424,,,,,,,,,,,105013,,,105628,,,,,,,
425,"Teladoc, Inc.",,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,07/14/20,,,1306,,,(18,,,(52,,,(8)(17)(21)(23),,
426,,,First Lien Secured Debt - Letters of Credit,,7.25,,1/13/20 - 05/11/20,,360,,,0,,,(14,,,(8)(17)(23),,,
427,,,,,,,,,,,(18,,,(66,,,,,,,
428,"Wright Medical Group, Inc.",,First Lien Secured Debt,,"9.95 (1M L+785, 1.00 Floor)",,12/23/21,,6667,,,6584,,,6667,,,(9)(17),,,
429,,,First Lien Secured Debt - Revolver,,"6.35 (1M L+425, 0.75 Floor)",,12/23/21,,7666,,,7666,,,7590,,,(9)(17)(23),,,
430,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,12/23/21,,50667,,,(289,,,(507,,,(8)(9)(17)(21)(23),,,
431,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00 Unfunded,,12/23/21,,11667,,,(82,,,0,,,(9)(17)(21)(23),,,
432,,,,,,,,,,,13879,,,13750,,,,,,,
433,Total Healthcare & Pharmaceuticals,,,,561833,,,,557355,,,,,,,,,,,,
434,High Tech Industries,,,,,,,,,,,,,,,,,,,,
435,AMI US Holdings Inc.,,First Lien Secured Debt,,"7.60 (1M L+550, 1.00 Floor)",,04/01/25,,,21983,,,,21579,,,,21763,,,(9)
436,,,First Lien Secured Debt - Revolver,,7.60 (1M L+550),,04/01/24,,1628,,,1628,,,1599,,,(9)(23),,,
437,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,04/01/24,,1279,,,(52,,,(23,,,(8)(9)(21)(23),,,
438,,,,,,,,,,,23155,,,23339,,,,,,,
439,"ChargePoint, Inc.",,First Lien Secured Debt,,"8.65 (1M L+655, 1.25 Floor)",,06/01/23,,10500,,,10421,,,10458,,,(9),,,
440,ChyronHego Corporation,,First Lien Secured Debt,,"7.43 (3M L+643, 1.00 Floor)",,03/09/20,,3725,,,3725,,,3725,,,,,,
441,,,First Lien Secured Debt,,"7.43 (3M L+643, 1.00 Floor)",,03/09/20,,34579,,,34510,,,32158,,,(18),,,
442,,,,,,,,,,,38235,,,35883,,,,,,,
443,"DigiCert Holdings, Inc.",,Second Lien Secured Debt,,"10.04 (1M L+800, 1.00 Floor)",,10/31/25,,12157,,,12111,,,12157,,,(10),,,
444,"Digital Reasoning Systems, Inc.",,First Lien Secured Debt,,"8.34 (1M L+625, 2.00 Floor)",,08/01/24,,3750,,,3714,,,3712,,,(9),,,
445,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00 Unfunded,,08/01/24,,1250,,,(12,,,(13,,,(8)(9)(21)(23),,,
446,,,,,,,,,,,3702,,,3699,,,,,,,
447,"FiscalNote, Inc.",,First Lien Secured Debt,,"10.04 (1M L+800, 1.00 Floor)",,08/21/23,,28125,,,27522,,,27350,,,(9),,,
448,,,First Lien Secured Debt - Revolver,,"10.04 (1M L+800, 1.00 Floor)",,08/21/23,,3038,,,3038,,,2954,,,(9)(23),,,
449,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,08/21/23,,3338,,,(91,,,(92,,,(8)(9)(21)(23),,,
450,,,Preferred Equity - Series F Preferred Stock,,N/A,,N/A,,"259,565 Shares",,,1500,,,1500,,,(9),,,
451,,,,,,,,,,,31969,,,31712,,,,,,,
452,"International Cruise & Excursion Gallery, Inc.",,First Lien Secured Debt,,"7.29 (1M L+525, 1.00 Floor)",,06/06/25,,14813,,,14570,,,14701,,,,,,
453,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity  Date,,Par / Shares (12),,Cost (28),,Fair  Value (1)(29),,,,,,,,
454,LabVantage Solutions,,,,,,,,,,,,,,,,,,,,
455,LabVantage Solutions Inc.,,First Lien Secured Debt,,"9.54 (1M L+750, 1.00 Floor)",,12/29/20,,10981,,,10891,,,10981,,,,,,
456,LabVantage Solutions Limited,,First Lien Secured Debt,,"8.50 (1M E+750, 1.00 Floor)",,12/29/20,,€,11114,,,11866,,,12117,,,(17),,
457,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,12/29/20,,€,3435,,,(24,,,0,,,(17)(21)(23),,
458,,,,,,,,,,,22733,,,23098,,,,,,,
459,Magnate Holding Corp.,,First Lien Secured Debt,,"8.10 (3M L+600, 1.00 Floor)",,12/16/24,,,16670,,,16453,,,16352,,,(9)(17),,
