,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
161,"USLS Acquisition, Inc.",,First Lien Secured Debt,,"6.75% (3M L+575, 1.00% Floor)",,12/02/24,,24312,,,23988,,,,22721,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,12/02/24,,1508,,,(21),,,,(101),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,,First Lien Secured Debt - Letter of Credit,,5.75%,,05/23/21 - 12/31/21,,101,,,-,,,,(6),,,(8)(9)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.50% Unfunded,,12/02/24,,670,,,(7),,,,(26),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,,,,,,,,,,24592,,,,23068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,,,,Total Business Services,,,327274,,,,,313014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,"Chemicals, Plastics & Rubber",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,Carbonfree Chemicals SPE I LLC (f/k/a Maxus Capital Carbon SPE I LLC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,Carbonfree Chemicals Holdings LLC (4),,Common Equity - Common Equity / Interest,,N/A,,N/A,,"2,288 Shares",,,45427,,,,,25145,,,(13)(16)  (25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,Carbonfree Chemicals SA LLC (4),,Common Equity - Class B Units,,N/A,,N/A,,"3,152 Shares",,32460,,,,-,,,(3)(13)  (16)(25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,,,,,,,,,,77887,,,,25145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,Niacet Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,"Hare Bidco, Inc.",,Second Lien Secured Debt,,"9.75% (1M E+875, 1.00% Floor)",,08/01/24,,€,11351,,,12157,,,,13820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,"Westfall Technik, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,"Westfall Technik, Inc.",,First Lien Secured Debt,,"7.25% (1M L+625, 1.00% Floor)",,09/13/24,,15820,,,15616,,,,15241,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,,,First Lien Secured Debt - Revolver,,"7.25% (1M L+625, 1.00% Floor)",,09/13/24,,1750,,,1750,,,,1685,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,09/13/24,,269,,,(25),,,,(10),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,,,,,,,,,,17341,,,,16916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,,,,"Total Chemicals, Plastics & Rubber",,,107385,,,,,55881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,Construction & Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,Englert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,"Gutter Buyer, Inc.",,First Lien Secured Debt,,"7.25% (1M L+625, 1.00% Floor)",,03/06/25,,,28387,,,,28005,,,,,27705,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,03/06/24,,2688,,,(43),,,,(63),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,,First Lien Secured Debt - Letter of Credit,,6.25%,,07/01/21,,39,,,-,,,,(1),,,(8)(9)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,,First Lien Secured Debt - Unfunded Delayed Draw,,1.00% Unfunded,,03/06/25,,368,,,(36),,,,(9),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,"Gutter Holdings, LP",,Common Equity - Common Stock,,N/A,,N/A,,500 Shares,,500,,,,1107,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,,,,Total Construction & Building,,,28426,,,,,28739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (26),,,Fair Value (1)(27),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,Consumer Goods – Durable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,A&V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,"A&V Holdings Midco, LLC",,First Lien Secured Debt,,"6.38% (6M L+538, 1.00% Floor)",,03/10/27,,,10997,,,,10641,,,,,10271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,,,First Lien Secured Debt - Unfunded Revolver,,0.375% Unfunded,,03/10/25,,1505,,,(113),,,,(138),,,(8)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,,,,,,,,,,10528,,,,10133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,"Hayward Industries, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,"Hayward Industries, Inc.",,Second Lien Secured Debt,,8.40% (1M L+825),,08/04/25,,21919,,,21725,,,,21770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,KDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,KDC US Holdings,,First Lien Secured Debt - Unfunded Revolver,,0.25% Unfunded,,12/21/23,,5912,,,-,,,,(107),,,(8)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,,First Lien Secured Debt - Letter of Credit,,3.00%,,02/05/21,,£,7,,,-,,,,-,,,(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,,,First Lien Secured Debt - Letter of Credit,,3.00%,,03/08/21 - 12/31/21,,102,,,-,,,,(2),,,(8)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,,,,,,,,,,,-,,,,(109),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,"KLO Holdings, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,1244311 B.C. Ltd. (4),,First Lien Secured Debt,,"6.00% (1M L+500 PIK, 1.00% Floor)",,09/25/25,,1000,,,1000,,,,935,,,(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,,,First Lien Secured Debt,,"6.00% (1M L+500, 1.00% Floor)",,09/25/25,,3000,,,3000,,,,2824,,,(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,,Common Equity - Common Stock,,N/A,,N/A,,"1,000,032 Shares",,1000,,,,1444,,,(2)(13)  (17)(25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,9357-5991 Quebec Inc. (4),,First Lien Secured Debt,,11.55% (3M L+775 Cash plus 2.00% PIK),,04/07/22,,3836,,,-,,,,-,,,(13)(14),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,,,,,,,,,,5000,,,,5203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,Liqui-Box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,"Liqui-Box Holdings, Inc.",,First Lien Secured Debt - Revolver,,"5.50% (3M L+450, 1.00% Floor)",,02/26/25,,1661,,,1661,,,,1656,,,(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,,,First Lien Secured Debt - Revolver,,6.75% (P+350),,02/26/25,,190,,,190,,,,189,,,(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,02/26/25,,1635,,,(30),,,,(5),,,(8)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,,,First Lien Secured Debt - Letter of Credit,,4.50%,,06/30/21,,€,42,,,-,,,,-,,,(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,,,First Lien Secured Debt - Letter of Credit,,4.50%,,09/27/21 - 12/31/24,,32,,,-,,,,-,,,(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,,,,,,,,,,1821,,,,1840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,NSi Industries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,"Wildcat BuyerCo, Inc.",,First Lien Secured Debt,,"6.25% (3M L+525, 1.00% Floor)",,02/27/26,,7192,,,6938,,,,7070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,02/27/26,,717,,,(14),,,,(12),,,(8)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,,First Lien Secured Debt - Letter of Credit,,5.50%,,08/30/21,,8,,,-,,,,-,,,(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,,First Lien Secured Debt - Unfunded Delayed Draw,,1.00% Unfunded,,02/27/26,,2032,,,(31),,,,(35),,,(8)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,Wildcat Parent LP,,Common Equity - Common Stock,,N/A,,N/A,,"1,070 Shares",,107,,,,129,,,(13)(25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,,,,,,,,,,,7000,,,,7152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,"Sorenson Holdings, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,"Sorenson Holdings, LLC",,Common Equity - Membership Interests,,N/A,,N/A,,587 Shares,,-,,,,493,,,(10)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,,,,,Total Consumer Goods – Durable,,,46074,,,,,46482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (26),,,Fair Value (1)(27),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,Consumer Goods – Non-durable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,3D Protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,"Protein For Pets Opco, LLC",,First Lien Secured Debt,,"6.00% (3M L+500, 1.00% Floor)",,11/28/25,,,11487,,,,11313,,,,,11372,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,05/31/24,,2219,,,(39),,,,(22),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,,,,,,,,,,,11274,,,,11350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,Beauty Industry Group (BIG),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,"BIG Buyer, LLC",,First Lien Secured Debt,,"7.50% (6M L+650, 1.00% Floor)",,11/20/23,,22198,,,21820,,,,21878,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,,,First Lien Secured Debt - Revolver,,"7.50% (1M L+650, 1.00% Floor)",,11/20/23,,843,,,843,,,,821,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,11/20/23,,963,,,(31),,,,(25),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,,,,,,,,,,,22632,,,,22674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,Dan Dee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,"Project Comfort Buyer, Inc.",,First Lien Secured Debt,,9.25% (P+600),,02/01/25,,173,,,170,,,,165,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,,,First Lien Secured Debt,,"8.00% (12M L+700, 1.00% Floor)",,02/01/25,,26457,,,25931,,,,25187,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,02/01/24,,3462,,,(64),,,,(177),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,,,First Lien Secured Debt - Unfunded Delayed Draw,,1.00% Unfunded,,02/01/25,,2308,,,(24),,,,(111),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,,,Preferred Equity - Preferred Equity,,N/A,,N/A,,"461,538 Shares",,462,,,,171,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,,,,,,,,,,,26475,,,,25235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,DMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,Lion Cashmere Midco Limited,,First Lien Secured Debt,,"6.25% (6M L+525, 1.00% Floor)",,03/21/25,,13053,,,12892,,,,12533,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,,,First Lien Secured Debt,,5.25% (6M E+525),,03/21/25,,€,534,,,578,,,,627,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,,,First Lien Secured Debt - Revolver,,4.75% (6M E+475),,03/21/24,,€,605,,,674,,,,712,,,(9)(17)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,,,First Lien Secured Debt - Unfunded Revolver,,1.75% Unfunded,,03/21/24,,€,581,,,(15),,,,(27),,,(8)(9)  (17)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,,,First Lien Secured Debt - Unfunded Delayed Draw,,1.93% Unfunded,,03/21/25,,€,1838,,,(18),,,,(90),,,(8)(9)  (17)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,,,,,,,,,,,14111,,,,13755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,LashCo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,"Lash OpCo, LLC",,First Lien Secured Debt,,9.25% (P+600),,03/18/26,,10248,,,10001,,,,9967,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,09/18/25,,697,,,(16),,,,(20),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,,,,,,,,,,,9985,,,,9947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,Olaplex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,"Olaplex, Inc.",,First Lien Secured Debt,,"7.50% (1M L+650, 1.00% Floor)",,01/08/26,,12379,,,12171,,,,12379,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,01/08/25,,2300,,,(37),,,,-,,,(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,,,,,,,,,,,12134,,,,12379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,"Sequential Brands Group, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,"Sequential Brands Group, Inc.",,Second Lien Secured Debt,,"9.75% (1M L+875, 1.00% Floor)",,02/07/24,,12880,,,12813,,,,12300,,,(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,,,,,Total Consumer Goods – Non-durable,,,109424,,,,,107640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (26),,,Fair Value (1)(27),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,Consumer Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,Clarus Commerce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,"Marlin DTC-LS Midco 2, LLC",,First Lien Secured Debt,,"6.50% (6M L+550, 1.00% Floor)",,07/01/25,,,9175,,,,9055,,,,,9032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,07/01/25,,685,,,(9),,,,(11),,,(8)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,,,,,,,,,,,9046,,,,9021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,First Heritage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,"First Heritage Credit, LLC",,First Lien Secured Debt,,4.90% (1M L+475),,04/02/22,,16500,,,16431,,,,16319,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,,,First Lien Secured Debt - Revolver,,5.65% (1M L+550),,04/02/22,,2744,,,2744,,,,2715,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,04/02/22,,1006,,,(16),,,,(11),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.50% Unfunded,,04/02/22,,9750,,,(41),,,,(107),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,,,,,,,,,,,19118,,,,18916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,Go Car Wash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,Go Car Wash Management Corp.,,First Lien Secured Debt,,"6.75% (1M L+575, 1.00% Floor)",,12/31/26,,1667,,,1638,,,,1629,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,12/31/26,,417,,,(7),,,,(9),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.50% Unfunded,,12/31/26,,2917,,,(25),,,,(66),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,,,,,,,,,,,1606,,,,1554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,Lending Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,LendingPoint LLC,,First Lien Secured Debt,,"11.50% (3M L+1050, 1.00% Floor)",,12/30/25,,11375,,,11261,,,,11261,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,,,First Lien Secured Debt - Revolver,,"6.75% (3M L+575, 1.00% Floor)",,12/30/25,,633,,,633,,,,627,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,12/30/25,,367,,,(10),,,,(4),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,,,First Lien Secured Debt - Unfunded Delayed Draw,,1.00% Unfunded,,12/30/25,,6125,,,(61),,,,(61),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,,,,,,,,,,,11823,,,,11823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,Nutrisystem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,"Nutrisystem, Inc.",,First Lien Secured Debt,,"7.50% (3M L+650, 1.00% Floor)",,12/08/25,,8800,,,8625,,,,8624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,,,First Lien Secured Debt - Revolver,,"7.50% (3M L+650, 1.00% Floor)",,12/08/25,,48,,,48,,,,47,,,(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,12/08/25,,152,,,(4),,,,(3),,,(8)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,,,,,,,,,,,8669,,,,8668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,Only About Children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,Nemo (BC) Bidco Pty Ltd,,First Lien Secured Debt,,"7.75% (1M BBSW+675, 1.00% Floor)",,04/06/24,,A$,6768,,,4934,,,,4987,,,(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,,,First Lien Secured Debt - Unfunded Delayed Draw,,2.59% Unfunded,,04/06/24,,A$,232,,,(6),,,,(8),,,(8)(17)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,,,,,,,,,,,4928,,,,4979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,Paper Source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,"Paper Source, Inc.",,First Lien Secured Debt,,"8.00% (3M L+700, 1.00% Floor)",,05/22/24,,11325,,,11171,,,,8947,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,,,First Lien Secured Debt - Revolver,,9.25% (P+600),,05/22/24,,1890,,,1890,,,,1493,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,,,First Lien Secured Debt - Revolver,,"8.00% (3M L+700, 1.00% Floor)",,05/22/24,,1191,,,1150,,,,941,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (26),,,Fair Value (1)(27),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00% Unfunded,,02/01/21,,556,,,-,,,,-,,,(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,,,Preferred Equity - Preferred Equity,,N/A,,N/A,,497 Shares,,-,,,,-,,,(9)(13)  (25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,,,Common Equity - Class A Common Stock,,N/A,,N/A,,"7,167 Shares",,-,,,,-,,,(9)(13)  (25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,,,,,,,,,,,14211,,,,11381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,"Pinstripe Holdings, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,"Pinstripe Holdings, LLC",,First Lien Secured Debt,,6.27% (3M L+600),,01/17/25,,6878,,,6784,,,,6796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,The Club Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,Eldrickco Limited,,First Lien Secured Debt,,"6.75% (6M GBPL+625 PIK, 0.50% Floor)",,11/21/25,,£,10975,,,13781,,,,14154,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,,,First Lien Secured Debt - Revolver,,"6.75% (6M GBPL+625 PIK, 0.50% Floor)",,05/21/25,,£,356,,,410,,,,458,,,(9)(17)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,,,First Lien Secured Debt - Unfunded Delayed Draw,,1.93% Unfunded,,11/21/25,,£,3933,,,(90),,,,(264),,,(8)(9)  (17)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,,,,,,,,,,,14101,,,,14348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,"Tidewater Consumer Receivables, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,"Tidewater Consumer Receivables, LLC",,First Lien Secured Debt,,5.90% (1M L+575),,06/30/22,,2522,,,2508,,,,2566,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,US Auto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,"U.S. Auto Finance, Inc.",,First Lien Secured Debt,,"6.25% (3M L+525, 1.00% Floor)",,04/17/22,,11949,,,11976,,,,11885,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,,,First Lien Secured Debt - Revolver,,"7.00% (3M L+600, 1.00% Floor)",,04/17/22,,3740,,,3740,,,,3719,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,04/17/22,,9594,,,(45),,,,(52),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.50% Unfunded,,04/17/22,,8222,,,(26),,,,-,,,(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,,,,,,,,,,,15645,,,,15552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,,,,,Total Consumer Services,,,108439,,,,,105604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,"Containers, Packaging & Glass",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,"TricorBraun Holdings, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,"TricorBraun Holdings, Inc.",,First Lien Secured Debt - Unfunded Revolver,,0.38% Unfunded,,11/30/21,,,5625,,,,(92),,,,,(12),,,(8)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,,,,,"Total Containers, Packaging & Glass",,,(92),,,,,(12),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,"Diversified Investment Vehicles, Banking, Finance, Real Estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,Celink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,Compu-Link Corporation,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,06/11/24,,,2273,,,,(35),,,,,(28),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,
