,0,1,2,3,4,5,6,7,8,9,10,11
239,"Senior Secured Term Loan B (12.50% (LIBOR + 11.00% with 1.50% LIBOR floor), due 8/9/2018)(3)(4)(20)",40562,,40562,,40562,,1.1%,,,,
240,,,,,74264,,74264,,2.0%,,,
241,"Maverick Healthcare Equity, LLC",Arizona / Healthcare,"Preferred Units (1,250,000 units)",-,,1252,,2037,,0.1%,,
242,"Class A Common Units (1,250,000 units)",-,,-,,303,,-%,,,,
243,,,,,1252,,2340,,0.1%,,,
244,Mountain View CLO 2013-I Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 19.96%)(11)(22)",43650,,36279,,38974,,1.1%,,
245,,,,,36279,,38974,,1.1%,,,
246,Mountain View CLO IX Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 17.87%)(11)(22)(48)",47830,,45551,,45263,,1.3%,,
247,,,,,45551,,45263,,1.3%,,,
248,"Nathan's Famous, Inc.",New York / Food Products,"Senior Secured Notes (10.00%, due 3/15/2020)(16)",3000,,3000,,3000,,0.1%,,
249,,,,,3000,,3000,,0.1%,,,
250,NCP Finance Limited Partnership,Ohio / Consumer Finance,"Subordinated Secured Term Loan (11.00% (LIBOR + 9.75% with 1.25% LIBOR floor), due 9/30/2018)(3)(4)(16)(21)(22)",16252,,16021,,16143,,0.4%,,
251,,,,,16021,,16143,,0.4%,,,
252,"New Century Transportation, Inc.",New Jersey / Transportation,"Senior Subordinated Term Loan (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 4.00% PIK, in non-accrual status effective 4/1/2014, due 2/3/2018)(4)(6)(21)",187,,187,,-,,-%,,
253,,,,,187,,-,,-%,,,
254,"Nixon, Inc.",California / Durable Consumer Products,"Senior Secured Term Loan (8.75% plus 2.75% PIK, due 4/16/2018)(3)(6)(16)",14022,,13860,,13686,,0.4%,,
255,,,,,13860,,13686,,0.4%,,,
256,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
257,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
258,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
259,"Octagon Investment Partners XV, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 20.17%)(11)(22)",,32921,,,27580,,,28601.0,0.8%
260,,,,,27580,,28601,,0.8%,,,
261,"Octagon Investment Partners XVIII, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 22.18%)(11)(22)(48)",28200,,21530,,23183,,0.6%,,
262,,,,,21530,,23183,,0.6%,,,
263,Onyx Payments,Texas / Diversified Financial Services,"Revolving Line of Credit – $5,000 Commitment (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 9/10/2016)(4)(20)(25)(26)",2000,,2000,,2000,,0.1%,,
264,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 9/10/2019)(3)(4)(20)",51328,,51328,,51328,,1.4%,,,,
265,"Senior Secured Term Loan B (13.50% (LIBOR + 12.50% with 1.00% LIBOR floor), due 9/10/2019)(4)(20)",59389,,59389,,59389,,1.6%,,,,
266,,,,,112717,,112717,,3.1%,,,
267,Pacific World Corporation,California / Personal & Nondurable Consumer Products,"Revolving Line of Credit – $15,000 Commitment (8.00% (LIBOR + 7.00% with 1.00% LIBOR floor), due 9/26/2020)(4)(21)(25)(26)",2500,,2500,,2500,,0.1%,,
268,"Senior Secured Term Loan A (6.00% (LIBOR + 5.00% with 1.00% LIBOR floor), due 9/26/2020)(4)(21)",99000,,99000,,93929,,2.6%,,,,
269,"Senior Secured Term Loan B (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/26/2020)(3)(4)(21)",99000,,99000,,82591,,2.3%,,,,
270,,,,,200500,,179020,,5.0%,,,
271,"Pelican Products, Inc.",California / Durable Consumer Products,"Second Lien Term Loan (9.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 4/9/2021)(4)(16)(21)",17500,,17484,,17337,,0.5%,,
272,,,,,17484,,17337,,0.5%,,,
273,"PGX Holdings, Inc.",Utah / Consumer Services,"Second Lien Term Loan (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/29/2021)(3)(4)(21)",135000,,135000,,135000,,3.7%,,
274,,,,,135000,,135000,,3.7%,,,
275,Photonis Technologies SAS,France / Aerospace & Defense,"First Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)(4)(16)(21)(22)",10343,,10132,,10051,,0.3%,,
276,,,,,10132,,10051,,0.3%,,,
277,Pinnacle (US) Acquisition Co. Limited,Texas / Software & Computer Services,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 8/3/2020)(4)(16)(20)",7037,,6896,,6760,,0.2%,,
278,,,,,6896,,6760,,0.2%,,,
279,"PlayPower, Inc.",North Carolina / Durable Consumer Products,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 6/23/2022)(4)(16)(20)",10000,,9854,,9850,,0.3%,,
280,,,,,9854,,9850,,0.3%,,,
281,"Prime Security Services Borrower, LLC",Illinois / Consumer Services,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 7/1/2022)(4)(16)(21)",10000,,9853,,9850,,0.3%,,
282,,,,,9853,,9850,,0.3%,,,
283,"PrimeSport, Inc.","Georgia / Hotels, Restaurants & Leisure","Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 2/11/2021)(3)(4)(20)",54091,,54091,,54091,,1.5%,,
284,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 2/11/2021)(3)(4)(20)",74500,,74500,,74500,,2.1%,,,,
285,,,,,128591,,128591,,3.6%,,,
286,Prince Mineral Holding Corp.,New York / Metal Services & Minerals,"Senior Secured Term Loan (11.50%, due 12/15/2019)(16)",10000,,9919,,9108,,0.3%,,
287,,,,,9919,,9108,,0.3%,,,
288,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
289,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
290,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
291,"Rocket Software, Inc.",Massachusetts / Software & Computer Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)(3)(4)(16)(20)",,20000,,,19812,,,20000.0,0.6%
292,,,,,19812,,20000,,0.6%,,,
293,"Royal Holdings, Inc.",Indiana / Chemicals,"Second Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 6/19/2023)(4)(16)(21)",5000,,4963,,4972,,0.1%,,
294,,,,,4963,,4972,,0.1%,,,
295,"Security Alarm Financing Enterprises, L.P.",California / Consumer Services,"Subordinated Unsecured Notes (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 12/19/2020)(4)(21)",25000,,25000,,24909,,0.7%,,
296,,,,,25000,,24909,,0.7%,,,
297,SESAC Holdco II LLC,Tennessee / Media,"Second Lien Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 4/22/2021)(3)(4)(16)(20)",10000,,9857,,9915,,0.3%,,
298,,,,,9857,,9915,,0.3%,,,
299,SITEL Worldwide Corporation,,"Second Lien Term Loan (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 9/18/2022)(3)(4)(16)(21)",16000,,15681,,15680,,0.4%,,
300,,,,,15681,,15680,,0.4%,,,
301,Small Business Whole Loan Portfolio,New York / Online Lending,4 small business loans purchased from Direct Capital Corporation,8,,8,,8,,-%,,
302,"1,137 small business loans purchased from On Deck Capital, Inc.",15004,,15004,,14264,,0.4%,,,,
303,"Subordinated Notes (Residual Interest, current yield 43.69%) in MarketPlace Loan Trust, Series 2015-OD2",,,3397,,2702,,0.1%,,,,
304,,,,,18409,,16974,,0.5%,,,
305,"Spartan Energy Services, Inc.",Louisiana / Oil & Gas Services,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 12/28/2017)(3)(4)(21)",13333,,13333,,13019,,0.3%,,
306,"Senior Secured Term Loan B (11.00% (LIBOR + 10.00% with 1.00% LIBOR floor), due 12/28/2017)(3)(4)(21)",13846,,13846,,13402,,0.4%,,,,
307,,,,,27179,,26421,,0.7%,,,
308,Speedy Group Holdings Corp.,Canada / Consumer Finance,"Senior Unsecured Notes (12.00%, due 11/15/2017)(16)(22)",15000,,15000,,15000,,0.4%,,
309,,,,,15000,,15000,,0.4%,,,
310,"Stauber Performance Ingredients, Inc.",California / Food Products,"Senior Secured Term Loan A (7.50% (LIBOR + 6.50% with 1.00% LIBOR floor), due 11/25/2019)(3)(4)(20)",9524,,9524,,9524,,0.2%,,
311,"Senior Secured Term Loan B (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 11/25/2019)(3)(4)(20)",9787,,9787,,9787,,0.3%,,,,
312,,,,,19311,,19311,,0.5%,,,
313,"Stryker Energy, LLC",Ohio / Oil & Gas Production,Overriding Royalty Interests(18),-,,-,,-,,-%,,
314,,,,,-,,-,,-%,,,
315,Sudbury Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.92%)(11)(22)",28200,,22034,,22484,,0.6%,,
316,,,,,22034,,22484,,0.6%,,,
317,Symphony CLO IX Ltd.,Cayman Islands / Structured Finance,"Preference Shares (Residual Interest, current yield 20.76%)(11)(22)",45500,,34065,,38118,,1.1%,,
318,,,,,34065,,38118,,1.1%,,,
319,Symphony CLO XIV Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.24%)(11)(22)(48)",49250,,42166,,42649,,1.2%,,
320,,,,,42166,,42649,,1.2%,,,
321,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
322,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
323,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
324,"Symphony CLO XV, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 11.72%)(11)(22)",,50250,,,45559,,,44952.0,1.2%
325,,,,,45559,,44952,,1.2%,,,
326,"System One Holdings, LLC",Pennsylvania / Business Services,"Senior Secured Term Loan (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 11/17/2020)(3)(4)(21)",79946,,79946,,79946,,2.2%,,
327,,,,,79946,,79946,,2.2%,,,
328,"Targus Group International, Inc.",California / Durable Consumer Products,"First Lien Term Loan (11.75% (PRIME + 8.50%) plus 1.00% PIK and 2.00% default interest, due 5/24/2016)(4)(6)(16)",21542,,21461,,16860,,0.5%,,
329,,,,,21461,,16860,,0.5%,,,
330,"Tolt Solutions, Inc.",South Carolina / Business Services,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 3/7/2019)(3)(4)(20)",47482,,47482,,47482,,1.3%,,
331,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 3/7/2019)(3)(4)(20)",48900,,48900,,48900,,1.4%,,,,
332,,,,,96382,,96382,,2.7%,,,
333,"TouchTunes Interactive Networks, Inc.",New York / Media,"Second Lien Term Loan (9.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 5/29/2022)(4)(16)(21)",5000,,4928,,4926,,0.1%,,
334,,,,,4928,,4926,,0.1%,,,
335,Traeger Pellet Grills LLC,Oregon / Durable Consumer Products,"Senior Secured Term Loan A (6.50% (LIBOR + 4.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)(20)",35363,,35363,,35363,,1.0%,,
336,"Senior Secured Term Loan B (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)(20)",36787,,36787,,36787,,1.0%,,,,
337,,,,,72150,,72150,,2.0%,,,
338,"Transaction Network Services, Inc.",Virginia / Telecommunication Services,"Second Lien Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 8/14/2020)(4)(16)(21)",4595,,4573,,4595,,0.1%,,
339,,,,,4573,,4595,,0.1%,,,
340,"Trinity Services Group, Inc.",Florida / Food Products,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 8/13/2019)(4)(20)",9776,,9776,,9776,,0.3%,,
341,"Senior Secured Term Loan B (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor), due 8/13/2019)(3)(4)(20)",100000,,100000,,100000,,2.7%,,,,
342,,,,,109776,,109776,,3.0%,,,
343,"United Sporting Companies, Inc.",South Carolina / Durable Consumer Products,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)(3)(4)(21)",158238,,158238,,142198,,3.9%,,
344,,,,,158238,,142198,,3.9%,,,
345,"United States Environmental Services, LLC",Texas / Commercial Services,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 3/31/2019)(3)(4)(20)",23100,,23100,,21559,,0.6%,,
346,"Senior Secured Term Loan B (13.50% (LIBOR + 12.50% with 1.00% LIBOR floor), due 3/31/2019)(3)(4)(20)",36000,,36000,,31764,,0.9%,,,,
347,,,,,59100,,53323,,1.5%,,,
348,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
349,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
350,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
351,"USG Intermediate, LLC",Texas / Durable Consumer Products,"Revolving Line of Credit – $5,000 Commitment (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 4/15/2016)(4)(21)(25)(26)",,2800,,,2800,,,2800.0,0.1%
352,"Senior Secured Term Loan A (7.50% (LIBOR + 6.50% with 1.00% LIBOR floor), due 4/15/2020)(3)(4)(21)",21335,,21335,,21335,,0.6%,,,,
353,"Senior Secured Term Loan B (12.50% (LIBOR + 11.50% with 1.00% LIBOR floor), due 4/15/2020)(3)(4)(21)",21615,,21615,,21615,,0.6%,,,,
354,Equity,-,,1,,-,,-%,,,,
355,,,,,45751,,45750,,1.3%,,,
356,Venio LLC,Pennsylvania / Business Services,"Second Lien Term Loan (12.00% (LIBOR + 9.50% with 2.50% LIBOR floor), due 2/19/2020)(3)(4)(20)",17000,,17000,,15462,,0.4%,,
357,,,,,17000,,15462,,0.4%,,,
358,"Voya CLO 2012-2, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 18.13%)(11)(22)",38070,,29363,,31558,,0.9%,,
359,,,,,29363,,31558,,0.9%,,,
360,"Voya CLO 2012-3, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 17.63%)(11)(22)",46632,,36082,,37106,,1.0%,,
361,,,,,36082,,37106,,1.0%,,,
362,"Voya CLO 2012-4, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 17.10%)(11)(22)",40613,,32008,,33748,,0.9%,,
363,,,,,32008,,33748,,0.9%,,,
364,"Voya CLO 2014-1, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 16.52%)(11)(22)(48)",32383,,27810,,27919,,0.8%,,
365,,,,,27810,,27919,,0.8%,,,
366,Washington Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.05%)(11)(22)(48)",22600,,19805,,19438,,0.5%,,
367,,,,,19805,,19438,,0.5%,,,
368,"Water Pik, Inc.",Colorado / Personal & Nondurable Consumer Products,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 1/8/2021)(4)(16)(20)",16147,,15748,,15936,,0.4%,,
369,,,,,15748,,15936,,0.4%,,,
370,"Wheel Pros, LLC",Colorado / Business Services,"Senior Subordinated Secured Note (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 6/29/2020)(3)(4)(20)",12000,,12000,,12000,,0.3%,,
371,"Delayed Draw Term Loan – $3,000 Commitment (expires 12/30/2015)(25)",,-,,-,,-%,,,,,
372,,,,,12000,,12000,,0.3%,,,
373,Wind River Resources Corporation,Utah / Oil & Gas Production,"Senior Secured Note (13.00% (LIBOR + 7.50% with 5.50% LIBOR floor) plus 3.00% default interest on principal and 16.00% default interest on past due interest, in non-accrual status effective 12/1/2008, past due)(4)(39)",3000,,3000,,-,,-%,,
374,Net Profits Interest (5% of Equity Distributions)(7),,-,,-,,-%,,,,,
375,,,,,3000,,-,,-%,,,
376,Total Non-Control/Non-Affiliate Investments (Level 3),,,4466440,,,4415072,,122.1%,,,
377,Total Portfolio Investments,,,6441993,,,6430900,,177.9%,,,
378,American Property REIT Corp.,2.75%,2.75%,5.5%,,,,,,,,
379,CCPI Inc.,7%,-%,7%,,,,,,,,
380,"Cinedigm DC Holdings, LLC",2.5%,-%,2.5%,,,,,,,,
381,CP Energy Services Inc. - Senior Secured Term Loan B,7.5%,-%,7.5%,***,,,,,,,
382,CP Energy Services Inc. - Second Lien Term Loan,9%,-%,9%,***,,,,,,,
383,Credit Central Loan Company,-%,10%,10%,,,,,,,,
384,Crosman Corporation - Senior Secured Term Loan A,4.00%,-%,4%,,,,,,,,
385,Crosman Corporation - Senior Secured Term Loan B,4%,-%,4%,,,,,,,,
386,Echelon Aviation LLC,-%,2.25%,2.25%,,,,,,,,
387,First Tower Finance Company LLC,-%,12%,12%,,,,,,,,
388,"Harbortouch Payments, LLC",,,5.5%,*,,,,,,,
389,"JHH Holdings, Inc.",0.50%,0.00%,0.5%,,,,,,,,
390,"Edmentum Ultimate Holdings, LLC - Senior PIK Note",8.5%,-%,8.5%,,,,,,,,
391,"Edmentum Ultimate Holdings, LLC - Junior PIK Note",10%,-%,10%,,,,,,,,
392,"Mity, Inc.",3.35%,6.65%,10%,,,,,,,,
393,Nationwide Loan Company LLC,-%,10%,10%,,,,,,,,
394,"Nixon, Inc.",2.75%,-%,2.75%,,,,,,,,
395,National Property REIT Corp. - Senior Secured Term Loan A,1.38%,4.13%,5.5%,,,,,,,,
396,National Property REIT Corp. - Senior Secured Term Loan C,-%,5%,5%,,,,,,,,
397,National Property REIT Corp. - Senior Secured Term Loan E,-%,5%,5%,,,,,,,,
398,United Property REIT Corp.,-%,5.5%,5.5%,,,,,,,,
399,"Valley Electric Co. of Mt. Vernon, Inc.",2.5%,-%,2.5%,,,,,,,,
400,"Valley Electric Company, Inc.",8.5%,-%,8.5%,,,,,,,,
401,"Targus Group International, Inc.",1%,-%,1%,,,,,,,,
402,American Property REIT Corp.,-%,5.5%,5.5%,,,,,,,,
403,CCPI Inc.,7%,-%,7%,,,,,,,,
404,"Cinedigm DC Holdings, LLC",2.5%,-%,2.5%,,,,,,,,
405,CP Energy Services Inc. - Senior Secured Term Loan B,7.5%,-%,7.5%,,,,,,,,
406,CP Energy Services Inc. - Second Lien Term Loan,9%,-%,9%,,,,,,,,
407,"Credit Central Loan Company, LLC",-%,10%,10%,,,,,,,,
408,Echelon Aviation LLC,,,2.25%,,,,,,,,
409,First Tower Finance Company LLC,1.64%,10.36%,12%,,,,,,,,
410,"Harbortouch Payments, LLC",5.5%,-%,5.5%,*,,,,,,,
411,"JHH Holdings, Inc.",0.5%,-%,0.5%,,,,,,,,
412,"Edmentum Ultimate Holdings, LLC - Unsecured Senior PIK Note",,,8.5%,,,,,,,,
413,"Edmentum Ultimate Holdings, LLC - Unsecured Junior PIK Note",,,10%,,,,,,,,
414,"Mity, Inc.",10%,-%,10%,,,,,,,,
415,Nationwide Loan Company LLC,-%,10%,10%,,,,,,,,
416,"Nixon, Inc.",2.75%,-%,2.75%,,,,,,,,
417,National Property REIT Corp. - Senior Secured Term Loan A,-%,5.5%,5.5%,,,,,,,,
418,National Property REIT Corp. - Senior Secured Term Loan C,-%,7.5%,7.5%,,,,,,,,
419,National Property REIT Corp. - Senior Secured Term Loan D,-%,4.5%,4.5%,,,,,,,,
420,"National Property REIT Corp. - Senior Secured Term Loan A to ACL Loan Holdings, Inc.",-%,7.5%,7.5%,,,,,,,,
421,"National Property REIT Corp. - Senior Secured Term Loan B to ACL Loan Holdings, Inc.",-%,4.5%,4.5%,,,,,,,,
422,"Ryan, LLC",3%,-%,3%,,,,,,,,
423,United Property REIT Corp.,-%,5.5%,5.5%,,,,,,,,
424,"Valley Electric Co. of Mt. Vernon, Inc.",2.5%,-%,2.5%,,,,,,,,
425,"Valley Electric Company, Inc.",8.5%,-%,8.5%,,,,,,,,
426,"Targus Group International, Inc.",1%,-%,1%,,,,,,,,
