,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
121,"Capstone Logistics Acquisition, Inc.",Commercial Services & Supplies,"Second Lien Term Loan (10.75% (LIBOR + 8.25% with 1.00% LIBOR floor), due 10/7/2022)(3)(8)(13)",10/7/2014,101030,58915,100732,% of Net Assets,101030,5.8%,3.0%,34054.0,,1.0%,,,,,,,
122,"Capstone Logistics Acquisition, Inc.",Commercial Services & Supplies,"Second Lien Term Loan (10.75% (LIBOR + 8.25% with 1.00% LIBOR floor), due 10/7/2022)(3)(8)(13)",10/7/2014,101030,58915,100732,% of Net Assets,101030,5.8%,3.0%,34054.0,,1.0%,,,,,,,
123,Carlyle C17 CLO Limited (f/k/a Cent CLO 17 Limited),Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 21.77%, due 4/30/2031)(5)(14)",5/10/2018,24870,58915,14423,% of Net Assets,12709,5.8%,0.4%,34054.0,,1.0%,,,,,,,
124,Carlyle C17 CLO Limited (f/k/a Cent CLO 17 Limited),Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 21.77%, due 4/30/2031)(5)(14)",5/10/2018,24870,58915,14423,% of Net Assets,12709,5.8%,0.4%,34054.0,,1.0%,,,,,,,
125,"Carlyle Global Market Strategies CLO 2014-4-R, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 22.15%, due 7/15/2030)(5)(6)(14)",6/29/2018,25534,58915,16941,% of Net Assets,18770,5.8%,0.6%,34054.0,,1.0%,,,,,,,
126,"Carlyle Global Market Strategies CLO 2014-4-R, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 22.15%, due 7/15/2030)(5)(6)(14)",6/29/2018,25534,58915,16941,% of Net Assets,18770,5.8%,0.6%,34054.0,,1.0%,,,,,,,
127,"Carlyle Global Market Strategies CLO 2016-3, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 16.72%, due 10/20/2029)(5)(6)(14)",9/13/2016,32200,58915,33708,% of Net Assets,28846,5.8%,0.9%,34054.0,,1.0%,,,,,,,
128,"Carlyle Global Market Strategies CLO 2016-3, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 16.72%, due 10/20/2029)(5)(6)(14)",9/13/2016,32200,58915,33708,% of Net Assets,28846,5.8%,0.9%,34054.0,,1.0%,,,,,,,
129,CCPI Inc.(19),"Electronic Equipment, Instruments & Components",Escrow Receivable,2/28/2019,32200,58915,-,% of Net Assets,2192,5.8%,0.1%,34054.0,,1.0%,,,,,,,
130,CCPI Inc.(19),"Electronic Equipment, Instruments & Components",Escrow Receivable,2/28/2019,32200,58915,-,% of Net Assets,2192,5.8%,0.1%,34054.0,,1.0%,,,,,,,
131,"CCS-CMGC Holdings, Inc.",Health Care Providers & Services,"Second Lien Term Loan (11.50% (LIBOR + 9.00%), due 10/1/2026)(3)(8)(13)",10/12/2018,35000,58915,34340,% of Net Assets,33688,5.8%,1.0%,34054.0,,1.0%,,,,,,,
132,"CCS-CMGC Holdings, Inc.",Health Care Providers & Services,"Second Lien Term Loan (11.50% (LIBOR + 9.00%), due 10/1/2026)(3)(8)(13)",10/12/2018,35000,58915,34340,% of Net Assets,33688,5.8%,1.0%,34054.0,,1.0%,,,,,,,
133,Cent CLO 21 Limited,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 17.44%, due 7/27/2030)(5)(6)(14)",6/18/2014,49552,58915,37983,% of Net Assets,30930,5.8%,0.9%,34054.0,,1.0%,,,,,,,
134,Cent CLO 21 Limited,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 17.44%, due 7/27/2030)(5)(6)(14)",6/18/2014,49552,58915,37983,% of Net Assets,30930,5.8%,0.9%,34054.0,,1.0%,,,,,,,
135,Cent CLO 21 Limited,Structured Finance,"Rated Secured Structured Note (11.92% (LIBOR + 8.65%), due 7/27/2030)(6)(11)(14)(37)",7/27/2018,10591,58915,9999,% of Net Assets,10750,5.8%,0.3%,34054.0,,1.0%,,,,,,,
136,Cent CLO 21 Limited,Structured Finance,"Rated Secured Structured Note (11.92% (LIBOR + 8.65%), due 7/27/2030)(6)(11)(14)(37)",7/27/2018,10591,58915,9999,% of Net Assets,10750,5.8%,0.3%,34054.0,,1.0%,,,,,,,
137,Centerfield Media Holding Company(35),IT Services,"Senior Secured Term Loan A (9.81% (LIBOR + 7.00% with 2.00% LIBOR floor), due 1/17/2022)(3)(11)",1/17/2017,74451,58915,74451,% of Net Assets,74451,5.8%,2.2%,34054.0,,1.0%,,,,,,,
138,"Senior Secured Term Loan B (15.31% (LIBOR + 12.50% with 2.00% LIBOR floor), due 1/17/2022)(11)",1/17/2017,78100,1/17/2017,78100,58915,78100,% of Net Assets,2.4%,5.8%,2.2%,34054.0,,1.0%,,,,,,,
139,"Senior Secured Term Loan B (15.31% (LIBOR + 12.50% with 2.00% LIBOR floor), due 1/17/2022)(11)",1/17/2017,78100,1/17/2017,78100,58915,152551,% of Net Assets,152551,5.8%,4.6%,34054.0,,1.0%,,,,,,,
140,"CIFC Funding 2013-III-R, Ltd. (f/k/a CIFC Funding 2013-III, Ltd.)",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 15.38%, due 4/24/2031)(5)(14)",4/5/2018,44100,58915,29369,% of Net Assets,25437,5.8%,0.8%,34054.0,,1.0%,,,,,,,
141,"CIFC Funding 2013-III-R, Ltd. (f/k/a CIFC Funding 2013-III, Ltd.)",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 15.38%, due 4/24/2031)(5)(14)",4/5/2018,44100,58915,29369,% of Net Assets,25437,5.8%,0.8%,34054.0,,1.0%,,,,,,,
142,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(53),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,25437,5.8%,0.8%,34054.0,,1.0%,,,,,,,
143,"CIFC Funding 2013-IV, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 17.09%, due 4/28/2031)(5)(14)",11/14/2013,Principal Value,45500,Fair  Value(2),% of Net Assets,32365,5.8%,0.8%,27655.0,,0.8%,,,,,,,
144,"CIFC Funding 2013-IV, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 17.09%, due 4/28/2031)(5)(14)",11/14/2013,Principal Value,45500,32365,% of Net Assets,27655,5.8%,0.8%,27655.0,,0.8%,,,,,,,
145,"CIFC Funding 2014-IV-R, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 14.88%, due 10/17/2030)(5)(6)(14)",9/3/2014,44467,45500,30424,% of Net Assets,24138,5.8%,0.7%,27655.0,,0.8%,,,,,,,
146,"CIFC Funding 2014-IV-R, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 14.88%, due 10/17/2030)(5)(6)(14)",9/3/2014,44467,45500,30424,% of Net Assets,24138,5.8%,0.7%,27655.0,,0.8%,,,,,,,
147,"CIFC Funding 2014-V, Ltd.",Structured Finance,"Rated Secured Structured Note (11.31% (LIBOR + 8.50%), due 10/17/2031)(6)(11)(14)(37)",9/27/2018,10250,45500,9962,% of Net Assets,10349,5.8%,0.3%,27655.0,,0.8%,,,,,,,
148,"CIFC Funding 2014-V, Ltd.",Structured Finance,"Rated Secured Structured Note (11.31% (LIBOR + 8.50%), due 10/17/2031)(6)(11)(14)(37)",9/27/2018,10250,45500,9962,% of Net Assets,10349,5.8%,0.3%,27655.0,,0.8%,,,,,,,
149,"CIFC Funding 2016-I, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 14.50%, due 10/21/2028)(5)(6)(14)",12/21/2016,34000,45500,31258,% of Net Assets,29384,5.8%,0.9%,27655.0,,0.8%,,,,,,,
150,"CIFC Funding 2016-I, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 14.50%, due 10/21/2028)(5)(6)(14)",12/21/2016,34000,45500,31258,% of Net Assets,29384,5.8%,0.9%,27655.0,,0.8%,,,,,,,
151,"Cinedigm DC Holdings, LLC",Entertainment,"Senior Secured Term Loan (11.63% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)(11)(46)",2/28/2013,20627,45500,20577,% of Net Assets,20627,5.8%,0.6%,27655.0,,0.8%,,,,,,,
152,"Cinedigm DC Holdings, LLC",Entertainment,"Senior Secured Term Loan (11.63% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)(11)(46)",2/28/2013,20627,45500,20577,% of Net Assets,20627,5.8%,0.6%,27655.0,,0.8%,,,,,,,
153,"Class Valuation, LLC (f/k/a Class Appraisal, LLC)",Real Estate Management & Development,"Revolving Line of Credit – $1,500 Commitment (10.86% (LIBOR + 8.25% with 1.50% LIBOR floor), due 3/12/2020)(11)(15)",3/12/2018,-,45500,-,% of Net Assets,-,5.8%,-%,27655.0,,0.8%,,,,,,,
154,"Senior Secured Term Loan (10.86% (LIBOR + 8.25% with 1.50% LIBOR floor), due 3/10/2023)(3)(11)",3/12/2018,41160,3/12/2018,41160,45500,41160,% of Net Assets,1.2%,5.8%,-%,27655.0,,0.8%,,,,,,,
155,"Senior Secured Term Loan (10.86% (LIBOR + 8.25% with 1.50% LIBOR floor), due 3/10/2023)(3)(11)",3/12/2018,41160,3/12/2018,41160,45500,41160,% of Net Assets,41160,5.8%,1.2%,27655.0,,0.8%,,,,,,,
156,Columbia Cent CLO 27 Limited,Structured Finance,"Rated Secured Structured Note (11.12% (LIBOR + 8.29%), due 10/25/2028)(11)(14)(37)",10/25/2018,7450,45500,7237,% of Net Assets,7480,5.8%,0.2%,27655.0,,0.8%,,,,,,,
157,Columbia Cent CLO 27 Limited,Structured Finance,"Rated Secured Structured Note (11.12% (LIBOR + 8.29%), due 10/25/2028)(11)(14)(37)",10/25/2018,7450,45500,7237,% of Net Assets,7480,5.8%,0.2%,27655.0,,0.8%,,,,,,,
158,Columbia Cent CLO 27 Limited,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 18.68%, due10/25/2028)(5)(14)",1/15/2014,40275,45500,22735,% of Net Assets,25977,5.8%,0.8%,27655.0,,0.8%,,,,,,,
159,Columbia Cent CLO 27 Limited,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 18.68%, due10/25/2028)(5)(14)",1/15/2014,40275,45500,22735,% of Net Assets,25977,5.8%,0.8%,27655.0,,0.8%,,,,,,,
160,"Coverall North America, Inc.",Commercial Services & Supplies,"Senior Secured Term Loan A (8.81% (LIBOR + 6.00% with 1.00% LIBOR floor), due 11/02/2020)(3)(11)",11/2/2015,11787,45500,11787,% of Net Assets,11787,5.8%,0.4%,27655.0,,0.8%,,,,,,,
161,"Senior Secured Term Loan B (13.81% (LIBOR + 11.00% with 1.00% LIBOR floor), due 11/02/2020)(3)(11)",11/2/2015,23813,11/2/2015,23813,45500,23813,% of Net Assets,0.7%,5.8%,0.4%,27655.0,,0.8%,,,,,,,
162,"Senior Secured Term Loan B (13.81% (LIBOR + 11.00% with 1.00% LIBOR floor), due 11/02/2020)(3)(11)",11/2/2015,23813,11/2/2015,23813,45500,35600,% of Net Assets,35600,5.8%,1.1%,27655.0,,0.8%,,,,,,,
163,CP VI Bella Midco,IT Services,"Second Lien Term Loan (9.25% (LIBOR + 6.75%), due 12/29/2025)(3)(8)(13)",12/28/2017,11500,45500,11487,% of Net Assets,11487,5.8%,0.3%,27655.0,,0.8%,,,,,,,
164,CP VI Bella Midco,IT Services,"Second Lien Term Loan (9.25% (LIBOR + 6.75%), due 12/29/2025)(3)(8)(13)",12/28/2017,11500,45500,11487,% of Net Assets,11487,5.8%,0.3%,27655.0,,0.8%,,,,,,,
165,"Digital Room, LLC",Commercial Services & Supplies,"First Lien Term Loan (7.50% (LIBOR + 5.00% with 1.00% LIBOR floor), due 12/29/2023)(3)(8)(13)",2/9/2018,9875,45500,9795,% of Net Assets,9875,5.8%,0.3%,27655.0,,0.8%,,,,,,,
166,"Second Lien Term Loan (11.25% (LIBOR + 8.75% with 1.00% LIBOR floor), due 12/29/2024)(3)(8)(13)",2/8/2018,57100,2/9/2018,56389,45500,57100,% of Net Assets,1.7%,5.8%,0.3%,27655.0,,0.8%,,,,,,,
167,"Second Lien Term Loan (11.25% (LIBOR + 8.75% with 1.00% LIBOR floor), due 12/29/2024)(3)(8)(13)",2/8/2018,57100,2/9/2018,56389,66184,57100,66975,1.7%,2.0%,0.3%,27655.0,,0.8%,,,,,,,
168,"Dunn Paper, Inc.",Paper & Forest Products,"Second Lien Term Loan (11.25% (LIBOR + 8.75% with 1.00% LIBOR floor), due 8/26/2023)(3)(8)(13)",10/7/2016,11500,66184,11353,66975,11353,2.0%,0.3%,27655.0,,0.8%,,,,,,,
169,"Dunn Paper, Inc.",Paper & Forest Products,"Second Lien Term Loan (11.25% (LIBOR + 8.75% with 1.00% LIBOR floor), due 8/26/2023)(3)(8)(13)",10/7/2016,11500,11353,11353,11353,11353,0.3%,0.3%,27655.0,,0.8%,,,,,,,
170,"Dynatrace, LLC",Software,"Second Lien Term Loan (9.50% (LIBOR + 7.00%), due 8/23/2026)(3)(8)(13)",8/23/2018,2735,11353,2728,11353,2734,0.3%,0.1%,27655.0,,0.8%,,,,,,,
171,"Dynatrace, LLC",Software,"Second Lien Term Loan (9.50% (LIBOR + 7.00%), due 8/23/2026)(3)(8)(13)",8/23/2018,2735,2728,2728,2734,2734,0.1%,0.1%,27655.0,,0.8%,,,,,,,
172,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(53),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,2734,0.1%,0.1%,27655.0,,0.8%,,,,,,,
173,"Easy Gardener Products, Inc.",Household Durables,"Senior Secured Term Loan (12.81% (LIBOR + 10.00% with 0.25% LIBOR floor), due 09/30/2020)(3)(11)",10/2/2015,Principal Value,16056,Fair  Value(2),% of Net Assets,16056,0.1%,0.1%,14765.0,,0.4%,,,,,,,
174,"Easy Gardener Products, Inc.",Household Durables,"Senior Secured Term Loan (12.81% (LIBOR + 10.00% with 0.25% LIBOR floor), due 09/30/2020)(3)(11)",10/2/2015,Principal Value,16056,Fair  Value(2),14765,16056,0.4%,0.1%,14765.0,,0.4%,,,,,,,
175,"Engine Group, Inc.(7)",Media,"Senior Secured Term Loan (7.60% (LIBOR + 5.00% with 1.00% LIBOR floor), due 9/15/2022)(8)(11)",9/25/2017,4391,16056,4391,14765,3954,0.4%,0.1%,14765.0,,0.4%,,,,,,,
176,"Second Lien Term Loan (11.60% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/15/2023)(3)(8)(11)",9/25/2017,35000,9/25/2017,35000,16056,28407,14765,0.9%,0.4%,0.1%,14765.0,,0.4%,,,,,,,
177,"Second Lien Term Loan (11.60% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/15/2023)(3)(8)(11)",9/25/2017,35000,9/25/2017,35000,39391,28407,32361,0.9%,1.0%,0.1%,14765.0,,0.4%,,,,,,,
178,EXC Holdings III Corp,"Technology Hardware, Storage & Peripherals","Second Lien Term Loan (10.31% (LIBOR + 7.50% with 1.00% LIBOR floor), due 12/01/2025)(3)(8)(11)",12/5/2017,12500,39391,12396,32361,12396,1.0%,0.4%,14765.0,,0.4%,,,,,,,
179,EXC Holdings III Corp,"Technology Hardware, Storage & Peripherals","Second Lien Term Loan (10.31% (LIBOR + 7.50% with 1.00% LIBOR floor), due 12/01/2025)(3)(8)(11)",12/5/2017,12500,12396,12396,12396,12396,0.4%,0.4%,14765.0,,0.4%,,,,,,,
180,"Galaxy XV CLO, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 12.31%, due 10/15/2030)(5)(14)",3/14/2013,50525,12396,35806,12396,28328,0.4%,0.9%,14765.0,,0.4%,,,,,,,
181,"Galaxy XV CLO, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 12.31%, due 10/15/2030)(5)(14)",3/14/2013,50525,35806,35806,28328,28328,0.9%,0.9%,14765.0,,0.4%,,,,,,,
182,"Galaxy XXVII CLO, Ltd. (f/k/a Galaxy XVI CLO, Ltd.)",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 11.50%, due 5/16/2031)(5)(14)",4/17/2018,24575,35806,16735,28328,13062,0.9%,0.4%,14765.0,,0.4%,,,,,,,
183,"Galaxy XXVII CLO, Ltd. (f/k/a Galaxy XVI CLO, Ltd.)",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 11.50%, due 5/16/2031)(5)(14)",4/17/2018,24575,16735,16735,13062,13062,0.4%,0.4%,14765.0,,0.4%,,,,,,,
184,"Galaxy XXVIII CLO, Ltd. (f/k/a Galaxy XVII CLO, Ltd.)",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 10.99%, due 7/15/2031)(5)(6)(14)",6/27/2014,39905,16735,29748,13062,20516,0.4%,0.6%,14765.0,,0.4%,,,,,,,
185,"Galaxy XXVIII CLO, Ltd. (f/k/a Galaxy XVII CLO, Ltd.)",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 10.99%, due 7/15/2031)(5)(6)(14)",6/27/2014,39905,29748,29748,20516,20516,0.6%,0.6%,14765.0,,0.4%,,,,,,,
186,"Galaxy XXVIII CLO, Ltd.",Structured Finance,"Rated Secured Structured Note (11.96% (LIBOR + 8.48%), due 7/15/2031)(6)(11)(14)(37)",7/16/2018,6658,29748,6187,20516,6784,0.6%,0.2%,14765.0,,0.4%,,,,,,,
187,"Galaxy XXVIII CLO, Ltd.",Structured Finance,"Rated Secured Structured Note (11.96% (LIBOR + 8.48%), due 7/15/2031)(6)(11)(14)(37)",7/16/2018,6658,6187,6187,6784,6784,0.2%,0.2%,14765.0,,0.4%,,,,,,,
188,Global Tel*Link Corporation,Diversified Telecommunication Services,"Second Lien Term Loan (10.75% (LIBOR + 8.25%), due 11/29/2026)(3)(8)(13)",12/4/2018,26750,6187,26296,6784,26296,0.2%,0.8%,14765.0,,0.4%,,,,,,,
189,Global Tel*Link Corporation,Diversified Telecommunication Services,"Second Lien Term Loan (10.75% (LIBOR + 8.25%), due 11/29/2026)(3)(8)(13)",12/4/2018,26750,26296,26296,26296,26296,0.8%,0.8%,14765.0,,0.4%,,,,,,,
190,"GlobalTranz Enterprises, Inc.",Air Freight & Logistics,"Second Lien Term Loan (10.50% (LIBOR + 8.00%), due 10/16/2026)(3)(8)(13)",10/25/2018,12500,26296,12322,26296,12704,0.8%,0.4%,14765.0,,0.4%,,,,,,,
191,"GlobalTranz Enterprises, Inc.",Air Freight & Logistics,"Second Lien Term Loan (10.50% (LIBOR + 8.00%), due 10/16/2026)(3)(8)(13)",10/25/2018,12500,12322,12322,12704,12704,0.4%,0.4%,14765.0,,0.4%,,,,,,,
192,"H.I.G. ECI Merger Sub, Inc.",IT Services,"Senior Secured Term Loan A (8.31% (LIBOR + 5.50% with 1.50% LIBOR floor), due 5/31/2023)(3)(11)",5/31/2018,44352,12322,44352,12704,44352,0.4%,1.3%,14765.0,,0.4%,,,,,,,
193,"Senior Secured Term Loan B (13.31% (LIBOR + 10.50% with 1.50% LIBOR floor), due 5/31/2023)(3)(11)",5/31/2018,29900,5/31/2018,29900,12322,29416,12704,0.9%,0.4%,1.3%,14765.0,,0.4%,,,,,,,
194,"Senior Secured Term Loan B (13.31% (LIBOR + 10.50% with 1.50% LIBOR floor), due 5/31/2023)(3)(11)",5/31/2018,29900,5/31/2018,29900,74252,29416,73768,0.9%,2.2%,1.3%,14765.0,,0.4%,,,,,,,
195,Halcyon Loan Advisors Funding 2012-1 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 8/15/2023)(5)(14)(17)",8/21/2012,23188,74252,3804,73768,564,2.2%,-%,14765.0,,0.4%,,,,,,,
196,Halcyon Loan Advisors Funding 2012-1 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 8/15/2023)(5)(14)(17)",8/21/2012,23188,3804,3804,564,564,-%,-%,14765.0,,0.4%,,,,,,,
197,Halcyon Loan Advisors Funding 2013-1 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 4/15/2025)(5)(14)(17)",3/28/2013,40400,3804,20218,564,8841,-%,0.3%,14765.0,,0.4%,,,,,,,
198,Halcyon Loan Advisors Funding 2013-1 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 4/15/2025)(5)(14)(17)",3/28/2013,40400,20218,20218,8841,8841,0.3%,0.3%,14765.0,,0.4%,,,,,,,
199,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(53),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,8841,0.3%,0.3%,14765.0,,0.4%,,,,,,,
200,Halcyon Loan Advisors Funding 2014-1 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 4/18/2026)(5)(14)(17)",3/6/2014,Principal Value,24500,Fair  Value(2),% of Net Assets,12130,0.3%,0.3%,5446.0,,0.2%,,,,,,,
201,Halcyon Loan Advisors Funding 2014-1 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 4/18/2026)(5)(14)(17)",3/6/2014,Principal Value,12130,Fair  Value(2),5446,12130,0.2%,0.3%,5446.0,,0.2%,,,,,,,
202,Halcyon Loan Advisors Funding 2014-2 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 4/28/2025)(5)(6)(14)(17)",4/28/2014,41164,12130,21322,5446,5847,0.2%,0.2%,5446.0,,0.2%,,,,,,,
203,Halcyon Loan Advisors Funding 2014-2 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 4/28/2025)(5)(6)(14)(17)",4/28/2014,41164,21322,21322,5847,5847,0.2%,0.2%,5446.0,,0.2%,,,,,,,
204,Halcyon Loan Advisors Funding 2015-3 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 16.33%, due 10/18/2027)(5)(6)(14)",9/3/2015,39598,21322,33354,5847,29922,0.2%,0.9%,5446.0,,0.2%,,,,,,,
205,Halcyon Loan Advisors Funding 2015-3 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 16.33%, due 10/18/2027)(5)(6)(14)",9/3/2015,39598,33354,33354,29922,29922,0.9%,0.9%,5446.0,,0.2%,,,,,,,
206,"Halyard MD OPCO, LLC",Media,"Revolving Line of Credit – $2,000 Commitment (10.61% (LIBOR + 8.00%), due 2/6/2020)(11)(15)",8/6/2018,-,33354,-,29922,-,0.9%,-%,5446.0,,0.2%,,,,,,,
207,"First Lien Term Loan (10.61% (LIBOR + 8.00% with 2.00% LIBOR floor), due 8/6/2023)(3)(11)",8/6/2018,11700,8/6/2018,11700,33354,11700,29922,0.4%,0.9%,-%,5446.0,,0.2%,,,,,,,
208,"First Lien Term Loan (10.61% (LIBOR + 8.00% with 2.00% LIBOR floor), due 8/6/2023)(3)(11)",8/6/2018,11700,8/6/2018,11700,11700,11700,11700,0.4%,0.4%,-%,5446.0,,0.2%,,,,,,,
209,"Harbortouch Payments, LLC",Commercial Services & Supplies,Escrow Receivable,3/31/2014,-,11700,-,11700,1008,0.4%,-%,5446.0,,0.2%,,,,,,,
210,"Harbortouch Payments, LLC",Commercial Services & Supplies,Escrow Receivable,3/31/2014,-,-,-,1008,1008,-%,-%,5446.0,,0.2%,,,,,,,
211,"HarbourView CLO VII-R, Ltd. (f/k/a HarbourView CLO VII, Ltd.)",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 20.98%, due 7/18/2031)(5)(6)(14)",6/10/2015,19025,-,13469,1008,12512,-%,0.4%,5446.0,,0.2%,,,,,,,
212,"HarbourView CLO VII-R, Ltd. (f/k/a HarbourView CLO VII, Ltd.)",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 20.98%, due 7/18/2031)(5)(6)(14)",6/10/2015,19025,13469,13469,12512,12512,0.4%,0.4%,5446.0,,0.2%,,,,,,,
213,"Help/Systems Holdings, Inc.",Software,"Second Lien Term Loan (10.25% (LIBOR + 7.75%), due 3/27/2026)(3)(8)(13)",4/17/2018,12499,13469,12455,12512,12455,0.4%,0.4%,5446.0,,0.2%,,,,,,,
214,"Help/Systems Holdings, Inc.",Software,"Second Lien Term Loan (10.25% (LIBOR + 7.75%), due 3/27/2026)(3)(8)(13)",4/17/2018,12499,12455,12455,12455,12455,0.4%,0.4%,5446.0,,0.2%,,,,,,,
215,"Ingenio, LLC",Interactive Media & Services,"Senior Secured Term Loan (10.11% (LIBOR + 7.50% with 1.25% LIBOR floor), due 9/26/2022)(3)(8)(11)",9/25/2017,9647,12455,9647,12455,9647,0.4%,0.3%,5446.0,,0.2%,,,,,,,
216,"Ingenio, LLC",Interactive Media & Services,"Senior Secured Term Loan (10.11% (LIBOR + 7.50% with 1.25% LIBOR floor), due 9/26/2022)(3)(8)(11)",9/25/2017,9647,9647,9647,9647,9647,0.3%,0.3%,5446.0,,0.2%,,,,,,,
217,"Inpatient Care Management Company, LLC",Health Care Providers & Services,"Senior Secured Term Loan (10.81% (LIBOR + 8.00% with 1.00% LIBOR floor), due 6/8/2021)(3)(11)",6/8/2016,19583,9647,19583,9647,19583,0.3%,0.6%,5446.0,,0.2%,,,,,,,
218,"Inpatient Care Management Company, LLC",Health Care Providers & Services,"Senior Secured Term Loan (10.81% (LIBOR + 8.00% with 1.00% LIBOR floor), due 6/8/2021)(3)(11)",6/8/2016,19583,19583,19583,19583,19583,0.6%,0.6%,5446.0,,0.2%,,,,,,,
219,"Janus International Group, LLC",Building Products,"Second Lien Term Loan (10.25% (LIBOR + 7.75% with 1.00% LIBOR floor), due 2/12/2026)(3)(8)(13)",2/22/2018,20000,19583,19836,19583,19836,0.6%,0.6%,5446.0,,0.2%,,,,,,,
220,"Janus International Group, LLC",Building Products,"Second Lien Term Loan (10.25% (LIBOR + 7.75% with 1.00% LIBOR floor), due 2/12/2026)(3)(8)(13)",2/22/2018,20000,19836,19836,19836,19836,0.6%,0.6%,5446.0,,0.2%,,,,,,,
221,JD Power and Associates,Capital Markets,"Second Lien Term Loan (11.00% (LIBOR + 8.50% with 1.00% LIBOR floor), due 9/7/2024)(3)(8)(13)",9/16/2016,25222,19836,25079,19836,25222,0.6%,0.8%,5446.0,,0.2%,,,,,,,
222,JD Power and Associates,Capital Markets,"Second Lien Term Loan (11.00% (LIBOR + 8.50% with 1.00% LIBOR floor), due 9/7/2024)(3)(8)(13)",9/16/2016,25222,25079,25079,25222,25222,0.8%,0.8%,5446.0,,0.2%,,,,,,,
223,Jefferson Mill CLO Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 13.79%, due 10/20/2031)(5)(6)(14)",7/28/2015,23594,25079,18190,25222,12859,0.8%,0.4%,5446.0,,0.2%,,,,,,,
224,Jefferson Mill CLO Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 13.79%, due 10/20/2031)(5)(6)(14)",7/28/2015,23594,18190,18190,12859,12859,0.4%,0.4%,5446.0,,0.2%,,,,,,,
225,"K&N Parent, Inc.",Auto Components,"Second Lien Term Loan (11.25% (LIBOR + 8.75% with 1.00% LIBOR floor), due 10/21/2024)(3)(8)(13)",10/20/2016,25887,18190,25430,12859,25430,0.4%,0.8%,5446.0,,0.2%,,,,,,,
226,"K&N Parent, Inc.",Auto Components,"Second Lien Term Loan (11.25% (LIBOR + 8.75% with 1.00% LIBOR floor), due 10/21/2024)(3)(8)(13)",10/20/2016,25887,25430,25430,25430,25430,0.8%,0.8%,5446.0,,0.2%,,,,,,,
