,0,1,2,3,4,5,6,7,8,9,10,11
243,"Senior Secured Term Loan B (12.50% (LIBOR + 11.00% with 1.50% LIBOR floor) plus 2.00% PIK, due 8/9/2018)(3)(4)",40562,,40562,,40562,,1.1%,,,,
244,,,,,76794,,76594,,2.1%,,,
245,"Maverick Healthcare Equity, LLC",Arizona / Healthcare,"Preferred Units (1,250,000 units)",,1252,,1997,,0.1%,,,
246,"Class A Common Units (1,250,000 units)",,-,,-,,-%,,,,,
247,,,,,1252,,1997,,0.1%,,,
248,Mountain View CLO 2013-I Ltd.,Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 18.13%)(11)(22)",43650,,38274,,41698,,1.1%,,
249,,,,,38274,,41698,,1.1%,,,
250,"Nathan's Famous, Inc.",New York / Food Products,"Senior Secured Notes (10.00%, due 3/15/2020)(16)",3000,,3000,,3000,,0.1%,,
251,,,,,3000,,3000,,0.1%,,,
252,NCP Finance Limited Partnership(23),Ohio / Consumer Finance,"Subordinated Secured Term Loan (11.00% (LIBOR + 9.75% with 1.25% LIBOR floor), due 9/30/2018)(3)(4)(16)(22)",16346,,16098,,16346,,0.4%,,
253,,,,,16098,,16346,,0.4%,,,
254,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
255,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
256,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
257,"New Century Transportation, Inc.",New Jersey / Transportation,"Senior Subordinated Term Loan (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 4.00% PIK, in non-accrual status effective 4/1/2014, due 2/3/2018)(4)",,980,,,980,,,-,-%
258,,,,,980,,-,,-%,,,
259,"Nixon, Inc.",California / Durable Consumer Products,"Senior Secured Term Loan (8.75% plus 2.75% PIK, due 4/16/2018)(3)(16)",13828,,13641,,13641,,0.4%,,
260,,,,,13641,,13641,,0.4%,,,
261,"Octagon Investment Partners XV, Ltd.",Cayman Islands / Diversified Financial Services,"Income Notes (Residual Interest, current yield 22.03%)(11)(22)",26901,,23438,,24764,,0.7%,,
262,,,,,23438,,24764,,0.7%,,,
263,Onyx Payments(44),Texas / Diversified Financial Services,"Revolving Line of Credit – $5,000 Commitment (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 9/10/2015)(4)(25)(26)",2000,,2000,,2000,,0.1%,,
264,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 9/10/2019)(3)(4)",53617,,53617,,53617,,1.4%,,,,
265,"Senior Secured Term Loan B (13.50% (LIBOR + 12.50% with 1.00% LIBOR floor), due 9/10/2019)(4)",59389,,59389,,59389,,1.6%,,,,
266,,,,,115006,,115006,,3.1%,,,
267,Pacific World Corporation,California / Personal & Nondurable Consumer Products,"Revolving Line of Credit – $15,000 Commitment (8.00% (LIBOR + 7.00% with 1.00% LIBOR floor), due 9/26/2020)(4)(25)(26)",2500,,2500,,2500,,0.1%,,
268,"Senior Secured Term Loan A (6.00% (LIBOR + 5.00% with 1.00% LIBOR floor), due 9/26/2020)(4)",99500,,99500,,98192,,2.6%,,,,
269,"Senior Secured Term Loan B (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/26/2020)(3)(4)",99500,,99500,,96423,,2.6%,,,,
270,,,,,201500,,197115,,5.3%,,,
271,"Pelican Products, Inc.",California / Durable Consumer Products,"Second Lien Term Loan (9.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 4/9/2021)(4)(16)",17500,,17483,,17399,,0.5%,,
272,,,,,17483,,17399,,0.5%,,,
273,"PGX Holdings, Inc.(28)",Utah / Consumer Services,"Second Lien Term Loan (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/29/2021)(3)(4)",135000,,135000,,135000,,3.7%,,
274,,,,,135000,,135000,,3.7%,,,
275,Photonis Technologies SAS,France / Aerospace & Defense,"First Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)(4)(16)(22)",10369,,10131,,10145,,0.3%,,
276,,,,,10131,,10145,,0.3%,,,
277,Pinnacle (US) Acquisition Co. Limited,Texas / Software & Computer Services,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 8/3/2020)(4)(16)",7037,,6885,,6321,,0.2%,,
278,,,,,6885,,6321,,0.2%,,,
279,"PrimeSport, Inc.","Georgia / Hotels, Restaurants & Leisure","Revolving Line of Credit – $15,000 Commitment (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 7/31/2015)(4)(25)(26)",5000,,5000,,5000,,0.1%,,
280,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 2/11/2021)(3)(4)",74313,,74313,,74313,,2.0%,,,,
281,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 2/11/2021)(3)(4)",74500,,74500,,74500,,2.0%,,,,
282,,,,,153813,,153813,,4.1%,,,
283,Prince Mineral Holding Corp.,New York / Metal Services & Minerals,"Senior Secured Term Loan (11.50%, due 12/15/2019)(16)",10000,,9912,,9700,,0.3%,,
284,,,,,9912,,9700,,0.3%,,,
285,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
286,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
287,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
288,"Rocket Software, Inc.",Massachusetts / Software & Computer Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)(3)(4)(16)",,20000,,,19790,,,20000.0,0.5%
289,,,,,19790,,20000,,0.5%,,,
290,"Royal Adhesives & Sealants, LLC",Indiana / Chemicals,"Second Lien Term Loan (9.75% (LIBOR + 8.50% with 1.25% LIBOR floor), due 1/31/2019)(4)(16)",20000,,19695,,20000,,0.5%,,
291,,,,,19695,,20000,,0.5%,,,
292,"Ryan, LLC",Texas / Business Services,"Subordinated Unsecured Notes (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 3.00% PIK, due 6/30/2018)(4)",72153,,72153,,72153,,2.0%,,
293,,,,,72153,,72153,,2.0%,,,
294,"Sandow Media, LLC",Florida / Media,"Senior Secured Term Loan (12.00%, due 5/8/2018)",24425,,24425,,24913,,0.7%,,
295,,,,,24425,,24913,,0.7%,,,
296,"Security Alarm Financing Enterprises, L.P.(45)",California / Consumer Services,"Senior Subordinated Note (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 12/19/2020)(4)",25000,,25000,,25000,,0.7%,,
297,,,,,25000,,25000,,0.7%,,,
298,Small Business Whole Loan Portfolio(19),New York / Diversified Financial Services,92 small business loans purchased from Direct Capital Corporation,1057,,1057,,658,,-%,,
299,"1,100 small business loans purchased from On Deck Capital, Inc.",39263,,39263,,37632,,1.0%,,,,
300,,,,,40320,,38290,,1.0%,,,
301,"Spartan Energy Services, Inc.",Louisiana / Energy,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 12/28/2017)(3)(4)",14024,,14024,,13929,,0.4%,,
302,"Senior Secured Term Loan B (11.00% (LIBOR + 10.00% with 1.00% LIBOR floor), due 12/28/2017)(3)(4)",14024,,14024,,14024,,0.4%,,,,
303,,,,,28048,,27953,,0.8%,,,
304,Speedy Group Holdings Corp.,Canada / Consumer Finance,"Senior Unsecured Notes (12.00%, due 11/15/2017)(16)(22)",15000,,15000,,15000,,0.4%,,
305,,,,,15000,,15000,,0.4%,,,
306,"Stauber Performance Ingredients, Inc.",California / Food Products,"Senior Secured Term Loan A (7.50% (LIBOR + 6.50% with 1.00% LIBOR floor), due 11/25/2019)(3)(4)",11082,,11082,,11082,,0.3%,,
307,"Senior Secured Term Loan B (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 11/25/2019)(3)(4)",11138,,11138,,11138,,0.3%,,,,
308,,,,,22220,,22220,,0.6%,,,
309,"Stryker Energy, LLC",Ohio / Oil & Gas Production,Overriding Royalty Interests(18),,,-,,-,,-%,,
310,,,,,-,,-,,-%,,,
311,Sudbury Mill CLO Ltd.,Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 15.59%)(11)(22)",28200,,22954,,24839,,0.7%,,
312,,,,,22954,,24839,,0.7%,,,
313,Symphony CLO IX Ltd.,Cayman Islands / Diversified Financial Services,"Preference Shares (Residual Interest, current yield 20.72%)(11)(22)",45500,,35659,,41533,,1.1%,,
314,,,,,35659,,41533,,1.1%,,,
315,Symphony CLO XIV Ltd.,Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 11.07%)(11)(22)",49250,,46274,,46491,,1.3%,,
316,,,,,46274,,46491,,1.3%,,,
317,"Symphony CLO XV, Ltd.",Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 11.13%)(11)(22)",50250,,49066,,47883,,1.3%,,
318,,,,,49066,,47883,,1.3%,,,
319,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
320,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
321,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
322,"System One Holdings, LLC",Pennsylvania / Business Services,"Senior Secured Term Loan (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 11/17/2020)(3)(4)",,68146,,,68146,,,68146.0,1.8%
323,"Delayed Draw Term Loan – $11,500 Commitment (expires 12/31/2015)(25)",-,,-,,-,,-%,,,,
324,,,,,68146,,68146,,1.8%,,,
325,"Targus Group International, Inc.",California / Durable Consumer Products,"First Lien Term Loan (11.75% (PRIME + 8.50%) plus 1.00% PIK and 2.00% default interest, due 5/24/2016)(3)(4)(16)",21434,,21296,,16722,,0.5%,,
326,,,,,21296,,16722,,0.5%,,,
327,TB Corp.,"Texas / Hotels, Restaurants & Leisure","Senior Subordinated Note (12.00% plus 1.50% PIK, due 12/19/2018)(3)",23628,,23628,,23628,,0.6%,,
328,,,,,23628,,23628,,0.6%,,,
329,"Therakos, Inc.",New Jersey / Healthcare,"Second Lien Term Loan (10.75% (LIBOR + 9.50% with 1.25% LIBOR floor), due 6/27/2018)(4)(16)",13000,,12796,,13000,,0.4%,,
330,,,,,12796,,13000,,0.4%,,,
331,"Tolt Solutions, Inc.",South Carolina / Business Services,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 3/7/2019)(3)(4)",47971,,47971,,47416,,1.3%,,
332,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 3/7/2019)(3)(4)",48900,,48900,,48107,,1.3%,,,,
333,,,,,96871,,95523,,2.6%,,,
334,Traeger Pellet Grills LLC,Oregon / Durable Consumer Products,"Senior Secured Term Loan A (6.50% (LIBOR + 4.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)",28425,,28425,,28425,,0.8%,,
335,"Senior Secured Term Loan B (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)",29475,,29475,,29475,,0.8%,,,,
336,,,,,57900,,57900,,1.6%,,,
337,"Transaction Network Services, Inc.",Virginia / Telecommunication Services,"Second Lien Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 8/14/2020)(4)(16)",4595,,4572,,4595,,0.1%,,
338,,,,,4572,,4595,,0.1%,,,
339,"Trinity Services Group, Inc.(14)",Florida / Food Products,"Revolving Line of Credit – $10,000 Commitment (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 4/13/2015)(4)(25)(26)",-,,-,,-,,-%,,
340,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 8/13/2019)(4)",98755,,98755,,98755,,2.7%,,,,
341,"Senior Secured Term Loan B (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor), due 8/13/2019)(3)(4)",100000,,100000,,100000,,2.7%,,,,
342,,,,,198755,,198755,,5.4%,,,
343,"United Sporting Companies, Inc.(5)",South Carolina / Durable Consumer Products,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)(3)(4)",160000,,160000,,154758,,4.2%,,
344,,,,,160000,,154758,,4.2%,,,
345,"United States Environmental Services, LLC",Texas / Commercial Services,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor) plus 2.00% default interest, due 3/31/2019)(3)(4)",23550,,23550,,20627,,0.5%,,
346,"Senior Secured Term Loan B (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor) plus 2.00% default interest, due 3/31/2019)(3)(4)",36000,,36000,,27762,,0.8%,,,,
347,,,,,59550,,48389,,1.3%,,,
348,Venio LLC,Pennsylvania / Business Services,"Second Lien Term Loan (12.00% (LIBOR + 9.50% with 2.50% LIBOR floor), due 2/19/2020)(3)(4)",17000,,17000,,16708,,0.5%,,
349,,,,,17000,,16708,,0.5%,,,
350,"Voya CLO 2012-2, Ltd.",Cayman Islands / Diversified Financial Services,"Income Notes (Residual Interest, current yield 19.11%)(11)(22)",38070,,29906,,33168,,0.9%,,
351,,,,,29906,,33168,,0.9%,,,
352,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
353,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
354,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
355,"Voya CLO 2012-3, Ltd.",Cayman Islands / Diversified Financial Services,"Income Notes (Residual Interest, current yield 16.46%)(11)(22)",,46632,,,37329,,,40246.0,1.1%
356,,,,,37329,,40246,,1.1%,,,
357,"Voya CLO 2012-4, Ltd.",Cayman Islands / Diversified Financial Services,"Income Notes (Residual Interest, current yield 18.90%)(11)(22)",40613,,33301,,36097,,1.0%,,
358,,,,,33301,,36097,,1.0%,,,
359,"Voya CLO 2014-1, Ltd.",Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 14.70%)(11)(22)",32383,,29652,,29657,,0.8%,,
360,,,,,29652,,29657,,0.8%,,,
361,Washington Mill CLO Ltd.,Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 14.02%)(11)(22)",22600,,19682,,21068,,0.6%,,
362,,,,,19682,,21068,,0.6%,,,
363,"Water Pik, Inc.",Colorado / Personal & Nondurable Consumer Products,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 1/8/2021)(4)(16)",9147,,8784,,8784,,0.2%,,
364,,,,,8784,,8784,,0.2%,,,
365,"Wheel Pros, LLC",Colorado / Business Services,"Senior Subordinated Secured Note (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 6/29/2020)(3)(4)",12000,,12000,,12000,,0.3%,,
366,"Delayed Draw Term Loan – $3,000 Commitment (expires 12/30/2015)(25)",-,,-,,-,,-%,,,,
367,,,,,12000,,12000,,0.3%,,,
368,Wind River Resources Corporation(39),Utah / Oil & Gas Production,"Senior Secured Note (13.00% (LIBOR + 7.50% with 5.50% LIBOR floor) plus 3.00% default interest on principal and 16.00% default interest on past due interest, in non-accrual status effective 12/1/2008, past due)(4)",3000,,3000,,-,,-%,,
369,Net Profits Interest (5% of Equity Distributions)(7),,-,,-,,-%,,,,,
370,,,,,3000,,-,,-%,,,
371,Total Non-Control/Non-Affiliate Investments (Level 3),,,4752089,,,4728137,,128.0%,,,
372,Total Level 3 Portfolio Investments,,,6589963,,,6602621,,178.7%,,,
