,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
210,Halcyon Loan Advisors Funding 2014-1 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 10.30%, due 4/18/2026)(5)(14)",24500,,14007,,11647,,0.3%,,,,,,,,
211,,,,,14007,,11647,,0.3%,,,,,,,,,
212,Halcyon Loan Advisors Funding 2014-2 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 8.64%, due 4/28/2025)(5)(6)(14)",41164,,24290,,19050,,0.6%,,,,,,,,
213,,,,,24290,,19050,,0.6%,,,,,,,,,
214,Halcyon Loan Advisors Funding 2015-3 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 19.80%, due 10/18/2027)(5)(6)(14)",39598,,34675,,32513,,1.0%,,,,,,,,
215,,,,,34675,,32513,,1.0%,,,,,,,,,
216,"Harbortouch Payments, LLC",Pennsylvania / Commercial Services & Supplies,Escrow Receivable,,-,,917,,-%,,,,,,,,,
217,,,,,-,,917,,-%,,,,,,,,,
218,"HarbourView CLO VII-R, Ltd. (f/k/a HarbourView CLO VII, Ltd.)",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 18.94%, due 7/18/2031)(5)(6)(14)",19025,,13411,,13689,,0.4%,,,,,,,,
219,,,,,13411,,13689,,0.4%,,,,,,,,,
220,"Help/Systems Holdings, Inc.",Minnesota / Software,"Second Lien Term Loan (9.84% (LIBOR + 7.75%, due 3/27/2026)(8)(13)",11293,,11244,,11293,,0.3%,,,,,,,,
221,,,,,11244,,11293,,0.3%,,,,,,,,,
222,Portfolio Company,Locale / Industry,Investments(1)(44),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,,,,,,,,,,,
223,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,,,,,,,
224,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,,,,,,,
225,"Ingenio, LLC",California / Internet Software & Services,"Senior Secured Term Loan (9.82% (LIBOR + 7.50% with 1.25% LIBOR floor), due 9/26/2022)(3)(8)(11)",,9647,,,9647.0,,,9647.0,,0.3%,,,,,
226,,,,,,9647,,9647.0,,0.3%,,,,,,,,
227,"Inpatient Care Management Company, LLC",Florida / Health Care Providers & Services,"Senior Secured Term Loan (10.31% (LIBOR + 8.00% with 1.00% LIBOR floor), due 6/8/2021)(3)(11)",23698,,23698,,23698.0,,0.7%,,,,,,,,
228,,,,,23698,,23698,,0.7%,,,,,,,,,
229,"Janus International Group, LLC",Georgia / Building Products,"Second Lien Term Loan (9.84% (LIBOR + 7.75% with 1.00% LIBOR floor), due 2/12/2026)(8)(13)",10000,,9905,,10000.0,,0.3%,,,,,,,,
230,,,,,,9905,,10000.0,,0.3%,,,,,,,,
231,JD Power and Associates,California / Capital Markets,"Second Lien Term Loan (10.59% (LIBOR + 8.50% with 1.00% LIBOR floor), due 9/7/2024)(3)(8)(13)",20000,,19799,,20000.0,,0.6%,,,,,,,,
232,,,,,19799,,20000,,0.6%,,,,,,,,,
233,Jefferson Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 7.20%, due 7/20/2027)(5)(6)(14)",19500,,16078,,12392.0,,0.4%,,,,,,,,
234,,,,,16078,,12392,,0.4%,,,,,,,,,
235,"K&N Parent, Inc.",California / Auto Components,"Second Lien Term Loan (11.08% (LIBOR + 8.75% with 1.00% LIBOR floor), due 10/21/2024)(3)(8)(11)",12887,,12681,,12887.0,,0.4%,,,,,,,,
236,,,,,12681,,12887,,0.4%,,,,,,,,,
237,Keystone Acquisition Corp.(36),Pennsylvania / Health Care Providers & Services,"Second Lien Term Loan (11.58% (LIBOR + 9.25% with 1.00% LIBOR floor), due 5/1/2025)(3)(8)(11)",50000,,50000,,50000.0,,1.5%,,,,,,,,
238,,,,,50000,,50000,,1.5%,,,,,,,,,
239,LCM XIV Ltd.,Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 16.28%, due 7/21/2031)(5)(14)",49934,,26516,,24257.0,,0.7%,,,,,,,,
240,,,,,26516,,24257,,0.7%,,,,,,,,,
241,"Madison Park Funding IX, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 57.45%, due 8/15/2022)(5)(14)",43110,,2058,,2200.0,,0.1%,,,,,,,,
242,,,,,2058,,2200,,0.1%,,,,,,,,,
243,"Maverick Healthcare Equity, LLC",Arizona / Health Care Providers & Services,"Preferred Units (10.00%, 1,250,000 units)(16)",,1252,,446,,-%,,,,,,,,,
244,"Class A Common Units (1,250,000 units)(16)",,-,,-,,-%,,,,,,,,,,,
245,,,,,1252,,446,,-%,,,,,,,,,
246,"MedMark Services, Inc.(51)",Texas / Health Care Providers & Services,"Second Lien Term Loan (10.55% (LIBOR + 8.25% with 1.00% LIBOR floor), due 3/1/2025)(3)(8)(11)",7000,,6933,,6933.0,,0.2%,,,,,,,,
247,,,,,,6933,,6933.0,,0.2%,,,,,,,,
248,"Memorial MRI & Diagnostic, LLC",Texas / Health Care Providers & Services,"Senior Secured Term Loan (10.83% (LIBOR + 8.50% with 1.00% LIBOR floor), due 3/16/2022)(11)",36925,,36925,,36925.0,,1.1%,,,,,,,,
249,,,,,36925,,36925,,1.1%,,,,,,,,,
250,Portfolio Company,Locale / Industry,Investments(1)(44),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,,,,,,,,,,,
251,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,,,,,,,
252,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,,,,,,,
253,"Mobile Posse, Inc.",Virginia / Media,"First Lien Term Loan (10.83% (LIBOR + 8.50% with 2.00% LIBOR floor), due 4/3/2023)(3)(11)",,27700,,,27700,,,27700.0,,0.8%,,,,,
254,,,,,27700,,27700,,0.8%,,,,,,,,,
255,Mountain View CLO 2013-I Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.66%, due 10/15/2030)(5)(14)",43650,,28357,,23267,,0.7%,,,,,,,,
256,,,,,28357,,23267,,0.7%,,,,,,,,,
257,Mountain View CLO IX Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 17.63%, due 7/15/2031)(5)(6)(14)",47830,,31528,,37333,,1.1%,,,,,,,,
258,,,,,31528,,37333,,1.1%,,,,,,,,,
259,"MRP Holdco, Inc.",Massachusetts / IT Services,"Senior Secured Term Loan A (6.59% (LIBOR + 4.50% with 1.50% LIBOR floor), due 4/17/2024)(3)(13)",43000,,43000,,43000,,1.3%,,,,,,,,
260,"Senior Secured Term Loan B (10.59% (LIBOR + 8.50% with 1.50% LIBOR floor), due 4/17/2024)(13)",43000,,43000,,43000,,1.3%,,,,,,,,,,
261,,,,,,86000,,86000,,2.6%,,,,,,,,
262,"Octagon Investment Partners XV, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 14.58%, due 7/19/2030)(5)(14)",42063,,31734,,26350,,0.8%,,,,,,,,
263,,,,,31734,,26350,,0.8%,,,,,,,,,
264,"Octagon Investment Partners 18-R Ltd. (f/k/a Octagon Investment Partners XVIII, Ltd.)",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 17.26%, due 4/16/2031)(5)(6)(14)",46016,,27295,,26420,,0.8%,,,,,,,,
265,,,,,27295,,26420,,0.8%,,,,,,,,,
266,Pearl Intermediate Parent LLC,Connecticut / Health Care Providers & Services,"Second Lien Term Loan (8.33% (LIBOR + 6.25%, due 2/15/2026)(8)(13)",5000,,4976,,5000,,0.1%,,,,,,,,
267,,,,,,4976,,5000,,0.1%,,,,,,,,
268,"PeopleConnect Intermediate, LLC (f/k/a Intelius, Inc.)",Washington / Internet Software & Services,"Revolving Line of Credit – $1,000 Commitment (11.81% (LIBOR + 9.50% with 1.00% LIBOR floor), due 8/11/2020)(11)(15)",500,,500,,500,,-%,,,,,,,,
269,"Senior Secured Term Loan A (8.81% (LIBOR + 6.50% with 1.00% LIBOR floor), due 7/1/2020)(3)(11)",18828,,18828,,18828,,0.6%,,,,,,,,,,
270,"Senior Secured Term Loan B (14.81% (LIBOR + 12.50% with 1.00% LIBOR floor), due 7/1/2020)(3)(11)",20163,,20163,,20163,,0.6%,,,,,,,,,,
271,,,,,39491,,39491,,1.2%,,,,,,,,,
272,"PGX Holdings, Inc.",Utah / Diversified Consumer Services,"Second Lien Term Loan (11.09% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/29/2021)(3)(13)",118289,,118289,,118289,,3.5%,,,,,,,,
273,,,,,118289,,118289,,3.5%,,,,,,,,,
274,PharMerica Corporation,Kentucky / Pharmaceuticals,"Second Lien Term Loan (9.80% (LIBOR + 7.75% with 1.00% LIBOR floor), due 12/7/2025)(8)(13)",12000,,11882,,12000,,0.4%,,,,,,,,
275,,,,,,11882,,12000,,0.4%,,,,,,,,
276,Portfolio Company,Locale / Industry,Investments(1)(44),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,,,,,,,,,,,
277,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,,,,,,,
278,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,,,,,,,
279,Photonis Technologies SAS,"France / Electronic Equipment, Instruments & Components","First Lien Term Loan (9.83% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)(8)(11)(14)",,12872,,,12490,,,12335.0,,0.4%,,,,,
280,,,,,12490,,12335,,0.4%,,,,,,,,,
281,"PlayPower, Inc.",North Carolina / Leisure Products,"Second Lien Term Loan (11.08% (LIBOR + 8.75% with 1.00% LIBOR floor), due 6/23/2022)(3)(8)(11)",11000,,10904,,11000,,0.3%,,,,,,,,
282,,,,,10904,,11000,,0.3%,,,,,,,,,
283,"Research Now Group, Inc.",Connecticut / Professional Services,"First Lien Term Loan (7.86% (LIBOR + 5.50% with 1.00% LIBOR floor), due 12/20/2024)(8)(10)",9950,,9468,,9608,,0.3%,,,,,,,,
284,"Second Lien Term Loan (11.82% (LIBOR + 9.50% with 1.00% LIBOR floor), due 12/20/2025)(8)(11)",50000,,46738,,47382,,1.4%,,,,,,,,,,
285,,,,,56206,,56990,,1.7%,,,,,,,,,
286,"RGIS Services, LLC",Michigan / Commercial Services & Supplies,"Senior Secured Term Loan (9.59% (LIBOR + 7.50% with 1.00% LIBOR floor), due 3/31/2023)(3)(8)(13)",15173,,15113,,14339,,0.4%,,,,,,,,
287,,,,,15113,,14339,,0.4%,,,,,,,,,
288,RME Group Holding Company,Florida / Media,"Senior Secured Term Loan A (8.33% (LIBOR + 6.00% with 1.00% LIBOR floor), due 5/4/2022)(3)(11)",35146,,35146,,35146,,1.0%,,,,,,,,
289,"Senior Secured Term Loan B (13.33% (LIBOR + 11.00% with 1.00% LIBOR floor), due 5/4/2022)(3)(11)",24349,,24349,,24349,,0.7%,,,,,,,,,,
290,,,,,59495,,59495,,1.7%,,,,,,,,,
291,"Rocket Software, Inc.",Massachusetts / Software,"Second Lien Term Loan (11.83% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/14/2024)(3)(8)(11)",50000,,49219,,50000,,1.5%,,,,,,,,
292,,,,,,49219,,50000,,1.5%,,,,,,,,
293,Romark WM-R Ltd. (f/k/a Washington Mill CLO Ltd.),Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.41%, due 4/20/2031)(5)(6)(14)",27724,,21494,,17961,,0.5%,,,,,,,,
294,,,,,21494,,17961,,0.5%,,,,,,,,,
295,Rosa Mexicano,"New York / Hotels, Restaurants & Leisure","Revolving Line of Credit – $2,500 Commitment (9.83% (LIBOR + 7.50% with 1.50% LIBOR floor), due 3/29/2023(11)(15)",-,,-,,-,,-%,,,,,,,,
296,"Senior Secured Term Loan (9.83% (LIBOR + 7.50% with 1.50% LIBOR floor), due 3/29/2023(3)(11)",29813,,29813,,29813,,0.9%,,,,,,,,,,
297,,,,,,29813,,29813,,0.9%,,,,,,,,
298,"SCS Merger Sub, Inc.",Texas / IT Services,"Second Lien Term Loan (11.59% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/30/2023)(3)(8)(13)",20000,,19605,,20000,,0.6%,,,,,,,,
299,,,,,19605,,20000,,0.6%,,,,,,,,,
300,"Securus Technologies Holdings, Inc.",Texas / Communications Equipment,"Second Lien Term Loan (10.34% (LIBOR + 8.25% with 1.00% LIBOR floor), due 11/01/2025)(8)(13)",40000,,39860,,40000,,1.2%,,,,,,,,
301,,,,,,39860,,40000,,1.2%,,,,,,,,
302,Portfolio Company,Locale / Industry,Investments(1)(44),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,,,,,,,,,,,
303,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,,,,,,,
304,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,,,,,,,
305,"SEOTownCenter, Inc",Utah / Internet Software & Services,"Senior Secured Term Loan A (9.84% (LIBOR + 7.50% with 2.00% LIBOR floor), due 4/07/2023)(3)(11)",,25000,,,25000,,,25000.0,,0.7%,,,,,
306,"Senior Secured Term Loan B (14.84% (LIBOR + 12.50% with 2.00% LIBOR floor), due 4/07/2023)(3)(11)",17000,,17000,,17000,,0.5%,,,,,,,,,,
307,,,,,,42000,,42000,,1.2%,,,,,,,,
308,SESAC Holdco II LLC,Tennessee / Media,"Second Lien Term Loan (9.34% (LIBOR + 7.25% with 1.00% LIBOR floor), due 2/23/2025)(8)(13)",3000,,2975,,2975,,0.1%,,,,,,,,
309,,,,,2975,,2975,,0.1%,,,,,,,,,
310,Small Business Whole Loan Portfolio(41),New York / Online Lending,"124 Small Business Loans purchased from On Deck Capital, Inc.",30,,30,,17,,-%,,,,,,,,
311,,,,,30,,17,,-%,,,,,,,,,
312,SMG US Midco,"Pennsylvania / Hotels, Restaurants & Leisure","Second Lien Term Loan (9.09% (LIBOR + 7.00%, due 1/23/2026)(8)(13)",7500,,7482,,7482,,0.2%,,,,,,,,
313,,,,,,7482,,7482,,0.2%,,,,,,,,
314,"Spartan Energy Services, Inc.",Louisiana / Energy Equipment & Services,"Senior Secured Term Loan A (7.98% (LIBOR + 6.00% with 1.00% LIBOR floor), due 12/28/2018)(13)",13156,,12528,,13046,,0.4%,,,,,,,,
315,"Senior Secured Term Loan B (13.98% PIK (LIBOR + 12.00% with 1.00% LIBOR floor), due 12/28/2018)(13)(46)",18237,,16838,,18237,,0.5%,,,,,,,,,,
316,,,,,29366,,31283,,0.9%,,,,,,,,,
317,Spectrum Holdings III Corp,Georgia / Health Care Equipment & Supplies,"Second Lien Term Loan (9.09% (LIBOR + 7.00% with 1.00% LIBOR floor), due 1/31/2026)(8)(13)",7500,,7464,,7464,,0.2%,,,,,,,,
318,,,,,,7464,,7464,,0.2%,,,,,,,,
319,Strategic Materials,Texas / Household Durables,"Second Lien Term Loan (10.10% (LIBOR + 7.75% with 1.00% LIBOR floor), due 11/1/2025)(8)(11)",7000,,6936,,6936,,0.2%,,,,,,,,
320,,,,,,6936,,6936,,0.2%,,,,,,,,
321,"Stryker Energy, LLC",Louisiana / Energy Equipment & Services,Overriding Royalty Interests (43),,,-,,-,,-%,,,,,,,,
322,,,,,,-,,-,,-%,,,,,,,,
323,Sudbury Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 5.47%, due 1/17/2026)(5)(14)",28200,,18183,,14218,,0.4%,,,,,,,,
324,,,,,18183,,14218,,0.4%,,,,,,,,,
325,Symphony CLO XIV Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 3.78%, due 7/14/2026)(5)(6)(14)",49250,,34297,,27478,,0.8%,,,,,,,,
326,,,,,34297,,27478,,0.8%,,,,,,,,,
327,"Symphony CLO XV, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 7.30%, due 10/17/2026)(5)(14)",50250,,39512,,32433,,1.0%,,,,,,,,
328,,,,,39512,,32433,,1.0%,,,,,,,,,
329,Portfolio Company,Locale / Industry,Investments(1)(44),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,,,,,,,,,,,
330,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,,,,,,,
331,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,,,,,,,
332,TGP HOLDINGS III LLC,Oregon / Household Durables,"Second Lien Term Loan (10.83% (LIBOR + 8.50% with 1.00% LIBOR floor), due 9/25/2025)(8)(11)",,3000,,,2959,,,2959.0,,0.1%,,,,,
333,,,,,,2959,,2959,,0.1%,,,,,,,,
334,"TouchTunes Interactive Networks, Inc.",New York / Internet Software & Services,"Second Lien Term Loan (10.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 5/29/2022)(3)(8)(13)",14000,,13926,,14000,,0.4%,,,,,,,,
335,,,,,13926,,14000,,0.4%,,,,,,,,,
336,"Town & Country Holdings, Inc.",New York / Distributors,"First Lien Term Loan (11.33% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/26/2023)(3)(11)",69650,,69650,,69650,,2.0%,,,,,,,,
337,,,,,69650,,69650,,2.0%,,,,,,,,,
338,"Transplace Holdings, Inc.",Texas / Transportation Infrastructure,"Second Lien Term Loan (10.79% (LIBOR + 8.75% with 1.00% LIBOR floor), due 10/6/2025)(8)(13)",28104,,27494,,28104,,0.8%,,,,,,,,
339,,,,,27494,,28104,,0.8%,,,,,,,,,
340,"Turning Point Brands, Inc.(42)",Kentucky / Tobacco,"Second Lien Term Loan (9.04% (LIBOR + 7.00% with 0.00% LIBOR floor), due 3/7/2024)(3)(8)(13)",14500,,14392,,14392,,0.4%,,,,,,,,
341,,,,,14392,,14392,,0.4%,,,,,,,,,
342,"United Sporting Companies, Inc.(18)",South Carolina / Distributors,"Second Lien Term Loan (13.09% (LIBOR + 11.00% with 1.75% LIBOR floor) plus 2.00% PIK, in non-accrual status effective 4/1/2017, due 11/16/2019)(13)(46)",149126,,127091,,58806,,1.7%,,,,,,,,
343,"Common Stock (24,967 shares)(16)",,-,,-,,-%,,,,,,,,,,,
344,,,,,127091,,58806,,1.7%,,,,,,,,,
345,"Universal Fiber Systems, LLC","Virginia / Textiles, Apparel & Luxury Goods","Second Lien Term Loan (11.60% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/02/2022)(3)(8)(12)",37000,,36551,,37000,,1.1%,,,,,,,,
346,,,,,36551,,37000,,1.1%,,,,,,,,,
347,"Universal Turbine Parts, LLC",Alabama / Trading Companies & Distributors,"Senior Secured Term Loan A (8.06% (LIBOR + 5.75% with 1.00% LIBOR floor), due 7/22/2021)(3)(11)",31363,,31363,,27926,,0.8%,,,,,,,,
348,"Senior Secured Term Loan B (14.06% (LIBOR + 11.75% with 1.00% LIBOR floor), due 7/22/2021)(11)",32500,,32500,,28273,,0.8%,,,,,,,,,,
349,,,,,63863,,56199,,1.6%,,,,,,,,,
350,"USG Intermediate, LLC",Texas / Leisure Products,"Revolving Line of Credit – $2,500 Commitment (11.34% (LIBOR + 9.25% with 1.00% LIBOR floor), due 8/24/2018)(13)(15)",2500,,2500,,2500,,0.1%,,,,,,,,
351,"Senior Secured Term Loan A (8.84% (LIBOR + 6.75% with 1.00% LIBOR floor), due 8/24/2022)(3)(13)",11385,,11385,,11385,,0.3%,,,,,,,,,,
352,"Senior Secured Term Loan B (13.84% (LIBOR + 11.75% with 1.00% LIBOR floor), due 8/24/2022)(3)(13)",20741,,20741,,20741,,0.6%,,,,,,,,,,
353,Equity(16),,1,,-,,-%,,,,,,,,,,,
354,,,,,34627,,34626,,1.0%,,,,,,,,,
355,"UTZ Quality Foods, LLC",Pennsylvania / Food Products,"Second Lien Term Loan (9.34% (LIBOR + 7.25%, due 11/21/2025)(8)(13)",10000,,9884,,9886,,0.3%,,,,,,,,
356,,,,,,9884,,9886,,0.3%,,,,,,,,
357,Portfolio Company,Locale / Industry,Investments(1)(44),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,,,,,,,,,,,
358,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,,,,,,,
359,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,,,,,,,
360,"VC GB Holdings, Inc.",Illinois / Household Durables,"Subordinated Secured Term Loan (10.09% (LIBOR + 8.00% with 1.00% LIBOR floor), due 2/28/2025)(3)(8)(13)",,16000,,,15750.0,,,16000.0,,0.5%,,,,,
361,,,,,15750,,16000,,0.5%,,,,,,,,,
362,Venio LLC,Pennsylvania / Professional Services,"Second Lien Term Loan (4.00% plus PIK 10.00% (LIBOR + 7.50% with 2.50% LIBOR floor), due 2/19/2020)(11)(46)",22048,,18066,,20001.0,,0.6%,,,,,,,,
363,,,,,18066,,20001,,0.6%,,,,,,,,,
364,"Voya CLO 2012-2, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 0.00%, due 10/15/2022)(5)(14)(17)",38070,,450,,595.0,,-%,,,,,,,,
365,,,,,450,,595,,-%,,,,,,,,,
366,"Voya CLO 2012-3, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 0.00%, due 10/15/2022)(5)(14)(17)",46632,,-,,585.0,,-%,,,,,,,,
367,,,,,-,,585,,-%,,,,,,,,,
368,"Voya CLO 2012-4, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 11.96%, due 10/16/2028)(5)(14)",40613,,30893,,28264.0,,0.8%,,,,,,,,
369,,,,,30893,,28264,,0.8%,,,,,,,,,
370,"Voya CLO 2014-1, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 16.47%, due 4/18/2031)(5)(6)(14)",40773,,28205,,26931.0,,0.8%,,,,,,,,
371,,,,,28205,,26931,,0.8%,,,,,,,,,
372,"Voya CLO 2016-3, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.68%, due 10/18/2027)(5)(6)(14)",28100,,27180,,22912.0,,0.7%,,,,,,,,
373,,,,,27180,,22912,,0.7%,,,,,,,,,
374,"Voya CLO 2017-3, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.26%, due 7/20/2030)(5)(6)(14)",44885,,47400,,43351.0,,1.3%,,,,,,,,
375,,,,,47400,,43351,,1.3%,,,,,,,,,
376,"Wink Holdco, Inc.",Texas / Insurance,"Second Lien Term Loan (8.85% (LIBOR + 6.75% with 1.00% LIBOR floor), due 12/1/2025)(8)(13)",3000,,2986,,2986.0,,0.1%,,,,,,,,
377,,,,,2986,,2986,,0.1%,,,,,,,,,
378,Total Non-Control/Non-Affiliate Investments (Level 3),,,3475295,,,3264517,,95.8%,,,,,,,,,
379,Total Portfolio Investments (Level 3),,,5831458,,,5727279,,168.1%,,,,,,,,,
380,"Textiles, Apparel & Luxury Goods",-,,-,,-,,-,,9878,,9878,,,,,,
381,Total Affiliate Investments,,-,,,7834,,,-,,,31348,,,16455,55637.0,,
382,Non-Control/Non-Affiliate Investments,,,,,,,,,,,,,,,,,
383,Auto Components,,-,,,12681,,,-,,,-,,,-,12681.0,,
384,Building Products,-,,9905,,-,,-,,-,,9905,,,,,,
385,Capital Markets,-,,19799,,-,,-,,-,,19799,,,,,,
386,Commercial Services & Supplies,90364,,163913,,-,,-,,-,,254277,,,,,,
387,Communications Equipment,-,,39860,,-,,-,,-,,39860,,,,,,
388,Consumer Finance,30570,,-,,-,,-,,-,,30570,,,,,,
389,Distributors,343659,,127091,,-,,-,,-,,470750,,,,,,
390,Diversified Consumer Services,9647,,118289,,-,,-,,-,,127936,,,,,,
391,"Electronic Equipment, Instruments & Components",12490,,14856,,-,,-,,-,,27346,,,,,,
392,Energy Equipment & Services,30511,,-,,-,,-,,-,,30511,,,,,,
393,Food Products,-,,9884,,-,,-,,-,,9884,,,,,,
394,Health Care Equipment & Supplies,35815,,7464,,-,,-,,-,,43279,,,,,,
395,Health Care Providers & Services,145336,,61909,,-,,-,,1252,,208497,,,,,,
396,"Hotels, Restaurants & Leisure",29813,,7482,,-,,-,,-,,37295,,,,,,
397,Household & Personal Products,24938,,-,,-,,-,,-,,24938,,,,,,
398,Household Durables,16894,,25645,,-,,-,,-,,42539,,,,,,
399,Insurance,-,,2986,,-,,-,,-,,2986,,,,,,
400,Internet & Direct Marketing Retail,4813,,35000,,-,,-,,-,,39813,,,,,,
401,Internet Software & Services,215791,,13926,,-,,-,,-,,229717,,,,,,
402,IT Services,160588,,21595,,-,,-,,-,,182183,,,,,,
403,Leisure Products,34626,,10904,,-,,-,,1,,45531,,,,,,
404,Media,118605,,2975,,-,,-,,-,,121580,,,,,,
405,Online Lending,-,,-,,-,,30,,-,,30,,,,,,
406,Paper & Forest Products,-,,11328,,-,,-,,-,,11328,,,,,,
407,Pharmaceuticals,-,,11882,,-,,-,,-,,11882,,,,,,
408,Professional Services,9468,,64804,,-,,-,,-,,74272,,,,,,
409,Real Estate Management & Development,41860,,-,,-,,-,,-,,41860,,,,,,
410,Software,-,,66435,,-,,-,,-,,66435,,,,,,
411,"Technology Hardware, Storage & Peripherals",-,,12384,,-,,-,,-,,12384,,,,,,
412,"Textiles, Apparel & Luxury Goods",-,,36551,,-,,-,,-,,36551,,,,,,
413,Tobacco,-,,14392,,-,,-,,-,,14392,,,,,,
414,Trading Companies & Distributors,63863,,-,,-,,-,,-,,63863,,,,,,
415,Transportation Infrastructure,-,,27494,,-,,-,,-,,27494,,,,,,
416,Structured Finance (A),-,,-,,1102927,,-,,-,,1102927,,,,,,
417,Total Non-Control/ Non-Affiliate,,1419651,,,951434,,,1102927,,,30,,,1253,3475295.0,,
418,Total Portfolio Investment Cost,,2632843,,,1325862,,,1102927,,,38578,,,731248,5831458.0,,
419,Construction & Engineering,38211,,-,,-,,-,,12586,,50797,,1.5,%,,,
420,Consumer Finance,-,,342331,,-,,-,,211209,,553540,,16.2,%,,,
421,"Electronic Equipment, Instruments & Components",20700,,-,,-,,-,,15056,,35756,,1.1,%,,,
422,Energy Equipment & Services,35048,,-,,-,,-,,103456,,138504,,4.1,%,,,
423,Equity Real Estate Investment Trusts (REITs),293203,,-,,-,,-,,518712,,811915,,23.8,%,,,
424,Health Care Providers & Services,197621,,-,,-,,-,,-,,197621,,5.8,%,,,
425,Machinery,-,,28622,,-,,-,,3264,,31886,,0.9,%,,,
426,Media,8614,,-,,-,,-,,10121,,18735,,0.6,%,,,
427,Online Lending,226180,,-,,-,,-,,16881,,243061,,7.1,%,,,
428,Personal Products,165020,,-,,-,,-,,-,,165020,,4.9,%,,,
429,Total Control Investments,,1098707,,,370953,,,-,,,5563,,,929103,2404326.0,70.6,%
430,Fair Value % of Net Assets,32.2,%,10.9,%,-,%,0.2,%,27.3,%,70.6,%,,,,,
431,Affiliate Investments,,,,,,,,,,,,,,,,,
432,Diversified Consumer Services,-,,7834,,-,,27382,,-,,35216,,1.0,%,,,
433,"Textiles, Apparel & Luxury Goods",-,,-,,-,,,23220,,23220,,0.7,%,,,,
434,Total Affiliate Investments,,-,,,7834,,,-,,,27382,,,23220,58436.0,1.7,%
435,Fair Value % of Net Assets,-,%,0.2,%,-,%,0.8,%,0.7,%,1.7,%,,,,,
436,Non-Control/Non-Affiliate Investments,,,,,,,,,,,,,,,,,
437,Auto Components,,-,,,12887,,,-,,,-,,,-,12887.0,0.4,%
438,Building Products,-,,10000,,-,,-,,-,,10000,,0.3,%,,,
439,Capital Markets,-,,20000,,-,,-,,-,,20000,,0.6,%,,,
440,Commercial Services & Supplies,89658,,164236,,-,,-,,917,,254811,,7.5,%,,,
