,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
128,"Carlyle Global Market Strategies CLO 2016-3, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 15.47%, due 10/20/2029)(5)(6)(14)",9/13/2016,32200,33812,33812,27918,27918.0,0.8,%,%,,0.4,%,,,,,,
129,CCPI Inc.(19),"Electronic Equipment, Instruments & Components",Escrow Receivable,2/28/2019,-,33812,-,27918,2239.0,0.8,0.1,%,,0.4,%,,,,,,
130,CCPI Inc.(19),"Electronic Equipment, Instruments & Components",Escrow Receivable,2/28/2019,-,-,-,2239,2239.0,0.1,%,%,,0.4,%,,,,,,
131,"CCS-CMGC Holdings, Inc.",Health Care Providers & Services,"First Lien Term Loan (7.90% (LIBOR + 5.50%), due 10/1/2025)(3)(8)(13)",5/23/2019,4987,-,4865,2239,4865.0,0.1,0.2,%,,0.4,%,,,,,,
132,"Second Lien Term Loan (11.40% (LIBOR + 9.00%), due 10/1/2026)(3)(8)(13)",10/12/2018,35000,5/23/2019,34362,-,34362,2239,1.0,%,0.2,%,,0.4,%,,,,,,
133,"Second Lien Term Loan (11.40% (LIBOR + 9.00%), due 10/1/2026)(3)(8)(13)",10/12/2018,35000,5/23/2019,34362,39227,34362,39227,1.0,1.2,%,%,,0.4,%,,,,,,
134,Cent CLO 21 Limited,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 13.77%, due 7/27/2030)(5)(6)(14)",6/18/2014,49552,39227,38392,39227,29335.0,1.2,0.9,%,,0.4,%,,,,,,
135,Cent CLO 21 Limited,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 13.77%, due 7/27/2030)(5)(6)(14)",6/18/2014,49552,38392,38392,29335,29335.0,0.9,%,%,,0.4,%,,,,,,
136,Cent CLO 21 Limited,Structured Finance,"Rated Secured Structured Note - Class E (11.23% (LIBOR + 8.65%), due 7/27/2030)(6)(11)(14)(37)",7/27/2018,10591,38392,9997,29335,10569.0,0.9,0.3,%,,0.4,%,,,,,,
137,Cent CLO 21 Limited,Structured Finance,"Rated Secured Structured Note - Class E (11.23% (LIBOR + 8.65%), due 7/27/2030)(6)(11)(14)(37)",7/27/2018,10591,9997,9997,10569,10569.0,0.3,%,%,,0.4,%,,,,,,
138,Centerfield Media Holding Company(35),IT Services,"Senior Secured Term Loan A (9.60% (LIBOR + 7.00% with 2.00% LIBOR floor), due 1/17/2022)(3)(11)",1/17/2017,73474,9997,73474,10569,73474.0,0.3,2.2,%,,0.4,%,,,,,,
139,"Senior Secured Term Loan B (15.10% (LIBOR + 12.50% with 2.00% LIBOR floor), due 1/17/2022)(11)",1/17/2017,78100,1/17/2017,78100,9997,78100,10569,2.4,%,2.2,%,,0.4,%,,,,,,
140,"Senior Secured Term Loan B (15.10% (LIBOR + 12.50% with 2.00% LIBOR floor), due 1/17/2022)(11)",1/17/2017,78100,1/17/2017,78100,151574,78100,151574,2.4,4.6,%,%,,0.4,%,,,,,,
141,"CIFC Funding 2013-III-R, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 14.98%, due 4/24/2031)(5)(14)",4/5/2018,44100,151574,29748,151574,25748.0,4.6,0.8,%,,0.4,%,,,,,,
142,"CIFC Funding 2013-III-R, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 14.98%, due 4/24/2031)(5)(14)",4/5/2018,44100,29748,29748,25748,25748.0,0.8,%,%,,0.4,%,,,,,,
143,"CIFC Funding 2013-IV, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 16.76%, due 4/28/2031)(5)(6)(14)",11/14/2013,45500,29748,32654,25748,28569.0,0.8,0.9,%,,0.4,%,,,,,,
144,"CIFC Funding 2013-IV, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 16.76%, due 4/28/2031)(5)(6)(14)",11/14/2013,45500,32654,32654,28569,28569.0,0.9,%,%,,0.4,%,,,,,,
145,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(53),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,28569.0,0.9,%,%,,0.4,%,,,,,,
146,"CIFC Funding 2014-IV-R, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 14.92%, due 10/17/2030)(5)(6)(14)",9/3/2014,Principal Value,44467,Fair  Value(2),% of Net Assets,30860,0.9,%,24709,,0.7,%,,,,,,
147,"CIFC Funding 2014-IV-R, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 14.92%, due 10/17/2030)(5)(6)(14)",9/3/2014,Principal Value,30860,Fair  Value(2),24709,30860,0.7,%,24709,,0.7,%,,,,,,
148,"CIFC Funding 2014-V, Ltd.",Structured Finance,"Rated Secured Structured Note - Class F (11.09% (LIBOR + 8.50%), due 10/17/2031)(6)(11)(14)(37)",9/27/2018,10250,30860,9958,24709,10248,0.7,0.3,%,,0.7,%,,,,,,
149,"CIFC Funding 2014-V, Ltd.",Structured Finance,"Rated Secured Structured Note - Class F (11.09% (LIBOR + 8.50%), due 10/17/2031)(6)(11)(14)(37)",9/27/2018,10250,9958,9958,10248,10248,0.3,%,%,,0.7,%,,,,,,
150,"CIFC Funding 2016-I, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 14.63%, due 10/21/2028)(5)(6)(14)",12/21/2016,34000,9958,31333,10248,29989,0.3,0.9,%,,0.7,%,,,,,,
151,"CIFC Funding 2016-I, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 14.63%, due 10/21/2028)(5)(6)(14)",12/21/2016,34000,31333,31333,29989,29989,0.9,%,%,,0.7,%,,,,,,
152,"Cinedigm DC Holdings, LLC",Entertainment,"Senior Secured Term Loan (11.53% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)(11)(46)",2/28/2013,16178,31333,16128,29989,16178,0.9,0.5,%,,0.7,%,,,,,,
153,"Cinedigm DC Holdings, LLC",Entertainment,"Senior Secured Term Loan (11.53% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)(11)(46)",2/28/2013,16178,31333,16128,29989,16178,0.9,0.5,%,,0.7,%,,,,,,
154,"Class Valuation, LLC (f/k/a Class Appraisal, LLC)",Real Estate Management & Development,"Revolving Line of Credit – $1,500 Commitment (10.58% (LIBOR + 8.25% with 1.50% LIBOR floor), due 3/12/2020)(11)(15)",3/12/2018,-,31333,-,29989,-,0.9,-,%,,0.7,%,,,,,,
155,"Senior Secured Term Loan (10.58% (LIBOR + 8.25% with 1.50% LIBOR floor), due 3/10/2023)(3)(11)",3/12/2018,38852,3/12/2018,38852,31333,38852,29989,1.2,%,-,%,,0.7,%,,,,,,
156,"Senior Secured Term Loan (10.58% (LIBOR + 8.25% with 1.50% LIBOR floor), due 3/10/2023)(3)(11)",3/12/2018,38852,3/12/2018,38852,38852,38852,38852,1.2,1.2,%,%,,0.7,%,,,,,,
157,Columbia Cent CLO 27 Limited,Structured Finance,"Rated Secured Structured Note - Class E (10.87% (LIBOR + 8.29%), due 10/25/2028)(11)(14)(37)",10/25/2018,7450,38852,7235,38852,7436,1.2,0.2,%,,0.7,%,,,,,,
158,Columbia Cent CLO 27 Limited,Structured Finance,"Rated Secured Structured Note - Class E (10.87% (LIBOR + 8.29%), due 10/25/2028)(11)(14)(37)",10/25/2018,7450,38852,7235,38852,7436,1.2,0.2,%,,0.7,%,,,,,,
159,Columbia Cent CLO 27 Limited,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 16.18%, due 10/25/2028)(5)(14)",1/15/2014,40275,38852,22206,38852,23808,1.2,0.7,%,,0.7,%,,,,,,
160,Columbia Cent CLO 27 Limited,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 16.18%, due 10/25/2028)(5)(14)",1/15/2014,40275,22206,22206,23808,23808,0.7,%,%,,0.7,%,,,,,,
161,"Coverall North America, Inc.",Commercial Services & Supplies,"Senior Secured Term Loan A (8.60% (LIBOR + 6.00% with 1.00% LIBOR floor), due 11/02/2020)(3)(11)",11/2/2015,8475,22206,8475,23808,8475,0.7,0.3,%,,0.7,%,,,,,,
162,"Senior Secured Term Loan B (13.60% (LIBOR + 11.00% with 1.00% LIBOR floor), due 11/02/2020)(3)(11)",11/2/2015,23375,11/2/2015,23375,22206,23375,23808,0.7,%,0.3,%,,0.7,%,,,,,,
163,"Senior Secured Term Loan B (13.60% (LIBOR + 11.00% with 1.00% LIBOR floor), due 11/02/2020)(3)(11)",11/2/2015,23375,11/2/2015,23375,22206,31850,23808,31850,%,1.0,%,,0.7,%,,,,,,
164,CP VI Bella Midco,IT Services,"Second Lien Term Loan (9.15% (LIBOR + 6.75%), due 12/29/2025)(3)(8)(13)",12/28/2017,15750,22206,15703,23808,15703,%,0.5,%,,0.7,%,,,,,,
165,CP VI Bella Midco,IT Services,"Second Lien Term Loan (9.15% (LIBOR + 6.75%), due 12/29/2025)(3)(8)(13)",12/28/2017,15750,15703,15703,15703,15703,0.5,%,%,,0.7,%,,,,,,
166,"Digital Room, LLC",Commercial Services & Supplies,"First Lien Term Loan (7.40% (LIBOR + 5.00%), due 5/21/2026)(3)(8)(13)",5/29/2019,10000,15703,9852,15703,10000,0.5,0.3,%,,0.7,%,,,,,,
167,"Second Lien Term Loan (11.40% (LIBOR + 9.00%), due 5/21/2027)(3)(8)(13)",5/30/2019,70000,5/29/2019,70000,15703,70000,15703,2.1,%,0.3,%,,0.7,%,,,,,,
168,"Second Lien Term Loan (11.40% (LIBOR + 9.00%), due 5/21/2027)(3)(8)(13)",5/30/2019,70000,5/29/2019,70000,79852,70000,80000,2.1,2.4,%,%,,0.7,%,,,,,,
169,"Dunn Paper, Inc.",Paper & Forest Products,"Second Lien Term Loan (11.15% (LIBOR + 8.75% with 1.00% LIBOR floor), due 8/26/2023)(3)(8)(13)",10/7/2016,11500,79852,11361,80000,11500,2.4,0.3,%,,0.7,%,,,,,,
170,"Dunn Paper, Inc.",Paper & Forest Products,"Second Lien Term Loan (11.15% (LIBOR + 8.75% with 1.00% LIBOR floor), due 8/26/2023)(3)(8)(13)",10/7/2016,11500,11361,11361,11500,11500,0.3,%,%,,0.7,%,,,,,,
171,"Dynatrace, LLC",Software,"Second Lien Term Loan (9.40% (LIBOR + 7.00%), due 8/23/2026)(3)(8)(13)",8/31/2018,2735,11361,2729,11500,2735,0.3,0.1,%,,0.7,%,,,,,,
172,"Dynatrace, LLC",Software,"Second Lien Term Loan (9.40% (LIBOR + 7.00%), due 8/23/2026)(3)(8)(13)",8/31/2018,2735,2729,2729,2735,2735,0.1,%,%,,0.7,%,,,,,,
173,"Easy Gardener Products, Inc.",Household Durables,"Senior Secured Term Loan (12.60% (LIBOR + 10.00% with 0.25% LIBOR floor), due 09/30/2020)(3)(11)",10/2/2015,15888,2729,15888,2735,10252,0.1,0.3,%,,0.7,%,,,,,,
174,"Easy Gardener Products, Inc.",Household Durables,"Senior Secured Term Loan (12.60% (LIBOR + 10.00% with 0.25% LIBOR floor), due 09/30/2020)(3)(11)",10/2/2015,15888,15888,15888,10252,10252,0.3,%,%,,0.7,%,,,,,,
175,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(53),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,10252,0.3,%,%,,0.7,%,,,,,,
176,"Engine Group, Inc.(7)",Media,"Senior Secured Term Loan (7.33% (LIBOR + 5.00% with 1.00% LIBOR floor), due 9/15/2022)(8)(11)",9/25/2017,Principal Value,4334,Fair  Value(2),% of Net Assets,4334,0.3,%,3921,,0.1,%,,,,,,
177,"Second Lien Term Loan (11.33% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/15/2023)(3)(8)(11)",9/25/2017,35000,9/25/2017,35000,4334,30580,% of Net Assets,0.9,%,%,3921,,0.1,%,,,,,,
178,"Second Lien Term Loan (11.33% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/15/2023)(3)(8)(11)",9/25/2017,35000,9/25/2017,35000,4334,39334,% of Net Assets,34501,%,1.0,%,,0.1,%,,,,,,
179,EXC Holdings III Corp,"Technology Hardware, Storage & Peripherals","Second Lien Term Loan (10.10% (LIBOR + 7.50% with 1.00% LIBOR floor), due 12/01/2025)(3)(8)(11)",12/5/2017,12500,4334,12400,% of Net Assets,12400,%,0.4,%,,0.1,%,,,,,,
180,EXC Holdings III Corp,"Technology Hardware, Storage & Peripherals","Second Lien Term Loan (10.10% (LIBOR + 7.50% with 1.00% LIBOR floor), due 12/01/2025)(3)(8)(11)",12/5/2017,12500,4334,12400,% of Net Assets,12400,%,0.4,%,,0.1,%,,,,,,
181,"Galaxy XV CLO, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 12.11%, due 10/15/2030)(5)(14)",3/14/2013,50525,4334,36037,% of Net Assets,28398,%,0.9,%,,0.1,%,,,,,,
182,"Galaxy XV CLO, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 12.11%, due 10/15/2030)(5)(14)",3/14/2013,50525,36037,36037,28398,28398,0.9,%,%,,0.1,%,,,,,,
183,"Galaxy XXVII CLO, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 9.63%, due 5/16/2031)(5)(14)",4/17/2018,24575,36037,16644,28398,12275,0.9,0.4,%,,0.1,%,,,,,,
184,"Galaxy XXVII CLO, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 9.63%, due 5/16/2031)(5)(14)",4/17/2018,24575,16644,16644,12275,12275,0.4,%,%,,0.1,%,,,,,,
185,"Galaxy XXVIII CLO, Ltd.",Structured Finance,"Rated Secured Structured Note - Class F (11.08% (LIBOR + 8.48%), due 7/15/2031)(6)(11)(14)(37)",7/16/2018,6658,16644,6188,12275,6648,0.4,0.2,%,,0.1,%,,,,,,
186,"Galaxy XXVIII CLO, Ltd.",Structured Finance,"Rated Secured Structured Note - Class F (11.08% (LIBOR + 8.48%), due 7/15/2031)(6)(11)(14)(37)",7/16/2018,6658,6188,6188,6648,6648,0.2,%,%,,0.1,%,,,,,,
187,"Galaxy XXVIII CLO, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 10.33%, due 7/15/2031)(5)(6)(14)",6/27/2014,39905,6188,29850,6648,19976,0.2,0.6,%,,0.1,%,,,,,,
188,"Galaxy XXVIII CLO, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 10.33%, due 7/15/2031)(5)(6)(14)",6/27/2014,39905,29850,29850,19976,19976,0.6,%,%,,0.1,%,,,,,,
189,Global Tel*Link Corporation,Diversified Telecommunication Services,"Second Lien Term Loan (10.65% (LIBOR + 8.25%), due 11/29/2026)(3)(8)(13)",12/4/2018,26750,29850,26311,19976,26311,0.6,0.8,%,,0.1,%,,,,,,
190,Global Tel*Link Corporation,Diversified Telecommunication Services,"Second Lien Term Loan (10.65% (LIBOR + 8.25%), due 11/29/2026)(3)(8)(13)",12/4/2018,26750,26311,26311,26311,26311,0.8,%,%,,0.1,%,,,,,,
191,"GlobalTranz Enterprises, Inc.",Air Freight & Logistics,"Second Lien Term Loan (10.64% (LIBOR + 8.25%), due 5/15/2027)(3)(8)(13)",5/15/2019,12500,26311,12500,26311,12233,0.8,0.4,%,,0.1,%,,,,,,
192,"GlobalTranz Enterprises, Inc.",Air Freight & Logistics,"Second Lien Term Loan (10.64% (LIBOR + 8.25%), due 5/15/2027)(3)(8)(13)",5/15/2019,12500,12500,12500,12233,12233,0.4,%,%,,0.1,%,,,,,,
193,"H.I.G. ECI Merger Sub, Inc.",IT Services,"Senior Secured Term Loan A (8.10% (LIBOR + 5.50% with 1.50% LIBOR floor), due 5/31/2023)(3)(11)",5/31/2018,44240,12500,44240,12233,44240,0.4,1.3,%,,0.1,%,,,,,,
194,"Senior Secured Term Loan B (13.10% (LIBOR + 10.50% with 1.50% LIBOR floor), due 5/31/2023)(3)(11)",5/31/2018,29900,5/31/2018,29900,12500,28843,12233,0.9,%,1.3,%,,0.1,%,,,,,,
195,"Senior Secured Term Loan B (13.10% (LIBOR + 10.50% with 1.50% LIBOR floor), due 5/31/2023)(3)(11)",5/31/2018,29900,5/31/2018,29900,12500,74140,12233,73083,%,2.2,%,,0.1,%,,,,,,
196,Halcyon Loan Advisors Funding 2012-1 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 8/15/2023)(5)(14)(17)",8/21/2012,23188,12500,3786,12233,-,%,-,%,,0.1,%,,,,,,
197,Halcyon Loan Advisors Funding 2012-1 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 8/15/2023)(5)(14)(17)",8/21/2012,23188,3786,3786,-,-,-,%,%,,0.1,%,,,,,,
198,Halcyon Loan Advisors Funding 2013-1 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 4/15/2025)(5)(14)(17)",3/28/2013,40400,3786,19984,-,5563,-,0.2,%,,0.1,%,,,,,,
199,Halcyon Loan Advisors Funding 2013-1 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 4/15/2025)(5)(14)(17)",3/28/2013,40400,19984,19984,5563,5563,0.2,%,%,,0.1,%,,,,,,
200,Halcyon Loan Advisors Funding 2014-1 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 4/18/2026)(5)(14)(17)",3/6/2014,24500,19984,11822,5563,4243,0.2,0.1,%,,0.1,%,,,,,,
201,Halcyon Loan Advisors Funding 2014-1 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 4/18/2026)(5)(14)(17)",3/6/2014,24500,11822,11822,4243,4243,0.1,%,%,,0.1,%,,,,,,
202,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(53),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,4243,0.1,%,%,,0.1,%,,,,,,
203,Halcyon Loan Advisors Funding 2014-2 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 4/28/2025)(5)(6)(14)(17)",4/28/2014,Principal Value,41164,Fair  Value(2),% of Net Assets,21322,0.1,%,3921,,0.1,%,,,,,,
204,Halcyon Loan Advisors Funding 2014-2 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 4/28/2025)(5)(6)(14)(17)",4/28/2014,Principal Value,21322,Fair  Value(2),3921,21322,0.1,%,3921,,0.1,%,,,,,,
205,Halcyon Loan Advisors Funding 2015-3 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 12.87%, due 10/18/2027)(5)(6)(14)",9/3/2015,39598,21322,32784,3921,27783,0.1,0.8,%,,0.1,%,,,,,,
206,Halcyon Loan Advisors Funding 2015-3 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 12.87%, due 10/18/2027)(5)(6)(14)",9/3/2015,39598,32784,32784,27783,27783,0.8,%,%,,0.1,%,,,,,,
207,"HALYARD MD OPCO, LLC",Media,"Revolving Line of Credit – $2,000 Commitment (10.33% (LIBOR + 8.00%), due 2/6/2020)(11)(15)",8/6/2018,-,32784,-,27783,-,0.8,-,%,,0.1,%,,,,,,
208,"First Lien Term Loan (10.33% (LIBOR + 8.00% with 2.00% LIBOR floor), due 8/6/2023)(3)(11)",8/6/2018,11550,8/6/2018,11550,32784,11550,27783,0.3,%,-,%,,0.1,%,,,,,,
209,"First Lien Term Loan (10.33% (LIBOR + 8.00% with 2.00% LIBOR floor), due 8/6/2023)(3)(11)",8/6/2018,11550,8/6/2018,11550,11550,11550,11550,0.3,0.3,%,%,,0.1,%,,,,,,
210,"HarbourView CLO VII-R, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 19.31%, due 7/18/2031)(5)(6)(14)",6/10/2015,19025,11550,13507,11550,12690,0.3,0.4,%,,0.1,%,,,,,,
211,"HarbourView CLO VII-R, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 19.31%, due 7/18/2031)(5)(6)(14)",6/10/2015,19025,13507,13507,12690,12690,0.4,%,%,,0.1,%,,,,,,
212,"Help/Systems Holdings, Inc.",Software,"Second Lien Term Loan (10.08% (LIBOR + 7.75%), due 3/27/2026)(3)(8)(11)",4/17/2018,12499,13507,12457,12690,12457,0.4,0.4,%,,0.1,%,,,,,,
213,"Help/Systems Holdings, Inc.",Software,"Second Lien Term Loan (10.08% (LIBOR + 7.75%), due 3/27/2026)(3)(8)(11)",4/17/2018,12499,12457,12457,12457,12457,0.4,%,%,,0.1,%,,,,,,
214,"Inpatient Care Management Company, LLC",Health Care Providers & Services,"Senior Secured Term Loan (10.60% (LIBOR + 8.00% with 1.00% LIBOR floor), due 6/8/2021)(3)(11)",6/8/2016,19313,12457,19313,12457,19000,0.4,0.6,%,,0.1,%,,,,,,
215,"Inpatient Care Management Company, LLC",Health Care Providers & Services,"Senior Secured Term Loan (10.60% (LIBOR + 8.00% with 1.00% LIBOR floor), due 6/8/2021)(3)(11)",6/8/2016,19313,19313,19313,19000,19000,0.6,%,%,,0.1,%,,,,,,
216,"Janus International Group, LLC",Building Products,"Second Lien Term Loan (10.15% (LIBOR + 7.75% with 1.00% LIBOR floor), due 2/12/2026)(3)(8)(13)",2/22/2018,20000,19313,19842,19000,19842,0.6,0.6,%,,0.1,%,,,,,,
217,"Janus International Group, LLC",Building Products,"Second Lien Term Loan (10.15% (LIBOR + 7.75% with 1.00% LIBOR floor), due 2/12/2026)(3)(8)(13)",2/22/2018,20000,19313,19842,19000,19842,0.6,0.6,%,,0.1,%,,,,,,
218,JD Power and Associates,Capital Markets,"Second Lien Term Loan (10.90% (LIBOR + 8.50% with 1.00% LIBOR floor), due 9/7/2024)(3)(8)(13)",9/16/2016,25222,19313,25084,19000,25222,0.6,0.8,%,,0.1,%,,,,,,
219,JD Power and Associates,Capital Markets,"Second Lien Term Loan (10.90% (LIBOR + 8.50% with 1.00% LIBOR floor), due 9/7/2024)(3)(8)(13)",9/16/2016,25222,25084,25084,25222,25222,0.8,%,%,,0.1,%,,,,,,
220,Jefferson Mill CLO Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 13.08%, due 10/20/2031)(5)(6)(14)",7/28/2015,23594,25084,18306,25222,12172,0.8,0.4,%,,0.1,%,,,,,,
221,Jefferson Mill CLO Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 13.08%, due 10/20/2031)(5)(6)(14)",7/28/2015,23594,18306,18306,12172,12172,0.4,%,%,,0.1,%,,,,,,
222,"K&N Parent, Inc.",Auto Components,"Second Lien Term Loan (11.15% (LIBOR + 8.75% with 1.00% LIBOR floor), due 10/21/2024)(3)(8)(13)",10/20/2016,25887,18306,25450,12172,25450,0.4,0.8,%,,0.1,%,,,,,,
223,"K&N Parent, Inc.",Auto Components,"Second Lien Term Loan (11.15% (LIBOR + 8.75% with 1.00% LIBOR floor), due 10/21/2024)(3)(8)(13)",10/20/2016,25887,25450,25450,25450,25450,0.8,%,%,,0.1,%,,,,,,
224,Keystone Acquisition Corp.(36),Health Care Providers & Services,"Second Lien Term Loan (11.58% (LIBOR + 9.25% with 1.00% LIBOR floor), due 5/1/2025)(3)(8)(11)",5/18/2017,50000,25450,50000,25450,50000,0.8,1.5,%,,0.1,%,,,,,,
225,Keystone Acquisition Corp.(36),Health Care Providers & Services,"Second Lien Term Loan (11.58% (LIBOR + 9.25% with 1.00% LIBOR floor), due 5/1/2025)(3)(8)(11)",5/18/2017,50000,50000,50000,50000,50000,1.5,%,%,,0.1,%,,,,,,
226,LCM XIV Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 14.10%, due 7/21/2031)(5)(14)",7/11/2013,49934,50000,27938,50000,20663,1.5,0.6,%,,0.1,%,,,,,,
227,LCM XIV Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 14.10%, due 7/21/2031)(5)(14)",7/11/2013,49934,27938,27938,20663,20663,0.6,%,%,,0.1,%,,,,,,
228,"Madison Park Funding IX, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 8/15/2022)(5)(14)(17)",7/18/2012,43110,27938,1949,20663,1109,0.6,-,%,,0.1,%,,,,,,
229,"Madison Park Funding IX, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 8/15/2022)(5)(14)(17)",7/18/2012,43110,1949,1949,1109,1109,-,%,%,,0.1,%,,,,,,
230,"Maverick Healthcare Equity, LLC",Health Care Providers & Services,"Preferred Units (10.00%, 1,250,000 units)(16)",10/31/2007,43110,-,1949,-,1109,-,%,%,,0.1,%,,,,,,
231,"Class A Common Units (1,250,000 units)(16)",10/31/2007,"Preferred Units (10.00%, 1,250,000 units)(16)",-,43110,-,1949,-,%,-,%,%,,0.1,%,,,,,,
232,"Class A Common Units (1,250,000 units)(16)",10/31/2007,"Preferred Units (10.00%, 1,250,000 units)(16)",-,43110,-,1949,-,%,-,%,%,,0.1,%,,,,,,
233,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(53),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,%,-,%,%,,0.1,%,,,,,,
234,"MedMark Services, Inc.(51)",Health Care Providers & Services,"Second Lien Term Loan (10.77% (LIBOR + 8.25% with 1.00% LIBOR floor), due 3/1/2025)(3)(8)(13)",3/16/2018,Principal Value,7000,Fair  Value(2),% of Net Assets,6943,-,%,6943,,0.2,%,,,,,,
235,"MedMark Services, Inc.(51)",Health Care Providers & Services,"Second Lien Term Loan (10.77% (LIBOR + 8.25% with 1.00% LIBOR floor), due 3/1/2025)(3)(8)(13)",3/16/2018,Principal Value,7000,6943,% of Net Assets,6943,-,0.2,%,,0.2,%,,,,,,
236,"Mobile Posse, Inc.",Media,"First Lien Term Loan (10.83% (LIBOR + 8.50% with 2.00% LIBOR floor), due 4/3/2023)(3)(11)",4/3/2018,20500,7000,20500,% of Net Assets,20500,-,0.6,%,,0.2,%,,,,,,
237,"Mobile Posse, Inc.",Media,"First Lien Term Loan (10.83% (LIBOR + 8.50% with 2.00% LIBOR floor), due 4/3/2023)(3)(11)",4/3/2018,20500,20500,20500,20500,20500,0.6,%,%,,0.2,%,,,,,,
238,Mountain View CLO 2013-I Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 10.70%, due 10/15/2030)(5)(14)",5/1/2013,43650,20500,29166,20500,20919,0.6,0.6,%,,0.2,%,,,,,,
239,Mountain View CLO 2013-I Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 10.70%, due 10/15/2030)(5)(14)",5/1/2013,43650,29166,29166,20919,20919,0.6,%,%,,0.2,%,,,,,,
240,Mountain View CLO IX Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 18.79%, due 7/15/2031)(5)(6)(14)",6/25/2015,47830,29166,29152,20919,31107,0.6,0.9,%,,0.2,%,,,,,,
241,Mountain View CLO IX Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 18.79%, due 7/15/2031)(5)(6)(14)",6/25/2015,47830,29152,29152,31107,31107,0.9,%,%,,0.2,%,,,,,,
242,"MRP Holdco, Inc.",Professional Services,"Senior Secured Term Loan A (7.41% (LIBOR + 5.00% with 1.50% LIBOR floor), due 4/17/2024)(3)(13)",4/17/2018,53963,29152,53963,31107,53963,0.9,1.6,%,,0.2,%,,,,,,
243,"Senior Secured Term Loan B (11.41% (LIBOR + 9.00% with 1.50% LIBOR floor), due 4/17/2024)(13)",4/17/2018,55000,4/17/2018,55000,29152,55000,31107,1.7,%,1.6,%,,0.2,%,,,,,,
